,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,TORONTO_ACTION,LA LAKERS_SCORE,TORONTO_SCORE
58,1,5:02.0,J. Clarkson misses 2-pt jump shot from 6 ft,,7,15
59,1,5:01.0,Offensive rebound by Team,,7,15
60,1,4:50.0,J. Clarkson misses 3-pt jump shot from 26 ft,,7,15
61,1,4:50.0,,Defensive rebound by P. Siakam,7,15
62,1,4:28.0,,K. Lowry makes 3-pt jump shot from 25 ft,7,18
63,1,4:10.0,L. Williams makes 3-pt jump shot from 26 ft (assist by J. Randle),,10,18
64,1,3:53.0,,K. Lowry misses 2-pt jump shot from 10 ft,10,18
65,1,3:52.0,Defensive rebound by L. Williams,,10,18
66,1,3:46.0,L. Williams misses 2-pt jump shot from 10 ft,,10,18
67,1,3:46.0,Offensive rebound by J. Randle,,10,18
68,1,3:41.0,J. Randle makes 2-pt layup from 1 ft,,12,18
69,1,3:35.0,,Toronto full timeout,12,18
70,1,3:35.0,L. Nance enters the game for J. Randle,,12,18
71,1,3:35.0,T. Black enters the game for T. Mozgov,,12,18
72,1,3:35.0,,C. Joseph enters the game for P. Siakam,12,18
73,1,3:35.0,,P. Patterson enters the game for K. Lowry,12,18
74,1,3:24.0,,C. Joseph misses 3-pt jump shot from 24 ft,12,18
75,1,3:24.0,,Offensive rebound by P. Patterson,12,18
76,1,3:21.0,,P. Patterson makes 2-pt layup from 2 ft,12,20
77,1,3:05.0,L. Nance makes 2-pt layup from 3 ft (assist by L. Williams),,14,20
78,1,2:44.0,,D. DeRozan misses 2-pt jump shot from 15 ft,14,20
79,1,2:44.0,Defensive rebound by Team,,14,20
80,1,2:42.0,B. Ingram enters the game for L. Deng,,14,20
81,1,2:28.0,L. Williams misses 2-pt layup from 3 ft,,14,20
82,1,2:28.0,Offensive rebound by L. Nance,,14,20
83,1,2:19.0,T. Black misses 2-pt hook shot from 4 ft,,14,20
84,1,2:19.0,,Defensive rebound by P. Patterson,14,20
85,1,2:12.0,,Shooting foul by T. Black (drawn by J. Valančiūnas),14,20
86,1,2:12.0,,J. Valančiūnas makes free throw 1 of 2,14,21
87,1,2:12.0,,T. Ross enters the game for N. Powell,14,21
88,1,2:12.0,,J. Valančiūnas makes free throw 2 of 2,14,22
89,1,1:51.0,B. Ingram misses 2-pt jump shot from 6 ft,,14,22
90,1,1:51.0,Offensive rebound by T. Black,,14,22
91,1,1:50.0,T. Black makes 2-pt layup from 3 ft,,16,22
92,1,1:50.0,Shooting foul by J. Valančiūnas (drawn by T. Black),,16,22
93,1,1:50.0,,L. Nogueira enters the game for J. Valančiūnas,16,22
94,1,1:50.0,T. Black makes free throw 1 of 1,,17,22
95,1,1:39.0,,P. Patterson misses 3-pt jump shot from 26 ft,17,22
96,1,1:38.0,,Offensive rebound by L. Nogueira,17,22
97,1,1:30.0,,Shooting foul by T. Black (drawn by D. DeRozan),17,22
98,1,1:30.0,,D. DeRozan makes free throw 1 of 2,17,23
99,1,1:30.0,,D. DeRozan makes free throw 2 of 2,17,24
100,1,1:20.0,Shooting foul by L. Nogueira (drawn by L. Williams),,17,24
101,1,1:20.0,L. Williams makes free throw 1 of 2,,18,24
102,1,1:20.0,L. Williams makes free throw 2 of 2,,19,24
103,1,1:08.0,,L. Nogueira makes 2-pt dunk at rim (assist by D. DeRozan),19,26
104,1,0:55.0,Def 3 sec tech foul by L. Nogueira,,19,26
105,1,0:55.0,L. Williams misses technical free throw,,19,26
106,1,0:55.0,Offensive rebound by Team,,19,26
107,1,0:49.0,B. Ingram misses 2-pt jump shot from 11 ft,,19,26
108,1,0:48.0,Offensive rebound by T. Black,,19,26
109,1,0:47.0,T. Black misses 2-pt layup from 2 ft,,19,26
110,1,0:47.0,,Defensive rebound by P. Patterson,19,26
111,1,0:40.0,,D. DeRozan makes 2-pt jump shot from 16 ft,19,28
112,1,0:32.0,B. Ingram makes 3-pt jump shot from 24 ft (assist by L. Williams),,22,28
113,1,0:15.0,,P. Patterson misses 3-pt jump shot from 24 ft,22,28
114,1,0:15.0,Defensive rebound by L. Nance,,22,28
115,1,0:01.0,L. Williams misses 2-pt jump shot from 5 ft,,22,28
116,1,0:00.0,Offensive rebound by T. Black,,22,28
117,2,11:46.0,,Turnover by K. Lowry (bad pass; steal by J. Clarkson),22,28
118,2,11:31.0,B. Ingram makes 2-pt layup from 4 ft (assist by L. Williams),,24,28
119,2,11:23.0,,C. Joseph makes 2-pt jump shot from 4 ft,24,30
120,2,11:03.0,J. Clarkson misses 2-pt jump shot from 7 ft,,24,30
121,2,11:02.0,Offensive rebound by T. Black,,24,30
122,2,11:02.0,Shooting foul by C. Joseph (drawn by T. Black),,24,30
123,2,11:02.0,T. Black misses free throw 1 of 2,,24,30
124,2,11:02.0,Offensive rebound by Team,,24,30
125,2,11:02.0,T. Black makes free throw 2 of 2,,25,30
126,2,10:52.0,,T. Ross makes 3-pt jump shot from 27 ft (assist by C. Joseph),25,33
127,2,10:37.0,J. Clarkson makes 3-pt jump shot from 26 ft (assist by T. Black),,28,33
128,2,10:18.0,,K. Lowry misses 3-pt jump shot from 27 ft,28,33
129,2,10:18.0,Defensive rebound by B. Ingram,,28,33
130,2,10:01.0,J. Clarkson misses 2-pt jump shot from 22 ft,,28,33
131,2,10:00.0,,Defensive rebound by P. Patterson,28,33
132,2,9:55.0,,L. Nogueira makes 2-pt dunk at rim (assist by K. Lowry),28,35
133,2,9:33.0,Turnover by L. Williams (step out of bounds),,28,35
134,2,9:20.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by K. Lowry),28,38
135,2,9:01.0,Turnover by L. Williams (bad pass),,28,38
136,2,8:53.0,,C. Joseph makes 2-pt layup from 3 ft,28,40
137,2,8:53.0,LA Lakers full timeout,,28,40
138,2,8:41.0,L. Williams misses 3-pt jump shot from 24 ft,,28,40
139,2,8:40.0,Offensive rebound by J. Clarkson,,28,40
140,2,8:32.0,B. Ingram makes 2-pt dunk at rim (assist by J. Clarkson),,30,40
141,2,8:14.0,,L. Nogueira makes 2-pt layup from 2 ft (assist by T. Ross),30,42
142,2,7:52.0,L. Nance misses 2-pt jump shot from 17 ft,,30,42
143,2,7:52.0,Offensive rebound by T. Black,,30,42
144,2,7:50.0,T. Black makes 2-pt dunk at rim,,32,42
145,2,7:30.0,,K. Lowry makes 3-pt jump shot from 26 ft,32,45
146,2,7:09.0,J. Clarkson makes 3-pt jump shot from 26 ft (assist by B. Ingram),,35,45
147,2,6:46.0,,C. Joseph makes 2-pt layup from 4 ft (assist by K. Lowry),35,47
148,2,6:39.0,,Violation by L. Nogueira (def goaltending),35,47
149,2,6:39.0,L. Williams makes 2-pt layup from 4 ft,,37,47
150,2,6:31.0,,C. Joseph makes 2-pt jump shot from 20 ft,37,49
151,2,6:05.0,J. Clarkson makes 2-pt jump shot from 4 ft,,39,49
152,2,5:48.0,,L. Nogueira makes 2-pt hook shot from 5 ft (assist by K. Lowry),39,51
153,2,5:34.0,J. Clarkson misses 3-pt jump shot from 27 ft,,39,51
154,2,5:34.0,,Defensive rebound by P. Patterson,39,51
155,2,5:28.0,,Personal block foul by L. Williams,39,51
156,2,5:28.0,Official timeout,,39,51
157,2,5:28.0,,D. DeRozan enters the game for C. Joseph,39,51
158,2,5:28.0,,N. Powell enters the game for T. Ross,39,51
159,2,5:28.0,J. Randle enters the game for T. Black,,39,51
160,2,5:28.0,L. Deng enters the game for L. Nance,,39,51
161,2,5:21.0,,Personal foul by L. Williams,39,51
162,2,5:17.0,,N. Powell makes 2-pt layup from 2 ft (assist by K. Lowry),39,53
163,2,5:04.0,J. Randle makes 2-pt jump shot from 14 ft (assist by L. Williams),,41,53
164,2,4:49.0,,D. DeRozan misses 2-pt jump shot from 10 ft,41,53
165,2,4:48.0,Defensive rebound by J. Randle,,41,53
166,2,4:36.0,J. Randle misses 2-pt layup from 1 ft (block by L. Nogueira),,41,53
167,2,4:36.0,Offensive rebound by Team,,41,53
168,2,4:36.0,,J. Valančiūnas enters the game for L. Nogueira,41,53
169,2,4:25.0,B. Ingram misses 3-pt jump shot from 25 ft,,41,53
170,2,4:24.0,,Defensive rebound by P. Patterson,41,53
171,2,4:12.0,,D. DeRozan makes 2-pt layup from 1 ft,41,55
172,2,3:46.0,L. Williams makes 2-pt jump shot from 4 ft,,43,55
173,2,3:42.0,,Turnover by K. Lowry (bad pass; steal by J. Clarkson),43,55
174,2,3:36.0,J. Clarkson misses 2-pt layup from 3 ft,,43,55
175,2,3:36.0,,Defensive rebound by J. Valančiūnas,43,55
176,2,3:27.0,,K. Lowry makes 3-pt jump shot from 23 ft (assist by D. DeRozan),43,58
177,2,3:26.0,LA Lakers full timeout,,43,58
178,2,3:15.0,Shooting foul by N. Powell (drawn by J. Clarkson),,43,58
179,2,3:15.0,J. Clarkson makes free throw 1 of 2,,44,58
180,2,3:15.0,J. Clarkson makes free throw 2 of 2,,45,58
181,2,2:59.0,,D. DeRozan misses 2-pt jump shot from 16 ft,45,58
182,2,2:59.0,Defensive rebound by J. Randle,,45,58
183,2,2:50.0,B. Ingram misses 3-pt jump shot from 25 ft,,45,58
184,2,2:50.0,,Defensive rebound by J. Valančiūnas,45,58
185,2,2:39.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by N. Powell),45,61
186,2,2:22.0,J. Randle misses 2-pt jump shot from 3 ft (block by J. Valančiūnas),,45,61
187,2,2:22.0,,Defensive rebound by J. Valančiūnas,45,61
188,2,2:22.0,,Personal foul by J. Randle (drawn by J. Valančiūnas),45,61
189,2,2:22.0,,Toronto full timeout,45,61
190,2,2:22.0,,Technical foul by J. Valančiūnas,45,61
191,2,2:22.0,T. Mozgov enters the game for B. Ingram,,45,61
192,2,2:22.0,,C. Joseph enters the game for K. Lowry,45,61
193,2,2:22.0,,P. Siakam enters the game for P. Patterson,45,61
194,2,2:22.0,J. Clarkson makes technical free throw,,46,61
195,2,2:11.0,,D. DeRozan makes 2-pt jump shot from 18 ft,46,63
196,2,1:56.0,Turnover by J. Randle (bad pass),,46,63
197,2,1:42.0,,P. Siakam makes 2-pt jump shot from 19 ft (assist by D. DeRozan),46,65
198,2,1:30.0,Shooting block foul by N. Powell (drawn by L. Williams),,46,65
199,2,1:30.0,L. Williams makes free throw 1 of 2,,47,65
200,2,1:30.0,L. Williams makes free throw 2 of 2,,48,65
201,2,1:15.0,,D. DeRozan misses 2-pt jump shot from 21 ft,48,65
202,2,1:15.0,,Offensive rebound by J. Valančiūnas,48,65
203,2,1:13.0,,J. Valančiūnas misses 2-pt layup from 2 ft,48,65
204,2,1:13.0,Defensive rebound by T. Mozgov,,48,65
205,2,1:08.0,Turnover by L. Williams (lost ball; steal by D. DeRozan),,48,65
206,2,1:03.0,,D. DeRozan makes 2-pt layup from 1 ft,48,67
207,2,0:45.0,T. Mozgov misses 2-pt jump shot from 9 ft,,48,67
208,2,0:44.0,,Defensive rebound by J. Valančiūnas,48,67
209,2,0:28.0,,P. Siakam misses 3-pt jump shot from 25 ft,48,67
210,2,0:28.0,Defensive rebound by T. Mozgov,,48,67
211,2,0:07.0,Turnover by J. Randle (traveling),,48,67
212,2,0:07.0,,Toronto full timeout,48,67
213,2,0:07.0,L. Nance enters the game for T. Mozgov,,48,67
214,2,0:07.0,,P. Patterson enters the game for P. Siakam,48,67
215,2,0:01.0,,C. Joseph makes 2-pt jump shot from 20 ft,48,69
216,3,11:47.0,,D. DeRozan misses 2-pt jump shot from 16 ft,48,69
217,3,11:47.0,Defensive rebound by J. Calderón,,48,69
218,3,11:23.0,B. Ingram makes 2-pt layup from 4 ft (assist by L. Deng),,50,69
219,3,11:06.0,,D. DeRozan misses 3-pt jump shot from 24 ft,50,69
220,3,11:05.0,,Offensive rebound by P. Siakam,50,69
221,3,10:57.0,,Shooting foul by T. Mozgov (drawn by N. Powell),50,69
222,3,10:57.0,,N. Powell misses free throw 1 of 2,50,69
223,3,10:57.0,,Offensive rebound by Team,50,69
224,3,10:57.0,,N. Powell misses free throw 2 of 2,50,69
225,3,10:55.0,Defensive rebound by B. Ingram,,50,69
226,3,10:30.0,J. Calderón misses 2-pt jump shot from 16 ft,,50,69
227,3,10:30.0,,Defensive rebound by K. Lowry,50,69
228,3,10:26.0,,Turnover by K. Lowry (bad pass),50,69
229,3,10:15.0,L. Deng misses 3-pt jump shot from 25 ft,,50,69
230,3,10:14.0,,Defensive rebound by J. Valančiūnas,50,69
231,3,9:55.0,,D. DeRozan makes 2-pt jump shot from 19 ft,50,71
232,3,9:40.0,J. Calderón misses 2-pt jump shot from 19 ft,,50,71
233,3,9:40.0,Offensive rebound by T. Mozgov,,50,71
234,3,9:34.0,L. Deng makes 2-pt layup from 2 ft (assist by T. Mozgov),,52,71
235,3,9:22.0,,Turnover by P. Siakam (bad pass; steal by L. Deng),52,71
236,3,9:04.0,J. Randle makes 2-pt layup from 2 ft,,54,71
237,3,8:41.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by N. Powell),54,74
238,3,8:22.0,Offensive foul by B. Ingram (drawn by N. Powell),,54,74
239,3,8:22.0,Turnover by B. Ingram (offensive foul),,54,74
240,3,8:03.0,,D. DeRozan misses 2-pt jump shot from 18 ft,54,74
241,3,8:02.0,Defensive rebound by J. Calderón,,54,74
242,3,7:50.0,L. Deng misses 2-pt jump shot from 6 ft,,54,74
243,3,7:50.0,Offensive rebound by J. Randle,,54,74
244,3,7:48.0,J. Randle makes 2-pt layup from 2 ft,,56,74
245,3,7:38.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),56,76
246,3,7:28.0,L. Deng misses 3-pt jump shot from 26 ft,,56,76
247,3,7:28.0,Offensive rebound by L. Deng,,56,76
248,3,7:15.0,B. Ingram misses 3-pt jump shot from 25 ft,,56,76
249,3,7:15.0,,Defensive rebound by P. Siakam,56,76
250,3,7:03.0,,N. Powell misses 3-pt jump shot from 26 ft,56,76
251,3,7:02.0,Defensive rebound by L. Deng,,56,76
252,3,6:48.0,B. Ingram makes 2-pt jump shot from 14 ft,,58,76
253,3,6:20.0,,Turnover by Team (shot clock),58,76
254,3,5:57.0,Turnover by J. Calderón (bad pass; steal by P. Siakam),,58,76
255,3,5:53.0,,N. Powell makes 2-pt dunk at rim (assist by P. Siakam),58,78
256,3,5:53.0,LA Lakers full timeout,,58,78
257,3,5:53.0,J. Clarkson enters the game for B. Ingram,,58,78
258,3,5:41.0,Turnover by J. Randle (traveling),,58,78
259,3,5:27.0,,Turnover by D. DeRozan (bad pass; steal by L. Deng),58,78
260,3,5:17.0,T. Mozgov makes 2-pt jump shot from 20 ft (assist by J. Calderón),,60,78
261,3,4:55.0,,N. Powell misses 3-pt jump shot from 26 ft,60,78
262,3,4:54.0,,Offensive rebound by D. DeRozan,60,78
263,3,4:50.0,,K. Lowry misses 3-pt jump shot from 25 ft,60,78
264,3,4:49.0,Defensive rebound by Team,,60,78
265,3,4:48.0,T. Black enters the game for T. Mozgov,,60,78
266,3,4:22.0,J. Clarkson misses 3-pt jump shot from 32 ft,,60,78
267,3,4:21.0,,Defensive rebound by K. Lowry,60,78
268,3,4:14.0,,N. Powell misses 2-pt layup from 4 ft,60,78
269,3,4:13.0,Defensive rebound by J. Randle,,60,78
270,3,4:08.0,Turnover by J. Randle (bad pass; steal by K. Lowry),,60,78
271,3,4:07.0,,Personal foul by J. Randle (drawn by K. Lowry),60,78
272,3,4:07.0,,C. Joseph enters the game for K. Lowry,60,78
273,3,4:07.0,,P. Patterson enters the game for P. Siakam,60,78
274,3,3:57.0,,D. DeRozan misses 2-pt jump shot from 21 ft,60,78
275,3,3:57.0,Defensive rebound by J. Calderón,,60,78
276,3,3:41.0,T. Black misses 2-pt layup from 2 ft,,60,78
277,3,3:41.0,Offensive rebound by Team,,60,78
278,3,3:40.0,L. Nance enters the game for J. Randle,,60,78
279,3,3:40.0,L. Williams enters the game for J. Calderón,,60,78
280,3,3:33.0,Turnover by L. Williams (bad pass; steal by D. DeRozan),,60,78
281,3,3:20.0,,N. Powell makes 2-pt jump shot from 12 ft,60,80
282,3,3:04.0,J. Clarkson misses 3-pt jump shot from 26 ft,,60,80
283,3,3:03.0,,Defensive rebound by J. Valančiūnas,60,80
284,3,2:45.0,,C. Joseph misses 2-pt jump shot from 11 ft,60,80
285,3,2:45.0,Defensive rebound by L. Nance,,60,80
286,3,2:33.0,Personal block foul by J. Valančiūnas (drawn by J. Clarkson),,60,80
287,3,2:33.0,,Toronto full timeout,60,80
288,3,2:33.0,,L. Nogueira enters the game for N. Powell,60,80
289,3,2:33.0,,T. Ross enters the game for J. Valančiūnas,60,80
290,3,2:33.0,B. Ingram enters the game for L. Deng,,60,80
291,3,2:23.0,T. Black misses 2-pt layup from 2 ft (block by P. Patterson),,60,80
292,3,2:23.0,Offensive rebound by Team,,60,80
293,3,2:19.0,L. Williams misses 3-pt jump shot from 26 ft,,60,80
294,3,2:19.0,Offensive rebound by Team,,60,80
295,3,2:19.0,Turnover by Team (shot clock),,60,80
296,3,2:02.0,,T. Ross misses 3-pt jump shot from 25 ft,60,80
297,3,2:02.0,Defensive rebound by Team,,60,80
298,3,1:54.0,Personal foul by T. Ross,,60,80
299,3,1:47.0,J. Clarkson misses 2-pt layup from 5 ft (block by L. Nogueira),,60,80
300,3,1:46.0,,Defensive rebound by T. Ross,60,80
301,3,1:40.0,,Personal foul by L. Williams,60,80
302,3,1:26.0,,Shooting foul by T. Black (drawn by D. DeRozan),60,80
303,3,1:26.0,,D. DeRozan makes free throw 1 of 2,60,81
304,3,1:26.0,,D. DeRozan makes free throw 2 of 2,60,82
305,3,1:14.0,L. Williams misses 2-pt jump shot from 11 ft,,60,82
306,3,1:14.0,Offensive rebound by L. Nance,,60,82
307,3,1:12.0,L. Nance misses 2-pt layup from 4 ft,,60,82
308,3,1:11.0,Offensive rebound by T. Black,,60,82
309,3,1:11.0,T. Black misses 2-pt layup from 4 ft,,60,82
310,3,1:10.0,,Defensive rebound by L. Nogueira,60,82
311,3,0:58.0,,D. DeRozan misses 2-pt jump shot from 14 ft,60,82
312,3,0:58.0,Defensive rebound by L. Nance,,60,82
313,3,0:46.0,L. Nance makes 2-pt dunk at rim (assist by T. Black),,62,82
314,3,0:32.0,,T. Ross misses 2-pt jump shot from 14 ft,62,82
315,3,0:32.0,Defensive rebound by B. Ingram,,62,82
316,3,0:13.0,L. Williams misses 3-pt jump shot from 25 ft,,62,82
317,3,0:13.0,,Defensive rebound by L. Nogueira,62,82
318,3,0:00.0,,D. DeRozan makes 2-pt jump shot from 19 ft,62,84
319,4,11:46.0,J. Clarkson makes 3-pt jump shot from 28 ft,,65,84
320,4,11:27.0,,C. Joseph misses 2-pt layup from 3 ft,65,84
321,4,11:27.0,Defensive rebound by B. Ingram,,65,84
322,4,11:20.0,B. Ingram makes 2-pt jump shot from 5 ft,,67,84
323,4,11:05.0,,Shooting foul by L. Nance (drawn by L. Nogueira),67,84
324,4,11:05.0,,L. Nogueira makes free throw 1 of 2,67,85
325,4,11:05.0,,L. Nogueira makes free throw 2 of 2,67,86
326,4,10:57.0,Personal foul by P. Patterson (drawn by L. Nance),,67,86
327,4,10:41.0,B. Ingram misses 2-pt layup from 3 ft,,67,86
328,4,10:40.0,,Defensive rebound by C. Joseph,67,86
329,4,10:25.0,,P. Patterson makes 3-pt jump shot from 24 ft (assist by C. Joseph),67,89
330,4,10:13.0,Personal foul by P. Patterson (drawn by T. Black),,67,89
331,4,10:09.0,Turnover by T. Black (bad pass; steal by L. Nogueira),,67,89
332,4,9:57.0,,L. Nogueira makes 2-pt layup from 4 ft (assist by K. Lowry),67,91
333,4,9:57.0,,Shooting foul by B. Ingram (drawn by L. Nogueira),67,91
334,4,9:57.0,T. Robinson enters the game for T. Black,,67,91
335,4,9:57.0,,L. Nogueira makes free throw 1 of 1,67,92
336,4,9:39.0,L. Williams misses 2-pt layup from 5 ft,,67,92
337,4,9:39.0,Offensive rebound by Team,,67,92
338,4,9:39.0,,Loose ball foul by L. Nogueira (drawn by T. Robinson),67,92
339,4,9:23.0,Turnover by J. Clarkson (bad pass; steal by L. Nogueira),,67,92
340,4,9:19.0,,Turnover by T. Ross (bad pass),67,92
341,4,9:00.0,L. Williams misses 3-pt jump shot from 25 ft,,67,92
342,4,9:00.0,Offensive rebound by T. Robinson,,67,92
343,4,8:54.0,J. Clarkson misses 3-pt jump shot from 26 ft,,67,92
344,4,8:53.0,,Defensive rebound by K. Lowry,67,92
345,4,8:41.0,,C. Joseph makes 2-pt layup from 3 ft,67,94
346,4,8:27.0,L. Williams misses 3-pt jump shot from 27 ft,,67,94
347,4,8:27.0,Offensive rebound by T. Robinson,,67,94
348,4,8:20.0,J. Clarkson misses 3-pt jump shot from 26 ft,,67,94
349,4,8:19.0,,Defensive rebound by P. Patterson,67,94
350,4,8:00.0,,K. Lowry misses 3-pt jump shot from 27 ft,67,94
351,4,8:00.0,Defensive rebound by L. Nance,,67,94
352,4,7:42.0,L. Williams makes 2-pt jump shot from 21 ft,,69,94
353,4,7:41.0,,Toronto full timeout,69,94
354,4,7:41.0,M. Huertas enters the game for L. Williams,,69,94
355,4,7:30.0,,Shooting foul by M. Huertas (drawn by K. Lowry),69,94
356,4,7:30.0,,K. Lowry makes 2-pt jump shot from 2 ft,69,96
357,4,7:30.0,,K. Lowry makes free throw 1 of 1,69,97
358,4,7:22.0,Personal foul by T. Ross (drawn by B. Ingram),,69,97
359,4,7:22.0,,N. Powell enters the game for K. Lowry,69,97
360,4,7:08.0,B. Ingram misses 2-pt jump shot from 5 ft,,69,97
361,4,7:06.0,Offensive rebound by B. Ingram,,69,97
362,4,7:06.0,B. Ingram makes 2-pt layup from 3 ft,,71,97
363,4,6:55.0,,C. Joseph makes 2-pt jump shot from 9 ft,71,99
364,4,6:28.0,T. Robinson misses 2-pt jump shot from 13 ft,,71,99
365,4,6:28.0,Offensive rebound by Team,,71,99
366,4,6:28.0,Turnover by Team (shot clock),,71,99
367,4,6:25.0,,Turnover by P. Patterson (bad pass; steal by M. Huertas),71,99
368,4,6:19.0,M. Huertas makes 2-pt layup from 1 ft,,73,99
369,4,6:05.0,,N. Powell makes 2-pt layup from 2 ft (assist by C. Joseph),73,101
370,4,5:55.0,L. Nance makes 2-pt dunk at rim (assist by M. Huertas),,75,101
371,4,5:38.0,,Personal foul by J. Clarkson (drawn by C. Joseph),75,101
372,4,5:38.0,Official timeout,,75,101
373,4,5:38.0,,P. Siakam enters the game for P. Patterson,75,101
374,4,5:38.0,,J. Poeltl enters the game for L. Nogueira,75,101
375,4,5:38.0,M. World Peace enters the game for J. Clarkson,,75,101
376,4,5:28.0,,T. Ross misses 3-pt jump shot from 24 ft,75,101
377,4,5:27.0,Defensive rebound by M. Huertas,,75,101
378,4,5:09.0,M. Huertas misses 3-pt jump shot from 25 ft,,75,101
379,4,5:09.0,,Defensive rebound by C. Joseph,75,101
380,4,4:57.0,,N. Powell makes 3-pt jump shot from 24 ft (assist by C. Joseph),75,104
381,4,4:39.0,T. Robinson makes 2-pt jump shot from 5 ft (assist by B. Ingram),,77,104
382,4,4:39.0,Shooting foul by J. Poeltl (drawn by T. Robinson),,77,104
383,4,4:39.0,T. Robinson misses free throw 1 of 1,,77,104
384,4,4:38.0,,Defensive rebound by J. Poeltl,77,104
385,4,4:16.0,,P. Siakam makes 2-pt hook shot from 6 ft (assist by J. Poeltl),77,106
386,4,3:59.0,L. Nance misses 2-pt hook shot from 6 ft,,77,106
