,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
24,1,8:27.0,Turnover by T. McConnell (traveling),,6,8
25,1,8:18.0,,B. Lopez misses 2-pt jump shot from 10 ft,6,8
26,1,8:17.0,,Offensive rebound by B. Lopez,6,8
27,1,8:16.0,,Shooting foul by R. Holmes (drawn by B. Lopez),6,8
28,1,8:16.0,,B. Lopez makes free throw 1 of 2,6,9
29,1,8:16.0,S. Long enters the game for R. Holmes,,6,9
30,1,8:16.0,,B. Lopez makes free throw 2 of 2,6,10
31,1,7:59.0,S. Long misses 2-pt layup from 3 ft (block by B. Lopez),,6,10
32,1,7:57.0,Offensive rebound by T. Luwawu-Cabarrot,,6,10
33,1,7:55.0,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft,,6,10
34,1,7:54.0,,Defensive rebound by R. Hollis-Jefferson,6,10
35,1,7:44.0,,J. Lin misses 2-pt jump shot from 6 ft,6,10
36,1,7:42.0,Defensive rebound by T. Luwawu-Cabarrot,,6,10
37,1,7:36.0,D. Šarić misses 3-pt jump shot from 25 ft,,6,10
38,1,7:34.0,Offensive rebound by R. Covington,,6,10
39,1,7:33.0,R. Covington makes 2-pt layup from 2 ft,,8,10
40,1,7:24.0,,C. LeVert misses 2-pt jump shot from 18 ft,8,10
41,1,7:23.0,Defensive rebound by S. Long,,8,10
42,1,7:15.0,Turnover by T. McConnell (bad pass; steal by R. Hollis-Jefferson),,8,10
43,1,7:07.0,,B. Lopez makes 3-pt jump shot from 27 ft (assist by J. Lin),8,13
44,1,7:07.0,Philadelphia full timeout,,8,13
45,1,7:05.0,N. Stauskas enters the game for T. Luwawu-Cabarrot,,8,13
46,1,6:51.0,T. McConnell makes 2-pt jump shot from 7 ft (assist by D. Šarić),,10,13
47,1,6:37.0,,C. LeVert misses 3-pt jump shot from 24 ft,10,13
48,1,6:36.0,,Offensive rebound by J. Lin,10,13
49,1,6:27.0,,R. Foye makes 2-pt layup from 1 ft (assist by B. Lopez),10,15
50,1,6:16.0,D. Šarić misses 2-pt jump shot from 21 ft,,10,15
51,1,6:15.0,,Defensive rebound by C. LeVert,10,15
52,1,6:06.0,,B. Lopez misses 3-pt jump shot from 25 ft,10,15
53,1,6:05.0,Defensive rebound by R. Covington,,10,15
54,1,5:56.0,T. McConnell misses 2-pt jump shot from 10 ft,,10,15
55,1,5:55.0,,Defensive rebound by J. Lin,10,15
56,1,5:50.0,,Turnover by C. LeVert (bad pass),10,15
57,1,5:50.0,,I. Whitehead enters the game for R. Foye,10,15
58,1,5:50.0,J. Anderson enters the game for R. Covington,,10,15
59,1,5:39.0,S. Long makes 2-pt jump shot from 20 ft (assist by T. McConnell),,12,15
60,1,5:26.0,,J. Lin makes 2-pt layup from 3 ft,12,17
61,1,5:08.0,D. Šarić makes 2-pt hook shot from 5 ft,,14,17
62,1,4:56.0,,J. Lin misses 2-pt jump shot from 18 ft,14,17
63,1,4:53.0,,Offensive rebound by B. Lopez,14,17
64,1,4:52.0,,B. Lopez makes 2-pt layup from 2 ft,14,19
65,1,4:39.0,N. Stauskas makes 3-pt jump shot from 26 ft (assist by T. McConnell),,17,19
66,1,4:26.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft (block by J. Anderson),17,19
67,1,4:24.0,Defensive rebound by J. Anderson,,17,19
68,1,4:12.0,Personal foul by B. Lopez (drawn by D. Šarić),,17,19
69,1,4:12.0,D. Šarić makes free throw 1 of 2,,18,19
70,1,4:12.0,T. Luwawu-Cabarrot enters the game for T. McConnell,,18,19
71,1,4:12.0,,K. McDaniels enters the game for R. Hollis-Jefferson,18,19
72,1,4:12.0,,Q. Acy enters the game for C. LeVert,18,19
73,1,4:12.0,D. Šarić makes free throw 2 of 2,,19,19
74,1,4:04.0,,B. Lopez misses 3-pt jump shot from 27 ft,19,19
75,1,4:03.0,Defensive rebound by J. Anderson,,19,19
76,1,3:57.0,J. Anderson misses 2-pt jump shot from 18 ft,,19,19
77,1,3:55.0,,Defensive rebound by I. Whitehead,19,19
78,1,3:40.0,,K. McDaniels misses 3-pt jump shot from 25 ft,19,19
79,1,3:39.0,Defensive rebound by S. Long,,19,19
80,1,3:29.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by J. Anderson),,22,19
81,1,3:29.0,,Brooklyn full timeout,22,19
82,1,3:29.0,R. Covington enters the game for D. Šarić,,22,19
83,1,3:29.0,,S. Dinwiddie enters the game for J. Lin,22,19
84,1,3:29.0,,T. Booker enters the game for B. Lopez,22,19
85,1,3:10.0,,Q. Acy misses 3-pt jump shot from 26 ft,22,19
86,1,3:09.0,Defensive rebound by Team,,22,19
87,1,2:57.0,R. Covington makes 2-pt layup from 2 ft (assist by N. Stauskas),,24,19
88,1,2:35.0,,S. Dinwiddie makes 2-pt layup from 3 ft,24,21
89,1,2:23.0,N. Stauskas makes 3-pt jump shot from 24 ft,,27,21
90,1,2:16.0,,Shooting foul by N. Stauskas (drawn by S. Dinwiddie),27,21
91,1,2:16.0,,S. Dinwiddie misses free throw 1 of 3,27,21
92,1,2:16.0,,Offensive rebound by Team,27,21
93,1,2:16.0,,S. Dinwiddie misses free throw 2 of 3,27,21
94,1,2:16.0,,Offensive rebound by Team,27,21
95,1,2:16.0,T. Splitter enters the game for S. Long,,27,21
96,1,2:16.0,,S. Dinwiddie makes free throw 3 of 3,27,22
97,1,1:59.0,T. Splitter makes 2-pt layup from 3 ft (assist by T. Luwawu-Cabarrot),,29,22
98,1,1:49.0,,Turnover by I. Whitehead (bad pass; steal by T. Luwawu-Cabarrot),29,22
99,1,1:46.0,J. Anderson makes 2-pt layup from 2 ft (assist by T. Luwawu-Cabarrot),,31,22
100,1,1:37.0,,K. McDaniels makes 2-pt hook shot from 5 ft,31,24
101,1,1:20.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,,31,24
102,1,1:19.0,,Defensive rebound by T. Booker,31,24
103,1,1:09.0,,I. Whitehead misses 3-pt jump shot from 25 ft,31,24
104,1,1:08.0,Defensive rebound by R. Covington,,31,24
105,1,1:00.0,R. Covington misses 3-pt jump shot from 26 ft,,31,24
106,1,0:59.0,,Defensive rebound by I. Whitehead,31,24
107,1,0:46.0,,T. Booker misses 2-pt layup from 2 ft,31,24
108,1,0:44.0,Defensive rebound by T. Splitter,,31,24
109,1,0:35.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,,31,24
110,1,0:34.0,,Defensive rebound by T. Booker,31,24
111,1,0:27.0,,Turnover by T. Booker (bad pass; steal by R. Covington),31,24
112,1,0:08.0,N. Stauskas misses 3-pt jump shot from 26 ft,,31,24
113,1,0:05.0,,Defensive rebound by K. McDaniels,31,24
114,1,0:03.0,,Turnover by K. McDaniels (lost ball; steal by R. Covington),31,24
115,1,0:02.0,J. Anderson misses 2-pt jump shot from 6 ft,,31,24
116,1,0:00.0,Offensive rebound by Team,,31,24
117,2,11:50.0,,Shooting foul by R. Covington (drawn by T. Booker),31,24
118,2,11:50.0,,T. Booker makes free throw 1 of 2,31,25
119,2,11:50.0,,T. Booker makes free throw 2 of 2,31,26
120,2,11:25.0,R. Covington makes 3-pt jump shot from 25 ft (assist by R. Holmes),,34,26
121,2,11:10.0,,S. Kilpatrick misses 2-pt jump shot from 10 ft,34,26
122,2,11:09.0,Defensive rebound by R. Covington,,34,26
123,2,10:59.0,R. Holmes makes 2-pt dunk at rim (assist by R. Covington),,36,26
124,2,10:42.0,,Personal foul by J. Anderson (drawn by S. Dinwiddie),36,26
125,2,10:34.0,,S. Kilpatrick makes 2-pt layup from 2 ft,36,28
126,2,10:18.0,R. Holmes makes 2-pt dunk at rim (assist by T. Luwawu-Cabarrot),,38,28
127,2,10:01.0,,S. Kilpatrick makes 2-pt layup from 1 ft,38,30
128,2,9:50.0,R. Holmes misses 2-pt jump shot from 20 ft,,38,30
129,2,9:49.0,,Defensive rebound by T. Booker,38,30
130,2,9:34.0,,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),38,33
131,2,9:34.0,Philadelphia full timeout,,38,33
132,2,9:34.0,N. Stauskas enters the game for J. Anderson,,38,33
133,2,9:15.0,R. Holmes makes 2-pt dunk at rim (assist by T. McConnell),,40,33
134,2,9:01.0,,Q. Acy misses 2-pt layup from 2 ft,40,33
135,2,9:00.0,Defensive rebound by T. Luwawu-Cabarrot,,40,33
136,2,8:51.0,R. Covington makes 2-pt layup from 2 ft,,42,33
137,2,8:28.0,,Q. Acy misses 2-pt jump shot from 11 ft,42,33
138,2,8:26.0,Defensive rebound by T. McConnell,,42,33
139,2,8:12.0,Turnover by R. Holmes (bad pass),,42,33
140,2,8:12.0,D. Šarić enters the game for R. Covington,,42,33
141,2,7:54.0,,Personal foul by R. Holmes (drawn by S. Dinwiddie),42,33
142,2,7:54.0,S. Long enters the game for R. Holmes,,42,33
143,2,7:45.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft,42,36
144,2,7:39.0,Turnover by T. McConnell (bad pass; steal by S. Dinwiddie),,42,36
145,2,7:36.0,,Shooting foul by D. Šarić (drawn by S. Dinwiddie),42,36
146,2,7:36.0,,S. Dinwiddie makes free throw 1 of 2,42,37
147,2,7:36.0,,S. Dinwiddie makes free throw 2 of 2,42,38
148,2,7:22.0,Turnover by S. Long (lost ball; steal by K. McDaniels),,42,38
149,2,7:07.0,,B. Lopez enters the game for Q. Acy,42,38
150,2,7:07.0,,I. Whitehead enters the game for S. Dinwiddie,42,38
151,2,7:07.0,,J. Lin enters the game for K. McDaniels,42,38
152,2,7:01.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,42,38
153,2,6:59.0,Defensive rebound by S. Long,,42,38
154,2,6:50.0,Offensive foul by S. Long (drawn by J. Lin),,42,38
155,2,6:50.0,Turnover by S. Long (offensive foul),,42,38
156,2,6:50.0,,Personal foul by S. Long (drawn by B. Lopez),42,38
157,2,6:50.0,,B. Lopez makes free throw 1 of 2,42,39
158,2,6:50.0,,B. Lopez misses free throw 2 of 2,42,39
159,2,6:50.0,T. Splitter enters the game for S. Long,,42,39
160,2,6:49.0,Defensive rebound by D. Šarić,,42,39
161,2,6:39.0,D. Šarić misses 2-pt jump shot from 18 ft,,42,39
162,2,6:38.0,,Defensive rebound by I. Whitehead,42,39
163,2,6:26.0,,C. LeVert enters the game for S. Kilpatrick,42,39
164,2,6:22.0,,J. Lin misses 2-pt layup from 2 ft,42,39
165,2,6:21.0,Defensive rebound by D. Šarić,,42,39
166,2,6:07.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft,,45,39
167,2,5:57.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by J. Lin),45,39
168,2,5:57.0,Official timeout,,45,39
169,2,5:57.0,,J. Lin makes free throw 1 of 2,45,40
170,2,5:57.0,,R. Hollis-Jefferson enters the game for T. Booker,45,39
171,2,5:57.0,,J. Lin misses free throw 2 of 2,45,40
172,2,5:55.0,,Offensive rebound by R. Hollis-Jefferson,45,40
173,2,5:54.0,,Personal foul by T. Splitter (drawn by R. Hollis-Jefferson),45,40
174,2,5:54.0,,R. Hollis-Jefferson misses free throw 1 of 2,45,40
175,2,5:54.0,,Offensive rebound by Team,45,40
176,2,5:54.0,,R. Hollis-Jefferson makes free throw 2 of 2,45,41
177,2,5:45.0,Personal foul by C. LeVert (drawn by N. Stauskas),,45,41
178,2,5:39.0,T. McConnell misses 2-pt layup from 3 ft (block by I. Whitehead),,45,41
179,2,5:37.0,,Defensive rebound by B. Lopez,45,41
180,2,5:29.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft (block by T. Splitter),45,41
181,2,5:27.0,Defensive rebound by N. Stauskas,,45,41
182,2,5:21.0,Personal foul by C. LeVert (drawn by D. Šarić),,45,41
183,2,5:15.0,Shooting foul by I. Whitehead (drawn by D. Šarić),,45,41
184,2,5:15.0,D. Šarić makes free throw 1 of 2,,46,41
185,2,5:15.0,D. Šarić misses free throw 2 of 2,,46,41
186,2,5:13.0,,Defensive rebound by I. Whitehead,46,41
187,2,4:59.0,,J. Lin misses 2-pt jump shot from 15 ft,46,41
188,2,4:58.0,Defensive rebound by T. Luwawu-Cabarrot,,46,41
189,2,4:50.0,Turnover by T. Luwawu-Cabarrot (bad pass; steal by J. Lin),,46,41
190,2,4:46.0,,C. LeVert misses 2-pt layup from 2 ft (block by T. McConnell),46,41
191,2,4:45.0,,Offensive rebound by R. Hollis-Jefferson,46,41
192,2,4:45.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft,46,43
193,2,4:18.0,D. Šarić makes 2-pt layup from 2 ft,,48,43
194,2,4:04.0,,R. Hollis-Jefferson makes 2-pt dunk at rim (assist by I. Whitehead),48,45
195,2,3:47.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by T. McConnell),,51,45
196,2,3:47.0,,Brooklyn full timeout,51,45
197,2,3:47.0,J. Anderson enters the game for T. Luwawu-Cabarrot,,51,45
198,2,3:47.0,R. Covington enters the game for T. McConnell,,51,45
199,2,3:47.0,S. Long enters the game for T. Splitter,,51,45
200,2,3:47.0,,Violation by Team (jump ball),51,45
201,2,3:33.0,,B. Lopez makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),51,47
202,2,3:17.0,S. Long misses 3-pt jump shot from 25 ft,,51,47
203,2,3:16.0,,Defensive rebound by J. Lin,51,47
204,2,3:15.0,,Personal foul by S. Long (drawn by J. Lin),51,47
205,2,3:15.0,,J. Lin makes free throw 1 of 2,51,48
206,2,3:15.0,T. Splitter enters the game for S. Long,,51,48
207,2,3:15.0,,J. Lin makes free throw 2 of 2,51,49
208,2,3:05.0,N. Stauskas misses 2-pt jump shot from 21 ft,,51,49
209,2,3:04.0,,Defensive rebound by R. Hollis-Jefferson,51,49
210,2,2:59.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,51,51
211,2,2:34.0,D. Šarić makes 2-pt hook shot from 5 ft,,53,51
212,2,2:28.0,,B. Lopez makes 2-pt layup from 2 ft (assist by J. Lin),53,53
213,2,2:06.0,J. Anderson misses 3-pt jump shot from 26 ft,,53,53
214,2,2:05.0,Offensive rebound by D. Šarić,,53,53
215,2,1:59.0,J. Anderson misses 2-pt layup from 2 ft (block by B. Lopez),,53,53
216,2,1:58.0,Offensive rebound by N. Stauskas,,53,53
217,2,1:55.0,Personal foul by B. Lopez (drawn by J. Anderson),,53,53
218,2,1:55.0,,Violation by C. LeVert (kicked ball),53,53
219,2,1:46.0,N. Stauskas makes 3-pt jump shot from 25 ft,,56,53
220,2,1:35.0,,J. Lin makes 2-pt layup from 2 ft (assist by B. Lopez),56,55
221,2,1:27.0,Turnover by N. Stauskas (bad pass; steal by R. Hollis-Jefferson),,56,55
222,2,1:23.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,56,55
223,2,1:21.0,Defensive rebound by D. Šarić,,56,55
224,2,1:17.0,R. Covington misses 2-pt layup from 3 ft,,56,55
225,2,1:16.0,Offensive rebound by T. Splitter,,56,55
226,2,1:14.0,T. Splitter misses 2-pt layup from 2 ft,,56,55
227,2,1:13.0,Offensive rebound by T. Splitter,,56,55
228,2,1:11.0,Philadelphia full timeout,,56,55
229,2,1:11.0,T. McConnell enters the game for T. Splitter,,56,55
230,2,0:57.0,D. Šarić misses 2-pt layup from 1 ft (block by R. Hollis-Jefferson),,56,55
231,2,0:53.0,Offensive rebound by J. Anderson,,56,55
232,2,0:53.0,J. Anderson misses 2-pt layup from 2 ft,,56,55
233,2,0:52.0,,Defensive rebound by C. LeVert,56,55
234,2,0:44.0,,J. Lin misses 3-pt jump shot from 25 ft,56,55
235,2,0:42.0,Defensive rebound by J. Anderson,,56,55
236,2,0:38.0,,Violation by I. Whitehead (def goaltending),56,55
237,2,0:38.0,J. Anderson makes 2-pt layup from 2 ft,,58,55
238,2,0:31.0,,J. Lin misses 3-pt jump shot from 25 ft,58,55
239,2,0:29.0,,Offensive rebound by B. Lopez,58,55
240,2,0:28.0,,B. Lopez makes 2-pt dunk at rim,58,57
241,2,0:08.0,Turnover by D. Šarić (lost ball; steal by J. Lin),,58,57
242,2,0:01.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft (block by J. Anderson),58,57
243,2,0:00.0,,Offensive rebound by Team,58,57
244,3,11:44.0,,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by B. Lopez),58,59
245,3,11:30.0,Turnover by D. Šarić (lost ball; steal by J. Lin),,58,59
246,3,11:26.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,58,59
247,3,11:24.0,Defensive rebound by T. Luwawu-Cabarrot,,58,59
248,3,11:18.0,Shooting foul by R. Foye (drawn by R. Covington),,58,59
249,3,11:18.0,R. Covington makes free throw 1 of 2,,59,59
250,3,11:18.0,R. Covington makes free throw 2 of 2,,60,59
251,3,11:05.0,,R. Foye misses 2-pt jump shot from 20 ft,60,59
252,3,11:04.0,Defensive rebound by T. Luwawu-Cabarrot,,60,59
253,3,10:55.0,R. Covington makes 2-pt jump shot from 20 ft,,62,59
254,3,10:46.0,,B. Lopez makes 2-pt layup from 2 ft (assist by J. Lin),62,61
255,3,10:24.0,R. Covington misses 3-pt jump shot from 25 ft,,62,61
256,3,10:23.0,,Defensive rebound by C. LeVert,62,61
257,3,10:15.0,,Turnover by C. LeVert (bad pass; steal by S. Long),62,61
258,3,10:09.0,R. Covington makes 2-pt layup from 2 ft (assist by S. Long),,64,61
259,3,9:58.0,,Personal foul by S. Long (drawn by B. Lopez),64,61
260,3,9:58.0,R. Holmes enters the game for S. Long,,64,61
261,3,9:46.0,,R. Hollis-Jefferson misses 2-pt jump shot from 4 ft,64,61
262,3,9:45.0,,Offensive rebound by R. Hollis-Jefferson,64,61
263,3,9:45.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,64,61
264,3,9:44.0,,Offensive rebound by Team,64,61
265,3,9:31.0,,C. LeVert makes 3-pt jump shot from 26 ft (assist by B. Lopez),64,64
266,3,9:19.0,D. Šarić misses 2-pt jump shot from 19 ft,,64,64
267,3,9:18.0,,Defensive rebound by B. Lopez,64,64
268,3,9:13.0,,Personal foul by T. Luwawu-Cabarrot (drawn by C. LeVert),64,64
269,3,9:13.0,,C. LeVert misses free throw 1 of 2,64,64
270,3,9:13.0,,Offensive rebound by Team,64,64
271,3,9:13.0,,C. LeVert makes free throw 2 of 2,64,65
272,3,9:05.0,T. McConnell makes 2-pt jump shot from 18 ft,,66,65
273,3,8:49.0,,J. Lin makes 2-pt jump shot from 6 ft,66,67
274,3,8:33.0,R. Covington misses 3-pt jump shot from 24 ft,,66,67
275,3,8:32.0,,Defensive rebound by R. Foye,66,67
276,3,8:28.0,,Turnover by R. Foye (bad pass),66,67
277,3,8:12.0,T. McConnell misses 2-pt jump shot from 20 ft,,66,67
278,3,8:11.0,,Defensive rebound by B. Lopez,66,67
279,3,8:03.0,,R. Hollis-Jefferson misses 2-pt jump shot from 15 ft,66,67
280,3,8:02.0,Defensive rebound by T. Luwawu-Cabarrot,,66,67
281,3,7:55.0,R. Covington makes 2-pt layup from 1 ft (assist by T. McConnell),,68,67
282,3,7:47.0,,Personal foul by R. Covington (drawn by J. Lin),68,67
283,3,7:47.0,N. Stauskas enters the game for T. Luwawu-Cabarrot,,68,67
284,3,7:41.0,,C. LeVert misses 3-pt jump shot from 25 ft,68,67
285,3,7:39.0,Defensive rebound by T. McConnell,,68,67
286,3,7:31.0,Personal foul by J. Lin (drawn by D. Šarić),,68,67
287,3,7:31.0,J. Anderson enters the game for R. Covington,,68,67
288,3,7:26.0,J. Anderson makes 2-pt dunk at rim (assist by T. McConnell),,70,67
289,3,7:23.0,,Brooklyn full timeout,70,67
290,3,7:08.0,,J. Lin misses 3-pt jump shot from 24 ft,70,67
291,3,7:07.0,Defensive rebound by Team,,70,67
292,3,6:52.0,R. Holmes misses 2-pt hook shot from 8 ft,,70,67
293,3,6:51.0,,Defensive rebound by C. LeVert,70,67
294,3,6:42.0,,C. LeVert makes 3-pt jump shot from 25 ft (assist by J. Lin),70,70
295,3,6:30.0,R. Holmes misses 3-pt jump shot from 26 ft,,70,70
296,3,6:29.0,,Defensive rebound by J. Lin,70,70
297,3,6:23.0,,Turnover by B. Lopez (bad pass; steal by T. McConnell),70,70
298,3,6:17.0,T. McConnell misses 2-pt jump shot from 6 ft,,70,70
299,3,6:16.0,,Defensive rebound by B. Lopez,70,70
300,3,6:11.0,,Turnover by R. Hollis-Jefferson (traveling),70,70
301,3,5:58.0,Personal foul by R. Foye (drawn by R. Holmes),,70,70
302,3,5:58.0,,I. Whitehead enters the game for C. LeVert,70,70
303,3,5:48.0,R. Holmes misses 3-pt jump shot from 25 ft,,70,70
304,3,5:47.0,,Defensive rebound by R. Hollis-Jefferson,70,70
305,3,5:37.0,,R. Foye misses 3-pt jump shot from 25 ft,70,70
306,3,5:35.0,Defensive rebound by R. Holmes,,70,70
307,3,5:22.0,D. Šarić makes 2-pt hook shot from 10 ft,,72,70
308,3,5:14.0,,B. Lopez makes 2-pt layup from 2 ft (assist by J. Lin),72,72
309,3,5:01.0,J. Anderson misses 3-pt jump shot from 25 ft,,72,72
310,3,4:59.0,,Defensive rebound by J. Lin,72,72
311,3,4:48.0,,B. Lopez makes 3-pt jump shot from 27 ft (assist by J. Lin),72,75
312,3,4:40.0,Philadelphia full timeout,,72,75
313,3,4:40.0,,S. Dinwiddie enters the game for R. Hollis-Jefferson,72,75
314,3,4:40.0,,Q. Acy enters the game for R. Foye,72,75
315,3,4:40.0,,K. McDaniels enters the game for J. Lin,72,75
316,3,4:40.0,R. Covington enters the game for D. Šarić,,72,75
317,3,4:27.0,T. McConnell misses 2-pt jump shot from 15 ft,,72,75
318,3,4:26.0,,Defensive rebound by K. McDaniels,72,75
319,3,4:11.0,T. Luwawu-Cabarrot enters the game for T. McConnell,,72,75
320,3,4:08.0,,Shooting foul by J. Anderson (drawn by S. Dinwiddie),72,75
321,3,4:08.0,,S. Dinwiddie makes free throw 1 of 3,72,76
322,3,4:08.0,,S. Dinwiddie makes free throw 2 of 3,72,77
323,3,4:08.0,,S. Dinwiddie misses free throw 3 of 3,72,77
324,3,4:08.0,,T. Booker enters the game for B. Lopez,72,77
325,3,4:07.0,Defensive rebound by R. Covington,,72,77
326,3,3:47.0,J. Anderson misses 2-pt jump shot from 12 ft,,72,77
327,3,3:46.0,Offensive rebound by R. Holmes,,72,77
328,3,3:45.0,R. Holmes misses 2-pt layup at rim,,72,77
329,3,3:44.0,,Defensive rebound by T. Booker,72,77
330,3,3:28.0,,Offensive foul by K. McDaniels (drawn by T. Luwawu-Cabarrot),72,77
331,3,3:28.0,,Turnover by K. McDaniels (offensive foul),72,77
332,3,3:28.0,D. Šarić enters the game for R. Holmes,,72,77
333,3,3:17.0,N. Stauskas misses 3-pt jump shot from 25 ft,,72,77
334,3,3:16.0,,Defensive rebound by S. Dinwiddie,72,77
335,3,3:01.0,,Personal block foul by R. Covington (drawn by Q. Acy),72,77
336,3,3:01.0,,Q. Acy makes free throw 1 of 2,72,78
337,3,3:01.0,,Q. Acy misses free throw 2 of 2,72,78
338,3,3:00.0,Defensive rebound by R. Covington,,72,78
339,3,2:50.0,J. Anderson misses 3-pt jump shot from 25 ft,,72,78
340,3,2:49.0,,Defensive rebound by T. Booker,72,78
341,3,2:42.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,72,78
342,3,2:41.0,,Offensive rebound by Q. Acy,72,78
343,3,2:40.0,,Q. Acy misses 2-pt layup from 3 ft,72,78
344,3,2:39.0,Defensive rebound by Team,,72,78
345,3,2:25.0,Shooting foul by T. Booker (drawn by D. Šarić),,72,78
346,3,2:25.0,D. Šarić makes free throw 1 of 2,,73,78
347,3,2:25.0,D. Šarić makes free throw 2 of 2,,74,78
348,3,2:11.0,,I. Whitehead misses 2-pt jump shot from 12 ft (block by N. Stauskas),74,78
349,3,2:10.0,,Offensive rebound by I. Whitehead,74,78
350,3,2:04.0,,K. McDaniels misses 2-pt jump shot from 4 ft (block by R. Covington),74,78
351,3,2:03.0,,Offensive rebound by T. Booker,74,78
352,3,2:02.0,,T. Booker misses 2-pt layup from 2 ft (block by T. Luwawu-Cabarrot),74,78
353,3,2:01.0,Defensive rebound by J. Anderson,,74,78
354,3,1:52.0,Turnover by J. Anderson (lost ball; steal by I. Whitehead),,74,78
355,3,1:35.0,,S. Dinwiddie misses 2-pt layup from 2 ft (block by R. Covington),74,78
356,3,1:33.0,,Offensive rebound by S. Dinwiddie,74,78
357,3,1:30.0,,K. McDaniels misses 3-pt jump shot from 25 ft,74,78
358,3,1:29.0,,Offensive rebound by S. Dinwiddie,74,78
359,3,1:28.0,,S. Dinwiddie misses 2-pt layup from 2 ft,74,78
360,3,1:27.0,Defensive rebound by N. Stauskas,,74,78
361,3,1:11.0,J. Anderson makes 3-pt jump shot from 25 ft,,77,78
362,3,0:58.0,,I. Whitehead misses 3-pt jump shot from 27 ft,77,78
363,3,0:56.0,Defensive rebound by N. Stauskas,,77,78
364,3,0:49.0,N. Stauskas makes 2-pt layup from 2 ft,,79,78
365,3,0:28.0,,Q. Acy misses 2-pt jump shot from 14 ft,79,78
366,3,0:27.0,,Offensive rebound by T. Booker,79,78
367,3,0:26.0,,T. Booker misses 2-pt layup from 2 ft,79,78
368,3,0:24.0,Defensive rebound by J. Anderson,,79,78
369,3,0:03.0,N. Stauskas misses 2-pt layup from 2 ft,,79,78
370,3,0:02.0,Offensive rebound by J. Anderson,,79,78
371,3,0:02.0,J. Anderson misses 2-pt layup from 2 ft,,79,78
372,3,0:00.0,Offensive rebound by T. Luwawu-Cabarrot,,79,78
