,QUARTER,TIME_REMAINING,DENVER_ACTION,HOUSTON_ACTION,DENVER_SCORE,HOUSTON_SCORE
57,1,5:06.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Harden),13,21
58,1,4:52.0,Turnover by N. Jokić (bad pass),,13,21
59,1,4:40.0,,N. Hilário misses 2-pt jump shot from 19 ft,13,21
60,1,4:39.0,Defensive rebound by W. Barton,,13,21
61,1,4:29.0,K. Faried makes 2-pt layup from 3 ft (assist by W. Barton),,15,21
62,1,4:29.0,Shooting foul by J. Harden (drawn by K. Faried),,15,21
63,1,4:29.0,,L. Williams enters the game for R. Anderson,15,21
64,1,4:29.0,K. Faried makes free throw 1 of 1,,16,21
65,1,4:15.0,,J. Harden misses 3-pt jump shot from 25 ft,16,21
66,1,4:14.0,Defensive rebound by N. Jokić,,16,21
67,1,4:04.0,G. Harris misses 2-pt jump shot from 19 ft,,16,21
68,1,4:02.0,,Defensive rebound by T. Ariza,16,21
69,1,3:57.0,,J. Harden makes 2-pt layup from 2 ft,16,23
70,1,3:43.0,J. Nelson misses 2-pt layup from 2 ft,,16,23
71,1,3:42.0,Offensive rebound by K. Faried,,16,23
72,1,3:39.0,K. Faried misses 2-pt layup from 1 ft,,16,23
73,1,3:38.0,Offensive rebound by K. Faried,,16,23
74,1,3:37.0,K. Faried misses 2-pt layup from 2 ft,,16,23
75,1,3:37.0,,Defensive rebound by N. Hilário,16,23
76,1,3:29.0,,Shooting foul by N. Jokić (drawn by E. Gordon),16,23
77,1,3:29.0,,E. Gordon makes free throw 1 of 2,16,24
78,1,3:29.0,,E. Gordon makes free throw 2 of 2,16,25
79,1,3:10.0,Turnover by N. Jokić (bad pass),,16,25
80,1,2:58.0,,L. Williams misses 2-pt jump shot from 7 ft,16,25
81,1,2:57.0,Defensive rebound by N. Jokić,,16,25
82,1,2:53.0,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),,18,25
83,1,2:40.0,,E. Gordon misses 3-pt jump shot from 25 ft,18,25
84,1,2:40.0,Defensive rebound by Team,,18,25
85,1,2:40.0,,Houston full timeout,18,25
86,1,2:40.0,J. Murray enters the game for N. Jokić,,18,25
87,1,2:40.0,M. Plumlee enters the game for J. Nelson,,18,25
88,1,2:32.0,Turnover by J. Murray (bad pass; steal by T. Ariza),,18,25
89,1,2:28.0,,T. Ariza makes 2-pt dunk at rim,18,27
90,1,2:08.0,Turnover by K. Faried (bad pass; steal by N. Hilário),,18,27
91,1,2:03.0,,L. Williams makes 2-pt jump shot from 18 ft,18,29
92,1,2:03.0,,Shooting foul by K. Faried (drawn by L. Williams),18,29
93,1,2:03.0,,S. Dekker enters the game for T. Ariza,18,29
94,1,2:03.0,,L. Williams makes free throw 1 of 1,18,30
95,1,1:52.0,W. Barton misses 2-pt jump shot from 6 ft,,18,30
96,1,1:51.0,Offensive rebound by M. Plumlee,,18,30
97,1,1:49.0,M. Plumlee makes 2-pt layup from 2 ft,,20,30
98,1,1:33.0,,S. Dekker makes 2-pt hook shot from 7 ft (assist by L. Williams),20,32
99,1,1:20.0,Turnover by W. Barton (bad pass; steal by S. Dekker),,20,32
100,1,1:20.0,,Personal take foul by G. Harris (drawn by S. Dekker),20,32
101,1,1:20.0,,S. Dekker makes free throw 1 of 2,20,33
102,1,1:20.0,,S. Dekker misses free throw 2 of 2,20,33
103,1,1:20.0,Defensive rebound by W. Barton,,20,33
104,1,1:05.0,K. Faried misses 2-pt jump shot from 9 ft,,20,33
105,1,1:03.0,Offensive rebound by K. Faried,,20,33
106,1,1:02.0,K. Faried makes 2-pt layup from 1 ft,,22,33
107,1,0:56.0,,Turnover by J. Harden (traveling),22,33
108,1,0:44.0,W. Barton makes 3-pt jump shot from 25 ft (assist by G. Harris),,25,33
109,1,0:35.0,,Shooting foul by J. Murray (drawn by J. Harden),25,33
110,1,0:35.0,,J. Harden makes free throw 1 of 2,25,34
111,1,0:35.0,,J. Harden makes free throw 2 of 2,25,35
112,1,0:25.0,W. Barton makes 3-pt jump shot from 25 ft,,28,35
113,1,0:01.0,,Turnover by J. Harden (lost ball; steal by G. Harris),28,35
114,1,0:00.0,W. Barton misses 3-pt jump shot from 40 ft,,28,35
115,1,0:00.0,Offensive rebound by Team,,28,35
116,2,11:47.0,,Violation by N. Hilário (kicked ball),28,35
117,2,11:39.0,E. Mudiay misses 2-pt jump shot from 20 ft,,28,35
118,2,11:38.0,,Defensive rebound by L. Williams,28,35
119,2,11:34.0,,S. Dekker misses 2-pt dunk at rim,28,35
120,2,11:33.0,Defensive rebound by J. Murray,,28,35
121,2,11:26.0,J. Hernangómez makes 2-pt jump shot from 8 ft,,30,35
122,2,11:10.0,,E. Gordon misses 3-pt jump shot from 26 ft,30,35
123,2,11:09.0,Defensive rebound by J. Murray,,30,35
124,2,10:56.0,Shooting foul by P. Beverley (drawn by J. Hernangómez),,30,35
125,2,10:56.0,J. Hernangómez makes free throw 1 of 2,,31,35
126,2,10:56.0,J. Hernangómez makes free throw 2 of 2,,32,35
127,2,10:42.0,,Shooting foul by J. Murray (drawn by L. Williams),32,35
128,2,10:42.0,,L. Williams makes free throw 1 of 2,32,36
129,2,10:42.0,,L. Williams misses free throw 2 of 2,32,36
130,2,10:42.0,Defensive rebound by J. Hernangómez,,32,36
131,2,10:30.0,E. Mudiay makes 3-pt jump shot from 25 ft (assist by N. Jokić),,35,36
132,2,10:22.0,,L. Williams misses 3-pt jump shot from 26 ft,35,36
133,2,10:21.0,Defensive rebound by W. Barton,,35,36
134,2,10:15.0,Turnover by E. Mudiay (lost ball; steal by S. Dekker),,35,36
135,2,10:05.0,,P. Beverley misses 3-pt jump shot from 26 ft,35,36
136,2,10:04.0,Defensive rebound by W. Barton,,35,36
137,2,9:59.0,W. Barton makes 2-pt layup from 3 ft,,37,36
138,2,9:59.0,Shooting foul by P. Beverley (drawn by W. Barton),,37,36
139,2,9:59.0,W. Barton makes free throw 1 of 1,,38,36
140,2,9:35.0,,N. Hilário misses 2-pt jump shot from 15 ft,38,36
141,2,9:32.0,,Offensive rebound by P. Beverley,38,36
142,2,9:28.0,,S. Dekker makes 2-pt layup from 1 ft (assist by P. Beverley),38,38
143,2,9:12.0,J. Murray makes 2-pt layup from 4 ft (assist by N. Jokić),,40,38
144,2,9:00.0,,L. Williams misses 2-pt jump shot from 5 ft,40,38
145,2,8:59.0,Defensive rebound by N. Jokić,,40,38
146,2,8:58.0,Personal foul by L. Williams (drawn by N. Jokić),,40,38
147,2,8:58.0,,C. Capela enters the game for N. Hilário,40,38
148,2,8:58.0,,R. Anderson enters the game for S. Dekker,40,38
149,2,8:42.0,W. Barton misses 2-pt jump shot from 19 ft,,40,38
150,2,8:41.0,,Defensive rebound by C. Capela,40,38
151,2,8:33.0,,Shooting foul by E. Mudiay (drawn by E. Gordon),40,38
152,2,8:33.0,,E. Gordon makes free throw 1 of 2,40,39
153,2,8:33.0,,E. Gordon makes free throw 2 of 2,40,40
154,2,8:24.0,J. Murray misses 2-pt jump shot from 9 ft,,40,40
155,2,8:20.0,,Offensive rebound by Team,40,40
156,2,8:11.0,,C. Capela makes 2-pt dunk at rim (assist by E. Gordon),40,42
157,2,7:58.0,E. Mudiay makes 3-pt jump shot from 25 ft (assist by W. Barton),,43,42
158,2,7:44.0,,Turnover by P. Beverley (bad pass),43,42
159,2,7:35.0,J. Murray misses 3-pt jump shot from 24 ft,,43,42
160,2,7:34.0,,Defensive rebound by L. Williams,43,42
161,2,7:24.0,,Turnover by L. Williams (traveling),43,42
162,2,7:16.0,W. Barton misses 2-pt layup from 1 ft (block by E. Gordon),,43,42
163,2,7:16.0,Offensive rebound by Team,,43,42
164,2,7:16.0,,T. Ariza enters the game for L. Williams,43,42
165,2,7:16.0,,J. Harden enters the game for P. Beverley,43,42
166,2,7:10.0,Shooting foul by E. Gordon (drawn by E. Mudiay),,43,42
167,2,7:10.0,E. Mudiay makes free throw 1 of 2,,44,42
168,2,7:10.0,G. Harris enters the game for W. Barton,,44,42
169,2,7:10.0,E. Mudiay makes free throw 2 of 2,,45,42
170,2,6:53.0,,C. Capela makes 2-pt layup from 2 ft (assist by E. Gordon),45,44
171,2,6:44.0,J. Hernangómez makes 2-pt dunk at rim (assist by N. Jokić),,47,44
172,2,6:37.0,,E. Gordon misses 3-pt jump shot from 26 ft,47,44
173,2,6:36.0,Defensive rebound by N. Jokić,,47,44
174,2,6:30.0,G. Harris makes 2-pt layup from 3 ft (assist by N. Jokić),,49,44
175,2,6:07.0,,C. Capela makes 2-pt layup at rim (assist by J. Harden),49,46
176,2,5:53.0,E. Mudiay misses 3-pt jump shot from 27 ft,,49,46
177,2,5:53.0,Offensive rebound by Team,,49,46
178,2,5:53.0,,Loose ball foul by C. Capela (drawn by N. Jokić),49,46
179,2,5:53.0,Official timeout,,49,46
180,2,5:53.0,N. Jokić makes free throw 1 of 2,,50,46
181,2,5:53.0,J. Nelson enters the game for E. Mudiay,,49,46
182,2,5:53.0,N. Jokić makes free throw 2 of 2,,51,46
183,2,5:40.0,,J. Harden makes 3-pt jump shot from 24 ft (assist by C. Capela),51,49
184,2,5:20.0,M. Plumlee enters the game for N. Jokić,,51,49
185,2,5:14.0,J. Murray makes 2-pt jump shot from 21 ft (assist by J. Nelson),,53,49
186,2,5:00.0,,J. Harden makes 3-pt jump shot from 25 ft,53,52
187,2,4:46.0,J. Hernangómez makes 3-pt jump shot from 26 ft (assist by M. Plumlee),,56,52
188,2,4:31.0,,R. Anderson misses 3-pt jump shot from 27 ft,56,52
189,2,4:30.0,Defensive rebound by J. Murray,,56,52
190,2,4:23.0,J. Murray makes 2-pt jump shot from 19 ft,,58,52
191,2,4:10.0,,Shooting foul by J. Hernangómez (drawn by J. Harden),58,52
192,2,4:10.0,,J. Harden makes free throw 1 of 2,58,53
193,2,4:10.0,,P. Beverley enters the game for E. Gordon,58,53
194,2,4:10.0,,J. Harden makes free throw 2 of 2,58,54
195,2,3:51.0,J. Nelson misses 3-pt jump shot from 25 ft,,58,54
196,2,3:49.0,Offensive rebound by M. Plumlee,,58,54
197,2,3:47.0,M. Plumlee misses 2-pt layup from 1 ft,,58,54
198,2,3:46.0,,Defensive rebound by P. Beverley,58,54
199,2,3:42.0,,Turnover by J. Harden (lost ball; steal by M. Plumlee),58,54
200,2,3:42.0,Personal foul by R. Anderson (drawn by G. Harris),,58,54
201,2,3:42.0,G. Harris makes free throw 1 of 2,,59,54
202,2,3:42.0,G. Harris makes free throw 2 of 2,,60,54
203,2,3:20.0,,J. Harden makes 2-pt layup from 2 ft,60,56
204,2,3:01.0,G. Harris makes 3-pt jump shot from 23 ft (assist by J. Nelson),,63,56
205,2,2:50.0,,J. Harden misses 3-pt jump shot from 25 ft,63,56
206,2,2:49.0,Defensive rebound by J. Nelson,,63,56
207,2,2:40.0,J. Hernangómez misses 3-pt jump shot from 26 ft,,63,56
208,2,2:40.0,,Defensive rebound by Team,63,56
209,2,2:40.0,Denver full timeout,,63,56
210,2,2:40.0,N. Jokić enters the game for J. Hernangómez,,63,56
211,2,2:24.0,,J. Harden misses 2-pt layup from 2 ft,63,56
212,2,2:23.0,Defensive rebound by J. Nelson,,63,56
213,2,2:16.0,Turnover by G. Harris (bad pass; steal by C. Capela),,63,56
214,2,2:05.0,,T. Ariza misses 3-pt jump shot from 25 ft,63,56
215,2,2:04.0,,Offensive rebound by C. Capela,63,56
216,2,2:00.0,,P. Beverley makes 3-pt jump shot from 23 ft (assist by C. Capela),63,59
217,2,1:34.0,N. Jokić makes 2-pt jump shot from 18 ft (assist by J. Nelson),,65,59
218,2,1:17.0,,J. Harden makes 2-pt layup from 3 ft,65,61
219,2,1:17.0,,Shooting foul by J. Nelson (drawn by J. Harden),65,61
220,2,1:17.0,,J. Harden makes free throw 1 of 1,65,62
221,2,0:56.0,Turnover by J. Nelson (lost ball; steal by P. Beverley),,65,62
222,2,0:51.0,,P. Beverley misses 2-pt layup from 1 ft,65,62
223,2,0:49.0,Defensive rebound by M. Plumlee,,65,62
224,2,0:47.0,Turnover by J. Murray (lost ball),,65,62
225,2,0:26.0,,J. Harden misses 3-pt jump shot from 25 ft,65,62
226,2,0:24.0,Defensive rebound by J. Murray,,65,62
227,2,0:05.0,Turnover by J. Nelson (step out of bounds),,65,62
228,2,0:01.0,,T. Ariza misses 3-pt jump shot from 26 ft,65,62
229,2,0:00.0,Defensive rebound by M. Plumlee,,65,62
230,3,11:41.0,N. Jokić misses 2-pt layup from 4 ft (block by C. Capela),,65,62
231,3,11:39.0,,Defensive rebound by P. Beverley,65,62
232,3,11:37.0,,J. Harden misses 2-pt layup from 2 ft,65,62
233,3,11:36.0,Defensive rebound by M. Plumlee,,65,62
234,3,11:30.0,M. Plumlee misses 2-pt jump shot from 7 ft,,65,62
235,3,11:28.0,,Defensive rebound by C. Capela,65,62
236,3,11:17.0,,R. Anderson makes 2-pt jump shot from 19 ft (assist by J. Harden),65,64
237,3,11:06.0,N. Jokić misses 3-pt jump shot from 24 ft,,65,64
238,3,11:05.0,,Defensive rebound by J. Harden,65,64
239,3,10:58.0,,Turnover by J. Harden (lost ball; steal by G. Harris),65,64
240,3,10:46.0,J. Hernangómez misses 3-pt jump shot from 23 ft,,65,64
241,3,10:45.0,,Defensive rebound by R. Anderson,65,64
242,3,10:21.0,,C. Capela misses 2-pt hook shot from 6 ft,65,64
243,3,10:20.0,Defensive rebound by N. Jokić,,65,64
244,3,10:15.0,N. Jokić makes 2-pt jump shot from 9 ft,,67,64
245,3,10:15.0,Shooting foul by C. Capela (drawn by N. Jokić),,67,64
246,3,10:15.0,N. Jokić makes free throw 1 of 1,,68,64
247,3,10:01.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by C. Capela),68,67
248,3,9:48.0,J. Nelson makes 2-pt jump shot from 21 ft (assist by N. Jokić),,70,67
249,3,9:21.0,,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),70,69
250,3,9:07.0,N. Jokić makes 2-pt jump shot from 6 ft,,72,69
251,3,8:44.0,,P. Beverley misses 2-pt jump shot from 3 ft (block by M. Plumlee),72,69
252,3,8:43.0,,Offensive rebound by R. Anderson,72,69
253,3,8:41.0,,R. Anderson makes 2-pt layup from 1 ft,72,71
254,3,8:32.0,Personal foul by C. Capela (drawn by N. Jokić),,72,71
255,3,8:32.0,,N. Hilário enters the game for C. Capela,72,71
256,3,8:28.0,G. Harris misses 2-pt layup from 2 ft,,72,71
257,3,8:26.0,Offensive rebound by G. Harris,,72,71
258,3,8:17.0,N. Jokić makes 2-pt hook shot from 6 ft,,74,71
259,3,8:07.0,,Personal foul by J. Nelson (drawn by P. Beverley),74,71
260,3,7:57.0,,J. Harden makes 2-pt jump shot from 14 ft,74,73
261,3,7:42.0,N. Jokić misses 3-pt jump shot from 25 ft,,74,73
262,3,7:41.0,,Defensive rebound by P. Beverley,74,73
263,3,7:30.0,,N. Hilário misses 2-pt layup from 2 ft,74,73
264,3,7:27.0,Defensive rebound by J. Nelson,,74,73
265,3,7:21.0,J. Hernangómez makes 2-pt dunk at rim (assist by G. Harris),,76,73
266,3,7:09.0,,T. Ariza misses 2-pt layup from 3 ft,76,73
267,3,7:08.0,,Offensive rebound by N. Hilário,76,73
268,3,7:00.0,,R. Anderson misses 3-pt jump shot from 26 ft,76,73
269,3,6:59.0,Defensive rebound by J. Nelson,,76,73
270,3,6:49.0,J. Nelson misses 3-pt jump shot from 25 ft,,76,73
271,3,6:48.0,,Defensive rebound by J. Harden,76,73
272,3,6:42.0,,J. Harden misses 3-pt jump shot from 26 ft,76,73
273,3,6:41.0,Defensive rebound by N. Jokić,,76,73
274,3,6:32.0,Personal foul by P. Beverley (drawn by J. Hernangómez),,76,73
275,3,6:29.0,G. Harris makes 2-pt layup from 2 ft (assist by J. Hernangómez),,78,73
276,3,6:29.0,Shooting foul by R. Anderson (drawn by G. Harris),,78,73
277,3,6:29.0,G. Harris misses free throw 1 of 1,,78,73
278,3,6:29.0,,Defensive rebound by N. Hilário,78,73
279,3,6:29.0,,E. Gordon enters the game for P. Beverley,78,73
280,3,6:18.0,Violation by G. Harris (kicked ball),,78,73
281,3,6:13.0,,N. Hilário makes 2-pt layup from 2 ft (assist by T. Ariza),78,75
282,3,5:57.0,G. Harris misses 3-pt jump shot from 23 ft,,78,75
283,3,5:56.0,,Defensive rebound by T. Ariza,78,75
284,3,5:48.0,,R. Anderson misses 3-pt jump shot from 26 ft,78,75
285,3,5:47.0,Defensive rebound by M. Plumlee,,78,75
286,3,5:36.0,Personal block foul by N. Hilário (drawn by G. Harris),,78,75
287,3,5:36.0,,Houston full timeout,78,75
288,3,5:36.0,G. Harris makes free throw 1 of 2,,79,75
289,3,5:36.0,K. Faried enters the game for J. Hernangómez,,78,75
290,3,5:36.0,W. Barton enters the game for M. Plumlee,,78,75
291,3,5:36.0,G. Harris makes free throw 2 of 2,,80,75
292,3,5:21.0,,J. Harden misses 2-pt jump shot from 8 ft,80,75
293,3,5:20.0,Defensive rebound by N. Jokić,,80,75
294,3,5:07.0,Turnover by K. Faried (lost ball; steal by J. Harden),,80,75
295,3,4:56.0,,Turnover by E. Gordon (lost ball; steal by J. Nelson),80,75
296,3,4:46.0,Turnover by N. Jokić (lost ball; steal by N. Hilário),,80,75
297,3,4:38.0,,E. Gordon makes 3-pt jump shot from 23 ft (assist by T. Ariza),80,78
298,3,4:10.0,G. Harris makes 3-pt jump shot from 31 ft (assist by W. Barton),,83,78
299,3,3:53.0,,Def 3 sec tech foul by N. Jokić,83,78
300,3,3:53.0,,J. Harden makes technical free throw,83,79
301,3,3:53.0,,L. Williams enters the game for R. Anderson,83,79
302,3,3:43.0,,Shooting foul by N. Jokić (drawn by L. Williams),83,79
303,3,3:43.0,,L. Williams makes 2-pt jump shot from 7 ft (assist by J. Harden),83,81
304,3,3:43.0,,L. Williams makes free throw 1 of 1,83,82
305,3,3:39.0,Personal foul by J. Harden (drawn by N. Jokić),,83,82
306,3,3:39.0,N. Jokić makes free throw 1 of 2,,84,82
307,3,3:39.0,N. Jokić makes free throw 2 of 2,,85,82
308,3,3:26.0,,J. Harden misses 2-pt jump shot from 7 ft,85,82
309,3,3:23.0,,Offensive rebound by J. Harden,85,82
310,3,3:20.0,,L. Williams misses 3-pt jump shot from 28 ft,85,82
311,3,3:18.0,Defensive rebound by N. Jokić,,85,82
312,3,3:11.0,Turnover by K. Faried (lost ball; steal by J. Harden),,85,82
313,3,3:03.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by J. Harden),85,85
314,3,3:03.0,Denver full timeout,,85,85
315,3,3:03.0,J. Murray enters the game for N. Jokić,,85,85
316,3,3:03.0,M. Plumlee enters the game for J. Nelson,,85,85
317,3,2:47.0,Turnover by G. Harris (step out of bounds),,85,85
318,3,2:40.0,,N. Hilário makes 2-pt dunk at rim (assist by J. Harden),85,87
319,3,2:25.0,G. Harris misses 3-pt jump shot from 26 ft,,85,87
320,3,2:23.0,Offensive rebound by Team,,85,87
321,3,2:02.0,W. Barton makes 2-pt jump shot from 12 ft,,87,87
322,3,1:42.0,,J. Harden makes 2-pt layup from 3 ft,87,89
323,3,1:34.0,Shooting foul by J. Harden (drawn by W. Barton),,87,89
324,3,1:34.0,W. Barton makes free throw 1 of 2,,88,89
325,3,1:34.0,J. Hernangómez enters the game for K. Faried,,88,89
326,3,1:34.0,W. Barton makes free throw 2 of 2,,89,89
327,3,1:21.0,,J. Harden makes 3-pt jump shot from 27 ft,89,92
328,3,1:00.0,J. Murray makes 3-pt jump shot from 26 ft (assist by W. Barton),,92,92
329,3,0:47.0,,N. Hilário makes 2-pt dunk at rim (assist by J. Harden),92,94
330,3,0:29.0,W. Barton makes 3-pt jump shot from 26 ft,,95,94
331,3,0:09.0,,J. Harden misses 2-pt layup from 3 ft,95,94
332,3,0:08.0,Defensive rebound by M. Plumlee,,95,94
333,3,0:03.0,Personal foul by J. Harden (drawn by J. Murray),,95,94
334,3,0:03.0,J. Murray makes free throw 1 of 2,,96,94
335,3,0:03.0,J. Murray makes free throw 2 of 2,,97,94
336,4,11:38.0,,P. Beverley misses 2-pt jump shot from 9 ft (block by W. Barton),97,94
337,4,11:36.0,Defensive rebound by W. Barton,,97,94
338,4,11:32.0,W. Barton misses 2-pt jump shot from 9 ft,,97,94
339,4,11:31.0,,Defensive rebound by C. Capela,97,94
340,4,11:24.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by L. Williams),97,97
341,4,11:00.0,Turnover by Team (shot clock),,97,97
342,4,10:54.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by P. Beverley),97,100
343,4,10:32.0,N. Jokić misses 2-pt layup from 3 ft,,97,100
344,4,10:31.0,,Defensive rebound by L. Williams,97,100
345,4,10:19.0,Loose ball foul by E. Mudiay (drawn by P. Beverley),,97,100
346,4,10:04.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by E. Gordon),97,103
347,4,10:04.0,Denver full timeout,,97,103
348,4,9:40.0,J. Murray misses 3-pt jump shot from 30 ft,,97,103
349,4,9:38.0,,Defensive rebound by E. Gordon,97,103
350,4,9:32.0,,T. Ariza misses 3-pt jump shot from 26 ft,97,103
351,4,9:31.0,Defensive rebound by E. Mudiay,,97,103
352,4,9:21.0,J. Hernangómez misses 2-pt jump shot from 8 ft,,97,103
353,4,9:20.0,,Defensive rebound by P. Beverley,97,103
354,4,9:11.0,,E. Gordon misses 2-pt jump shot from 21 ft,97,103
355,4,9:09.0,Defensive rebound by N. Jokić,,97,103
356,4,9:01.0,J. Murray makes 2-pt layup from 2 ft (assist by W. Barton),,99,103
357,4,8:40.0,,Turnover by E. Gordon (bad pass),99,103
358,4,8:28.0,Turnover by J. Murray (bad pass; steal by T. Ariza),,99,103
359,4,8:14.0,,J. Harden enters the game for L. Williams,99,103
360,4,8:09.0,,Personal foul by J. Murray (drawn by J. Harden),99,103
361,4,8:09.0,G. Harris enters the game for E. Mudiay,,99,103
362,4,7:59.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),99,105
363,4,7:46.0,G. Harris misses 2-pt layup from 3 ft,,99,105
364,4,7:45.0,,Defensive rebound by J. Harden,99,105
365,4,7:35.0,,T. Ariza misses 3-pt jump shot from 23 ft,99,105
366,4,7:34.0,Defensive rebound by J. Hernangómez,,99,105
367,4,7:18.0,N. Jokić makes 2-pt dunk at rim (assist by W. Barton),,101,105
368,4,6:55.0,,Shooting foul by J. Hernangómez (drawn by T. Ariza),101,105
369,4,6:55.0,,T. Ariza misses free throw 1 of 2,101,105
370,4,6:55.0,,Offensive rebound by Team,101,105
371,4,6:55.0,J. Nelson enters the game for J. Murray,,101,105
372,4,6:55.0,,T. Ariza makes free throw 2 of 2,101,106
373,4,6:37.0,J. Hernangómez misses 3-pt jump shot from 24 ft,,101,106
374,4,6:36.0,,Defensive rebound by T. Ariza,101,106
375,4,6:28.0,,J. Harden misses 2-pt jump shot from 8 ft,101,106
376,4,6:27.0,Defensive rebound by W. Barton,,101,106
377,4,6:18.0,G. Harris makes 3-pt jump shot from 25 ft (assist by W. Barton),,104,106
378,4,5:58.0,,J. Harden misses 3-pt jump shot from 27 ft,104,106
379,4,5:57.0,,Offensive rebound by C. Capela,104,106
380,4,5:48.0,,T. Ariza makes 3-pt jump shot from 26 ft (assist by P. Beverley),104,109
381,4,5:23.0,J. Nelson misses 2-pt jump shot from 22 ft,,104,109
382,4,5:22.0,,Defensive rebound by P. Beverley,104,109
383,4,5:11.0,,Turnover by J. Harden (lost ball; steal by G. Harris),104,109
