,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,NEW ORLEANS_ACTION,SACRAMENTO_SCORE,NEW ORLEANS_SCORE
380,4,6:14.0,B. McLemore makes free throw 2 of 2,,78,93
381,4,6:07.0,,J. Holiday misses 3-pt jump shot from 26 ft,78,93
382,4,6:06.0,,Offensive rebound by D. Cousins,78,93
383,4,6:05.0,,D. Cousins misses 2-pt layup at rim (block by G. Papagiannis),78,93
384,4,6:05.0,,Offensive rebound by Team,78,93
385,4,6:05.0,Sacramento full timeout,,78,93
386,4,6:04.0,,Shooting foul by G. Papagiannis (drawn by D. Cousins),78,93
387,4,6:04.0,,D. Cousins makes free throw 1 of 2,78,94
388,4,6:04.0,,D. Cousins makes free throw 2 of 2,78,95
389,4,5:55.0,B. McLemore misses 2-pt jump shot from 21 ft,,78,95
390,4,5:54.0,,Defensive rebound by E. Moore,78,95
391,4,5:44.0,,Shooting foul by G. Temple (drawn by E. Moore),78,95
392,4,5:44.0,,E. Moore makes free throw 1 of 2,78,96
393,4,5:44.0,S. Labissière enters the game for G. Papagiannis,,78,96
394,4,5:44.0,,E. Moore makes free throw 2 of 2,78,97
395,4,5:33.0,G. Temple misses 2-pt jump shot from 20 ft,,78,97
396,4,5:31.0,,Defensive rebound by D. Cousins,78,97
397,4,5:20.0,,D. Cousins makes 3-pt jump shot from 26 ft,78,100
398,4,5:09.0,L. Galloway misses 2-pt jump shot from 19 ft,,78,100
399,4,5:08.0,,Defensive rebound by A. Davis,78,100
400,4,4:49.0,,D. Cousins makes 2-pt jump shot from 9 ft (assist by J. Holiday),78,102
401,4,4:37.0,Sacramento full timeout,,78,102
402,4,4:33.0,W. Cauley-Stein makes 2-pt layup from 2 ft,,80,102
403,4,4:18.0,,D. Cousins makes 3-pt jump shot from 26 ft (assist by E. Moore),80,105
404,4,4:06.0,B. McLemore misses 2-pt layup from 2 ft (block by S. Hill),,80,105
405,4,4:03.0,,Defensive rebound by Team,80,105
406,4,3:50.0,,A. Davis misses 2-pt layup from 2 ft,80,105
407,4,3:49.0,Defensive rebound by W. Cauley-Stein,,80,105
408,4,3:45.0,Turnover by W. Cauley-Stein (lost ball; steal by S. Hill),,80,105
409,4,3:38.0,,A. Davis makes 2-pt dunk at rim (assist by S. Hill),80,107
410,4,3:29.0,Turnover by S. Labissière (lost ball; steal by D. Cousins),,80,107
411,4,3:16.0,,Shooting foul by S. Labissière (drawn by D. Cousins),80,107
412,4,3:16.0,,D. Cousins makes free throw 1 of 3,80,108
413,4,3:16.0,,D. Cousins makes free throw 2 of 3,80,109
414,4,3:16.0,,C. Diallo enters the game for A. Davis,80,109
415,4,3:16.0,,Q. Cook enters the game for J. Holiday,80,109
416,4,3:16.0,G. Papagiannis enters the game for W. Cauley-Stein,,80,109
417,4,3:16.0,,D. Cousins makes free throw 3 of 3,80,110
418,4,3:15.0,Personal take foul by Q. Cook (drawn by L. Galloway),,80,110
419,4,3:15.0,,D. Motiejūnas enters the game for D. Cousins,80,110
420,4,3:05.0,B. McLemore misses 2-pt layup from 2 ft (block by E. Moore),,80,110
421,4,3:03.0,,Defensive rebound by E. Moore,80,110
422,4,2:51.0,,Turnover by D. Motiejūnas (traveling),80,110
423,4,2:51.0,,J. Crawford enters the game for S. Hill,80,110
424,4,2:35.0,S. Labissière makes 2-pt hook shot from 11 ft (assist by G. Temple),,82,110
425,4,2:12.0,,Q. Cook makes 3-pt jump shot from 26 ft (assist by J. Crawford),82,113
426,4,1:58.0,B. McLemore misses 3-pt jump shot from 26 ft,,82,113
427,4,1:57.0,,Defensive rebound by J. Crawford,82,113
428,4,1:47.0,,C. Diallo misses 2-pt jump shot from 19 ft,82,113
429,4,1:47.0,Defensive rebound by B. McLemore,,82,113
430,4,1:25.0,G. Temple makes 3-pt jump shot from 26 ft (assist by B. McLemore),,85,113
431,4,1:12.0,,Q. Cook makes 2-pt jump shot from 10 ft,85,115
432,4,1:03.0,Turnover by G. Temple (bad pass; steal by E. Moore),,85,115
433,4,1:01.0,,E. Moore makes 2-pt dunk at rim,85,117
434,4,0:50.0,L. Galloway misses 2-pt jump shot from 18 ft,,85,117
435,4,0:49.0,Offensive rebound by G. Papagiannis,,85,117
436,4,0:46.0,G. Papagiannis makes 2-pt dunk at rim,,87,117
437,4,0:28.0,,D. Motiejūnas misses 3-pt jump shot from 26 ft,87,117
438,4,0:27.0,Defensive rebound by S. Labissière,,87,117
439,4,0:13.0,S. Labissière misses 2-pt jump shot from 13 ft,,87,117
440,4,0:12.0,Offensive rebound by G. Papagiannis,,87,117
441,4,0:10.0,G. Papagiannis makes 2-pt dunk at rim,,89,117
