,QUARTER,TIME_REMAINING,INDIANA_ACTION,PHILADELPHIA_ACTION,INDIANA_SCORE,PHILADELPHIA_SCORE
379,4,5:08.0,,Philadelphia full timeout,109,98
380,4,5:08.0,Personal foul by G. Henderson (drawn by P. George),,109,98
381,4,5:08.0,,Technical foul by G. Henderson,109,98
382,4,5:08.0,Technical foul by P. George,,109,98
383,4,5:08.0,,N. Stauskas enters the game for T. McConnell,109,98
384,4,4:55.0,P. George misses 3-pt jump shot from 25 ft,,109,98
385,4,4:54.0,,Defensive rebound by R. Holmes,109,98
386,4,4:34.0,,Turnover by N. Stauskas (bad pass; steal by T. Young),109,98
387,4,4:27.0,L. Stephenson misses 2-pt layup from 2 ft,,109,98
388,4,4:22.0,Offensive rebound by T. Young,,109,98
389,4,4:22.0,T. Young makes 2-pt layup from 1 ft,,111,98
390,4,4:10.0,,A. Poythress makes 3-pt jump shot from 27 ft (assist by T. Luwawu-Cabarrot),111,101
391,4,3:47.0,P. George misses 2-pt layup from 2 ft,,111,101
392,4,3:45.0,,Defensive rebound by T. Luwawu-Cabarrot,111,101
393,4,3:37.0,,A. Poythress makes 3-pt jump shot from 26 ft (assist by G. Henderson),111,104
394,4,3:36.0,Indiana full timeout,,111,104
395,4,3:36.0,C. Miles enters the game for L. Stephenson,,111,104
396,4,3:36.0,,J. Anderson enters the game for T. Luwawu-Cabarrot,111,104
397,4,3:19.0,P. George makes 2-pt jump shot from 5 ft,,113,104
398,4,2:59.0,Flagrant foul type 1 by G. Henderson (drawn by P. George),,113,104
399,4,2:59.0,,Turnover by G. Henderson (offensive foul),113,104
400,4,2:59.0,Technical foul by P. George,,113,104
401,4,2:59.0,,N. Stauskas makes technical free throw,113,105
402,4,2:59.0,R. Christmas misses flagrant free throw 1 of 2,,113,105
403,4,2:59.0,Offensive rebound by Team,,113,105
404,4,2:59.0,R. Christmas enters the game for P. George,,113,105
405,4,2:59.0,,T. McConnell enters the game for G. Henderson,114,105
406,4,2:59.0,,T. Luwawu-Cabarrot enters the game for J. Anderson,114,105
407,4,2:59.0,L. Stephenson enters the game for R. Christmas,,114,105
408,4,2:59.0,R. Christmas makes flagrant free throw 2 of 2,,114,105
409,4,2:59.0,Indiana full timeout,,114,105
410,4,2:51.0,L. Stephenson misses 2-pt jump shot from 13 ft,,114,105
411,4,2:50.0,,Defensive rebound by T. Luwawu-Cabarrot,114,105
412,4,2:41.0,Violation by L. Stephenson (kicked ball),,114,105
413,4,2:36.0,,A. Poythress misses 2-pt jump shot from 10 ft,114,105
414,4,2:32.0,Defensive rebound by C. Miles,,114,105
415,4,2:20.0,J. Teague misses 2-pt jump shot from 6 ft,,114,105
416,4,2:17.0,Offensive rebound by T. Young,,114,105
417,4,2:17.0,T. Young misses 2-pt layup from 1 ft,,114,105
418,4,2:13.0,Offensive rebound by T. Young,,114,105
419,4,2:01.0,T. Young misses 2-pt jump shot from 5 ft,,114,105
420,4,2:01.0,Offensive rebound by M. Turner,,114,105
421,4,2:01.0,M. Turner makes 2-pt dunk at rim,,116,105
422,4,2:01.0,,Philadelphia full timeout,116,105
423,4,2:01.0,M. Ellis enters the game for L. Stephenson,,116,105
424,4,1:49.0,,A. Poythress makes 3-pt jump shot from 24 ft (assist by R. Holmes),116,108
425,4,1:28.0,M. Turner makes 2-pt jump shot from 17 ft (assist by J. Teague),,118,108
426,4,1:22.0,,Turnover by T. McConnell (lost ball),118,108
427,4,0:58.0,J. Teague misses 3-pt jump shot from 26 ft,,118,108
428,4,0:57.0,,Defensive rebound by T. McConnell,118,108
429,4,0:51.0,,N. Stauskas makes 3-pt jump shot from 29 ft (assist by T. McConnell),118,111
430,4,0:37.0,Turnover by M. Turner (bad pass; steal by R. Holmes),,118,111
431,4,0:32.0,,A. Poythress misses 3-pt jump shot from 27 ft,118,111
432,4,0:29.0,,Offensive rebound by R. Holmes,118,111
433,4,0:29.0,,R. Holmes misses 2-pt layup at rim,118,111
434,4,0:27.0,Defensive rebound by M. Turner,,118,111
435,4,0:26.0,Personal foul by N. Stauskas (drawn by J. Teague),,118,111
436,4,0:26.0,J. Teague makes free throw 1 of 2,,119,111
437,4,0:26.0,J. Teague makes free throw 2 of 2,,120,111
438,4,0:26.0,,Philadelphia full timeout,120,111
439,4,0:16.0,,A. Poythress misses 3-pt jump shot from 25 ft,120,111
440,4,0:15.0,Defensive rebound by C. Miles,,120,111
