,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,TORONTO_ACTION,GOLDEN STATE_SCORE,TORONTO_SCORE
111,2,11:03.0,,P. Siakam makes 2-pt hook shot from 5 ft (assist by C. Joseph),36,40
112,2,10:46.0,Turnover by K. Durant (bad pass; steal by K. Lowry),,36,40
113,2,10:27.0,,C. Joseph misses 2-pt layup from 2 ft,36,40
114,2,10:26.0,,Offensive rebound by P. Siakam,36,40
115,2,10:25.0,,P. Siakam misses 2-pt layup from 1 ft,36,40
116,2,10:25.0,Defensive rebound by D. West,,36,40
117,2,10:16.0,K. Thompson makes 2-pt layup from 2 ft (assist by A. Iguodala),,38,40
118,2,9:48.0,,T. Ross misses 2-pt jump shot from 12 ft (block by A. Iguodala),38,40
119,2,9:47.0,,Offensive rebound by T. Ross,38,40
120,2,9:46.0,,T. Ross misses 2-pt jump shot from 11 ft,38,40
121,2,9:46.0,Defensive rebound by S. Livingston,,38,40
122,2,9:43.0,Turnover by K. Durant (lost ball),,38,40
123,2,9:25.0,,T. Ross misses 2-pt jump shot from 9 ft (block by K. Thompson),38,40
124,2,9:24.0,,Offensive rebound by P. Patterson,38,40
125,2,9:20.0,,P. Patterson misses 2-pt jump shot from 17 ft,38,40
126,2,9:20.0,Defensive rebound by K. Durant,,38,40
127,2,9:11.0,K. Thompson misses 3-pt jump shot from 26 ft,,38,40
128,2,9:11.0,,Defensive rebound by T. Ross,38,40
129,2,9:03.0,,P. Patterson misses 3-pt jump shot from 23 ft,38,40
130,2,9:02.0,Defensive rebound by K. Thompson,,38,40
131,2,8:51.0,K. Durant makes 3-pt jump shot from 24 ft (assist by A. Iguodala),,41,40
132,2,8:33.0,,Shooting foul by D. West (drawn by K. Lowry),41,40
133,2,8:33.0,Official timeout,,41,40
134,2,8:33.0,,K. Lowry misses free throw 1 of 2,41,40
135,2,8:33.0,,Offensive rebound by Team,41,40
136,2,8:33.0,,J. Valančiūnas enters the game for P. Patterson,41,40
137,2,8:33.0,P. McCaw enters the game for A. Iguodala,,41,40
138,2,8:33.0,,K. Lowry makes free throw 2 of 2,41,41
139,2,8:22.0,K. Durant makes 2-pt jump shot from 10 ft,,43,41
140,2,8:09.0,,Shooting block foul by P. McCaw (drawn by C. Joseph),43,41
141,2,8:09.0,,C. Joseph makes free throw 1 of 2,43,42
142,2,8:09.0,,C. Joseph makes free throw 2 of 2,43,43
143,2,7:58.0,D. West misses 2-pt jump shot from 17 ft,,43,43
144,2,7:58.0,,Defensive rebound by J. Valančiūnas,43,43
145,2,7:45.0,,T. Ross misses 2-pt jump shot from 12 ft,43,43
146,2,7:45.0,,Offensive rebound by P. Siakam,43,43
147,2,7:42.0,,P. Siakam makes 2-pt layup from 2 ft,43,45
148,2,7:26.0,K. Durant misses 3-pt jump shot from 24 ft,,43,45
149,2,7:26.0,Offensive rebound by S. Livingston,,43,45
150,2,7:22.0,K. Thompson misses 2-pt jump shot from 9 ft,,43,45
151,2,7:21.0,,Defensive rebound by J. Valančiūnas,43,45
152,2,7:07.0,,J. Valančiūnas makes 2-pt jump shot from 11 ft,43,47
153,2,7:01.0,Golden State full timeout,,43,47
154,2,7:01.0,D. Green enters the game for K. Durant,,43,47
155,2,7:01.0,Z. Pachulia enters the game for K. Thompson,,43,47
156,2,7:01.0,S. Curry enters the game for D. West,,43,47
157,2,6:55.0,Shooting foul by P. Siakam (drawn by S. Curry),,43,47
158,2,6:55.0,S. Curry makes free throw 1 of 3,,44,47
159,2,6:55.0,S. Curry misses free throw 2 of 3,,44,47
160,2,6:55.0,Offensive rebound by Team,,44,47
161,2,6:55.0,,D. Carroll enters the game for P. Siakam,44,47
162,2,6:55.0,S. Curry makes free throw 3 of 3,,45,47
163,2,6:33.0,,C. Joseph misses 3-pt jump shot from 22 ft,45,47
164,2,6:33.0,,Offensive rebound by J. Valančiūnas,45,47
165,2,6:28.0,,D. Carroll misses 3-pt jump shot from 26 ft,45,47
166,2,6:28.0,,Offensive rebound by K. Lowry,45,47
167,2,6:25.0,,Turnover by Team (back court),45,47
168,2,6:08.0,D. Green misses 3-pt jump shot from 26 ft,,45,47
169,2,6:07.0,Offensive rebound by Team,,45,47
170,2,6:06.0,,D. DeRozan enters the game for C. Joseph,45,47
171,2,5:58.0,S. Curry misses 3-pt jump shot from 26 ft,,45,47
172,2,5:58.0,,Defensive rebound by J. Valančiūnas,45,47
173,2,5:46.0,,J. Valančiūnas makes 2-pt jump shot from 13 ft (assist by D. DeRozan),45,49
174,2,5:33.0,Turnover by Z. Pachulia (bad pass; steal by K. Lowry),,45,49
175,2,5:26.0,,T. Ross misses 3-pt jump shot from 27 ft,45,49
176,2,5:25.0,,Offensive rebound by J. Valančiūnas,45,49
177,2,5:16.0,,Turnover by K. Lowry (lost ball; steal by P. McCaw),45,49
178,2,5:10.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Curry),,47,49
179,2,4:49.0,,D. DeRozan misses 2-pt jump shot from 16 ft,47,49
180,2,4:49.0,Defensive rebound by P. McCaw,,47,49
181,2,4:39.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),,50,49
182,2,4:30.0,,Toronto full timeout,50,49
183,2,4:30.0,,N. Powell enters the game for T. Ross,50,49
184,2,4:30.0,A. Iguodala enters the game for P. McCaw,,50,49
185,2,4:23.0,,D. DeRozan misses 2-pt jump shot from 5 ft,50,49
186,2,4:23.0,Defensive rebound by Z. Pachulia,,50,49
187,2,4:12.0,Z. Pachulia makes 2-pt hook shot from 4 ft (assist by S. Curry),,52,49
188,2,3:55.0,,Shooting foul by Z. Pachulia (drawn by D. DeRozan),52,49
189,2,3:55.0,,D. DeRozan makes free throw 1 of 2,52,50
190,2,3:55.0,,D. DeRozan makes free throw 2 of 2,52,51
191,2,3:43.0,D. Green makes 2-pt dunk at rim (assist by A. Iguodala),,54,51
192,2,3:23.0,,Turnover by D. DeRozan (lost ball; steal by A. Iguodala),54,51
193,2,3:20.0,S. Curry makes 2-pt layup at rim (assist by A. Iguodala),,56,51
194,2,3:20.0,Shooting foul by N. Powell (drawn by S. Curry),,56,51
195,2,3:20.0,S. Curry makes free throw 1 of 1,,57,51
196,2,3:14.0,,Personal foul by S. Livingston (drawn by J. Valančiūnas),57,51
197,2,3:14.0,K. Durant enters the game for Z. Pachulia,,57,51
198,2,3:14.0,,P. Patterson enters the game for J. Valančiūnas,57,51
199,2,2:58.0,,K. Lowry misses 2-pt layup from 4 ft (block by D. Green),57,51
200,2,2:57.0,Defensive rebound by A. Iguodala,,57,51
201,2,2:52.0,K. Durant makes 3-pt jump shot from 27 ft (assist by S. Livingston),,60,51
202,2,2:34.0,,K. Lowry misses 3-pt jump shot from 24 ft,60,51
203,2,2:34.0,Defensive rebound by S. Livingston,,60,51
204,2,2:28.0,Turnover by S. Curry (bad pass),,60,51
205,2,2:28.0,K. Thompson enters the game for S. Livingston,,60,51
206,2,2:13.0,,Turnover by N. Powell (bad pass; steal by D. Green),60,51
207,2,2:06.0,K. Durant misses 3-pt jump shot from 26 ft,,60,51
208,2,2:06.0,,Defensive rebound by D. DeRozan,60,51
209,2,1:51.0,,Turnover by K. Lowry (lost ball; steal by S. Curry),60,51
210,2,1:45.0,S. Curry misses 3-pt jump shot from 25 ft,,60,51
211,2,1:45.0,,Defensive rebound by D. Carroll,60,51
212,2,1:38.0,,D. DeRozan misses 2-pt layup from 5 ft (block by D. Green),60,51
213,2,1:37.0,Defensive rebound by D. Green,,60,51
214,2,1:37.0,Golden State full timeout,,60,51
215,2,1:37.0,,Technical foul by K. Lowry,60,51
216,2,1:37.0,,Technical foul by D. DeRozan,60,51
217,2,1:37.0,S. Curry makes technical free throw,,61,51
218,2,1:37.0,,C. Joseph enters the game for K. Lowry,60,51
219,2,1:37.0,S. Curry makes technical free throw,,62,51
220,2,1:23.0,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),,64,51
221,2,1:05.0,,D. DeRozan misses 2-pt jump shot from 18 ft,64,51
222,2,1:04.0,Defensive rebound by K. Durant,,64,51
223,2,1:00.0,D. Green makes 2-pt layup from 2 ft (assist by K. Durant),,66,51
224,2,0:56.0,,Toronto full timeout,66,51
225,2,0:43.0,,C. Joseph makes 2-pt jump shot from 5 ft,66,53
226,2,0:32.0,D. Green misses 2-pt layup from 3 ft,,66,53
227,2,0:31.0,,Defensive rebound by D. DeRozan,66,53
228,2,0:26.0,Offensive charge foul by D. Carroll (drawn by S. Curry),,66,53
229,2,0:26.0,,Turnover by D. Carroll (offensive foul),66,53
230,2,0:09.0,Personal foul by C. Joseph (drawn by S. Curry),,66,53
231,2,0:03.0,K. Durant misses 2-pt jump shot from 20 ft,,66,53
232,2,0:03.0,,Defensive rebound by P. Patterson,66,53
233,2,0:00.0,,D. DeRozan misses 3-pt jump shot from 45 ft,66,53
234,2,0:00.0,,Offensive rebound by Team,66,53
235,3,11:46.0,,Shooting foul by K. Thompson (drawn by D. DeRozan),66,53
236,3,11:46.0,,D. DeRozan makes free throw 1 of 2,66,54
237,3,11:46.0,,D. DeRozan makes free throw 2 of 2,66,55
238,3,11:26.0,K. Thompson makes 3-pt jump shot from 27 ft (assist by K. Durant),,69,55
239,3,11:14.0,,D. DeRozan misses 2-pt jump shot from 21 ft,69,55
240,3,11:14.0,,Offensive rebound by K. Lowry,69,55
241,3,11:06.0,,K. Lowry misses 2-pt layup from 4 ft,69,55
242,3,11:06.0,Defensive rebound by D. Green,,69,55
243,3,10:53.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),,72,55
244,3,10:43.0,,Personal foul by Z. Pachulia (drawn by J. Valančiūnas),72,55
245,3,10:33.0,,Turnover by J. Valančiūnas (lost ball; steal by K. Durant),72,55
246,3,10:30.0,K. Durant makes 2-pt dunk at rim (assist by S. Curry),,74,55
247,3,10:30.0,,Toronto full timeout,74,55
248,3,10:08.0,,K. Lowry misses 2-pt jump shot from 20 ft,74,55
249,3,10:08.0,Defensive rebound by Team,,74,55
250,3,10:08.0,,Loose ball foul by J. Valančiūnas (drawn by Z. Pachulia),74,55
251,3,9:49.0,K. Thompson misses 3-pt jump shot from 26 ft,,74,55
252,3,9:49.0,,Defensive rebound by P. Siakam,74,55
253,3,9:34.0,,D. Carroll misses 2-pt jump shot from 6 ft,74,55
254,3,9:34.0,Defensive rebound by K. Durant,,74,55
255,3,9:27.0,K. Durant misses 2-pt jump shot from 13 ft,,74,55
256,3,9:27.0,,Defensive rebound by J. Valančiūnas,74,55
257,3,9:16.0,,D. DeRozan makes 2-pt jump shot from 16 ft,74,57
258,3,9:07.0,K. Thompson misses 3-pt jump shot from 27 ft,,74,57
259,3,9:07.0,Offensive rebound by Team,,74,57
260,3,9:07.0,,Loose ball foul by D. DeRozan (drawn by Z. Pachulia),74,57
261,3,9:07.0,Technical foul by K. Durant,,74,57
262,3,9:07.0,,D. DeRozan makes technical free throw,74,58
263,3,8:55.0,K. Thompson misses 3-pt jump shot from 23 ft,,74,58
264,3,8:55.0,,Defensive rebound by P. Siakam,74,58
265,3,8:45.0,,K. Lowry makes 3-pt jump shot from 26 ft,74,61
266,3,8:43.0,Golden State full timeout,,74,61
267,3,8:32.0,D. Green misses 2-pt layup from 2 ft,,74,61
268,3,8:32.0,Offensive rebound by K. Durant,,74,61
269,3,8:31.0,K. Durant misses 2-pt layup from 2 ft,,74,61
270,3,8:27.0,Offensive rebound by K. Durant,,74,61
271,3,8:27.0,Turnover by K. Durant (lost ball; steal by K. Lowry),,74,61
272,3,8:18.0,,K. Lowry misses 2-pt jump shot from 23 ft,74,61
273,3,8:18.0,,Offensive rebound by D. DeRozan,74,61
274,3,8:14.0,,D. DeRozan misses 2-pt jump shot from 5 ft,74,61
275,3,8:14.0,Defensive rebound by K. Durant,,74,61
276,3,8:01.0,S. Curry makes 2-pt layup from 2 ft,,76,61
277,3,7:35.0,,D. Carroll misses 3-pt jump shot from 25 ft,76,61
278,3,7:33.0,Defensive rebound by K. Thompson,,76,61
279,3,7:27.0,S. Curry makes 2-pt layup from 4 ft (assist by K. Thompson),,78,61
280,3,7:00.0,,D. Carroll makes 2-pt jump shot from 6 ft,78,63
281,3,6:37.0,Shooting foul by P. Siakam (drawn by S. Curry),,78,63
282,3,6:37.0,S. Curry makes free throw 1 of 2,,79,63
283,3,6:37.0,,L. Nogueira enters the game for J. Valančiūnas,79,63
284,3,6:37.0,S. Curry makes free throw 2 of 2,,80,63
285,3,6:27.0,,Shooting foul by Z. Pachulia (drawn by K. Lowry),80,63
286,3,6:27.0,,K. Lowry makes free throw 1 of 2,80,64
287,3,6:27.0,J. McGee enters the game for Z. Pachulia,,80,64
288,3,6:27.0,A. Iguodala enters the game for K. Durant,,80,64
289,3,6:27.0,,K. Lowry makes free throw 2 of 2,80,65
290,3,6:17.0,J. McGee misses 2-pt dunk from 2 ft,,80,65
291,3,6:16.0,Offensive rebound by K. Thompson,,80,65
292,3,6:11.0,J. McGee makes 2-pt dunk at rim (assist by D. Green),,82,65
293,3,5:57.0,,D. DeRozan makes 2-pt layup at rim,82,67
294,3,5:48.0,K. Thompson makes 3-pt jump shot from 27 ft (assist by D. Green),,85,67
295,3,5:31.0,,Personal foul by S. Curry (drawn by K. Lowry),85,67
296,3,5:31.0,,T. Ross enters the game for D. Carroll,85,67
297,3,5:22.0,,Personal foul by J. McGee (drawn by D. DeRozan),85,67
298,3,5:22.0,,D. DeRozan makes free throw 1 of 2,85,68
299,3,5:22.0,,D. DeRozan makes free throw 2 of 2,85,69
300,3,5:14.0,Turnover by D. Green (bad pass; steal by T. Ross),,85,69
301,3,5:07.0,,Shooting foul by D. Green (drawn by D. DeRozan),85,69
302,3,5:07.0,,D. DeRozan makes free throw 1 of 2,85,70
303,3,5:07.0,,D. DeRozan makes free throw 2 of 2,85,71
304,3,4:53.0,K. Thompson misses 2-pt jump shot from 5 ft,,85,71
305,3,4:52.0,Offensive rebound by J. McGee,,85,71
306,3,4:51.0,J. McGee misses 2-pt layup from 1 ft,,85,71
307,3,4:51.0,Offensive rebound by S. Curry,,85,71
308,3,4:51.0,S. Curry misses 2-pt layup from 1 ft,,85,71
309,3,4:49.0,Offensive rebound by S. Curry,,85,71
310,3,4:46.0,K. Thompson misses 3-pt jump shot from 23 ft,,85,71
311,3,4:45.0,,Defensive rebound by L. Nogueira,85,71
312,3,4:42.0,,Turnover by P. Siakam (bad pass),85,71
313,3,4:27.0,K. Thompson misses 2-pt jump shot from 10 ft (block by T. Ross),,85,71
314,3,4:26.0,,Defensive rebound by K. Lowry,85,71
315,3,4:17.0,,K. Lowry makes 2-pt layup from 3 ft,85,73
316,3,4:17.0,Golden State full timeout,,85,73
317,3,4:17.0,K. Durant enters the game for K. Thompson,,85,73
318,3,4:17.0,P. McCaw enters the game for J. McGee,,85,73
319,3,3:56.0,D. Green misses 2-pt hook shot from 6 ft,,85,73
320,3,3:55.0,,Defensive rebound by L. Nogueira,85,73
321,3,3:47.0,,D. DeRozan makes 2-pt jump shot from 17 ft,85,75
322,3,3:33.0,Shooting foul by K. Lowry (drawn by K. Durant),,85,75
323,3,3:33.0,K. Durant makes free throw 1 of 2,,86,75
324,3,3:33.0,K. Durant makes free throw 2 of 2,,87,75
325,3,3:19.0,,K. Lowry misses 2-pt hook shot from 4 ft,87,75
326,3,3:19.0,Defensive rebound by D. Green,,87,75
327,3,3:12.0,S. Curry misses 3-pt jump shot from 26 ft,,87,75
328,3,3:12.0,,Defensive rebound by L. Nogueira,87,75
329,3,3:06.0,,D. DeRozan makes 2-pt layup from 2 ft,87,77
330,3,2:53.0,K. Durant misses 3-pt jump shot from 26 ft,,87,77
331,3,2:53.0,,Defensive rebound by P. Siakam,87,77
332,3,2:47.0,Offensive charge foul by D. DeRozan (drawn by K. Durant),,87,77
333,3,2:47.0,,Turnover by D. DeRozan (offensive foul),87,77
334,3,2:47.0,,C. Joseph enters the game for K. Lowry,87,77
335,3,2:30.0,Turnover by D. Green (bad pass; steal by P. Siakam),,87,77
336,3,2:23.0,,Shooting foul by K. Durant (drawn by D. DeRozan),87,77
337,3,2:23.0,,D. DeRozan makes free throw 1 of 2,87,78
338,3,2:23.0,D. West enters the game for D. Green,,87,78
339,3,2:23.0,,D. DeRozan makes free throw 2 of 2,87,79
340,3,2:08.0,Turnover by K. Durant (lost ball; steal by C. Joseph),,87,79
341,3,1:54.0,,T. Ross makes 3-pt jump shot from 28 ft (assist by L. Nogueira),87,82
342,3,1:41.0,S. Curry makes 2-pt jump shot from 16 ft,,89,82
343,3,1:16.0,,P. Siakam makes 2-pt dunk at rim (assist by L. Nogueira),89,84
344,3,1:04.0,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),,92,84
345,3,0:50.0,,Shooting foul by K. Durant (drawn by D. DeRozan),92,84
346,3,0:50.0,,D. DeRozan makes free throw 1 of 2,92,85
347,3,0:50.0,,D. DeRozan makes free throw 2 of 2,92,86
348,3,0:34.0,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),,95,86
349,3,0:15.0,,D. DeRozan misses 3-pt jump shot from 24 ft,95,86
350,3,0:15.0,,Offensive rebound by C. Joseph,95,86
351,4,11:42.0,Personal foul by K. Lowry (drawn by K. Durant),,95,86
352,4,11:29.0,D. West makes 2-pt layup from 2 ft (assist by P. McCaw),,97,86
353,4,11:10.0,,Turnover by D. DeRozan (lost ball; steal by D. West),97,86
354,4,11:06.0,A. Iguodala makes 2-pt dunk at rim,,99,86
355,4,10:40.0,,Shooting foul by P. McCaw (drawn by C. Joseph),99,86
356,4,10:40.0,,C. Joseph misses free throw 1 of 3,99,86
357,4,10:40.0,,Offensive rebound by Team,99,86
358,4,10:40.0,,C. Joseph makes free throw 2 of 3,99,87
359,4,10:40.0,K. Thompson enters the game for P. McCaw,,99,87
360,4,10:40.0,,T. Ross enters the game for D. DeRozan,99,87
361,4,10:40.0,,C. Joseph makes free throw 3 of 3,99,88
362,4,10:25.0,K. Durant misses 2-pt jump shot from 17 ft,,99,88
363,4,10:25.0,,Defensive rebound by L. Nogueira,99,88
364,4,10:19.0,,P. Patterson makes 3-pt jump shot from 27 ft (assist by K. Lowry),99,91
365,4,9:58.0,K. Durant makes 2-pt jump shot from 19 ft (assist by D. West),,101,91
366,4,9:46.0,,K. Lowry makes 2-pt layup from 3 ft (assist by C. Joseph),101,93
367,4,9:20.0,A. Iguodala makes 3-pt jump shot from 24 ft (assist by K. Durant),,104,93
368,4,9:05.0,,Personal foul by A. Iguodala (drawn by C. Joseph),104,93
369,4,9:00.0,,C. Joseph makes 2-pt layup from 2 ft,104,95
370,4,8:49.0,D. West makes 2-pt jump shot from 17 ft (assist by S. Livingston),,106,95
371,4,8:31.0,,K. Lowry makes 2-pt layup from 2 ft,106,97
372,4,8:12.0,Official timeout,,106,97
373,4,8:12.0,,P. Siakam enters the game for L. Nogueira,106,97
374,4,8:00.0,K. Durant makes 2-pt hook shot from 6 ft,,108,97
375,4,7:44.0,,P. Siakam makes 2-pt layup from 2 ft (assist by K. Lowry),108,99
376,4,7:35.0,Shooting foul by T. Ross (drawn by S. Livingston),,108,99
377,4,7:35.0,S. Livingston makes 2-pt layup from 1 ft (assist by A. Iguodala),,110,99
378,4,7:35.0,P. McCaw enters the game for A. Iguodala,,110,99
379,4,7:35.0,S. Curry enters the game for K. Thompson,,110,99
380,4,7:35.0,D. Green enters the game for K. Durant,,110,99
381,4,7:35.0,S. Livingston makes free throw 1 of 1,,111,99
