,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA LAKERS_ACTION,PORTLAND_SCORE,LA LAKERS_SCORE
54,1,6:00.0,,N. Young makes free throw 3 of 3,13,12
55,1,5:45.0,D. Lillard misses 2-pt jump shot from 10 ft,,13,12
56,1,5:45.0,,Defensive rebound by Team,13,12
57,1,5:37.0,,D. Russell misses 3-pt jump shot from 26 ft,13,12
58,1,5:35.0,Defensive rebound by C. McCollum,,13,12
59,1,5:30.0,C. McCollum makes 2-pt layup from 1 ft,,15,12
60,1,5:24.0,,L. Deng misses 2-pt layup from 2 ft,15,12
61,1,5:23.0,,Offensive rebound by L. Deng,15,12
62,1,5:08.0,A. Crabbe enters the game for M. Harkless,,15,12
63,1,5:08.0,E. Turner enters the game for C. McCollum,,15,12
64,1,5:04.0,,Turnover by T. Mozgov (bad pass),15,12
65,1,4:52.0,D. Lillard misses 3-pt jump shot from 25 ft,,15,12
66,1,4:48.0,,Defensive rebound by B. Ingram,15,12
67,1,4:43.0,,B. Ingram misses 2-pt jump shot from 7 ft (block by A. Aminu),15,12
68,1,4:41.0,Defensive rebound by D. Lillard,,15,12
69,1,4:39.0,E. Turner makes 2-pt layup from 2 ft (assist by D. Lillard),,17,12
70,1,4:19.0,,N. Young makes 3-pt jump shot from 24 ft (assist by D. Russell),17,15
71,1,4:03.0,D. Lillard misses 2-pt jump shot from 21 ft,,17,15
72,1,4:00.0,,Defensive rebound by D. Russell,17,15
73,1,3:55.0,,L. Deng makes 3-pt jump shot from 26 ft (assist by B. Ingram),17,18
74,1,3:55.0,Portland full timeout,,17,18
75,1,3:55.0,E. Davis enters the game for M. Plumlee,,17,18
76,1,3:55.0,,T. Black enters the game for T. Mozgov,17,18
77,1,3:55.0,,J. Clarkson enters the game for N. Young,17,18
78,1,3:39.0,E. Turner makes 2-pt jump shot from 10 ft,,19,18
79,1,3:25.0,,B. Ingram misses 2-pt layup from 2 ft,19,18
80,1,3:22.0,Defensive rebound by A. Aminu,,19,18
81,1,3:11.0,D. Lillard misses 2-pt jump shot from 6 ft,,19,18
82,1,3:09.0,,Defensive rebound by L. Deng,19,18
83,1,2:57.0,,Def 3 sec tech foul by E. Davis,19,18
84,1,2:57.0,,J. Clarkson makes technical free throw,19,19
85,1,2:57.0,,L. Williams enters the game for D. Russell,19,19
86,1,2:45.0,,L. Williams makes 2-pt layup from 2 ft,19,21
87,1,2:26.0,E. Davis makes 2-pt dunk at rim (assist by A. Aminu),,21,21
88,1,2:02.0,,L. Williams misses 2-pt jump shot from 14 ft,21,21
89,1,2:01.0,Defensive rebound by A. Aminu,,21,21
90,1,1:55.0,A. Aminu makes 2-pt layup from 1 ft,,23,21
91,1,1:39.0,,Shooting foul by E. Davis (drawn by T. Black),23,21
92,1,1:39.0,,T. Black makes free throw 1 of 2,23,22
93,1,1:39.0,,T. Black misses free throw 2 of 2,23,22
94,1,1:39.0,C. McCollum enters the game for D. Lillard,,23,22
95,1,1:39.0,N. Vonleh enters the game for A. Aminu,,23,22
96,1,1:39.0,,T. Robinson enters the game for L. Deng,23,22
97,1,1:37.0,Defensive rebound by E. Davis,,23,22
98,1,1:21.0,E. Turner misses 2-pt jump shot from 10 ft,,23,22
99,1,1:19.0,,Defensive rebound by T. Black,23,22
100,1,1:10.0,,Personal foul by A. Crabbe (drawn by B. Ingram),23,22
101,1,1:10.0,,B. Ingram misses free throw 1 of 2,23,22
102,1,1:10.0,,Offensive rebound by Team,23,22
103,1,1:10.0,,B. Ingram makes free throw 2 of 2,23,23
104,1,0:57.0,A. Crabbe misses 2-pt jump shot from 14 ft,,23,23
105,1,0:56.0,,Defensive rebound by B. Ingram,23,23
106,1,0:50.0,,L. Williams misses 3-pt jump shot from 27 ft,23,23
107,1,0:47.0,,Offensive rebound by T. Robinson,23,23
108,1,0:46.0,,J. Clarkson makes 3-pt jump shot from 28 ft (assist by T. Robinson),23,26
109,1,0:32.0,C. McCollum misses 2-pt jump shot from 20 ft,,23,26
110,1,0:28.0,Offensive rebound by E. Davis,,23,26
111,1,0:16.0,Personal take foul by J. Clarkson (drawn by E. Davis),,23,26
112,1,0:16.0,D. Lillard enters the game for N. Vonleh,,23,26
113,1,0:16.0,,L. Deng enters the game for T. Black,23,26
114,1,0:02.0,C. McCollum makes 2-pt jump shot from 18 ft,,25,26
115,2,11:49.0,,L. Williams makes 3-pt jump shot from 25 ft,25,29
116,2,11:25.0,E. Turner misses 3-pt jump shot from 26 ft (block by B. Ingram),,25,29
117,2,11:23.0,,Defensive rebound by T. Robinson,25,29
118,2,11:15.0,,T. Robinson makes 2-pt hook shot from 3 ft,25,31
119,2,10:53.0,E. Davis misses 2-pt dunk at rim (block by T. Robinson),,25,31
120,2,10:50.0,,Defensive rebound by T. Black,25,31
121,2,10:46.0,,Turnover by L. Williams (lost ball; steal by C. McCollum),25,31
122,2,10:41.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by C. McCollum),,28,31
123,2,10:17.0,,Personal foul by N. Vonleh (drawn by T. Black),28,31
124,2,10:17.0,M. Harkless enters the game for N. Vonleh,,28,31
125,2,10:11.0,,Shooting foul by E. Davis (drawn by B. Ingram),28,31
126,2,10:11.0,,B. Ingram misses free throw 1 of 2,28,31
127,2,10:11.0,,Offensive rebound by Team,28,31
128,2,10:11.0,,B. Ingram makes free throw 2 of 2,28,32
129,2,9:53.0,Turnover by A. Crabbe (bad pass),,28,32
130,2,9:31.0,,L. Williams makes 3-pt jump shot from 25 ft (assist by T. Robinson),28,35
131,2,9:14.0,Turnover by C. McCollum (lost ball; steal by J. Clarkson),,28,35
132,2,9:07.0,,J. Clarkson misses 2-pt jump shot from 20 ft,28,35
133,2,9:06.0,Defensive rebound by E. Turner,,28,35
134,2,8:59.0,C. McCollum misses 3-pt jump shot from 27 ft,,28,35
135,2,8:57.0,,Defensive rebound by J. Clarkson,28,35
136,2,8:48.0,,T. Robinson misses 2-pt hook shot from 9 ft,28,35
137,2,8:43.0,Defensive rebound by E. Davis,,28,35
138,2,8:37.0,E. Turner makes 2-pt jump shot from 10 ft,,30,35
139,2,8:32.0,,LA Lakers full timeout,30,35
140,2,8:26.0,,J. Clarkson makes 3-pt jump shot from 23 ft (assist by T. Black),30,38
141,2,8:09.0,M. Harkless makes 3-pt jump shot from 24 ft (assist by C. McCollum),,33,38
142,2,7:46.0,,L. Williams misses 2-pt jump shot from 18 ft,33,38
143,2,7:42.0,Defensive rebound by M. Harkless,,33,38
144,2,7:32.0,Shooting foul by T. Robinson (drawn by M. Harkless),,33,38
145,2,7:32.0,M. Harkless makes free throw 1 of 2,,34,38
146,2,7:32.0,,J. Randle enters the game for T. Black,34,38
147,2,7:32.0,,L. Deng enters the game for T. Robinson,34,38
148,2,7:32.0,M. Harkless makes free throw 2 of 2,,35,38
149,2,7:08.0,,J. Randle makes 2-pt layup from 3 ft,35,40
150,2,6:56.0,C. McCollum makes 2-pt layup from 2 ft,,37,40
151,2,6:52.0,,Personal foul by E. Turner (drawn by J. Clarkson),37,40
152,2,6:52.0,,N. Young enters the game for J. Clarkson,37,40
153,2,6:52.0,D. Lillard enters the game for C. McCollum,,37,40
154,2,6:52.0,M. Plumlee enters the game for E. Davis,,37,40
155,2,6:43.0,,L. Williams misses 2-pt jump shot from 8 ft,37,40
156,2,6:39.0,Defensive rebound by E. Turner,,37,40
157,2,6:36.0,Turnover by M. Plumlee (bad pass; steal by N. Young),,37,40
158,2,6:28.0,,Shooting foul by A. Crabbe (drawn by B. Ingram),37,40
159,2,6:28.0,,B. Ingram makes free throw 1 of 2,37,41
160,2,6:28.0,,B. Ingram misses free throw 2 of 2,37,41
161,2,6:26.0,Defensive rebound by Team,,37,41
162,2,6:12.0,D. Lillard misses 2-pt jump shot from 13 ft,,37,41
163,2,6:11.0,Offensive rebound by D. Lillard,,37,41
164,2,6:06.0,M. Plumlee makes 2-pt layup from 2 ft (assist by D. Lillard),,39,41
165,2,6:01.0,,LA Lakers full timeout,39,41
166,2,6:01.0,,D. Russell enters the game for B. Ingram,39,41
167,2,5:48.0,,J. Randle makes 2-pt layup from 4 ft,39,43
168,2,5:31.0,M. Plumlee misses 2-pt layup from 3 ft,,39,43
169,2,5:28.0,Offensive rebound by M. Plumlee,,39,43
170,2,5:28.0,M. Plumlee makes 2-pt layup from 1 ft,,41,43
171,2,5:16.0,,D. Russell makes 2-pt jump shot from 4 ft,41,45
172,2,4:55.0,E. Turner misses 2-pt layup from 2 ft,,41,45
173,2,4:54.0,,Defensive rebound by D. Russell,41,45
174,2,4:50.0,,L. Deng makes 2-pt layup from 2 ft (assist by D. Russell),41,47
175,2,4:50.0,Portland full timeout,,41,47
176,2,4:50.0,,T. Mozgov enters the game for L. Williams,41,47
177,2,4:50.0,C. McCollum enters the game for A. Crabbe,,41,47
178,2,4:50.0,A. Aminu enters the game for E. Turner,,41,47
179,2,4:31.0,M. Plumlee makes 2-pt layup from 3 ft (assist by D. Lillard),,43,47
180,2,4:13.0,,L. Deng misses 2-pt layup from 2 ft (block by M. Harkless),43,47
181,2,4:09.0,Defensive rebound by A. Aminu,,43,47
182,2,4:07.0,M. Harkless makes 2-pt dunk from 1 ft (assist by A. Aminu),,45,47
183,2,3:46.0,,T. Mozgov makes 2-pt layup from 3 ft (assist by D. Russell),45,49
184,2,3:35.0,D. Lillard misses 2-pt layup from 2 ft (block by T. Mozgov),,45,49
185,2,3:35.0,,Defensive rebound by Team,45,49
186,2,3:22.0,,T. Mozgov misses 2-pt jump shot from 4 ft (block by M. Plumlee),45,49
187,2,3:17.0,Defensive rebound by A. Aminu,,45,49
188,2,3:13.0,Turnover by D. Lillard (lost ball; steal by D. Russell),,45,49
189,2,3:07.0,,L. Deng makes 2-pt layup from 2 ft (assist by D. Russell),45,51
190,2,2:58.0,Portland full timeout,,45,51
191,2,2:58.0,Official timeout,,45,51
192,2,2:46.0,C. McCollum misses 2-pt jump shot from 16 ft,,45,51
193,2,2:44.0,,Defensive rebound by D. Russell,45,51
194,2,2:40.0,,T. Mozgov makes 2-pt dunk at rim (assist by D. Russell),45,53
195,2,2:27.0,Personal foul by T. Mozgov (drawn by M. Plumlee),,45,53
196,2,2:19.0,Shooting foul by T. Mozgov (drawn by M. Plumlee),,45,53
197,2,2:19.0,M. Plumlee makes free throw 1 of 2,,46,53
198,2,2:19.0,M. Plumlee misses free throw 2 of 2,,46,53
199,2,2:18.0,Offensive rebound by A. Aminu,,46,53
200,2,2:12.0,M. Harkless misses 3-pt jump shot from 24 ft,,46,53
201,2,2:10.0,Offensive rebound by D. Lillard,,46,53
202,2,1:59.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),,49,53
203,2,1:40.0,,N. Young misses 3-pt jump shot from 25 ft,49,53
204,2,1:40.0,Defensive rebound by Team,,49,53
205,2,1:40.0,,T. Black enters the game for T. Mozgov,49,53
206,2,1:29.0,D. Lillard makes 2-pt layup from 2 ft (assist by M. Plumlee),,51,53
207,2,1:29.0,Shooting foul by D. Russell (drawn by D. Lillard),,51,53
208,2,1:29.0,D. Lillard misses free throw 1 of 1,,51,53
209,2,1:25.0,,Defensive rebound by L. Deng,51,53
210,2,1:13.0,,J. Randle misses 2-pt layup from 3 ft (block by A. Aminu),51,53
211,2,1:13.0,,Offensive rebound by T. Black,51,53
212,2,1:13.0,,Shooting foul by M. Plumlee (drawn by T. Black),51,53
213,2,1:13.0,,T. Black misses free throw 1 of 2,51,53
214,2,1:13.0,,Offensive rebound by Team,51,53
215,2,1:13.0,,T. Black makes free throw 2 of 2,51,54
216,2,0:58.0,Shooting foul by T. Black (drawn by M. Harkless),,51,54
217,2,0:58.0,M. Harkless misses free throw 1 of 2,,51,54
218,2,0:58.0,Offensive rebound by Team,,51,54
219,2,0:58.0,M. Harkless makes free throw 2 of 2,,52,54
220,2,0:47.0,,N. Young makes 3-pt jump shot from 26 ft (assist by D. Russell),52,57
221,2,0:33.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by D. Lillard),,55,57
222,2,0:24.0,,D. Russell misses 3-pt jump shot from 24 ft,55,57
223,2,0:23.0,Defensive rebound by M. Plumlee,,55,57
224,2,0:03.0,D. Lillard misses 2-pt layup from 2 ft (block by N. Young),,55,57
225,2,0:03.0,Offensive rebound by Team,,55,57
226,3,11:47.0,,Personal foul by D. Lillard (drawn by D. Russell),55,57
227,3,11:35.0,,J. Randle misses 2-pt jump shot from 8 ft (block by A. Aminu),55,57
228,3,11:34.0,Defensive rebound by M. Harkless,,55,57
229,3,11:25.0,C. McCollum makes 2-pt layup from 1 ft,,57,57
230,3,11:12.0,,D. Russell misses 2-pt jump shot from 12 ft (block by D. Lillard),57,57
231,3,11:07.0,Defensive rebound by M. Plumlee,,57,57
232,3,10:58.0,D. Lillard misses 2-pt jump shot from 16 ft,,57,57
233,3,10:57.0,,Defensive rebound by J. Randle,57,57
234,3,10:52.0,,J. Randle misses 2-pt layup from 2 ft (block by M. Harkless),57,57
235,3,10:51.0,,Offensive rebound by J. Randle,57,57
236,3,10:51.0,,J. Randle misses 2-pt layup from 2 ft,57,57
237,3,10:51.0,Defensive rebound by A. Aminu,,57,57
238,3,10:51.0,,Loose ball foul by J. Randle (drawn by A. Aminu),57,57
239,3,10:33.0,,Offensive charge foul by M. Plumlee (drawn by L. Deng),57,57
240,3,10:33.0,Turnover by M. Plumlee (offensive foul),,57,57
241,3,10:16.0,,Shooting foul by D. Lillard (drawn by D. Russell),57,57
242,3,10:16.0,,D. Russell misses free throw 1 of 2,57,57
243,3,10:16.0,,Offensive rebound by Team,57,57
244,3,10:16.0,,D. Russell makes free throw 2 of 2,57,58
245,3,9:54.0,A. Aminu makes 2-pt jump shot from 12 ft (assist by C. McCollum),,59,58
246,3,9:40.0,,D. Russell makes 2-pt jump shot from 8 ft,59,60
247,3,9:21.0,Turnover by A. Aminu (bad pass; steal by D. Russell),,59,60
248,3,9:15.0,,N. Young misses 3-pt jump shot from 25 ft,59,60
249,3,9:15.0,Defensive rebound by Team,,59,60
250,3,9:15.0,,Loose ball foul by J. Randle (drawn by M. Harkless),59,60
251,3,9:03.0,Turnover by A. Aminu (bad pass; steal by L. Deng),,59,60
252,3,8:51.0,,N. Young misses 3-pt jump shot from 23 ft,59,60
253,3,8:50.0,Defensive rebound by A. Aminu,,59,60
254,3,8:43.0,C. McCollum misses 2-pt layup from 1 ft,,59,60
255,3,8:41.0,,Defensive rebound by T. Mozgov,59,60
256,3,8:33.0,,L. Deng misses 3-pt jump shot from 25 ft,59,60
257,3,8:31.0,Defensive rebound by M. Plumlee,,59,60
258,3,8:20.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by A. Aminu),,62,60
259,3,7:56.0,,J. Randle misses 2-pt hook shot from 4 ft,62,60
260,3,7:55.0,,Offensive rebound by L. Deng,62,60
261,3,7:55.0,,Shooting foul by M. Plumlee (drawn by L. Deng),62,60
262,3,7:55.0,,L. Deng misses free throw 1 of 2,62,60
263,3,7:55.0,,Offensive rebound by Team,62,60
264,3,7:55.0,,L. Deng makes free throw 2 of 2,62,61
265,3,7:41.0,C. McCollum misses 3-pt jump shot from 26 ft,,62,61
266,3,7:40.0,,Defensive rebound by J. Randle,62,61
267,3,7:28.0,,N. Young misses 2-pt jump shot from 17 ft,62,61
268,3,7:25.0,Defensive rebound by M. Plumlee,,62,61
269,3,7:17.0,C. McCollum misses 2-pt layup from 2 ft,,62,61
270,3,7:15.0,,Defensive rebound by J. Randle,62,61
271,3,7:09.0,,T. Mozgov misses 2-pt layup from 2 ft (block by M. Plumlee),62,61
272,3,7:07.0,Defensive rebound by A. Aminu,,62,61
273,3,6:55.0,D. Lillard misses 3-pt jump shot from 25 ft,,62,61
274,3,6:52.0,,Defensive rebound by J. Randle,62,61
275,3,6:46.0,,T. Mozgov makes 2-pt dunk at rim (assist by J. Randle),62,63
276,3,6:25.0,D. Lillard makes 2-pt layup from 3 ft,,64,63
277,3,6:18.0,,Offensive foul by D. Russell (drawn by D. Lillard),64,63
278,3,6:18.0,,Turnover by D. Russell (offensive foul),64,63
279,3,6:18.0,,LA Lakers full timeout,64,63
280,3,6:05.0,D. Lillard misses 2-pt jump shot from 5 ft (block by D. Russell),,64,63
281,3,6:05.0,Offensive rebound by Team,,64,63
282,3,6:05.0,,Technical foul by D. Russell,64,63
283,3,6:05.0,Technical foul by D. Lillard,,64,63
284,3,6:01.0,A. Aminu misses 2-pt hook shot from 9 ft,,64,63
285,3,5:55.0,,Defensive rebound by D. Russell,64,63
286,3,5:42.0,,N. Young misses 2-pt jump shot from 20 ft,64,63
287,3,5:38.0,Defensive rebound by D. Lillard,,64,63
288,3,5:32.0,D. Lillard makes 2-pt jump shot from 18 ft,,66,63
289,3,5:17.0,,D. Russell misses 2-pt jump shot from 5 ft,66,63
290,3,5:15.0,Defensive rebound by A. Aminu,,66,63
291,3,5:07.0,D. Lillard misses 2-pt jump shot from 5 ft,,66,63
292,3,5:04.0,Offensive rebound by D. Lillard,,66,63
293,3,5:02.0,D. Lillard makes 2-pt jump shot from 19 ft,,68,63
294,3,4:40.0,,J. Randle misses 2-pt jump shot from 12 ft,68,63
295,3,4:39.0,Defensive rebound by M. Plumlee,,68,63
296,3,4:32.0,Turnover by M. Plumlee (offensive foul),,68,63
297,3,4:32.0,Offensive foul by M. Plumlee (drawn by D. Russell),,68,63
298,3,4:32.0,,B. Ingram enters the game for L. Deng,68,63
299,3,4:32.0,,T. Robinson enters the game for J. Randle,68,63
300,3,4:32.0,,J. Clarkson enters the game for T. Mozgov,68,63
301,3,4:32.0,,T. Black enters the game for N. Young,68,63
302,3,4:32.0,E. Turner enters the game for M. Harkless,,68,63
303,3,4:32.0,E. Davis enters the game for M. Plumlee,,68,63
304,3,4:32.0,A. Crabbe enters the game for C. McCollum,,68,63
305,3,4:14.0,,D. Russell misses 3-pt jump shot from 26 ft,68,63
306,3,4:13.0,Defensive rebound by D. Lillard,,68,63
307,3,3:59.0,A. Crabbe misses 3-pt jump shot from 24 ft,,68,63
308,3,3:58.0,Offensive rebound by E. Davis,,68,63
309,3,3:37.0,E. Davis misses 2-pt layup from 3 ft,,68,63
310,3,3:36.0,,Defensive rebound by D. Russell,68,63
311,3,3:26.0,,T. Robinson makes 2-pt hook shot from 3 ft (assist by B. Ingram),68,65
312,3,3:09.0,Shooting foul by D. Russell (drawn by D. Lillard),,68,65
313,3,3:09.0,D. Lillard makes free throw 1 of 2,,69,65
314,3,3:09.0,M. Harkless enters the game for A. Aminu,,69,65
315,3,3:09.0,D. Lillard makes free throw 2 of 2,,70,65
316,3,2:52.0,,D. Russell misses 3-pt jump shot from 24 ft,70,65
317,3,2:51.0,Defensive rebound by D. Lillard,,70,65
318,3,2:40.0,D. Lillard misses 3-pt jump shot from 26 ft,,70,65
319,3,2:38.0,,Defensive rebound by T. Black,70,65
320,3,2:22.0,,D. Russell misses 3-pt jump shot from 25 ft,70,65
321,3,2:20.0,Defensive rebound by D. Lillard,,70,65
322,3,2:04.0,M. Harkless makes 2-pt jump shot from 20 ft (assist by E. Turner),,72,65
323,3,2:04.0,,LA Lakers full timeout,72,65
324,3,2:04.0,Portland full timeout,,72,65
325,3,2:04.0,,L. Williams enters the game for D. Russell,72,65
326,3,2:04.0,C. McCollum enters the game for D. Lillard,,72,65
327,3,1:52.0,,L. Williams misses 2-pt layup from 3 ft,72,65
328,3,1:49.0,Defensive rebound by M. Harkless,,72,65
329,3,1:34.0,E. Turner misses 3-pt jump shot from 26 ft,,72,65
330,3,1:33.0,,Defensive rebound by B. Ingram,72,65
331,3,1:25.0,,Turnover by B. Ingram (bad pass; steal by E. Davis),72,65
332,3,1:13.0,E. Turner misses 2-pt jump shot from 18 ft,,72,65
333,3,1:13.0,,Defensive rebound by Team,72,65
334,3,1:01.0,,Personal foul by M. Harkless (drawn by J. Clarkson),72,65
335,3,0:57.0,,L. Williams makes 2-pt jump shot from 5 ft,72,67
336,3,0:43.0,C. McCollum makes 2-pt layup from 3 ft,,74,67
337,3,0:41.0,,Turnover by T. Black (bad pass; steal by C. McCollum),74,67
338,3,0:40.0,E. Davis makes 2-pt hook shot from 5 ft (assist by C. McCollum),,76,67
339,3,0:34.0,,T. Robinson makes 2-pt jump shot from 7 ft (assist by L. Williams),76,69
340,3,0:21.0,C. McCollum makes 2-pt jump shot from 19 ft,,78,69
341,3,0:00.0,,J. Clarkson misses 3-pt jump shot from 25 ft,78,69
342,3,0:00.0,,Offensive rebound by Team,78,69
343,4,11:47.0,A. Crabbe makes 2-pt jump shot from 18 ft (assist by E. Turner),,80,69
344,4,11:26.0,,J. Clarkson makes 2-pt jump shot from 5 ft,80,71
345,4,11:08.0,Turnover by M. Harkless (lost ball; steal by J. Clarkson),,80,71
346,4,11:03.0,,J. Clarkson misses 2-pt layup from 2 ft (block by M. Harkless),80,71
347,4,10:56.0,Defensive rebound by A. Crabbe,,80,71
348,4,10:51.0,M. Harkless makes 2-pt layup from 2 ft (assist by E. Turner),,82,71
349,4,10:36.0,,B. Ingram misses 2-pt jump shot from 19 ft,82,71
350,4,10:35.0,Defensive rebound by E. Davis,,82,71
351,4,10:23.0,A. Crabbe makes 2-pt layup from 2 ft (assist by E. Turner),,84,71
352,4,10:23.0,,LA Lakers full timeout,84,71
353,4,10:10.0,,L. Williams misses 2-pt layup from 2 ft,84,71
354,4,10:09.0,Defensive rebound by M. Harkless,,84,71
355,4,10:03.0,Shooting foul by T. Robinson (drawn by C. McCollum),,84,71
356,4,10:03.0,C. McCollum makes free throw 1 of 2,,85,71
357,4,10:03.0,C. McCollum makes free throw 2 of 2,,86,71
358,4,9:43.0,,B. Ingram makes 2-pt jump shot from 18 ft,86,73
359,4,9:27.0,E. Davis makes 2-pt hook shot from 2 ft (assist by E. Turner),,88,73
360,4,9:14.0,,T. Mozgov enters the game for T. Robinson,88,73
361,4,9:00.0,,J. Clarkson misses 3-pt jump shot from 26 ft,88,73
362,4,8:59.0,Defensive rebound by E. Davis,,88,73
363,4,8:49.0,Offensive foul by M. Harkless (drawn by J. Clarkson),,88,73
364,4,8:49.0,Turnover by M. Harkless (offensive foul),,88,73
365,4,8:31.0,,Personal foul by M. Harkless (drawn by T. Mozgov),88,73
366,4,8:21.0,,T. Mozgov misses 2-pt jump shot from 17 ft,88,73
367,4,8:18.0,Defensive rebound by E. Davis,,88,73
368,4,8:07.0,C. McCollum makes 2-pt jump shot from 12 ft (assist by E. Turner),,90,73
369,4,7:53.0,,Turnover by T. Mozgov (lost ball; steal by A. Crabbe),90,73
370,4,7:44.0,Shooting foul by L. Williams (drawn by E. Davis),,90,73
371,4,7:44.0,E. Davis makes free throw 1 of 2,,91,73
372,4,7:44.0,A. Aminu enters the game for M. Harkless,,91,73
373,4,7:44.0,,J. Randle enters the game for L. Deng,91,73
374,4,7:44.0,,N. Young enters the game for T. Mozgov,91,73
375,4,7:44.0,,D. Russell enters the game for L. Williams,91,73
376,4,7:44.0,E. Davis makes free throw 2 of 2,,92,73
377,4,7:29.0,,Shooting foul by C. McCollum (drawn by D. Russell),92,73
378,4,7:29.0,,D. Russell misses free throw 1 of 2,92,73
379,4,7:29.0,,Offensive rebound by Team,92,73
380,4,7:29.0,,D. Russell misses free throw 2 of 2,92,73
381,4,7:28.0,Defensive rebound by E. Turner,,92,73
382,4,7:14.0,C. McCollum misses 2-pt jump shot from 13 ft,,92,73
383,4,7:12.0,,Defensive rebound by B. Ingram,92,73
384,4,7:01.0,,Turnover by J. Randle (step out of bounds),92,73
385,4,7:01.0,,Violation by Team (jump ball),92,73
386,4,6:48.0,A. Crabbe misses 3-pt jump shot from 27 ft,,92,73
387,4,6:46.0,,Defensive rebound by J. Randle,92,73
388,4,6:39.0,,D. Russell makes 2-pt jump shot from 18 ft (assist by J. Randle),92,75
389,4,6:24.0,E. Turner misses 2-pt jump shot from 15 ft,,92,75
