,QUARTER,TIME_REMAINING,HOUSTON_ACTION,MEMPHIS_ACTION,HOUSTON_SCORE,MEMPHIS_SCORE
243,3,11:08.0,Defensive rebound by S. Dekker,,61,49
244,3,11:01.0,S. Dekker misses 2-pt jump shot from 4 ft,,61,49
245,3,10:59.0,Offensive rebound by M. Harrell,,61,49
246,3,10:56.0,M. Harrell misses 2-pt layup from 1 ft (block by M. Gasol),,61,49
247,3,10:55.0,Offensive rebound by M. Harrell,,61,49
248,3,10:49.0,S. Dekker misses 3-pt jump shot from 24 ft,,61,49
249,3,10:49.0,,Defensive rebound by J. Green,61,49
250,3,10:40.0,,M. Gasol makes 3-pt jump shot from 26 ft (assist by M. Conley),61,52
251,3,10:31.0,Personal foul by C. Parsons (drawn by T. Ariza),,61,52
252,3,10:22.0,Turnover by J. Harden (bad pass; steal by C. Parsons),,61,52
253,3,10:18.0,,C. Parsons misses 2-pt layup from 1 ft,61,52
254,3,10:15.0,,Offensive rebound by M. Conley,61,52
255,3,10:15.0,,M. Conley makes 2-pt layup from 1 ft,61,54
256,3,10:15.0,Houston full timeout,,61,54
257,3,9:53.0,P. Beverley misses 2-pt layup from 2 ft,,61,54
258,3,9:52.0,Offensive rebound by Team,,61,54
259,3,9:51.0,M. Harrell misses 3-pt jump shot from 25 ft,,61,54
260,3,9:51.0,Offensive rebound by Team,,61,54
261,3,9:51.0,Turnover by Team (shot clock),,61,54
262,3,9:35.0,,J. Green makes 2-pt dunk at rim (assist by M. Gasol),61,56
263,3,9:22.0,T. Ariza misses 3-pt jump shot from 26 ft,,61,56
264,3,9:22.0,,Defensive rebound by M. Conley,61,56
265,3,9:12.0,,M. Gasol misses 3-pt jump shot from 25 ft,61,56
266,3,9:12.0,Defensive rebound by T. Ariza,,61,56
267,3,9:01.0,Turnover by M. Harrell (lost ball; steal by J. Green),,61,56
268,3,8:49.0,,C. Parsons makes 2-pt layup from 2 ft (assist by M. Conley),61,58
269,3,8:25.0,Turnover by J. Harden (lost ball; steal by T. Allen),,61,58
270,3,8:08.0,,Turnover by J. Green (lost ball; steal by P. Beverley),61,58
271,3,8:08.0,,Loose ball foul by J. Green (drawn by T. Ariza),61,58
272,3,7:50.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by M. Harrell),,64,58
273,3,7:30.0,,C. Parsons misses 2-pt jump shot from 14 ft,64,58
274,3,7:28.0,Defensive rebound by T. Ariza,,64,58
275,3,7:22.0,Shooting foul by M. Gasol (drawn by J. Harden),,64,58
276,3,7:22.0,J. Harden misses free throw 1 of 2,,64,58
277,3,7:22.0,Offensive rebound by Team,,64,58
278,3,7:22.0,J. Harden makes free throw 2 of 2,,65,58
279,3,7:10.0,,M. Gasol makes 3-pt jump shot from 24 ft (assist by J. Green),65,61
280,3,6:56.0,T. Ariza misses 3-pt jump shot from 26 ft,,65,61
281,3,6:56.0,,Defensive rebound by M. Conley,65,61
282,3,6:38.0,,C. Parsons misses 3-pt jump shot from 23 ft,65,61
283,3,6:38.0,Defensive rebound by Team,,65,61
284,3,6:24.0,J. Harden makes 3-pt jump shot from 25 ft,,68,61
285,3,6:02.0,,M. Gasol misses 2-pt jump shot from 5 ft,68,61
286,3,6:01.0,Defensive rebound by S. Dekker,,68,61
287,3,5:47.0,S. Dekker makes 3-pt jump shot from 23 ft (assist by M. Harrell),,71,61
288,3,5:46.0,,Memphis full timeout,71,61
289,3,5:46.0,E. Gordon enters the game for P. Beverley,,71,61
290,3,5:46.0,,J. Ennis enters the game for T. Allen,71,61
291,3,5:27.0,,M. Conley makes 2-pt layup at rim,71,63
292,3,5:09.0,M. Harrell makes 2-pt dunk at rim (assist by J. Harden),,73,63
293,3,4:53.0,,Offensive foul by M. Gasol (drawn by J. Harden),73,63
294,3,4:53.0,,Turnover by M. Gasol (offensive foul),73,63
295,3,4:40.0,M. Harrell makes 2-pt layup from 1 ft,,75,63
296,3,4:29.0,,M. Gasol makes 2-pt layup from 1 ft (assist by M. Conley),75,65
297,3,4:03.0,S. Dekker misses 3-pt jump shot from 26 ft,,75,65
298,3,4:03.0,,Defensive rebound by J. Green,75,65
299,3,3:56.0,,Personal foul by S. Dekker (drawn by J. Green),75,65
300,3,3:56.0,,A. Harrison enters the game for M. Conley,75,65
301,3,3:56.0,,V. Carter enters the game for C. Parsons,75,65
302,3,3:56.0,C. Brewer enters the game for S. Dekker,,75,65
303,3,3:48.0,,Shooting foul by J. Harden (drawn by V. Carter),75,65
304,3,3:48.0,,V. Carter makes free throw 1 of 2,75,66
305,3,3:48.0,,V. Carter makes free throw 2 of 2,75,67
306,3,3:36.0,Shooting foul by A. Harrison (drawn by E. Gordon),,75,67
307,3,3:36.0,E. Gordon makes free throw 1 of 2,,76,67
308,3,3:36.0,N. Hilário enters the game for M. Harrell,,76,67
309,3,3:36.0,E. Gordon makes free throw 2 of 2,,77,67
310,3,3:19.0,,Personal foul by N. Hilário (drawn by M. Gasol),77,67
311,3,3:04.0,,V. Carter misses 3-pt jump shot from 26 ft,77,67
312,3,3:04.0,,Offensive rebound by M. Gasol,77,67
313,3,2:52.0,,M. Gasol misses 3-pt jump shot from 26 ft,77,67
314,3,2:51.0,,Offensive rebound by J. Ennis,77,67
315,3,2:46.0,,Turnover by J. Ennis (bad pass; steal by N. Hilário),77,67
316,3,2:36.0,E. Gordon makes 2-pt jump shot from 4 ft,,79,67
317,3,2:19.0,,Turnover by M. Gasol (bad pass; steal by N. Hilário),79,67
318,3,2:15.0,Personal take foul by M. Gasol (drawn by J. Harden),,79,67
319,3,2:15.0,J. Harden makes free throw 1 of 2,,80,67
320,3,2:15.0,,T. Allen enters the game for J. Green,79,67
321,3,2:15.0,,Z. Randolph enters the game for M. Gasol,80,67
322,3,2:15.0,J. Harden makes free throw 2 of 2,,81,67
323,3,1:59.0,,Personal foul by N. Hilário (drawn by Z. Randolph),81,67
324,3,1:59.0,Technical foul by N. Hilário,,81,67
325,3,1:59.0,,V. Carter makes technical free throw,81,68
326,3,1:49.0,,Turnover by J. Ennis (lost ball; steal by E. Gordon),81,68
327,3,1:42.0,J. Harden makes 3-pt jump shot from 25 ft (assist by C. Brewer),,84,68
328,3,1:42.0,,Memphis full timeout,84,68
329,3,1:21.0,,Z. Randolph misses 2-pt jump shot from 8 ft,84,68
330,3,1:21.0,Defensive rebound by T. Ariza,,84,68
331,3,1:17.0,C. Brewer makes 2-pt dunk at rim (assist by J. Harden),,86,68
332,3,1:17.0,Shooting foul by V. Carter (drawn by C. Brewer),,86,68
333,3,1:17.0,C. Brewer makes free throw 1 of 1,,87,68
334,3,1:01.0,,Shooting foul by E. Gordon (drawn by A. Harrison),87,68
335,3,1:01.0,,A. Harrison makes free throw 1 of 2,87,69
336,3,1:01.0,,A. Harrison makes free throw 2 of 2,87,70
337,3,0:50.0,Shooting block foul by V. Carter (drawn by N. Hilário),,87,70
338,3,0:50.0,N. Hilário makes free throw 1 of 2,,88,70
339,3,0:50.0,N. Hilário makes free throw 2 of 2,,89,70
340,3,0:35.0,,Z. Randolph makes 2-pt layup from 1 ft (assist by V. Carter),89,72
341,3,0:26.0,E. Gordon misses 3-pt jump shot from 25 ft,,89,72
342,3,0:24.0,Offensive rebound by J. Harden,,89,72
343,3,0:24.0,J. Harden makes 2-pt layup at rim,,91,72
344,3,0:02.0,,J. Ennis misses 3-pt jump shot from 24 ft,91,72
345,3,0:01.0,Defensive rebound by N. Hilário,,91,72
346,4,11:45.0,N. Hilário misses 2-pt layup from 1 ft,,91,72
347,4,11:45.0,,Defensive rebound by V. Carter,91,72
348,4,11:31.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by V. Carter),91,75
349,4,11:22.0,E. Gordon misses 3-pt jump shot from 26 ft,,91,75
350,4,11:20.0,,Defensive rebound by Z. Randolph,91,75
351,4,11:11.0,,Z. Randolph misses 2-pt layup from 2 ft (block by N. Hilário),91,75
352,4,11:08.0,Defensive rebound by C. Brewer,,91,75
353,4,10:59.0,S. Dekker makes 3-pt jump shot from 24 ft (assist by E. Gordon),,94,75
354,4,10:41.0,,J. Ennis misses 3-pt jump shot from 24 ft,94,75
355,4,10:41.0,Defensive rebound by C. Brewer,,94,75
356,4,10:35.0,,Violation by V. Carter (kicked ball),94,75
357,4,10:28.0,P. Beverley misses 2-pt jump shot from 22 ft,,94,75
358,4,10:27.0,,Defensive rebound by Z. Randolph,94,75
359,4,10:17.0,,Shooting foul by N. Hilário (drawn by M. Gasol),94,75
360,4,10:17.0,,M. Gasol makes free throw 1 of 2,94,76
361,4,10:17.0,C. Capela enters the game for N. Hilário,,94,76
362,4,10:17.0,,M. Gasol makes free throw 2 of 2,94,77
363,4,10:06.0,E. Gordon misses 2-pt layup from 1 ft (block by J. Ennis),,94,77
364,4,10:04.0,,Defensive rebound by M. Conley,94,77
365,4,9:58.0,,M. Conley misses 2-pt jump shot from 22 ft,94,77
366,4,9:56.0,Defensive rebound by C. Capela,,94,77
367,4,9:45.0,P. Beverley makes 2-pt layup from 1 ft,,96,77
368,4,9:25.0,,J. Ennis misses 3-pt jump shot from 25 ft,96,77
369,4,9:25.0,Defensive rebound by P. Beverley,,96,77
370,4,9:09.0,P. Beverley misses 3-pt jump shot from 25 ft,,96,77
371,4,9:09.0,,Defensive rebound by Team,96,77
372,4,8:52.0,,M. Conley makes 3-pt jump shot from 25 ft,96,80
373,4,8:38.0,E. Gordon makes 2-pt layup from 1 ft,,98,80
374,4,8:21.0,,Memphis full timeout,98,80
375,4,8:08.0,,V. Carter misses 2-pt layup from 1 ft (block by C. Capela),98,80
376,4,8:05.0,,Offensive rebound by V. Carter,98,80
377,4,8:05.0,,V. Carter makes 2-pt layup at rim,98,82
378,4,7:51.0,E. Gordon makes 3-pt jump shot from 28 ft,,101,82
379,4,7:41.0,,M. Conley misses 3-pt jump shot from 24 ft,101,82
380,4,7:38.0,,Offensive rebound by Z. Randolph,101,82
381,4,7:38.0,,Z. Randolph makes 2-pt layup from 1 ft,101,84
382,4,7:38.0,,Shooting foul by C. Capela (drawn by Z. Randolph),101,84
383,4,7:38.0,,Z. Randolph misses free throw 1 of 1,101,84
384,4,7:38.0,Defensive rebound by C. Capela,,101,84
385,4,7:29.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by P. Beverley),,104,84
386,4,7:18.0,,Shooting foul by C. Capela (drawn by M. Gasol),104,84
387,4,7:18.0,,M. Gasol misses free throw 1 of 2,104,84
