,QUARTER,TIME_REMAINING,BOSTON_ACTION,CLEVELAND_ACTION,BOSTON_SCORE,CLEVELAND_SCORE
35,1,6:41.0,J. Brown makes 2-pt layup from 1 ft,,15,15
36,1,6:31.0,,K. Irving misses 2-pt layup from 1 ft (block by T. Zeller),15,15
37,1,6:30.0,,Offensive rebound by T. Thompson,15,15
38,1,6:24.0,,J. Smith misses 3-pt jump shot from 25 ft,15,15
39,1,6:24.0,Defensive rebound by Team,,15,15
40,1,6:06.0,J. Brown misses 3-pt jump shot from 24 ft,,15,15
41,1,6:06.0,,Defensive rebound by T. Thompson,15,15
42,1,5:58.0,,K. Love misses 2-pt jump shot from 16 ft,15,15
43,1,5:58.0,Defensive rebound by T. Zeller,,15,15
44,1,5:51.0,Turnover by A. Bradley (bad pass; steal by J. Smith),,15,15
45,1,5:49.0,,Personal foul by A. Bradley (drawn by K. Irving),15,15
46,1,5:49.0,M. Smart enters the game for J. Brown,,15,15
47,1,5:49.0,,C. Frye enters the game for K. Love,15,15
48,1,5:49.0,J. Jerebko enters the game for A. Johnson,,15,15
49,1,5:41.0,,L. James misses 2-pt hook shot from 6 ft,15,15
50,1,5:41.0,Defensive rebound by T. Zeller,,15,15
51,1,5:31.0,T. Zeller misses 2-pt layup from 1 ft (block by T. Thompson),,15,15
52,1,5:29.0,,Defensive rebound by T. Thompson,15,15
53,1,5:20.0,,C. Frye misses 2-pt jump shot from 12 ft,15,15
54,1,5:20.0,,Offensive rebound by Team,15,15
55,1,5:20.0,,Personal foul by J. Jerebko (drawn by T. Thompson),15,15
56,1,5:10.0,,L. James makes 2-pt jump shot from 22 ft (assist by K. Irving),15,17
57,1,4:59.0,Def 3 sec tech foul by C. Frye,,15,17
58,1,4:59.0,I. Thomas makes technical free throw,,16,17
59,1,4:50.0,M. Smart makes 3-pt jump shot from 27 ft (assist by I. Thomas),,19,17
60,1,4:40.0,,Personal foul by J. Jerebko (drawn by C. Frye),19,17
61,1,4:21.0,,K. Irving makes 2-pt jump shot from 20 ft,19,19
62,1,4:08.0,J. Jerebko misses 2-pt jump shot from 11 ft,,19,19
63,1,4:06.0,,Defensive rebound by T. Thompson,19,19
64,1,3:58.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by L. James),19,22
65,1,3:58.0,Boston full timeout,,19,22
66,1,3:47.0,A. Bradley makes 2-pt jump shot from 22 ft,,21,22
67,1,3:26.0,,L. James misses 3-pt jump shot from 25 ft,21,22
68,1,3:25.0,,Offensive rebound by T. Thompson,21,22
69,1,3:20.0,,J. Smith misses 3-pt jump shot from 24 ft,21,22
70,1,3:19.0,Defensive rebound by T. Zeller,,21,22
71,1,3:11.0,A. Bradley misses 3-pt jump shot from 25 ft,,21,22
72,1,3:11.0,,Defensive rebound by J. Smith,21,22
73,1,3:04.0,,T. Thompson makes 2-pt layup from 1 ft (assist by L. James),21,24
74,1,2:48.0,I. Thomas misses 2-pt jump shot from 7 ft,,21,24
75,1,2:46.0,,Defensive rebound by T. Thompson,21,24
76,1,2:37.0,,Shooting foul by T. Zeller (drawn by L. James),21,24
77,1,2:37.0,,L. James makes free throw 1 of 2,21,25
78,1,2:37.0,,I. Shumpert enters the game for K. Irving,21,25
79,1,2:37.0,T. Rozier enters the game for I. Thomas,,21,25
80,1,2:37.0,J. Mickey enters the game for T. Zeller,,21,25
81,1,2:37.0,,L. James makes free throw 2 of 2,21,26
82,1,2:18.0,J. Mickey misses 2-pt layup from 1 ft,,21,26
83,1,2:17.0,Offensive rebound by J. Jerebko,,21,26
84,1,2:17.0,J. Jerebko makes 2-pt layup from 1 ft,,23,26
85,1,2:03.0,,Shooting foul by J. Mickey (drawn by T. Thompson),23,26
86,1,2:03.0,,T. Thompson makes free throw 1 of 2,23,27
87,1,2:03.0,,T. Thompson makes free throw 2 of 2,23,28
88,1,1:57.0,Personal foul by J. Smith (drawn by J. Jerebko),,23,28
89,1,1:49.0,M. Smart misses 3-pt jump shot from 26 ft,,23,28
90,1,1:49.0,,Defensive rebound by T. Thompson,23,28
91,1,1:40.0,,C. Frye makes 3-pt jump shot from 24 ft (assist by L. James),23,31
92,1,1:29.0,T. Rozier misses 2-pt jump shot from 19 ft,,23,31
93,1,1:29.0,,Defensive rebound by T. Thompson,23,31
94,1,1:07.0,,I. Shumpert makes 3-pt jump shot from 24 ft (assist by L. James),23,34
95,1,0:50.0,J. Jerebko makes 2-pt jump shot from 18 ft (assist by T. Rozier),,25,34
96,1,0:31.0,,I. Shumpert misses 2-pt jump shot from 8 ft,25,34
97,1,0:30.0,Defensive rebound by A. Bradley,,25,34
98,1,0:07.0,Turnover by A. Bradley (lost ball; steal by T. Thompson),,25,34
99,1,0:03.0,,T. Thompson makes 2-pt layup at rim,25,36
100,1,0:00.0,T. Rozier misses 3-pt jump shot from 40 ft,,25,36
101,1,0:00.0,Offensive rebound by Team,,25,36
102,2,11:41.0,J. Jerebko misses 2-pt jump shot from 7 ft,,25,36
103,2,11:39.0,,Defensive rebound by M. Dunleavy,25,36
104,2,11:21.0,,K. Love misses 2-pt jump shot,25,36
105,2,11:14.0,,Offensive rebound by C. Frye,25,36
106,2,11:14.0,,C. Frye misses 2-pt layup (block by J. Jerebko),25,36
107,2,11:13.0,,Offensive rebound by K. Love,25,36
108,2,11:06.0,,C. Frye makes 2-pt jump shot from 19 ft (assist by I. Shumpert),25,38
109,2,10:47.0,M. Smart misses 2-pt jump shot from 17 ft,,25,38
110,2,10:46.0,,Defensive rebound by I. Shumpert,25,38
111,2,10:35.0,,K. Love misses 2-pt jump shot from 13 ft,25,38
112,2,10:33.0,Defensive rebound by M. Smart,,25,38
113,2,10:25.0,J. Mickey makes 2-pt jump shot from 17 ft (assist by M. Smart),,27,38
114,2,10:06.0,,Shooting foul by T. Rozier (drawn by I. Shumpert),27,38
115,2,10:06.0,,I. Shumpert makes free throw 1 of 2,27,39
116,2,10:06.0,A. Johnson enters the game for J. Mickey,,27,39
117,2,10:06.0,J. Brown enters the game for J. Jerebko,,27,39
118,2,10:06.0,,I. Shumpert makes free throw 2 of 2,27,40
119,2,9:51.0,G. Green makes 3-pt jump shot from 26 ft (assist by T. Rozier),,30,40
120,2,9:33.0,,C. Frye misses 2-pt dunk at rim,30,40
121,2,9:31.0,,Offensive rebound by K. Love,30,40
122,2,9:27.0,,K. Love misses 3-pt jump shot from 25 ft,30,40
123,2,9:26.0,Defensive rebound by J. Brown,,30,40
124,2,9:24.0,T. Rozier makes 2-pt layup from 1 ft,,32,40
125,2,9:24.0,,Cleveland full timeout,32,40
126,2,9:06.0,,K. Love misses 2-pt hook shot from 6 ft,32,40
127,2,9:04.0,Defensive rebound by T. Rozier,,32,40
128,2,8:53.0,G. Green misses 3-pt jump shot from 25 ft,,32,40
129,2,8:53.0,Offensive rebound by Team,,32,40
130,2,8:53.0,,Loose ball foul by C. Frye (drawn by A. Johnson),32,40
131,2,8:53.0,,K. Irving enters the game for C. Frye,32,40
132,2,8:41.0,G. Green makes 3-pt jump shot from 26 ft (assist by A. Johnson),,35,40
133,2,8:24.0,,I. Shumpert makes 2-pt layup at rim (assist by K. Irving),35,42
134,2,8:12.0,Personal foul by I. Shumpert (drawn by M. Smart),,35,42
135,2,7:59.0,J. Brown misses 2-pt jump shot from 14 ft,,35,42
136,2,7:57.0,,Defensive rebound by R. Jefferson,35,42
137,2,7:51.0,,Turnover by K. Irving (bad pass),35,42
138,2,7:36.0,G. Green misses 2-pt layup from 2 ft,,35,42
139,2,7:34.0,,Defensive rebound by K. Love,35,42
140,2,7:29.0,,K. Love makes 3-pt jump shot from 26 ft (assist by K. Irving),35,45
141,2,7:11.0,M. Smart misses 3-pt jump shot from 26 ft,,35,45
142,2,7:10.0,Offensive rebound by J. Brown,,35,45
143,2,7:07.0,J. Brown makes 2-pt layup from 1 ft,,37,45
144,2,6:58.0,,K. Irving makes 3-pt jump shot from 25 ft,37,48
145,2,6:41.0,Shooting foul by M. Dunleavy (drawn by M. Smart),,37,48
146,2,6:41.0,M. Smart makes free throw 1 of 2,,38,48
147,2,6:41.0,M. Smart misses free throw 2 of 2,,38,48
148,2,6:41.0,A. Bradley enters the game for G. Green,,38,48
149,2,6:40.0,,Defensive rebound by K. Irving,38,48
150,2,6:33.0,,K. Irving makes 3-pt jump shot from 25 ft,38,51
151,2,6:31.0,Boston full timeout,,38,51
152,2,6:31.0,I. Thomas enters the game for A. Johnson,,38,51
153,2,6:31.0,J. Jerebko enters the game for M. Smart,,38,51
154,2,6:31.0,T. Zeller enters the game for T. Rozier,,38,51
155,2,6:12.0,I. Thomas misses 3-pt jump shot from 26 ft,,38,51
156,2,6:11.0,,Defensive rebound by Team,38,51
157,2,6:00.0,,R. Jefferson makes 2-pt layup at rim (assist by M. Dunleavy),38,53
158,2,5:50.0,Shooting foul by K. Irving (drawn by I. Thomas),,38,53
159,2,5:50.0,I. Thomas makes free throw 1 of 2,,39,53
160,2,5:50.0,M. Smart enters the game for J. Jerebko,,39,53
161,2,5:50.0,,J. Smith enters the game for K. Love,39,53
162,2,5:50.0,,T. Thompson enters the game for M. Dunleavy,39,53
163,2,5:50.0,,L. James enters the game for R. Jefferson,39,53
164,2,5:50.0,I. Thomas makes free throw 2 of 2,,40,53
165,2,5:38.0,,L. James makes 2-pt layup from 1 ft (assist by K. Irving),40,55
166,2,5:28.0,Shooting foul by I. Shumpert (drawn by I. Thomas),,40,55
167,2,5:28.0,I. Thomas makes free throw 1 of 2,,41,55
168,2,5:28.0,I. Thomas makes free throw 2 of 2,,42,55
169,2,5:13.0,,I. Shumpert makes 3-pt jump shot from 23 ft (assist by L. James),42,58
170,2,5:02.0,Turnover by J. Brown (bad pass; steal by L. James),,42,58
171,2,4:56.0,,K. Irving makes 2-pt layup from 1 ft,42,60
172,2,4:31.0,I. Thomas makes 2-pt layup from 2 ft,,44,60
173,2,4:23.0,,K. Irving misses 3-pt jump shot from 24 ft,44,60
174,2,4:23.0,Defensive rebound by Team,,44,60
175,2,4:03.0,M. Smart makes 2-pt hook shot from 12 ft (assist by I. Thomas),,46,60
176,2,3:44.0,,T. Thompson makes 2-pt dunk at rim (assist by L. James),46,62
177,2,3:17.0,I. Thomas misses 2-pt jump shot from 4 ft (block by T. Thompson),,46,62
178,2,3:16.0,,Defensive rebound by I. Shumpert,46,62
179,2,2:55.0,,L. James misses 2-pt layup from 1 ft,46,62
180,2,2:54.0,,Offensive rebound by T. Thompson,46,62
181,2,2:54.0,,T. Thompson makes 2-pt layup from 1 ft,46,64
182,2,2:54.0,Boston full timeout,,46,64
183,2,2:54.0,Official timeout,,46,64
184,2,2:54.0,,K. Love enters the game for I. Shumpert,46,64
185,2,2:37.0,Shooting foul by L. James (drawn by T. Zeller),,46,64
186,2,2:37.0,T. Zeller makes free throw 1 of 2,,47,64
187,2,2:37.0,T. Zeller misses free throw 2 of 2,,47,64
188,2,2:37.0,A. Johnson enters the game for M. Smart,,47,64
189,2,2:36.0,Offensive rebound by A. Johnson,,47,64
190,2,2:17.0,A. Johnson misses 3-pt jump shot from 25 ft,,47,64
191,2,2:17.0,,Defensive rebound by K. Irving,47,64
192,2,2:09.0,,Personal foul by A. Johnson (drawn by K. Love),47,64
193,2,2:03.0,,Turnover by L. James (bad pass; steal by J. Brown),47,64
194,2,1:50.0,I. Thomas makes 2-pt layup from 3 ft,,49,64
195,2,1:45.0,,Shooting foul by A. Johnson (drawn by K. Love),49,64
196,2,1:45.0,,K. Love misses free throw 1 of 2,49,64
197,2,1:45.0,,Offensive rebound by Team,49,64
198,2,1:45.0,,K. Love makes free throw 2 of 2,49,65
199,2,1:22.0,J. Brown makes 2-pt dunk at rim (assist by T. Zeller),,51,65
200,2,1:09.0,,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),51,68
201,2,0:58.0,T. Zeller misses 2-pt jump shot from 20 ft,,51,68
202,2,0:57.0,,Defensive rebound by K. Irving,51,68
203,2,0:46.0,,J. Smith misses 2-pt jump shot from 18 ft,51,68
204,2,0:44.0,Defensive rebound by A. Johnson,,51,68
205,2,0:37.0,J. Brown misses 3-pt jump shot from 25 ft,,51,68
206,2,0:36.0,,Defensive rebound by K. Irving,51,68
207,2,0:25.0,,K. Irving misses 2-pt jump shot from 22 ft,51,68
208,2,0:24.0,Defensive rebound by A. Bradley,,51,68
209,2,0:04.0,A. Bradley misses 3-pt jump shot from 26 ft,,51,68
210,2,0:03.0,,Defensive rebound by T. Thompson,51,68
211,3,11:47.0,Turnover by A. Johnson (bad pass; steal by J. Smith),,51,68
212,3,11:41.0,,L. James makes 2-pt layup from 1 ft,51,70
213,3,11:28.0,I. Thomas makes 2-pt layup at rim (assist by A. Johnson),,53,70
214,3,11:08.0,,L. James makes 2-pt jump shot from 13 ft,53,72
215,3,10:51.0,A. Johnson makes 2-pt hook shot from 9 ft,,55,72
216,3,10:30.0,,K. Irving misses 2-pt jump shot from 18 ft,55,72
217,3,10:30.0,,Offensive rebound by T. Thompson,55,72
218,3,10:22.0,,L. James misses 2-pt jump shot from 6 ft (block by J. Brown),55,72
219,3,10:20.0,Defensive rebound by J. Brown,,55,72
220,3,10:16.0,A. Johnson misses 2-pt layup at rim (block by T. Thompson),,55,72
221,3,10:14.0,Offensive rebound by T. Zeller,,55,72
222,3,10:13.0,T. Zeller makes 2-pt hook shot from 5 ft,,57,72
223,3,9:52.0,,K. Love misses 3-pt jump shot from 23 ft,57,72
224,3,9:52.0,Defensive rebound by T. Zeller,,57,72
225,3,9:45.0,I. Thomas misses 2-pt jump shot from 9 ft,,57,72
226,3,9:43.0,,Defensive rebound by K. Love,57,72
227,3,9:39.0,,L. James makes 2-pt jump shot from 4 ft (assist by K. Love),57,74
228,3,9:39.0,,Shooting foul by T. Zeller (drawn by L. James),57,74
229,3,9:39.0,,L. James makes free throw 1 of 1,57,75
230,3,9:31.0,Turnover by I. Thomas (lost ball; steal by J. Smith),,57,75
231,3,9:25.0,,L. James makes 2-pt dunk at rim (assist by K. Irving),57,77
232,3,9:05.0,A. Bradley misses 2-pt layup from 2 ft (block by J. Smith),,57,77
233,3,9:03.0,Offensive rebound by A. Bradley,,57,77
234,3,9:03.0,A. Bradley makes 2-pt layup at rim,,59,77
235,3,8:53.0,,K. Irving misses 2-pt jump shot from 14 ft (block by T. Zeller),59,77
236,3,8:51.0,Defensive rebound by T. Zeller,,59,77
237,3,8:41.0,A. Bradley makes 2-pt layup from 1 ft (assist by A. Johnson),,61,77
238,3,8:24.0,,Turnover by K. Love (lost ball; steal by J. Brown),61,77
239,3,8:20.0,J. Brown misses 2-pt layup at rim (block by J. Smith),,61,77
240,3,8:20.0,Offensive rebound by Team,,61,77
241,3,8:20.0,,Cleveland full timeout,61,77
242,3,8:09.0,Personal block foul by L. James (drawn by A. Bradley),,61,77
243,3,8:03.0,A. Bradley makes 2-pt jump shot from 21 ft (assist by T. Zeller),,63,77
244,3,7:43.0,,L. James makes 3-pt jump shot from 27 ft (assist by J. Smith),63,80
245,3,7:24.0,J. Brown makes 2-pt layup from 1 ft,,65,80
246,3,7:24.0,Shooting foul by T. Thompson (drawn by J. Brown),,65,80
247,3,7:24.0,J. Brown misses free throw 1 of 1,,65,80
248,3,7:23.0,,Defensive rebound by Team,65,80
249,3,7:09.0,,L. James misses 3-pt jump shot from 26 ft,65,80
250,3,7:09.0,Defensive rebound by I. Thomas,,65,80
251,3,7:00.0,I. Thomas misses 2-pt layup at rim,,65,80
252,3,6:58.0,,Defensive rebound by T. Thompson,65,80
253,3,6:52.0,,K. Love misses 3-pt jump shot from 23 ft,65,80
254,3,6:50.0,Defensive rebound by T. Zeller,,65,80
255,3,6:43.0,A. Bradley makes 3-pt jump shot from 26 ft,,68,80
256,3,6:32.0,,K. Irving makes 2-pt layup from 2 ft,68,82
257,3,6:18.0,Turnover by A. Bradley (bad pass),,68,82
258,3,6:01.0,,Shooting foul by A. Johnson (drawn by K. Love),68,82
259,3,6:01.0,,K. Love makes free throw 1 of 3,68,83
260,3,6:01.0,,K. Love makes free throw 2 of 3,68,84
261,3,6:01.0,J. Jerebko enters the game for A. Johnson,,68,84
262,3,6:01.0,,K. Love makes free throw 3 of 3,68,85
263,3,5:45.0,I. Thomas makes 2-pt layup from 1 ft (assist by T. Zeller),,70,85
264,3,5:41.0,,Personal foul by A. Bradley (drawn by K. Love),70,85
265,3,5:41.0,,C. Frye enters the game for K. Love,70,85
266,3,5:35.0,,K. Irving misses 3-pt jump shot from 25 ft,70,85
267,3,5:35.0,Defensive rebound by A. Bradley,,70,85
268,3,5:23.0,T. Zeller makes 2-pt jump shot from 8 ft (assist by I. Thomas),,72,85
269,3,5:05.0,,Def 3 sec tech foul by J. Brown,72,85
270,3,5:05.0,,K. Irving misses technical free throw,72,85
271,3,5:05.0,,Offensive rebound by Team,72,85
272,3,5:05.0,M. Smart enters the game for J. Brown,,72,85
273,3,5:03.0,,Offensive foul by K. Irving (drawn by M. Smart),72,85
274,3,5:03.0,,Turnover by K. Irving (offensive foul),72,85
275,3,4:47.0,J. Jerebko misses 2-pt jump shot from 7 ft,,72,85
276,3,4:47.0,,Defensive rebound by C. Frye,72,85
277,3,4:32.0,,Turnover by L. James (bad pass; steal by A. Bradley),72,85
278,3,4:27.0,Shooting foul by J. Smith (drawn by I. Thomas),,72,85
279,3,4:27.0,I. Thomas makes free throw 1 of 2,,73,85
280,3,4:27.0,,I. Shumpert enters the game for T. Thompson,73,85
281,3,4:27.0,I. Thomas makes free throw 2 of 2,,74,85
282,3,4:17.0,,C. Frye makes 3-pt jump shot from 23 ft (assist by L. James),74,88
283,3,4:01.0,T. Zeller makes 2-pt dunk at rim (assist by A. Bradley),,76,88
284,3,3:49.0,,Turnover by C. Frye (offensive foul),76,88
285,3,3:49.0,,Offensive foul by C. Frye (drawn by T. Zeller),76,88
286,3,3:49.0,J. Mickey enters the game for T. Zeller,,76,88
287,3,3:49.0,G. Green enters the game for A. Bradley,,76,88
288,3,3:49.0,,R. Jefferson enters the game for K. Irving,76,88
289,3,3:36.0,I. Thomas misses 3-pt jump shot from 28 ft,,76,88
290,3,3:35.0,,Defensive rebound by R. Jefferson,76,88
291,3,3:12.0,,L. James makes 2-pt layup from 1 ft,76,90
292,3,3:04.0,I. Thomas makes 2-pt layup at rim,,78,90
293,3,3:04.0,Shooting foul by I. Shumpert (drawn by I. Thomas),,78,90
294,3,3:04.0,I. Thomas makes free throw 1 of 1,,79,90
295,3,2:44.0,,Personal block foul by I. Thomas (drawn by I. Shumpert),79,90
296,3,2:44.0,Boston full timeout,,79,90
297,3,2:28.0,,L. James makes 2-pt jump shot from 22 ft,79,92
298,3,2:14.0,Turnover by I. Thomas (lost ball; steal by C. Frye),,79,92
299,3,2:12.0,,Personal foul by M. Smart (drawn by I. Shumpert),79,92
300,3,2:12.0,,I. Shumpert makes free throw 1 of 2,79,93
301,3,2:12.0,,I. Shumpert misses free throw 2 of 2,79,93
302,3,2:12.0,,M. Dunleavy enters the game for J. Smith,79,93
303,3,2:11.0,Defensive rebound by I. Thomas,,79,93
304,3,2:04.0,I. Thomas makes 2-pt layup from 1 ft,,81,93
305,3,1:49.0,,C. Frye misses 2-pt jump shot from 22 ft,81,93
306,3,1:49.0,,Offensive rebound by Team,81,93
307,3,1:49.0,Loose ball foul by G. Green (drawn by M. Dunleavy),,81,93
308,3,1:49.0,,M. Dunleavy misses free throw 1 of 2,81,93
309,3,1:49.0,,Offensive rebound by Team,81,93
310,3,1:49.0,,M. Dunleavy makes free throw 2 of 2,81,94
311,3,1:38.0,I. Thomas misses 2-pt jump shot from 18 ft,,81,94
312,3,1:38.0,,Defensive rebound by Team,81,94
313,3,1:15.0,,L. James makes 2-pt layup from 1 ft,81,96
314,3,1:01.0,G. Green misses 3-pt jump shot from 25 ft,,81,96
315,3,1:01.0,,Defensive rebound by Team,81,96
316,3,1:01.0,Loose ball foul by J. Mickey (drawn by M. Dunleavy),,81,96
317,3,1:01.0,,M. Dunleavy makes free throw 1 of 2,81,97
318,3,1:01.0,T. Rozier enters the game for I. Thomas,,81,97
319,3,1:01.0,J. Brown enters the game for J. Jerebko,,81,97
320,3,1:01.0,,M. Dunleavy makes free throw 2 of 2,81,98
321,3,0:42.0,G. Green misses 2-pt jump shot from 15 ft,,81,98
322,3,0:41.0,,Defensive rebound by L. James,81,98
323,3,0:35.0,,L. James makes 2-pt jump shot from 15 ft,81,100
324,3,0:22.0,M. Smart makes 2-pt layup from 1 ft (assist by J. Brown),,83,100
325,3,0:01.0,,L. James misses 3-pt jump shot from 29 ft,83,100
326,3,0:01.0,,Offensive rebound by I. Shumpert,83,100
327,4,11:42.0,,K. Love misses 3-pt jump shot from 25 ft,83,100
328,4,11:41.0,Defensive rebound by J. Mickey,,83,100
329,4,11:27.0,M. Smart makes 3-pt jump shot from 25 ft (assist by J. Brown),,86,100
330,4,11:11.0,,Personal foul by J. Mickey (drawn by K. Love),86,100
331,4,11:04.0,,K. Irving misses 3-pt jump shot from 25 ft,86,100
332,4,11:04.0,Defensive rebound by Team,,86,100
333,4,10:47.0,A. Bradley makes 2-pt layup at rim (assist by M. Smart),,88,100
334,4,10:35.0,,Personal block foul by J. Mickey (drawn by M. Dunleavy),88,100
335,4,10:35.0,A. Johnson enters the game for J. Mickey,,88,100
336,4,10:34.0,,Personal foul by J. Brown (drawn by R. Jefferson),88,100
337,4,10:21.0,,K. Irving makes 2-pt jump shot from 16 ft,88,102
338,4,10:05.0,M. Smart misses 3-pt jump shot from 24 ft,,88,102
339,4,10:04.0,,Defensive rebound by K. Love,88,102
340,4,9:38.0,,I. Shumpert misses 3-pt jump shot from 25 ft,88,102
341,4,9:38.0,Defensive rebound by Team,,88,102
342,4,9:19.0,A. Bradley misses 2-pt jump shot from 19 ft,,88,102
343,4,9:19.0,,Defensive rebound by K. Love,88,102
344,4,9:10.0,,Personal foul by M. Smart (drawn by K. Love),88,102
345,4,9:03.0,,R. Jefferson misses 3-pt jump shot from 25 ft,88,102
346,4,9:02.0,Defensive rebound by T. Rozier,,88,102
347,4,8:54.0,A. Bradley misses 2-pt jump shot from 16 ft,,88,102
348,4,8:53.0,,Defensive rebound by R. Jefferson,88,102
349,4,8:46.0,,Shooting foul by T. Rozier (drawn by K. Irving),88,102
350,4,8:46.0,Official timeout,,88,102
351,4,8:46.0,,K. Irving makes free throw 1 of 2,88,103
352,4,8:46.0,J. Young enters the game for M. Smart,,88,102
353,4,8:46.0,,K. Irving makes free throw 2 of 2,88,104
354,4,8:37.0,T. Rozier makes 3-pt jump shot from 24 ft,,91,104
355,4,8:37.0,,Loose ball foul by K. Irving (drawn by A. Johnson),91,104
356,4,8:37.0,A. Johnson makes free throw 1 of 1,,92,104
357,4,8:25.0,,M. Dunleavy misses 3-pt jump shot from 26 ft,92,104
358,4,8:23.0,Defensive rebound by A. Bradley,,92,104
359,4,8:04.0,A. Bradley makes 2-pt jump shot from 13 ft,,94,104
360,4,7:52.0,,Turnover by K. Irving (bad pass),94,104
361,4,7:40.0,A. Bradley makes 3-pt jump shot from 26 ft (assist by A. Johnson),,97,104
362,4,7:39.0,,Cleveland full timeout,97,104
363,4,7:39.0,,J. Smith enters the game for I. Shumpert,97,104
364,4,7:39.0,,T. Thompson enters the game for M. Dunleavy,97,104
365,4,7:39.0,,L. James enters the game for R. Jefferson,97,104
366,4,7:22.0,,L. James misses 2-pt jump shot from 7 ft,97,104
367,4,7:21.0,Defensive rebound by A. Bradley,,97,104
368,4,7:15.0,A. Johnson misses 2-pt layup from 1 ft (block by K. Love),,97,104
369,4,7:12.0,Offensive rebound by A. Johnson,,97,104
370,4,7:09.0,A. Bradley misses 3-pt jump shot from 24 ft,,97,104
371,4,7:08.0,Offensive rebound by J. Brown,,97,104
372,4,7:05.0,A. Bradley misses 2-pt jump shot from 8 ft,,97,104
373,4,7:05.0,,Defensive rebound by K. Love,97,104
374,4,7:05.0,,Personal foul by J. Brown (drawn by K. Love),97,104
375,4,7:05.0,,K. Love makes free throw 1 of 2,97,105
376,4,7:05.0,,K. Love makes free throw 2 of 2,97,106
377,4,6:51.0,T. Rozier makes 2-pt layup from 1 ft,,99,106
378,4,6:42.0,,Personal foul by J. Brown (drawn by T. Thompson),99,106
379,4,6:42.0,,T. Thompson misses free throw 1 of 2,99,106
380,4,6:42.0,,Offensive rebound by Team,99,106
381,4,6:42.0,,I. Shumpert enters the game for K. Irving,99,106
382,4,6:42.0,I. Thomas enters the game for J. Young,,99,106
383,4,6:42.0,,T. Thompson makes free throw 2 of 2,99,107
384,4,6:17.0,J. Brown makes 3-pt jump shot from 26 ft (assist by I. Thomas),,102,107
385,4,6:01.0,,T. Thompson makes 2-pt dunk at rim (assist by L. James),102,109
386,4,5:42.0,I. Thomas misses 3-pt jump shot from 25 ft,,102,109
387,4,5:41.0,,Defensive rebound by L. James,102,109
388,4,5:28.0,,I. Shumpert misses 3-pt jump shot from 25 ft,102,109
389,4,5:28.0,Defensive rebound by A. Bradley,,102,109
390,4,5:25.0,Shooting foul by I. Shumpert (drawn by A. Bradley),,102,109
391,4,5:25.0,A. Bradley makes free throw 1 of 2,,103,109
