,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PORTLAND_ACTION,SACRAMENTO_SCORE,PORTLAND_SCORE
108,1,0:05.0,Loose ball foul by M. Barnes (drawn by C. McCollum),,29,34
109,1,0:05.0,,C. McCollum misses free throw 1 of 2,29,34
110,1,0:05.0,,Offensive rebound by Team,29,34
111,1,0:05.0,,M. Plumlee enters the game for M. Leonard,29,34
112,1,0:05.0,,C. McCollum makes free throw 2 of 2,29,35
113,1,0:00.0,D. Collison makes 2-pt jump shot from 22 ft,,31,35
114,2,11:39.0,,A. Crabbe makes 2-pt jump shot from 22 ft (assist by J. Layman),31,37
115,2,11:18.0,D. Collison makes 2-pt jump shot from 6 ft,,33,37
116,2,10:58.0,,Shooting foul by R. Gay (drawn by E. Davis),33,37
117,2,10:58.0,,E. Davis makes free throw 1 of 2,33,38
118,2,10:58.0,,E. Davis makes free throw 2 of 2,33,39
119,2,10:36.0,R. Gay makes 2-pt jump shot from 6 ft,,35,39
120,2,10:23.0,,C. McCollum makes 2-pt jump shot from 15 ft,35,41
121,2,10:00.0,O. Casspi misses 2-pt jump shot from 7 ft,,35,41
122,2,9:58.0,,Defensive rebound by A. Crabbe,35,41
123,2,9:48.0,,A. Crabbe misses 3-pt jump shot from 26 ft,35,41
124,2,9:48.0,,Offensive rebound by Team,35,41
125,2,9:48.0,Loose ball foul by W. Cauley-Stein (drawn by E. Davis),,35,41
126,2,9:40.0,,C. McCollum makes 2-pt jump shot from 19 ft (assist by J. Layman),35,43
127,2,9:22.0,R. Gay makes 2-pt layup from 2 ft,,37,43
128,2,9:04.0,,E. Davis misses 2-pt hook shot from 7 ft,37,43
129,2,9:04.0,Defensive rebound by D. Collison,,37,43
130,2,8:58.0,Turnover by R. Gay (lost ball; steal by A. Crabbe),,37,43
131,2,8:52.0,,J. Layman makes 3-pt jump shot from 24 ft (assist by A. Crabbe),37,46
132,2,8:35.0,D. Collison makes 2-pt hook shot from 11 ft,,39,46
133,2,8:25.0,,C. McCollum makes 2-pt layup from 2 ft,39,48
134,2,8:03.0,R. Gay misses 2-pt jump shot from 4 ft (block by E. Turner),,39,48
135,2,8:03.0,Offensive rebound by Team,,39,48
136,2,8:03.0,Official timeout,,39,48
137,2,7:58.0,W. Cauley-Stein makes 2-pt jump shot from 21 ft (assist by R. Gay),,41,48
138,2,7:43.0,,C. McCollum misses 2-pt jump shot from 2 ft,41,48
139,2,7:42.0,,Offensive rebound by E. Davis,41,48
140,2,7:42.0,,E. Davis makes 2-pt layup from 1 ft,41,50
141,2,7:22.0,Shooting foul by J. Layman (drawn by R. Gay),,41,50
142,2,7:22.0,R. Gay misses free throw 1 of 2,,41,50
143,2,7:22.0,Offensive rebound by Team,,41,50
144,2,7:22.0,,M. Harkless enters the game for J. Layman,41,50
145,2,7:22.0,R. Gay makes free throw 2 of 2,,42,50
146,2,7:09.0,,A. Crabbe makes 2-pt jump shot from 19 ft,42,52
147,2,7:09.0,,Shooting foul by O. Casspi (drawn by A. Crabbe),42,52
148,2,7:09.0,,D. Lillard enters the game for C. McCollum,42,52
149,2,7:09.0,,A. Crabbe makes free throw 1 of 1,42,53
150,2,6:50.0,D. Collison makes 2-pt jump shot from 19 ft,,44,53
151,2,6:34.0,,Shooting foul by W. Cauley-Stein (drawn by E. Davis),44,53
152,2,6:34.0,,E. Davis makes free throw 1 of 2,44,54
153,2,6:34.0,,E. Davis misses free throw 2 of 2,44,54
154,2,6:33.0,Defensive rebound by R. Gay,,44,54
155,2,6:11.0,D. Collison misses 2-pt jump shot from 19 ft,,44,54
156,2,6:10.0,Offensive rebound by R. Gay,,44,54
157,2,6:08.0,R. Gay misses 2-pt layup from 1 ft (block by M. Harkless),,44,54
158,2,6:08.0,Offensive rebound by R. Gay,,44,54
159,2,6:08.0,R. Gay makes 2-pt layup from 1 ft,,46,54
160,2,6:08.0,Shooting foul by E. Davis (drawn by R. Gay),,46,54
161,2,6:08.0,R. Gay makes free throw 1 of 1,,47,54
162,2,5:50.0,,Turnover by E. Davis (bad pass; steal by R. Gay),47,54
163,2,5:42.0,Personal foul by E. Turner (drawn by R. Gay),,47,54
164,2,5:42.0,,Portland full timeout,47,54
165,2,5:42.0,,M. Plumlee enters the game for E. Davis,47,54
166,2,5:31.0,B. McLemore misses 2-pt jump shot from 13 ft,,47,54
167,2,5:28.0,Offensive rebound by W. Cauley-Stein,,47,54
168,2,5:14.0,D. Collison misses 2-pt jump shot from 18 ft,,47,54
169,2,5:13.0,Offensive rebound by W. Cauley-Stein,,47,54
170,2,5:10.0,O. Casspi misses 2-pt jump shot from 8 ft,,47,54
171,2,5:09.0,,Defensive rebound by E. Turner,47,54
172,2,5:03.0,Violation by R. Gay (kicked ball),,47,54
173,2,4:51.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by E. Turner),47,57
174,2,4:36.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by R. Gay),,49,57
175,2,4:11.0,,Turnover by Team (shot clock),49,57
176,2,4:11.0,D. Cousins enters the game for W. Cauley-Stein,,49,57
177,2,4:11.0,,M. Leonard enters the game for E. Turner,49,57
178,2,3:58.0,Turnover by D. Collison (bad pass; steal by M. Leonard),,49,57
179,2,3:53.0,,D. Lillard makes 2-pt layup from 2 ft (assist by M. Plumlee),49,59
180,2,3:53.0,,Shooting foul by B. McLemore (drawn by D. Lillard),49,59
181,2,3:53.0,,D. Lillard makes free throw 1 of 1,49,60
182,2,3:39.0,Personal foul by M. Plumlee (drawn by O. Casspi),,49,60
183,2,3:26.0,B. McLemore misses 3-pt jump shot from 25 ft,,49,60
184,2,3:25.0,,Defensive rebound by A. Crabbe,49,60
185,2,3:02.0,,Turnover by D. Lillard (bad pass; steal by O. Casspi),49,60
186,2,2:55.0,D. Collison makes 2-pt layup at rim (assist by R. Gay),,51,60
187,2,2:42.0,,Turnover by D. Lillard (bad pass; steal by R. Gay),51,60
188,2,2:37.0,R. Gay makes 2-pt layup from 1 ft (assist by D. Collison),,53,60
189,2,2:37.0,,Portland full timeout,53,60
190,2,2:37.0,Sacramento full timeout,,53,60
191,2,2:37.0,,C. McCollum enters the game for A. Crabbe,53,60
192,2,2:20.0,,C. McCollum misses 2-pt jump shot from 2 ft (block by D. Cousins),53,60
193,2,2:19.0,Defensive rebound by R. Gay,,53,60
194,2,2:01.0,D. Cousins makes 2-pt layup at rim,,55,60
195,2,1:40.0,,C. McCollum makes 2-pt jump shot from 20 ft,55,62
196,2,1:29.0,,Violation by M. Plumlee (kicked ball),55,62
197,2,1:15.0,D. Collison misses 3-pt jump shot from 24 ft,,55,62
198,2,1:14.0,,Defensive rebound by M. Plumlee,55,62
199,2,0:57.0,,C. McCollum misses 3-pt jump shot from 24 ft,55,62
200,2,0:56.0,Defensive rebound by R. Gay,,55,62
201,2,0:51.0,Personal foul by C. McCollum (drawn by B. McLemore),,55,62
202,2,0:51.0,B. McLemore makes free throw 1 of 2,,56,62
203,2,0:51.0,,A. Crabbe enters the game for M. Plumlee,56,62
204,2,0:51.0,B. McLemore makes free throw 2 of 2,,57,62
205,2,0:36.0,,M. Leonard misses 3-pt jump shot from 25 ft,57,62
206,2,0:35.0,Defensive rebound by O. Casspi,,57,62
207,2,0:30.0,Turnover by D. Collison (bad pass),,57,62
208,2,0:08.0,,M. Harkless misses 2-pt layup from 2 ft (block by R. Gay),57,62
209,2,0:07.0,,Offensive rebound by A. Crabbe,57,62
210,2,0:05.0,,A. Crabbe misses 3-pt jump shot from 25 ft,57,62
211,2,0:04.0,Defensive rebound by R. Gay,,57,62
212,3,11:40.0,,M. Plumlee makes 2-pt jump shot from 2 ft (assist by M. Leonard),57,64
213,3,11:20.0,A. Afflalo makes 2-pt jump shot from 22 ft (assist by D. Cousins),,59,64
214,3,11:16.0,,Turnover by M. Plumlee (bad pass; steal by T. Lawson),59,64
215,3,11:07.0,Personal foul by M. Leonard (drawn by D. Cousins),,59,64
216,3,10:57.0,D. Cousins misses 2-pt jump shot from 3 ft,,59,64
217,3,10:54.0,Offensive rebound by K. Koufos,,59,64
218,3,10:50.0,T. Lawson misses 3-pt jump shot from 42 ft,,59,64
219,3,10:49.0,Offensive rebound by R. Gay,,59,64
220,3,10:32.0,R. Gay misses 3-pt jump shot from 25 ft,,59,64
221,3,10:31.0,Offensive rebound by K. Koufos,,59,64
222,3,10:31.0,K. Koufos misses 2-pt layup from 1 ft,,59,64
223,3,10:29.0,,Defensive rebound by D. Lillard,59,64
224,3,10:19.0,,C. McCollum misses 3-pt jump shot from 24 ft,59,64
225,3,10:18.0,Defensive rebound by R. Gay,,59,64
226,3,10:16.0,Turnover by R. Gay (bad pass; steal by C. McCollum),,59,64
227,3,10:08.0,,C. McCollum makes 2-pt layup from 1 ft,59,66
228,3,9:58.0,K. Koufos makes 2-pt layup from 3 ft (assist by T. Lawson),,61,66
229,3,9:39.0,,M. Leonard misses 3-pt jump shot from 25 ft,61,66
230,3,9:39.0,Defensive rebound by R. Gay,,61,66
231,3,9:32.0,D. Cousins makes 2-pt dunk at rim (assist by T. Lawson),,63,66
232,3,9:15.0,,C. McCollum misses 2-pt layup from 2 ft,63,66
233,3,9:15.0,Defensive rebound by T. Lawson,,63,66
234,3,9:09.0,T. Lawson misses 2-pt jump shot from 17 ft,,63,66
235,3,9:08.0,,Defensive rebound by M. Plumlee,63,66
236,3,9:01.0,,M. Harkless makes 2-pt layup from 2 ft (assist by M. Plumlee),63,68
237,3,8:41.0,Shooting foul by M. Plumlee (drawn by K. Koufos),,63,68
238,3,8:41.0,K. Koufos misses free throw 1 of 2,,63,68
239,3,8:41.0,Offensive rebound by Team,,63,68
240,3,8:41.0,K. Koufos makes free throw 2 of 2,,64,68
241,3,8:35.0,,Shooting foul by K. Koufos (drawn by M. Plumlee),64,68
242,3,8:35.0,,M. Plumlee misses free throw 1 of 2,64,68
243,3,8:35.0,,Offensive rebound by Team,64,68
244,3,8:35.0,,M. Plumlee misses free throw 2 of 2,64,68
245,3,8:34.0,Defensive rebound by K. Koufos,,64,68
246,3,8:16.0,R. Gay misses 2-pt layup from 3 ft,,64,68
247,3,8:15.0,Offensive rebound by K. Koufos,,64,68
248,3,8:15.0,K. Koufos makes 2-pt layup from 1 ft,,66,68
249,3,7:55.0,,M. Leonard misses 3-pt jump shot from 24 ft,66,68
250,3,7:54.0,Defensive rebound by R. Gay,,66,68
251,3,7:39.0,D. Cousins makes 2-pt jump shot from 11 ft,,68,68
252,3,7:39.0,,Portland full timeout,68,68
253,3,7:17.0,,D. Lillard misses 3-pt jump shot from 27 ft,68,68
254,3,7:16.0,,Offensive rebound by M. Harkless,68,68
255,3,7:13.0,,C. McCollum misses 3-pt jump shot from 25 ft,68,68
256,3,7:12.0,,Offensive rebound by M. Plumlee,68,68
257,3,7:10.0,,Turnover by D. Lillard (lost ball; steal by T. Lawson),68,68
258,3,7:05.0,T. Lawson misses 2-pt layup from 2 ft (block by M. Plumlee),,68,68
259,3,7:03.0,Offensive rebound by R. Gay,,68,68
260,3,6:55.0,R. Gay makes 3-pt jump shot from 26 ft,,71,68
261,3,6:28.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by M. Plumlee),71,71
262,3,6:01.0,A. Afflalo misses 2-pt jump shot from 23 ft,,71,71
263,3,6:01.0,,Defensive rebound by M. Harkless,71,71
264,3,5:50.0,,C. McCollum misses 2-pt jump shot from 17 ft,71,71
265,3,5:50.0,Defensive rebound by D. Cousins,,71,71
266,3,5:42.0,Shooting foul by C. McCollum (drawn by D. Cousins),,71,71
267,3,5:42.0,D. Cousins makes free throw 1 of 2,,72,71
268,3,5:42.0,D. Cousins makes free throw 2 of 2,,73,71
269,3,5:30.0,,D. Lillard makes 3-pt jump shot from 24 ft,73,74
270,3,5:17.0,Shooting foul by C. McCollum (drawn by A. Afflalo),,73,74
271,3,5:17.0,A. Afflalo misses free throw 1 of 2,,73,74
272,3,5:17.0,Offensive rebound by Team,,73,74
273,3,5:17.0,B. McLemore enters the game for R. Gay,,73,74
274,3,5:17.0,,A. Crabbe enters the game for C. McCollum,73,74
275,3,5:17.0,,E. Turner enters the game for M. Harkless,73,74
276,3,5:17.0,A. Afflalo makes free throw 2 of 2,,74,74
277,3,4:59.0,,D. Lillard makes 2-pt jump shot from 18 ft,74,76
278,3,4:36.0,D. Cousins makes 2-pt hook shot from 3 ft,,76,76
279,3,4:22.0,,D. Lillard makes 3-pt jump shot from 28 ft,76,79
280,3,3:55.0,A. Afflalo misses 2-pt jump shot from 23 ft,,76,79
281,3,3:54.0,Offensive rebound by Team,,76,79
282,3,3:54.0,Sacramento full timeout,,76,79
283,3,3:54.0,D. Collison enters the game for K. Koufos,,76,79
284,3,3:54.0,M. Barnes enters the game for T. Lawson,,76,79
285,3,3:40.0,M. Barnes misses 3-pt jump shot from 26 ft,,76,79
286,3,3:40.0,,Defensive rebound by M. Leonard,76,79
287,3,3:31.0,,D. Lillard makes 2-pt jump shot from 8 ft,76,81
288,3,3:13.0,A. Afflalo makes 2-pt jump shot from 8 ft,,78,81
289,3,2:48.0,,Turnover by Team (shot clock),78,81
290,3,2:32.0,Personal foul by E. Turner (drawn by A. Afflalo),,78,81
291,3,2:32.0,A. Afflalo makes free throw 1 of 2,,79,81
292,3,2:32.0,A. Afflalo makes free throw 2 of 2,,80,81
293,3,2:07.0,,M. Plumlee misses 2-pt jump shot from 18 ft,80,81
294,3,2:06.0,Defensive rebound by D. Collison,,80,81
295,3,1:48.0,M. Barnes misses 3-pt jump shot from 23 ft,,80,81
296,3,1:47.0,,Defensive rebound by A. Crabbe,80,81
297,3,1:45.0,,Turnover by M. Plumlee (lost ball),80,81
298,3,1:45.0,,J. Layman enters the game for M. Plumlee,80,81
299,3,1:45.0,,C. McCollum enters the game for D. Lillard,80,81
300,3,1:45.0,G. Temple enters the game for A. Afflalo,,80,81
301,3,1:30.0,D. Cousins misses 3-pt jump shot from 25 ft,,80,81
302,3,1:30.0,,Defensive rebound by J. Layman,80,81
303,3,1:16.0,,M. Leonard misses 2-pt jump shot from 19 ft,80,81
304,3,1:16.0,Defensive rebound by D. Cousins,,80,81
305,3,1:08.0,D. Collison misses 2-pt jump shot from 4 ft,,80,81
306,3,1:08.0,,Defensive rebound by E. Turner,80,81
307,3,0:53.0,,C. McCollum misses 3-pt jump shot from 25 ft (block by D. Cousins),80,81
308,3,0:52.0,Defensive rebound by D. Collison,,80,81
309,3,0:51.0,Shooting foul by M. Leonard (drawn by D. Cousins),,80,81
310,3,0:51.0,D. Cousins misses free throw 1 of 2,,80,81
311,3,0:51.0,Offensive rebound by Team,,80,81
312,3,0:51.0,D. Cousins misses free throw 2 of 2,,80,81
313,3,0:51.0,,M. Plumlee enters the game for M. Leonard,80,81
314,3,0:50.0,,Defensive rebound by E. Turner,80,81
315,3,0:36.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by C. McCollum),80,84
316,3,0:20.0,M. Barnes makes 3-pt jump shot from 23 ft (assist by D. Cousins),,83,84
317,3,0:03.0,,C. McCollum misses 2-pt jump shot from 18 ft,83,84
318,3,0:02.0,Defensive rebound by D. Cousins,,83,84
319,3,0:00.0,D. Cousins misses 3-pt jump shot from 47 ft,,83,84
320,3,0:00.0,Offensive rebound by Team,,83,84
321,4,11:34.0,R. Gay makes 3-pt jump shot from 24 ft (assist by M. Barnes),,86,84
322,4,11:10.0,,A. Crabbe misses 3-pt jump shot from 25 ft,86,84
323,4,11:08.0,Defensive rebound by K. Koufos,,86,84
324,4,10:58.0,K. Koufos misses 2-pt hook shot from 4 ft,,86,84
325,4,10:55.0,,Defensive rebound by E. Turner,86,84
326,4,10:49.0,,J. Layman misses 3-pt jump shot from 25 ft,86,84
327,4,10:48.0,Defensive rebound by K. Koufos,,86,84
328,4,10:29.0,R. Gay misses 2-pt jump shot from 21 ft,,86,84
329,4,10:28.0,Offensive rebound by M. Barnes,,86,84
330,4,10:15.0,D. Collison makes 2-pt jump shot from 18 ft,,88,84
331,4,9:54.0,,E. Davis misses 2-pt hook shot from 6 ft,88,84
332,4,9:53.0,Defensive rebound by R. Gay,,88,84
333,4,9:40.0,Turnover by R. Gay (bad pass),,88,84
334,4,9:40.0,,D. Lillard enters the game for J. Layman,88,84
335,4,9:40.0,,M. Harkless enters the game for C. McCollum,88,84
336,4,9:25.0,,D. Lillard misses 3-pt jump shot from 26 ft,88,84
337,4,9:24.0,Defensive rebound by M. Barnes,,88,84
338,4,9:12.0,K. Koufos makes 2-pt jump shot from 3 ft (assist by D. Collison),,90,84
339,4,9:12.0,,Portland full timeout,90,84
340,4,8:47.0,,E. Turner makes 2-pt jump shot from 13 ft,90,86
341,4,8:22.0,D. Collison makes 2-pt jump shot from 22 ft,,92,86
342,4,8:04.0,,E. Turner misses 2-pt jump shot from 14 ft,92,86
343,4,8:03.0,Defensive rebound by M. Barnes,,92,86
344,4,7:53.0,D. Collison misses 2-pt jump shot from 17 ft,,92,86
345,4,7:53.0,,Defensive rebound by E. Davis,92,86
346,4,7:43.0,,Turnover by D. Lillard (bad pass),92,86
347,4,7:43.0,,M. Plumlee enters the game for E. Davis,92,86
348,4,7:28.0,Turnover by R. Gay (traveling),,92,86
349,4,7:28.0,,C. McCollum enters the game for E. Turner,92,86
350,4,7:14.0,,C. McCollum makes 2-pt jump shot from 6 ft (assist by D. Lillard),92,88
351,4,6:53.0,Shooting foul by C. McCollum (drawn by K. Koufos),,92,88
352,4,6:53.0,K. Koufos makes free throw 1 of 2,,93,88
353,4,6:53.0,K. Koufos misses free throw 2 of 2,,93,88
354,4,6:51.0,,Defensive rebound by M. Harkless,93,88
355,4,6:41.0,,M. Harkless misses 3-pt jump shot from 23 ft,93,88
356,4,6:38.0,Defensive rebound by G. Temple,,93,88
357,4,6:31.0,Shooting foul by M. Plumlee (drawn by R. Gay),,93,88
358,4,6:31.0,R. Gay makes free throw 1 of 2,,94,88
359,4,6:31.0,R. Gay makes free throw 2 of 2,,95,88
360,4,6:11.0,,M. Harkless makes 3-pt jump shot from 23 ft (assist by C. McCollum),95,91
361,4,5:54.0,Turnover by M. Barnes (bad pass; steal by C. McCollum),,95,91
362,4,5:45.0,,D. Lillard makes 3-pt jump shot from 23 ft,95,94
363,4,5:44.0,Sacramento full timeout,,95,94
364,4,5:44.0,D. Cousins enters the game for K. Koufos,,95,94
365,4,5:24.0,D. Cousins misses 2-pt hook shot from 8 ft,,95,94
366,4,5:23.0,,Defensive rebound by M. Plumlee,95,94
367,4,5:18.0,,Offensive foul by C. McCollum (drawn by G. Temple),95,94
368,4,5:18.0,,Turnover by C. McCollum (offensive foul),95,94
369,4,5:07.0,Offensive foul by D. Cousins (drawn by M. Plumlee),,95,94
370,4,5:07.0,Turnover by D. Cousins (offensive foul),,95,94
371,4,4:57.0,A. Afflalo enters the game for M. Barnes,,95,94
372,4,4:52.0,,A. Crabbe makes 2-pt jump shot from 21 ft (assist by D. Lillard),95,96
373,4,4:38.0,Personal foul by M. Plumlee (drawn by D. Cousins),,95,96
374,4,4:24.0,Turnover by D. Cousins (lost ball; steal by M. Plumlee),,95,96
375,4,4:20.0,,Personal foul by G. Temple (drawn by M. Plumlee),95,96
376,4,4:06.0,,D. Lillard makes 3-pt jump shot from 27 ft (assist by M. Plumlee),95,99
377,4,3:51.0,D. Cousins misses 2-pt hook shot from 5 ft,,95,99
378,4,3:50.0,,Defensive rebound by A. Crabbe,95,99
379,4,3:45.0,,M. Plumlee makes 2-pt layup from 1 ft (assist by D. Lillard),95,101
380,4,3:45.0,,Shooting foul by D. Cousins (drawn by M. Plumlee),95,101
381,4,3:45.0,,M. Plumlee misses free throw 1 of 1,95,101
382,4,3:44.0,Defensive rebound by G. Temple,,95,101
383,4,3:30.0,Shooting foul by M. Plumlee (drawn by R. Gay),,95,101
