,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,OKLAHOMA CITY_ACTION,SAN ANTONIO_SCORE,OKLAHOMA CITY_SCORE
30,1,8:22.0,,Personal foul by K. Leonard (drawn by V. Oladipo),3,4
31,1,8:14.0,,V. Oladipo misses 2-pt jump shot from 11 ft (block by K. Leonard),3,4
32,1,8:13.0,,Offensive rebound by A. Roberson,3,4
33,1,8:13.0,,A. Roberson misses 2-pt layup from 2 ft (block by D. Green),3,4
34,1,8:11.0,,Offensive rebound by A. Roberson,3,4
35,1,8:09.0,,A. Roberson misses 2-pt layup from 3 ft (block by L. Aldridge),3,4
36,1,8:07.0,,Offensive rebound by S. Adams,3,4
37,1,8:07.0,,S. Adams makes 2-pt layup from 2 ft,3,6
38,1,7:54.0,Turnover by T. Parker (bad pass; steal by S. Adams),,3,6
39,1,7:50.0,,V. Oladipo makes 2-pt dunk at rim (assist by R. Westbrook),3,8
40,1,7:36.0,T. Parker misses 2-pt layup from 2 ft,,3,8
41,1,7:36.0,,Defensive rebound by D. Sabonis,3,8
42,1,7:31.0,,V. Oladipo makes 2-pt layup from 2 ft (assist by R. Westbrook),3,10
43,1,7:31.0,San Antonio full timeout,,3,10
44,1,7:31.0,Violation by Team (jump ball),,3,10
45,1,7:05.0,D. Green misses 3-pt jump shot from 24 ft,,3,10
46,1,7:04.0,,Defensive rebound by A. Roberson,3,10
47,1,6:52.0,,R. Westbrook makes 2-pt jump shot from 18 ft,3,12
48,1,6:30.0,Turnover by D. Dedmon (3 sec),,3,12
49,1,6:30.0,P. Gasol enters the game for D. Dedmon,,3,12
50,1,6:19.0,,A. Roberson makes 2-pt layup from 1 ft (assist by R. Westbrook),3,14
51,1,5:59.0,T. Parker makes 2-pt jump shot from 18 ft,,5,14
52,1,5:42.0,,Á. Abrines enters the game for V. Oladipo,5,14
53,1,5:38.0,,R. Westbrook misses 2-pt layup from 2 ft (block by P. Gasol),5,14
54,1,5:37.0,Defensive rebound by L. Aldridge,,5,14
55,1,5:23.0,K. Leonard misses 3-pt jump shot from 25 ft,,5,14
56,1,5:22.0,,Defensive rebound by R. Westbrook,5,14
57,1,5:18.0,,Turnover by Á. Abrines (step out of bounds),5,14
58,1,5:18.0,,E. Freedom enters the game for D. Sabonis,5,14
59,1,5:18.0,M. Ginóbili enters the game for T. Parker,,5,14
60,1,5:18.0,P. Mills enters the game for D. Green,,5,14
61,1,5:06.0,P. Gasol misses 2-pt jump shot from 16 ft,,5,14
62,1,5:05.0,,Defensive rebound by R. Westbrook,5,14
63,1,4:58.0,,Turnover by R. Westbrook (traveling),5,14
64,1,4:37.0,P. Gasol makes 2-pt dunk at rim (assist by M. Ginóbili),,7,14
65,1,4:16.0,,R. Westbrook misses 3-pt jump shot from 25 ft,7,14
66,1,4:16.0,,Offensive rebound by S. Adams,7,14
67,1,4:09.0,,Offensive foul by S. Adams (drawn by P. Gasol),7,14
68,1,4:09.0,,Turnover by S. Adams (offensive foul),7,14
69,1,3:52.0,L. Aldridge misses 2-pt hook shot from 5 ft,,7,14
70,1,3:52.0,,Defensive rebound by R. Westbrook,7,14
71,1,3:41.0,,A. Roberson misses 2-pt layup from 2 ft (block by P. Gasol),7,14
72,1,3:40.0,,Offensive rebound by A. Roberson,7,14
73,1,3:36.0,,E. Freedom misses 2-pt jump shot from 16 ft,7,14
74,1,3:36.0,,Offensive rebound by S. Adams,7,14
75,1,3:34.0,,Shooting foul by L. Aldridge (drawn by R. Westbrook),7,14
76,1,3:34.0,,R. Westbrook makes free throw 1 of 2,7,15
77,1,3:34.0,D. Lee enters the game for L. Aldridge,,7,15
78,1,3:34.0,,R. Westbrook makes free throw 2 of 2,7,16
79,1,3:23.0,K. Leonard makes 2-pt jump shot from 16 ft (assist by P. Mills),,9,16
80,1,3:07.0,,Á. Abrines makes 2-pt jump shot from 4 ft (assist by R. Westbrook),9,18
81,1,2:44.0,D. Lee misses 2-pt layup from 3 ft,,9,18
82,1,2:43.0,Offensive rebound by D. Lee,,9,18
83,1,2:41.0,D. Lee makes 2-pt layup at rim,,11,18
84,1,2:26.0,,Á. Abrines makes 3-pt jump shot from 24 ft (assist by R. Westbrook),11,21
85,1,2:16.0,Turnover by P. Gasol (lost ball; steal by A. Roberson),,11,21
86,1,2:11.0,,Á. Abrines misses 3-pt jump shot from 25 ft,11,21
87,1,2:10.0,Defensive rebound by K. Leonard,,11,21
88,1,2:00.0,P. Gasol makes 3-pt jump shot from 24 ft (assist by K. Leonard),,14,21
89,1,1:59.0,,Oklahoma City full timeout,14,21
90,1,1:59.0,,S. Christon enters the game for R. Westbrook,14,21
91,1,1:59.0,,D. Sabonis enters the game for S. Adams,14,21
92,1,1:59.0,K. Anderson enters the game for K. Leonard,,14,21
93,1,1:36.0,,E. Freedom makes 2-pt layup from 1 ft (assist by S. Christon),14,23
94,1,1:18.0,Personal foul by A. Roberson (drawn by M. Ginóbili),,14,23
95,1,1:18.0,,V. Oladipo enters the game for A. Roberson,14,23
96,1,1:04.0,P. Gasol misses 2-pt jump shot from 13 ft,,14,23
97,1,1:03.0,,Defensive rebound by E. Freedom,14,23
98,1,0:50.0,,Á. Abrines misses 2-pt jump shot from 19 ft,14,23
99,1,0:50.0,Defensive rebound by K. Anderson,,14,23
100,1,0:41.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,14,23
101,1,0:41.0,,Defensive rebound by V. Oladipo,14,23
102,1,0:30.0,,E. Freedom makes 2-pt layup from 2 ft (assist by V. Oladipo),14,25
103,1,0:14.0,D. Lee makes 2-pt dunk at rim (assist by P. Gasol),,16,25
104,1,0:02.0,,Personal foul by M. Ginóbili (drawn by E. Freedom),16,25
105,1,0:00.0,,E. Freedom misses 2-pt jump shot from 19 ft,16,25
106,1,0:00.0,,Offensive rebound by Team,16,25
107,2,11:38.0,,Turnover by D. Sabonis (lost ball),16,25
108,2,11:26.0,K. Anderson makes 2-pt layup from 1 ft (assist by P. Gasol),,18,25
109,2,11:14.0,,Turnover by D. Sabonis (traveling),18,25
110,2,10:59.0,K. Anderson makes 2-pt jump shot from 8 ft,,20,25
111,2,10:46.0,,V. Oladipo makes 3-pt jump shot from 24 ft (assist by S. Christon),20,28
112,2,10:30.0,M. Ginóbili misses 2-pt jump shot from 19 ft,,20,28
113,2,10:29.0,,Defensive rebound by D. Sabonis,20,28
114,2,10:21.0,,D. McDermott makes 2-pt jump shot from 6 ft (assist by V. Oladipo),20,30
115,2,10:04.0,Turnover by D. Lee (lost ball),,20,30
116,2,9:47.0,,E. Freedom makes 2-pt hook shot from 7 ft,20,32
117,2,9:31.0,Turnover by P. Mills (lost ball; steal by D. McDermott),,20,32
118,2,9:31.0,,Personal foul by K. Anderson (drawn by V. Oladipo),20,32
119,2,9:31.0,J. Simmons enters the game for M. Ginóbili,,20,32
120,2,9:31.0,L. Aldridge enters the game for P. Gasol,,20,32
121,2,9:19.0,,V. Oladipo makes 2-pt jump shot from 8 ft,20,34
122,2,9:06.0,T. Parker enters the game for P. Mills,,20,34
123,2,8:59.0,T. Parker makes 2-pt layup from 2 ft,,22,34
124,2,8:45.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by S. Christon),22,37
125,2,8:21.0,T. Parker makes 2-pt jump shot from 12 ft,,24,37
126,2,8:12.0,,Turnover by S. Christon (bad pass),24,37
127,2,8:12.0,Official timeout,,24,37
128,2,8:12.0,,R. Westbrook enters the game for E. Freedom,24,37
129,2,8:12.0,,S. Adams enters the game for S. Christon,24,37
130,2,8:12.0,K. Leonard enters the game for D. Lee,,24,37
131,2,8:12.0,P. Gasol enters the game for K. Anderson,,24,37
132,2,8:12.0,,A. Roberson enters the game for V. Oladipo,24,37
133,2,7:56.0,L. Aldridge misses 2-pt layup from 1 ft (block by A. Roberson),,24,37
134,2,7:54.0,Offensive rebound by L. Aldridge,,24,37
135,2,7:54.0,L. Aldridge misses 2-pt layup from 1 ft,,24,37
136,2,7:53.0,Offensive rebound by Team,,24,37
137,2,7:34.0,T. Parker misses 2-pt jump shot from 18 ft,,24,37
138,2,7:33.0,,Defensive rebound by A. Roberson,24,37
139,2,7:20.0,,Turnover by R. Westbrook (bad pass),24,37
140,2,7:04.0,,Violation by A. Roberson (kicked ball),24,37
141,2,6:49.0,L. Aldridge makes 2-pt layup at rim (assist by T. Parker),,26,37
142,2,6:22.0,,A. Roberson misses 3-pt jump shot from 24 ft,26,37
143,2,6:22.0,,Offensive rebound by Team,26,37
144,2,6:22.0,Loose ball foul by P. Gasol (drawn by S. Adams),,26,37
145,2,6:14.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by S. Adams),26,40
146,2,6:01.0,Turnover by T. Parker (traveling),,26,40
147,2,6:01.0,,E. Freedom enters the game for D. Sabonis,26,40
148,2,6:01.0,,V. Oladipo enters the game for D. McDermott,26,40
149,2,6:01.0,D. Green enters the game for J. Simmons,,26,40
150,2,5:47.0,,R. Westbrook makes 3-pt jump shot from 25 ft,26,43
151,2,5:45.0,San Antonio full timeout,,26,43
152,2,5:27.0,T. Parker misses 2-pt jump shot from 21 ft,,26,43
153,2,5:27.0,Offensive rebound by Team,,26,43
154,2,5:27.0,,Loose ball foul by A. Roberson (drawn by L. Aldridge),26,43
155,2,5:07.0,D. Green misses 2-pt jump shot from 12 ft,,26,43
156,2,5:07.0,,Defensive rebound by S. Adams,26,43
157,2,4:43.0,,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),26,45
158,2,4:25.0,L. Aldridge misses 2-pt jump shot from 14 ft,,26,45
159,2,4:24.0,,Defensive rebound by R. Westbrook,26,45
160,2,4:18.0,,R. Westbrook misses 3-pt jump shot from 25 ft,26,45
161,2,4:18.0,Defensive rebound by P. Gasol,,26,45
162,2,4:07.0,K. Leonard misses 3-pt jump shot from 25 ft,,26,45
163,2,4:07.0,,Defensive rebound by R. Westbrook,26,45
164,2,4:04.0,,Turnover by R. Westbrook (bad pass; steal by K. Leonard),26,45
165,2,3:59.0,Shooting foul by E. Freedom (drawn by K. Leonard),,26,45
166,2,3:59.0,K. Leonard makes free throw 1 of 2,,27,45
167,2,3:59.0,,D. Sabonis enters the game for S. Adams,27,45
168,2,3:59.0,K. Leonard makes free throw 2 of 2,,28,45
169,2,3:50.0,,R. Westbrook misses 2-pt jump shot from 18 ft,28,45
170,2,3:49.0,Defensive rebound by P. Gasol,,28,45
171,2,3:38.0,D. Green makes 2-pt jump shot from 17 ft (assist by P. Gasol),,30,45
172,2,3:37.0,,Oklahoma City full timeout,30,45
173,2,3:37.0,,S. Adams enters the game for D. Sabonis,30,45
174,2,3:27.0,,Shooting foul by P. Gasol (drawn by R. Westbrook),30,45
175,2,3:27.0,,R. Westbrook makes free throw 1 of 2,30,46
176,2,3:27.0,P. Mills enters the game for D. Green,,30,46
177,2,3:27.0,M. Ginóbili enters the game for T. Parker,,30,46
178,2,3:27.0,D. Lee enters the game for P. Gasol,,30,46
179,2,3:27.0,,R. Westbrook makes free throw 2 of 2,30,47
180,2,3:09.0,P. Mills misses 3-pt jump shot from 24 ft,,30,47
181,2,3:08.0,,Defensive rebound by S. Adams,30,47
182,2,2:56.0,,R. Westbrook misses 2-pt layup from 3 ft,30,47
183,2,2:56.0,Defensive rebound by M. Ginóbili,,30,47
184,2,2:49.0,K. Leonard misses 3-pt jump shot from 24 ft,,30,47
185,2,2:48.0,,Defensive rebound by S. Adams,30,47
186,2,2:42.0,,V. Oladipo misses 3-pt jump shot from 25 ft,30,47
187,2,2:42.0,Defensive rebound by P. Mills,,30,47
188,2,2:39.0,Turnover by D. Lee (kicked ball),,30,47
189,2,2:31.0,,V. Oladipo misses 2-pt jump shot from 8 ft,30,47
190,2,2:30.0,Defensive rebound by M. Ginóbili,,30,47
191,2,2:24.0,K. Leonard makes 2-pt jump shot from 6 ft (assist by P. Mills),,32,47
192,2,2:02.0,,E. Freedom misses 2-pt hook shot from 6 ft,32,47
193,2,2:02.0,Defensive rebound by M. Ginóbili,,32,47
194,2,1:40.0,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by L. Aldridge),,35,47
195,2,1:26.0,,R. Westbrook makes 2-pt jump shot from 17 ft,35,49
196,2,1:14.0,Shooting foul by R. Westbrook (drawn by P. Mills),,35,49
197,2,1:14.0,P. Mills misses free throw 1 of 2,,35,49
198,2,1:14.0,Offensive rebound by Team,,35,49
199,2,1:14.0,P. Mills makes free throw 2 of 2,,36,49
200,2,1:02.0,,E. Freedom makes 2-pt jump shot from 19 ft (assist by R. Westbrook),36,51
201,2,0:54.0,M. Ginóbili misses 2-pt jump shot from 10 ft,,36,51
202,2,0:53.0,Offensive rebound by D. Lee,,36,51
203,2,0:48.0,P. Mills makes 3-pt jump shot from 23 ft (assist by D. Lee),,39,51
204,2,0:35.0,,Turnover by R. Westbrook (lost ball; steal by K. Leonard),39,51
205,2,0:33.0,K. Leonard makes 2-pt dunk at rim (assist by D. Lee),,41,51
206,2,0:17.0,,Shooting foul by P. Mills (drawn by R. Westbrook),41,51
207,2,0:17.0,,R. Westbrook makes free throw 1 of 3,41,52
208,2,0:17.0,,R. Westbrook makes free throw 2 of 3,41,53
209,2,0:17.0,,J. Grant enters the game for A. Roberson,41,53
210,2,0:17.0,,D. Sabonis enters the game for E. Freedom,41,53
211,2,0:17.0,,R. Westbrook makes free throw 3 of 3,41,54
212,2,0:04.0,L. Aldridge misses 2-pt layup from 1 ft,,41,54
213,2,0:04.0,,Defensive rebound by D. Sabonis,41,54
214,2,0:00.0,,V. Oladipo misses 3-pt jump shot from 24 ft,41,54
215,2,0:00.0,,Offensive rebound by Team,41,54
216,3,11:46.0,,S. Adams makes 2-pt dunk at rim (assist by V. Oladipo),41,56
217,3,11:35.0,T. Parker makes 2-pt layup from 1 ft,,43,56
218,3,11:19.0,,Shooting foul by K. Leonard (drawn by R. Westbrook),43,56
219,3,11:19.0,,R. Westbrook makes free throw 1 of 2,43,57
220,3,11:19.0,,R. Westbrook makes free throw 2 of 2,43,58
221,3,11:00.0,T. Parker misses 2-pt jump shot from 20 ft,,43,58
222,3,11:00.0,,Defensive rebound by R. Westbrook,43,58
223,3,10:54.0,,V. Oladipo misses 2-pt dunk at rim,43,58
224,3,10:52.0,Defensive rebound by D. Green,,43,58
225,3,10:38.0,K. Leonard misses 2-pt hook shot from 6 ft,,43,58
226,3,10:38.0,Offensive rebound by Team,,43,58
227,3,10:31.0,K. Leonard makes 2-pt jump shot from 14 ft (assist by L. Aldridge),,45,58
228,3,10:09.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by R. Westbrook),45,60
229,3,9:50.0,T. Parker misses 2-pt jump shot from 8 ft,,45,60
230,3,9:49.0,,Defensive rebound by Team,45,60
231,3,9:42.0,,Personal foul by T. Parker (drawn by A. Roberson),45,60
232,3,9:37.0,,V. Oladipo misses 2-pt layup from 2 ft (block by D. Dedmon),45,60
233,3,9:37.0,,Offensive rebound by Team,45,60
234,3,9:25.0,,R. Westbrook misses 2-pt layup from 2 ft,45,60
235,3,9:25.0,Defensive rebound by K. Leonard,,45,60
236,3,9:17.0,D. Green misses 3-pt jump shot from 24 ft,,45,60
237,3,9:17.0,Offensive rebound by K. Leonard,,45,60
238,3,9:08.0,Shooting foul by D. Sabonis (drawn by D. Dedmon),,45,60
239,3,9:08.0,D. Dedmon misses free throw 1 of 2,,45,60
240,3,9:08.0,Offensive rebound by Team,,45,60
241,3,9:08.0,D. Dedmon makes free throw 2 of 2,,46,60
242,3,8:54.0,,V. Oladipo misses 3-pt jump shot from 24 ft,46,60
243,3,8:53.0,,Offensive rebound by A. Roberson,46,60
244,3,8:43.0,,R. Westbrook makes 2-pt jump shot from 18 ft,46,62
245,3,8:24.0,K. Leonard misses 3-pt jump shot from 24 ft,,46,62
246,3,8:23.0,,Defensive rebound by R. Westbrook,46,62
247,3,8:17.0,,R. Westbrook misses 2-pt layup from 2 ft (block by D. Green),46,62
248,3,8:16.0,,Offensive rebound by A. Roberson,46,62
249,3,8:16.0,,Personal foul by D. Green (drawn by A. Roberson),46,62
250,3,8:16.0,,A. Roberson makes free throw 1 of 2,46,63
251,3,8:16.0,,A. Roberson makes free throw 2 of 2,46,64
252,3,8:00.0,K. Leonard misses 3-pt jump shot from 23 ft,,46,64
253,3,8:00.0,,Defensive rebound by Team,46,64
254,3,8:00.0,Loose ball foul by D. Dedmon (drawn by D. Sabonis),,46,64
255,3,7:39.0,,D. Sabonis misses 3-pt jump shot from 22 ft,46,64
256,3,7:39.0,Defensive rebound by K. Leonard,,46,64
257,3,7:27.0,D. Green misses 3-pt jump shot from 23 ft,,46,64
258,3,7:27.0,,Defensive rebound by R. Westbrook,46,64
259,3,7:17.0,,Turnover by R. Westbrook (lost ball; steal by D. Dedmon),46,64
260,3,7:04.0,Shooting foul by A. Roberson (drawn by T. Parker),,46,64
261,3,7:04.0,T. Parker misses free throw 1 of 2,,46,64
262,3,7:04.0,Offensive rebound by Team,,46,64
263,3,7:04.0,,Oklahoma City full timeout,46,64
264,3,7:04.0,T. Parker misses free throw 2 of 2,,46,64
265,3,7:04.0,P. Gasol enters the game for D. Dedmon,,46,64
266,3,7:04.0,M. Ginóbili enters the game for D. Green,,46,64
267,3,7:03.0,,Defensive rebound by A. Roberson,46,64
268,3,6:59.0,,Shooting foul by M. Ginóbili (drawn by R. Westbrook),46,64
269,3,6:59.0,,R. Westbrook makes free throw 1 of 2,46,65
270,3,6:59.0,,R. Westbrook makes free throw 2 of 2,46,66
271,3,6:49.0,Personal foul by A. Roberson (drawn by M. Ginóbili),,46,66
272,3,6:38.0,T. Parker misses 3-pt jump shot from 22 ft,,46,66
273,3,6:37.0,Offensive rebound by K. Leonard,,46,66
274,3,6:33.0,Shooting foul by S. Adams (drawn by L. Aldridge),,46,66
275,3,6:33.0,L. Aldridge misses free throw 1 of 2,,46,66
276,3,6:33.0,Offensive rebound by Team,,46,66
277,3,6:33.0,,J. Grant enters the game for A. Roberson,46,66
278,3,6:33.0,L. Aldridge makes free throw 2 of 2,,47,66
279,3,6:22.0,,Shooting foul by M. Ginóbili (drawn by S. Adams),47,66
280,3,6:22.0,,S. Adams misses free throw 1 of 2,47,66
281,3,6:22.0,,Offensive rebound by Team,47,66
282,3,6:22.0,,S. Adams makes free throw 2 of 2,47,67
283,3,6:07.0,Personal foul by V. Oladipo (drawn by P. Gasol),,47,67
284,3,6:07.0,P. Gasol makes free throw 1 of 2,,48,67
285,3,6:07.0,P. Gasol misses free throw 2 of 2,,48,67
286,3,6:07.0,,Defensive rebound by R. Westbrook,48,67
287,3,5:56.0,,Personal foul by T. Parker (drawn by S. Adams),48,67
288,3,5:56.0,,S. Adams makes free throw 1 of 2,48,68
289,3,5:56.0,,Á. Abrines enters the game for V. Oladipo,48,68
290,3,5:56.0,,S. Adams makes free throw 2 of 2,48,69
291,3,5:36.0,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by K. Leonard),,51,69
292,3,5:25.0,,Personal foul by L. Aldridge (drawn by R. Westbrook),51,69
293,3,5:25.0,,R. Westbrook misses free throw 1 of 2,51,69
294,3,5:25.0,,Offensive rebound by Team,51,69
295,3,5:25.0,San Antonio full timeout,,51,69
296,3,5:25.0,,E. Freedom enters the game for D. Sabonis,51,69
297,3,5:25.0,P. Mills enters the game for T. Parker,,51,69
298,3,5:25.0,,R. Westbrook makes free throw 2 of 2,51,70
299,3,5:13.0,P. Gasol makes 2-pt jump shot from 13 ft (assist by M. Ginóbili),,53,70
300,3,4:59.0,,Turnover by E. Freedom (lost ball; steal by K. Leonard),53,70
301,3,4:52.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,53,70
302,3,4:51.0,,Defensive rebound by R. Westbrook,53,70
303,3,4:45.0,,J. Grant misses 3-pt jump shot from 22 ft,53,70
304,3,4:45.0,,Offensive rebound by R. Westbrook,53,70
305,3,4:41.0,,R. Westbrook misses 2-pt dunk at rim,53,70
306,3,4:41.0,Defensive rebound by M. Ginóbili,,53,70
307,3,4:32.0,K. Leonard makes 2-pt jump shot from 12 ft,,55,70
308,3,4:32.0,Shooting foul by J. Grant (drawn by K. Leonard),,55,70
309,3,4:32.0,K. Leonard makes free throw 1 of 1,,56,70
310,3,4:22.0,,E. Freedom misses 2-pt jump shot from 16 ft,56,70
311,3,4:21.0,,Offensive rebound by S. Adams,56,70
312,3,4:21.0,,S. Adams misses 2-pt layup from 1 ft,56,70
313,3,4:20.0,Defensive rebound by P. Mills,,56,70
314,3,4:12.0,Shooting foul by S. Adams (drawn by P. Gasol),,56,70
315,3,4:12.0,P. Gasol makes free throw 1 of 2,,57,70
316,3,4:12.0,P. Gasol makes free throw 2 of 2,,58,70
317,3,4:04.0,,Turnover by S. Adams (offensive foul),58,70
318,3,4:04.0,,Offensive foul by S. Adams (drawn by P. Mills),58,70
319,3,4:04.0,,D. Sabonis enters the game for S. Adams,58,70
320,3,3:51.0,P. Gasol makes 2-pt hook shot from 8 ft (assist by M. Ginóbili),,60,70
321,3,3:50.0,,Oklahoma City full timeout,60,70
322,3,3:33.0,,E. Freedom misses 2-pt hook shot from 4 ft,60,70
323,3,3:33.0,Defensive rebound by P. Gasol,,60,70
324,3,3:20.0,P. Gasol misses 2-pt layup from 2 ft,,60,70
325,3,3:19.0,Offensive rebound by P. Gasol,,60,70
326,3,3:19.0,P. Gasol misses 2-pt layup from 1 ft,,60,70
327,3,3:18.0,,Defensive rebound by R. Westbrook,60,70
328,3,3:14.0,,Shooting foul by L. Aldridge (drawn by E. Freedom),60,70
329,3,3:14.0,,E. Freedom makes free throw 1 of 2,60,71
330,3,3:14.0,,E. Freedom misses free throw 2 of 2,60,71
331,3,3:14.0,D. Lee enters the game for L. Aldridge,,60,71
332,3,3:13.0,Defensive rebound by K. Leonard,,60,71
333,3,3:02.0,Shooting foul by J. Grant (drawn by K. Leonard),,60,71
334,3,3:02.0,K. Leonard misses free throw 1 of 2,,60,71
335,3,3:02.0,Offensive rebound by Team,,60,71
336,3,3:02.0,K. Leonard makes free throw 2 of 2,,61,71
337,3,2:45.0,,R. Westbrook misses 3-pt jump shot from 28 ft,61,71
338,3,2:44.0,Defensive rebound by D. Lee,,61,71
339,3,2:29.0,K. Leonard makes 2-pt layup from 1 ft,,63,71
340,3,2:15.0,,Á. Abrines misses 2-pt jump shot from 5 ft,63,71
341,3,2:15.0,Defensive rebound by D. Lee,,63,71
342,3,2:05.0,K. Leonard makes 2-pt layup at rim (assist by M. Ginóbili),,65,71
343,3,2:05.0,,Oklahoma City full timeout,65,71
344,3,2:05.0,,S. Christon enters the game for R. Westbrook,65,71
345,3,1:50.0,,S. Christon misses 2-pt jump shot from 9 ft,65,71
346,3,1:50.0,Defensive rebound by Team,,65,71
347,3,1:33.0,P. Mills misses 3-pt jump shot from 23 ft,,65,71
348,3,1:32.0,,Defensive rebound by S. Christon,65,71
349,3,1:19.0,,E. Freedom misses 2-pt layup from 2 ft (block by M. Ginóbili),65,71
350,3,1:18.0,Defensive rebound by K. Leonard,,65,71
351,3,1:13.0,K. Leonard makes 3-pt jump shot from 24 ft,,68,71
352,3,0:56.0,,D. Sabonis makes 2-pt layup at rim (assist by Á. Abrines),68,73
353,3,0:41.0,K. Leonard misses 3-pt jump shot from 22 ft,,68,73
354,3,0:40.0,,Defensive rebound by E. Freedom,68,73
355,3,0:21.0,,J. Grant makes 3-pt jump shot from 24 ft (assist by E. Freedom),68,76
356,3,0:04.0,D. Lee misses 2-pt jump shot from 5 ft (block by E. Freedom),,68,76
357,3,0:02.0,Offensive rebound by D. Lee,,68,76
358,3,0:00.0,P. Mills makes 3-pt jump shot from 27 ft (assist by D. Lee),,71,76
359,4,11:47.0,Turnover by D. Lee (bad pass; steal by S. Christon),,71,76
360,4,11:40.0,,S. Christon misses 2-pt layup from 2 ft,71,76
361,4,11:39.0,,Offensive rebound by E. Freedom,71,76
362,4,11:39.0,,E. Freedom misses 2-pt layup from 2 ft,71,76
363,4,11:38.0,,Offensive rebound by E. Freedom,71,76
364,4,11:38.0,,E. Freedom misses 2-pt layup from 1 ft,71,76
365,4,11:36.0,Defensive rebound by D. Lee,,71,76
366,4,11:23.0,P. Gasol misses 2-pt jump shot from 12 ft,,71,76
367,4,11:22.0,,Defensive rebound by Team,71,76
368,4,11:22.0,D. Green enters the game for M. Ginóbili,,71,76
369,4,11:11.0,,V. Oladipo makes 2-pt jump shot from 19 ft,71,78
370,4,10:53.0,P. Mills misses 2-pt jump shot from 4 ft,,71,78
371,4,10:52.0,Offensive rebound by D. Lee,,71,78
372,4,10:52.0,D. Lee makes 2-pt layup from 1 ft,,73,78
373,4,10:32.0,,Turnover by V. Oladipo (lost ball; steal by K. Anderson),73,78
374,4,10:11.0,D. Green misses 3-pt jump shot from 23 ft,,73,78
375,4,10:10.0,,Defensive rebound by V. Oladipo,73,78
376,4,9:55.0,,Personal foul by D. Lee (drawn by E. Freedom),73,78
377,4,9:55.0,,D. McDermott enters the game for Á. Abrines,73,78
378,4,9:55.0,L. Aldridge enters the game for P. Gasol,,73,78
379,4,9:55.0,T. Parker enters the game for P. Mills,,73,78
380,4,9:46.0,,V. Oladipo misses 3-pt jump shot from 24 ft,73,78
381,4,9:45.0,Defensive rebound by K. Anderson,,73,78
382,4,9:34.0,Turnover by L. Aldridge (bad pass; steal by V. Oladipo),,73,78
383,4,9:31.0,,V. Oladipo makes 2-pt dunk at rim,73,80
384,4,9:30.0,San Antonio full timeout,,73,80
385,4,9:09.0,D. Lee misses 2-pt layup from 2 ft,,73,80
