,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,BROOKLYN_ACTION,WASHINGTON_SCORE,BROOKLYN_SCORE
45,1,6:01.0,B. Beal makes 2-pt jump shot from 7 ft,,14,12
46,1,5:36.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft,14,14
47,1,5:21.0,J. Wall misses 2-pt jump shot from 19 ft,,14,14
48,1,5:20.0,,Defensive rebound by R. Hollis-Jefferson,14,14
49,1,5:13.0,,Shooting foul by M. Gortat (drawn by R. Hollis-Jefferson),14,14
50,1,5:13.0,,R. Hollis-Jefferson makes free throw 1 of 2,14,15
51,1,5:13.0,,J. Harris enters the game for S. Dinwiddie,14,15
52,1,5:13.0,,I. Whitehead enters the game for B. Bogdanović,14,15
53,1,5:13.0,J. Smith enters the game for K. Oubre,,14,15
54,1,5:13.0,,R. Hollis-Jefferson makes free throw 2 of 2,14,16
55,1,5:03.0,B. Beal makes 2-pt jump shot from 19 ft (assist by J. Wall),,16,16
56,1,4:51.0,,R. Hollis-Jefferson misses 3-pt jump shot from 24 ft,16,16
57,1,4:50.0,Defensive rebound by B. Beal,,16,16
58,1,4:43.0,B. Beal misses 3-pt jump shot from 24 ft,,16,16
59,1,4:42.0,Offensive rebound by M. Gortat,,16,16
60,1,4:34.0,O. Porter misses 3-pt jump shot from 25 ft,,16,16
61,1,4:33.0,,Defensive rebound by B. Lopez,16,16
62,1,4:22.0,,B. Lopez makes 2-pt jump shot from 10 ft (assist by I. Whitehead),16,18
63,1,4:06.0,J. Wall makes 2-pt dunk at rim,,18,18
64,1,3:45.0,,B. Lopez misses 2-pt jump shot from 10 ft,18,18
65,1,3:44.0,Defensive rebound by J. Smith,,18,18
66,1,3:23.0,B. Beal makes 3-pt jump shot from 25 ft,,21,18
67,1,3:22.0,,Brooklyn full timeout,21,18
68,1,3:22.0,I. Mahinmi enters the game for M. Gortat,,21,18
69,1,3:22.0,,T. Booker enters the game for R. Hollis-Jefferson,21,18
70,1,3:22.0,,J. Hamilton enters the game for B. Lopez,21,18
71,1,3:22.0,,S. Kilpatrick enters the game for R. Foye,21,18
72,1,3:03.0,,Shooting foul by I. Mahinmi (drawn by J. Hamilton),21,18
73,1,3:03.0,,J. Hamilton misses free throw 1 of 2,21,18
74,1,3:03.0,,Offensive rebound by Team,21,18
75,1,3:03.0,,J. Hamilton misses free throw 2 of 2,21,18
76,1,3:02.0,Defensive rebound by O. Porter,,21,18
77,1,2:42.0,B. Beal makes 2-pt jump shot from 10 ft,,23,18
78,1,2:22.0,,S. Kilpatrick misses 2-pt jump shot from 15 ft,23,18
79,1,2:21.0,Defensive rebound by J. Smith,,23,18
80,1,2:09.0,J. Smith makes 2-pt hook shot from 4 ft (assist by J. Wall),,25,18
81,1,1:55.0,,Turnover by J. Harris (bad pass; steal by B. Beal),25,18
82,1,1:49.0,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),,28,18
83,1,1:35.0,,I. Whitehead misses 2-pt layup from 2 ft,28,18
84,1,1:34.0,,Offensive rebound by T. Booker,28,18
85,1,1:32.0,,Shooting foul by J. Smith (drawn by T. Booker),28,18
86,1,1:32.0,,T. Booker makes 2-pt layup from 3 ft,28,20
87,1,1:32.0,,T. Booker misses free throw 1 of 1,28,20
88,1,1:32.0,T. Satoranský enters the game for B. Beal,,28,20
89,1,1:31.0,Defensive rebound by O. Porter,,28,20
90,1,1:18.0,J. Smith misses 2-pt dunk at rim (block by J. Hamilton),,28,20
91,1,1:17.0,Offensive rebound by J. Smith,,28,20
92,1,1:16.0,Shooting foul by J. Hamilton (drawn by J. Smith),,28,20
93,1,1:16.0,J. Smith makes free throw 1 of 2,,29,20
94,1,1:16.0,J. Smith misses free throw 2 of 2,,29,20
95,1,1:16.0,T. Burke enters the game for O. Porter,,29,20
96,1,1:15.0,Offensive rebound by I. Mahinmi,,29,20
97,1,1:08.0,J. Wall misses 3-pt jump shot from 26 ft,,29,20
98,1,1:07.0,,Defensive rebound by S. Kilpatrick,29,20
99,1,0:59.0,,S. Kilpatrick misses 2-pt layup from 2 ft (block by T. Satoranský),29,20
100,1,0:58.0,Defensive rebound by J. Smith,,29,20
101,1,0:56.0,Turnover by T. Satoranský (lost ball),,29,20
102,1,0:44.0,,Shooting foul by I. Mahinmi (drawn by T. Booker),29,20
103,1,0:44.0,,T. Booker misses free throw 1 of 2,29,20
104,1,0:44.0,,Offensive rebound by Team,29,20
105,1,0:44.0,,T. Booker misses free throw 2 of 2,29,20
106,1,0:42.0,Defensive rebound by I. Mahinmi,,29,20
107,1,0:25.0,I. Mahinmi makes 2-pt layup from 3 ft (assist by J. Wall),,31,20
108,1,0:04.0,,I. Whitehead makes 2-pt layup from 2 ft,31,22
109,1,0:00.0,J. Wall misses 2-pt jump shot from 21 ft,,31,22
110,1,0:00.0,Offensive rebound by Team,,31,22
111,2,11:45.0,J. Smith makes 2-pt jump shot from 18 ft (assist by T. Satoranský),,33,22
112,2,11:26.0,,J. Hamilton misses 3-pt jump shot from 24 ft,33,22
113,2,11:24.0,Defensive rebound by K. Oubre,,33,22
114,2,11:14.0,Shooting foul by T. Booker (drawn by J. Smith),,33,22
115,2,11:14.0,J. Smith misses free throw 1 of 2,,33,22
116,2,11:14.0,Offensive rebound by Team,,33,22
117,2,11:14.0,J. Smith misses free throw 2 of 2,,33,22
118,2,11:13.0,,Defensive rebound by T. Booker,33,22
119,2,10:59.0,,Turnover by S. Kilpatrick (bad pass; steal by I. Mahinmi),33,22
120,2,10:46.0,Turnover by T. Burke (bad pass),,33,22
121,2,10:33.0,,J. Hamilton misses 3-pt jump shot from 24 ft,33,22
122,2,10:32.0,,Offensive rebound by T. Booker,33,22
123,2,10:30.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by T. Booker),33,25
124,2,10:14.0,T. Burke misses 2-pt jump shot from 20 ft,,33,25
125,2,10:12.0,,Defensive rebound by J. Harris,33,25
126,2,10:08.0,,Shooting foul by I. Mahinmi (drawn by S. Kilpatrick),33,25
127,2,10:08.0,,S. Kilpatrick makes free throw 1 of 2,33,26
128,2,10:08.0,M. Gortat enters the game for I. Mahinmi,,33,26
129,2,10:08.0,,S. Kilpatrick makes free throw 2 of 2,33,27
130,2,9:58.0,T. Burke misses 2-pt jump shot from 17 ft,,33,27
131,2,9:56.0,,Defensive rebound by S. Kilpatrick,33,27
132,2,9:52.0,,Turnover by S. Kilpatrick (lost ball; steal by J. Smith),33,27
133,2,9:51.0,Personal foul by S. Kilpatrick (drawn by J. Smith),,33,27
134,2,9:38.0,T. Satoranský makes 2-pt jump shot from 11 ft,,35,27
135,2,9:27.0,,I. Whitehead misses 2-pt layup from 3 ft,35,27
136,2,9:26.0,Defensive rebound by M. Gortat,,35,27
137,2,9:17.0,T. Burke makes 2-pt layup from 3 ft,,37,27
138,2,9:17.0,,Brooklyn full timeout,37,27
139,2,9:03.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by J. Hamilton),37,30
140,2,8:40.0,M. Gortat makes 2-pt hook shot from 9 ft (assist by T. Burke),,39,30
141,2,8:23.0,,Personal foul by T. Burke (drawn by S. Kilpatrick),39,30
142,2,8:23.0,,B. Lopez enters the game for J. Hamilton,39,30
143,2,8:09.0,,T. Booker misses 2-pt hook shot from 6 ft,39,30
144,2,8:08.0,Defensive rebound by T. Satoranský,,39,30
145,2,8:03.0,J. Smith makes 2-pt jump shot from 20 ft (assist by T. Satoranský),,41,30
146,2,7:43.0,,J. Harris misses 2-pt layup from 1 ft,41,30
147,2,7:41.0,,Offensive rebound by T. Booker,41,30
148,2,7:32.0,,I. Whitehead misses 2-pt jump shot from 7 ft,41,30
149,2,7:30.0,Defensive rebound by K. Oubre,,41,30
150,2,7:28.0,Personal foul by B. Lopez (drawn by M. Gortat),,41,30
151,2,7:28.0,,B. Bogdanović enters the game for J. Harris,41,30
152,2,7:28.0,,C. LeVert enters the game for S. Kilpatrick,41,30
153,2,7:28.0,B. Beal enters the game for T. Satoranský,,41,30
154,2,7:28.0,,R. Hollis-Jefferson enters the game for T. Booker,41,30
155,2,7:20.0,M. Gortat makes 2-pt jump shot from 10 ft (assist by T. Burke),,43,30
156,2,7:06.0,,Turnover by B. Bogdanović (lost ball; steal by K. Oubre),43,30
157,2,7:06.0,Shooting foul by I. Whitehead (drawn by K. Oubre),,43,30
158,2,7:06.0,K. Oubre misses free throw 1 of 2,,43,30
159,2,7:06.0,Offensive rebound by Team,,43,30
160,2,7:06.0,K. Oubre misses free throw 2 of 2,,43,30
161,2,7:06.0,O. Porter enters the game for J. Smith,,43,30
162,2,7:05.0,,Defensive rebound by B. Lopez,43,30
163,2,6:53.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by B. Lopez),43,32
164,2,6:41.0,,S. Dinwiddie enters the game for I. Whitehead,43,32
165,2,6:35.0,B. Beal makes 2-pt jump shot from 15 ft (assist by M. Gortat),,45,32
166,2,6:18.0,,C. LeVert makes 2-pt layup from 2 ft (assist by B. Lopez),45,34
167,2,6:05.0,B. Beal misses 3-pt jump shot from 24 ft,,45,34
168,2,6:04.0,,Defensive rebound by B. Bogdanović,45,34
169,2,5:55.0,,B. Lopez makes 2-pt jump shot from 13 ft (assist by B. Bogdanović),45,36
170,2,5:47.0,Washington full timeout,,45,36
171,2,5:47.0,J. Wall enters the game for T. Burke,,45,36
172,2,5:39.0,K. Oubre misses 2-pt layup from 3 ft (block by B. Lopez),,45,36
173,2,5:37.0,Offensive rebound by K. Oubre,,45,36
174,2,5:35.0,Turnover by K. Oubre (bad pass; steal by B. Bogdanović),,45,36
175,2,5:33.0,,B. Bogdanović misses 2-pt layup from 1 ft (block by J. Wall),45,36
176,2,5:32.0,,Offensive rebound by S. Dinwiddie,45,36
177,2,5:31.0,,S. Dinwiddie makes 2-pt layup from 2 ft,45,38
178,2,5:06.0,Turnover by B. Beal (bad pass; steal by R. Hollis-Jefferson),,45,38
179,2,5:01.0,,C. LeVert makes 3-pt jump shot from 24 ft (assist by R. Hollis-Jefferson),45,41
180,2,4:44.0,J. Wall makes 2-pt jump shot from 19 ft,,47,41
181,2,4:39.0,,Turnover by S. Dinwiddie (bad pass),47,41
182,2,4:27.0,J. Wall makes 2-pt jump shot from 17 ft,,49,41
183,2,4:12.0,Violation by K. Oubre (kicked ball),,49,41
184,2,3:59.0,,Turnover by C. LeVert (lost ball; steal by B. Beal),49,41
185,2,3:40.0,O. Porter misses 3-pt jump shot from 24 ft,,49,41
186,2,3:39.0,,Defensive rebound by C. LeVert,49,41
187,2,3:33.0,,Shooting foul by K. Oubre (drawn by B. Bogdanović),49,41
188,2,3:33.0,,B. Bogdanović makes free throw 1 of 2,49,42
189,2,3:33.0,,B. Bogdanović makes free throw 2 of 2,49,43
190,2,3:16.0,Personal foul by S. Dinwiddie (drawn by M. Gortat),,49,43
191,2,3:16.0,M. Gortat makes free throw 1 of 2,,50,43
192,2,3:16.0,M. Gortat makes free throw 2 of 2,,51,43
193,2,3:10.0,,Personal foul by O. Porter (drawn by R. Hollis-Jefferson),51,43
194,2,3:04.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,51,43
195,2,3:03.0,Defensive rebound by B. Beal,,51,43
196,2,2:47.0,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),,54,43
197,2,2:28.0,,B. Lopez misses 3-pt jump shot from 25 ft,54,43
198,2,2:27.0,Defensive rebound by Team,,54,43
199,2,2:27.0,,Loose ball foul by B. Bogdanović (drawn by O. Porter),54,43
200,2,2:27.0,Official timeout,,54,43
201,2,2:27.0,O. Porter misses free throw 1 of 2,,54,43
202,2,2:27.0,Offensive rebound by Team,,54,43
203,2,2:27.0,T. Satoranský enters the game for K. Oubre,,54,43
204,2,2:27.0,O. Porter makes free throw 2 of 2,,55,43
205,2,2:14.0,,R. Hollis-Jefferson misses 2-pt jump shot from 5 ft (block by M. Gortat),55,43
206,2,2:12.0,Defensive rebound by J. Wall,,55,43
207,2,2:09.0,J. Wall misses 2-pt jump shot from 18 ft,,55,43
208,2,2:07.0,,Defensive rebound by S. Dinwiddie,55,43
209,2,1:55.0,,Shooting foul by T. Satoranský (drawn by B. Lopez),55,43
210,2,1:55.0,,B. Lopez makes free throw 1 of 2,55,44
211,2,1:55.0,,B. Lopez makes free throw 2 of 2,55,45
212,2,1:36.0,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),,57,45
213,2,1:14.0,,B. Lopez makes 2-pt jump shot from 6 ft (assist by B. Bogdanović),57,47
214,2,1:00.0,B. Beal misses 2-pt jump shot from 16 ft,,57,47
215,2,0:59.0,,Defensive rebound by C. LeVert,57,47
216,2,0:53.0,,C. LeVert misses 2-pt jump shot from 6 ft,57,47
217,2,0:51.0,Defensive rebound by T. Satoranský,,57,47
218,2,0:46.0,B. Beal makes 2-pt layup from 2 ft (assist by T. Satoranský),,59,47
219,2,0:35.0,,S. Kilpatrick enters the game for C. LeVert,59,47
220,2,0:35.0,,Brooklyn full timeout,59,47
221,2,0:35.0,J. Smith enters the game for O. Porter,,59,47
222,2,0:28.0,,B. Lopez makes 2-pt jump shot from 10 ft,59,49
223,2,0:06.0,M. Gortat misses 2-pt jump shot from 14 ft,,59,49
224,2,0:04.0,,Defensive rebound by S. Kilpatrick,59,49
225,2,0:00.0,,S. Kilpatrick misses 3-pt jump shot from 48 ft (block by T. Satoranský),59,49
226,2,0:00.0,,Offensive rebound by Team,59,49
227,3,11:41.0,M. Gortat misses 2-pt jump shot from 18 ft,,59,49
228,3,11:39.0,,Defensive rebound by R. Foye,59,49
229,3,11:22.0,,Turnover by S. Dinwiddie (step out of bounds),59,49
230,3,11:05.0,O. Porter misses 3-pt jump shot from 25 ft,,59,49
231,3,11:05.0,,Defensive rebound by R. Foye,59,49
232,3,10:54.0,,Shooting foul by J. Wall (drawn by R. Hollis-Jefferson),59,49
233,3,10:54.0,,R. Hollis-Jefferson makes free throw 1 of 2,59,50
234,3,10:54.0,,R. Hollis-Jefferson misses free throw 2 of 2,59,50
235,3,10:53.0,Defensive rebound by M. Gortat,,59,50
236,3,10:41.0,O. Porter makes 2-pt jump shot from 15 ft,,61,50
237,3,10:33.0,,S. Dinwiddie misses 2-pt jump shot from 7 ft,61,50
238,3,10:32.0,Defensive rebound by M. Gortat,,61,50
239,3,10:20.0,K. Oubre misses 3-pt jump shot from 26 ft,,61,50
240,3,10:19.0,,Defensive rebound by B. Bogdanović,61,50
241,3,10:12.0,,B. Lopez makes 2-pt jump shot from 15 ft,61,52
242,3,9:50.0,B. Beal misses 2-pt jump shot from 15 ft,,61,52
243,3,9:49.0,,Defensive rebound by R. Foye,61,52
244,3,9:41.0,,Personal foul by B. Beal (drawn by R. Hollis-Jefferson),61,52
245,3,9:41.0,,C. LeVert enters the game for S. Dinwiddie,61,52
246,3,9:34.0,,B. Bogdanović makes 2-pt jump shot from 17 ft (assist by B. Lopez),61,54
247,3,9:21.0,J. Wall misses 2-pt jump shot from 15 ft,,61,54
248,3,9:20.0,,Defensive rebound by R. Hollis-Jefferson,61,54
249,3,9:12.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,61,56
250,3,9:09.0,Washington full timeout,,61,56
251,3,9:02.0,Shooting foul by B. Bogdanović (drawn by J. Wall),,61,56
252,3,9:02.0,J. Wall makes free throw 1 of 2,,62,56
253,3,9:02.0,J. Wall makes free throw 2 of 2,,63,56
254,3,8:53.0,,B. Lopez makes 2-pt layup from 1 ft,63,58
255,3,8:53.0,,Shooting foul by M. Gortat (drawn by B. Lopez),63,58
256,3,8:53.0,,B. Lopez makes free throw 1 of 1,63,59
257,3,8:36.0,Shooting foul by B. Lopez (drawn by B. Beal),,63,59
258,3,8:36.0,B. Beal makes free throw 1 of 2,,64,59
259,3,8:36.0,B. Beal makes free throw 2 of 2,,65,59
260,3,8:26.0,,Shooting foul by O. Porter (drawn by C. LeVert),65,59
261,3,8:26.0,,C. LeVert makes free throw 1 of 2,65,60
262,3,8:26.0,,C. LeVert misses free throw 2 of 2,65,60
263,3,8:24.0,Defensive rebound by B. Beal,,65,60
264,3,8:13.0,J. Wall makes 3-pt jump shot from 26 ft (assist by B. Beal),,68,60
265,3,7:54.0,Offensive charge foul by R. Hollis-Jefferson (drawn by K. Oubre),,68,60
266,3,7:54.0,,Turnover by R. Hollis-Jefferson (offensive foul),68,60
267,3,7:39.0,Turnover by B. Beal (bad pass; steal by B. Bogdanović),,68,60
268,3,7:35.0,,B. Bogdanović misses 2-pt layup from 2 ft,68,60
269,3,7:34.0,Defensive rebound by J. Wall,,68,60
270,3,7:18.0,K. Oubre misses 3-pt jump shot from 24 ft,,68,60
271,3,7:17.0,,Defensive rebound by R. Foye,68,60
272,3,6:57.0,,R. Foye makes 2-pt layup from 1 ft (assist by B. Lopez),68,62
273,3,6:37.0,K. Oubre misses 2-pt jump shot from 10 ft (block by B. Lopez),,68,62
274,3,6:36.0,,Defensive rebound by C. LeVert,68,62
275,3,6:24.0,,B. Lopez misses 3-pt jump shot from 25 ft,68,62
276,3,6:23.0,Defensive rebound by O. Porter,,68,62
277,3,6:09.0,J. Wall makes 2-pt jump shot from 13 ft,,70,62
278,3,5:49.0,,B. Lopez misses 3-pt jump shot from 23 ft,70,62
279,3,5:48.0,Defensive rebound by J. Wall,,70,62
280,3,5:30.0,J. Wall misses 3-pt jump shot from 25 ft,,70,62
281,3,5:29.0,,Defensive rebound by R. Hollis-Jefferson,70,62
282,3,5:11.0,,S. Kilpatrick enters the game for R. Foye,70,62
283,3,5:11.0,,J. Harris enters the game for B. Bogdanović,70,62
284,3,5:11.0,,T. Booker enters the game for R. Hollis-Jefferson,70,62
285,3,5:09.0,,J. Harris makes 2-pt layup from 2 ft (assist by S. Kilpatrick),70,64
286,3,4:49.0,B. Beal makes 2-pt layup from 3 ft,,72,64
287,3,4:29.0,,J. Hamilton enters the game for B. Lopez,72,64
288,3,4:29.0,J. Smith enters the game for K. Oubre,,72,64
289,3,4:25.0,,C. LeVert misses 3-pt jump shot from 25 ft,72,64
290,3,4:24.0,Defensive rebound by M. Gortat,,72,64
291,3,4:20.0,J. Wall misses 2-pt layup from 2 ft,,72,64
292,3,4:19.0,Offensive rebound by M. Gortat,,72,64
293,3,4:18.0,M. Gortat misses 2-pt layup from 1 ft,,72,64
294,3,4:17.0,Offensive rebound by Team,,72,64
295,3,4:14.0,B. Beal makes 2-pt layup from 2 ft (assist by O. Porter),,74,64
296,3,4:05.0,,Personal foul by O. Porter (drawn by S. Kilpatrick),74,64
297,3,4:05.0,,S. Kilpatrick misses free throw 1 of 2,74,64
298,3,4:05.0,,Offensive rebound by Team,74,64
299,3,4:05.0,,S. Kilpatrick misses free throw 2 of 2,74,64
300,3,4:05.0,T. Satoranský enters the game for O. Porter,,74,64
301,3,4:05.0,I. Mahinmi enters the game for M. Gortat,,74,64
302,3,4:04.0,,Offensive rebound by C. LeVert,74,64
303,3,3:43.0,,S. Kilpatrick makes 3-pt jump shot from 24 ft,74,67
304,3,3:25.0,I. Mahinmi misses 2-pt jump shot from 17 ft,,74,67
305,3,3:24.0,Offensive rebound by J. Smith,,74,67
306,3,3:12.0,,Offensive charge foul by B. Beal (drawn by S. Kilpatrick),74,67
307,3,3:12.0,Turnover by B. Beal (offensive foul),,74,67
308,3,3:00.0,,J. Harris misses 3-pt jump shot from 25 ft,74,67
309,3,2:59.0,,Offensive rebound by T. Booker,74,67
310,3,2:51.0,,Turnover by S. Kilpatrick (traveling),74,67
311,3,2:51.0,,Brooklyn full timeout,74,67
312,3,2:51.0,,I. Whitehead enters the game for C. LeVert,74,67
313,3,2:51.0,T. Burke enters the game for B. Beal,,74,67
314,3,2:36.0,T. Satoranský misses 2-pt dunk at rim,,74,67
315,3,2:35.0,,Defensive rebound by T. Booker,74,67
316,3,2:13.0,,I. Whitehead misses 3-pt jump shot from 25 ft,74,67
317,3,2:12.0,,Offensive rebound by Team,74,67
318,3,2:12.0,Loose ball foul by J. Smith (drawn by T. Booker),,74,67
319,3,2:12.0,,T. Booker makes free throw 1 of 2,74,68
320,3,2:12.0,,T. Booker makes free throw 2 of 2,74,69
321,3,1:59.0,J. Smith misses 2-pt jump shot from 16 ft (block by T. Booker),,74,69
322,3,1:58.0,,Defensive rebound by J. Hamilton,74,69
323,3,1:52.0,,Turnover by I. Whitehead (lost ball; steal by T. Satoranský),74,69
324,3,1:50.0,T. Burke misses 3-pt jump shot from 25 ft,,74,69
325,3,1:48.0,,Defensive rebound by T. Booker,74,69
326,3,1:38.0,,J. Hamilton makes 3-pt jump shot from 24 ft (assist by S. Kilpatrick),74,72
327,3,1:10.0,J. Smith makes 3-pt jump shot from 24 ft (assist by J. Wall),,77,72
328,3,0:57.0,,T. Booker misses 2-pt layup from 3 ft,77,72
329,3,0:55.0,Defensive rebound by I. Mahinmi,,77,72
330,3,0:52.0,J. Wall makes 2-pt layup from 2 ft,,79,72
331,3,0:31.0,,J. Hamilton misses 3-pt jump shot from 24 ft,79,72
332,3,0:29.0,,Offensive rebound by T. Booker,79,72
333,3,0:07.0,,J. Hamilton misses 2-pt hook shot from 10 ft,79,72
334,3,0:06.0,Defensive rebound by I. Mahinmi,,79,72
335,3,0:00.0,J. Wall misses 2-pt jump shot from 9 ft,,79,72
336,3,0:00.0,Offensive rebound by Team,,79,72
337,4,11:42.0,,T. Booker misses 2-pt hook shot from 9 ft,79,72
338,4,11:41.0,Defensive rebound by J. Smith,,79,72
339,4,11:29.0,Personal foul by T. Booker (drawn by J. Wall),,79,72
340,4,11:17.0,T. Burke makes 3-pt jump shot from 26 ft,,82,72
341,4,11:02.0,,Turnover by I. Whitehead (discontinued dribble),82,72
342,4,10:48.0,T. Burke makes 2-pt jump shot from 16 ft,,84,72
343,4,10:31.0,,S. Kilpatrick makes 2-pt jump shot from 20 ft,84,74
344,4,10:09.0,J. Wall misses 3-pt jump shot from 24 ft,,84,74
345,4,10:07.0,Offensive rebound by I. Mahinmi,,84,74
346,4,10:01.0,J. Smith misses 2-pt dunk at rim,,84,74
347,4,10:00.0,,Defensive rebound by S. Kilpatrick,84,74
348,4,9:56.0,,S. Kilpatrick misses 2-pt layup from 2 ft,84,74
349,4,9:54.0,,Offensive rebound by J. Hamilton,84,74
350,4,9:52.0,,I. Whitehead makes 3-pt jump shot from 25 ft (assist by J. Hamilton),84,77
351,4,9:22.0,I. Mahinmi misses 2-pt layup from 3 ft,,84,77
352,4,9:20.0,,Defensive rebound by I. Whitehead,84,77
353,4,9:09.0,,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by T. Booker),84,80
354,4,9:08.0,Washington full timeout,,84,80
355,4,9:08.0,M. Gortat enters the game for I. Mahinmi,,84,80
356,4,9:08.0,B. Beal enters the game for T. Burke,,84,80
357,4,9:08.0,O. Porter enters the game for T. Satoranský,,84,80
358,4,8:48.0,J. Smith misses 3-pt jump shot from 24 ft,,84,80
359,4,8:47.0,,Defensive rebound by J. Harris,84,80
360,4,8:38.0,,Turnover by J. Hamilton (bad pass; steal by M. Gortat),84,80
361,4,8:25.0,Shooting foul by J. Hamilton (drawn by M. Gortat),,84,80
362,4,8:25.0,M. Gortat makes free throw 1 of 2,,85,80
363,4,8:25.0,,B. Lopez enters the game for J. Hamilton,85,80
364,4,8:25.0,T. Burke enters the game for J. Wall,,85,80
365,4,8:25.0,M. Gortat makes free throw 2 of 2,,86,80
366,4,8:07.0,,Brooklyn full timeout,86,80
367,4,8:01.0,,Turnover by Team (shot clock),86,80
368,4,7:45.0,B. Beal misses 2-pt layup from 1 ft,,86,80
369,4,7:44.0,,Defensive rebound by I. Whitehead,86,80
370,4,7:38.0,,T. Booker makes 2-pt layup from 1 ft (assist by I. Whitehead),86,82
371,4,7:34.0,Turnover by M. Gortat (bad pass),,86,82
372,4,7:34.0,Technical foul by Team,,86,82
373,4,7:34.0,,B. Bogdanović enters the game for S. Kilpatrick,86,82
374,4,7:34.0,J. Wall enters the game for T. Burke,,86,82
375,4,7:34.0,,B. Bogdanović makes technical free throw,86,83
376,4,7:28.0,,T. Booker makes 2-pt layup from 2 ft (assist by B. Bogdanović),86,85
377,4,7:27.0,Washington full timeout,,86,85
378,4,7:27.0,,C. LeVert enters the game for J. Harris,86,85
379,4,7:19.0,Personal foul by T. Booker (drawn by J. Smith),,86,85
