,QUARTER,TIME_REMAINING,PHOENIX_ACTION,OKLAHOMA CITY_ACTION,PHOENIX_SCORE,OKLAHOMA CITY_SCORE
54,1,4:46.0,Turnover by D. Booker (bad pass; steal by R. Westbrook),,12,16
55,1,4:41.0,,A. Roberson makes 2-pt layup from 1 ft (assist by R. Westbrook),12,18
56,1,4:14.0,E. Bledsoe misses 2-pt jump shot from 18 ft,,12,18
57,1,4:14.0,Offensive rebound by Team,,12,18
58,1,4:14.0,Turnover by Team (shot clock),,12,18
59,1,4:14.0,A. Len enters the game for M. Chriss,,12,18
60,1,4:14.0,B. Knight enters the game for E. Bledsoe,,12,18
61,1,4:00.0,,A. Roberson makes 3-pt jump shot from 24 ft (assist by R. Westbrook),12,21
62,1,3:44.0,Turnover by D. Booker (bad pass; steal by D. Sabonis),,12,21
63,1,3:41.0,,Shooting foul by P. Tucker (drawn by A. Roberson),12,21
64,1,3:41.0,,A. Roberson misses free throw 1 of 2,12,21
65,1,3:41.0,,Offensive rebound by Team,12,21
66,1,3:41.0,,A. Roberson misses free throw 2 of 2,12,21
67,1,3:41.0,T. Warren enters the game for D. Booker,,12,21
68,1,3:41.0,,E. Freedom enters the game for D. Sabonis,12,21
69,1,3:40.0,,Offensive rebound by Team,12,21
70,1,3:36.0,,Turnover by R. Westbrook (bad pass; steal by P. Tucker),12,21
71,1,3:22.0,,Violation by S. Adams (kicked ball),12,21
72,1,3:11.0,B. Knight misses 3-pt jump shot from 25 ft,,12,21
73,1,3:11.0,Offensive rebound by A. Len,,12,21
74,1,3:11.0,Shooting foul by S. Adams (drawn by A. Len),,12,21
75,1,3:11.0,A. Len makes free throw 1 of 2,,13,21
76,1,3:11.0,,N. Collison enters the game for S. Adams,13,21
77,1,3:11.0,A. Len makes free throw 2 of 2,,14,21
78,1,3:01.0,,R. Westbrook makes 2-pt jump shot from 19 ft,14,23
79,1,2:45.0,Phoenix full timeout,,14,23
80,1,2:45.0,E. Bledsoe enters the game for P. Tucker,,14,23
81,1,2:45.0,J. Dudley enters the game for T. Chandler,,14,23
82,1,2:45.0,,S. Christon enters the game for R. Westbrook,14,23
83,1,2:45.0,Turnover by A. Len (lost ball; steal by J. Grant),,14,23
84,1,2:27.0,,E. Freedom misses 2-pt layup from 1 ft,14,23
85,1,2:26.0,,Offensive rebound by E. Freedom,14,23
86,1,2:24.0,,E. Freedom misses 2-pt jump shot from 8 ft,14,23
87,1,2:23.0,Defensive rebound by J. Dudley,,14,23
88,1,2:08.0,Shooting foul by N. Collison (drawn by A. Len),,14,23
89,1,2:08.0,A. Len makes 2-pt layup from 2 ft (assist by E. Bledsoe),,16,23
90,1,2:08.0,A. Len misses free throw 1 of 1,,16,23
91,1,2:07.0,Offensive rebound by A. Len,,16,23
92,1,1:49.0,B. Knight misses 2-pt jump shot from 20 ft,,16,23
93,1,1:46.0,Offensive rebound by T. Warren,,16,23
94,1,1:46.0,T. Warren makes 2-pt layup from 2 ft,,18,23
95,1,1:27.0,,E. Freedom makes 2-pt jump shot from 15 ft (assist by S. Christon),18,25
96,1,1:06.0,E. Bledsoe makes 2-pt jump shot from 6 ft,,20,25
97,1,0:51.0,,N. Collison makes 2-pt layup from 2 ft (assist by J. Grant),20,27
98,1,0:40.0,B. Knight misses 2-pt layup from 3 ft (block by E. Freedom),,20,27
99,1,0:39.0,,Defensive rebound by S. Christon,20,27
100,1,0:32.0,,A. Roberson misses 2-pt layup from 1 ft (block by A. Len),20,27
101,1,0:32.0,,Offensive rebound by Team,20,27
102,1,0:32.0,,K. Singler enters the game for N. Collison,20,27
103,1,0:32.0,,Oklahoma City full timeout,20,27
104,1,0:28.0,,E. Freedom makes 2-pt layup from 2 ft (assist by K. Singler),20,29
105,1,0:28.0,,Shooting foul by J. Dudley (drawn by E. Freedom),20,29
106,1,0:28.0,,E. Freedom makes free throw 1 of 1,20,30
107,1,0:18.0,E. Bledsoe misses 2-pt layup from 2 ft,,20,30
108,1,0:17.0,Offensive rebound by A. Len,,20,30
109,1,0:17.0,A. Len misses 2-pt layup from 1 ft,,20,30
110,1,0:16.0,Offensive rebound by A. Len,,20,30
111,1,0:05.0,Turnover by B. Knight (lost ball),,20,30
112,1,0:00.0,,S. Christon misses 3-pt jump shot from 25 ft,20,30
113,1,0:00.0,,Offensive rebound by Team,20,30
114,2,11:45.0,,Shooting foul by A. Len (drawn by E. Freedom),20,30
115,2,11:45.0,,E. Freedom makes free throw 1 of 2,20,31
116,2,11:45.0,,E. Freedom makes free throw 2 of 2,20,32
117,2,11:32.0,B. Knight misses 2-pt layup from 1 ft,,20,32
118,2,11:31.0,,Defensive rebound by S. Christon,20,32
119,2,11:28.0,Violation by L. Barbosa (kicked ball),,20,32
120,2,11:11.0,,J. Grant misses 2-pt layup from 1 ft,20,32
121,2,11:10.0,Defensive rebound by A. Len,,20,32
122,2,10:56.0,J. Dudley makes 2-pt layup from 1 ft,,22,32
123,2,10:47.0,,Personal block foul by B. Knight (drawn by S. Christon),22,32
124,2,10:35.0,,Turnover by K. Singler (traveling),22,32
125,2,10:17.0,A. Len misses 2-pt jump shot from 15 ft,,22,32
126,2,10:17.0,,Defensive rebound by J. Grant,22,32
127,2,10:03.0,,Turnover by K. Singler (lost ball; steal by A. Len),22,32
128,2,9:52.0,Personal foul by S. Christon (drawn by J. Dudley),,22,32
129,2,9:41.0,L. Barbosa misses 2-pt layup from 1 ft,,22,32
130,2,9:40.0,,Defensive rebound by K. Singler,22,32
131,2,9:33.0,,K. Singler misses 3-pt jump shot from 24 ft,22,32
132,2,9:32.0,Defensive rebound by T. Warren,,22,32
133,2,9:22.0,A. Len makes 2-pt dunk at rim (assist by B. Knight),,24,32
134,2,9:03.0,,K. Singler makes 2-pt layup from 1 ft (assist by E. Freedom),24,34
135,2,8:40.0,B. Knight misses 2-pt jump shot from 15 ft,,24,34
136,2,8:39.0,,Defensive rebound by J. Grant,24,34
137,2,8:33.0,,S. Christon makes 2-pt layup from 1 ft,24,36
138,2,8:33.0,,Shooting foul by B. Knight (drawn by S. Christon),24,36
139,2,8:33.0,Official timeout,,24,36
140,2,8:33.0,E. Bledsoe enters the game for B. Knight,,24,36
141,2,8:33.0,P. Tucker enters the game for T. Warren,,24,36
142,2,8:33.0,,R. Westbrook enters the game for K. Singler,24,36
143,2,8:33.0,,S. Christon makes free throw 1 of 1,24,37
144,2,8:21.0,Turnover by L. Barbosa (bad pass; steal by S. Christon),,24,37
145,2,8:17.0,Offensive charge foul by J. Grant (drawn by J. Dudley),,24,37
146,2,8:17.0,,Turnover by J. Grant (offensive foul),24,37
147,2,8:03.0,L. Barbosa misses 3-pt jump shot from 25 ft,,24,37
148,2,8:02.0,,Defensive rebound by J. Grant,24,37
149,2,7:46.0,,J. Grant makes 3-pt jump shot from 23 ft (assist by R. Westbrook),24,40
150,2,7:19.0,A. Len makes 2-pt jump shot from 7 ft (assist by P. Tucker),,26,40
151,2,7:06.0,,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),26,42
152,2,6:52.0,E. Bledsoe misses 2-pt jump shot from 14 ft,,26,42
153,2,6:50.0,Offensive rebound by A. Len,,26,42
154,2,6:50.0,A. Len misses 2-pt layup from 2 ft,,26,42
155,2,6:49.0,,Defensive rebound by E. Freedom,26,42
156,2,6:45.0,,S. Adams enters the game for J. Grant,26,42
157,2,6:45.0,,K. Singler enters the game for E. Freedom,26,42
158,2,6:45.0,D. Booker enters the game for A. Len,,26,42
159,2,6:45.0,T. Chandler enters the game for J. Dudley,,26,42
160,2,6:45.0,M. Chriss enters the game for L. Barbosa,,26,42
161,2,6:27.0,,R. Westbrook misses 2-pt jump shot from 16 ft,26,42
162,2,6:26.0,Defensive rebound by M. Chriss,,26,42
163,2,6:17.0,M. Chriss misses 3-pt jump shot from 24 ft,,26,42
164,2,6:17.0,,Defensive rebound by S. Christon,26,42
165,2,6:06.0,,S. Adams misses 2-pt jump shot from 7 ft,26,42
166,2,6:05.0,Defensive rebound by T. Chandler,,26,42
167,2,5:56.0,T. Chandler makes 2-pt layup from 1 ft (assist by D. Booker),,28,42
168,2,5:56.0,Shooting foul by S. Adams (drawn by T. Chandler),,28,42
169,2,5:56.0,,Oklahoma City full timeout,28,42
170,2,5:56.0,T. Chandler misses free throw 1 of 1,,28,42
171,2,5:56.0,,D. Sabonis enters the game for S. Christon,28,42
172,2,5:55.0,,Defensive rebound by R. Westbrook,28,42
173,2,5:45.0,,D. Sabonis misses 2-pt jump shot from 20 ft,28,42
174,2,5:44.0,Defensive rebound by D. Booker,,28,42
175,2,5:21.0,E. Bledsoe misses 3-pt jump shot from 23 ft,,28,42
176,2,5:21.0,,Defensive rebound by S. Adams,28,42
177,2,5:11.0,,R. Westbrook makes 2-pt jump shot from 14 ft,28,44
178,2,4:51.0,M. Chriss makes 2-pt layup from 2 ft (assist by E. Bledsoe),,30,44
179,2,4:38.0,,Á. Abrines misses 3-pt jump shot from 25 ft,30,44
180,2,4:36.0,Defensive rebound by Team,,30,44
181,2,4:36.0,,A. Morrow enters the game for Á. Abrines,30,44
182,2,4:36.0,,A. Roberson enters the game for K. Singler,30,44
183,2,4:13.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,30,44
184,2,4:12.0,,Defensive rebound by R. Westbrook,30,44
185,2,4:07.0,,S. Adams misses 2-pt jump shot from 9 ft,30,44
186,2,4:06.0,Defensive rebound by P. Tucker,,30,44
187,2,3:54.0,P. Tucker misses 2-pt layup from 1 ft,,30,44
188,2,3:54.0,,Defensive rebound by R. Westbrook,30,44
189,2,3:33.0,,Shooting foul by D. Booker (drawn by S. Adams),30,44
190,2,3:33.0,,S. Adams makes free throw 1 of 2,30,45
191,2,3:33.0,,S. Adams makes free throw 2 of 2,30,46
192,2,3:18.0,D. Booker misses 3-pt jump shot from 24 ft,,30,46
193,2,3:18.0,,Defensive rebound by Team,30,46
194,2,3:07.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),30,48
195,2,3:06.0,Phoenix full timeout,,30,48
196,2,2:48.0,Shooting foul by D. Sabonis (drawn by D. Booker),,30,48
197,2,2:48.0,D. Booker makes free throw 1 of 2,,31,48
198,2,2:48.0,D. Booker misses free throw 2 of 2,,31,48
199,2,2:47.0,,Defensive rebound by R. Westbrook,31,48
200,2,2:36.0,,A. Morrow misses 2-pt jump shot from 15 ft,31,48
201,2,2:35.0,Defensive rebound by T. Chandler,,31,48
202,2,2:32.0,Turnover by E. Bledsoe (lost ball),,31,48
203,2,2:15.0,,Offensive foul by R. Westbrook (drawn by E. Bledsoe),31,48
204,2,2:15.0,,Turnover by R. Westbrook (offensive foul),31,48
205,2,2:03.0,E. Bledsoe makes 2-pt layup from 2 ft,,33,48
206,2,1:54.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),33,50
207,2,1:31.0,M. Chriss misses 2-pt layup from 1 ft,,33,50
208,2,1:30.0,,Defensive rebound by D. Sabonis,33,50
209,2,1:23.0,,A. Morrow makes 3-pt jump shot from 25 ft (assist by R. Westbrook),33,53
210,2,1:01.0,D. Booker makes 3-pt jump shot from 25 ft (assist by P. Tucker),,36,53
211,2,0:39.0,,R. Westbrook misses 2-pt jump shot from 16 ft,36,53
212,2,0:37.0,Defensive rebound by E. Bledsoe,,36,53
213,2,0:28.0,M. Chriss makes 3-pt jump shot from 23 ft (assist by D. Booker),,39,53
214,2,0:28.0,,Oklahoma City full timeout,39,53
215,2,0:07.0,,A. Morrow misses 3-pt jump shot from 24 ft,39,53
216,2,0:07.0,Defensive rebound by M. Chriss,,39,53
217,2,0:02.0,Turnover by M. Chriss (bad pass; steal by A. Morrow),,39,53
218,2,0:02.0,,Personal foul by M. Chriss (drawn by D. Sabonis),39,53
219,2,0:02.0,,D. Sabonis misses free throw 1 of 2,39,53
220,2,0:02.0,,Offensive rebound by Team,39,53
221,2,0:02.0,,D. Sabonis makes free throw 2 of 2,39,54
222,2,0:00.0,E. Bledsoe misses 3-pt jump shot from 29 ft,,39,54
223,2,0:00.0,Offensive rebound by Team,,39,54
224,3,11:48.0,,Offensive foul by S. Adams (drawn by P. Tucker),39,54
225,3,11:48.0,,Turnover by S. Adams (offensive foul),39,54
226,3,11:33.0,M. Chriss makes 2-pt layup from 2 ft,,41,54
227,3,11:13.0,,S. Adams makes 2-pt layup from 2 ft (assist by R. Westbrook),41,56
228,3,10:56.0,E. Bledsoe misses 3-pt jump shot from 24 ft,,41,56
229,3,10:55.0,,Defensive rebound by R. Westbrook,41,56
230,3,10:38.0,,R. Westbrook misses 2-pt jump shot from 15 ft,41,56
231,3,10:38.0,Defensive rebound by D. Booker,,41,56
232,3,10:20.0,D. Booker makes 2-pt jump shot from 15 ft,,43,56
233,3,9:58.0,,Personal foul by T. Chandler (drawn by S. Adams),43,56
234,3,9:49.0,,D. Sabonis makes 2-pt layup at rim (assist by R. Westbrook),43,58
235,3,9:30.0,M. Chriss misses 2-pt layup from 2 ft (block by D. Sabonis),,43,58
236,3,9:30.0,Offensive rebound by T. Chandler,,43,58
237,3,9:23.0,D. Booker makes 2-pt layup from 1 ft,,45,58
238,3,9:17.0,,R. Westbrook makes 2-pt layup from 1 ft,45,60
239,3,9:01.0,D. Booker misses 2-pt jump shot from 16 ft,,45,60
240,3,9:00.0,Offensive rebound by M. Chriss,,45,60
241,3,8:58.0,M. Chriss misses 2-pt layup from 1 ft (block by R. Westbrook),,45,60
242,3,8:58.0,Offensive rebound by Team,,45,60
243,3,8:46.0,D. Booker misses 2-pt jump shot from 17 ft,,45,60
244,3,8:45.0,,Defensive rebound by D. Sabonis,45,60
245,3,8:41.0,,Shooting foul by D. Booker (drawn by R. Westbrook),45,60
246,3,8:41.0,,Technical foul by R. Westbrook,45,60
247,3,8:41.0,E. Bledsoe makes technical free throw,,46,60
248,3,8:41.0,,R. Westbrook makes free throw 1 of 2,46,61
249,3,8:41.0,,R. Westbrook makes free throw 2 of 2,46,62
250,3,8:32.0,T. Chandler makes 2-pt dunk at rim (assist by D. Booker),,48,62
251,3,8:13.0,,R. Westbrook misses 3-pt jump shot from 25 ft,48,62
252,3,8:13.0,,Offensive rebound by S. Adams,48,62
253,3,8:04.0,,A. Morrow makes 3-pt jump shot from 24 ft (assist by S. Adams),48,65
254,3,7:38.0,M. Chriss misses 2-pt jump shot from 18 ft,,48,65
255,3,7:37.0,,Defensive rebound by R. Westbrook,48,65
256,3,7:31.0,,R. Westbrook makes 2-pt jump shot from 3 ft,48,67
257,3,7:29.0,Phoenix full timeout,,48,67
258,3,7:14.0,T. Chandler makes 2-pt layup from 2 ft (assist by E. Bledsoe),,50,67
259,3,7:02.0,,Personal foul by D. Booker (drawn by A. Morrow),50,67
260,3,6:48.0,,Shooting foul by P. Tucker (drawn by R. Westbrook),50,67
261,3,6:48.0,,R. Westbrook makes free throw 1 of 2,50,68
262,3,6:48.0,,R. Westbrook makes free throw 2 of 2,50,69
263,3,6:40.0,D. Booker makes 2-pt jump shot from 4 ft,,52,69
264,3,6:40.0,Shooting foul by D. Sabonis (drawn by D. Booker),,52,69
265,3,6:40.0,A. Len enters the game for M. Chriss,,52,69
266,3,6:40.0,D. Booker makes free throw 1 of 1,,53,69
267,3,6:29.0,,R. Westbrook misses 2-pt jump shot from 16 ft,53,69
268,3,6:28.0,,Offensive rebound by S. Adams,53,69
269,3,6:21.0,,A. Roberson misses 2-pt layup from 3 ft,53,69
270,3,6:20.0,Defensive rebound by T. Chandler,,53,69
271,3,6:11.0,Shooting foul by A. Roberson (drawn by D. Booker),,53,69
272,3,6:11.0,D. Booker makes free throw 1 of 2,,54,69
273,3,6:11.0,,J. Grant enters the game for A. Morrow,54,69
274,3,6:11.0,D. Booker makes free throw 2 of 2,,55,69
275,3,6:01.0,,A. Roberson makes 2-pt layup from 1 ft (assist by R. Westbrook),55,71
276,3,5:54.0,D. Booker misses 2-pt jump shot from 23 ft,,55,71
277,3,5:53.0,,Defensive rebound by R. Westbrook,55,71
278,3,5:39.0,,R. Westbrook misses 2-pt jump shot from 20 ft,55,71
279,3,5:38.0,Defensive rebound by E. Bledsoe,,55,71
280,3,5:22.0,Turnover by E. Bledsoe (lost ball; steal by S. Adams),,55,71
281,3,5:16.0,,R. Westbrook makes 2-pt layup at rim,55,73
282,3,4:57.0,Turnover by D. Booker (lost ball),,55,73
283,3,4:57.0,,E. Freedom enters the game for D. Sabonis,55,73
284,3,4:49.0,,Shooting foul by A. Len (drawn by R. Westbrook),55,73
285,3,4:49.0,,R. Westbrook makes free throw 1 of 2,55,74
286,3,4:49.0,,R. Westbrook makes free throw 2 of 2,55,75
287,3,4:49.0,Phoenix full timeout,,55,75
288,3,4:49.0,B. Knight enters the game for T. Chandler,,55,75
289,3,4:49.0,J. Dudley enters the game for E. Bledsoe,,55,75
290,3,4:49.0,,S. Christon enters the game for S. Adams,55,75
291,3,4:39.0,D. Booker makes 3-pt jump shot from 25 ft (assist by B. Knight),,58,75
292,3,4:26.0,,J. Grant misses 2-pt jump shot from 23 ft,58,75
293,3,4:26.0,,Offensive rebound by Team,58,75
294,3,4:26.0,Loose ball foul by A. Len (drawn by E. Freedom),,58,75
295,3,4:26.0,,E. Freedom makes free throw 1 of 2,58,76
296,3,4:26.0,,E. Freedom misses free throw 2 of 2,58,76
297,3,4:25.0,Defensive rebound by A. Len,,58,76
298,3,4:09.0,D. Booker makes 2-pt layup from 1 ft,,60,76
299,3,3:56.0,,R. Westbrook makes 3-pt jump shot from 25 ft,60,79
300,3,3:43.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by D. Booker),,63,79
301,3,3:27.0,,R. Westbrook makes 2-pt jump shot from 14 ft,63,81
302,3,3:16.0,D. Booker makes 2-pt layup from 2 ft,,65,81
303,3,3:16.0,,Oklahoma City full timeout,65,81
304,3,2:57.0,,S. Christon makes 2-pt layup from 1 ft (assist by R. Westbrook),65,83
305,3,2:42.0,D. Booker makes 2-pt jump shot from 16 ft,,67,83
306,3,2:29.0,,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),67,85
307,3,2:17.0,Turnover by D. Booker (lost ball; steal by A. Roberson),,67,85
308,3,2:16.0,,Personal take foul by A. Len (drawn by A. Roberson),67,85
309,3,2:16.0,,A. Roberson makes free throw 1 of 2,67,86
310,3,2:16.0,D. Bender enters the game for A. Len,,67,86
311,3,2:16.0,,A. Roberson makes free throw 2 of 2,67,87
312,3,2:05.0,Personal block foul by A. Roberson (drawn by D. Booker),,67,87
313,3,2:05.0,,K. Singler enters the game for R. Westbrook,67,87
314,3,1:52.0,D. Booker misses 2-pt jump shot from 16 ft,,67,87
315,3,1:52.0,,Defensive rebound by E. Freedom,67,87
316,3,1:37.0,,Turnover by E. Freedom (lost ball; steal by P. Tucker),67,87
317,3,1:28.0,D. Booker misses 2-pt layup from 2 ft (block by J. Grant),,67,87
318,3,1:27.0,,Defensive rebound by S. Christon,67,87
319,3,1:19.0,,J. Grant misses 3-pt jump shot from 22 ft,67,87
320,3,1:18.0,Defensive rebound by B. Knight,,67,87
321,3,1:10.0,Turnover by J. Dudley (bad pass; steal by A. Roberson),,67,87
322,3,1:02.0,,E. Freedom misses 2-pt layup from 2 ft,67,87
323,3,1:01.0,Defensive rebound by J. Dudley,,67,87
324,3,0:54.0,J. Dudley misses 3-pt jump shot from 25 ft,,67,87
325,3,0:54.0,,Defensive rebound by A. Roberson,67,87
326,3,0:33.0,,J. Grant misses 2-pt layup from 1 ft (block by D. Bender),67,87
327,3,0:33.0,,Offensive rebound by E. Freedom,67,87
328,3,0:30.0,,E. Freedom misses 2-pt layup from 2 ft,67,87
329,3,0:30.0,,Offensive rebound by E. Freedom,67,87
330,3,0:30.0,,Shooting foul by J. Dudley (drawn by E. Freedom),67,87
331,3,0:30.0,,E. Freedom makes free throw 1 of 2,67,88
332,3,0:30.0,,E. Freedom makes free throw 2 of 2,67,89
333,3,0:11.0,D. Bender misses 3-pt jump shot from 24 ft,,67,89
334,3,0:09.0,Offensive rebound by D. Booker,,67,89
335,3,0:06.0,D. Booker makes 2-pt layup from 1 ft,,69,89
336,4,11:46.0,Personal foul by J. Grant (drawn by B. Knight),,69,89
337,4,11:32.0,L. Barbosa misses 2-pt jump shot from 22 ft,,69,89
338,4,11:31.0,,Defensive rebound by N. Collison,69,89
339,4,11:14.0,,Shooting foul by D. Bender (drawn by N. Collison),69,89
340,4,11:14.0,,N. Collison makes free throw 1 of 2,69,90
341,4,11:14.0,,N. Collison misses free throw 2 of 2,69,90
342,4,11:13.0,Defensive rebound by J. Dudley,,69,90
343,4,11:04.0,Personal foul by S. Christon (drawn by B. Knight),,69,90
344,4,11:00.0,,Violation by N. Collison (def goaltending),69,90
345,4,11:00.0,J. Dudley makes 2-pt layup from 2 ft,,71,90
346,4,11:00.0,Shooting foul by Á. Abrines (drawn by J. Dudley),,71,90
347,4,11:00.0,J. Dudley makes free throw 1 of 1,,72,90
348,4,10:40.0,,N. Collison makes 2-pt layup from 2 ft,72,92
349,4,10:28.0,B. Knight makes 2-pt layup from 2 ft,,74,92
350,4,10:28.0,Shooting foul by S. Christon (drawn by B. Knight),,74,92
351,4,10:28.0,B. Knight makes free throw 1 of 1,,75,92
352,4,10:18.0,Violation by J. Dudley (kicked ball),,75,92
353,4,10:16.0,,Shooting block foul by D. Bender (drawn by K. Singler),75,92
354,4,10:16.0,,K. Singler makes free throw 1 of 2,75,93
355,4,10:16.0,,K. Singler makes free throw 2 of 2,75,94
356,4,10:02.0,B. Knight makes 3-pt jump shot from 25 ft (assist by J. Dudley),,78,94
357,4,9:41.0,,J. Grant misses 2-pt jump shot from 4 ft,78,94
358,4,9:39.0,,Offensive rebound by N. Collison,78,94
359,4,9:39.0,,N. Collison makes 2-pt layup from 2 ft,78,96
360,4,9:31.0,B. Knight misses 2-pt layup from 1 ft,,78,96
361,4,9:31.0,,Defensive rebound by S. Christon,78,96
362,4,9:08.0,,S. Christon misses 2-pt jump shot from 18 ft,78,96
363,4,9:08.0,Defensive rebound by D. Bender,,78,96
364,4,8:59.0,B. Knight makes 2-pt layup from 2 ft,,80,96
365,4,8:44.0,,Turnover by S. Christon (bad pass),80,96
366,4,8:44.0,Official timeout,,80,96
367,4,8:44.0,E. Bledsoe enters the game for T. Warren,,80,96
368,4,8:44.0,D. Booker enters the game for D. Bender,,80,96
369,4,8:44.0,,A. Roberson enters the game for N. Collison,80,96
370,4,8:44.0,,S. Adams enters the game for K. Singler,80,96
371,4,8:44.0,,R. Westbrook enters the game for Á. Abrines,80,96
372,4,8:36.0,L. Barbosa makes 2-pt layup at rim,,82,96
373,4,8:22.0,,R. Westbrook makes 2-pt jump shot from 4 ft,82,98
374,4,8:22.0,,Shooting foul by B. Knight (drawn by R. Westbrook),82,98
375,4,8:22.0,,R. Westbrook makes free throw 1 of 1,82,99
376,4,8:12.0,L. Barbosa misses 2-pt layup from 1 ft,,82,99
377,4,8:12.0,,Defensive rebound by R. Westbrook,82,99
378,4,8:05.0,,S. Christon makes 2-pt layup from 3 ft (assist by R. Westbrook),82,101
379,4,7:47.0,Turnover by J. Dudley (bad pass; steal by S. Adams),,82,101
380,4,7:27.0,,Turnover by R. Westbrook (lost ball),82,101
381,4,7:27.0,P. Tucker enters the game for L. Barbosa,,82,101
382,4,7:27.0,T. Chandler enters the game for J. Dudley,,82,101
383,4,7:20.0,Personal foul by A. Roberson (drawn by D. Booker),,82,101
384,4,7:20.0,D. Booker makes free throw 1 of 2,,83,101
385,4,7:20.0,D. Booker makes free throw 2 of 2,,84,101
386,4,7:09.0,,S. Adams makes 2-pt layup at rim (assist by R. Westbrook),84,103
