,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW YORK_ACTION,TORONTO_SCORE,NEW YORK_SCORE
247,3,5:55.0,,L. Thomas misses 3-pt jump shot from 26 ft,52,61
248,3,5:54.0,,Offensive rebound by W. Hernangómez,52,61
249,3,5:50.0,,Shooting foul by S. Ibaka (drawn by L. Thomas),52,61
250,3,5:50.0,,L. Thomas makes free throw 1 of 2,52,62
251,3,5:50.0,,L. Thomas misses free throw 2 of 2,52,62
252,3,5:50.0,P. Tucker enters the game for S. Ibaka,,52,62
253,3,5:49.0,Defensive rebound by D. DeRozan,,52,62
254,3,5:28.0,P. Patterson misses 3-pt jump shot from 25 ft,,52,62
255,3,5:27.0,,Defensive rebound by C. Anthony,52,62
256,3,5:20.0,,C. Anthony misses 2-pt jump shot from 23 ft,52,62
257,3,5:19.0,Defensive rebound by D. Carroll,,52,62
258,3,5:14.0,Turnover by C. Joseph (bad pass; steal by C. Lee),,52,62
259,3,5:09.0,,Turnover by D. Rose (bad pass),52,62
260,3,5:09.0,,R. Baker enters the game for L. Thomas,52,62
261,3,4:57.0,D. DeRozan misses 2-pt jump shot from 19 ft,,52,62
262,3,4:56.0,,Defensive rebound by C. Lee,52,62
263,3,4:36.0,,W. Hernangómez misses 2-pt jump shot from 16 ft,52,62
264,3,4:35.0,Defensive rebound by D. Carroll,,52,62
265,3,4:29.0,D. Carroll makes 3-pt jump shot from 25 ft (assist by C. Joseph),,55,62
266,3,4:12.0,,Turnover by R. Baker (bad pass; steal by P. Tucker),55,62
267,3,4:07.0,Shooting foul by R. Baker (drawn by D. Carroll),,55,62
268,3,4:07.0,D. Carroll makes free throw 1 of 2,,56,62
269,3,4:07.0,,K. O'Quinn enters the game for W. Hernangómez,56,62
270,3,4:07.0,,J. Holiday enters the game for C. Lee,56,62
271,3,4:07.0,D. Carroll makes free throw 2 of 2,,57,62
272,3,3:58.0,,Turnover by K. O'Quinn (bad pass),57,62
273,3,3:48.0,D. DeRozan makes 2-pt jump shot from 19 ft,,59,62
274,3,3:28.0,,J. Holiday misses 3-pt jump shot from 25 ft,59,62
275,3,3:27.0,Defensive rebound by D. Carroll,,59,62
276,3,3:20.0,D. Carroll misses 3-pt jump shot from 25 ft,,59,62
277,3,3:19.0,Offensive rebound by D. DeRozan,,59,62
278,3,3:12.0,D. DeRozan misses 2-pt jump shot from 15 ft,,59,62
279,3,3:11.0,,Defensive rebound by C. Anthony,59,62
280,3,3:04.0,,C. Anthony misses 3-pt jump shot from 25 ft,59,62
281,3,3:03.0,,Offensive rebound by K. O'Quinn,59,62
282,3,2:59.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by K. O'Quinn),59,65
283,3,2:58.0,Toronto full timeout,,59,65
284,3,2:58.0,F. VanVleet enters the game for D. Carroll,,59,65
285,3,2:58.0,D. Wright enters the game for C. Joseph,,59,65
286,3,2:36.0,D. DeRozan makes 2-pt jump shot from 21 ft (assist by P. Patterson),,61,65
287,3,2:13.0,,Turnover by R. Baker (lost ball; steal by P. Tucker),61,65
288,3,2:03.0,D. DeRozan misses 2-pt jump shot from 17 ft,,61,65
289,3,2:02.0,,Defensive rebound by J. Holiday,61,65
290,3,1:44.0,,D. Rose misses 2-pt jump shot from 11 ft,61,65
291,3,1:43.0,Defensive rebound by P. Patterson,,61,65
292,3,1:33.0,P. Patterson misses 3-pt jump shot from 25 ft,,61,65
293,3,1:32.0,,Defensive rebound by K. O'Quinn,61,65
294,3,1:10.0,,R. Baker makes 2-pt layup from 1 ft (assist by K. O'Quinn),61,67
295,3,0:49.0,,S. Vujačić enters the game for D. Rose,61,67
296,3,0:49.0,,L. Thomas enters the game for C. Anthony,61,67
297,3,0:43.0,P. Tucker misses 2-pt jump shot from 7 ft,,61,67
298,3,0:41.0,,Defensive rebound by K. O'Quinn,61,67
299,3,0:29.0,,J. Holiday misses 2-pt jump shot from 20 ft,61,67
300,3,0:28.0,,Offensive rebound by K. O'Quinn,61,67
301,3,0:09.0,,K. O'Quinn misses 3-pt jump shot from 22 ft,61,67
302,3,0:07.0,Defensive rebound by F. VanVleet,,61,67
303,3,0:03.0,F. VanVleet makes 2-pt layup from 2 ft,,63,67
304,4,11:37.0,Turnover by N. Powell (bad pass; steal by K. O'Quinn),,63,67
305,4,11:29.0,,J. Holiday misses 2-pt layup from 1 ft (block by N. Powell),63,67
306,4,11:28.0,Defensive rebound by D. Wright,,63,67
307,4,11:23.0,S. Ibaka misses 3-pt jump shot from 25 ft,,63,67
308,4,11:22.0,,Defensive rebound by Team,63,67
309,4,11:02.0,,S. Vujačić misses 3-pt jump shot from 25 ft,63,67
310,4,11:00.0,Defensive rebound by N. Powell,,63,67
311,4,10:46.0,N. Powell makes 3-pt jump shot from 25 ft (assist by D. Wright),,66,67
312,4,10:40.0,,Turnover by K. O'Quinn (bad pass),66,67
313,4,10:40.0,,C. Lee enters the game for J. Holiday,66,67
314,4,10:34.0,D. Carroll misses 2-pt layup from 1 ft (block by K. O'Quinn),,66,67
315,4,10:33.0,,Defensive rebound by R. Baker,66,67
316,4,10:11.0,,S. Vujačić misses 3-pt jump shot from 25 ft,66,67
317,4,10:10.0,Defensive rebound by N. Powell,,66,67
318,4,9:58.0,D. Wright makes 3-pt jump shot from 26 ft (assist by N. Powell),,69,67
319,4,9:35.0,,R. Baker misses 3-pt jump shot from 23 ft,69,67
320,4,9:34.0,Defensive rebound by N. Powell,,69,67
321,4,9:29.0,N. Powell misses 2-pt layup from 2 ft (block by K. O'Quinn),,69,67
322,4,9:28.0,Offensive rebound by S. Ibaka,,69,67
323,4,9:27.0,S. Ibaka makes 2-pt layup from 3 ft,,71,67
324,4,9:25.0,,New York full timeout,71,67
325,4,9:25.0,,D. Rose enters the game for K. O'Quinn,71,67
326,4,9:25.0,,C. Anthony enters the game for R. Baker,71,67
327,4,9:25.0,,W. Hernangómez enters the game for S. Vujačić,71,67
328,4,9:04.0,,C. Anthony makes 2-pt jump shot from 13 ft (assist by D. Rose),71,69
329,4,8:43.0,F. VanVleet misses 2-pt layup from 1 ft,,71,69
330,4,8:42.0,,Defensive rebound by W. Hernangómez,71,69
331,4,8:35.0,,W. Hernangómez makes 2-pt layup from 3 ft (assist by C. Lee),71,71
332,4,8:11.0,S. Ibaka makes 2-pt jump shot from 16 ft,,73,71
333,4,7:50.0,,C. Anthony misses 2-pt jump shot from 9 ft,73,71
334,4,7:49.0,Defensive rebound by F. VanVleet,,73,71
335,4,7:43.0,Turnover by D. Carroll (lost ball; steal by C. Anthony),,73,71
336,4,7:22.0,,W. Hernangómez misses 2-pt layup at rim (block by S. Ibaka),73,71
337,4,7:21.0,Defensive rebound by F. VanVleet,,73,71
338,4,7:12.0,D. Wright misses 3-pt jump shot from 24 ft,,73,71
339,4,7:11.0,,Defensive rebound by D. Rose,73,71
340,4,7:06.0,,Shooting foul by D. Carroll (drawn by D. Rose),73,71
341,4,7:06.0,,D. Rose makes free throw 1 of 2,73,72
342,4,7:06.0,C. Joseph enters the game for F. VanVleet,,73,72
343,4,7:06.0,P. Tucker enters the game for D. Wright,,73,72
344,4,7:06.0,D. DeRozan enters the game for D. Carroll,,73,72
345,4,7:06.0,,D. Rose makes free throw 2 of 2,73,73
346,4,6:46.0,S. Ibaka misses 2-pt jump shot from 8 ft (block by C. Lee),,73,73
347,4,6:45.0,Offensive rebound by N. Powell,,73,73
348,4,6:33.0,C. Joseph misses 3-pt jump shot from 23 ft,,73,73
349,4,6:32.0,Offensive rebound by P. Tucker,,73,73
350,4,6:25.0,Shooting foul by D. Rose (drawn by D. DeRozan),,73,73
351,4,6:25.0,D. DeRozan makes free throw 1 of 2,,74,73
352,4,6:25.0,D. DeRozan makes free throw 2 of 2,,75,73
353,4,6:10.0,,C. Anthony misses 3-pt jump shot from 25 ft,75,73
354,4,6:09.0,Defensive rebound by N. Powell,,75,73
355,4,5:58.0,S. Ibaka misses 2-pt jump shot from 10 ft,,75,73
356,4,5:57.0,,Defensive rebound by W. Hernangómez,75,73
357,4,5:45.0,,C. Lee makes 2-pt layup from 2 ft,75,75
358,4,5:24.0,Turnover by S. Ibaka (lost ball; steal by W. Hernangómez),,75,75
359,4,5:05.0,,C. Anthony misses 3-pt jump shot from 25 ft,75,75
360,4,5:04.0,,Offensive rebound by L. Thomas,75,75
361,4,4:49.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by D. Rose),75,78
362,4,4:47.0,Toronto full timeout,,75,78
363,4,4:47.0,D. Carroll enters the game for N. Powell,,75,78
364,4,4:29.0,S. Ibaka misses 2-pt jump shot from 5 ft,,75,78
365,4,4:28.0,Offensive rebound by P. Tucker,,75,78
366,4,4:16.0,S. Ibaka makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,78,78
367,4,4:01.0,,Offensive foul by W. Hernangómez (drawn by C. Joseph),78,78
368,4,4:01.0,,Turnover by W. Hernangómez (offensive foul),78,78
369,4,3:45.0,D. DeRozan misses 3-pt jump shot from 23 ft,,78,78
370,4,3:44.0,Offensive rebound by P. Tucker,,78,78
371,4,3:41.0,P. Tucker makes 2-pt layup from 2 ft,,80,78
372,4,3:15.0,,D. Rose misses 2-pt jump shot from 8 ft,80,78
373,4,3:14.0,,Offensive rebound by W. Hernangómez,80,78
374,4,3:14.0,,W. Hernangómez makes 2-pt layup from 1 ft,80,80
375,4,3:00.0,D. DeRozan makes 2-pt jump shot from 20 ft,,82,80
376,4,2:37.0,,C. Anthony makes 2-pt jump shot from 16 ft,82,82
377,4,2:37.0,,Shooting foul by P. Tucker (drawn by C. Anthony),82,82
378,4,2:37.0,Official timeout,,82,82
379,4,2:37.0,,C. Anthony makes free throw 1 of 1,82,83
380,4,2:30.0,Personal foul by W. Hernangómez (drawn by C. Joseph),,82,83
381,4,2:18.0,Shooting foul by C. Lee (drawn by D. DeRozan),,82,83
