,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PHOENIX_ACTION,SAN ANTONIO_SCORE,PHOENIX_SCORE
150,2,7:49.0,Turnover by J. Simmons (bad pass),,31,32
151,2,7:43.0,,B. Knight makes 2-pt layup from 1 ft,31,34
152,2,7:32.0,Turnover by J. Simmons (lost ball; steal by B. Knight),,31,34
153,2,7:24.0,,D. Booker misses 2-pt layup from 1 ft,31,34
154,2,7:22.0,Defensive rebound by K. Leonard,,31,34
155,2,7:10.0,K. Leonard misses 2-pt jump shot from 12 ft,,31,34
156,2,7:08.0,,Defensive rebound by B. Knight,31,34
157,2,7:08.0,,Personal foul by J. Simmons (drawn by B. Knight),31,34
158,2,7:08.0,K. Anderson enters the game for K. Leonard,,31,34
159,2,7:08.0,M. Ginóbili enters the game for L. Aldridge,,31,34
160,2,7:08.0,D. Lee enters the game for P. Gasol,,31,34
161,2,7:08.0,D. Dedmon enters the game for J. Simmons,,31,34
162,2,7:00.0,,D. Bender misses 3-pt jump shot from 24 ft,31,34
163,2,7:00.0,Defensive rebound by D. Dedmon,,31,34
164,2,6:48.0,D. Lee misses 2-pt jump shot from 18 ft,,31,34
165,2,6:47.0,,Defensive rebound by D. Bender,31,34
166,2,6:32.0,,D. Bender misses 3-pt jump shot from 23 ft,31,34
167,2,6:31.0,Defensive rebound by D. Lee,,31,34
168,2,6:12.0,P. Mills makes 2-pt jump shot from 19 ft,,33,34
169,2,5:49.0,,Personal foul by M. Ginóbili (drawn by D. Booker),33,34
170,2,5:49.0,Official timeout,,33,34
171,2,5:49.0,,T. Ulis enters the game for D. Booker,33,34
172,2,5:49.0,,E. Bledsoe enters the game for B. Knight,33,34
173,2,5:49.0,,M. Chriss enters the game for J. Dudley,33,34
174,2,5:49.0,,T. Chandler enters the game for L. Barbosa,33,34
175,2,5:49.0,,P. Tucker enters the game for D. Bender,33,34
176,2,5:49.0,T. Parker enters the game for P. Mills,,33,34
177,2,5:35.0,,M. Chriss makes 3-pt jump shot from 23 ft (assist by T. Ulis),33,37
178,2,5:19.0,Turnover by K. Anderson (traveling),,33,37
179,2,5:01.0,,E. Bledsoe misses 2-pt jump shot from 6 ft,33,37
180,2,5:00.0,Defensive rebound by D. Lee,,33,37
181,2,4:51.0,Turnover by T. Parker (bad pass; steal by E. Bledsoe),,33,37
182,2,4:45.0,,T. Chandler makes 2-pt dunk at rim (assist by E. Bledsoe),33,39
183,2,4:29.0,Turnover by D. Lee (bad pass; steal by T. Chandler),,33,39
184,2,4:21.0,,P. Tucker misses 3-pt jump shot from 24 ft,33,39
185,2,4:21.0,Defensive rebound by D. Lee,,33,39
186,2,4:13.0,D. Dedmon makes 2-pt dunk at rim (assist by K. Anderson),,35,39
187,2,3:56.0,,E. Bledsoe misses 2-pt jump shot from 15 ft,35,39
188,2,3:54.0,Defensive rebound by D. Dedmon,,35,39
189,2,3:45.0,K. Anderson makes 2-pt jump shot from 9 ft,,37,39
190,2,3:45.0,,Phoenix full timeout,37,39
191,2,3:30.0,,Turnover by T. Ulis (bad pass; steal by T. Parker),37,39
192,2,3:16.0,Personal foul by T. Chandler (drawn by M. Ginóbili),,37,39
193,2,3:16.0,K. Leonard enters the game for M. Ginóbili,,37,39
194,2,3:16.0,,D. Booker enters the game for T. Ulis,37,39
195,2,3:06.0,T. Parker makes 2-pt jump shot from 21 ft (assist by K. Leonard),,39,39
196,2,2:41.0,,T. Chandler misses 2-pt layup from 2 ft,39,39
197,2,2:41.0,,Offensive rebound by Team,39,39
198,2,2:40.0,,Turnover by Team (shot clock),39,39
199,2,2:18.0,T. Parker makes 2-pt jump shot from 22 ft (assist by K. Leonard),,41,39
200,2,1:52.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),41,42
201,2,1:35.0,Shooting foul by P. Tucker (drawn by D. Lee),,41,42
202,2,1:35.0,D. Lee makes 2-pt layup from 1 ft,,43,42
203,2,1:35.0,D. Lee makes free throw 1 of 1,,44,42
204,2,1:26.0,,Turnover by D. Booker (lost ball; steal by K. Leonard),44,42
205,2,1:21.0,K. Leonard makes 2-pt dunk from 1 ft,,46,42
206,2,1:03.0,,Personal foul by T. Parker (drawn by E. Bledsoe),46,42
207,2,0:48.0,,P. Tucker misses 2-pt jump shot from 20 ft (block by D. Dedmon),46,42
208,2,0:47.0,Defensive rebound by D. Lee,,46,42
209,2,0:40.0,K. Leonard makes 3-pt jump shot from 26 ft,,49,42
210,2,0:31.0,,Shooting block foul by D. Dedmon (drawn by E. Bledsoe),49,42
211,2,0:31.0,,E. Bledsoe makes free throw 1 of 2,49,43
212,2,0:31.0,,E. Bledsoe misses free throw 2 of 2,49,43
213,2,0:31.0,P. Gasol enters the game for D. Dedmon,,49,43
214,2,0:30.0,Defensive rebound by K. Leonard,,49,43
215,2,0:08.0,,Violation by M. Chriss (def goaltending),49,43
216,2,0:08.0,P. Gasol makes 2-pt jump shot from 5 ft,,51,43
217,2,0:01.0,,M. Chriss misses 3-pt jump shot from 27 ft,51,43
218,2,0:01.0,Defensive rebound by P. Gasol,,51,43
219,3,11:39.0,P. Gasol makes 2-pt jump shot from 21 ft (assist by K. Leonard),,53,43
220,3,11:24.0,,Shooting foul by P. Gasol (drawn by E. Bledsoe),53,43
221,3,11:24.0,,E. Bledsoe makes free throw 1 of 2,53,44
222,3,11:24.0,,E. Bledsoe makes free throw 2 of 2,53,45
223,3,11:05.0,L. Aldridge misses 2-pt hook shot from 6 ft,,53,45
224,3,11:04.0,,Defensive rebound by T. Chandler,53,45
225,3,10:53.0,,D. Booker misses 2-pt jump shot from 16 ft,53,45
226,3,10:52.0,Defensive rebound by P. Gasol,,53,45
227,3,10:44.0,P. Gasol makes 2-pt jump shot from 17 ft,,55,45
228,3,10:32.0,,Shooting foul by D. Green (drawn by D. Booker),55,45
229,3,10:32.0,,D. Booker makes free throw 1 of 2,55,46
230,3,10:32.0,,D. Booker makes free throw 2 of 2,55,47
231,3,10:13.0,K. Leonard misses 3-pt jump shot from 25 ft,,55,47
232,3,10:12.0,,Defensive rebound by T. Chandler,55,47
233,3,10:06.0,,D. Booker makes 2-pt layup from 3 ft (assist by E. Bledsoe),55,49
234,3,9:40.0,P. Gasol misses 3-pt jump shot from 25 ft,,55,49
235,3,9:40.0,,Defensive rebound by T. Chandler,55,49
236,3,9:34.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),55,52
237,3,9:32.0,San Antonio full timeout,,55,52
238,3,9:14.0,Turnover by K. Leonard (lost ball),,55,52
239,3,9:03.0,,Personal foul by L. Aldridge (drawn by M. Chriss),55,52
240,3,8:53.0,,E. Bledsoe makes 2-pt jump shot from 18 ft,55,54
241,3,8:36.0,D. Green makes 3-pt jump shot from 27 ft (assist by L. Aldridge),,58,54
242,3,8:26.0,,E. Bledsoe makes 2-pt layup from 2 ft,58,56
243,3,8:08.0,P. Gasol misses 2-pt jump shot from 18 ft,,58,56
244,3,8:07.0,,Defensive rebound by E. Bledsoe,58,56
245,3,7:44.0,,D. Booker misses 3-pt jump shot from 26 ft,58,56
246,3,7:43.0,Defensive rebound by K. Leonard,,58,56
247,3,7:32.0,Turnover by L. Aldridge (lost ball; steal by D. Booker),,58,56
248,3,7:24.0,,P. Tucker misses 3-pt jump shot from 24 ft,58,56
249,3,7:23.0,Defensive rebound by K. Leonard,,58,56
250,3,7:14.0,P. Gasol makes 2-pt jump shot from 16 ft (assist by D. Green),,60,56
251,3,6:56.0,,D. Booker misses 2-pt layup from 3 ft (block by L. Aldridge),60,56
252,3,6:55.0,Defensive rebound by D. Green,,60,56
253,3,6:50.0,K. Leonard misses 3-pt jump shot from 25 ft,,60,56
254,3,6:49.0,,Defensive rebound by M. Chriss,60,56
255,3,6:44.0,,Phoenix full timeout,60,56
256,3,6:44.0,,J. Dudley enters the game for M. Chriss,60,56
257,3,6:44.0,D. Dedmon enters the game for P. Gasol,,60,56
258,3,6:34.0,,D. Booker misses 3-pt jump shot from 25 ft,60,56
259,3,6:34.0,Defensive rebound by K. Leonard,,60,56
260,3,6:24.0,T. Parker misses 3-pt jump shot from 25 ft,,60,56
261,3,6:24.0,Offensive rebound by K. Leonard,,60,56
262,3,6:12.0,L. Aldridge misses 2-pt jump shot from 9 ft,,60,56
263,3,6:12.0,Offensive rebound by Team,,60,56
264,3,6:12.0,,Loose ball foul by T. Chandler (drawn by D. Dedmon),60,56
265,3,6:12.0,,Violation by Team (jump ball),60,56
266,3,5:49.0,Shooting foul by T. Chandler (drawn by T. Parker),,60,56
267,3,5:49.0,T. Parker makes free throw 1 of 2,,61,56
268,3,5:49.0,,M. Chriss enters the game for T. Chandler,61,56
269,3,5:49.0,T. Parker makes free throw 2 of 2,,62,56
270,3,5:37.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,62,56
271,3,5:36.0,Defensive rebound by D. Dedmon,,62,56
272,3,5:36.0,Personal foul by P. Tucker (drawn by D. Dedmon),,62,56
273,3,5:36.0,P. Mills enters the game for T. Parker,,62,56
274,3,5:36.0,M. Ginóbili enters the game for D. Green,,62,56
275,3,5:36.0,,B. Knight enters the game for E. Bledsoe,62,56
276,3,5:16.0,M. Ginóbili misses 2-pt layup from 2 ft,,62,56
277,3,5:14.0,,Defensive rebound by J. Dudley,62,56
278,3,5:12.0,,Shooting foul by D. Dedmon (drawn by D. Booker),62,56
279,3,5:12.0,,D. Booker misses free throw 1 of 2,62,56
280,3,5:12.0,,Offensive rebound by Team,62,56
281,3,5:12.0,K. Anderson enters the game for K. Leonard,,62,56
282,3,5:12.0,,D. Booker makes free throw 2 of 2,62,57
283,3,4:54.0,L. Aldridge makes 2-pt hook shot from 3 ft,,64,57
284,3,4:36.0,,B. Knight misses 2-pt jump shot from 10 ft,64,57
285,3,4:34.0,Defensive rebound by L. Aldridge,,64,57
286,3,4:14.0,P. Mills misses 3-pt jump shot from 25 ft,,64,57
287,3,4:14.0,,Defensive rebound by D. Booker,64,57
288,3,4:03.0,,D. Booker misses 2-pt layup from 2 ft,64,57
289,3,4:01.0,Defensive rebound by D. Dedmon,,64,57
290,3,3:49.0,P. Mills misses 3-pt jump shot from 25 ft,,64,57
291,3,3:49.0,Offensive rebound by L. Aldridge,,64,57
292,3,3:47.0,Shooting foul by J. Dudley (drawn by K. Anderson),,64,57
293,3,3:47.0,K. Anderson misses free throw 1 of 2,,64,57
294,3,3:47.0,Offensive rebound by Team,,64,57
295,3,3:47.0,D. Lee enters the game for L. Aldridge,,64,57
296,3,3:47.0,,L. Barbosa enters the game for P. Tucker,64,57
297,3,3:47.0,K. Anderson makes free throw 2 of 2,,65,57
298,3,3:26.0,,M. Chriss makes 2-pt dunk at rim,65,59
299,3,3:00.0,P. Mills makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),,68,59
300,3,2:49.0,,Shooting block foul by P. Mills (drawn by B. Knight),68,59
301,3,2:49.0,,B. Knight misses free throw 1 of 2,68,59
302,3,2:49.0,,Offensive rebound by Team,68,59
303,3,2:49.0,J. Simmons enters the game for K. Anderson,,68,59
304,3,2:49.0,,E. Bledsoe enters the game for D. Booker,68,59
305,3,2:49.0,,B. Knight makes free throw 2 of 2,68,60
306,3,2:36.0,D. Lee misses 2-pt jump shot from 3 ft (block by J. Dudley),,68,60
307,3,2:35.0,,Defensive rebound by J. Dudley,68,60
308,3,2:29.0,,J. Dudley makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),68,63
309,3,2:15.0,Personal foul by B. Knight (drawn by M. Ginóbili),,68,63
310,3,2:15.0,M. Ginóbili makes free throw 1 of 2,,69,63
311,3,2:15.0,M. Ginóbili makes free throw 2 of 2,,70,63
312,3,1:58.0,,L. Barbosa makes 2-pt jump shot from 23 ft,70,65
313,3,1:34.0,D. Dedmon makes 2-pt layup from 2 ft (assist by P. Mills),,72,65
314,3,1:18.0,,L. Barbosa misses 2-pt layup from 2 ft,72,65
315,3,1:16.0,,Offensive rebound by M. Chriss,72,65
316,3,1:16.0,,M. Chriss makes 2-pt dunk at rim,72,67
317,3,0:59.0,D. Lee misses 2-pt layup from 2 ft (block by J. Dudley),,72,67
318,3,0:58.0,Offensive rebound by D. Lee,,72,67
319,3,0:57.0,Turnover by D. Lee (lost ball; steal by M. Chriss),,72,67
320,3,0:57.0,,Personal foul by M. Ginóbili (drawn by B. Knight),72,67
321,3,0:57.0,,B. Knight makes free throw 1 of 2,72,68
322,3,0:57.0,,B. Knight makes free throw 2 of 2,72,69
323,3,0:38.0,Turnover by M. Ginóbili (lost ball; steal by B. Knight),,72,69
324,3,0:35.0,,Shooting foul by P. Mills (drawn by B. Knight),72,69
325,3,0:35.0,,B. Knight makes free throw 1 of 2,72,70
326,3,0:35.0,,B. Knight makes free throw 2 of 2,72,71
327,3,0:18.0,J. Simmons makes 2-pt jump shot from 19 ft (assist by M. Ginóbili),,74,71
328,3,0:02.0,,B. Knight misses 2-pt jump shot from 22 ft,74,71
329,3,0:01.0,Defensive rebound by D. Dedmon,,74,71
330,4,11:35.0,,L. Barbosa makes 2-pt jump shot from 21 ft,74,73
331,4,11:23.0,Shooting foul by D. Bender (drawn by K. Leonard),,74,73
332,4,11:23.0,K. Leonard makes free throw 1 of 2,,75,73
333,4,11:23.0,K. Leonard makes free throw 2 of 2,,76,73
334,4,11:11.0,,Personal foul by D. Green (drawn by L. Barbosa),76,73
335,4,11:07.0,,Shooting foul by D. Green (drawn by B. Knight),76,73
336,4,11:07.0,,B. Knight makes free throw 1 of 2,76,74
337,4,11:07.0,J. Simmons enters the game for D. Green,,76,74
338,4,11:07.0,,B. Knight makes free throw 2 of 2,76,75
339,4,10:51.0,Personal foul by L. Barbosa (drawn by K. Leonard),,76,75
340,4,10:41.0,P. Mills misses 3-pt jump shot from 23 ft,,76,75
341,4,10:41.0,Offensive rebound by L. Aldridge,,76,75
342,4,10:37.0,L. Aldridge misses 2-pt layup from 1 ft,,76,75
343,4,10:37.0,,Defensive rebound by D. Bender,76,75
344,4,10:30.0,,Offensive foul by D. Bender (drawn by L. Aldridge),76,75
345,4,10:30.0,,Turnover by D. Bender (offensive foul),76,75
346,4,10:16.0,K. Leonard misses 2-pt hook shot from 3 ft,,76,75
347,4,10:14.0,,Defensive rebound by D. Bender,76,75
348,4,10:08.0,,L. Barbosa makes 2-pt layup from 3 ft (assist by D. Booker),76,77
349,4,10:08.0,,Shooting foul by L. Aldridge (drawn by L. Barbosa),76,77
350,4,10:08.0,,L. Barbosa misses free throw 1 of 1,76,77
351,4,10:08.0,T. Parker enters the game for P. Mills,,76,77
352,4,10:07.0,Defensive rebound by K. Leonard,,76,77
353,4,9:51.0,K. Leonard makes 2-pt dunk at rim (assist by P. Gasol),,78,77
354,4,9:35.0,,B. Knight misses 2-pt layup from 3 ft,78,77
355,4,9:31.0,Defensive rebound by L. Aldridge,,78,77
356,4,9:27.0,L. Aldridge makes 2-pt layup from 1 ft (assist by P. Gasol),,80,77
357,4,9:27.0,Shooting foul by D. Booker (drawn by L. Aldridge),,80,77
358,4,9:27.0,L. Aldridge makes free throw 1 of 1,,81,77
359,4,9:17.0,,D. Bender misses 2-pt jump shot from 21 ft,81,77
360,4,9:16.0,Defensive rebound by T. Parker,,81,77
361,4,9:05.0,P. Gasol misses 2-pt hook shot from 3 ft,,81,77
362,4,9:03.0,Offensive rebound by L. Aldridge,,81,77
363,4,9:02.0,L. Aldridge makes 2-pt layup from 2 ft,,83,77
364,4,9:02.0,,Phoenix full timeout,83,77
365,4,9:02.0,,M. Chriss enters the game for J. Dudley,83,77
366,4,9:02.0,,T. Chandler enters the game for L. Barbosa,83,77
367,4,9:02.0,,P. Tucker enters the game for D. Bender,83,77
368,4,8:48.0,,Turnover by T. Chandler (bad pass),83,77
369,4,8:36.0,K. Leonard misses 2-pt jump shot from 18 ft,,83,77
370,4,8:35.0,,Defensive rebound by T. Chandler,83,77
371,4,8:33.0,,Turnover by T. Chandler (lost ball; steal by K. Leonard),83,77
372,4,8:28.0,K. Leonard makes 2-pt jump shot from 4 ft,,85,77
373,4,8:24.0,,Offensive foul by P. Tucker (drawn by J. Simmons),85,77
374,4,8:24.0,,Turnover by P. Tucker (offensive foul),85,77
375,4,8:11.0,Turnover by P. Gasol (bad pass; steal by B. Knight),,85,77
376,4,8:01.0,,D. Booker misses 2-pt jump shot from 5 ft,85,77
377,4,7:59.0,,Offensive rebound by D. Booker,85,77
378,4,7:59.0,,D. Booker misses 2-pt layup from 3 ft,85,77
379,4,7:56.0,Defensive rebound by P. Gasol,,85,77
380,4,7:43.0,P. Gasol makes 2-pt layup from 2 ft,,87,77
381,4,7:25.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by D. Booker),87,80
382,4,7:00.0,Shooting foul by D. Booker (drawn by J. Simmons),,87,80
383,4,7:00.0,J. Simmons makes free throw 1 of 2,,88,80
384,4,7:00.0,,E. Bledsoe enters the game for B. Knight,88,80
385,4,7:00.0,J. Simmons makes free throw 2 of 2,,89,80
386,4,6:51.0,,D. Booker misses 2-pt jump shot from 18 ft,89,80
