,QUARTER,TIME_REMAINING,DALLAS_ACTION,DETROIT_ACTION,DALLAS_SCORE,DETROIT_SCORE
42,1,7:00.0,,A. Baynes enters the game for A. Drummond,4,15
43,1,6:49.0,Personal foul by R. Jackson (drawn by Y. Ferrell),,4,15
44,1,6:39.0,H. Barnes makes 2-pt jump shot from 7 ft (assist by Y. Ferrell),,6,15
45,1,6:25.0,,R. Jackson makes 2-pt jump shot from 14 ft,6,17
46,1,6:07.0,Y. Ferrell misses 2-pt jump shot from 15 ft,,6,17
47,1,6:07.0,,Defensive rebound by J. Leuer,6,17
48,1,5:57.0,,K. Caldwell-Pope makes 2-pt jump shot from 13 ft,6,19
49,1,5:42.0,S. Curry makes 2-pt jump shot from 15 ft,,8,19
50,1,5:20.0,,A. Baynes misses 2-pt jump shot from 14 ft,8,19
51,1,5:19.0,Defensive rebound by H. Barnes,,8,19
52,1,5:09.0,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),,11,19
53,1,4:45.0,,J. Leuer makes 2-pt jump shot from 15 ft (assist by K. Caldwell-Pope),11,21
54,1,4:45.0,Dallas full timeout,,11,21
55,1,4:45.0,A. Bogut enters the game for D. Nowitzki,,11,21
56,1,4:24.0,S. Curry misses 3-pt jump shot from 24 ft,,11,21
57,1,4:24.0,,Defensive rebound by J. Leuer,11,21
58,1,4:24.0,Loose ball foul by S. Curry (drawn by J. Leuer),,11,21
59,1,4:24.0,D. Harris enters the game for S. Curry,,11,21
60,1,4:09.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by R. Jackson),11,23
61,1,3:54.0,W. Matthews makes 2-pt jump shot from 15 ft,,13,23
62,1,3:42.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,13,23
63,1,3:42.0,Defensive rebound by Y. Ferrell,,13,23
64,1,3:32.0,H. Barnes misses 2-pt jump shot from 17 ft,,13,23
65,1,3:31.0,,Defensive rebound by A. Baynes,13,23
66,1,3:23.0,,Shooting foul by A. Bogut (drawn by J. Leuer),13,23
67,1,3:23.0,,J. Leuer makes free throw 1 of 2,13,24
68,1,3:23.0,,I. Smith enters the game for R. Jackson,13,24
69,1,3:23.0,,J. Leuer makes free throw 2 of 2,13,25
70,1,3:09.0,A. Bogut makes 2-pt hook shot from 7 ft (assist by Y. Ferrell),,15,25
71,1,2:51.0,,A. Baynes misses 2-pt hook shot from 7 ft,15,25
72,1,2:50.0,Defensive rebound by A. Bogut,,15,25
73,1,2:29.0,W. Matthews makes 2-pt layup at rim,,17,25
74,1,2:15.0,,Shooting foul by D. Harris (drawn by J. Leuer),17,25
75,1,2:15.0,,Detroit full timeout,17,25
76,1,2:15.0,,J. Leuer makes free throw 1 of 2,17,26
77,1,2:15.0,,J. Leuer makes free throw 2 of 2,17,27
78,1,1:56.0,W. Matthews misses 2-pt jump shot from 5 ft (block by A. Baynes),,17,27
79,1,1:55.0,,Defensive rebound by M. Morris,17,27
80,1,1:47.0,,Turnover by J. Leuer (lost ball; steal by Y. Ferrell),17,27
81,1,1:40.0,Y. Ferrell misses 2-pt jump shot from 4 ft (block by I. Smith),,17,27
82,1,1:38.0,,Defensive rebound by J. Leuer,17,27
83,1,1:32.0,,Detroit full timeout,17,27
84,1,1:32.0,,S. Johnson enters the game for J. Leuer,17,27
85,1,1:32.0,,T. Harris enters the game for K. Caldwell-Pope,17,27
86,1,1:20.0,,M. Morris misses 2-pt jump shot from 18 ft,17,27
87,1,1:19.0,Defensive rebound by Y. Ferrell,,17,27
88,1,1:08.0,Turnover by A. Bogut (bad pass),,17,27
89,1,0:53.0,,S. Johnson misses 3-pt jump shot from 26 ft,17,27
90,1,0:53.0,,Offensive rebound by T. Harris,17,27
91,1,0:49.0,,Turnover by T. Harris (lost ball; steal by A. Bogut),17,27
92,1,0:32.0,D. Harris misses 3-pt jump shot from 27 ft,,17,27
93,1,0:31.0,,Defensive rebound by M. Morris,17,27
94,1,0:22.0,,A. Baynes misses 2-pt jump shot from 15 ft,17,27
95,1,0:22.0,Defensive rebound by D. Harris,,17,27
96,1,0:07.0,Y. Ferrell misses 2-pt jump shot from 17 ft,,17,27
97,1,0:06.0,,Defensive rebound by A. Baynes,17,27
98,1,0:02.0,,Turnover by I. Smith (lost ball; steal by Y. Ferrell),17,27
99,2,11:39.0,D. Harris misses 2-pt jump shot from 12 ft,,17,27
100,2,11:37.0,Offensive rebound by Y. Ferrell,,17,27
101,2,11:29.0,Personal foul by S. Johnson (drawn by D. Nowitzki),,17,27
102,2,11:17.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,17,27
103,2,11:16.0,,Defensive rebound by I. Smith,17,27
104,2,11:12.0,,I. Smith misses 2-pt layup at rim,17,27
105,2,11:12.0,,Offensive rebound by J. Leuer,17,27
106,2,11:12.0,,Shooting foul by D. Finney-Smith (drawn by J. Leuer),17,27
107,2,11:12.0,,J. Leuer makes free throw 1 of 2,17,28
108,2,11:12.0,D. Williams enters the game for Y. Ferrell,,17,28
109,2,11:12.0,,J. Leuer makes free throw 2 of 2,17,29
110,2,10:51.0,D. Williams misses 3-pt jump shot from 26 ft,,17,29
111,2,10:51.0,,Defensive rebound by J. Leuer,17,29
112,2,10:43.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by S. Johnson),17,32
113,2,10:37.0,Personal foul by S. Johnson (drawn by D. Nowitzki),,17,32
114,2,10:23.0,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by D. Harris),,19,32
115,2,10:01.0,,T. Harris makes 2-pt jump shot from 7 ft,19,34
116,2,9:51.0,D. Finney-Smith misses 3-pt jump shot from 23 ft,,19,34
117,2,9:51.0,,Defensive rebound by Team,19,34
118,2,9:51.0,,A. Drummond enters the game for A. Baynes,19,34
119,2,9:34.0,,I. Smith makes 2-pt jump shot from 10 ft,19,36
120,2,9:20.0,D. Harris misses 2-pt layup from 1 ft (block by J. Leuer),,19,36
121,2,9:14.0,,Defensive rebound by T. Harris,19,36
122,2,9:14.0,,I. Smith misses 2-pt jump shot from 17 ft,19,36
123,2,9:14.0,,Offensive rebound by Team,19,36
124,2,9:14.0,Loose ball foul by D. Harris (drawn by T. Harris),,19,36
125,2,9:14.0,S. Curry enters the game for D. Harris,,19,36
126,2,9:14.0,Y. Ferrell enters the game for D. Finney-Smith,,19,36
127,2,9:04.0,,J. Leuer makes 2-pt jump shot from 13 ft (assist by I. Smith),19,38
128,2,8:42.0,D. Williams makes 2-pt jump shot from 14 ft,,21,38
129,2,8:23.0,,T. Harris makes 2-pt jump shot from 17 ft,21,40
130,2,8:05.0,D. Nowitzki makes 2-pt hook shot from 6 ft,,23,40
131,2,7:55.0,,Shooting foul by S. Mejri (drawn by I. Smith),23,40
132,2,7:55.0,Official timeout,,23,40
133,2,7:55.0,,I. Smith makes free throw 1 of 2,23,41
134,2,7:55.0,,I. Smith makes free throw 2 of 2,23,42
135,2,7:37.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,23,42
136,2,7:36.0,,Defensive rebound by T. Harris,23,42
137,2,7:31.0,,J. Leuer makes 2-pt jump shot from 16 ft (assist by I. Smith),23,44
138,2,7:18.0,D. Powell enters the game for S. Mejri,,23,44
139,2,7:14.0,D. Nowitzki misses 2-pt jump shot from 13 ft,,23,44
140,2,7:14.0,,Defensive rebound by A. Drummond,23,44
141,2,7:02.0,,I. Smith makes 2-pt jump shot from 14 ft,23,46
142,2,7:02.0,Dallas full timeout,,23,46
143,2,7:02.0,H. Barnes enters the game for D. Nowitzki,,23,46
144,2,7:02.0,W. Matthews enters the game for S. Curry,,23,46
145,2,7:02.0,A. Bogut enters the game for D. Williams,,23,46
146,2,7:02.0,D. Harris enters the game for D. Powell,,23,46
147,2,6:39.0,D. Harris misses 2-pt layup from 1 ft,,23,46
148,2,6:39.0,Offensive rebound by A. Bogut,,23,46
149,2,6:36.0,A. Bogut makes 2-pt layup at rim,,25,46
150,2,6:20.0,,T. Harris misses 2-pt dunk at rim (block by A. Bogut),25,46
151,2,6:18.0,Defensive rebound by Y. Ferrell,,25,46
152,2,6:13.0,H. Barnes makes 2-pt layup from 1 ft (assist by D. Harris),,27,46
153,2,6:00.0,,I. Smith misses 2-pt jump shot from 6 ft,27,46
154,2,5:58.0,,Offensive rebound by T. Harris,27,46
155,2,5:49.0,,T. Harris misses 3-pt jump shot from 26 ft,27,46
156,2,5:47.0,,Offensive rebound by Team,27,46
157,2,5:47.0,,R. Jackson enters the game for I. Smith,27,46
158,2,5:47.0,,K. Caldwell-Pope enters the game for T. Harris,27,46
159,2,5:34.0,,A. Drummond makes 2-pt hook shot from 7 ft (assist by S. Johnson),27,48
160,2,5:21.0,Personal foul by K. Caldwell-Pope (drawn by Y. Ferrell),,27,48
161,2,5:11.0,D. Harris misses 2-pt jump shot from 6 ft,,27,48
162,2,5:11.0,,Defensive rebound by A. Drummond,27,48
163,2,5:11.0,,Personal foul by A. Bogut (drawn by A. Drummond),27,48
164,2,5:01.0,,S. Johnson misses 3-pt jump shot from 25 ft,27,48
165,2,5:01.0,Defensive rebound by W. Matthews,,27,48
166,2,4:58.0,Dallas full timeout,,27,48
167,2,4:58.0,,M. Morris enters the game for J. Leuer,27,48
168,2,4:44.0,Shooting foul by A. Drummond (drawn by D. Harris),,27,48
169,2,4:44.0,D. Harris makes free throw 1 of 2,,28,48
170,2,4:44.0,,A. Baynes enters the game for A. Drummond,28,48
171,2,4:44.0,D. Harris makes free throw 2 of 2,,29,48
172,2,4:25.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft,29,51
173,2,4:10.0,W. Matthews misses 3-pt jump shot from 27 ft,,29,51
174,2,4:10.0,,Defensive rebound by K. Caldwell-Pope,29,51
175,2,4:05.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,29,51
176,2,4:04.0,Defensive rebound by A. Bogut,,29,51
177,2,3:48.0,A. Bogut misses 2-pt hook shot from 7 ft,,29,51
178,2,3:46.0,,Defensive rebound by M. Morris,29,51
179,2,3:39.0,,R. Jackson makes 2-pt jump shot from 14 ft (assist by M. Morris),29,53
180,2,3:21.0,Def 3 sec tech foul by A. Baynes,,29,53
181,2,3:21.0,D. Nowitzki enters the game for A. Bogut,,29,53
182,2,3:21.0,H. Barnes makes technical free throw,,30,53
183,2,3:05.0,W. Matthews misses 3-pt jump shot from 24 ft,,30,53
184,2,3:04.0,,Defensive rebound by M. Morris,30,53
185,2,2:57.0,,Personal foul by Y. Ferrell (drawn by R. Jackson),30,53
186,2,2:57.0,,R. Jackson misses free throw 1 of 2,30,53
187,2,2:57.0,,Offensive rebound by Team,30,53
188,2,2:57.0,S. Curry enters the game for D. Harris,,30,53
189,2,2:57.0,D. Williams enters the game for Y. Ferrell,,30,53
190,2,2:57.0,,R. Jackson makes free throw 2 of 2,30,54
191,2,2:48.0,Turnover by D. Nowitzki (lost ball; steal by R. Jackson),,30,54
192,2,2:42.0,,R. Jackson makes 2-pt dunk at rim,30,56
193,2,2:18.0,H. Barnes makes 2-pt jump shot from 18 ft (assist by D. Nowitzki),,32,56
194,2,2:18.0,Shooting foul by K. Caldwell-Pope (drawn by H. Barnes),,32,56
195,2,2:18.0,,J. Leuer enters the game for S. Johnson,32,56
196,2,2:18.0,,I. Smith enters the game for R. Jackson,32,56
197,2,2:18.0,H. Barnes makes free throw 1 of 1,,33,56
198,2,1:57.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft,33,58
199,2,1:51.0,Personal foul by A. Baynes (drawn by D. Nowitzki),,33,58
200,2,1:51.0,D. Nowitzki makes free throw 1 of 2,,34,58
201,2,1:51.0,D. Nowitzki makes free throw 2 of 2,,35,58
202,2,1:25.0,,M. Morris misses 2-pt jump shot from 22 ft,35,58
203,2,1:25.0,Defensive rebound by D. Nowitzki,,35,58
204,2,1:03.0,H. Barnes misses 2-pt jump shot from 10 ft,,35,58
205,2,1:02.0,,Defensive rebound by A. Baynes,35,58
206,2,0:52.0,,K. Caldwell-Pope misses 2-pt jump shot from 3 ft,35,58
207,2,0:52.0,,Offensive rebound by K. Caldwell-Pope,35,58
208,2,0:50.0,,K. Caldwell-Pope makes 2-pt layup at rim,35,60
209,2,0:33.0,D. Williams misses 2-pt jump shot from 8 ft,,35,60
210,2,0:31.0,,Defensive rebound by J. Leuer,35,60
211,2,0:24.0,,A. Baynes makes 2-pt hook shot from 4 ft (assist by I. Smith),35,62
212,2,0:04.0,D. Nowitzki misses 2-pt jump shot from 14 ft,,35,62
213,2,0:02.0,,Defensive rebound by M. Morris,35,62
214,2,0:00.0,,M. Morris misses 3-pt jump shot from 72 ft,35,62
215,2,0:00.0,,Offensive rebound by Team,35,62
216,3,11:47.0,W. Matthews misses 3-pt jump shot from 25 ft,,35,62
217,3,11:47.0,Offensive rebound by H. Barnes,,35,62
218,3,11:31.0,Shooting foul by R. Jackson (drawn by D. Williams),,35,62
219,3,11:31.0,D. Williams makes free throw 1 of 2,,36,62
220,3,11:31.0,D. Williams makes free throw 2 of 2,,37,62
221,3,11:19.0,,Turnover by A. Drummond (bad pass; steal by D. Nowitzki),37,62
222,3,11:04.0,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by D. Williams),,39,62
223,3,10:47.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,39,62
224,3,10:47.0,Defensive rebound by D. Nowitzki,,39,62
225,3,10:34.0,D. Williams misses 3-pt jump shot from 26 ft,,39,62
226,3,10:33.0,,Defensive rebound by A. Drummond,39,62
227,3,10:20.0,,Turnover by R. Jackson (bad pass; steal by W. Matthews),39,62
228,3,10:13.0,S. Curry makes 3-pt jump shot from 23 ft (assist by H. Barnes),,42,62
229,3,10:13.0,,Detroit full timeout,42,62
230,3,9:59.0,,A. Drummond misses 2-pt layup from 1 ft,42,62
231,3,9:59.0,,Offensive rebound by A. Drummond,42,62
232,3,9:59.0,,Shooting foul by D. Williams (drawn by A. Drummond),42,62
233,3,9:59.0,,A. Drummond makes free throw 1 of 2,42,63
234,3,9:59.0,,A. Drummond misses free throw 2 of 2,42,63
235,3,9:58.0,Defensive rebound by D. Nowitzki,,42,63
236,3,9:45.0,H. Barnes makes 2-pt jump shot from 10 ft (assist by W. Matthews),,44,63
237,3,9:30.0,,Turnover by A. Drummond (lost ball),44,63
238,3,9:20.0,D. Nowitzki makes 3-pt jump shot from 27 ft (assist by D. Williams),,47,63
239,3,9:05.0,,R. Jackson makes 3-pt jump shot from 27 ft,47,66
240,3,8:48.0,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by D. Williams),,49,66
241,3,8:41.0,,Personal foul by D. Williams (drawn by R. Jackson),49,66
242,3,8:31.0,,Shooting foul by D. Nowitzki (drawn by R. Jackson),49,66
243,3,8:31.0,,R. Jackson makes free throw 1 of 2,49,67
244,3,8:31.0,,R. Jackson makes free throw 2 of 2,49,68
245,3,8:14.0,H. Barnes makes 2-pt layup at rim (assist by D. Williams),,51,68
246,3,7:54.0,,R. Jackson misses 3-pt jump shot from 23 ft,51,68
247,3,7:53.0,Defensive rebound by D. Nowitzki,,51,68
248,3,7:45.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,51,68
249,3,7:44.0,,Defensive rebound by M. Morris,51,68
250,3,7:29.0,,J. Leuer misses 2-pt jump shot from 15 ft,51,68
251,3,7:29.0,Defensive rebound by S. Curry,,51,68
252,3,7:17.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by D. Williams),,54,68
253,3,6:55.0,,A. Drummond makes 2-pt hook shot from 8 ft,54,70
254,3,6:35.0,D. Nowitzki makes 3-pt jump shot from 27 ft (assist by W. Matthews),,57,70
255,3,6:29.0,,Detroit full timeout,57,70
256,3,6:28.0,,T. Harris enters the game for J. Leuer,57,70
257,3,6:28.0,,A. Baynes enters the game for A. Drummond,57,70
258,3,6:28.0,A. Bogut enters the game for D. Nowitzki,,57,70
259,3,6:13.0,,T. Harris misses 2-pt jump shot from 18 ft,57,70
260,3,6:13.0,Defensive rebound by A. Bogut,,57,70
261,3,6:03.0,D. Williams misses 3-pt jump shot from 26 ft,,57,70
262,3,6:02.0,,Defensive rebound by A. Baynes,57,70
263,3,5:52.0,,K. Caldwell-Pope makes 2-pt jump shot from 15 ft,57,72
264,3,5:33.0,H. Barnes misses 2-pt jump shot from 16 ft,,57,72
265,3,5:31.0,,Defensive rebound by M. Morris,57,72
266,3,5:29.0,,Offensive foul by A. Baynes (drawn by W. Matthews),57,72
267,3,5:29.0,,Turnover by A. Baynes (offensive foul),57,72
268,3,5:20.0,Offensive foul by A. Bogut (drawn by R. Jackson),,57,72
269,3,5:20.0,Turnover by A. Bogut (offensive foul),,57,72
270,3,4:57.0,,M. Morris misses 2-pt jump shot from 22 ft,57,72
271,3,4:57.0,Defensive rebound by A. Bogut,,57,72
272,3,4:33.0,H. Barnes misses 3-pt jump shot from 25 ft,,57,72
273,3,4:33.0,,Defensive rebound by A. Baynes,57,72
274,3,4:23.0,,T. Harris makes 2-pt jump shot from 13 ft,57,74
275,3,4:23.0,Dallas full timeout,,57,74
276,3,4:23.0,,I. Smith enters the game for R. Jackson,57,74
277,3,4:16.0,Personal foul by M. Morris (drawn by W. Matthews),,57,74
278,3,4:11.0,H. Barnes makes 2-pt dunk at rim (assist by A. Bogut),,59,74
279,3,3:50.0,,T. Harris misses 2-pt jump shot from 16 ft,59,74
280,3,3:50.0,Defensive rebound by D. Williams,,59,74
281,3,3:42.0,W. Matthews misses 2-pt jump shot from 19 ft,,59,74
282,3,3:42.0,Offensive rebound by Team,,59,74
283,3,3:42.0,,Loose ball foul by A. Baynes (drawn by H. Barnes),59,74
284,3,3:33.0,D. Williams misses 2-pt jump shot from 10 ft,,59,74
285,3,3:32.0,,Defensive rebound by K. Caldwell-Pope,59,74
286,3,3:30.0,,Personal foul by W. Matthews (drawn by K. Caldwell-Pope),59,74
287,3,3:21.0,,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,59,74
288,3,3:21.0,Defensive rebound by H. Barnes,,59,74
289,3,3:06.0,S. Curry makes 2-pt jump shot from 16 ft,,61,74
290,3,2:47.0,,Turnover by M. Morris (bad pass; steal by S. Curry),61,74
291,3,2:41.0,S. Curry misses 3-pt jump shot from 26 ft,,61,74
292,3,2:40.0,,Defensive rebound by A. Baynes,61,74
293,3,2:33.0,,Turnover by I. Smith (bad pass; steal by S. Curry),61,74
294,3,2:20.0,W. Matthews misses 3-pt jump shot from 27 ft,,61,74
295,3,2:20.0,,Defensive rebound by A. Baynes,61,74
296,3,2:12.0,,A. Baynes misses 2-pt jump shot from 8 ft,61,74
297,3,2:12.0,Defensive rebound by H. Barnes,,61,74
298,3,1:58.0,H. Barnes misses 3-pt jump shot from 26 ft,,61,74
299,3,1:58.0,,Defensive rebound by A. Baynes,61,74
300,3,1:49.0,,Personal foul by S. Curry (drawn by T. Harris),61,74
301,3,1:49.0,,T. Harris makes free throw 1 of 2,61,75
302,3,1:49.0,,S. Johnson enters the game for M. Morris,61,75
303,3,1:49.0,,T. Harris makes free throw 2 of 2,61,76
304,3,1:32.0,D. Williams misses 2-pt jump shot from 8 ft,,61,76
305,3,1:31.0,Offensive rebound by A. Bogut,,61,76
306,3,1:28.0,A. Bogut misses 2-pt layup at rim,,61,76
307,3,1:27.0,Offensive rebound by A. Bogut,,61,76
308,3,1:27.0,S. Curry misses 3-pt jump shot from 25 ft,,61,76
309,3,1:27.0,,Defensive rebound by Team,61,76
310,3,1:14.0,,S. Johnson misses 3-pt jump shot from 27 ft,61,76
311,3,1:13.0,Defensive rebound by A. Bogut,,61,76
312,3,1:00.0,W. Matthews makes 2-pt layup from 1 ft,,63,76
313,3,0:40.0,,K. Caldwell-Pope misses 2-pt jump shot from 13 ft,63,76
314,3,0:39.0,Defensive rebound by S. Curry,,63,76
315,3,0:32.0,W. Matthews misses 3-pt jump shot from 23 ft,,63,76
316,3,0:32.0,,Defensive rebound by Team,63,76
317,3,0:32.0,Loose ball foul by A. Bogut (drawn by T. Harris),,63,76
318,3,0:32.0,,T. Harris makes free throw 1 of 2,63,77
319,3,0:32.0,Y. Ferrell enters the game for S. Curry,,63,77
320,3,0:32.0,D. Harris enters the game for D. Williams,,63,77
321,3,0:32.0,D. Nowitzki enters the game for A. Bogut,,63,77
322,3,0:32.0,,T. Harris makes free throw 2 of 2,63,78
323,3,0:18.0,Y. Ferrell misses 2-pt jump shot from 17 ft,,63,78
324,3,0:17.0,,Defensive rebound by S. Johnson,63,78
325,3,0:01.0,,I. Smith misses 2-pt jump shot from 15 ft,63,78
326,3,0:00.0,,Offensive rebound by Team,63,78
327,4,11:39.0,,T. Harris misses 2-pt jump shot from 10 ft,63,78
328,4,11:38.0,Defensive rebound by D. Nowitzki,,63,78
329,4,11:24.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,63,78
330,4,11:24.0,,Defensive rebound by I. Smith,63,78
331,4,11:20.0,Offensive charge foul by S. Johnson (drawn by D. Harris),,63,78
332,4,11:20.0,,Turnover by S. Johnson (offensive foul),63,78
333,4,11:00.0,Y. Ferrell misses 3-pt jump shot from 23 ft,,63,78
334,4,11:00.0,,Defensive rebound by A. Baynes,63,78
335,4,10:41.0,,I. Smith makes 2-pt jump shot from 15 ft,63,80
336,4,10:27.0,Y. Ferrell makes 2-pt layup from 1 ft,,65,80
337,4,10:08.0,,Turnover by T. Harris (lost ball; steal by D. Harris),65,80
338,4,10:02.0,D. Harris makes 2-pt layup at rim,,67,80
339,4,9:45.0,,I. Smith makes 2-pt jump shot from 7 ft,67,82
340,4,9:36.0,D. Finney-Smith makes 2-pt layup at rim (assist by Y. Ferrell),,69,82
341,4,9:36.0,Shooting foul by J. Leuer (drawn by D. Finney-Smith),,69,82
342,4,9:36.0,D. Finney-Smith makes free throw 1 of 1,,70,82
343,4,9:29.0,,Personal foul by D. Nowitzki (drawn by A. Baynes),70,82
344,4,9:19.0,,I. Smith misses 2-pt jump shot from 19 ft,70,82
345,4,9:18.0,,Offensive rebound by A. Baynes,70,82
346,4,9:17.0,,A. Baynes misses 2-pt layup from 2 ft,70,82
347,4,9:16.0,Defensive rebound by D. Finney-Smith,,70,82
348,4,8:58.0,D. Nowitzki misses 2-pt jump shot from 19 ft,,70,82
349,4,8:57.0,,Defensive rebound by J. Leuer,70,82
350,4,8:39.0,,A. Baynes misses 2-pt jump shot from 15 ft,70,82
351,4,8:38.0,Defensive rebound by D. Harris,,70,82
352,4,8:28.0,Y. Ferrell makes 3-pt jump shot from 25 ft,,73,82
353,4,8:28.0,,Detroit full timeout,73,82
354,4,8:28.0,,K. Caldwell-Pope enters the game for T. Harris,73,82
355,4,8:28.0,,M. Morris enters the game for S. Johnson,73,82
356,4,8:10.0,,I. Smith misses 3-pt jump shot from 24 ft,73,82
357,4,8:10.0,Defensive rebound by J. Anderson,,73,82
358,4,7:55.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,73,82
359,4,7:55.0,,Defensive rebound by Team,73,82
360,4,7:55.0,,R. Jackson enters the game for I. Smith,73,82
361,4,7:54.0,,Personal foul by Y. Ferrell (drawn by R. Jackson),73,82
362,4,7:38.0,,K. Caldwell-Pope makes 2-pt jump shot from 18 ft (assist by R. Jackson),73,84
363,4,7:17.0,Turnover by Y. Ferrell (bad pass),,73,84
364,4,7:05.0,,Turnover by R. Jackson (traveling),73,84
365,4,6:56.0,Shooting foul by J. Leuer (drawn by D. Harris),,73,84
366,4,6:56.0,D. Harris makes free throw 1 of 2,,74,84
367,4,6:56.0,D. Harris makes free throw 2 of 2,,75,84
368,4,6:43.0,,R. Jackson misses 2-pt layup from 1 ft,75,84
369,4,6:42.0,,Offensive rebound by A. Baynes,75,84
370,4,6:42.0,,A. Baynes misses 2-pt layup from 1 ft,75,84
371,4,6:41.0,Defensive rebound by Y. Ferrell,,75,84
372,4,6:33.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,75,84
373,4,6:33.0,,Defensive rebound by J. Leuer,75,84
374,4,6:16.0,,R. Jackson makes 2-pt jump shot from 20 ft,75,86
375,4,6:16.0,Dallas full timeout,,75,86
376,4,6:16.0,,T. Harris enters the game for J. Leuer,75,86
377,4,6:16.0,,A. Drummond enters the game for A. Baynes,75,86
378,4,6:16.0,D. Williams enters the game for D. Nowitzki,,75,86
379,4,6:16.0,W. Matthews enters the game for Y. Ferrell,,75,86
380,4,6:16.0,A. Bogut enters the game for D. Harris,,75,86
381,4,6:16.0,S. Curry enters the game for D. Finney-Smith,,75,86
382,4,6:16.0,H. Barnes enters the game for J. Anderson,,75,86
383,4,5:55.0,H. Barnes misses 3-pt jump shot from 23 ft,,75,86
