,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MIAMI_ACTION,WASHINGTON_SCORE,MIAMI_SCORE
50,1,5:37.0,,Defensive rebound by H. Whiteside,12,10
51,1,5:34.0,,Personal foul by T. Satoranský (drawn by J. Richardson),12,10
52,1,5:26.0,,G. Dragić misses 2-pt layup from 2 ft,12,10
53,1,5:25.0,Defensive rebound by B. Jennings,,12,10
54,1,5:20.0,T. Satoranský misses 2-pt layup from 1 ft (block by J. Johnson),,12,10
55,1,5:19.0,Offensive rebound by O. Porter,,12,10
56,1,5:12.0,O. Porter makes 2-pt jump shot from 17 ft,,14,10
57,1,5:02.0,,Turnover by J. Johnson (lost ball; steal by B. Jennings),14,10
58,1,4:57.0,B. Jennings makes 2-pt layup from 2 ft,,16,10
59,1,4:50.0,,Miami full timeout,16,10
60,1,4:50.0,T. Burke enters the game for T. Satoranský,,16,10
61,1,4:50.0,,T. Johnson enters the game for G. Dragić,16,10
62,1,4:42.0,,Shooting foul by O. Porter (drawn by H. Whiteside),16,10
63,1,4:42.0,,H. Whiteside makes free throw 1 of 2,16,11
64,1,4:42.0,,H. Whiteside makes free throw 2 of 2,16,12
65,1,4:27.0,B. Jennings misses 3-pt jump shot from 24 ft,,16,12
66,1,4:26.0,,Defensive rebound by T. Johnson,16,12
67,1,4:18.0,,J. Johnson makes 2-pt layup from 3 ft (assist by T. Johnson),16,14
68,1,4:18.0,,Shooting foul by O. Porter (drawn by J. Johnson),16,14
69,1,4:18.0,S. Mac enters the game for O. Porter,,16,14
70,1,4:18.0,,W. Ellington enters the game for R. McGruder,16,14
71,1,4:18.0,,J. Johnson makes free throw 1 of 1,16,15
72,1,4:01.0,K. Oubre misses 3-pt jump shot from 24 ft,,16,15
73,1,4:00.0,,Defensive rebound by H. Whiteside,16,15
74,1,3:44.0,,W. Ellington misses 3-pt jump shot from 24 ft,16,15
75,1,3:43.0,Defensive rebound by S. Mac,,16,15
76,1,3:32.0,M. Gortat makes 2-pt jump shot from 15 ft (assist by B. Jennings),,18,15
77,1,3:14.0,,H. Whiteside misses 2-pt jump shot from 6 ft,18,15
78,1,3:13.0,Defensive rebound by M. Gortat,,18,15
79,1,3:04.0,T. Burke makes 3-pt jump shot from 24 ft (assist by K. Oubre),,21,15
80,1,2:37.0,,T. Johnson misses 2-pt jump shot from 5 ft,21,15
81,1,2:36.0,,Offensive rebound by T. Johnson,21,15
82,1,2:34.0,,T. Johnson makes 2-pt jump shot from 2 ft,21,17
83,1,2:18.0,S. Mac makes 2-pt jump shot from 7 ft (assist by T. Burke),,23,17
84,1,2:02.0,,J. Johnson makes 2-pt jump shot from 16 ft,23,19
85,1,1:45.0,M. Gortat makes 2-pt jump shot from 10 ft,,25,19
86,1,1:45.0,Shooting foul by H. Whiteside (drawn by M. Gortat),,25,19
87,1,1:45.0,M. Gortat misses free throw 1 of 1,,25,19
88,1,1:45.0,,G. Dragić enters the game for J. Johnson,25,19
89,1,1:45.0,,O. White enters the game for H. Whiteside,25,19
90,1,1:45.0,,W. Reed enters the game for J. Richardson,25,19
91,1,1:44.0,,Defensive rebound by W. Reed,25,19
92,1,1:29.0,,G. Dragić makes 2-pt jump shot from 3 ft,25,21
93,1,1:07.0,T. Burke misses 2-pt jump shot from 19 ft,,25,21
94,1,1:06.0,,Defensive rebound by W. Ellington,25,21
95,1,0:54.0,,Turnover by G. Dragić (lost ball),25,21
96,1,0:54.0,B. Bogdanović enters the game for K. Oubre,,25,21
97,1,0:54.0,T. Satoranský enters the game for M. Gortat,,25,21
98,1,0:54.0,J. Smith enters the game for B. Jennings,,25,21
99,1,0:40.0,J. Smith makes 2-pt layup from 1 ft (assist by T. Burke),,27,21
100,1,0:22.0,,T. Johnson misses 2-pt jump shot from 14 ft,27,21
101,1,0:20.0,,Offensive rebound by W. Reed,27,21
102,1,0:19.0,,W. Reed makes 2-pt dunk at rim,27,23
103,1,0:01.0,T. Burke misses 3-pt jump shot from 40 ft,,27,23
104,1,0:00.0,Offensive rebound by Team,,27,23
105,2,11:42.0,,G. Dragić makes 2-pt jump shot from 16 ft,27,25
106,2,11:24.0,J. Smith misses 2-pt jump shot from 7 ft,,27,25
107,2,11:23.0,,Defensive rebound by W. Ellington,27,25
108,2,11:13.0,,O. White misses 2-pt layup from 2 ft,27,25
109,2,11:12.0,,Offensive rebound by W. Reed,27,25
110,2,11:11.0,,W. Reed makes 2-pt dunk at rim,27,27
111,2,10:58.0,B. Bogdanović makes 2-pt jump shot from 19 ft,,29,27
112,2,10:43.0,,W. Ellington misses 3-pt jump shot from 24 ft,29,27
113,2,10:42.0,Defensive rebound by J. Smith,,29,27
114,2,10:29.0,J. Smith misses 2-pt jump shot from 18 ft,,29,27
115,2,10:28.0,,Defensive rebound by W. Ellington,29,27
116,2,10:17.0,,G. Dragić misses 3-pt jump shot from 24 ft,29,27
117,2,10:16.0,Defensive rebound by J. Smith,,29,27
118,2,10:06.0,Turnover by T. Satoranský (traveling),,29,27
119,2,9:48.0,,Turnover by T. Johnson (step out of bounds),29,27
120,2,9:48.0,,Violation by Team (jump ball),29,27
121,2,9:28.0,T. Satoranský misses 3-pt jump shot from 24 ft,,29,27
122,2,9:27.0,,Defensive rebound by W. Reed,29,27
123,2,9:16.0,,W. Ellington misses 2-pt jump shot from 18 ft,29,27
124,2,9:15.0,,Offensive rebound by W. Reed,29,27
125,2,9:14.0,,W. Reed makes 2-pt layup from 1 ft,29,29
126,2,9:02.0,B. Bogdanović makes 2-pt jump shot from 11 ft,,31,29
127,2,8:48.0,,W. Reed makes 2-pt layup from 1 ft (assist by G. Dragić),31,31
128,2,8:41.0,Offensive foul by J. Smith (drawn by O. White),,31,31
129,2,8:41.0,Turnover by J. Smith (offensive foul),,31,31
130,2,8:41.0,Official timeout,,31,31
131,2,8:25.0,,Turnover by G. Dragić (bad pass),31,31
132,2,8:08.0,Shooting foul by W. Reed (drawn by J. Smith),,31,31
133,2,8:08.0,J. Smith misses free throw 1 of 2,,31,31
134,2,8:08.0,Offensive rebound by Team,,31,31
135,2,8:08.0,,J. Johnson enters the game for W. Reed,31,31
136,2,8:08.0,J. Smith makes free throw 2 of 2,,32,31
137,2,7:48.0,,W. Ellington misses 3-pt jump shot from 23 ft,32,31
138,2,7:47.0,Defensive rebound by J. Smith,,32,31
139,2,7:41.0,S. Mac makes 2-pt layup from 1 ft,,34,31
140,2,7:22.0,,G. Dragić makes 2-pt jump shot from 9 ft,34,33
141,2,7:10.0,T. Burke makes 2-pt jump shot from 6 ft,,36,33
142,2,7:01.0,,Turnover by G. Dragić (bad pass; steal by T. Satoranský),36,33
143,2,6:59.0,,H. Whiteside enters the game for O. White,36,33
144,2,6:59.0,O. Porter enters the game for T. Satoranský,,36,33
145,2,6:47.0,,Offensive charge foul by J. Smith (drawn by J. Johnson),36,33
146,2,6:47.0,Turnover by J. Smith (offensive foul),,36,33
147,2,6:47.0,,J. Richardson enters the game for T. Johnson,36,33
148,2,6:47.0,M. Gortat enters the game for J. Smith,,36,33
149,2,6:30.0,,W. Ellington makes 3-pt jump shot from 23 ft (assist by J. Johnson),36,36
150,2,6:16.0,B. Bogdanović misses 2-pt jump shot from 16 ft,,36,36
151,2,6:15.0,,Defensive rebound by J. Johnson,36,36
152,2,6:07.0,,G. Dragić misses 2-pt jump shot from 14 ft,36,36
153,2,6:06.0,,Offensive rebound by J. Johnson,36,36
154,2,5:59.0,,H. Whiteside makes 2-pt hook shot from 5 ft (assist by W. Ellington),36,38
155,2,5:42.0,S. Mac misses 2-pt layup from 1 ft,,36,38
156,2,5:41.0,,Defensive rebound by W. Ellington,36,38
157,2,5:29.0,,H. Whiteside makes 2-pt jump shot from 15 ft (assist by G. Dragić),36,40
158,2,5:21.0,Washington full timeout,,36,40
159,2,5:21.0,B. Jennings enters the game for S. Mac,,36,40
160,2,5:21.0,,T. Johnson enters the game for G. Dragić,36,40
161,2,5:16.0,Shooting foul by T. Johnson (drawn by T. Burke),,36,40
162,2,5:16.0,T. Burke makes free throw 1 of 2,,37,40
163,2,5:16.0,T. Burke makes free throw 2 of 2,,38,40
164,2,4:58.0,,W. Ellington misses 3-pt jump shot from 24 ft,38,40
165,2,4:57.0,,Offensive rebound by H. Whiteside,38,40
166,2,4:56.0,,H. Whiteside makes 2-pt dunk at rim,38,42
167,2,4:43.0,T. Burke makes 2-pt jump shot from 18 ft,,40,42
168,2,4:14.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by J. Johnson),40,45
169,2,3:57.0,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by T. Burke),,43,45
170,2,3:43.0,,J. Johnson makes 2-pt layup from 2 ft,43,47
171,2,3:29.0,O. Porter misses 3-pt jump shot from 23 ft,,43,47
172,2,3:28.0,Offensive rebound by M. Gortat,,43,47
173,2,3:25.0,T. Burke misses 3-pt jump shot from 24 ft,,43,47
174,2,3:24.0,,Defensive rebound by T. Johnson,43,47
175,2,3:06.0,,J. Richardson makes 2-pt jump shot from 15 ft,43,49
176,2,2:50.0,B. Bogdanović misses 2-pt jump shot from 20 ft,,43,49
177,2,2:49.0,,Defensive rebound by J. Johnson,43,49
178,2,2:42.0,,J. Johnson makes 2-pt jump shot from 3 ft,43,51
179,2,2:42.0,,Shooting block foul by M. Gortat (drawn by J. Johnson),43,51
180,2,2:42.0,,Miami full timeout,43,51
181,2,2:42.0,K. Oubre enters the game for T. Burke,,43,51
182,2,2:42.0,,J. Johnson makes free throw 1 of 1,43,52
183,2,2:27.0,O. Porter misses 2-pt jump shot from 16 ft,,43,52
184,2,2:26.0,,Defensive rebound by H. Whiteside,43,52
185,2,2:06.0,,T. Johnson makes 2-pt jump shot from 5 ft,43,54
186,2,2:00.0,O. Porter makes 2-pt layup from 2 ft (assist by B. Bogdanović),,45,54
187,2,2:00.0,Shooting foul by J. Richardson (drawn by O. Porter),,45,54
188,2,2:00.0,,G. Dragić enters the game for W. Ellington,45,54
189,2,2:00.0,O. Porter makes free throw 1 of 1,,46,54
190,2,1:36.0,,J. Johnson misses 2-pt layup from 1 ft,46,54
191,2,1:35.0,Defensive rebound by M. Gortat,,46,54
192,2,1:22.0,B. Jennings misses 3-pt jump shot from 25 ft,,46,54
193,2,1:21.0,Offensive rebound by B. Bogdanović,,46,54
194,2,1:20.0,B. Bogdanović misses 2-pt jump shot from 11 ft,,46,54
195,2,1:19.0,,Defensive rebound by H. Whiteside,46,54
196,2,1:13.0,,J. Richardson misses 2-pt jump shot from 16 ft,46,54
197,2,1:12.0,,Offensive rebound by H. Whiteside,46,54
198,2,1:11.0,,H. Whiteside misses 2-pt layup at rim,46,54
199,2,1:10.0,Defensive rebound by O. Porter,,46,54
200,2,1:06.0,O. Porter misses 2-pt jump shot from 17 ft,,46,54
201,2,1:05.0,,Defensive rebound by H. Whiteside,46,54
202,2,0:49.0,,J. Johnson misses 3-pt jump shot from 24 ft,46,54
203,2,0:48.0,Defensive rebound by K. Oubre,,46,54
204,2,0:34.0,M. Gortat makes 2-pt jump shot from 6 ft (assist by B. Jennings),,48,54
205,2,0:19.0,,H. Whiteside makes 2-pt jump shot from 20 ft,48,56
206,2,0:04.0,Shooting foul by J. Johnson (drawn by O. Porter),,48,56
207,2,0:04.0,O. Porter makes free throw 1 of 2,,49,56
208,2,0:04.0,,Miami full timeout,49,56
209,2,0:04.0,O. Porter makes free throw 2 of 2,,50,56
210,2,0:00.0,,J. Johnson misses 2-pt jump shot from 9 ft,50,56
211,2,0:00.0,,Offensive rebound by Team,50,56
212,3,11:49.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),50,58
213,3,11:49.0,,Shooting foul by K. Oubre (drawn by H. Whiteside),50,58
214,3,11:49.0,,H. Whiteside makes free throw 1 of 1,50,59
215,3,11:26.0,B. Jennings misses 3-pt jump shot from 25 ft,,50,59
216,3,11:25.0,,Defensive rebound by J. Johnson,50,59
217,3,11:12.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by J. Johnson),50,62
218,3,10:58.0,K. Oubre misses 2-pt jump shot from 19 ft,,50,62
219,3,10:57.0,,Defensive rebound by H. Whiteside,50,62
220,3,10:44.0,,R. McGruder makes 2-pt jump shot from 6 ft,50,64
221,3,10:30.0,K. Oubre makes 2-pt layup from 1 ft (assist by T. Satoranský),,52,64
222,3,10:08.0,,G. Dragić makes 2-pt jump shot from 19 ft,52,66
223,3,9:56.0,S. Mac makes 2-pt jump shot from 18 ft,,54,66
224,3,9:34.0,,J. Richardson misses 2-pt layup from 1 ft,54,66
225,3,9:33.0,Defensive rebound by T. Satoranský,,54,66
226,3,9:23.0,K. Oubre misses 3-pt jump shot from 24 ft,,54,66
227,3,9:22.0,,Defensive rebound by G. Dragić,54,66
228,3,9:18.0,,G. Dragić misses 2-pt jump shot from 18 ft,54,66
229,3,9:17.0,Defensive rebound by S. Mac,,54,66
230,3,9:00.0,S. Mac makes 3-pt jump shot from 25 ft (assist by T. Satoranský),,57,66
231,3,8:30.0,,J. Johnson misses 3-pt jump shot from 24 ft,57,66
232,3,8:29.0,,Offensive rebound by R. McGruder,57,66
233,3,8:21.0,,Turnover by G. Dragić (bad pass),57,66
234,3,8:09.0,K. Oubre misses 2-pt layup at rim,,57,66
235,3,8:08.0,,Defensive rebound by J. Johnson,57,66
236,3,8:03.0,,J. Johnson misses 2-pt layup from 2 ft,57,66
237,3,8:02.0,,Offensive rebound by H. Whiteside,57,66
238,3,8:00.0,,H. Whiteside makes 2-pt jump shot from 1 ft,57,68
239,3,7:51.0,Turnover by S. Mac (lost ball; steal by G. Dragić),,57,68
240,3,7:47.0,,G. Dragić makes 2-pt layup from 1 ft,57,70
241,3,7:45.0,Washington full timeout,,57,70
242,3,7:40.0,Turnover by T. Satoranský (traveling),,57,70
243,3,7:25.0,,Turnover by H. Whiteside (traveling),57,70
244,3,7:09.0,M. Gortat makes 2-pt jump shot from 3 ft (assist by B. Jennings),,59,70
245,3,6:57.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by G. Dragić),59,73
246,3,6:44.0,M. Gortat makes 2-pt layup from 1 ft,,61,73
247,3,6:20.0,,H. Whiteside misses 2-pt dunk at rim,61,73
248,3,6:19.0,Defensive rebound by B. Jennings,,61,73
249,3,6:11.0,T. Satoranský makes 2-pt layup from 2 ft (assist by M. Gortat),,63,73
250,3,5:55.0,,J. Richardson misses 3-pt jump shot from 25 ft,63,73
251,3,5:54.0,Defensive rebound by K. Oubre,,63,73
252,3,5:43.0,B. Jennings misses 2-pt jump shot from 18 ft,,63,73
253,3,5:42.0,,Defensive rebound by H. Whiteside,63,73
254,3,5:36.0,,G. Dragić misses 2-pt jump shot from 6 ft,63,73
255,3,5:35.0,Defensive rebound by M. Gortat,,63,73
256,3,5:21.0,S. Mac misses 3-pt jump shot from 24 ft,,63,73
257,3,5:20.0,,Defensive rebound by J. Richardson,63,73
258,3,5:09.0,,J. Johnson makes 2-pt layup at rim,63,75
259,3,4:40.0,S. Mac misses 3-pt jump shot from 24 ft,,63,75
260,3,4:39.0,,Defensive rebound by G. Dragić,63,75
261,3,4:33.0,,Miami full timeout,63,75
262,3,4:33.0,T. Burke enters the game for M. Gortat,,63,75
263,3,4:33.0,D. Ochefu enters the game for T. Satoranský,,63,75
264,3,4:33.0,,T. Johnson enters the game for H. Whiteside,63,75
265,3,4:33.0,,W. Reed enters the game for G. Dragić,63,75
266,3,4:32.0,,Personal foul by B. Jennings (drawn by J. Richardson),63,75
267,3,4:24.0,,Turnover by T. Johnson (lost ball),63,75
268,3,4:15.0,Personal foul by J. Johnson (drawn by K. Oubre),,63,75
269,3,4:15.0,,W. Ellington enters the game for R. McGruder,63,75
270,3,4:06.0,B. Jennings misses 3-pt jump shot from 24 ft,,63,75
271,3,4:05.0,,Defensive rebound by W. Ellington,63,75
272,3,4:00.0,,J. Richardson makes 2-pt dunk at rim (assist by T. Johnson),63,77
273,3,3:43.0,T. Burke makes 2-pt jump shot from 16 ft,,65,77
274,3,3:25.0,,J. Richardson misses 3-pt jump shot from 24 ft,65,77
275,3,3:24.0,Defensive rebound by S. Mac,,65,77
276,3,3:17.0,K. Oubre makes 2-pt dunk at rim (assist by B. Jennings),,67,77
277,3,2:55.0,,Turnover by T. Johnson (bad pass; steal by K. Oubre),67,77
278,3,2:52.0,K. Oubre makes 2-pt dunk at rim,,69,77
279,3,2:35.0,,W. Reed makes 2-pt dunk at rim (assist by J. Johnson),69,79
280,3,2:18.0,K. Oubre misses 2-pt jump shot from 18 ft,,69,79
281,3,2:17.0,,Defensive rebound by W. Ellington,69,79
282,3,2:06.0,,W. Reed makes 2-pt hook shot from 3 ft (assist by J. Richardson),69,81
283,3,1:52.0,B. Jennings misses 2-pt layup from 1 ft,,69,81
284,3,1:51.0,Offensive rebound by D. Ochefu,,69,81
285,3,1:49.0,D. Ochefu makes 2-pt jump shot from 3 ft,,71,81
286,3,1:26.0,,W. Reed makes 2-pt layup at rim,71,83
287,3,1:15.0,D. Ochefu misses 2-pt layup at rim,,71,83
288,3,1:14.0,,Defensive rebound by W. Ellington,71,83
289,3,1:05.0,,W. Reed makes 2-pt dunk at rim (assist by J. Johnson),71,85
290,3,1:04.0,Washington full timeout,,71,85
291,3,1:04.0,T. Satoranský enters the game for K. Oubre,,71,85
292,3,1:04.0,B. Bogdanović enters the game for B. Jennings,,71,85
293,3,1:04.0,,G. Dragić enters the game for J. Johnson,71,85
294,3,1:04.0,,O. White enters the game for J. Richardson,71,85
295,3,1:04.0,,R. McGruder enters the game for T. Johnson,71,85
296,3,0:47.0,T. Burke makes 2-pt jump shot from 17 ft,,73,85
297,3,0:34.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by G. Dragić),73,88
298,3,0:23.0,S. Mac makes 2-pt layup at rim,,75,88
299,3,0:06.0,,Personal foul by T. Satoranský (drawn by G. Dragić),75,88
300,3,0:06.0,,G. Dragić makes free throw 1 of 3,75,89
301,3,0:06.0,,G. Dragić makes free throw 2 of 3,75,90
302,3,0:06.0,,G. Dragić makes free throw 3 of 3,75,91
303,3,0:02.0,Shooting block foul by W. Reed (drawn by S. Mac),,75,91
304,3,0:02.0,S. Mac makes free throw 1 of 2,,76,91
305,3,0:02.0,S. Mac makes free throw 2 of 2,,77,91
306,3,0:00.0,,R. McGruder misses 3-pt jump shot from 48 ft,77,91
307,3,0:00.0,,Offensive rebound by Team,77,91
308,4,11:48.0,Turnover by T. Burke (bad pass),,77,91
309,4,11:38.0,,Offensive foul by W. Reed (drawn by T. Satoranský),77,91
310,4,11:38.0,,Turnover by W. Reed (offensive foul),77,91
311,4,11:10.0,Turnover by Team (shot clock),,77,91
312,4,10:54.0,,G. Dragić makes 2-pt layup from 1 ft,77,93
313,4,10:43.0,T. Burke makes 2-pt jump shot from 17 ft,,79,93
314,4,10:19.0,,W. Reed misses 2-pt hook shot from 5 ft,79,93
315,4,10:18.0,,Offensive rebound by R. McGruder,79,93
316,4,10:12.0,Violation by B. Bogdanović (kicked ball),,79,93
317,4,9:56.0,,G. Dragić makes 2-pt jump shot from 5 ft,79,95
318,4,9:42.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,79,95
319,4,9:41.0,Offensive rebound by D. Ochefu,,79,95
320,4,9:34.0,T. Burke makes 3-pt jump shot from 24 ft,,82,95
321,4,9:13.0,,W. Ellington misses 3-pt jump shot from 24 ft,82,95
322,4,9:12.0,Defensive rebound by Team,,82,95
323,4,9:12.0,,J. Richardson enters the game for R. McGruder,82,95
324,4,9:02.0,B. Bogdanović misses 2-pt jump shot from 11 ft,,82,95
325,4,9:01.0,,Defensive rebound by W. Reed,82,95
326,4,8:51.0,,Turnover by G. Dragić (bad pass; steal by D. Ochefu),82,95
327,4,8:43.0,Turnover by S. Mac (lost ball; steal by O. White),,82,95
328,4,8:41.0,Official timeout,,82,95
329,4,8:19.0,,Turnover by Team (shot clock),82,95
330,4,8:01.0,S. Mac misses 2-pt layup from 1 ft,,82,95
331,4,8:00.0,Offensive rebound by T. Satoranský,,82,95
332,4,7:54.0,D. Ochefu makes 2-pt layup from 1 ft (assist by T. Satoranský),,84,95
333,4,7:28.0,,G. Dragić misses 3-pt jump shot from 24 ft,84,95
334,4,7:27.0,Defensive rebound by D. Ochefu,,84,95
335,4,7:23.0,Personal foul by J. Richardson (drawn by S. Mac),,84,95
336,4,7:23.0,,J. Johnson enters the game for O. White,84,95
337,4,7:23.0,,H. Whiteside enters the game for W. Reed,84,95
338,4,7:15.0,S. Mac misses 3-pt jump shot from 23 ft,,84,95
339,4,7:14.0,,Defensive rebound by J. Johnson,84,95
340,4,7:01.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by J. Johnson),84,98
341,4,6:47.0,T. Burke makes 3-pt jump shot from 24 ft,,87,98
342,4,6:33.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),87,100
343,4,6:33.0,,Shooting foul by B. Bogdanović (drawn by H. Whiteside),87,100
344,4,6:33.0,C. McCullough enters the game for B. Bogdanović,,87,100
345,4,6:33.0,,H. Whiteside makes free throw 1 of 1,87,101
346,4,6:08.0,S. Mac makes 2-pt jump shot from 14 ft,,89,101
347,4,5:59.0,,Personal foul by D. Ochefu (drawn by H. Whiteside),89,101
348,4,5:59.0,,Miami full timeout,89,101
349,4,5:40.0,,J. Johnson misses 3-pt jump shot from 24 ft,89,101
350,4,5:39.0,Defensive rebound by T. Satoranský,,89,101
351,4,5:25.0,T. Satoranský misses 2-pt jump shot from 11 ft,,89,101
352,4,5:24.0,,Defensive rebound by H. Whiteside,89,101
353,4,5:08.0,,H. Whiteside misses 2-pt jump shot from 16 ft,89,101
354,4,5:07.0,Defensive rebound by C. McCullough,,89,101
355,4,5:01.0,T. Satoranský misses 3-pt jump shot from 24 ft,,89,101
356,4,5:00.0,,Defensive rebound by H. Whiteside,89,101
357,4,4:42.0,,G. Dragić misses 2-pt jump shot from 5 ft,89,101
358,4,4:41.0,,Offensive rebound by G. Dragić,89,101
359,4,4:40.0,,G. Dragić makes 2-pt jump shot from 1 ft,89,103
360,4,4:21.0,T. Burke makes 3-pt jump shot from 24 ft,,92,103
361,4,4:03.0,,G. Dragić misses 2-pt jump shot from 12 ft,92,103
362,4,4:02.0,Defensive rebound by T. Satoranský,,92,103
363,4,3:42.0,D. Ochefu makes 2-pt jump shot from 9 ft (assist by T. Satoranský),,94,103
364,4,3:34.0,,Miami full timeout,94,103
365,4,3:34.0,K. Oubre enters the game for T. Satoranský,,94,103
366,4,3:23.0,,G. Dragić makes 3-pt jump shot from 24 ft,94,106
367,4,3:09.0,D. Ochefu makes 2-pt dunk at rim (assist by T. Burke),,96,106
368,4,2:53.0,,J. Richardson makes 2-pt jump shot from 9 ft,96,108
369,4,2:40.0,D. Ochefu misses 2-pt jump shot from 15 ft,,96,108
370,4,2:39.0,,Defensive rebound by J. Richardson,96,108
371,4,2:29.0,,Shooting foul by S. Mac (drawn by H. Whiteside),96,108
372,4,2:29.0,Washington full timeout,,96,108
373,4,2:29.0,,H. Whiteside misses free throw 1 of 2,96,108
374,4,2:29.0,,Offensive rebound by Team,96,108
375,4,2:29.0,,H. Whiteside misses free throw 2 of 2,96,108
376,4,2:28.0,Defensive rebound by C. McCullough,,96,108
377,4,2:15.0,Turnover by T. Burke (bad pass),,96,108
378,4,2:03.0,,W. Ellington misses 3-pt jump shot from 24 ft,96,108
379,4,2:02.0,,Offensive rebound by H. Whiteside,96,108
380,4,2:01.0,,H. Whiteside makes 2-pt dunk at rim,96,110
381,4,1:49.0,Turnover by C. McCullough (offensive goaltending),,96,110
382,4,1:34.0,,Offensive foul by G. Dragić (drawn by S. Mac),96,110
383,4,1:34.0,,Turnover by G. Dragić (offensive foul),96,110
384,4,1:34.0,Personal foul by G. Dragić (drawn by S. Mac),,96,110
385,4,1:27.0,C. McCullough misses 3-pt jump shot from 24 ft,,96,110
386,4,1:26.0,,Defensive rebound by J. Johnson,96,110
387,4,1:22.0,,Turnover by J. Johnson (bad pass; steal by C. McCullough),96,110
