,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SAN ANTONIO_ACTION,MINNESOTA_SCORE,SAN ANTONIO_SCORE
33,1,7:47.0,Defensive rebound by G. Dieng,,9,7
34,1,7:38.0,Turnover by G. Dieng (bad pass; steal by T. Parker),,9,7
35,1,7:28.0,,K. Leonard misses 2-pt jump shot from 17 ft,9,7
36,1,7:27.0,Defensive rebound by B. Rush,,9,7
37,1,7:14.0,K. Towns misses 3-pt jump shot from 26 ft,,9,7
38,1,7:13.0,,Defensive rebound by L. Aldridge,9,7
39,1,7:00.0,,T. Parker misses 3-pt jump shot from 23 ft,9,7
40,1,6:59.0,Defensive rebound by B. Rush,,9,7
41,1,6:52.0,R. Rubio misses 2-pt jump shot from 16 ft,,9,7
42,1,6:50.0,Offensive rebound by R. Rubio,,9,7
43,1,6:47.0,Shooting foul by D. Dedmon (drawn by K. Towns),,9,7
44,1,6:47.0,K. Towns makes free throw 1 of 2,,10,7
45,1,6:47.0,,San Antonio full timeout,10,7
46,1,6:47.0,,P. Mills enters the game for T. Parker,10,7
47,1,6:47.0,,J. Simmons enters the game for D. Green,10,7
48,1,6:47.0,K. Towns makes free throw 2 of 2,,11,7
49,1,6:37.0,,Turnover by L. Aldridge (lost ball),11,7
50,1,6:37.0,,D. Lee enters the game for L. Aldridge,11,7
51,1,6:24.0,G. Dieng misses 2-pt jump shot from 18 ft,,11,7
52,1,6:22.0,,Defensive rebound by D. Dedmon,11,7
53,1,6:14.0,,P. Mills misses 3-pt jump shot from 24 ft,11,7
54,1,6:13.0,Defensive rebound by R. Rubio,,11,7
55,1,6:00.0,K. Towns makes 2-pt dunk at rim (assist by R. Rubio),,13,7
56,1,5:40.0,,D. Lee makes 2-pt jump shot from 5 ft (assist by K. Leonard),13,9
57,1,5:20.0,A. Wiggins misses 2-pt jump shot from 7 ft,,13,9
58,1,5:19.0,Offensive rebound by K. Towns,,13,9
59,1,5:16.0,K. Towns misses 2-pt layup from 3 ft (block by D. Lee),,13,9
60,1,5:15.0,Offensive rebound by K. Towns,,13,9
61,1,5:15.0,K. Towns makes 2-pt layup from 1 ft,,15,9
62,1,5:03.0,,Turnover by P. Mills (lost ball; steal by R. Rubio),15,9
63,1,5:00.0,G. Dieng misses 2-pt layup at rim (block by J. Simmons),,15,9
64,1,5:00.0,Offensive rebound by Team,,15,9
65,1,5:00.0,,P. Gasol enters the game for D. Dedmon,15,9
66,1,5:00.0,,K. Anderson enters the game for K. Leonard,15,9
67,1,5:00.0,N. Bjelica enters the game for K. Towns,,15,9
68,1,4:48.0,A. Wiggins misses 2-pt jump shot from 16 ft,,15,9
69,1,4:47.0,,Defensive rebound by D. Lee,15,9
70,1,4:39.0,,K. Anderson makes 2-pt layup at rim (assist by P. Gasol),15,11
71,1,4:20.0,Shooting block foul by P. Mills (drawn by R. Rubio),,15,11
72,1,4:20.0,R. Rubio misses free throw 1 of 2,,15,11
73,1,4:20.0,Offensive rebound by Team,,15,11
74,1,4:20.0,S. Muhammad enters the game for B. Rush,,15,11
75,1,4:20.0,R. Rubio makes free throw 2 of 2,,16,11
76,1,3:58.0,,P. Mills misses 3-pt jump shot from 25 ft,16,11
77,1,3:57.0,Defensive rebound by A. Wiggins,,16,11
78,1,3:45.0,N. Bjelica makes 2-pt layup from 2 ft (assist by R. Rubio),,18,11
79,1,3:38.0,,Personal foul by G. Dieng (drawn by P. Gasol),18,11
80,1,3:26.0,,P. Gasol misses 2-pt jump shot from 13 ft,18,11
81,1,3:25.0,Defensive rebound by R. Rubio,,18,11
82,1,3:17.0,R. Rubio misses 2-pt layup from 1 ft,,18,11
83,1,3:16.0,Offensive rebound by Team,,18,11
84,1,3:16.0,,Loose ball foul by P. Mills,18,11
85,1,3:05.0,A. Wiggins makes 2-pt layup from 3 ft (assist by G. Dieng),,20,11
86,1,2:51.0,,D. Lee misses 2-pt jump shot from 4 ft (block by G. Dieng),20,11
87,1,2:50.0,Defensive rebound by G. Dieng,,20,11
88,1,2:37.0,G. Dieng misses 2-pt jump shot from 5 ft,,20,11
89,1,2:35.0,,Defensive rebound by J. Simmons,20,11
90,1,2:27.0,,J. Simmons misses 2-pt jump shot from 21 ft,20,11
91,1,2:26.0,Defensive rebound by A. Wiggins,,20,11
92,1,2:11.0,A. Wiggins misses 2-pt jump shot from 18 ft,,20,11
93,1,2:08.0,,Defensive rebound by D. Lee,20,11
94,1,2:01.0,,P. Mills misses 2-pt jump shot from 20 ft,20,11
95,1,2:00.0,Defensive rebound by N. Bjelica,,20,11
96,1,1:53.0,S. Muhammad makes 2-pt jump shot from 9 ft (assist by N. Bjelica),,22,11
97,1,1:47.0,,Shooting foul by A. Wiggins (drawn by P. Gasol),22,11
98,1,1:47.0,Minnesota full timeout,,22,11
99,1,1:47.0,,P. Gasol misses free throw 1 of 2,22,11
100,1,1:47.0,,Offensive rebound by Team,22,11
101,1,1:47.0,C. Aldrich enters the game for G. Dieng,,22,11
102,1,1:47.0,,L. Aldridge enters the game for D. Lee,22,11
103,1,1:47.0,,D. Green enters the game for J. Simmons,22,11
104,1,1:47.0,,P. Gasol makes free throw 2 of 2,22,12
105,1,1:33.0,A. Wiggins misses 2-pt layup from 1 ft,,22,12
106,1,1:32.0,,Defensive rebound by L. Aldridge,22,12
107,1,1:24.0,,K. Anderson misses 2-pt jump shot from 21 ft,22,12
108,1,1:23.0,Defensive rebound by R. Rubio,,22,12
109,1,1:11.0,A. Wiggins makes 2-pt jump shot from 8 ft,,24,12
110,1,0:49.0,,P. Gasol makes 2-pt jump shot from 14 ft,24,14
111,1,0:29.0,Shooting foul by L. Aldridge (drawn by A. Wiggins),,24,14
112,1,0:29.0,A. Wiggins makes free throw 1 of 2,,25,14
113,1,0:29.0,,K. Leonard enters the game for K. Anderson,25,14
114,1,0:29.0,A. Wiggins makes free throw 2 of 2,,26,14
115,1,0:04.0,,P. Gasol misses 3-pt jump shot from 48 ft,26,14
116,1,0:03.0,,Offensive rebound by Team,26,14
117,1,0:03.0,,Turnover by Team (shot clock),26,14
118,1,0:01.0,N. Bjelica misses 2-pt layup from 3 ft,,26,14
119,1,0:00.0,Offensive rebound by Team,,26,14
120,2,11:36.0,N. Bjelica makes 3-pt jump shot from 26 ft (assist by T. Jones),,29,14
121,2,11:18.0,,P. Gasol makes 2-pt layup from 2 ft (assist by L. Aldridge),29,16
122,2,11:18.0,,Shooting foul by N. Bjelica (drawn by P. Gasol),29,16
123,2,11:18.0,,P. Gasol misses free throw 1 of 1,29,16
124,2,11:18.0,Defensive rebound by K. Towns,,29,16
125,2,10:59.0,N. Bjelica makes 2-pt layup from 3 ft (assist by T. Jones),,31,16
126,2,10:41.0,,L. Aldridge misses 2-pt jump shot from 4 ft,31,16
127,2,10:40.0,,Offensive rebound by L. Aldridge,31,16
128,2,10:38.0,,L. Aldridge makes 2-pt layup from 1 ft,31,18
129,2,10:23.0,N. Bjelica misses 3-pt jump shot from 26 ft,,31,18
130,2,10:22.0,,Defensive rebound by K. Leonard,31,18
131,2,10:15.0,,D. Green makes 3-pt jump shot from 26 ft (assist by P. Gasol),31,21
132,2,9:58.0,K. Towns makes 2-pt hook shot from 6 ft (assist by N. Bjelica),,33,21
133,2,9:46.0,,D. Green misses 3-pt jump shot from 27 ft,33,21
134,2,9:46.0,,Offensive rebound by Team,33,21
135,2,9:46.0,Loose ball foul by N. Bjelica (drawn by L. Aldridge),,33,21
136,2,9:46.0,,D. Dedmon enters the game for P. Gasol,33,21
137,2,9:38.0,,K. Leonard misses 2-pt layup at rim,33,21
138,2,9:38.0,,Offensive rebound by Team,33,21
139,2,9:29.0,,Shooting foul by S. Muhammad (drawn by K. Leonard),33,21
140,2,9:29.0,,K. Leonard makes free throw 1 of 2,33,22
141,2,9:29.0,,K. Leonard makes free throw 2 of 2,33,23
142,2,9:25.0,Personal foul by D. Dedmon (drawn by K. Towns),,33,23
143,2,9:23.0,Personal foul by T. Parker (drawn by S. Muhammad),,33,23
144,2,9:10.0,K. Dunn misses 2-pt jump shot from 21 ft,,33,23
145,2,9:10.0,,Defensive rebound by T. Parker,33,23
146,2,8:59.0,,K. Leonard misses 2-pt layup from 3 ft,33,23
147,2,8:58.0,Defensive rebound by Team,,33,23
148,2,8:58.0,Official timeout,,33,23
149,2,8:45.0,K. Towns makes 2-pt jump shot from 19 ft (assist by K. Dunn),,35,23
150,2,8:20.0,,L. Aldridge misses 2-pt jump shot from 14 ft,35,23
151,2,8:19.0,Defensive rebound by T. Jones,,35,23
152,2,8:12.0,K. Towns makes 2-pt dunk at rim (assist by N. Bjelica),,37,23
153,2,7:54.0,,Turnover by T. Parker (bad pass),37,23
154,2,7:43.0,T. Jones makes 2-pt jump shot from 9 ft,,39,23
155,2,7:25.0,,T. Parker misses 2-pt jump shot from 6 ft,39,23
156,2,7:24.0,,Offensive rebound by L. Aldridge,39,23
157,2,7:24.0,,L. Aldridge misses 2-pt layup from 2 ft (block by K. Towns),39,23
158,2,7:23.0,,Offensive rebound by L. Aldridge,39,23
159,2,7:23.0,,L. Aldridge makes 2-pt dunk at rim,39,25
160,2,6:57.0,S. Muhammad misses 3-pt jump shot from 24 ft,,39,25
161,2,6:56.0,Offensive rebound by K. Towns,,39,25
162,2,6:52.0,S. Muhammad makes 2-pt layup from 1 ft (assist by K. Towns),,41,25
163,2,6:34.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by T. Parker),41,27
164,2,6:34.0,,Shooting foul by K. Towns (drawn by L. Aldridge),41,27
165,2,6:34.0,,P. Mills enters the game for T. Parker,41,27
166,2,6:34.0,,P. Gasol enters the game for D. Dedmon,41,27
167,2,6:34.0,,J. Simmons enters the game for D. Green,41,27
168,2,6:34.0,,L. Aldridge makes free throw 1 of 1,41,28
169,2,6:18.0,K. Towns misses 2-pt jump shot from 6 ft (block by K. Leonard),,41,28
170,2,6:17.0,Offensive rebound by S. Muhammad,,41,28
171,2,6:16.0,S. Muhammad misses 2-pt layup from 3 ft,,41,28
172,2,6:14.0,Offensive rebound by N. Bjelica,,41,28
173,2,6:11.0,N. Bjelica makes 2-pt layup from 3 ft,,43,28
174,2,5:52.0,,K. Leonard makes 2-pt jump shot from 15 ft,43,30
175,2,5:34.0,K. Towns makes 2-pt jump shot from 18 ft,,45,30
176,2,5:28.0,,San Antonio full timeout,45,30
177,2,5:28.0,A. Wiggins enters the game for S. Muhammad,,45,30
178,2,5:14.0,,P. Gasol makes 3-pt jump shot from 25 ft (assist by K. Leonard),45,33
179,2,4:56.0,N. Bjelica misses 3-pt jump shot from 26 ft,,45,33
180,2,4:55.0,,Defensive rebound by P. Gasol,45,33
181,2,4:44.0,,L. Aldridge misses 2-pt layup from 2 ft,45,33
182,2,4:43.0,,Offensive rebound by P. Gasol,45,33
183,2,4:43.0,,P. Gasol makes 2-pt layup from 1 ft,45,35
184,2,4:35.0,Minnesota full timeout,,45,35
185,2,4:35.0,,D. Lee enters the game for L. Aldridge,45,35
186,2,4:35.0,,D. Green enters the game for K. Leonard,45,35
187,2,4:35.0,G. Dieng enters the game for N. Bjelica,,45,35
188,2,4:35.0,B. Rush enters the game for T. Jones,,45,35
189,2,4:35.0,R. Rubio enters the game for K. Dunn,,45,35
190,2,4:17.0,K. Towns makes 2-pt jump shot from 7 ft (assist by G. Dieng),,47,35
191,2,3:56.0,,P. Mills misses 3-pt jump shot from 23 ft,47,35
192,2,3:54.0,Defensive rebound by R. Rubio,,47,35
193,2,3:46.0,G. Dieng makes 2-pt layup from 1 ft (assist by R. Rubio),,49,35
194,2,3:46.0,,San Antonio full timeout,49,35
195,2,3:46.0,,L. Aldridge enters the game for P. Gasol,49,35
196,2,3:46.0,,K. Leonard enters the game for D. Green,49,35
197,2,3:28.0,,L. Aldridge misses 2-pt jump shot from 15 ft,49,35
198,2,3:27.0,Defensive rebound by B. Rush,,49,35
199,2,3:15.0,Turnover by G. Dieng (traveling),,49,35
200,2,2:58.0,,L. Aldridge makes 2-pt jump shot from 6 ft,49,37
201,2,2:42.0,B. Rush makes 2-pt jump shot from 21 ft (assist by R. Rubio),,51,37
202,2,2:22.0,,K. Leonard misses 2-pt jump shot from 16 ft,51,37
203,2,2:21.0,,Offensive rebound by D. Lee,51,37
204,2,2:21.0,,D. Lee makes 2-pt layup from 1 ft,51,39
205,2,1:57.0,A. Wiggins misses 2-pt layup from 1 ft,,51,39
206,2,1:57.0,,Defensive rebound by Team,51,39
207,2,1:40.0,,K. Leonard misses 2-pt hook shot from 5 ft,51,39
208,2,1:39.0,Defensive rebound by Team,,51,39
209,2,1:26.0,Shooting foul by L. Aldridge (drawn by K. Towns),,51,39
210,2,1:26.0,K. Towns makes free throw 1 of 2,,52,39
211,2,1:26.0,K. Towns makes free throw 2 of 2,,53,39
212,2,1:16.0,Violation by G. Dieng (kicked ball),,53,39
213,2,1:09.0,,P. Mills misses 3-pt jump shot from 24 ft,53,39
214,2,1:07.0,,Offensive rebound by L. Aldridge,53,39
215,2,1:07.0,,L. Aldridge misses 2-pt layup from 1 ft,53,39
216,2,1:05.0,Defensive rebound by K. Towns,,53,39
217,2,0:54.0,K. Towns makes 2-pt layup from 1 ft,,55,39
218,2,0:54.0,R. Rubio misses 2-pt layup from 2 ft,,55,39
219,2,0:54.0,Offensive rebound by K. Towns,,55,39
220,2,0:47.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by K. Leonard),55,41
221,2,0:38.0,Turnover by K. Towns (lost ball; steal by J. Simmons),,55,41
222,2,0:34.0,,J. Simmons makes 2-pt dunk at rim,55,43
223,2,0:13.0,R. Rubio misses 2-pt jump shot from 20 ft,,55,43
224,2,0:12.0,,Defensive rebound by J. Simmons,55,43
225,2,0:03.0,,K. Leonard misses 3-pt jump shot from 27 ft,55,43
226,2,0:02.0,Defensive rebound by B. Rush,,55,43
227,2,0:00.0,Turnover by R. Rubio (bad pass; steal by K. Leonard),,55,43
228,3,11:37.0,Turnover by A. Wiggins (lost ball; steal by K. Leonard),,55,43
229,3,11:34.0,,Shooting foul by B. Rush (drawn by K. Leonard),55,43
230,3,11:34.0,,K. Leonard makes free throw 1 of 2,55,44
231,3,11:34.0,,K. Leonard makes free throw 2 of 2,55,45
232,3,11:13.0,G. Dieng makes 2-pt jump shot from 7 ft (assist by R. Rubio),,57,45
233,3,10:59.0,,K. Leonard misses 3-pt jump shot from 25 ft,57,45
234,3,10:58.0,,Offensive rebound by K. Leonard,57,45
235,3,10:41.0,,K. Leonard makes 2-pt layup from 2 ft,57,47
236,3,10:40.0,Minnesota full timeout,,57,47
237,3,10:23.0,B. Rush misses 2-pt jump shot from 17 ft,,57,47
238,3,10:22.0,,Defensive rebound by K. Leonard,57,47
239,3,10:13.0,,D. Green misses 3-pt jump shot from 24 ft,57,47
240,3,10:11.0,Defensive rebound by G. Dieng,,57,47
241,3,9:47.0,K. Towns misses 2-pt jump shot from 10 ft,,57,47
242,3,9:45.0,Offensive rebound by G. Dieng,,57,47
243,3,9:37.0,A. Wiggins misses 2-pt jump shot from 18 ft,,57,47
244,3,9:37.0,,Defensive rebound by Team,57,47
245,3,9:18.0,,T. Parker misses 3-pt jump shot from 23 ft,57,47
246,3,9:17.0,Defensive rebound by G. Dieng,,57,47
247,3,9:13.0,Turnover by R. Rubio (bad pass; steal by K. Leonard),,57,47
248,3,9:00.0,,L. Aldridge misses 2-pt jump shot from 20 ft,57,47
249,3,8:57.0,,Offensive rebound by D. Green,57,47
250,3,8:57.0,,D. Green misses 2-pt layup from 3 ft,57,47
251,3,8:55.0,,Offensive rebound by D. Dedmon,57,47
252,3,8:55.0,,D. Dedmon makes 2-pt layup at rim,57,49
253,3,8:30.0,A. Wiggins makes 2-pt jump shot from 6 ft,,59,49
254,3,8:10.0,,D. Dedmon makes 2-pt layup from 2 ft (assist by T. Parker),59,51
255,3,7:55.0,Shooting foul by T. Parker (drawn by G. Dieng),,59,51
256,3,7:55.0,G. Dieng makes free throw 1 of 2,,60,51
257,3,7:55.0,G. Dieng misses free throw 2 of 2,,60,51
258,3,7:54.0,,Defensive rebound by K. Leonard,60,51
259,3,7:42.0,,K. Leonard misses 2-pt jump shot from 8 ft,60,51
260,3,7:41.0,,Offensive rebound by D. Dedmon,60,51
261,3,7:38.0,,D. Dedmon makes 2-pt layup from 2 ft,60,53
262,3,7:19.0,A. Wiggins misses 2-pt jump shot from 17 ft,,60,53
263,3,7:18.0,,Defensive rebound by K. Leonard,60,53
264,3,7:13.0,,Personal foul by A. Wiggins (drawn by K. Leonard),60,53
265,3,7:13.0,,San Antonio full timeout,60,53
266,3,7:04.0,,L. Aldridge misses 2-pt layup from 5 ft,60,53
267,3,7:02.0,Defensive rebound by K. Towns,,60,53
268,3,6:50.0,Turnover by A. Wiggins (bad pass; steal by L. Aldridge),,60,53
269,3,6:30.0,,Turnover by L. Aldridge (lost ball; steal by G. Dieng),60,53
270,3,6:19.0,B. Rush misses 3-pt jump shot from 24 ft,,60,53
271,3,6:18.0,,Defensive rebound by L. Aldridge,60,53
272,3,6:11.0,,T. Parker misses 2-pt jump shot from 8 ft,60,53
273,3,6:10.0,Defensive rebound by R. Rubio,,60,53
274,3,6:04.0,B. Rush makes 2-pt dunk at rim (assist by A. Wiggins),,62,53
275,3,5:44.0,Offensive charge foul by D. Green (drawn by G. Dieng),,62,53
276,3,5:44.0,,Turnover by D. Green (offensive foul),62,53
277,3,5:44.0,,P. Mills enters the game for T. Parker,62,53
278,3,5:36.0,Turnover by R. Rubio (bad pass; steal by K. Leonard),,62,53
279,3,5:32.0,,K. Leonard makes 2-pt dunk at rim,62,55
280,3,5:07.0,Shooting foul by K. Leonard (drawn by K. Towns),,62,55
281,3,5:07.0,K. Towns makes free throw 1 of 2,,63,55
282,3,5:07.0,K. Towns misses free throw 2 of 2,,63,55
283,3,5:07.0,,P. Gasol enters the game for D. Dedmon,63,55
284,3,5:06.0,,Defensive rebound by P. Gasol,63,55
285,3,4:44.0,,L. Aldridge makes 2-pt jump shot from 6 ft,63,57
286,3,4:24.0,A. Wiggins makes 2-pt jump shot from 3 ft (assist by R. Rubio),,65,57
287,3,4:03.0,,P. Mills misses 2-pt jump shot from 17 ft,65,57
288,3,4:02.0,Defensive rebound by K. Towns,,65,57
289,3,3:46.0,G. Dieng misses 2-pt jump shot from 17 ft,,65,57
290,3,3:45.0,,Defensive rebound by L. Aldridge,65,57
291,3,3:25.0,,J. Simmons enters the game for D. Green,65,57
292,3,3:22.0,,L. Aldridge misses 2-pt jump shot from 16 ft,65,57
293,3,3:21.0,Defensive rebound by B. Rush,,65,57
294,3,3:03.0,K. Towns misses 2-pt layup from 3 ft,,65,57
295,3,3:01.0,,Defensive rebound by P. Mills,65,57
296,3,2:52.0,,P. Gasol misses 3-pt jump shot from 25 ft,65,57
297,3,2:51.0,Defensive rebound by B. Rush,,65,57
298,3,2:50.0,Minnesota full timeout,,65,57
299,3,2:50.0,N. Bjelica enters the game for G. Dieng,,65,57
300,3,2:50.0,S. Muhammad enters the game for B. Rush,,65,57
301,3,2:50.0,,K. Anderson enters the game for K. Leonard,65,57
302,3,2:50.0,,D. Lee enters the game for L. Aldridge,65,57
303,3,2:40.0,Turnover by K. Towns (bad pass),,65,57
304,3,2:32.0,,P. Mills makes 3-pt jump shot from 24 ft,65,60
305,3,2:19.0,Personal foul by J. Simmons (drawn by R. Rubio),,65,60
306,3,2:19.0,G. Dieng enters the game for K. Towns,,65,60
307,3,2:05.0,R. Rubio misses 2-pt jump shot from 5 ft (block by P. Mills),,65,60
308,3,2:05.0,Offensive rebound by G. Dieng,,65,60
309,3,2:05.0,Turnover by Team (shot clock),,65,60
310,3,1:53.0,,Turnover by P. Gasol (bad pass; steal by R. Rubio),65,60
311,3,1:48.0,Shooting foul by P. Gasol (drawn by G. Dieng),,65,60
312,3,1:48.0,G. Dieng makes free throw 1 of 2,,66,60
313,3,1:48.0,G. Dieng makes free throw 2 of 2,,67,60
314,3,1:35.0,,P. Mills misses 3-pt jump shot from 24 ft,67,60
315,3,1:33.0,,Offensive rebound by D. Lee,67,60
316,3,1:17.0,,Turnover by P. Mills (traveling),67,60
317,3,1:03.0,N. Bjelica misses 3-pt jump shot from 23 ft,,67,60
318,3,1:01.0,,Defensive rebound by D. Lee,67,60
319,3,0:50.0,,J. Simmons misses 2-pt hook shot from 6 ft,67,60
320,3,0:49.0,,Offensive rebound by K. Anderson,67,60
321,3,0:46.0,,P. Gasol makes 2-pt jump shot from 4 ft (assist by K. Anderson),67,62
322,3,0:30.0,A. Wiggins misses 2-pt jump shot from 14 ft,,67,62
323,3,0:28.0,,Defensive rebound by K. Anderson,67,62
324,3,0:07.0,,P. Mills misses 2-pt jump shot from 18 ft,67,62
325,3,0:05.0,Defensive rebound by A. Wiggins,,67,62
326,3,0:00.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by A. Wiggins),,70,62
327,4,11:39.0,,K. Anderson misses 3-pt jump shot from 24 ft,70,62
328,4,11:38.0,Defensive rebound by N. Bjelica,,70,62
329,4,11:36.0,Turnover by N. Bjelica (bad pass; steal by P. Mills),,70,62
330,4,11:30.0,,Turnover by D. Lee (bad pass; steal by N. Bjelica),70,62
331,4,11:13.0,Shooting foul by P. Gasol (drawn by K. Towns),,70,62
332,4,11:13.0,K. Towns misses free throw 1 of 2,,70,62
333,4,11:13.0,Offensive rebound by Team,,70,62
334,4,11:13.0,,K. Leonard enters the game for K. Anderson,70,62
335,4,11:13.0,,L. Aldridge enters the game for D. Lee,70,62
336,4,11:13.0,,D. Green enters the game for J. Simmons,70,62
337,4,11:13.0,K. Towns makes free throw 2 of 2,,71,62
338,4,10:50.0,,L. Aldridge misses 2-pt jump shot from 17 ft,71,62
339,4,10:49.0,Defensive rebound by K. Dunn,,71,62
340,4,10:36.0,T. Jones misses 2-pt jump shot from 6 ft,,71,62
341,4,10:35.0,,Defensive rebound by P. Gasol,71,62
342,4,10:33.0,,Shooting foul by K. Dunn (drawn by K. Leonard),71,62
343,4,10:33.0,,K. Leonard makes free throw 1 of 2,71,63
344,4,10:33.0,,D. Murray enters the game for P. Mills,71,63
345,4,10:33.0,,K. Leonard makes free throw 2 of 2,71,64
346,4,10:16.0,T. Jones misses 3-pt jump shot from 23 ft,,71,64
347,4,10:15.0,Offensive rebound by S. Muhammad,,71,64
348,4,10:09.0,N. Bjelica misses 2-pt jump shot from 10 ft (block by L. Aldridge),,71,64
349,4,10:09.0,Offensive rebound by K. Towns,,71,64
350,4,10:09.0,Turnover by Team (shot clock),,71,64
351,4,9:47.0,,L. Aldridge makes 2-pt hook shot from 3 ft,71,66
352,4,9:42.0,N. Bjelica misses 2-pt layup from 5 ft,,71,66
353,4,9:40.0,,Defensive rebound by K. Leonard,71,66
354,4,9:25.0,,D. Murray makes 2-pt jump shot from 7 ft (assist by K. Leonard),71,68
355,4,9:25.0,Minnesota full timeout,,71,68
356,4,9:25.0,R. Rubio enters the game for K. Dunn,,71,68
357,4,9:25.0,G. Dieng enters the game for N. Bjelica,,71,68
358,4,9:25.0,A. Wiggins enters the game for S. Muhammad,,71,68
359,4,9:07.0,Shooting foul by D. Murray (drawn by R. Rubio),,71,68
360,4,9:07.0,R. Rubio misses free throw 1 of 2,,71,68
361,4,9:07.0,Offensive rebound by Team,,71,68
362,4,9:07.0,R. Rubio makes free throw 2 of 2,,72,68
363,4,8:51.0,,Shooting foul by A. Wiggins (drawn by K. Leonard),72,68
364,4,8:51.0,,K. Leonard makes free throw 1 of 2,72,69
365,4,8:51.0,,K. Leonard makes free throw 2 of 2,72,70
366,4,8:37.0,A. Wiggins makes 2-pt layup from 5 ft (assist by R. Rubio),,74,70
367,4,8:16.0,,L. Aldridge misses 2-pt hook shot from 5 ft,74,70
368,4,8:14.0,Defensive rebound by R. Rubio,,74,70
369,4,8:08.0,T. Jones misses 2-pt layup from 1 ft,,74,70
370,4,8:07.0,,Defensive rebound by D. Murray,74,70
371,4,7:59.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by D. Murray),74,73
372,4,7:44.0,R. Rubio makes 2-pt jump shot from 17 ft,,76,73
373,4,7:26.0,,K. Leonard makes 2-pt layup from 3 ft,76,75
374,4,7:05.0,R. Rubio misses 2-pt jump shot from 18 ft,,76,75
375,4,7:04.0,,Defensive rebound by P. Gasol,76,75
376,4,6:47.0,,D. Green misses 3-pt jump shot from 23 ft,76,75
377,4,6:46.0,Defensive rebound by R. Rubio,,76,75
378,4,6:35.0,,P. Mills enters the game for D. Murray,76,75
379,4,6:25.0,A. Wiggins misses 2-pt jump shot from 6 ft (block by P. Gasol),,76,75
380,4,6:24.0,,Defensive rebound by K. Leonard,76,75
381,4,6:11.0,,Personal foul by A. Wiggins (drawn by P. Gasol),76,75
382,4,6:11.0,,D. Dedmon enters the game for P. Gasol,76,75
383,4,6:01.0,,Turnover by D. Dedmon (lost ball; steal by K. Towns),76,75
384,4,5:38.0,Turnover by Team (shot clock),,76,75
385,4,5:38.0,Official timeout,,76,75
386,4,5:19.0,,K. Leonard misses 3-pt jump shot from 25 ft,76,75
387,4,5:18.0,,Offensive rebound by D. Green,76,75
388,4,5:15.0,,Personal foul by K. Towns (drawn by D. Dedmon),76,75
