,QUARTER,TIME_REMAINING,INDIANA_ACTION,CLEVELAND_ACTION,INDIANA_SCORE,CLEVELAND_SCORE
45,1,5:48.0,K. Séraphin makes 2-pt hook shot from 8 ft (assist by J. Teague),,20,12
46,1,5:48.0,,Cleveland full timeout,20,12
47,1,5:48.0,M. Ellis enters the game for G. Robinson,,20,12
48,1,5:42.0,,L. James makes 3-pt jump shot from 24 ft (assist by K. Irving),20,15
49,1,5:11.0,J. Teague misses 2-pt jump shot from 11 ft,,20,15
50,1,5:10.0,,Defensive rebound by L. James,20,15
51,1,5:00.0,,L. James misses 2-pt layup from 3 ft (block by M. Turner),20,15
52,1,4:59.0,Defensive rebound by J. Teague,,20,15
53,1,4:52.0,P. George makes 2-pt layup from 1 ft (assist by J. Teague),,22,15
54,1,4:33.0,,L. James makes 3-pt jump shot from 24 ft (assist by T. Thompson),22,18
55,1,4:23.0,P. George misses 3-pt jump shot from 25 ft,,22,18
56,1,4:22.0,,Defensive rebound by C. Frye,22,18
57,1,4:02.0,,C. Frye misses 3-pt jump shot from 25 ft,22,18
58,1,4:02.0,Defensive rebound by M. Ellis,,22,18
59,1,3:55.0,J. Teague misses 3-pt jump shot from 23 ft,,22,18
60,1,3:53.0,Offensive rebound by P. George,,22,18
61,1,3:49.0,P. George misses 2-pt jump shot from 17 ft,,22,18
62,1,3:48.0,,Defensive rebound by C. Frye,22,18
63,1,3:39.0,,K. Irving makes 2-pt jump shot from 14 ft,22,20
64,1,3:25.0,M. Turner makes 2-pt dunk at rim (assist by J. Teague),,24,20
65,1,3:25.0,,Cleveland full timeout,24,20
66,1,3:25.0,C. Miles enters the game for K. Séraphin,,24,20
67,1,3:25.0,A. Jefferson enters the game for M. Turner,,24,20
68,1,3:25.0,,D. Williams enters the game for L. James,24,20
69,1,3:25.0,,K. Korver enters the game for I. Shumpert,24,20
70,1,3:12.0,,Personal foul by A. Jefferson (drawn by K. Irving),24,20
71,1,3:12.0,G. Robinson enters the game for P. George,,24,20
72,1,3:12.0,,R. Jefferson enters the game for C. Frye,24,20
73,1,2:59.0,,T. Thompson misses 2-pt jump shot from 8 ft,24,20
74,1,2:59.0,,Offensive rebound by T. Thompson,24,20
75,1,2:54.0,,T. Thompson makes 2-pt jump shot from 8 ft,24,22
76,1,2:36.0,M. Ellis makes 2-pt layup from 1 ft (assist by J. Teague),,26,22
77,1,2:23.0,,K. Irving makes 3-pt jump shot from 25 ft,26,25
78,1,2:03.0,G. Robinson misses 3-pt jump shot from 25 ft,,26,25
79,1,2:02.0,Offensive rebound by J. Teague,,26,25
80,1,1:56.0,Turnover by J. Teague (bad pass; steal by T. Thompson),,26,25
81,1,1:37.0,,K. Irving misses 2-pt jump shot from 20 ft,26,25
82,1,1:36.0,Defensive rebound by G. Robinson,,26,25
83,1,1:33.0,Indiana full timeout,,26,25
84,1,1:33.0,,C. Frye enters the game for T. Thompson,26,25
85,1,1:33.0,R. Stuckey enters the game for J. Teague,,26,25
86,1,1:25.0,Personal foul by K. Korver (drawn by A. Jefferson),,26,25
87,1,1:14.0,A. Jefferson misses 2-pt jump shot from 10 ft,,26,25
88,1,1:13.0,,Defensive rebound by D. Williams,26,25
89,1,0:55.0,,D. Williams misses 2-pt jump shot from 9 ft,26,25
90,1,0:53.0,Defensive rebound by G. Robinson,,26,25
91,1,0:46.0,C. Miles misses 3-pt jump shot from 24 ft,,26,25
92,1,0:45.0,Offensive rebound by G. Robinson,,26,25
93,1,0:45.0,G. Robinson makes 2-pt layup from 2 ft,,28,25
94,1,0:33.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by K. Irving),28,28
95,1,0:27.0,R. Stuckey makes 2-pt jump shot from 11 ft,,30,28
96,1,0:09.0,,Turnover by K. Korver (bad pass; steal by M. Ellis),30,28
97,1,0:05.0,M. Ellis makes 2-pt layup at rim (assist by A. Jefferson),,32,28
98,1,0:02.0,,Personal foul by R. Stuckey (drawn by K. Irving),32,28
99,1,0:02.0,M. Turner enters the game for A. Jefferson,,32,28
100,1,0:00.0,,K. Irving misses 2-pt jump shot from 20 ft,32,28
101,1,0:00.0,,Offensive rebound by Team,32,28
102,2,11:47.0,Turnover by M. Ellis (traveling),,32,28
103,2,11:38.0,,Personal foul by R. Stuckey (drawn by D. Williams),32,28
104,2,11:28.0,,L. James makes 2-pt layup from 2 ft,32,30
105,2,11:09.0,M. Turner makes 2-pt jump shot from 15 ft (assist by M. Ellis),,34,30
106,2,10:48.0,,L. James makes 2-pt dunk at rim (assist by K. Korver),34,32
107,2,10:31.0,Personal foul by C. Frye (drawn by P. George),,34,32
108,2,10:18.0,P. George misses 2-pt jump shot from 13 ft,,34,32
109,2,10:17.0,,Defensive rebound by C. Frye,34,32
110,2,10:02.0,,C. Frye makes 2-pt dunk at rim (assist by L. James),34,34
111,2,9:49.0,P. George misses 2-pt layup from 2 ft,,34,34
112,2,9:47.0,,Defensive rebound by C. Frye,34,34
113,2,9:45.0,,Shooting foul by M. Turner (drawn by L. James),34,34
114,2,9:45.0,,L. James makes free throw 1 of 2,34,35
115,2,9:45.0,,L. James makes free throw 2 of 2,34,36
116,2,9:27.0,M. Turner misses 3-pt jump shot from 25 ft,,34,36
117,2,9:27.0,,Defensive rebound by D. Williams,34,36
118,2,9:13.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by C. Frye),34,39
119,2,9:09.0,Indiana full timeout,,34,39
120,2,8:53.0,Turnover by C. Miles (bad pass; steal by K. Korver),,34,39
121,2,8:45.0,,L. James makes 2-pt layup from 1 ft,34,41
122,2,8:35.0,R. Stuckey misses 2-pt jump shot from 15 ft,,34,41
123,2,8:34.0,,Defensive rebound by K. Korver,34,41
124,2,8:28.0,,Shooting block foul by R. Stuckey (drawn by D. Williams),34,41
125,2,8:28.0,,D. Williams misses free throw 1 of 2,34,41
126,2,8:28.0,,Offensive rebound by Team,34,41
127,2,8:28.0,J. Teague enters the game for R. Stuckey,,34,41
128,2,8:28.0,,D. Williams makes free throw 2 of 2,34,42
129,2,8:17.0,M. Turner makes 2-pt layup at rim (assist by M. Ellis),,36,42
130,2,8:17.0,Shooting foul by K. Korver (drawn by M. Turner),,36,42
131,2,8:17.0,M. Turner makes free throw 1 of 1,,37,42
132,2,8:05.0,,Turnover by L. James (bad pass; steal by M. Turner),37,42
133,2,7:58.0,C. Miles makes 2-pt layup from 1 ft (assist by J. Teague),,39,42
134,2,7:58.0,,Cleveland full timeout,39,42
135,2,7:58.0,,T. Thompson enters the game for C. Frye,39,42
136,2,7:35.0,,T. Thompson misses 2-pt layup from 1 ft,39,42
137,2,7:34.0,Defensive rebound by M. Turner,,39,42
138,2,7:19.0,M. Turner makes 2-pt dunk at rim (assist by M. Ellis),,41,42
139,2,7:02.0,,K. Korver misses 2-pt jump shot from 10 ft,41,42
140,2,7:01.0,Defensive rebound by C. Miles,,41,42
141,2,6:50.0,P. George misses 2-pt layup from 1 ft,,41,42
142,2,6:48.0,,Defensive rebound by K. Korver,41,42
143,2,6:46.0,,Turnover by L. James (traveling),41,42
144,2,6:46.0,,I. Shumpert enters the game for R. Jefferson,41,42
145,2,6:46.0,,K. Irving enters the game for L. James,41,42
146,2,6:38.0,Offensive foul by M. Turner (drawn by I. Shumpert),,41,42
147,2,6:38.0,Turnover by M. Turner (offensive foul),,41,42
148,2,6:19.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),41,44
149,2,6:03.0,M. Turner makes 2-pt hook shot from 7 ft (assist by J. Teague),,43,44
150,2,5:37.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by I. Shumpert),43,47
151,2,5:26.0,J. Teague makes 2-pt layup from 1 ft,,45,47
152,2,5:26.0,Shooting foul by I. Shumpert (drawn by J. Teague),,45,47
153,2,5:26.0,J. Teague makes free throw 1 of 1,,46,47
154,2,5:12.0,,Personal foul by M. Ellis (drawn by K. Irving),46,47
155,2,5:12.0,K. Séraphin enters the game for C. Miles,,46,47
156,2,5:12.0,,C. Frye enters the game for D. Williams,46,47
157,2,5:05.0,,K. Korver makes 3-pt jump shot from 33 ft (assist by C. Frye),46,50
158,2,4:54.0,J. Teague misses 2-pt jump shot from 18 ft,,46,50
159,2,4:53.0,Offensive rebound by M. Turner,,46,50
160,2,4:52.0,Turnover by M. Ellis (lost ball),,46,50
161,2,4:41.0,,I. Shumpert misses 3-pt jump shot from 24 ft,46,50
162,2,4:40.0,,Offensive rebound by T. Thompson,46,50
163,2,4:28.0,Violation by M. Turner (kicked ball),,46,50
164,2,4:28.0,A. Jefferson enters the game for M. Turner,,46,50
165,2,4:16.0,,K. Irving makes 2-pt layup from 2 ft,46,52
166,2,3:54.0,J. Teague misses 2-pt jump shot from 9 ft,,46,52
167,2,3:53.0,,Defensive rebound by K. Irving,46,52
168,2,3:48.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),46,54
169,2,3:30.0,J. Teague makes 3-pt jump shot from 25 ft (assist by P. George),,49,54
170,2,3:11.0,,C. Frye misses 3-pt jump shot from 27 ft,49,54
171,2,3:11.0,Defensive rebound by A. Jefferson,,49,54
172,2,2:55.0,M. Ellis makes 3-pt jump shot from 24 ft (assist by K. Séraphin),,52,54
173,2,2:53.0,,Cleveland full timeout,52,54
174,2,2:53.0,,L. James enters the game for K. Korver,52,54
175,2,2:35.0,,C. Frye misses 3-pt jump shot from 25 ft,52,54
176,2,2:34.0,Defensive rebound by J. Teague,,52,54
177,2,2:16.0,P. George misses 2-pt jump shot from 16 ft,,52,54
178,2,2:15.0,,Defensive rebound by L. James,52,54
179,2,2:08.0,,Shooting foul by A. Jefferson (drawn by L. James),52,54
180,2,2:08.0,,L. James misses free throw 1 of 2,52,54
181,2,2:08.0,,Offensive rebound by Team,52,54
182,2,2:08.0,G. Robinson enters the game for M. Ellis,,52,54
183,2,2:08.0,,L. James makes free throw 2 of 2,52,55
184,2,1:51.0,A. Jefferson makes 2-pt jump shot from 15 ft,,54,55
185,2,1:40.0,,K. Irving makes 2-pt jump shot from 17 ft,54,57
186,2,1:18.0,A. Jefferson misses 2-pt jump shot from 17 ft,,54,57
187,2,1:17.0,Offensive rebound by P. George,,54,57
188,2,1:17.0,P. George misses 2-pt layup from 2 ft,,54,57
189,2,1:15.0,,Defensive rebound by C. Frye,54,57
190,2,1:08.0,,K. Irving misses 3-pt jump shot from 25 ft,54,57
191,2,1:07.0,Defensive rebound by P. George,,54,57
192,2,1:00.0,Personal foul by L. James (drawn by P. George),,54,57
193,2,1:00.0,,D. Williams enters the game for C. Frye,54,57
194,2,0:46.0,J. Teague misses 3-pt jump shot from 27 ft,,54,57
195,2,0:45.0,,Defensive rebound by I. Shumpert,54,57
196,2,0:24.0,,D. Williams misses 3-pt jump shot from 25 ft,54,57
197,2,0:23.0,Defensive rebound by A. Jefferson,,54,57
198,2,0:17.0,Indiana full timeout,,54,57
199,2,0:17.0,,D. Liggins enters the game for K. Irving,54,57
200,2,0:17.0,M. Turner enters the game for K. Séraphin,,54,57
201,2,0:17.0,C. Miles enters the game for A. Jefferson,,54,57
202,2,0:00.0,P. George misses 2-pt jump shot from 7 ft (block by D. Liggins),,54,57
203,2,0:00.0,Offensive rebound by Team,,54,57
204,3,11:45.0,J. Teague misses 2-pt jump shot from 16 ft,,54,57
205,3,11:45.0,Offensive rebound by M. Turner,,54,57
206,3,11:33.0,P. George misses 2-pt jump shot from 17 ft,,54,57
207,3,11:31.0,,Defensive rebound by C. Frye,54,57
208,3,11:21.0,Offensive charge foul by C. Frye (drawn by M. Turner),,54,57
209,3,11:21.0,,Turnover by C. Frye (offensive foul),54,57
210,3,11:14.0,Personal foul by I. Shumpert (drawn by P. George),,54,57
211,3,11:04.0,P. George misses 2-pt jump shot from 23 ft,,54,57
212,3,11:04.0,,Defensive rebound by T. Thompson,54,57
213,3,10:47.0,,K. Irving misses 2-pt jump shot from 9 ft,54,57
214,3,10:47.0,Defensive rebound by Team,,54,57
215,3,10:47.0,,Loose ball foul by T. Thompson (drawn by M. Turner),54,57
216,3,10:32.0,Turnover by M. Turner (bad pass; steal by L. James),,54,57
217,3,10:26.0,,L. James makes 2-pt layup from 1 ft,54,59
218,3,10:08.0,M. Turner misses 2-pt jump shot from 12 ft,,54,59
219,3,10:08.0,,Defensive rebound by L. James,54,59
220,3,9:59.0,,I. Shumpert makes 3-pt jump shot from 25 ft (assist by K. Irving),54,62
221,3,9:30.0,G. Robinson makes 2-pt jump shot from 19 ft (assist by J. Teague),,56,62
222,3,9:11.0,,L. James makes 2-pt jump shot from 12 ft,56,64
223,3,8:54.0,J. Teague misses 2-pt jump shot from 10 ft,,56,64
224,3,8:53.0,,Defensive rebound by T. Thompson,56,64
225,3,8:33.0,,Turnover by K. Irving (traveling),56,64
226,3,8:22.0,Personal foul by I. Shumpert (drawn by M. Turner),,56,64
227,3,8:15.0,G. Robinson makes 3-pt jump shot from 26 ft (assist by M. Turner),,59,64
228,3,7:53.0,,L. James makes 2-pt jump shot from 15 ft,59,66
229,3,7:37.0,Shooting foul by L. James (drawn by M. Turner),,59,66
230,3,7:37.0,M. Turner misses free throw 1 of 2,,59,66
231,3,7:37.0,Offensive rebound by Team,,59,66
232,3,7:37.0,M. Turner misses free throw 2 of 2,,59,66
233,3,7:36.0,,Defensive rebound by T. Thompson,59,66
234,3,7:15.0,,Shooting foul by K. Séraphin (drawn by C. Frye),59,66
235,3,7:15.0,,C. Frye makes free throw 1 of 2,59,67
236,3,7:15.0,,C. Frye makes free throw 2 of 2,59,68
237,3,7:02.0,P. George misses 2-pt jump shot from 19 ft,,59,68
238,3,7:02.0,,Defensive rebound by Team,59,68
239,3,6:43.0,,T. Thompson misses 2-pt jump shot from 11 ft,59,68
240,3,6:43.0,Defensive rebound by K. Séraphin,,59,68
241,3,6:31.0,G. Robinson misses 3-pt jump shot from 24 ft,,59,68
242,3,6:30.0,,Defensive rebound by L. James,59,68
243,3,6:06.0,,L. James misses 3-pt jump shot from 25 ft,59,68
244,3,6:06.0,Defensive rebound by K. Séraphin,,59,68
245,3,5:59.0,J. Teague makes 2-pt layup from 2 ft,,61,68
246,3,5:59.0,,Cleveland full timeout,61,68
247,3,5:59.0,,D. Williams enters the game for I. Shumpert,61,68
248,3,5:59.0,M. Ellis enters the game for G. Robinson,,61,68
249,3,5:44.0,,C. Frye misses 2-pt jump shot from 18 ft,61,68
250,3,5:43.0,,Offensive rebound by T. Thompson,61,68
251,3,5:43.0,,T. Thompson makes 2-pt layup from 1 ft,61,70
252,3,5:22.0,P. George misses 2-pt jump shot from 19 ft,,61,70
253,3,5:22.0,,Defensive rebound by K. Irving,61,70
254,3,5:04.0,,K. Irving misses 3-pt jump shot from 26 ft,61,70
255,3,5:04.0,Defensive rebound by M. Ellis,,61,70
256,3,4:43.0,M. Ellis makes 3-pt jump shot from 25 ft (assist by J. Teague),,64,70
257,3,4:23.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by L. James),64,73
258,3,4:16.0,M. Ellis makes 2-pt jump shot from 19 ft (assist by J. Teague),,66,73
259,3,3:49.0,,L. James makes 3-pt jump shot from 25 ft,66,76
260,3,3:34.0,M. Turner misses 2-pt jump shot from 20 ft,,66,76
261,3,3:33.0,,Defensive rebound by D. Williams,66,76
262,3,3:11.0,,L. James makes 2-pt layup from 1 ft,66,78
263,3,3:11.0,Indiana full timeout,,66,78
264,3,3:11.0,C. Miles enters the game for K. Séraphin,,66,78
265,3,3:11.0,A. Jefferson enters the game for M. Turner,,66,78
266,3,3:01.0,Shooting foul by C. Frye (drawn by C. Miles),,66,78
267,3,3:01.0,C. Miles makes free throw 1 of 3,,67,78
268,3,3:01.0,C. Miles makes free throw 2 of 3,,68,78
269,3,3:01.0,,K. Korver enters the game for C. Frye,68,78
270,3,3:01.0,C. Miles makes free throw 3 of 3,,69,78
271,3,2:43.0,,D. Williams misses 3-pt jump shot from 24 ft,69,78
272,3,2:43.0,Defensive rebound by P. George,,69,78
273,3,2:33.0,J. Teague misses 2-pt jump shot from 9 ft,,69,78
274,3,2:32.0,Offensive rebound by A. Jefferson,,69,78
275,3,2:31.0,C. Miles makes 3-pt jump shot from 25 ft (assist by A. Jefferson),,72,78
276,3,2:11.0,,D. Williams misses 3-pt jump shot from 23 ft,72,78
277,3,2:10.0,Defensive rebound by A. Jefferson,,72,78
278,3,2:08.0,Personal foul by K. Irving (drawn by J. Teague),,72,78
279,3,2:08.0,J. Teague makes free throw 1 of 2,,73,78
280,3,2:08.0,,R. Jefferson enters the game for L. James,73,78
281,3,2:08.0,G. Robinson enters the game for P. George,,73,78
282,3,2:08.0,J. Teague makes free throw 2 of 2,,74,78
283,3,1:50.0,,Turnover by K. Irving (offensive foul),74,78
284,3,1:50.0,,Offensive foul by K. Irving (drawn by J. Teague),74,78
285,3,1:50.0,A. Brooks enters the game for J. Teague,,74,78
286,3,1:38.0,A. Jefferson makes 2-pt jump shot from 8 ft (assist by M. Ellis),,76,78
287,3,1:23.0,,K. Irving misses 2-pt jump shot from 12 ft,76,78
288,3,1:23.0,Defensive rebound by A. Jefferson,,76,78
289,3,1:01.0,A. Jefferson misses 2-pt jump shot from 10 ft,,76,78
290,3,1:00.0,,Defensive rebound by K. Korver,76,78
291,3,0:48.0,,Shooting foul by C. Miles (drawn by K. Irving),76,78
292,3,0:48.0,,K. Irving makes free throw 1 of 3,76,79
293,3,0:48.0,,K. Irving makes free throw 2 of 3,76,80
294,3,0:48.0,,K. Irving makes free throw 3 of 3,76,81
295,3,0:36.0,M. Ellis makes 2-pt jump shot from 19 ft (assist by A. Jefferson),,78,81
296,3,0:30.0,,Shooting foul by A. Jefferson (drawn by K. Irving),78,81
297,3,0:30.0,,K. Irving makes free throw 1 of 2,78,82
298,3,0:30.0,,K. Irving makes free throw 2 of 2,78,83
299,3,0:16.0,A. Brooks misses 3-pt jump shot from 23 ft,,78,83
300,3,0:15.0,Offensive rebound by G. Robinson,,78,83
301,3,0:01.0,G. Robinson makes 2-pt dunk at rim (assist by M. Ellis),,80,83
302,3,0:00.0,,R. Jefferson misses 3-pt jump shot from 53 ft,80,83
303,3,0:00.0,,Offensive rebound by Team,80,83
304,4,11:48.0,,K. Korver misses 3-pt jump shot from 25 ft,80,83
305,4,11:48.0,Defensive rebound by C. Miles,,80,83
306,4,11:35.0,G. Robinson makes 3-pt jump shot from 24 ft (assist by A. Jefferson),,83,83
307,4,11:12.0,,K. Korver makes 3-pt jump shot from 25 ft (assist by D. Williams),83,86
308,4,11:03.0,Personal foul by K. Irving (drawn by A. Brooks),,83,86
309,4,10:50.0,A. Jefferson misses 2-pt jump shot from 14 ft,,83,86
310,4,10:49.0,,Defensive rebound by T. Thompson,83,86
311,4,10:40.0,,K. Korver misses 3-pt jump shot from 27 ft,83,86
312,4,10:39.0,,Offensive rebound by R. Jefferson,83,86
313,4,10:34.0,,K. Irving makes 3-pt jump shot from 26 ft (assist by R. Jefferson),83,89
314,4,10:22.0,A. Brooks misses 2-pt jump shot from 7 ft,,83,89
315,4,10:21.0,Offensive rebound by A. Jefferson,,83,89
316,4,10:20.0,A. Jefferson makes 2-pt layup from 1 ft,,85,89
317,4,10:03.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Korver),85,91
318,4,9:45.0,Shooting foul by T. Thompson (drawn by G. Robinson),,85,91
319,4,9:45.0,G. Robinson makes free throw 1 of 2,,86,91
320,4,9:45.0,M. Turner enters the game for A. Jefferson,,86,91
321,4,9:45.0,G. Robinson makes free throw 2 of 2,,87,91
322,4,9:32.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by K. Irving),87,94
323,4,9:17.0,G. Robinson misses 2-pt jump shot from 17 ft,,87,94
324,4,9:17.0,,Defensive rebound by K. Korver,87,94
325,4,9:10.0,,K. Irving makes 3-pt jump shot from 25 ft,87,97
326,4,9:10.0,Indiana full timeout,,87,97
327,4,9:10.0,P. George enters the game for G. Robinson,,87,97
328,4,9:10.0,J. Teague enters the game for A. Brooks,,87,97
329,4,8:57.0,M. Turner makes 2-pt jump shot from 5 ft (assist by M. Ellis),,89,97
330,4,8:39.0,,Shooting foul by J. Teague (drawn by K. Irving),89,97
331,4,8:39.0,,K. Irving makes free throw 1 of 2,89,98
332,4,8:39.0,,L. James enters the game for T. Thompson,89,98
333,4,8:39.0,,K. Irving makes free throw 2 of 2,89,99
334,4,8:24.0,Turnover by M. Turner (lost ball; steal by K. Irving),,89,99
335,4,8:11.0,,K. Irving misses 2-pt jump shot from 14 ft,89,99
336,4,8:10.0,,Offensive rebound by R. Jefferson,89,99
337,4,8:10.0,,Shooting foul by C. Miles (drawn by R. Jefferson),89,99
338,4,8:10.0,,R. Jefferson makes free throw 1 of 2,89,100
339,4,8:10.0,,C. Frye enters the game for K. Irving,89,100
340,4,8:10.0,,R. Jefferson makes free throw 2 of 2,89,101
341,4,7:48.0,J. Teague misses 2-pt jump shot from 10 ft (block by K. Korver),,89,101
342,4,7:46.0,,Defensive rebound by K. Korver,89,101
343,4,7:42.0,,Turnover by L. James (bad pass),89,101
344,4,7:27.0,M. Ellis misses 2-pt jump shot from 17 ft,,89,101
345,4,7:27.0,,Defensive rebound by L. James,89,101
346,4,7:11.0,,K. Korver makes 3-pt jump shot from 31 ft (assist by R. Jefferson),89,104
347,4,6:49.0,Personal foul by R. Jefferson (drawn by M. Turner),,89,104
348,4,6:49.0,K. Séraphin enters the game for C. Miles,,89,104
349,4,6:49.0,,I. Shumpert enters the game for R. Jefferson,89,104
350,4,6:35.0,Turnover by M. Ellis (traveling),,89,104
351,4,6:19.0,,K. Korver misses 2-pt jump shot from 16 ft,89,104
352,4,6:18.0,Defensive rebound by M. Turner,,89,104
353,4,6:11.0,Turnover by P. George (bad pass; steal by K. Korver),,89,104
354,4,6:05.0,,K. Korver makes 2-pt layup from 1 ft (assist by I. Shumpert),89,106
355,4,5:43.0,Official timeout,,89,106
356,4,5:42.0,Turnover by Team (shot clock),,89,106
357,4,5:26.0,,Turnover by L. James (bad pass),89,106
358,4,5:26.0,,T. Thompson enters the game for C. Frye,89,106
359,4,5:15.0,P. George makes 3-pt jump shot from 25 ft (assist by M. Ellis),,92,106
360,4,4:50.0,,L. James misses 2-pt jump shot from 22 ft,92,106
361,4,4:50.0,Defensive rebound by P. George,,92,106
362,4,4:44.0,Offensive foul by M. Turner (drawn by I. Shumpert),,92,106
363,4,4:44.0,Turnover by M. Turner (offensive foul),,92,106
364,4,4:19.0,,D. Williams misses 2-pt jump shot from 18 ft,92,106
365,4,4:18.0,,Offensive rebound by T. Thompson,92,106
366,4,4:09.0,,I. Shumpert misses 3-pt jump shot from 23 ft,92,106
367,4,4:08.0,Defensive rebound by K. Séraphin,,92,106
368,4,3:56.0,P. George misses 3-pt jump shot from 27 ft,,92,106
369,4,3:55.0,,Defensive rebound by D. Williams,92,106
370,4,3:50.0,,K. Korver makes 2-pt dunk at rim (assist by D. Williams),92,108
371,4,3:50.0,Indiana full timeout,,92,108
372,4,3:50.0,G. Robinson enters the game for P. George,,92,108
373,4,3:32.0,M. Turner makes 2-pt jump shot from 16 ft,,94,108
374,4,3:10.0,,I. Shumpert misses 2-pt jump shot from 17 ft,94,108
375,4,3:09.0,,Offensive rebound by T. Thompson,94,108
376,4,3:09.0,,T. Thompson misses 2-pt layup at rim,94,108
377,4,3:08.0,,Offensive rebound by T. Thompson,94,108
378,4,3:08.0,,T. Thompson misses 2-pt layup at rim,94,108
379,4,3:08.0,,Offensive rebound by T. Thompson,94,108
380,4,3:08.0,,Personal foul by M. Turner (drawn by T. Thompson),94,108
381,4,3:08.0,A. Brooks enters the game for J. Teague,,94,108
382,4,3:08.0,R. Christmas enters the game for M. Turner,,94,108
383,4,3:00.0,,L. James makes 2-pt layup from 2 ft,94,110
384,4,2:45.0,M. Ellis misses 2-pt jump shot from 19 ft,,94,110
385,4,2:45.0,,Defensive rebound by D. Williams,94,110
386,4,2:38.0,,Cleveland full timeout,94,110
387,4,2:38.0,G. Niang enters the game for K. Séraphin,,94,110
388,4,2:38.0,J. Young enters the game for M. Ellis,,94,110
389,4,2:38.0,,K. Felder enters the game for L. James,94,110
390,4,2:38.0,,D. Liggins enters the game for T. Thompson,94,110
391,4,2:38.0,,J. Jones enters the game for I. Shumpert,94,110
392,4,2:38.0,,R. Jefferson enters the game for K. Korver,94,110
393,4,2:38.0,,J. McRae enters the game for D. Williams,94,110
394,4,2:28.0,,R. Jefferson misses 3-pt jump shot from 25 ft,94,110
