,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ORLANDO_ACTION,CHICAGO_SCORE,ORLANDO_SCORE
41,1,6:07.0,,Offensive rebound by E. Payton,9,8
42,1,6:07.0,,Shooting foul by P. Zipser (drawn by E. Payton),9,8
43,1,6:07.0,,E. Payton makes free throw 1 of 2,9,9
44,1,6:07.0,D. Valentine enters the game for P. Zipser,,9,9
45,1,6:07.0,,E. Payton makes free throw 2 of 2,9,10
46,1,5:52.0,J. Butler makes 2-pt layup from 2 ft (assist by R. Lopez),,11,10
47,1,5:43.0,,Orlando full timeout,11,10
48,1,5:36.0,,Shooting foul by D. Valentine (drawn by E. Payton),11,10
49,1,5:36.0,,E. Payton makes free throw 1 of 2,11,11
50,1,5:36.0,,E. Payton misses free throw 2 of 2,11,11
51,1,5:35.0,Defensive rebound by B. Portis,,11,11
52,1,5:25.0,Turnover by B. Portis (bad pass; steal by E. Fournier),,11,11
53,1,5:19.0,,E. Fournier misses 2-pt layup from 2 ft,11,11
54,1,5:17.0,Defensive rebound by D. Valentine,,11,11
55,1,5:10.0,D. Valentine makes 3-pt jump shot from 25 ft,,14,11
56,1,5:00.0,,Personal foul by D. Valentine (drawn by T. Ross),14,11
57,1,5:00.0,R. Rondo enters the game for B. Portis,,14,11
58,1,5:00.0,J. Lauvergne enters the game for J. Grant,,14,11
59,1,4:50.0,,T. Ross makes 2-pt jump shot from 18 ft (assist by E. Payton),14,13
60,1,4:25.0,J. Lauvergne misses 2-pt layup from 1 ft,,14,13
61,1,4:24.0,,Defensive rebound by E. Fournier,14,13
62,1,4:18.0,,E. Payton makes 2-pt jump shot from 5 ft,14,15
63,1,3:50.0,R. Lopez misses 2-pt hook shot from 9 ft,,14,15
64,1,3:49.0,,Defensive rebound by E. Payton,14,15
65,1,3:43.0,,E. Fournier makes 2-pt layup from 1 ft (assist by E. Payton),14,17
66,1,3:43.0,Chicago full timeout,,14,17
67,1,3:43.0,,M. Hezonja enters the game for T. Ross,14,17
68,1,3:30.0,R. Rondo misses 2-pt jump shot from 9 ft,,14,17
69,1,3:28.0,Offensive rebound by R. Rondo,,14,17
70,1,3:27.0,R. Rondo misses 2-pt layup from 1 ft (block by E. Payton),,14,17
71,1,3:24.0,,Defensive rebound by E. Fournier,14,17
72,1,3:21.0,,A. Gordon misses 2-pt layup from 1 ft,14,17
73,1,3:19.0,Defensive rebound by R. Lopez,,14,17
74,1,3:13.0,D. Valentine misses 3-pt jump shot from 24 ft,,14,17
75,1,3:12.0,,Defensive rebound by M. Hezonja,14,17
76,1,2:52.0,,B. Biyombo misses 2-pt jump shot from 3 ft,14,17
77,1,2:49.0,Defensive rebound by R. Lopez,,14,17
78,1,2:41.0,Shooting foul by M. Hezonja (drawn by J. Butler),,14,17
79,1,2:41.0,J. Butler makes free throw 1 of 2,,15,17
80,1,2:41.0,J. Butler misses free throw 2 of 2,,15,17
81,1,2:41.0,,D. Augustin enters the game for A. Gordon,15,17
82,1,2:41.0,,J. Green enters the game for E. Payton,15,17
83,1,2:39.0,,Defensive rebound by J. Green,15,17
84,1,2:25.0,,M. Hezonja makes 2-pt jump shot from 20 ft,15,19
85,1,2:08.0,J. Lauvergne makes 3-pt jump shot from 25 ft (assist by J. Butler),,18,19
86,1,1:44.0,,M. Hezonja misses 3-pt jump shot from 23 ft,18,19
87,1,1:43.0,Defensive rebound by R. Rondo,,18,19
88,1,1:24.0,J. Lauvergne makes 2-pt layup from 1 ft (assist by R. Rondo),,20,19
89,1,1:05.0,,E. Fournier misses 2-pt jump shot from 6 ft,20,19
90,1,1:04.0,Defensive rebound by J. Lauvergne,,20,19
91,1,1:01.0,Shooting block foul by D. Augustin (drawn by J. Butler),,20,19
92,1,1:01.0,J. Butler makes free throw 1 of 2,,21,19
93,1,1:01.0,,C. Watson enters the game for E. Fournier,21,19
94,1,1:01.0,J. Butler makes free throw 2 of 2,,22,19
95,1,0:48.0,,Turnover by M. Hezonja (lost ball),22,19
96,1,0:33.0,J. Butler misses 3-pt jump shot from 26 ft,,22,19
97,1,0:32.0,,Defensive rebound by C. Watson,22,19
98,1,0:21.0,,J. Green misses 2-pt layup from 3 ft,22,19
99,1,0:18.0,Defensive rebound by D. Valentine,,22,19
100,1,0:01.0,D. Valentine misses 3-pt jump shot from 26 ft,,22,19
101,1,0:00.0,,Defensive rebound by M. Hezonja,22,19
102,2,11:43.0,,D. Augustin makes 3-pt jump shot from 25 ft (assist by M. Hezonja),22,22
103,2,11:27.0,C. Felício misses 2-pt layup from 3 ft,,22,22
104,2,11:26.0,Offensive rebound by Team,,22,22
105,2,11:20.0,R. Rondo makes 3-pt jump shot from 24 ft,,25,22
106,2,11:02.0,,D. Augustin misses 3-pt jump shot from 26 ft,25,22
107,2,11:00.0,,Offensive rebound by J. Green,25,22
108,2,10:39.0,,J. Green misses 3-pt jump shot from 26 ft,25,22
109,2,10:38.0,Defensive rebound by D. Valentine,,25,22
110,2,10:29.0,Shooting foul by J. Green (drawn by J. Lauvergne),,25,22
111,2,10:29.0,J. Lauvergne misses free throw 1 of 2,,25,22
112,2,10:29.0,Offensive rebound by Team,,25,22
113,2,10:29.0,J. Lauvergne makes free throw 2 of 2,,26,22
114,2,10:20.0,,C. Watson makes 2-pt jump shot from 17 ft,26,24
115,2,10:00.0,C. Felício makes 2-pt layup from 1 ft (assist by R. Rondo),,28,24
116,2,9:47.0,,Personal foul by J. Lauvergne (drawn by J. Green),28,24
117,2,9:33.0,,Turnover by Team (shot clock),28,24
118,2,9:23.0,C. Felício makes 2-pt dunk at rim (assist by R. Rondo),,30,24
119,2,9:22.0,,Orlando full timeout,30,24
120,2,9:09.0,,J. Green misses 3-pt jump shot from 26 ft,30,24
121,2,9:07.0,Defensive rebound by J. Lauvergne,,30,24
122,2,8:46.0,Turnover by D. Valentine (bad pass; steal by J. Green),,30,24
123,2,8:37.0,,C. Watson misses 2-pt jump shot from 19 ft,30,24
124,2,8:34.0,Defensive rebound by C. Felício,,30,24
125,2,8:12.0,C. Felício makes 2-pt layup from 1 ft (assist by J. Lauvergne),,32,24
126,2,7:52.0,,S. Zimmerman misses 2-pt jump shot from 16 ft,32,24
127,2,7:51.0,,Offensive rebound by J. Green,32,24
128,2,7:43.0,,J. Green misses 3-pt jump shot from 23 ft,32,24
129,2,7:42.0,Defensive rebound by D. Valentine,,32,24
130,2,7:27.0,D. Valentine misses 3-pt jump shot from 27 ft,,32,24
131,2,7:24.0,Offensive rebound by J. Lauvergne,,32,24
132,2,7:19.0,C. Payne makes 2-pt layup from 2 ft (assist by J. Lauvergne),,34,24
133,2,7:18.0,,Orlando full timeout,34,24
134,2,7:18.0,,E. Payton enters the game for D. Augustin,34,24
135,2,7:18.0,,B. Biyombo enters the game for C. Watson,34,24
136,2,7:18.0,,T. Ross enters the game for S. Zimmerman,34,24
137,2,7:00.0,,B. Biyombo makes 2-pt dunk at rim (assist by E. Payton),34,26
138,2,6:45.0,Turnover by R. Rondo (bad pass),,34,26
139,2,6:30.0,,B. Biyombo makes 2-pt dunk at rim (assist by T. Ross),34,28
140,2,6:29.0,Chicago full timeout,,34,28
141,2,6:29.0,J. Butler enters the game for R. Rondo,,34,28
142,2,6:16.0,C. Felício makes 2-pt layup from 2 ft (assist by J. Butler),,36,28
143,2,5:59.0,,Turnover by J. Green (bad pass; steal by D. Valentine),36,28
144,2,5:45.0,D. Valentine makes 3-pt jump shot from 24 ft (assist by C. Felício),,39,28
145,2,5:26.0,,J. Green makes 3-pt jump shot from 25 ft (assist by E. Payton),39,31
146,2,5:00.0,C. Payne makes 2-pt jump shot from 6 ft (assist by J. Butler),,41,31
147,2,4:53.0,,J. Green makes 2-pt layup from 1 ft (assist by E. Payton),41,33
148,2,4:45.0,Personal foul by T. Ross (drawn by J. Butler),,41,33
149,2,4:45.0,,E. Fournier enters the game for M. Hezonja,41,33
150,2,4:45.0,,A. Gordon enters the game for J. Green,41,33
151,2,4:45.0,B. Portis enters the game for J. Lauvergne,,41,33
152,2,4:45.0,R. Lopez enters the game for C. Felício,,41,33
153,2,4:41.0,Turnover by C. Payne (discontinued dribble),,41,33
154,2,4:31.0,,T. Ross misses 2-pt jump shot from 19 ft,41,33
155,2,4:29.0,Defensive rebound by D. Valentine,,41,33
156,2,4:14.0,J. Butler makes 3-pt jump shot from 27 ft,,44,33
157,2,4:07.0,,A. Gordon makes 2-pt layup from 1 ft (assist by E. Payton),44,35
158,2,3:54.0,J. Butler misses 2-pt jump shot from 15 ft,,44,35
159,2,3:53.0,,Defensive rebound by E. Payton,44,35
160,2,3:40.0,,E. Fournier misses 3-pt jump shot from 26 ft,44,35
161,2,3:39.0,,Offensive rebound by T. Ross,44,35
162,2,3:33.0,,Shooting foul by C. Payne (drawn by E. Payton),44,35
163,2,3:33.0,,E. Payton makes free throw 1 of 2,44,36
164,2,3:33.0,J. Grant enters the game for D. Valentine,,44,36
165,2,3:33.0,,E. Payton makes free throw 2 of 2,44,37
166,2,3:13.0,C. Payne misses 2-pt jump shot from 18 ft,,44,37
167,2,3:11.0,Offensive rebound by R. Lopez,,44,37
168,2,3:11.0,R. Lopez makes 2-pt layup at rim,,46,37
169,2,2:59.0,,Offensive foul by B. Biyombo (drawn by J. Butler),46,37
170,2,2:59.0,,Turnover by B. Biyombo (offensive foul),46,37
171,2,2:59.0,Official timeout,,46,37
172,2,2:44.0,J. Butler misses 2-pt jump shot from 18 ft,,46,37
173,2,2:43.0,,Defensive rebound by E. Fournier,46,37
174,2,2:25.0,,T. Ross misses 3-pt jump shot from 23 ft,46,37
175,2,2:24.0,Defensive rebound by J. Butler,,46,37
176,2,2:10.0,B. Portis misses 2-pt jump shot from 18 ft,,46,37
177,2,2:09.0,,Defensive rebound by A. Gordon,46,37
178,2,2:03.0,,Shooting foul by R. Lopez (drawn by A. Gordon),46,37
179,2,2:03.0,,A. Gordon makes free throw 1 of 2,46,38
180,2,2:03.0,,A. Gordon makes free throw 2 of 2,46,39
181,2,1:44.0,B. Portis makes 2-pt layup from 3 ft (assist by J. Butler),,48,39
182,2,1:34.0,,A. Gordon misses 3-pt jump shot from 26 ft,48,39
183,2,1:33.0,Defensive rebound by J. Butler,,48,39
184,2,1:22.0,B. Portis makes 2-pt jump shot from 14 ft (assist by J. Butler),,50,39
185,2,1:05.0,,A. Gordon misses 2-pt jump shot from 7 ft,50,39
186,2,1:04.0,,Offensive rebound by E. Fournier,50,39
187,2,1:00.0,,E. Fournier misses 3-pt jump shot from 24 ft,50,39
188,2,0:58.0,,Offensive rebound by E. Payton,50,39
189,2,0:53.0,,E. Payton makes 2-pt layup from 2 ft,50,41
190,2,0:39.0,J. Butler misses 2-pt jump shot from 9 ft,,50,41
191,2,0:36.0,Offensive rebound by J. Butler,,50,41
192,2,0:36.0,Personal foul by B. Biyombo (drawn by J. Butler),,50,41
193,2,0:36.0,,S. Zimmerman enters the game for B. Biyombo,50,41
194,2,0:26.0,Turnover by R. Lopez (bad pass; steal by A. Gordon),,50,41
195,2,0:21.0,,T. Ross makes 2-pt jump shot from 10 ft (assist by E. Fournier),50,43
196,2,0:00.0,J. Butler makes 3-pt jump shot from 26 ft,,53,43
197,3,11:39.0,,B. Biyombo misses 2-pt jump shot from 8 ft,53,43
198,3,11:38.0,Defensive rebound by R. Lopez,,53,43
199,3,11:14.0,Turnover by Team (shot clock),,53,43
200,3,11:03.0,,E. Fournier misses 2-pt jump shot from 22 ft,53,43
201,3,11:02.0,Defensive rebound by J. Grant,,53,43
202,3,10:55.0,J. Grant makes 3-pt jump shot from 25 ft,,56,43
203,3,10:39.0,,T. Ross makes 2-pt jump shot from 15 ft (assist by E. Payton),56,45
204,3,10:14.0,B. Portis makes 2-pt jump shot from 18 ft (assist by P. Zipser),,58,45
205,3,10:03.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by E. Payton),58,47
206,3,9:42.0,Turnover by R. Lopez (bad pass; steal by E. Fournier),,58,47
207,3,9:39.0,,E. Fournier misses 2-pt layup from 2 ft (block by J. Butler),58,47
208,3,9:39.0,,Offensive rebound by Team,58,47
209,3,9:32.0,,A. Gordon makes 2-pt jump shot from 7 ft (assist by E. Payton),58,49
210,3,9:12.0,R. Lopez makes 2-pt jump shot from 18 ft (assist by J. Butler),,60,49
211,3,8:57.0,,Turnover by E. Fournier (lost ball; steal by J. Butler),60,49
212,3,8:56.0,Personal foul by E. Fournier (drawn by J. Butler),,60,49
213,3,8:44.0,R. Lopez makes 2-pt jump shot from 5 ft (assist by J. Butler),,62,49
214,3,8:28.0,,B. Biyombo misses 2-pt jump shot from 3 ft (block by R. Lopez),62,49
215,3,8:28.0,,Offensive rebound by B. Biyombo,62,49
216,3,8:28.0,,Personal foul by J. Grant (drawn by B. Biyombo),62,49
217,3,8:20.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by E. Payton),62,52
218,3,8:08.0,Def 3 sec tech foul by B. Biyombo,,62,52
219,3,8:08.0,J. Butler makes technical free throw,,63,52
220,3,8:03.0,Personal foul by T. Ross (drawn by P. Zipser),,63,52
221,3,7:54.0,R. Lopez misses 2-pt jump shot from 21 ft,,63,52
222,3,7:53.0,,Defensive rebound by E. Payton,63,52
223,3,7:47.0,,Shooting foul by P. Zipser (drawn by T. Ross),63,52
224,3,7:47.0,,T. Ross misses free throw 1 of 3,63,52
225,3,7:47.0,,Offensive rebound by Team,63,52
226,3,7:47.0,,T. Ross makes free throw 2 of 3,63,53
227,3,7:47.0,,T. Ross makes free throw 3 of 3,63,54
228,3,7:26.0,J. Butler misses 2-pt jump shot from 20 ft,,63,54
229,3,7:25.0,,Defensive rebound by B. Biyombo,63,54
230,3,7:19.0,,E. Payton makes 2-pt layup from 1 ft,63,56
231,3,7:18.0,Chicago full timeout,,63,56
232,3,7:06.0,Personal foul by E. Fournier (drawn by J. Butler),,63,56
233,3,7:00.0,J. Butler misses 3-pt jump shot from 25 ft,,63,56
234,3,6:58.0,,Defensive rebound by E. Payton,63,56
235,3,6:58.0,,Personal foul by B. Portis (drawn by E. Payton),63,56
236,3,6:44.0,,E. Fournier makes 2-pt layup from 1 ft (assist by E. Payton),63,58
237,3,6:26.0,Personal foul by B. Biyombo (drawn by R. Lopez),,63,58
238,3,6:17.0,P. Zipser makes 3-pt jump shot from 26 ft (assist by J. Butler),,66,58
239,3,5:58.0,,Shooting foul by B. Portis (drawn by A. Gordon),66,58
240,3,5:58.0,,A. Gordon makes free throw 1 of 2,66,59
241,3,5:58.0,,A. Gordon makes free throw 2 of 2,66,60
242,3,5:40.0,Turnover by J. Butler (bad pass; steal by A. Gordon),,66,60
243,3,5:37.0,Offensive charge foul by A. Gordon (drawn by J. Grant),,66,60
244,3,5:37.0,,Turnover by A. Gordon (offensive foul),66,60
245,3,5:37.0,R. Rondo enters the game for J. Grant,,66,60
246,3,5:24.0,J. Butler makes 2-pt dunk at rim,,68,60
247,3,5:10.0,,Offensive foul by B. Biyombo (drawn by P. Zipser),68,60
248,3,5:10.0,,Turnover by B. Biyombo (offensive foul),68,60
249,3,4:59.0,J. Butler misses 2-pt jump shot from 12 ft,,68,60
250,3,4:58.0,Offensive rebound by R. Lopez,,68,60
251,3,4:58.0,R. Lopez misses 2-pt layup from 1 ft,,68,60
252,3,4:58.0,,Defensive rebound by Team,68,60
253,3,4:46.0,,E. Fournier makes 2-pt jump shot from 10 ft (assist by E. Payton),68,62
254,3,4:38.0,Turnover by P. Zipser (traveling),,68,62
255,3,4:38.0,J. Lauvergne enters the game for B. Portis,,68,62
256,3,4:21.0,,E. Payton makes 2-pt jump shot from 5 ft,68,64
257,3,4:01.0,J. Butler makes 3-pt jump shot from 25 ft (assist by J. Lauvergne),,71,64
258,3,3:55.0,,E. Payton makes 2-pt layup from 1 ft,71,66
259,3,3:55.0,,Shooting foul by P. Zipser (drawn by E. Payton),71,66
260,3,3:55.0,D. Valentine enters the game for P. Zipser,,71,66
261,3,3:55.0,,E. Payton makes free throw 1 of 1,71,67
262,3,3:31.0,J. Butler misses 3-pt jump shot from 25 ft,,71,67
263,3,3:30.0,,Defensive rebound by B. Biyombo,71,67
264,3,3:23.0,,T. Ross makes 3-pt jump shot from 27 ft,71,70
265,3,3:06.0,R. Rondo makes 2-pt hook shot from 6 ft,,73,70
266,3,2:51.0,,T. Ross misses 2-pt jump shot from 6 ft,73,70
267,3,2:49.0,Defensive rebound by R. Lopez,,73,70
268,3,2:34.0,R. Lopez makes 2-pt layup from 1 ft (assist by R. Rondo),,75,70
269,3,2:29.0,,Orlando full timeout,75,70
270,3,2:29.0,,M. Hezonja enters the game for T. Ross,75,70
271,3,2:29.0,,S. Zimmerman enters the game for A. Gordon,75,70
272,3,2:29.0,,J. Green enters the game for B. Biyombo,75,70
273,3,2:22.0,,E. Fournier makes 2-pt jump shot from 14 ft (assist by J. Green),75,72
274,3,2:01.0,J. Butler makes 2-pt layup from 2 ft,,77,72
275,3,1:38.0,,S. Zimmerman misses 2-pt jump shot from 8 ft,77,72
276,3,1:37.0,,Offensive rebound by E. Payton,77,72
277,3,1:35.0,,E. Payton makes 2-pt layup from 2 ft,77,74
278,3,1:18.0,Turnover by J. Butler (bad pass),,77,74
279,3,0:57.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by J. Green),77,77
280,3,0:42.0,Turnover by D. Valentine (bad pass; steal by S. Zimmerman),,77,77
281,3,0:36.0,,J. Green misses 2-pt layup from 2 ft,77,77
282,3,0:34.0,,Offensive rebound by E. Payton,77,77
283,3,0:28.0,,S. Zimmerman misses 2-pt layup from 1 ft,77,77
284,3,0:25.0,Defensive rebound by R. Lopez,,77,77
285,3,0:04.0,D. Valentine misses 3-pt jump shot from 28 ft,,77,77
286,3,0:03.0,Offensive rebound by Team,,77,77
287,3,0:03.0,Turnover by Team (shot clock),,77,77
288,3,0:01.0,,M. Hezonja misses 3-pt jump shot from 30 ft,77,77
289,3,0:00.0,,Offensive rebound by E. Payton,77,77
290,4,11:49.0,Shooting foul by J. Green (drawn by J. Lauvergne),,77,77
291,4,11:49.0,J. Lauvergne misses free throw 1 of 2,,77,77
292,4,11:49.0,Offensive rebound by Team,,77,77
293,4,11:49.0,J. Lauvergne makes free throw 2 of 2,,78,77
294,4,11:27.0,,J. Green makes 2-pt jump shot from 14 ft,78,79
295,4,11:07.0,Turnover by R. Rondo (bad pass; steal by C. Watson),,78,79
296,4,11:01.0,,M. Hezonja misses 2-pt layup from 1 ft,78,79
297,4,10:57.0,Defensive rebound by C. Payne,,78,79
298,4,10:50.0,D. Valentine misses 3-pt jump shot from 24 ft (block by C. Watson),,78,79
299,4,10:47.0,,Defensive rebound by M. Hezonja,78,79
300,4,10:37.0,,J. Green misses 2-pt jump shot from 6 ft,78,79
301,4,10:35.0,Defensive rebound by C. Felício,,78,79
302,4,10:26.0,D. Valentine misses 3-pt jump shot from 23 ft,,78,79
303,4,10:25.0,,Defensive rebound by C. Watson,78,79
304,4,10:19.0,,C. Watson misses 3-pt jump shot from 25 ft,78,79
305,4,10:18.0,Defensive rebound by R. Rondo,,78,79
306,4,10:05.0,C. Felício misses 2-pt layup from 3 ft,,78,79
307,4,10:03.0,,Defensive rebound by J. Green,78,79
308,4,9:58.0,,M. Hezonja misses 3-pt jump shot from 23 ft,78,79
309,4,9:55.0,Defensive rebound by J. Lauvergne,,78,79
310,4,9:44.0,Shooting foul by S. Zimmerman (drawn by C. Felício),,78,79
311,4,9:44.0,C. Felício misses free throw 1 of 2,,78,79
312,4,9:44.0,Offensive rebound by Team,,78,79
313,4,9:44.0,C. Felício makes free throw 2 of 2,,79,79
314,4,9:20.0,,D. Augustin misses 3-pt jump shot from 26 ft,79,79
315,4,9:19.0,Defensive rebound by R. Rondo,,79,79
316,4,9:11.0,C. Felício makes 2-pt hook shot from 5 ft,,81,79
317,4,8:59.0,,M. Hezonja misses 3-pt jump shot from 26 ft,81,79
318,4,8:58.0,Defensive rebound by J. Lauvergne,,81,79
319,4,8:39.0,R. Rondo misses 3-pt jump shot from 26 ft,,81,79
320,4,8:37.0,,Defensive rebound by M. Hezonja,81,79
321,4,8:28.0,,D. Augustin makes 2-pt jump shot from 20 ft,81,81
322,4,8:18.0,J. Lauvergne misses 3-pt jump shot from 26 ft,,81,81
323,4,8:16.0,,Defensive rebound by M. Hezonja,81,81
324,4,8:10.0,,D. Augustin misses 3-pt jump shot from 26 ft,81,81
325,4,8:08.0,Defensive rebound by J. Lauvergne,,81,81
326,4,7:55.0,C. Payne misses 2-pt jump shot from 11 ft,,81,81
327,4,7:54.0,,Defensive rebound by J. Green,81,81
328,4,7:46.0,,D. Augustin makes 2-pt layup from 3 ft (assist by C. Watson),81,83
329,4,7:46.0,Chicago full timeout,,81,83
330,4,7:46.0,J. Butler enters the game for D. Valentine,,81,83
331,4,7:36.0,Turnover by C. Payne (step out of bounds),,81,83
332,4,7:22.0,,J. Green makes 2-pt hook shot from 7 ft,81,85
333,4,7:06.0,Turnover by J. Butler (lost ball; steal by C. Watson),,81,85
334,4,7:04.0,,C. Watson makes 2-pt layup from 1 ft,81,87
335,4,7:04.0,,Shooting foul by C. Payne (drawn by C. Watson),81,87
336,4,7:04.0,,E. Payton enters the game for D. Augustin,81,87
337,4,7:04.0,R. Lopez enters the game for C. Felício,,81,87
338,4,7:04.0,J. Grant enters the game for C. Payne,,81,87
339,4,7:04.0,,B. Biyombo enters the game for S. Zimmerman,81,87
340,4,7:04.0,,C. Watson makes free throw 1 of 1,81,88
341,4,6:44.0,R. Rondo makes 3-pt jump shot from 23 ft (assist by J. Lauvergne),,84,88
342,4,6:24.0,,M. Hezonja misses 3-pt jump shot from 27 ft,84,88
343,4,6:23.0,Defensive rebound by J. Lauvergne,,84,88
344,4,6:05.0,Personal foul by M. Hezonja (drawn by R. Lopez),,84,88
345,4,6:05.0,,E. Fournier enters the game for C. Watson,84,88
346,4,6:05.0,,T. Ross enters the game for M. Hezonja,84,88
347,4,5:48.0,J. Grant makes 2-pt hook shot from 8 ft (assist by R. Rondo),,86,88
348,4,5:25.0,,E. Payton misses 3-pt jump shot from 25 ft,86,88
349,4,5:24.0,Defensive rebound by J. Grant,,86,88
350,4,5:14.0,Personal foul by T. Ross (drawn by J. Lauvergne),,86,88
351,4,5:14.0,Official timeout,,86,88
352,4,5:14.0,,A. Gordon enters the game for J. Green,86,88
353,4,5:03.0,J. Butler misses 2-pt jump shot from 17 ft,,86,88
354,4,5:02.0,Offensive rebound by J. Grant,,86,88
355,4,4:51.0,J. Butler misses 2-pt layup from 1 ft,,86,88
356,4,4:48.0,,Defensive rebound by E. Payton,86,88
357,4,4:44.0,,T. Ross makes 3-pt jump shot from 27 ft (assist by E. Payton),86,91
358,4,4:18.0,J. Lauvergne misses 3-pt jump shot from 26 ft,,86,91
359,4,4:16.0,Offensive rebound by R. Rondo,,86,91
360,4,4:08.0,R. Rondo misses 2-pt layup from 2 ft,,86,91
361,4,4:06.0,,Defensive rebound by B. Biyombo,86,91
362,4,3:51.0,Offensive charge foul by A. Gordon (drawn by J. Lauvergne),,86,91
363,4,3:51.0,,Turnover by A. Gordon (offensive foul),86,91
364,4,3:37.0,J. Grant makes 3-pt jump shot from 24 ft (assist by R. Rondo),,89,91
365,4,3:11.0,,E. Payton misses 2-pt jump shot from 3 ft (block by R. Lopez),89,91
366,4,3:11.0,,Offensive rebound by Team,89,91
367,4,3:11.0,,Orlando full timeout,89,91
368,4,3:09.0,,A. Gordon makes 2-pt jump shot from 5 ft (assist by E. Fournier),89,93
369,4,2:44.0,J. Butler misses 2-pt jump shot from 14 ft,,89,93
370,4,2:43.0,,Defensive rebound by T. Ross,89,93
371,4,2:35.0,,T. Ross misses 2-pt jump shot from 7 ft,89,93
372,4,2:34.0,,Offensive rebound by E. Fournier,89,93
373,4,2:33.0,,E. Fournier misses 2-pt layup from 2 ft,89,93
374,4,2:31.0,,Offensive rebound by B. Biyombo,89,93
375,4,2:31.0,,B. Biyombo misses 2-pt layup from 2 ft,89,93
376,4,2:30.0,,Offensive rebound by Team,89,93
377,4,2:23.0,,E. Fournier misses 2-pt layup from 1 ft (block by R. Rondo),89,93
378,4,2:19.0,Defensive rebound by J. Grant,,89,93
379,4,2:10.0,J. Grant makes 2-pt jump shot from 20 ft,,91,93
380,4,1:44.0,,E. Payton misses 2-pt jump shot from 8 ft,91,93
381,4,1:43.0,,Offensive rebound by E. Fournier,91,93
382,4,1:29.0,,T. Ross misses 3-pt jump shot from 28 ft,91,93
383,4,1:26.0,,Offensive rebound by A. Gordon,91,93
384,4,1:17.0,,T. Ross misses 2-pt dunk at rim,91,93
385,4,1:16.0,,Offensive rebound by E. Payton,91,93
386,4,1:16.0,,E. Payton makes 2-pt layup from 1 ft,91,95
