,QUARTER,TIME_REMAINING,INDIANA_ACTION,MIAMI_ACTION,INDIANA_SCORE,MIAMI_SCORE
392,4,6:10.0,A. Brooks makes 2-pt jump shot from 19 ft,,81,84
393,4,5:47.0,,J. Johnson makes 2-pt layup from 1 ft,81,86
394,4,5:30.0,A. Brooks makes 2-pt layup from 3 ft,,83,86
395,4,5:09.0,Official timeout,,83,86
396,4,5:09.0,,H. Whiteside enters the game for J. Winslow,83,86
397,4,5:09.0,J. Teague enters the game for G. Robinson,,83,86
398,4,5:05.0,,H. Whiteside makes 2-pt jump shot from 5 ft (assist by J. Johnson),83,88
399,4,4:47.0,M. Turner makes 2-pt jump shot from 3 ft (assist by P. George),,85,88
400,4,4:25.0,,J. Richardson misses 3-pt jump shot from 25 ft,85,88
401,4,4:24.0,Defensive rebound by T. Young,,85,88
402,4,4:13.0,A. Brooks misses 2-pt jump shot from 18 ft,,85,88
403,4,4:12.0,,Defensive rebound by T. Johnson,85,88
404,4,4:03.0,,T. Johnson makes 2-pt layup from 2 ft,85,90
405,4,3:45.0,A. Brooks misses 2-pt layup from 2 ft,,85,90
406,4,3:44.0,,Defensive rebound by J. Johnson,85,90
407,4,3:38.0,,G. Dragić makes 2-pt layup from 1 ft (assist by J. Johnson),85,92
408,4,3:20.0,M. Turner makes 2-pt jump shot from 20 ft (assist by J. Teague),,87,92
409,4,2:57.0,,T. Johnson misses 2-pt jump shot from 13 ft,87,92
410,4,2:56.0,Defensive rebound by T. Young,,87,92
411,4,2:44.0,,Miami full timeout,87,92
412,4,2:38.0,P. George makes 2-pt jump shot from 13 ft,,89,92
413,4,2:18.0,,T. Johnson misses 3-pt jump shot from 25 ft,89,92
414,4,2:17.0,,Offensive rebound by J. Johnson,89,92
415,4,2:02.0,,Turnover by G. Dragić (bad pass; steal by J. Teague),89,92
416,4,1:56.0,P. George misses 3-pt jump shot from 25 ft,,89,92
417,4,1:55.0,,Defensive rebound by Team,89,92
418,4,1:33.0,,G. Dragić misses 2-pt jump shot from 8 ft (block by M. Turner),89,92
419,4,1:32.0,Defensive rebound by T. Young,,89,92
420,4,1:32.0,Indiana full timeout,,89,92
421,4,1:14.0,M. Turner misses 3-pt jump shot from 25 ft,,89,92
422,4,1:13.0,,Defensive rebound by T. Johnson,89,92
423,4,0:55.0,,T. Johnson misses 2-pt layup from 2 ft (block by M. Turner),89,92
424,4,0:54.0,,Offensive rebound by Team,89,92
425,4,0:54.0,,Miami full timeout,89,92
426,4,0:51.0,,J. Johnson misses 2-pt jump shot from 18 ft,89,92
427,4,0:50.0,Defensive rebound by T. Young,,89,92
428,4,0:25.0,M. Turner misses 3-pt jump shot from 25 ft,,89,92
429,4,0:24.0,,Defensive rebound by H. Whiteside,89,92
430,4,0:20.0,,Personal foul by A. Brooks (drawn by H. Whiteside),89,92
431,4,0:20.0,G. Robinson enters the game for J. Teague,,89,92
432,4,0:13.0,,J. Richardson makes 2-pt dunk at rim (assist by J. Johnson),89,94
433,4,0:08.0,A. Brooks misses 2-pt layup from 3 ft (block by T. Johnson),,89,94
434,4,0:07.0,,Defensive rebound by H. Whiteside,89,94
435,4,0:07.0,,Personal foul by M. Turner (drawn by H. Whiteside),89,94
436,4,0:07.0,,H. Whiteside misses free throw 1 of 2,89,94
437,4,0:07.0,,Offensive rebound by Team,89,94
438,4,0:07.0,,H. Whiteside makes free throw 2 of 2,89,95
439,4,0:07.0,Indiana full timeout,,89,95
440,4,0:07.0,C. Miles enters the game for G. Robinson,,89,95
441,4,0:07.0,J. Teague enters the game for A. Brooks,,89,95
442,4,0:05.0,P. George misses 3-pt jump shot from 25 ft,,89,95
443,4,0:03.0,,Defensive rebound by H. Whiteside,89,95
