,QUARTER,TIME_REMAINING,DENVER_ACTION,LA LAKERS_ACTION,DENVER_SCORE,LA LAKERS_SCORE
41,1,6:31.0,Defensive rebound by K. Faried,,6,15
42,1,6:22.0,J. Nelson misses 2-pt jump shot from 22 ft,,6,15
43,1,6:19.0,,Defensive rebound by L. Deng,6,15
44,1,6:01.0,,L. Deng misses 2-pt layup from 1 ft,6,15
45,1,6:00.0,,Offensive rebound by T. Mozgov,6,15
46,1,6:00.0,,T. Mozgov makes 2-pt layup from 2 ft,6,17
47,1,5:43.0,D. Gallinari misses 2-pt jump shot from 13 ft,,6,17
48,1,5:39.0,Offensive rebound by K. Faried,,6,17
49,1,5:39.0,K. Faried makes 2-pt layup from 1 ft,,8,17
50,1,5:31.0,,N. Young misses 2-pt jump shot from 12 ft,8,17
51,1,5:28.0,Defensive rebound by J. Nelson,,8,17
52,1,5:26.0,Shooting foul by N. Young (drawn by G. Harris),,8,17
53,1,5:26.0,G. Harris makes free throw 1 of 2,,9,17
54,1,5:26.0,,LA Lakers full timeout,9,17
55,1,5:26.0,W. Chandler enters the game for J. Nurkić,,9,17
56,1,5:26.0,,L. Nance enters the game for T. Mozgov,9,17
57,1,5:26.0,,J. Clarkson enters the game for N. Young,9,17
58,1,5:26.0,G. Harris makes free throw 2 of 2,,10,17
59,1,5:06.0,,D. Russell misses 2-pt layup from 2 ft (block by W. Chandler),10,17
60,1,5:04.0,Defensive rebound by J. Nelson,,10,17
61,1,4:58.0,J. Nelson misses 2-pt layup from 3 ft,,10,17
62,1,4:55.0,Offensive rebound by K. Faried,,10,17
63,1,4:55.0,K. Faried makes 2-pt layup from 2 ft,,12,17
64,1,4:30.0,,L. Deng misses 3-pt jump shot from 26 ft,12,17
65,1,4:27.0,Defensive rebound by K. Faried,,12,17
66,1,4:20.0,Shooting foul by T. Black (drawn by D. Gallinari),,12,17
67,1,4:20.0,D. Gallinari makes free throw 1 of 2,,13,17
68,1,4:20.0,,B. Ingram enters the game for L. Deng,13,17
69,1,4:20.0,,I. Zubac enters the game for T. Black,13,17
70,1,4:20.0,D. Gallinari makes free throw 2 of 2,,14,17
71,1,4:00.0,,B. Ingram misses 3-pt jump shot from 26 ft,14,17
72,1,3:59.0,Defensive rebound by K. Faried,,14,17
73,1,3:53.0,K. Faried makes 2-pt jump shot from 9 ft,,16,17
74,1,3:37.0,,J. Clarkson makes 2-pt jump shot from 6 ft,16,19
75,1,3:28.0,G. Harris makes 3-pt jump shot from 28 ft (assist by J. Nelson),,19,19
76,1,3:06.0,,D. Russell makes 3-pt jump shot from 27 ft,19,22
77,1,2:50.0,D. Gallinari makes 2-pt dunk at rim,,21,22
78,1,2:35.0,,Turnover by L. Nance (bad pass; steal by G. Harris),21,22
79,1,2:30.0,J. Nelson makes 2-pt layup from 1 ft (assist by G. Harris),,23,22
80,1,2:30.0,,LA Lakers full timeout,23,22
81,1,2:30.0,,L. Williams enters the game for D. Russell,23,22
82,1,2:30.0,J. Murray enters the game for G. Harris,,23,22
83,1,2:18.0,,I. Zubac makes 2-pt hook shot from 5 ft (assist by L. Williams),23,24
84,1,2:02.0,D. Gallinari misses 3-pt jump shot from 28 ft,,23,24
85,1,2:01.0,Offensive rebound by K. Faried,,23,24
86,1,2:00.0,,Loose ball foul by J. Clarkson (drawn by K. Faried),23,24
87,1,2:00.0,D. Arthur enters the game for K. Faried,,23,24
88,1,1:56.0,J. Murray makes 3-pt jump shot from 26 ft (assist by D. Gallinari),,26,24
89,1,1:42.0,,B. Ingram makes 2-pt jump shot from 3 ft,26,26
90,1,1:32.0,Shooting foul by I. Zubac (drawn by D. Gallinari),,26,26
91,1,1:32.0,D. Gallinari makes free throw 1 of 2,,27,26
92,1,1:32.0,D. Gallinari makes free throw 2 of 2,,28,26
93,1,1:23.0,,L. Williams misses 2-pt layup from 2 ft,28,26
94,1,1:21.0,,Offensive rebound by I. Zubac,28,26
95,1,1:21.0,,I. Zubac makes 2-pt layup from 2 ft,28,28
96,1,1:12.0,J. Murray misses 3-pt jump shot from 26 ft,,28,28
97,1,1:11.0,Offensive rebound by D. Arthur,,28,28
98,1,0:57.0,D. Gallinari makes 2-pt jump shot from 22 ft (assist by J. Murray),,30,28
99,1,0:44.0,,L. Nance misses 2-pt jump shot from 10 ft,30,28
100,1,0:41.0,Defensive rebound by D. Gallinari,,30,28
101,1,0:31.0,D. Arthur misses 3-pt jump shot from 27 ft,,30,28
102,1,0:30.0,,Defensive rebound by L. Williams,30,28
103,1,0:12.0,,I. Zubac makes 2-pt hook shot from 6 ft (assist by L. Williams),30,30
104,1,0:03.0,J. Nelson misses 2-pt jump shot from 12 ft,,30,30
105,1,0:03.0,Offensive rebound by W. Chandler,,30,30
106,1,0:02.0,W. Chandler misses 2-pt layup from 1 ft,,30,30
107,1,0:00.0,Offensive rebound by W. Chandler,,30,30
108,1,0:00.0,W. Chandler misses 2-pt layup at rim,,30,30
109,1,0:00.0,Offensive rebound by Team,,30,30
110,2,11:44.0,D. Arthur makes 2-pt jump shot from 19 ft (assist by J. Murray),,32,30
111,2,11:28.0,,J. Clarkson misses 2-pt jump shot from 10 ft,32,30
112,2,11:23.0,Defensive rebound by W. Chandler,,32,30
113,2,11:14.0,W. Chandler misses 2-pt jump shot from 18 ft,,32,30
114,2,11:14.0,,Defensive rebound by Team,32,30
115,2,11:14.0,Loose ball foul by J. Hernangómez,,32,30
116,2,10:58.0,,I. Zubac misses 2-pt hook shot from 4 ft,32,30
117,2,10:56.0,Defensive rebound by G. Harris,,32,30
118,2,10:46.0,J. Murray misses 2-pt jump shot from 11 ft,,32,30
119,2,10:44.0,,Defensive rebound by J. Clarkson,32,30
120,2,10:41.0,,Turnover by J. Clarkson (lost ball; steal by J. Murray),32,30
121,2,10:37.0,Turnover by J. Murray (lost ball; steal by J. Clarkson),,32,30
122,2,10:36.0,,Turnover by J. Clarkson (lost ball),32,30
123,2,10:22.0,Turnover by G. Harris (bad pass; steal by L. Williams),,32,30
124,2,10:10.0,,I. Zubac makes 2-pt dunk at rim (assist by B. Ingram),32,32
125,2,10:10.0,,Shooting foul by D. Arthur (drawn by I. Zubac),32,32
126,2,10:10.0,,I. Zubac makes free throw 1 of 1,32,33
127,2,9:53.0,J. Murray misses 3-pt jump shot from 27 ft,,32,33
128,2,9:52.0,Offensive rebound by D. Arthur,,32,33
129,2,9:50.0,D. Arthur makes 2-pt jump shot from 14 ft,,34,33
130,2,9:31.0,,Turnover by J. Clarkson (lost ball; steal by W. Chandler),34,33
131,2,9:17.0,D. Arthur misses 2-pt jump shot from 16 ft,,34,33
132,2,9:14.0,,Defensive rebound by B. Ingram,34,33
133,2,9:08.0,,B. Ingram makes 2-pt dunk at rim,34,35
134,2,8:49.0,D. Arthur makes 2-pt jump shot from 19 ft,,36,35
135,2,8:41.0,,Shooting foul by W. Chandler (drawn by L. Williams),36,35
136,2,8:41.0,Official timeout,,36,35
137,2,8:41.0,,L. Williams makes free throw 1 of 2,36,36
138,2,8:41.0,,L. Williams makes free throw 2 of 2,36,37
139,2,8:24.0,G. Harris makes 2-pt layup from 1 ft (assist by D. Arthur),,38,37
140,2,8:08.0,,L. Williams makes 3-pt jump shot from 26 ft,38,40
141,2,7:56.0,D. Arthur makes 3-pt jump shot from 25 ft (assist by J. Murray),,41,40
142,2,7:44.0,,L. Nance misses 2-pt jump shot from 12 ft,41,40
143,2,7:43.0,Defensive rebound by W. Chandler,,41,40
144,2,7:34.0,W. Chandler misses 2-pt layup from 1 ft,,41,40
145,2,7:31.0,Offensive rebound by W. Chandler,,41,40
146,2,7:30.0,W. Chandler makes 2-pt layup from 1 ft,,43,40
147,2,7:12.0,,J. Clarkson makes 2-pt layup from 3 ft,43,42
148,2,7:02.0,Turnover by D. Arthur (bad pass),,43,42
149,2,7:02.0,J. Nelson enters the game for G. Harris,,43,42
150,2,7:02.0,,D. Russell enters the game for I. Zubac,43,42
151,2,6:49.0,,L. Williams misses 2-pt layup from 2 ft,43,42
152,2,6:48.0,,Offensive rebound by L. Williams,43,42
153,2,6:42.0,,L. Nance makes 2-pt layup from 1 ft (assist by L. Williams),43,44
154,2,6:30.0,W. Chandler makes 3-pt jump shot from 26 ft (assist by J. Nelson),,46,44
155,2,6:13.0,,L. Williams makes 3-pt jump shot from 25 ft,46,47
156,2,6:06.0,,Violation by L. Nance (kicked ball),46,47
157,2,6:06.0,D. Gallinari enters the game for D. Arthur,,46,47
158,2,6:06.0,K. Faried enters the game for J. Hernangómez,,46,47
159,2,6:06.0,,T. Mozgov enters the game for L. Nance,46,47
160,2,5:53.0,J. Murray misses 2-pt jump shot from 19 ft,,46,47
161,2,5:51.0,Offensive rebound by J. Nelson,,46,47
162,2,5:43.0,D. Gallinari misses 2-pt jump shot from 20 ft,,46,47
163,2,5:41.0,Offensive rebound by K. Faried,,46,47
164,2,5:41.0,K. Faried misses 2-pt layup from 2 ft (block by B. Ingram),,46,47
165,2,5:37.0,,Defensive rebound by D. Russell,46,47
166,2,5:32.0,,J. Clarkson misses 2-pt jump shot from 20 ft,46,47
167,2,5:31.0,Defensive rebound by Team,,46,47
168,2,5:31.0,,LA Lakers full timeout,46,47
169,2,5:31.0,,L. Deng enters the game for J. Clarkson,46,47
170,2,5:31.0,,N. Young enters the game for B. Ingram,46,47
171,2,5:14.0,K. Faried misses 2-pt layup from 4 ft (block by L. Deng),,46,47
172,2,5:13.0,,Defensive rebound by D. Russell,46,47
173,2,5:08.0,,Personal block foul by D. Gallinari,46,47
174,2,4:48.0,,L. Williams misses 3-pt jump shot from 24 ft,46,47
175,2,4:47.0,Defensive rebound by K. Faried,,46,47
176,2,4:43.0,J. Nelson makes 2-pt layup from 2 ft (assist by K. Faried),,48,47
177,2,4:27.0,,Turnover by L. Deng (bad pass; steal by K. Faried),48,47
178,2,4:21.0,K. Faried misses 2-pt layup from 1 ft (block by L. Deng),,48,47
179,2,4:17.0,,Defensive rebound by L. Deng,48,47
180,2,4:11.0,,N. Young makes 3-pt jump shot from 26 ft (assist by D. Russell),48,50
181,2,4:02.0,Personal foul by N. Young (drawn by D. Gallinari),,48,50
182,2,4:02.0,,T. Black enters the game for L. Williams,48,50
183,2,3:54.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by J. Nelson),,51,50
184,2,3:44.0,,N. Young misses 2-pt jump shot from 17 ft,51,50
185,2,3:42.0,,Offensive rebound by T. Black,51,50
186,2,3:33.0,,D. Russell misses 3-pt jump shot from 26 ft,51,50
187,2,3:32.0,Defensive rebound by W. Chandler,,51,50
188,2,3:23.0,W. Chandler makes 2-pt jump shot from 14 ft,,53,50
189,2,3:15.0,,Turnover by D. Russell (bad pass),53,50
190,2,3:00.0,W. Chandler misses 3-pt jump shot from 25 ft,,53,50
191,2,2:58.0,,Defensive rebound by T. Mozgov,53,50
192,2,2:48.0,,T. Black makes 2-pt layup from 1 ft (assist by N. Young),53,52
193,2,2:48.0,,Shooting foul by K. Faried (drawn by T. Black),53,52
194,2,2:48.0,Denver full timeout,,53,52
195,2,2:48.0,,T. Black misses free throw 1 of 1,53,52
196,2,2:47.0,Defensive rebound by W. Chandler,,53,52
197,2,2:28.0,W. Chandler makes 2-pt jump shot from 16 ft,,55,52
198,2,2:03.0,,N. Young misses 3-pt jump shot from 26 ft,55,52
199,2,2:02.0,Defensive rebound by K. Faried,,55,52
200,2,1:52.0,J. Nelson makes 2-pt jump shot from 17 ft,,57,52
201,2,1:42.0,,Shooting foul by J. Nelson (drawn by D. Russell),57,52
202,2,1:42.0,,D. Russell misses free throw 1 of 2,57,52
203,2,1:42.0,,Offensive rebound by Team,57,52
204,2,1:42.0,,D. Russell misses free throw 2 of 2,57,52
205,2,1:41.0,Defensive rebound by K. Faried,,57,52
206,2,1:25.0,K. Faried misses 2-pt jump shot from 17 ft,,57,52
207,2,1:23.0,,Defensive rebound by T. Black,57,52
208,2,1:11.0,,Shooting foul by K. Faried (drawn by T. Mozgov),57,52
209,2,1:11.0,,T. Mozgov makes free throw 1 of 2,57,53
210,2,1:11.0,,T. Mozgov makes free throw 2 of 2,57,54
211,2,0:56.0,K. Faried makes 2-pt layup from 2 ft (assist by D. Gallinari),,59,54
212,2,0:44.0,,L. Deng misses 2-pt jump shot from 20 ft,59,54
213,2,0:43.0,Defensive rebound by K. Faried,,59,54
214,2,0:32.0,J. Nelson misses 2-pt jump shot from 16 ft (block by D. Russell),,59,54
215,2,0:29.0,,Defensive rebound by L. Deng,59,54
216,2,0:24.0,,N. Young misses 3-pt jump shot from 25 ft,59,54
217,2,0:19.0,Defensive rebound by W. Chandler,,59,54
218,2,0:07.0,Personal foul by D. Russell (drawn by J. Nelson),,59,54
219,2,0:07.0,Denver full timeout,,59,54
220,2,0:07.0,,B. Ingram enters the game for T. Mozgov,59,54
221,2,0:03.0,J. Nelson misses 3-pt jump shot from 27 ft,,59,54
222,2,0:00.0,Offensive rebound by Team,,59,54
223,3,11:41.0,D. Gallinari makes 2-pt jump shot from 16 ft,,61,54
224,3,11:27.0,Violation by K. Faried (kicked ball),,61,54
225,3,11:22.0,,Personal foul by D. Gallinari (drawn by T. Black),61,54
226,3,11:06.0,,Turnover by L. Deng (bad pass; steal by G. Harris),61,54
227,3,10:56.0,J. Nurkić misses 2-pt layup at rim,,61,54
228,3,10:56.0,,Defensive rebound by T. Mozgov,61,54
229,3,10:51.0,,Turnover by T. Black (lost ball; steal by G. Harris),61,54
230,3,10:40.0,D. Gallinari misses 2-pt jump shot from 19 ft,,61,54
231,3,10:39.0,Offensive rebound by J. Nurkić,,61,54
232,3,10:36.0,Shooting foul by T. Mozgov (drawn by K. Faried),,61,54
233,3,10:36.0,K. Faried makes free throw 1 of 2,,62,54
234,3,10:36.0,K. Faried misses free throw 2 of 2,,62,54
235,3,10:36.0,,Defensive rebound by L. Deng,62,54
236,3,10:14.0,,T. Mozgov makes 2-pt jump shot from 19 ft (assist by L. Deng),62,56
237,3,9:55.0,G. Harris misses 2-pt layup from 2 ft (block by T. Mozgov),,62,56
238,3,9:53.0,Offensive rebound by Team,,62,56
239,3,9:52.0,Shooting foul by T. Mozgov (drawn by J. Nurkić),,62,56
240,3,9:52.0,J. Nurkić misses free throw 1 of 2,,62,56
241,3,9:52.0,Offensive rebound by Team,,62,56
242,3,9:52.0,J. Nurkić makes free throw 2 of 2,,63,56
243,3,9:43.0,,N. Young misses 2-pt jump shot from 14 ft,63,56
244,3,9:40.0,,Offensive rebound by T. Black,63,56
245,3,9:40.0,,T. Black misses 2-pt layup from 1 ft,63,56
246,3,9:37.0,Defensive rebound by J. Nurkić,,63,56
247,3,9:33.0,D. Gallinari misses 3-pt jump shot from 28 ft,,63,56
248,3,9:30.0,,Defensive rebound by D. Russell,63,56
249,3,9:25.0,,L. Deng misses 2-pt layup from 1 ft (block by J. Nelson),63,56
250,3,9:25.0,,Offensive rebound by Team,63,56
251,3,9:11.0,,D. Russell misses 2-pt jump shot from 18 ft,63,56
252,3,9:09.0,,Offensive rebound by T. Black,63,56
253,3,9:05.0,,T. Black makes 2-pt layup from 1 ft,63,58
254,3,8:44.0,J. Nurkić misses 2-pt layup from 2 ft (block by T. Mozgov),,63,58
255,3,8:42.0,Offensive rebound by J. Nurkić,,63,58
256,3,8:41.0,J. Nurkić misses 2-pt layup from 1 ft,,63,58
257,3,8:40.0,,Defensive rebound by N. Young,63,58
258,3,8:33.0,,D. Russell makes 2-pt layup from 1 ft,63,60
259,3,8:21.0,K. Faried misses 2-pt layup from 2 ft (block by T. Black),,63,60
260,3,8:20.0,,Defensive rebound by N. Young,63,60
261,3,8:12.0,,N. Young makes 2-pt jump shot from 4 ft,63,62
262,3,8:12.0,,Shooting foul by G. Harris (drawn by N. Young),63,62
263,3,8:12.0,Denver full timeout,,63,62
264,3,8:12.0,,N. Young misses free throw 1 of 1,63,62
265,3,8:11.0,Defensive rebound by J. Nurkić,,63,62
266,3,7:56.0,Shooting foul by T. Black (drawn by D. Gallinari),,63,62
267,3,7:56.0,D. Gallinari makes free throw 1 of 2,,64,62
268,3,7:56.0,D. Gallinari makes free throw 2 of 2,,65,62
269,3,7:37.0,,T. Mozgov makes 2-pt hook shot from 6 ft (assist by N. Young),65,64
270,3,7:25.0,J. Nelson misses 2-pt jump shot from 9 ft,,65,64
271,3,7:24.0,,Defensive rebound by T. Black,65,64
272,3,7:05.0,,T. Black misses 2-pt layup from 3 ft (block by J. Nurkić),65,64
273,3,7:04.0,Defensive rebound by K. Faried,,65,64
274,3,6:58.0,Turnover by K. Faried (lost ball; steal by D. Russell),,65,64
275,3,6:53.0,,N. Young makes 2-pt dunk at rim (assist by D. Russell),65,66
276,3,6:34.0,Turnover by D. Gallinari (bad pass; steal by L. Deng),,65,66
277,3,6:26.0,,Turnover by D. Russell (bad pass; steal by D. Gallinari),65,66
278,3,6:16.0,Turnover by G. Harris (bad pass),,65,66
279,3,6:16.0,W. Chandler enters the game for J. Nurkić,,65,66
280,3,6:00.0,,Turnover by T. Black (lost ball; steal by W. Chandler),65,66
281,3,5:55.0,D. Gallinari misses 2-pt jump shot from 20 ft,,65,66
282,3,5:50.0,,Defensive rebound by T. Black,65,66
283,3,5:43.0,,Shooting foul by W. Chandler (drawn by T. Mozgov),65,66
284,3,5:43.0,,T. Mozgov makes free throw 1 of 2,65,67
285,3,5:43.0,,B. Ingram enters the game for T. Black,65,67
286,3,5:43.0,,T. Mozgov makes free throw 2 of 2,65,68
287,3,5:30.0,G. Harris misses 2-pt jump shot from 14 ft,,65,68
288,3,5:27.0,,Defensive rebound by B. Ingram,65,68
289,3,5:21.0,,T. Mozgov makes 2-pt hook shot from 9 ft,65,70
290,3,5:19.0,Denver full timeout,,65,70
291,3,5:19.0,D. Arthur enters the game for K. Faried,,65,70
292,3,5:11.0,Personal foul by B. Ingram (drawn by D. Gallinari),,65,70
293,3,5:11.0,J. Murray enters the game for G. Harris,,65,70
294,3,4:59.0,J. Murray misses 3-pt jump shot from 25 ft,,65,70
295,3,4:58.0,,Defensive rebound by T. Mozgov,65,70
296,3,4:39.0,,B. Ingram misses 2-pt jump shot from 7 ft (block by D. Arthur),65,70
297,3,4:37.0,Defensive rebound by J. Nelson,,65,70
298,3,4:33.0,J. Murray makes 3-pt jump shot from 26 ft (assist by J. Nelson),,68,70
299,3,4:06.0,,N. Young makes 3-pt jump shot from 25 ft (assist by D. Russell),68,73
300,3,3:54.0,Turnover by D. Arthur (lost ball; steal by N. Young),,68,73
301,3,3:36.0,,N. Young makes 3-pt jump shot from 26 ft (assist by D. Russell),68,76
302,3,3:16.0,W. Chandler misses 2-pt jump shot from 16 ft,,68,76
303,3,3:14.0,Offensive rebound by D. Arthur,,68,76
304,3,3:14.0,Shooting foul by T. Mozgov (drawn by D. Arthur),,68,76
305,3,3:14.0,D. Arthur misses free throw 1 of 2,,68,76
306,3,3:14.0,Offensive rebound by Team,,68,76
307,3,3:14.0,D. Arthur makes free throw 2 of 2,,69,76
308,3,3:02.0,,Turnover by N. Young (lost ball; steal by W. Chandler),69,76
309,3,2:59.0,Turnover by D. Arthur (bad pass),,69,76
310,3,2:59.0,,LA Lakers full timeout,69,76
311,3,2:59.0,,L. Nance enters the game for L. Deng,69,76
312,3,2:59.0,,J. Clarkson enters the game for N. Young,69,76
313,3,2:42.0,,Turnover by T. Mozgov (3 sec),69,76
314,3,2:24.0,D. Arthur misses 2-pt jump shot from 16 ft,,69,76
315,3,2:22.0,,Defensive rebound by J. Clarkson,69,76
316,3,2:03.0,,T. Mozgov misses 2-pt layup from 2 ft,69,76
317,3,2:02.0,,Offensive rebound by Team,69,76
318,3,2:02.0,,L. Williams enters the game for T. Mozgov,69,76
319,3,2:00.0,,J. Clarkson misses 2-pt layup from 3 ft,69,76
320,3,1:57.0,Defensive rebound by J. Murray,,69,76
321,3,1:40.0,D. Gallinari misses 3-pt jump shot from 26 ft,,69,76
322,3,1:39.0,,Defensive rebound by J. Clarkson,69,76
323,3,1:28.0,,D. Russell makes 3-pt jump shot from 27 ft (assist by J. Clarkson),69,79
324,3,1:02.0,J. Murray makes 3-pt jump shot from 26 ft,,72,79
325,3,0:49.0,,D. Russell misses 2-pt jump shot from 7 ft,72,79
326,3,0:48.0,,Offensive rebound by D. Russell,72,79
327,3,0:48.0,,D. Russell makes 2-pt jump shot from 7 ft,72,81
328,3,0:41.0,J. Nelson misses 2-pt layup from 1 ft,,72,81
329,3,0:41.0,Offensive rebound by W. Chandler,,72,81
330,3,0:41.0,W. Chandler makes 2-pt layup from 1 ft,,74,81
331,3,0:32.0,,D. Russell misses 3-pt jump shot from 27 ft,74,81
332,3,0:28.0,Defensive rebound by D. Gallinari,,74,81
333,3,0:12.0,D. Gallinari makes 2-pt jump shot from 11 ft,,76,81
334,3,0:06.0,,Personal take foul by J. Nelson,76,81
335,3,0:06.0,J. Hernangómez enters the game for D. Gallinari,,76,81
336,3,0:06.0,G. Harris enters the game for J. Nelson,,76,81
337,3,0:01.0,,D. Russell misses 3-pt jump shot from 27 ft,76,81
338,3,0:00.0,,Offensive rebound by Team,76,81
339,4,11:49.0,,B. Ingram misses 2-pt dunk at rim,76,81
340,4,11:46.0,Defensive rebound by D. Arthur,,76,81
341,4,11:36.0,D. Arthur misses 2-pt jump shot from 20 ft,,76,81
342,4,11:34.0,Offensive rebound by J. Hernangómez,,76,81
343,4,11:30.0,W. Chandler misses 2-pt layup from 1 ft,,76,81
344,4,11:28.0,,Defensive rebound by L. Williams,76,81
345,4,11:23.0,,Turnover by L. Williams (lost ball; steal by G. Harris),76,81
346,4,11:17.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by G. Harris),,79,81
347,4,11:02.0,,B. Ingram misses 2-pt layup from 2 ft,79,81
348,4,11:01.0,,Offensive rebound by I. Zubac,79,81
349,4,10:56.0,,L. Williams misses 2-pt layup from 1 ft (block by D. Arthur),79,81
350,4,10:54.0,Defensive rebound by D. Arthur,,79,81
351,4,10:32.0,G. Harris makes 3-pt jump shot from 24 ft (assist by D. Arthur),,82,81
352,4,10:32.0,,LA Lakers full timeout,82,81
353,4,10:20.0,,Personal foul by D. Arthur,82,81
354,4,10:14.0,,J. Clarkson misses 3-pt jump shot from 27 ft,82,81
355,4,10:13.0,Defensive rebound by J. Hernangómez,,82,81
356,4,10:01.0,G. Harris misses 2-pt layup from 3 ft (block by L. Nance),,82,81
357,4,9:56.0,Offensive rebound by D. Arthur,,82,81
358,4,9:54.0,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by G. Harris),,85,81
359,4,9:33.0,,B. Ingram misses 3-pt jump shot from 26 ft,85,81
360,4,9:31.0,,Offensive rebound by I. Zubac,85,81
361,4,9:29.0,,Turnover by I. Zubac (lost ball; steal by D. Arthur),85,81
362,4,9:17.0,J. Murray misses 2-pt layup from 2 ft (block by L. Nance),,85,81
363,4,9:14.0,Offensive rebound by J. Murray,,85,81
364,4,9:13.0,Shooting foul by I. Zubac (drawn by J. Hernangómez),,85,81
365,4,9:13.0,J. Hernangómez makes free throw 1 of 2,,86,81
366,4,9:13.0,J. Hernangómez makes free throw 2 of 2,,87,81
367,4,8:58.0,,B. Ingram misses 2-pt jump shot from 13 ft,87,81
368,4,8:57.0,Defensive rebound by G. Harris,,87,81
369,4,8:49.0,Turnover by G. Harris (bad pass; steal by L. Williams),,87,81
370,4,8:43.0,,I. Zubac makes 2-pt layup from 3 ft (assist by L. Williams),87,83
371,4,8:26.0,Shooting foul by B. Ingram (drawn by W. Chandler),,87,83
372,4,8:26.0,W. Chandler makes free throw 1 of 2,,88,83
373,4,8:26.0,,N. Young enters the game for B. Ingram,88,83
374,4,8:26.0,,L. Deng enters the game for L. Nance,88,83
375,4,8:26.0,W. Chandler makes free throw 2 of 2,,89,83
376,4,8:04.0,,L. Deng makes 2-pt layup from 3 ft (assist by I. Zubac),89,85
377,4,7:50.0,J. Murray makes 2-pt jump shot from 17 ft (assist by W. Chandler),,91,85
378,4,7:26.0,,L. Deng makes 3-pt jump shot from 24 ft (assist by J. Clarkson),91,88
379,4,7:10.0,J. Murray makes 3-pt jump shot from 26 ft,,94,88
380,4,6:57.0,,J. Clarkson makes 2-pt jump shot from 10 ft,94,90
381,4,6:40.0,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by W. Chandler),,97,90
382,4,6:33.0,,Shooting foul by G. Harris (drawn by L. Williams),97,90
383,4,6:33.0,,L. Williams makes 2-pt jump shot from 7 ft,97,92
384,4,6:33.0,,L. Williams makes free throw 1 of 1,97,93
385,4,6:14.0,W. Chandler makes 3-pt jump shot from 26 ft (assist by D. Arthur),,100,93
386,4,5:58.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by N. Young),100,96
