,QUARTER,TIME_REMAINING,ATLANTA_ACTION,PHILADELPHIA_ACTION,ATLANTA_SCORE,PHILADELPHIA_SCORE
69,1,3:30.0,K. Bazemore makes free throw 1 of 2,,22,15
70,1,3:30.0,K. Bazemore misses free throw 2 of 2,,22,15
71,1,3:28.0,,Defensive rebound by G. Henderson,22,15
72,1,3:20.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by G. Henderson),22,18
73,1,3:10.0,Turnover by D. Schröder (bad pass; steal by N. Stauskas),,22,18
74,1,3:05.0,,T. Luwawu-Cabarrot misses 2-pt layup from 3 ft (block by K. Bazemore),22,18
75,1,3:03.0,Defensive rebound by K. Humphries,,22,18
76,1,2:45.0,,Offensive charge foul by D. Schröder (drawn by G. Henderson),22,18
77,1,2:45.0,Turnover by D. Schröder (offensive foul),,22,18
78,1,2:39.0,Offensive charge foul by N. Stauskas (drawn by K. Bazemore),,22,18
79,1,2:39.0,,Turnover by N. Stauskas (offensive foul),22,18
80,1,2:13.0,T. Prince misses 3-pt jump shot from 26 ft,,22,18
81,1,2:11.0,,Defensive rebound by Team,22,18
82,1,1:51.0,,Turnover by G. Henderson (step out of bounds),22,18
83,1,1:43.0,Turnover by D. Schröder (step out of bounds),,22,18
84,1,1:28.0,,G. Henderson misses 3-pt jump shot from 27 ft,22,18
85,1,1:27.0,Defensive rebound by M. Muscala,,22,18
86,1,1:16.0,Shooting foul by J. Anderson (drawn by K. Bazemore),,22,18
87,1,1:16.0,K. Bazemore misses free throw 1 of 2,,22,18
88,1,1:16.0,Offensive rebound by Team,,22,18
89,1,1:16.0,J. Calderón enters the game for D. Schröder,,22,18
90,1,1:16.0,K. Bazemore makes free throw 2 of 2,,23,18
91,1,0:51.0,,N. Stauskas misses 3-pt jump shot from 25 ft,23,18
92,1,0:49.0,Defensive rebound by J. Calderón,,23,18
93,1,0:32.0,J. Calderón misses 2-pt jump shot from 19 ft,,23,18
94,1,0:32.0,Offensive rebound by Team,,23,18
95,1,0:32.0,,Loose ball foul by G. Henderson (drawn by K. Humphries),23,18
96,1,0:32.0,K. Humphries makes free throw 1 of 2,,24,18
97,1,0:32.0,K. Humphries makes free throw 2 of 2,,25,18
98,1,0:18.0,,J. Anderson misses 3-pt jump shot from 27 ft,25,18
99,1,0:16.0,Defensive rebound by K. Bazemore,,25,18
100,1,0:02.0,K. Bazemore misses 2-pt jump shot from 18 ft,,25,18
101,1,0:00.0,Offensive rebound by J. Calderón,,25,18
102,2,11:50.0,,Turnover by G. Henderson (bad pass),25,18
103,2,11:36.0,Turnover by T. Hardaway (bad pass),,25,18
104,2,11:18.0,,G. Henderson misses 2-pt hook shot from 3 ft,25,18
105,2,11:17.0,Defensive rebound by Team,,25,18
106,2,11:03.0,T. Hardaway misses 2-pt jump shot from 16 ft,,25,18
107,2,11:01.0,,Defensive rebound by T. Luwawu-Cabarrot,25,18
108,2,10:53.0,,G. Henderson misses 2-pt jump shot from 18 ft,25,18
109,2,10:51.0,Defensive rebound by M. Muscala,,25,18
110,2,10:37.0,T. Hardaway misses 3-pt jump shot from 26 ft,,25,18
111,2,10:35.0,Offensive rebound by K. Humphries,,25,18
112,2,10:21.0,T. Prince misses 2-pt layup from 3 ft (block by T. Luwawu-Cabarrot),,25,18
113,2,10:19.0,Offensive rebound by T. Prince,,25,18
114,2,10:16.0,Turnover by T. Prince (bad pass; steal by N. Stauskas),,25,18
115,2,10:07.0,,Shooting foul by T. Prince (drawn by N. Stauskas),25,18
116,2,10:07.0,,N. Stauskas misses free throw 1 of 2,25,18
117,2,10:07.0,,Offensive rebound by Team,25,18
118,2,10:07.0,D. Howard enters the game for K. Humphries,,25,18
119,2,10:07.0,,J. Anderson enters the game for G. Henderson,25,18
120,2,10:07.0,,R. Holmes enters the game for S. Long,25,18
121,2,10:07.0,,N. Stauskas makes free throw 2 of 2,25,19
122,2,9:48.0,T. Prince makes 2-pt layup from 2 ft (assist by J. Calderón),,27,19
123,2,9:28.0,,R. Holmes makes 2-pt layup from 2 ft (assist by J. Anderson),27,21
124,2,9:10.0,T. Prince misses 2-pt jump shot from 16 ft,,27,21
125,2,9:09.0,,Defensive rebound by D. Šarić,27,21
126,2,9:00.0,,D. Šarić makes 2-pt jump shot from 4 ft,27,23
127,2,8:46.0,T. Hardaway makes 2-pt layup from 1 ft,,29,23
128,2,8:42.0,,Philadelphia full timeout,29,23
129,2,8:42.0,D. Bembry enters the game for T. Prince,,29,23
130,2,8:42.0,,T. McConnell enters the game for N. Stauskas,29,23
131,2,8:39.0,,Personal foul by T. Hardaway (drawn by T. Luwawu-Cabarrot),29,23
132,2,8:29.0,,D. Šarić misses 3-pt jump shot from 25 ft,29,23
133,2,8:28.0,,Offensive rebound by T. Luwawu-Cabarrot,29,23
134,2,8:17.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 28 ft,29,23
135,2,8:15.0,,Offensive rebound by J. Anderson,29,23
136,2,8:04.0,,J. Anderson makes 2-pt dunk at rim (assist by T. Luwawu-Cabarrot),29,25
137,2,7:39.0,Shooting foul by J. Anderson (drawn by D. Howard),,29,25
138,2,7:39.0,D. Howard makes free throw 1 of 2,,30,25
139,2,7:39.0,E. İlyasova enters the game for M. Muscala,,30,25
140,2,7:39.0,D. Howard makes free throw 2 of 2,,31,25
141,2,7:22.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,31,25
142,2,7:19.0,,Offensive rebound by R. Holmes,31,25
143,2,7:06.0,,J. Anderson misses 2-pt jump shot from 15 ft,31,25
144,2,7:04.0,,Offensive rebound by R. Holmes,31,25
145,2,7:02.0,D. Schröder enters the game for J. Calderón,,31,25
146,2,7:02.0,,N. Stauskas enters the game for J. Anderson,31,25
147,2,6:47.0,,D. Šarić misses 2-pt jump shot from 8 ft,31,25
148,2,6:45.0,Defensive rebound by D. Howard,,31,25
149,2,6:25.0,Shooting foul by T. Luwawu-Cabarrot (drawn by E. İlyasova),,31,25
150,2,6:25.0,E. İlyasova makes free throw 1 of 2,,32,25
151,2,6:25.0,E. İlyasova makes free throw 2 of 2,,33,25
152,2,6:08.0,,T. McConnell makes 2-pt jump shot from 8 ft (assist by T. Luwawu-Cabarrot),33,27
153,2,5:53.0,Turnover by D. Schröder (back court),,33,27
154,2,5:53.0,Official timeout,,33,27
155,2,5:53.0,,G. Henderson enters the game for T. Luwawu-Cabarrot,33,27
156,2,5:42.0,,G. Henderson misses 3-pt jump shot from 25 ft,33,27
157,2,5:41.0,,Offensive rebound by N. Stauskas,33,27
158,2,5:39.0,,N. Stauskas makes 2-pt jump shot from 14 ft,33,29
159,2,5:20.0,D. Howard makes 2-pt layup from 2 ft,,35,29
160,2,5:20.0,Shooting foul by R. Holmes (drawn by D. Howard),,35,29
161,2,5:20.0,K. Bazemore enters the game for T. Hardaway,,35,29
162,2,5:20.0,D. Howard makes free throw 1 of 1,,36,29
163,2,4:59.0,,D. Šarić misses 2-pt layup from 3 ft (block by E. İlyasova),36,29
164,2,4:58.0,,Offensive rebound by Team,36,29
165,2,4:56.0,,R. Holmes makes 2-pt jump shot from 7 ft (assist by T. McConnell),36,31
166,2,4:30.0,D. Howard makes 2-pt hook shot from 4 ft (assist by K. Bazemore),,38,31
167,2,4:14.0,,Personal foul by K. Bazemore (drawn by T. McConnell),38,31
168,2,3:58.0,,R. Holmes misses 2-pt jump shot from 10 ft,38,31
169,2,3:57.0,Defensive rebound by D. Howard,,38,31
170,2,3:47.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by E. İlyasova),,41,31
171,2,3:33.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by G. Henderson),41,34
172,2,3:26.0,Atlanta full timeout,,41,34
173,2,3:26.0,T. Prince enters the game for D. Bembry,,41,34
174,2,3:26.0,,T. Luwawu-Cabarrot enters the game for G. Henderson,41,34
175,2,3:10.0,D. Schröder makes 2-pt jump shot from 16 ft,,43,34
176,2,2:54.0,,R. Holmes makes 2-pt dunk at rim (assist by T. McConnell),43,36
177,2,2:38.0,Offensive foul by E. İlyasova (drawn by T. McConnell),,43,36
178,2,2:38.0,Turnover by E. İlyasova (offensive foul),,43,36
179,2,2:38.0,,S. Long enters the game for R. Holmes,43,36
180,2,2:30.0,,S. Long misses 2-pt jump shot from 21 ft,43,36
181,2,2:28.0,Defensive rebound by E. İlyasova,,43,36
182,2,2:11.0,T. Prince makes 3-pt jump shot from 24 ft (assist by D. Howard),,46,36
183,2,1:48.0,,S. Long makes 3-pt jump shot from 27 ft (assist by D. Šarić),46,39
184,2,1:33.0,D. Schröder misses 2-pt jump shot from 15 ft,,46,39
185,2,1:32.0,,Defensive rebound by T. Luwawu-Cabarrot,46,39
186,2,1:22.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,46,39
187,2,1:21.0,,Offensive rebound by D. Šarić,46,39
188,2,1:18.0,,D. Šarić misses 2-pt layup from 3 ft,46,39
189,2,1:17.0,Defensive rebound by D. Howard,,46,39
190,2,1:07.0,E. İlyasova misses 2-pt layup from 1 ft,,46,39
191,2,1:05.0,,Defensive rebound by D. Šarić,46,39
192,2,1:01.0,,D. Šarić misses 2-pt jump shot from 16 ft,46,39
193,2,1:00.0,Defensive rebound by D. Howard,,46,39
194,2,0:43.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by D. Schröder),,49,39
195,2,0:43.0,,Philadelphia full timeout,49,39
196,2,0:43.0,M. Muscala enters the game for D. Howard,,49,39
197,2,0:43.0,T. Hardaway enters the game for E. İlyasova,,49,39
198,2,0:28.0,,S. Long makes 2-pt dunk at rim (assist by T. McConnell),49,41
199,2,0:12.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by D. Schröder),,52,41
200,2,0:03.0,,T. McConnell makes 2-pt layup from 2 ft,52,43
201,2,0:02.0,Atlanta full timeout,,52,43
202,2,0:02.0,D. Howard enters the game for T. Prince,,52,43
203,3,11:37.0,,J. Anderson misses 2-pt jump shot from 15 ft,52,43
204,3,11:36.0,Defensive rebound by T. Prince,,52,43
205,3,11:19.0,D. Schröder makes 2-pt jump shot from 16 ft,,54,43
206,3,11:07.0,Violation by D. Howard (def goaltending),,54,43
207,3,11:07.0,,T. Luwawu-Cabarrot makes 2-pt layup from 3 ft (assist by R. Holmes),54,45
208,3,10:56.0,Turnover by T. Prince (bad pass),,54,45
209,3,10:39.0,,R. Holmes misses 3-pt jump shot from 24 ft,54,45
210,3,10:38.0,Defensive rebound by T. Prince,,54,45
211,3,10:31.0,Shooting block foul by T. Luwawu-Cabarrot (drawn by T. Hardaway),,54,45
212,3,10:31.0,T. Hardaway misses free throw 1 of 2,,54,45
213,3,10:31.0,Offensive rebound by Team,,54,45
214,3,10:31.0,T. Hardaway makes free throw 2 of 2,,55,45
215,3,10:22.0,,D. Šarić misses 2-pt jump shot from 4 ft (block by D. Howard),55,45
216,3,10:21.0,,Offensive rebound by T. Luwawu-Cabarrot,55,45
217,3,10:19.0,,R. Holmes makes 2-pt dunk at rim (assist by D. Šarić),55,47
218,3,10:02.0,Turnover by D. Schröder (bad pass),,55,47
219,3,9:51.0,,T. McConnell makes 2-pt jump shot from 4 ft (assist by T. Luwawu-Cabarrot),55,49
220,3,9:40.0,T. Hardaway makes 2-pt jump shot from 10 ft (assist by D. Howard),,57,49
221,3,9:24.0,,Turnover by D. Šarić (step out of bounds),57,49
222,3,9:17.0,D. Schröder misses 2-pt layup from 2 ft,,57,49
223,3,9:16.0,Offensive rebound by D. Howard,,57,49
224,3,9:14.0,D. Howard misses 2-pt layup from 2 ft,,57,49
225,3,9:13.0,,Defensive rebound by R. Holmes,57,49
226,3,9:10.0,,Shooting foul by E. İlyasova (drawn by D. Šarić),57,49
227,3,9:10.0,,D. Šarić makes free throw 1 of 2,57,50
228,3,9:10.0,,N. Stauskas enters the game for J. Anderson,57,50
229,3,9:10.0,,D. Šarić makes free throw 2 of 2,57,51
230,3,8:57.0,T. Hardaway misses 2-pt layup from 1 ft,,57,51
231,3,8:57.0,Offensive rebound by T. Hardaway,,57,51
232,3,8:56.0,Shooting foul by T. Luwawu-Cabarrot (drawn by T. Hardaway),,57,51
233,3,8:56.0,T. Hardaway makes free throw 1 of 2,,58,51
234,3,8:56.0,,G. Henderson enters the game for T. Luwawu-Cabarrot,58,51
235,3,8:56.0,T. Hardaway makes free throw 2 of 2,,59,51
236,3,8:45.0,,Personal foul by D. Howard (drawn by D. Šarić),59,51
237,3,8:45.0,,Philadelphia full timeout,59,51
238,3,8:31.0,,R. Holmes misses 2-pt jump shot from 16 ft,59,51
239,3,8:30.0,Defensive rebound by D. Howard,,59,51
240,3,8:16.0,Turnover by T. Prince (dbl dribble),,59,51
241,3,7:54.0,,N. Stauskas misses 2-pt jump shot from 9 ft,59,51
242,3,7:53.0,Defensive rebound by D. Howard,,59,51
243,3,7:45.0,D. Schröder makes 2-pt layup from 2 ft,,61,51
244,3,7:24.0,,R. Holmes makes 2-pt layup from 1 ft (assist by D. Šarić),61,53
245,3,7:10.0,D. Howard misses 2-pt hook shot from 3 ft,,61,53
246,3,7:09.0,,Defensive rebound by R. Holmes,61,53
247,3,7:01.0,,Shooting foul by D. Schröder (drawn by T. McConnell),61,53
248,3,7:01.0,,T. McConnell makes free throw 1 of 2,61,54
249,3,7:01.0,,T. McConnell makes free throw 2 of 2,61,55
250,3,6:47.0,D. Schröder misses 2-pt layup from 2 ft,,61,55
251,3,6:46.0,Offensive rebound by D. Howard,,61,55
252,3,6:45.0,D. Howard makes 2-pt dunk at rim,,63,55
253,3,6:37.0,,D. Šarić misses 3-pt jump shot from 26 ft,63,55
254,3,6:37.0,,Offensive rebound by R. Holmes,63,55
255,3,6:30.0,,R. Holmes makes 2-pt jump shot from 10 ft (assist by D. Šarić),63,57
256,3,6:17.0,T. Prince misses 2-pt jump shot from 9 ft,,63,57
257,3,6:14.0,,Defensive rebound by N. Stauskas,63,57
258,3,6:10.0,,D. Šarić misses 3-pt jump shot from 24 ft,63,57
259,3,6:09.0,Defensive rebound by T. Hardaway,,63,57
260,3,6:01.0,,S. Long enters the game for R. Holmes,63,57
261,3,6:01.0,K. Bazemore enters the game for T. Prince,,63,57
262,3,5:55.0,K. Bazemore makes 2-pt jump shot from 21 ft (assist by D. Howard),,65,57
263,3,5:46.0,,T. McConnell misses 2-pt layup from 2 ft,65,57
264,3,5:45.0,Defensive rebound by Team,,65,57
265,3,5:30.0,D. Howard makes 2-pt dunk at rim (assist by K. Bazemore),,67,57
266,3,5:11.0,,N. Stauskas misses 3-pt jump shot from 23 ft,67,57
267,3,5:10.0,,Offensive rebound by G. Henderson,67,57
268,3,5:10.0,,Personal foul by K. Bazemore (drawn by G. Henderson),67,57
269,3,5:08.0,,Technical foul by S. Long,67,57
270,3,5:08.0,D. Schröder makes technical free throw,,68,57
271,3,5:02.0,,S. Long makes 3-pt jump shot from 24 ft (assist by T. McConnell),68,60
272,3,4:43.0,Personal foul by S. Long (drawn by D. Howard),,68,60
273,3,4:43.0,Atlanta full timeout,,68,60
274,3,4:43.0,,Technical foul by Team,68,60
275,3,4:43.0,D. Schröder makes technical free throw,,69,60
276,3,4:34.0,E. İlyasova misses 3-pt jump shot from 25 ft,,69,60
277,3,4:33.0,,Defensive rebound by N. Stauskas,69,60
278,3,4:17.0,,N. Stauskas makes 3-pt jump shot from 25 ft,69,63
279,3,4:04.0,Personal foul by T. McConnell (drawn by D. Schröder),,69,63
280,3,4:04.0,M. Muscala enters the game for E. İlyasova,,69,63
281,3,4:02.0,T. Hardaway makes 2-pt dunk at rim (assist by K. Bazemore),,71,63
282,3,3:36.0,,Turnover by D. Šarić (bad pass; steal by M. Muscala),71,63
283,3,3:27.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by M. Muscala),,74,63
284,3,3:14.0,,T. McConnell makes 2-pt layup from 2 ft,74,65
285,3,3:03.0,Turnover by D. Howard (traveling),,74,65
286,3,3:03.0,K. Humphries enters the game for D. Howard,,74,65
287,3,3:03.0,T. Prince enters the game for T. Hardaway,,74,65
288,3,3:03.0,,J. Anderson enters the game for D. Šarić,74,65
289,3,2:52.0,,G. Henderson makes 3-pt jump shot from 25 ft (assist by S. Long),74,68
290,3,2:32.0,D. Schröder misses 2-pt jump shot from 23 ft,,74,68
291,3,2:31.0,,Defensive rebound by J. Anderson,74,68
292,3,2:22.0,,Turnover by T. McConnell (bad pass; steal by K. Bazemore),74,68
293,3,2:16.0,Turnover by D. Schröder (bad pass; steal by N. Stauskas),,74,68
294,3,2:10.0,,R. Holmes enters the game for S. Long,74,68
295,3,2:10.0,,Turnover by T. McConnell (lost ball; steal by K. Bazemore),74,68
296,3,2:05.0,Offensive foul by D. Schröder (drawn by G. Henderson),,74,68
297,3,2:05.0,Turnover by D. Schröder (offensive foul),,74,68
298,3,1:55.0,,Shooting block foul by D. Schröder (drawn by R. Holmes),74,68
299,3,1:55.0,,R. Holmes makes free throw 1 of 2,74,69
300,3,1:55.0,,R. Holmes makes free throw 2 of 2,74,70
301,3,1:37.0,D. Schröder makes 2-pt layup from 1 ft (assist by K. Bazemore),,76,70
302,3,1:22.0,,G. Henderson misses 2-pt jump shot from 15 ft,76,70
303,3,1:21.0,Defensive rebound by K. Humphries,,76,70
304,3,1:10.0,Turnover by D. Schröder (bad pass; steal by G. Henderson),,76,70
305,3,1:02.0,,N. Stauskas misses 3-pt jump shot from 25 ft,76,70
306,3,1:01.0,Defensive rebound by M. Muscala,,76,70
307,3,0:40.0,K. Bazemore misses 3-pt jump shot from 24 ft,,76,70
308,3,0:39.0,,Defensive rebound by T. McConnell,76,70
309,3,0:24.0,J. Calderón enters the game for D. Schröder,,76,70
310,3,0:24.0,,Turnover by T. McConnell (lost ball; steal by M. Muscala),76,70
311,3,0:04.0,K. Bazemore makes 2-pt layup from 2 ft,,78,70
312,3,0:04.0,Shooting foul by G. Henderson (drawn by K. Bazemore),,78,70
313,3,0:04.0,D. Bembry enters the game for M. Muscala,,78,70
314,3,0:04.0,K. Bazemore makes free throw 1 of 1,,79,70
315,3,0:00.0,,T. McConnell misses 3-pt jump shot from 26 ft,79,70
316,3,0:00.0,,Offensive rebound by Team,79,70
317,4,11:40.0,T. Hardaway makes 2-pt jump shot from 20 ft,,81,70
318,4,11:23.0,,J. Anderson misses 3-pt jump shot from 25 ft,81,70
319,4,11:22.0,Defensive rebound by M. Muscala,,81,70
320,4,11:11.0,K. Humphries misses 2-pt hook shot from 4 ft,,81,70
321,4,11:10.0,,Defensive rebound by T. Luwawu-Cabarrot,81,70
322,4,10:56.0,,R. Holmes makes 2-pt jump shot from 10 ft (assist by J. Anderson),81,72
323,4,10:33.0,K. Humphries misses 2-pt jump shot from 6 ft,,81,72
324,4,10:32.0,,Defensive rebound by R. Holmes,81,72
325,4,10:23.0,,N. Stauskas misses 2-pt layup from 2 ft,81,72
326,4,10:22.0,Defensive rebound by K. Humphries,,81,72
327,4,10:18.0,T. Hardaway misses 2-pt layup from 2 ft,,81,72
328,4,10:17.0,,Defensive rebound by T. Luwawu-Cabarrot,81,72
329,4,10:12.0,,R. Holmes makes 2-pt layup at rim (assist by N. Stauskas),81,74
330,4,9:55.0,K. Humphries misses 2-pt jump shot from 9 ft,,81,74
331,4,9:54.0,,Defensive rebound by D. Šarić,81,74
332,4,9:48.0,,Philadelphia full timeout,81,74
333,4,9:48.0,D. Howard enters the game for K. Humphries,,81,74
334,4,9:48.0,,S. Long enters the game for R. Holmes,81,74
335,4,9:36.0,,D. Šarić makes 2-pt layup from 2 ft,81,76
336,4,9:26.0,J. Calderón misses 2-pt jump shot from 14 ft,,81,76
337,4,9:25.0,,Defensive rebound by D. Šarić,81,76
338,4,9:18.0,,Shooting foul by M. Muscala (drawn by D. Šarić),81,76
339,4,9:18.0,,D. Šarić misses free throw 1 of 2,81,76
340,4,9:18.0,,Offensive rebound by Team,81,76
341,4,9:18.0,E. İlyasova enters the game for M. Muscala,,81,76
342,4,9:18.0,K. Bazemore enters the game for T. Prince,,81,76
343,4,9:18.0,,D. Šarić makes free throw 2 of 2,81,77
344,4,9:03.0,D. Howard misses 2-pt jump shot from 4 ft,,81,77
345,4,9:02.0,Offensive rebound by D. Howard,,81,77
346,4,9:00.0,D. Howard makes 2-pt layup from 2 ft,,83,77
347,4,8:49.0,,S. Long makes 2-pt dunk at rim (assist by N. Stauskas),83,79
348,4,8:28.0,E. İlyasova misses 3-pt jump shot from 24 ft,,83,79
349,4,8:27.0,,Defensive rebound by N. Stauskas,83,79
350,4,8:20.0,,J. Anderson makes 2-pt dunk at rim (assist by N. Stauskas),83,81
351,4,8:20.0,Atlanta full timeout,,83,81
352,4,8:20.0,,T. McConnell enters the game for N. Stauskas,83,81
353,4,8:20.0,D. Schröder enters the game for J. Calderón,,83,81
354,4,8:01.0,T. Hardaway makes 3-pt jump shot from 24 ft,,86,81
355,4,7:48.0,,Personal foul by D. Howard (drawn by T. Luwawu-Cabarrot),86,81
356,4,7:33.0,,T. Luwawu-Cabarrot misses 2-pt jump shot from 15 ft,86,81
357,4,7:33.0,,Offensive rebound by Team,86,81
358,4,7:33.0,,Turnover by Team (shot clock),86,81
359,4,7:33.0,,G. Henderson enters the game for D. Šarić,86,81
360,4,7:16.0,K. Bazemore misses 2-pt layup from 1 ft,,86,81
361,4,7:15.0,Offensive rebound by K. Bazemore,,86,81
362,4,7:14.0,K. Bazemore misses 2-pt jump shot from 11 ft,,86,81
363,4,7:13.0,Offensive rebound by Team,,86,81
364,4,7:05.0,Shooting foul by G. Henderson (drawn by D. Howard),,86,81
365,4,7:05.0,D. Howard makes free throw 1 of 2,,87,81
366,4,7:05.0,D. Howard makes free throw 2 of 2,,88,81
367,4,6:43.0,,G. Henderson misses 3-pt jump shot from 24 ft,88,81
368,4,6:42.0,Defensive rebound by E. İlyasova,,88,81
369,4,6:32.0,Atlanta full timeout,,88,81
370,4,6:32.0,T. Prince enters the game for K. Bazemore,,88,81
371,4,6:31.0,,N. Stauskas enters the game for T. Luwawu-Cabarrot,88,81
372,4,6:26.0,Turnover by T. Prince (bad pass; steal by T. McConnell),,88,81
373,4,6:22.0,,J. Anderson makes 2-pt layup from 1 ft (assist by N. Stauskas),88,83
374,4,6:22.0,,Shooting foul by T. Prince (drawn by J. Anderson),88,83
375,4,6:22.0,,J. Anderson makes free throw 1 of 1,88,84
376,4,6:12.0,D. Schröder misses 2-pt jump shot from 19 ft,,88,84
