,QUARTER,TIME_REMAINING,HOUSTON_ACTION,OKLAHOMA CITY_ACTION,HOUSTON_SCORE,OKLAHOMA CITY_SCORE
90,1,3:28.0,S. Dekker misses free throw 1 of 1,,17,17
91,1,3:28.0,,Defensive rebound by A. Roberson,17,17
92,1,3:28.0,,S. Christon enters the game for R. Westbrook,17,17
93,1,3:12.0,,S. Adams makes 2-pt hook shot from 5 ft,17,19
94,1,2:56.0,N. Hilário misses 2-pt layup from 2 ft,,17,19
95,1,2:56.0,,Defensive rebound by S. Adams,17,19
96,1,2:46.0,,Turnover by A. Morrow (bad pass),17,19
97,1,2:46.0,Houston full timeout,,17,19
98,1,2:46.0,P. Beverley enters the game for T. Ariza,,17,19
99,1,2:46.0,,E. Freedom enters the game for S. Adams,17,19
100,1,2:32.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Harden),,20,19
101,1,2:08.0,,S. Christon misses 2-pt jump shot from 16 ft,20,19
102,1,2:08.0,Defensive rebound by P. Beverley,,20,19
103,1,1:50.0,J. Harden misses 3-pt jump shot from 25 ft,,20,19
104,1,1:50.0,Offensive rebound by P. Beverley,,20,19
105,1,1:46.0,E. Gordon misses 3-pt jump shot from 25 ft,,20,19
106,1,1:46.0,Offensive rebound by Team,,20,19
107,1,1:46.0,,Loose ball foul by A. Morrow (drawn by S. Dekker),20,19
108,1,1:46.0,S. Dekker makes free throw 1 of 2,,21,19
109,1,1:46.0,,Oklahoma City full timeout,21,19
110,1,1:46.0,S. Dekker misses free throw 2 of 2,,21,19
111,1,1:46.0,C. Brewer enters the game for J. Harden,,21,19
112,1,1:45.0,,Defensive rebound by A. Roberson,21,19
113,1,1:22.0,,E. Freedom misses 3-pt jump shot from 22 ft,21,19
114,1,1:22.0,Defensive rebound by P. Beverley,,21,19
115,1,1:17.0,S. Dekker makes 2-pt dunk at rim (assist by P. Beverley),,23,19
116,1,1:17.0,Shooting foul by E. Freedom (drawn by S. Dekker),,23,19
117,1,1:17.0,S. Dekker misses free throw 1 of 1,,23,19
118,1,1:17.0,,V. Oladipo enters the game for A. Roberson,23,19
119,1,1:16.0,,Defensive rebound by E. Freedom,23,19
120,1,1:05.0,,Personal foul by N. Hilário (drawn by E. Freedom),23,19
121,1,1:05.0,,Violation by Team (jump ball),23,19
122,1,0:59.0,,V. Oladipo makes 2-pt dunk at rim,23,21
123,1,0:44.0,C. Brewer misses 3-pt jump shot from 23 ft,,23,21
124,1,0:43.0,,Defensive rebound by V. Oladipo,23,21
125,1,0:38.0,Violation by C. Brewer (def goaltending),,23,21
126,1,0:38.0,,A. Morrow makes 2-pt layup from 2 ft (assist by V. Oladipo),23,23
127,1,0:24.0,N. Hilário makes 2-pt dunk at rim (assist by E. Gordon),,25,23
128,1,0:02.0,,S. Christon misses 2-pt jump shot from 7 ft (block by N. Hilário),25,23
129,1,0:01.0,Defensive rebound by S. Dekker,,25,23
130,1,0:00.0,S. Dekker misses 3-pt jump shot from 47 ft,,25,23
131,1,0:00.0,Offensive rebound by Team,,25,23
132,2,11:48.0,Personal foul by J. Grant (drawn by S. Dekker),,25,23
133,2,11:42.0,P. Beverley misses 2-pt jump shot from 5 ft,,25,23
134,2,11:42.0,,Defensive rebound by Team,25,23
135,2,11:42.0,Loose ball foul by C. Capela (drawn by A. Morrow),,25,23
136,2,11:24.0,,J. Grant misses 2-pt layup from 2 ft,25,23
137,2,11:23.0,,Offensive rebound by S. Christon,25,23
138,2,11:06.0,,E. Freedom makes 2-pt layup at rim,25,25
139,2,11:00.0,Turnover by C. Capela (bad pass; steal by S. Christon),,25,25
140,2,10:50.0,,A. Morrow makes 3-pt jump shot from 25 ft (assist by S. Christon),25,28
141,2,10:37.0,E. Gordon misses 2-pt layup from 2 ft,,25,28
142,2,10:36.0,Offensive rebound by C. Capela,,25,28
143,2,10:35.0,C. Capela misses 2-pt layup from 2 ft,,25,28
144,2,10:34.0,,Defensive rebound by E. Freedom,25,28
145,2,10:27.0,,Turnover by V. Oladipo (bad pass),25,28
146,2,10:27.0,M. Harrell enters the game for C. Capela,,25,28
147,2,10:16.0,S. Dekker makes 2-pt layup from 2 ft (assist by P. Beverley),,27,28
148,2,10:03.0,,A. Morrow misses 2-pt jump shot from 6 ft,27,28
149,2,10:03.0,Defensive rebound by P. Beverley,,27,28
150,2,9:54.0,Shooting foul by A. Morrow (drawn by M. Harrell),,27,28
151,2,9:54.0,M. Harrell makes free throw 1 of 2,,28,28
152,2,9:54.0,M. Harrell misses free throw 2 of 2,,28,28
153,2,9:54.0,,S. Adams enters the game for E. Freedom,28,28
154,2,9:53.0,,Defensive rebound by A. Morrow,28,28
155,2,9:29.0,,V. Oladipo misses 3-pt jump shot from 24 ft,28,28
156,2,9:28.0,Defensive rebound by C. Brewer,,28,28
157,2,9:22.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by C. Brewer),,31,28
158,2,9:00.0,,V. Oladipo misses 2-pt jump shot from 14 ft,31,28
159,2,8:59.0,,Offensive rebound by S. Adams,31,28
160,2,8:58.0,,Shooting foul by M. Harrell (drawn by S. Adams),31,28
161,2,8:58.0,Official timeout,,31,28
162,2,8:58.0,,S. Adams makes free throw 1 of 2,31,29
163,2,8:58.0,,R. Westbrook enters the game for S. Christon,31,28
164,2,8:58.0,,S. Adams makes free throw 2 of 2,31,30
165,2,8:34.0,E. Gordon makes 3-pt jump shot from 25 ft,,34,30
166,2,8:21.0,,Turnover by V. Oladipo (traveling),34,30
167,2,8:21.0,T. Ariza enters the game for P. Beverley,,34,30
168,2,8:21.0,J. Harden enters the game for S. Dekker,,34,30
169,2,8:21.0,R. Anderson enters the game for C. Brewer,,34,30
170,2,8:10.0,Turnover by M. Harrell (lost ball),,34,30
171,2,8:10.0,,A. Roberson enters the game for A. Morrow,34,30
172,2,7:57.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),34,32
173,2,7:42.0,Turnover by J. Harden (bad pass),,34,32
174,2,7:33.0,,Turnover by R. Westbrook (bad pass; steal by E. Gordon),34,32
175,2,7:20.0,Turnover by R. Anderson (discontinued dribble),,34,32
176,2,7:10.0,,Turnover by R. Westbrook (lost ball; steal by R. Anderson),34,32
177,2,7:06.0,T. Ariza makes 2-pt dunk at rim (assist by J. Harden),,36,32
178,2,6:44.0,,Offensive foul by S. Adams (drawn by M. Harrell),36,32
179,2,6:44.0,,Turnover by S. Adams (offensive foul),36,32
180,2,6:44.0,,D. Sabonis enters the game for J. Grant,36,32
181,2,6:35.0,M. Harrell makes 2-pt dunk at rim (assist by J. Harden),,38,32
182,2,6:35.0,Shooting foul by S. Adams (drawn by M. Harrell),,38,32
183,2,6:35.0,M. Harrell misses free throw 1 of 1,,38,32
184,2,6:35.0,,Defensive rebound by S. Adams,38,32
185,2,6:27.0,,V. Oladipo makes 2-pt dunk at rim (assist by R. Westbrook),38,34
186,2,6:05.0,J. Harden misses 2-pt jump shot from 5 ft,,38,34
187,2,6:04.0,,Defensive rebound by D. Sabonis,38,34
188,2,5:54.0,,Personal foul by E. Gordon (drawn by R. Westbrook),38,34
189,2,5:54.0,,Oklahoma City full timeout,38,34
190,2,5:54.0,P. Beverley enters the game for E. Gordon,,38,34
191,2,5:47.0,,R. Westbrook misses 2-pt jump shot from 9 ft,38,34
192,2,5:46.0,Defensive rebound by R. Anderson,,38,34
193,2,5:32.0,P. Beverley misses 3-pt jump shot from 25 ft,,38,34
194,2,5:32.0,,Defensive rebound by V. Oladipo,38,34
195,2,5:16.0,,R. Westbrook misses 2-pt jump shot from 12 ft,38,34
196,2,5:16.0,Defensive rebound by J. Harden,,38,34
197,2,5:10.0,J. Harden makes 2-pt layup from 3 ft,,40,34
198,2,5:06.0,,Technical foul by Team,40,34
199,2,5:06.0,J. Harden misses technical free throw,,40,34
200,2,5:06.0,,Offensive rebound by Team,40,34
201,2,5:06.0,N. Hilário enters the game for M. Harrell,,40,34
202,2,4:56.0,,R. Westbrook misses 2-pt layup from 1 ft,40,34
203,2,4:56.0,Defensive rebound by J. Harden,,40,34
204,2,4:47.0,J. Harden misses 3-pt jump shot from 24 ft,,40,34
205,2,4:47.0,,Defensive rebound by R. Westbrook,40,34
206,2,4:44.0,,Shooting foul by J. Harden (drawn by A. Roberson),40,34
207,2,4:44.0,,A. Roberson misses free throw 1 of 2,40,34
208,2,4:44.0,,Offensive rebound by Team,40,34
209,2,4:44.0,,A. Roberson misses free throw 2 of 2,40,34
210,2,4:43.0,Defensive rebound by J. Harden,,40,34
211,2,4:32.0,P. Beverley makes 3-pt jump shot from 25 ft (assist by R. Anderson),,43,34
212,2,4:13.0,,Shooting foul by N. Hilário (drawn by R. Westbrook),43,34
213,2,4:13.0,,R. Westbrook makes free throw 1 of 2,43,35
214,2,4:13.0,,R. Westbrook makes free throw 2 of 2,43,36
215,2,4:03.0,N. Hilário makes 2-pt dunk at rim (assist by P. Beverley),,45,36
216,2,3:38.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by D. Sabonis),45,39
217,2,3:28.0,N. Hilário makes 2-pt layup from 2 ft (assist by J. Harden),,47,39
218,2,3:17.0,,Shooting block foul by P. Beverley (drawn by R. Westbrook),47,39
219,2,3:17.0,,R. Westbrook makes free throw 1 of 2,47,40
220,2,3:17.0,E. Gordon enters the game for T. Ariza,,47,40
221,2,3:17.0,,R. Westbrook makes free throw 2 of 2,47,41
222,2,2:52.0,P. Beverley misses 3-pt jump shot from 23 ft,,47,41
223,2,2:51.0,,Defensive rebound by S. Adams,47,41
224,2,2:43.0,,R. Westbrook misses 3-pt jump shot from 24 ft,47,41
225,2,2:43.0,Defensive rebound by R. Anderson,,47,41
226,2,2:29.0,J. Harden makes 2-pt jump shot from 14 ft (assist by P. Beverley),,49,41
227,2,2:18.0,,Shooting foul by N. Hilário (drawn by S. Adams),49,41
228,2,2:18.0,Houston full timeout,,49,41
229,2,2:18.0,,S. Adams misses free throw 1 of 2,49,41
230,2,2:18.0,,Offensive rebound by Team,49,41
231,2,2:18.0,M. Harrell enters the game for N. Hilário,,49,41
232,2,2:18.0,T. Ariza enters the game for P. Beverley,,49,41
233,2,2:18.0,,S. Adams makes free throw 2 of 2,49,42
234,2,2:06.0,R. Anderson misses 3-pt jump shot from 25 ft,,49,42
235,2,2:05.0,,Defensive rebound by S. Adams,49,42
236,2,1:52.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),49,44
237,2,1:38.0,E. Gordon makes 2-pt layup from 1 ft (assist by J. Harden),,51,44
238,2,1:14.0,,A. Roberson makes 3-pt jump shot from 23 ft (assist by R. Westbrook),51,47
239,2,1:04.0,J. Harden makes 2-pt jump shot from 15 ft,,53,47
240,2,0:53.0,,Turnover by R. Westbrook (lost ball; steal by M. Harrell),53,47
241,2,0:48.0,M. Harrell makes 2-pt dunk at rim,,55,47
242,2,0:39.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),55,49
243,2,0:28.0,J. Harden misses 2-pt jump shot from 4 ft,,55,49
244,2,0:27.0,Offensive rebound by J. Harden,,55,49
245,2,0:27.0,J. Harden misses 2-pt layup from 4 ft,,55,49
246,2,0:26.0,,Defensive rebound by S. Adams,55,49
247,2,0:02.0,,A. Roberson misses 3-pt jump shot from 23 ft,55,49
248,2,0:02.0,Defensive rebound by T. Ariza,,55,49
249,3,11:44.0,R. Anderson makes 3-pt jump shot from 25 ft (assist by J. Harden),,58,49
250,3,11:26.0,,R. Westbrook makes 2-pt layup from 1 ft,58,51
251,3,11:17.0,Turnover by J. Harden (lost ball; steal by A. Roberson),,58,51
252,3,11:05.0,,D. Sabonis misses 2-pt jump shot from 5 ft,58,51
253,3,11:05.0,Defensive rebound by C. Capela,,58,51
254,3,10:55.0,C. Capela makes 2-pt layup from 1 ft (assist by J. Harden),,60,51
255,3,10:43.0,,D. Sabonis makes 3-pt jump shot from 25 ft (assist by R. Westbrook),60,54
256,3,10:25.0,R. Anderson misses 3-pt jump shot from 26 ft,,60,54
257,3,10:24.0,Offensive rebound by C. Capela,,60,54
258,3,10:23.0,C. Capela makes 2-pt layup from 2 ft,,62,54
259,3,10:01.0,,Turnover by S. Adams (bad pass; steal by J. Harden),62,54
260,3,9:48.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),,65,54
261,3,9:48.0,,Oklahoma City full timeout,65,54
262,3,9:36.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),65,56
263,3,9:36.0,,Shooting foul by P. Beverley (drawn by S. Adams),65,56
264,3,9:36.0,,S. Adams makes free throw 1 of 1,65,57
265,3,9:20.0,J. Harden misses 3-pt jump shot from 23 ft,,65,57
266,3,9:20.0,,Defensive rebound by D. Sabonis,65,57
267,3,9:14.0,,Turnover by R. Westbrook (lost ball; steal by P. Beverley),65,57
268,3,9:06.0,T. Ariza misses 3-pt jump shot from 25 ft,,65,57
269,3,9:05.0,Offensive rebound by T. Ariza,,65,57
270,3,9:01.0,J. Harden makes 3-pt jump shot from 23 ft (assist by T. Ariza),,68,57
271,3,8:46.0,,A. Roberson misses 3-pt jump shot from 23 ft,68,57
272,3,8:45.0,Defensive rebound by P. Beverley,,68,57
273,3,8:37.0,Turnover by J. Harden (bad pass; steal by R. Westbrook),,68,57
274,3,8:31.0,,R. Westbrook makes 2-pt layup from 2 ft (assist by A. Roberson),68,59
275,3,8:15.0,Turnover by C. Capela (lost ball),,68,59
276,3,8:03.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),68,61
277,3,7:37.0,J. Harden misses 3-pt jump shot from 24 ft,,68,61
278,3,7:36.0,Offensive rebound by P. Beverley,,68,61
279,3,7:32.0,R. Anderson misses 3-pt jump shot from 24 ft,,68,61
280,3,7:32.0,,Defensive rebound by V. Oladipo,68,61
281,3,7:21.0,,R. Westbrook misses 3-pt jump shot from 26 ft,68,61
282,3,7:20.0,Defensive rebound by C. Capela,,68,61
283,3,7:05.0,Turnover by J. Harden (lost ball; steal by A. Roberson),,68,61
284,3,6:52.0,,Shooting foul by P. Beverley (drawn by R. Westbrook),68,61
285,3,6:52.0,,R. Westbrook makes free throw 1 of 2,68,62
286,3,6:52.0,E. Gordon enters the game for P. Beverley,,68,62
287,3,6:52.0,,R. Westbrook makes free throw 2 of 2,68,63
288,3,6:41.0,T. Ariza misses 2-pt dunk at rim (block by S. Adams),,68,63
289,3,6:41.0,Offensive rebound by C. Capela,,68,63
290,3,6:35.0,C. Capela misses 2-pt layup from 2 ft (block by A. Roberson),,68,63
291,3,6:32.0,,Defensive rebound by V. Oladipo,68,63
292,3,6:29.0,,V. Oladipo makes 2-pt layup from 1 ft,68,65
293,3,6:27.0,Houston full timeout,,68,65
294,3,6:27.0,N. Hilário enters the game for C. Capela,,68,65
295,3,6:16.0,J. Harden misses 2-pt layup from 1 ft,,68,65
296,3,6:14.0,Offensive rebound by T. Ariza,,68,65
297,3,6:12.0,T. Ariza misses 3-pt jump shot from 25 ft,,68,65
298,3,6:11.0,Offensive rebound by T. Ariza,,68,65
299,3,6:01.0,R. Anderson makes 3-pt jump shot from 24 ft (assist by J. Harden),,71,65
300,3,5:44.0,,Turnover by D. Sabonis (bad pass),71,65
301,3,5:35.0,Shooting foul by A. Roberson (drawn by J. Harden),,71,65
302,3,5:35.0,J. Harden makes free throw 1 of 3,,72,65
303,3,5:35.0,J. Harden makes free throw 2 of 3,,73,65
304,3,5:35.0,,A. Morrow enters the game for V. Oladipo,73,65
305,3,5:35.0,J. Harden makes free throw 3 of 3,,74,65
306,3,5:24.0,,Shooting foul by J. Harden (drawn by S. Adams),74,65
307,3,5:24.0,,S. Adams makes free throw 1 of 2,74,66
308,3,5:24.0,,S. Adams makes free throw 2 of 2,74,67
309,3,5:16.0,,Violation by A. Roberson (kicked ball),74,67
310,3,5:02.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by T. Ariza),,77,67
311,3,4:44.0,,A. Morrow misses 2-pt jump shot from 14 ft,77,67
312,3,4:43.0,Defensive rebound by N. Hilário,,77,67
313,3,4:23.0,R. Anderson misses 3-pt jump shot from 22 ft,,77,67
314,3,4:23.0,,Defensive rebound by S. Adams,77,67
315,3,4:04.0,,R. Westbrook misses 3-pt jump shot from 25 ft,77,67
316,3,4:03.0,Defensive rebound by T. Ariza,,77,67
317,3,3:46.0,R. Anderson misses 3-pt jump shot from 25 ft,,77,67
318,3,3:45.0,,Defensive rebound by R. Westbrook,77,67
319,3,3:39.0,,A. Roberson misses 2-pt layup from 2 ft,77,67
320,3,3:39.0,Defensive rebound by R. Anderson,,77,67
321,3,3:27.0,J. Harden misses 3-pt jump shot from 25 ft,,77,67
322,3,3:27.0,,Defensive rebound by A. Roberson,77,67
323,3,3:14.0,,A. Morrow makes 2-pt jump shot from 8 ft,77,69
324,3,2:57.0,E. Gordon makes 2-pt layup from 1 ft,,79,69
325,3,2:42.0,,A. Morrow misses 3-pt jump shot from 23 ft,79,69
326,3,2:41.0,Defensive rebound by N. Hilário,,79,69
327,3,2:31.0,N. Hilário makes 2-pt layup from 1 ft (assist by J. Harden),,81,69
328,3,2:31.0,,Oklahoma City full timeout,81,69
329,3,2:31.0,,E. Freedom enters the game for D. Sabonis,81,69
330,3,2:31.0,,J. Grant enters the game for S. Adams,81,69
331,3,2:31.0,,S. Christon enters the game for R. Westbrook,81,69
332,3,2:31.0,S. Dekker enters the game for R. Anderson,,81,69
333,3,2:17.0,,Shooting foul by N. Hilário (drawn by E. Freedom),81,69
334,3,2:17.0,,E. Freedom makes free throw 1 of 2,81,70
335,3,2:17.0,M. Harrell enters the game for N. Hilário,,81,70
336,3,2:17.0,,E. Freedom makes free throw 2 of 2,81,71
337,3,2:06.0,J. Harden makes 3-pt jump shot from 25 ft (assist by E. Gordon),,84,71
338,3,1:41.0,,Shooting foul by J. Harden (drawn by J. Grant),84,71
339,3,1:41.0,,J. Grant misses free throw 1 of 2,84,71
340,3,1:41.0,,Offensive rebound by Team,84,71
341,3,1:41.0,,J. Grant misses free throw 2 of 2,84,71
342,3,1:41.0,P. Beverley enters the game for J. Harden,,84,71
343,3,1:41.0,C. Brewer enters the game for T. Ariza,,84,71
344,3,1:41.0,,V. Oladipo enters the game for A. Roberson,84,71
345,3,1:40.0,,Offensive rebound by J. Grant,84,71
346,3,1:33.0,,A. Morrow misses 3-pt jump shot from 23 ft,84,71
347,3,1:32.0,,Offensive rebound by E. Freedom,84,71
348,3,1:32.0,,E. Freedom misses 2-pt layup from 1 ft,84,71
349,3,1:30.0,,Offensive rebound by J. Grant,84,71
350,3,1:30.0,,J. Grant makes 2-pt dunk at rim,84,73
351,3,1:11.0,M. Harrell makes 2-pt dunk at rim (assist by S. Dekker),,86,73
352,3,0:45.0,,E. Freedom makes 2-pt layup from 1 ft,86,75
353,3,0:27.0,Turnover by E. Gordon (bad pass; steal by J. Grant),,86,75
354,3,0:14.0,,V. Oladipo misses 3-pt jump shot from 24 ft,86,75
355,3,0:13.0,,Offensive rebound by Team,86,75
356,3,0:13.0,Loose ball foul by C. Brewer (drawn by E. Freedom),,86,75
357,3,0:13.0,,E. Freedom makes free throw 1 of 2,86,76
358,3,0:13.0,J. Harden enters the game for C. Brewer,,86,76
359,3,0:13.0,,A. Roberson enters the game for A. Morrow,86,76
360,3,0:13.0,,E. Freedom makes free throw 2 of 2,86,77
361,3,0:00.0,J. Harden misses 2-pt layup from 3 ft,,86,77
362,3,0:00.0,Offensive rebound by Team,,86,77
363,4,11:40.0,,S. Christon misses 2-pt layup from 1 ft,86,77
364,4,11:40.0,Defensive rebound by M. Harrell,,86,77
365,4,11:23.0,P. Beverley misses 2-pt jump shot from 4 ft,,86,77
366,4,11:23.0,,Defensive rebound by Team,86,77
367,4,11:23.0,Loose ball foul by M. Harrell (drawn by E. Freedom),,86,77
368,4,11:06.0,,E. Freedom misses 2-pt jump shot from 6 ft,86,77
369,4,11:06.0,Defensive rebound by C. Brewer,,86,77
370,4,10:48.0,M. Harrell misses 2-pt jump shot from 4 ft,,86,77
371,4,10:47.0,Offensive rebound by M. Harrell,,86,77
372,4,10:42.0,P. Beverley misses 3-pt jump shot from 25 ft,,86,77
373,4,10:42.0,,Defensive rebound by V. Oladipo,86,77
374,4,10:35.0,,V. Oladipo misses 2-pt jump shot from 19 ft,86,77
375,4,10:35.0,Defensive rebound by P. Beverley,,86,77
376,4,10:23.0,C. Brewer makes 2-pt layup from 2 ft (assist by E. Gordon),,88,77
377,4,10:10.0,,Personal foul by M. Harrell (drawn by A. Morrow),88,77
378,4,10:10.0,C. Capela enters the game for M. Harrell,,88,77
379,4,9:55.0,,Turnover by Team (shot clock),88,77
380,4,9:42.0,Shooting foul by S. Christon (drawn by E. Gordon),,88,77
381,4,9:42.0,E. Gordon makes free throw 1 of 2,,89,77
382,4,9:42.0,E. Gordon makes free throw 2 of 2,,90,77
383,4,9:23.0,,E. Freedom makes 2-pt layup from 1 ft,90,79
384,4,9:09.0,Shooting foul by E. Freedom (drawn by E. Gordon),,90,79
385,4,9:09.0,E. Gordon makes free throw 1 of 2,,91,79
386,4,9:09.0,E. Gordon makes free throw 2 of 2,,92,79
387,4,8:58.0,,A. Morrow makes 2-pt jump shot from 17 ft,92,81
388,4,8:37.0,Shooting foul by J. Grant (drawn by C. Capela),,92,81
