,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MINNESOTA_ACTION,PHOENIX_SCORE,MINNESOTA_SCORE
67,1,4:39.0,,G. Dieng misses 2-pt jump shot from 19 ft,10,14
68,1,4:38.0,Defensive rebound by P. Tucker,,10,14
69,1,4:26.0,Turnover by B. Knight (bad pass; steal by R. Rubio),,10,14
70,1,4:22.0,,S. Muhammad misses 2-pt layup from 1 ft (block by A. Len),10,14
71,1,4:21.0,,Offensive rebound by S. Muhammad,10,14
72,1,4:20.0,,S. Muhammad misses 2-pt jump shot from 10 ft,10,14
73,1,4:19.0,Defensive rebound by T. Chandler,,10,14
74,1,4:12.0,B. Knight makes 2-pt jump shot from 13 ft,,12,14
75,1,3:49.0,,A. Wiggins makes 2-pt layup from 2 ft,12,16
76,1,3:47.0,T. Warren enters the game for E. Bledsoe,,12,16
77,1,3:31.0,B. Knight makes 2-pt jump shot from 10 ft,,14,16
78,1,3:20.0,,G. Dieng makes 2-pt jump shot from 16 ft (assist by S. Muhammad),14,18
79,1,3:06.0,Shooting block foul by G. Dieng (drawn by T. Chandler),,14,18
80,1,3:06.0,T. Chandler misses free throw 1 of 2,,14,18
81,1,3:06.0,Offensive rebound by Team,,14,18
82,1,3:06.0,,C. Aldrich enters the game for G. Dieng,14,18
83,1,3:06.0,L. Barbosa enters the game for P. Tucker,,14,18
84,1,3:06.0,T. Chandler makes free throw 2 of 2,,15,18
85,1,3:00.0,,S. Muhammad makes 2-pt jump shot from 10 ft (assist by R. Rubio),15,20
86,1,2:44.0,B. Knight misses 2-pt jump shot from 13 ft,,15,20
87,1,2:44.0,,Defensive rebound by Team,15,20
88,1,2:44.0,Loose ball foul by A. Len (drawn by R. Rubio),,15,20
89,1,2:44.0,J. Dudley enters the game for T. Chandler,,15,20
90,1,2:28.0,,K. Towns makes 2-pt layup from 1 ft (assist by R. Rubio),15,22
91,1,2:13.0,T. Warren misses 2-pt jump shot from 18 ft,,15,22
92,1,2:12.0,,Defensive rebound by S. Muhammad,15,22
93,1,1:53.0,,Turnover by C. Aldrich (lost ball; steal by L. Barbosa),15,22
94,1,1:46.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by T. Warren),,18,22
95,1,1:25.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by R. Rubio),18,25
96,1,1:11.0,L. Barbosa makes 3-pt jump shot from 24 ft (assist by B. Knight),,21,25
97,1,0:59.0,,Turnover by A. Wiggins (traveling),21,25
98,1,0:59.0,,K. Dunn enters the game for R. Rubio,21,25
99,1,0:59.0,,N. Bjelica enters the game for K. Towns,21,25
100,1,0:44.0,T. Warren misses 2-pt jump shot from 14 ft,,21,25
101,1,0:43.0,Offensive rebound by Team,,21,25
102,1,0:39.0,Turnover by J. Dudley (bad pass; steal by A. Wiggins),,21,25
103,1,0:29.0,,A. Wiggins makes 2-pt jump shot from 18 ft,21,27
104,1,0:11.0,B. Knight makes 2-pt layup from 2 ft,,23,27
105,1,0:05.0,,Personal foul by J. Dudley (drawn by A. Wiggins),23,27
106,1,0:00.0,,A. Wiggins makes 2-pt layup from 1 ft,23,29
107,2,11:45.0,,K. Dunn misses 2-pt layup from 4 ft,23,29
108,2,11:44.0,Defensive rebound by A. Len,,23,29
109,2,11:39.0,J. Dudley makes 2-pt layup from 1 ft (assist by B. Knight),,25,29
110,2,11:24.0,,Shooting block foul by A. Len (drawn by S. Muhammad),25,29
111,2,11:24.0,,S. Muhammad makes free throw 1 of 2,25,30
112,2,11:24.0,,S. Muhammad makes free throw 2 of 2,25,31
113,2,11:13.0,L. Barbosa makes 2-pt jump shot from 21 ft,,27,31
114,2,10:54.0,,Z. LaVine makes 3-pt jump shot from 24 ft,27,34
115,2,10:46.0,Personal foul by N. Bjelica (drawn by J. Dudley),,27,34
116,2,10:33.0,Shooting foul by N. Bjelica (drawn by B. Knight),,27,34
117,2,10:33.0,B. Knight makes free throw 1 of 2,,28,34
118,2,10:33.0,,G. Dieng enters the game for C. Aldrich,28,34
119,2,10:33.0,B. Knight makes free throw 2 of 2,,29,34
120,2,10:26.0,,N. Bjelica misses 3-pt jump shot from 25 ft,29,34
121,2,10:25.0,Defensive rebound by B. Knight,,29,34
122,2,10:10.0,J. Dudley makes 3-pt jump shot from 24 ft (assist by L. Barbosa),,32,34
123,2,9:56.0,,G. Dieng makes 2-pt layup from 3 ft (assist by N. Bjelica),32,36
124,2,9:50.0,T. Warren misses 2-pt layup from 2 ft,,32,36
125,2,9:49.0,Offensive rebound by Team,,32,36
126,2,9:48.0,T. Warren misses 2-pt layup from 1 ft (block by G. Dieng),,32,36
127,2,9:46.0,Offensive rebound by T. Warren,,32,36
128,2,9:44.0,T. Warren misses 2-pt hook shot from 4 ft,,32,36
129,2,9:42.0,,Defensive rebound by Z. LaVine,32,36
130,2,9:32.0,,K. Dunn misses 2-pt jump shot from 18 ft,32,36
131,2,9:30.0,Defensive rebound by B. Knight,,32,36
132,2,9:23.0,Turnover by B. Knight (lost ball; steal by K. Dunn),,32,36
133,2,9:19.0,,K. Dunn makes 2-pt layup from 1 ft (assist by G. Dieng),32,38
134,2,9:19.0,,Shooting foul by J. Dudley (drawn by K. Dunn),32,38
135,2,9:19.0,,K. Dunn makes free throw 1 of 1,32,39
136,2,9:03.0,L. Barbosa makes 3-pt jump shot from 26 ft (assist by B. Knight),,35,39
137,2,8:48.0,,K. Dunn makes 3-pt jump shot from 24 ft (assist by N. Bjelica),35,42
138,2,8:27.0,Shooting foul by S. Muhammad (drawn by A. Len),,35,42
139,2,8:27.0,Phoenix full timeout,,35,42
140,2,8:27.0,A. Len misses free throw 1 of 2,,35,42
141,2,8:27.0,Offensive rebound by Team,,35,42
142,2,8:27.0,D. Booker enters the game for T. Warren,,35,42
143,2,8:27.0,A. Len makes free throw 2 of 2,,36,42
144,2,8:08.0,,K. Dunn misses 2-pt jump shot from 17 ft,36,42
145,2,8:07.0,,Offensive rebound by G. Dieng,36,42
146,2,8:04.0,,G. Dieng misses 2-pt hook shot from 5 ft,36,42
147,2,8:03.0,Defensive rebound by A. Len,,36,42
148,2,8:02.0,Turnover by B. Knight (lost ball; steal by G. Dieng),,36,42
149,2,7:46.0,,Shooting foul by B. Knight (drawn by Z. LaVine),36,42
150,2,7:46.0,,Z. LaVine makes free throw 1 of 2,36,43
151,2,7:46.0,,Z. LaVine makes free throw 2 of 2,36,44
152,2,7:27.0,B. Knight makes 2-pt jump shot from 19 ft,,38,44
153,2,7:04.0,,Turnover by K. Dunn (traveling),38,44
154,2,6:53.0,B. Knight misses 3-pt jump shot from 25 ft,,38,44
155,2,6:52.0,,Defensive rebound by K. Dunn,38,44
156,2,6:47.0,,Turnover by K. Dunn (bad pass),38,44
157,2,6:47.0,,R. Rubio enters the game for K. Dunn,38,44
158,2,6:47.0,,K. Towns enters the game for N. Bjelica,38,44
159,2,6:36.0,D. Booker misses 2-pt jump shot from 18 ft,,38,44
160,2,6:35.0,,Defensive rebound by R. Rubio,38,44
161,2,6:29.0,,Personal foul by D. Booker (drawn by S. Muhammad),38,44
162,2,6:19.0,,S. Muhammad misses 2-pt jump shot from 10 ft,38,44
163,2,6:18.0,Defensive rebound by J. Dudley,,38,44
164,2,6:13.0,B. Knight makes 2-pt layup from 3 ft (assist by D. Booker),,40,44
165,2,5:58.0,Offensive charge foul by K. Towns (drawn by J. Dudley),,40,44
166,2,5:58.0,,Turnover by K. Towns (offensive foul),40,44
167,2,5:58.0,,Minnesota full timeout,40,44
168,2,5:58.0,T. Chandler enters the game for A. Len,,40,44
169,2,5:58.0,E. Bledsoe enters the game for L. Barbosa,,40,44
170,2,5:58.0,,A. Wiggins enters the game for S. Muhammad,40,44
171,2,5:38.0,E. Bledsoe misses 2-pt layup from 1 ft,,40,44
172,2,5:37.0,,Defensive rebound by G. Dieng,40,44
173,2,5:26.0,,Personal foul by B. Knight (drawn by R. Rubio),40,44
174,2,5:26.0,,R. Rubio makes free throw 1 of 2,40,45
175,2,5:26.0,,R. Rubio makes free throw 2 of 2,40,46
176,2,5:14.0,Turnover by E. Bledsoe (lost ball),,40,46
177,2,5:14.0,Phoenix full timeout,,40,46
178,2,5:14.0,P. Tucker enters the game for B. Knight,,40,46
179,2,5:05.0,,Personal foul by J. Dudley (drawn by K. Towns),40,46
180,2,5:05.0,,K. Towns makes free throw 1 of 2,40,47
181,2,5:05.0,,K. Towns makes free throw 2 of 2,40,48
182,2,4:51.0,E. Bledsoe misses 2-pt layup from 1 ft (block by G. Dieng),,40,48
183,2,4:49.0,,Defensive rebound by K. Towns,40,48
184,2,4:47.0,,Z. LaVine makes 2-pt dunk at rim (assist by R. Rubio),40,50
185,2,4:39.0,Shooting foul by A. Wiggins (drawn by T. Chandler),,40,50
186,2,4:39.0,T. Chandler makes free throw 1 of 2,,41,50
187,2,4:39.0,M. Chriss enters the game for J. Dudley,,41,50
188,2,4:39.0,T. Chandler makes free throw 2 of 2,,42,50
189,2,4:29.0,,A. Wiggins misses 3-pt jump shot from 26 ft,42,50
190,2,4:26.0,,Offensive rebound by K. Towns,42,50
191,2,4:06.0,,K. Towns makes 2-pt jump shot from 14 ft (assist by A. Wiggins),42,52
192,2,3:53.0,M. Chriss misses 3-pt jump shot from 24 ft,,42,52
193,2,3:52.0,Offensive rebound by D. Booker,,42,52
194,2,3:44.0,D. Booker misses 2-pt jump shot from 19 ft,,42,52
195,2,3:44.0,,Defensive rebound by G. Dieng,42,52
196,2,3:35.0,,R. Rubio makes 2-pt jump shot from 18 ft,42,54
197,2,3:31.0,Phoenix full timeout,,42,54
198,2,3:18.0,,Offensive charge foul by M. Chriss (drawn by G. Dieng),42,54
199,2,3:18.0,Turnover by M. Chriss (offensive foul),,42,54
200,2,2:59.0,,Z. LaVine misses 3-pt jump shot from 23 ft,42,54
201,2,2:58.0,Defensive rebound by T. Chandler,,42,54
202,2,2:57.0,Turnover by T. Chandler (bad pass; steal by A. Wiggins),,42,54
203,2,2:54.0,,Offensive foul by G. Dieng (drawn by T. Chandler),42,54
204,2,2:54.0,,Turnover by G. Dieng (offensive foul),42,54
205,2,2:34.0,D. Booker makes 2-pt jump shot from 23 ft,,44,54
206,2,2:18.0,,A. Wiggins misses 2-pt jump shot from 4 ft (block by E. Bledsoe),44,54
207,2,2:17.0,,Offensive rebound by Team,44,54
208,2,2:10.0,,Z. LaVine makes 2-pt jump shot from 17 ft,44,56
209,2,1:54.0,D. Booker makes 2-pt jump shot from 11 ft,,46,56
210,2,1:34.0,,K. Towns misses 2-pt jump shot from 6 ft,46,56
211,2,1:33.0,,Offensive rebound by Team,46,56
212,2,1:33.0,Loose ball foul by T. Chandler (drawn by K. Towns),,46,56
213,2,1:33.0,Technical foul by M. Chriss,,46,56
214,2,1:33.0,,R. Rubio makes technical free throw,46,57
215,2,1:33.0,,K. Towns makes free throw 1 of 2,46,58
216,2,1:33.0,,K. Towns makes free throw 2 of 2,46,59
217,2,1:28.0,Phoenix full timeout,,46,59
218,2,1:20.0,D. Booker makes 2-pt jump shot from 16 ft,,48,59
219,2,0:57.0,,Z. LaVine makes 3-pt jump shot from 25 ft,48,62
220,2,0:43.0,D. Booker misses 2-pt jump shot from 5 ft,,48,62
221,2,0:42.0,,Defensive rebound by K. Towns,48,62
222,2,0:40.0,,Turnover by R. Rubio (bad pass; steal by P. Tucker),48,62
223,2,0:35.0,E. Bledsoe makes 2-pt layup from 2 ft,,50,62
224,2,0:35.0,Shooting foul by K. Towns (drawn by E. Bledsoe),,50,62
225,2,0:35.0,E. Bledsoe makes free throw 1 of 1,,51,62
226,2,0:34.0,,Turnover by Z. LaVine (bad pass; steal by M. Chriss),51,62
227,2,0:32.0,M. Chriss misses 2-pt layup from 2 ft (block by K. Towns),,51,62
228,2,0:31.0,Offensive rebound by Team,,51,62
229,2,0:31.0,,Loose ball foul by K. Towns (drawn by M. Chriss),51,62
230,2,0:31.0,M. Chriss misses free throw 1 of 2,,51,62
231,2,0:31.0,Offensive rebound by Team,,51,62
232,2,0:31.0,,N. Bjelica enters the game for K. Towns,51,62
233,2,0:31.0,M. Chriss makes free throw 2 of 2,,52,62
234,2,0:08.0,,R. Rubio misses 3-pt jump shot from 23 ft,52,62
235,2,0:06.0,,Offensive rebound by Z. LaVine,52,62
236,2,0:06.0,,Z. LaVine misses 2-pt layup from 2 ft,52,62
237,2,0:05.0,Defensive rebound by M. Chriss,,52,62
238,2,0:01.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by M. Chriss),,54,62
239,3,11:41.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by K. Towns),54,64
240,3,11:21.0,M. Chriss makes 3-pt jump shot from 25 ft (assist by D. Booker),,57,64
241,3,11:04.0,,A. Wiggins makes 2-pt jump shot from 12 ft,57,66
242,3,10:51.0,D. Booker misses 3-pt jump shot from 25 ft,,57,66
243,3,10:50.0,,Defensive rebound by K. Towns,57,66
244,3,10:31.0,,K. Towns makes 2-pt jump shot from 7 ft (assist by R. Rubio),57,68
245,3,10:13.0,E. Bledsoe misses 2-pt jump shot from 16 ft,,57,68
246,3,10:12.0,,Defensive rebound by G. Dieng,57,68
247,3,10:04.0,,R. Rubio misses 2-pt layup from 2 ft,57,68
248,3,10:03.0,Defensive rebound by T. Chandler,,57,68
249,3,10:01.0,Personal foul by G. Dieng (drawn by E. Bledsoe),,57,68
250,3,10:01.0,E. Bledsoe makes free throw 1 of 2,,58,68
251,3,10:01.0,E. Bledsoe makes free throw 2 of 2,,59,68
252,3,9:44.0,,Turnover by K. Towns (bad pass),59,68
253,3,9:18.0,E. Bledsoe makes 3-pt jump shot from 26 ft,,62,68
254,3,9:06.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by K. Towns),62,71
255,3,8:57.0,Shooting foul by A. Wiggins (drawn by E. Bledsoe),,62,71
256,3,8:57.0,E. Bledsoe makes free throw 1 of 2,,63,71
257,3,8:57.0,E. Bledsoe misses free throw 2 of 2,,63,71
258,3,8:57.0,,Defensive rebound by G. Dieng,63,71
259,3,8:35.0,,Z. LaVine misses 3-pt jump shot from 26 ft,63,71
260,3,8:34.0,Defensive rebound by T. Chandler,,63,71
261,3,8:26.0,D. Booker makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,66,71
262,3,8:11.0,,K. Towns makes 2-pt jump shot from 17 ft (assist by R. Rubio),66,73
263,3,8:00.0,D. Booker misses 3-pt jump shot from 25 ft,,66,73
264,3,7:59.0,,Defensive rebound by K. Towns,66,73
265,3,7:36.0,,Z. LaVine makes 3-pt jump shot from 23 ft (assist by R. Rubio),66,76
266,3,7:32.0,Phoenix full timeout,,66,76
267,3,7:18.0,P. Tucker misses 3-pt jump shot from 24 ft,,66,76
268,3,7:17.0,Offensive rebound by Team,,66,76
269,3,7:17.0,,Loose ball foul by Z. LaVine (drawn by E. Bledsoe),66,76
270,3,7:05.0,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by M. Chriss),,69,76
271,3,6:51.0,,A. Wiggins misses 2-pt layup from 1 ft,69,76
272,3,6:49.0,Defensive rebound by T. Chandler,,69,76
273,3,6:47.0,Turnover by D. Booker (bad pass),,69,76
274,3,6:25.0,,K. Towns makes 2-pt hook shot from 7 ft,69,78
275,3,6:16.0,E. Bledsoe misses 2-pt layup from 1 ft,,69,78
276,3,6:15.0,Offensive rebound by M. Chriss,,69,78
277,3,6:15.0,M. Chriss misses 2-pt layup from 2 ft,,69,78
278,3,6:13.0,,Defensive rebound by Z. LaVine,69,78
279,3,5:52.0,,Turnover by K. Towns (bad pass; steal by P. Tucker),69,78
280,3,5:49.0,Shooting foul by Z. LaVine (drawn by D. Booker),,69,78
281,3,5:49.0,D. Booker makes free throw 1 of 2,,70,78
282,3,5:49.0,,S. Muhammad enters the game for Z. LaVine,70,78
283,3,5:49.0,J. Dudley enters the game for M. Chriss,,70,78
284,3,5:49.0,D. Booker makes free throw 2 of 2,,71,78
285,3,5:28.0,,A. Wiggins misses 2-pt jump shot from 19 ft,71,78
286,3,5:27.0,Defensive rebound by Team,,71,78
287,3,5:20.0,Shooting foul by R. Rubio (drawn by T. Chandler),,71,78
288,3,5:20.0,T. Chandler makes free throw 1 of 2,,72,78
289,3,5:20.0,T. Chandler makes free throw 2 of 2,,73,78
290,3,5:16.0,,A. Wiggins makes 2-pt dunk from 1 ft,73,80
291,3,5:04.0,E. Bledsoe makes 2-pt layup from 1 ft,,75,80
292,3,4:47.0,,K. Towns misses 2-pt jump shot from 9 ft,75,80
293,3,4:46.0,Defensive rebound by D. Booker,,75,80
294,3,4:43.0,Turnover by D. Booker (bad pass),,75,80
295,3,4:32.0,,Personal foul by P. Tucker (drawn by A. Wiggins),75,80
296,3,4:27.0,,S. Muhammad misses 3-pt jump shot from 26 ft,75,80
297,3,4:26.0,,Offensive rebound by Team,75,80
298,3,4:26.0,Loose ball foul by J. Dudley (drawn by K. Towns),,75,80
299,3,4:16.0,,A. Wiggins misses 2-pt jump shot from 17 ft,75,80
300,3,4:13.0,,Offensive rebound by G. Dieng,75,80
301,3,4:08.0,,Def 3 sec tech foul by J. Dudley,75,80
302,3,4:08.0,,R. Rubio makes technical free throw,75,81
303,3,3:57.0,,Turnover by G. Dieng (traveling),75,81
304,3,3:51.0,Shooting foul by S. Muhammad (drawn by J. Dudley),,75,81
305,3,3:51.0,J. Dudley misses free throw 1 of 3,,75,81
306,3,3:51.0,Offensive rebound by Team,,75,81
307,3,3:51.0,J. Dudley makes free throw 2 of 3,,76,81
308,3,3:51.0,B. Knight enters the game for D. Booker,,76,81
309,3,3:51.0,J. Dudley makes free throw 3 of 3,,77,81
310,3,3:43.0,,Personal foul by T. Chandler (drawn by K. Towns),77,81
311,3,3:37.0,,S. Muhammad makes 2-pt layup from 1 ft (assist by R. Rubio),77,83
312,3,3:12.0,P. Tucker misses 2-pt layup from 2 ft,,77,83
313,3,3:11.0,Offensive rebound by T. Chandler,,77,83
314,3,3:11.0,T. Chandler makes 2-pt layup from 2 ft,,79,83
315,3,2:53.0,,Turnover by A. Wiggins (lost ball; steal by P. Tucker),79,83
316,3,2:47.0,J. Dudley misses 3-pt jump shot from 22 ft,,79,83
317,3,2:46.0,,Defensive rebound by K. Towns,79,83
318,3,2:41.0,,S. Muhammad misses 2-pt jump shot from 21 ft,79,83
319,3,2:40.0,Defensive rebound by Team,,79,83
320,3,2:40.0,,Loose ball foul by A. Wiggins (drawn by T. Chandler),79,83
321,3,2:40.0,,Minnesota full timeout,79,83
322,3,2:40.0,T. Chandler misses free throw 1 of 2,,79,83
323,3,2:40.0,Offensive rebound by Team,,79,83
324,3,2:40.0,T. Chandler misses free throw 2 of 2,,79,83
325,3,2:40.0,,Defensive rebound by K. Towns,79,83
326,3,2:20.0,,K. Towns makes 2-pt jump shot from 21 ft (assist by A. Wiggins),79,85
327,3,2:11.0,Personal foul by G. Dieng (drawn by B. Knight),,79,85
328,3,2:11.0,B. Knight makes free throw 1 of 2,,80,85
329,3,2:11.0,,C. Aldrich enters the game for G. Dieng,80,85
330,3,2:11.0,B. Knight makes free throw 2 of 2,,81,85
331,3,2:00.0,,K. Towns misses 3-pt jump shot from 25 ft,81,85
332,3,1:59.0,Defensive rebound by T. Chandler,,81,85
333,3,1:41.0,E. Bledsoe misses 2-pt jump shot from 13 ft,,81,85
334,3,1:40.0,,Defensive rebound by A. Wiggins,81,85
335,3,1:28.0,,A. Wiggins misses 2-pt jump shot from 18 ft,81,85
336,3,1:28.0,,Offensive rebound by K. Towns,81,85
337,3,1:25.0,,Shooting foul by B. Knight (drawn by C. Aldrich),81,85
338,3,1:25.0,,C. Aldrich makes free throw 1 of 2,81,86
339,3,1:25.0,A. Len enters the game for T. Chandler,,81,86
340,3,1:25.0,,N. Bjelica enters the game for K. Towns,81,86
341,3,1:25.0,,C. Aldrich makes free throw 2 of 2,81,87
342,3,1:14.0,,Violation by R. Rubio (kicked ball),81,87
343,3,1:04.0,B. Knight makes 2-pt layup from 1 ft,,83,87
344,3,1:04.0,Shooting foul by C. Aldrich (drawn by B. Knight),,83,87
345,3,1:04.0,B. Knight makes free throw 1 of 1,,84,87
346,3,0:58.0,,Personal foul by B. Knight (drawn by R. Rubio),84,87
347,3,0:58.0,,R. Rubio makes free throw 1 of 2,84,88
348,3,0:58.0,,R. Rubio makes free throw 2 of 2,84,89
349,3,0:45.0,E. Bledsoe makes 2-pt jump shot from 16 ft,,86,89
350,3,0:33.0,,A. Wiggins makes 2-pt jump shot from 15 ft (assist by R. Rubio),86,91
351,3,0:28.0,Shooting foul by A. Wiggins (drawn by E. Bledsoe),,86,91
352,3,0:28.0,E. Bledsoe makes free throw 1 of 2,,87,91
353,3,0:28.0,E. Bledsoe misses free throw 2 of 2,,87,91
354,3,0:28.0,,Defensive rebound by N. Bjelica,87,91
355,3,0:28.0,,Z. LaVine enters the game for A. Wiggins,87,91
356,3,0:03.0,,Z. LaVine misses 3-pt jump shot from 25 ft,87,91
357,3,0:02.0,Defensive rebound by E. Bledsoe,,87,91
358,3,0:00.0,E. Bledsoe misses 3-pt jump shot from 51 ft,,87,91
359,3,0:00.0,Offensive rebound by Team,,87,91
360,4,11:40.0,L. Barbosa makes 2-pt jump shot from 3 ft,,89,91
361,4,11:23.0,,C. Aldrich makes 2-pt layup from 1 ft (assist by S. Muhammad),89,93
362,4,11:02.0,J. Dudley makes 2-pt jump shot from 20 ft (assist by L. Barbosa),,91,93
363,4,10:45.0,,Z. LaVine misses 2-pt jump shot from 19 ft,91,93
364,4,10:44.0,,Offensive rebound by Team,91,93
365,4,10:44.0,Loose ball foul by T. Warren,,91,93
366,4,10:44.0,,G. Dieng enters the game for C. Aldrich,91,93
367,4,10:34.0,,S. Muhammad makes 2-pt layup from 2 ft (assist by K. Dunn),91,95
368,4,10:25.0,B. Knight makes 2-pt layup from 2 ft,,93,95
369,4,10:07.0,,G. Dieng misses 2-pt layup from 2 ft (block by A. Len),93,95
370,4,10:05.0,,Offensive rebound by G. Dieng,93,95
371,4,9:59.0,,K. Dunn makes 2-pt jump shot from 20 ft,93,97
372,4,9:39.0,B. Knight misses 2-pt layup from 2 ft (block by K. Dunn),,93,97
373,4,9:38.0,Offensive rebound by Team,,93,97
374,4,9:35.0,L. Barbosa misses 2-pt jump shot from 12 ft,,93,97
375,4,9:33.0,,Defensive rebound by K. Dunn,93,97
376,4,9:28.0,,Turnover by S. Muhammad (lost ball; steal by J. Dudley),93,97
377,4,9:26.0,Personal take foul by N. Bjelica (drawn by B. Knight),,93,97
378,4,9:26.0,,A. Wiggins enters the game for S. Muhammad,93,97
379,4,9:23.0,Personal foul by K. Dunn (drawn by B. Knight),,93,97
380,4,9:23.0,P. Tucker enters the game for T. Warren,,93,97
381,4,9:20.0,Offensive foul by P. Tucker (drawn by K. Dunn),,93,97
