,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
31,1,7:55.0,,T. Sefolosha makes 2-pt layup from 1 ft,9,9
32,1,7:45.0,B. Lopez misses 3-pt jump shot from 25 ft,,9,9
33,1,7:45.0,,Defensive rebound by Team,9,9
34,1,7:37.0,,D. Schröder misses 2-pt jump shot from 18 ft,9,9
35,1,7:35.0,Defensive rebound by R. Hollis-Jefferson,,9,9
36,1,7:31.0,C. LeVert makes 2-pt dunk at rim (assist by R. Hollis-Jefferson),,11,9
37,1,7:18.0,,Shooting foul by B. Lopez (drawn by D. Howard),11,9
38,1,7:18.0,,D. Howard misses free throw 1 of 2,11,9
39,1,7:18.0,,Offensive rebound by Team,11,9
40,1,7:18.0,,D. Howard misses free throw 2 of 2,11,9
41,1,7:17.0,Defensive rebound by B. Lopez,,11,9
42,1,7:05.0,B. Lopez misses 2-pt layup from 2 ft,,11,9
43,1,7:04.0,Offensive rebound by B. Lopez,,11,9
44,1,7:01.0,C. LeVert misses 3-pt jump shot from 27 ft,,11,9
45,1,7:00.0,,Defensive rebound by D. Howard,11,9
46,1,6:45.0,,K. Bazemore makes 2-pt layup from 1 ft,11,11
47,1,6:32.0,B. Lopez makes 3-pt jump shot from 23 ft (assist by J. Lin),,14,11
48,1,6:23.0,,Turnover by D. Howard (traveling),14,11
49,1,6:11.0,B. Lopez makes 2-pt jump shot from 11 ft (assist by J. Lin),,16,11
50,1,6:11.0,,Atlanta full timeout,16,11
51,1,6:11.0,S. Dinwiddie enters the game for C. LeVert,,16,11
52,1,6:11.0,S. Kilpatrick enters the game for J. Lin,,16,11
53,1,6:00.0,,P. Millsap misses 2-pt jump shot from 14 ft,16,11
54,1,5:58.0,Defensive rebound by B. Lopez,,16,11
55,1,5:52.0,,Violation by D. Howard (kicked ball),16,11
56,1,5:47.0,Turnover by B. Lopez (bad pass),,16,11
57,1,5:25.0,,P. Millsap makes 2-pt layup from 2 ft (assist by K. Bazemore),16,13
58,1,5:16.0,Shooting foul by D. Schröder (drawn by R. Hollis-Jefferson),,16,13
59,1,5:16.0,R. Hollis-Jefferson makes free throw 1 of 2,,17,13
60,1,5:16.0,,T. Hardaway enters the game for K. Bazemore,17,13
61,1,5:16.0,I. Whitehead enters the game for R. Foye,,17,13
62,1,5:16.0,R. Hollis-Jefferson makes free throw 2 of 2,,18,13
63,1,5:02.0,,D. Howard makes 2-pt layup from 3 ft (assist by T. Sefolosha),18,15
64,1,4:47.0,B. Lopez makes 2-pt jump shot from 6 ft (assist by I. Whitehead),,20,15
65,1,4:37.0,,D. Schröder makes 2-pt layup from 2 ft,20,17
66,1,4:16.0,B. Lopez makes 2-pt jump shot from 19 ft,,22,17
67,1,4:02.0,,Turnover by D. Howard (bad pass; steal by R. Hollis-Jefferson),22,17
68,1,3:58.0,Turnover by S. Kilpatrick (lost ball; steal by T. Sefolosha),,22,17
69,1,3:50.0,,D. Schröder makes 2-pt layup from 2 ft,22,19
70,1,3:29.0,B. Lopez misses 3-pt jump shot from 25 ft,,22,19
71,1,3:28.0,,Defensive rebound by T. Sefolosha,22,19
72,1,3:28.0,,Personal foul by R. Hollis-Jefferson (drawn by T. Sefolosha),22,19
73,1,3:28.0,,E. İlyasova enters the game for T. Sefolosha,22,19
74,1,3:28.0,,T. Prince enters the game for D. Howard,22,19
75,1,3:28.0,T. Booker enters the game for R. Hollis-Jefferson,,22,19
76,1,3:28.0,Q. Acy enters the game for B. Lopez,,22,19
77,1,3:12.0,,D. Schröder makes 2-pt layup from 1 ft,22,21
78,1,2:55.0,Q. Acy misses 2-pt layup from 2 ft,,22,21
79,1,2:53.0,,Defensive rebound by E. İlyasova,22,21
80,1,2:48.0,,T. Hardaway misses 2-pt layup from 1 ft,22,21
81,1,2:47.0,Defensive rebound by T. Booker,,22,21
82,1,2:39.0,Turnover by Q. Acy (bad pass; steal by T. Hardaway),,22,21
83,1,2:32.0,,D. Schröder misses 3-pt jump shot from 24 ft,22,21
84,1,2:29.0,Defensive rebound by Q. Acy,,22,21
85,1,2:22.0,I. Whitehead misses 3-pt jump shot from 25 ft,,22,21
86,1,2:22.0,,Defensive rebound by Team,22,21
87,1,2:22.0,Brooklyn full timeout,,22,21
88,1,2:22.0,,J. Calderón enters the game for D. Schröder,22,21
89,1,1:56.0,,J. Calderón misses 3-pt jump shot from 25 ft,22,21
90,1,1:56.0,,Offensive rebound by Team,22,21
91,1,1:38.0,,P. Millsap misses 2-pt jump shot from 7 ft,22,21
92,1,1:35.0,,Offensive rebound by P. Millsap,22,21
93,1,1:35.0,,P. Millsap makes 2-pt layup from 2 ft,22,23
94,1,1:18.0,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,25,23
95,1,1:00.0,,E. İlyasova misses 2-pt jump shot from 21 ft,25,23
96,1,0:57.0,Defensive rebound by T. Booker,,25,23
97,1,0:49.0,Shooting foul by E. İlyasova (drawn by Q. Acy),,25,23
98,1,0:49.0,Q. Acy makes free throw 1 of 2,,26,23
99,1,0:49.0,Q. Acy makes free throw 2 of 2,,27,23
100,1,0:31.0,,P. Millsap misses 3-pt jump shot from 25 ft,27,23
101,1,0:29.0,Defensive rebound by S. Dinwiddie,,27,23
102,1,0:24.0,Turnover by S. Dinwiddie (bad pass),,27,23
103,1,0:02.0,,T. Prince misses 3-pt jump shot from 25 ft,27,23
104,1,0:01.0,Defensive rebound by Q. Acy,,27,23
105,2,11:38.0,Turnover by S. Dinwiddie (bad pass; steal by T. Prince),,27,23
106,2,11:30.0,,T. Hardaway misses 2-pt jump shot from 9 ft (block by K. McDaniels),27,23
107,2,11:28.0,Defensive rebound by Q. Acy,,27,23
108,2,11:13.0,Q. Acy makes 3-pt jump shot from 24 ft (assist by S. Dinwiddie),,30,23
109,2,10:57.0,,Turnover by E. İlyasova (bad pass; steal by Q. Acy),30,23
110,2,10:50.0,K. McDaniels makes 2-pt jump shot from 6 ft,,32,23
111,2,10:35.0,,T. Hardaway makes 3-pt jump shot from 24 ft,32,26
112,2,10:23.0,K. McDaniels misses 3-pt jump shot from 25 ft,,32,26
113,2,10:21.0,,Defensive rebound by D. Howard,32,26
114,2,10:09.0,,T. Prince misses 2-pt layup from 1 ft,32,26
115,2,10:08.0,,Offensive rebound by T. Prince,32,26
116,2,10:08.0,,T. Prince makes 2-pt layup from 2 ft,32,28
117,2,9:54.0,Q. Acy misses 3-pt jump shot from 25 ft,,32,28
118,2,9:53.0,Offensive rebound by K. McDaniels,,32,28
119,2,9:51.0,K. McDaniels misses 2-pt layup from 1 ft (block by D. Howard),,32,28
120,2,9:49.0,,Defensive rebound by T. Hardaway,32,28
121,2,9:39.0,,D. Howard misses 2-pt jump shot from 19 ft,32,28
122,2,9:38.0,Defensive rebound by I. Whitehead,,32,28
123,2,9:28.0,T. Booker makes 2-pt layup from 1 ft (assist by I. Whitehead),,34,28
124,2,9:15.0,,E. İlyasova misses 2-pt jump shot from 23 ft,34,28
125,2,9:13.0,Defensive rebound by Q. Acy,,34,28
126,2,8:57.0,Q. Acy misses 3-pt jump shot from 24 ft,,34,28
127,2,8:56.0,,Defensive rebound by E. İlyasova,34,28
128,2,8:38.0,,Turnover by E. İlyasova (bad pass; steal by T. Booker),34,28
129,2,8:27.0,Offensive foul by T. Booker (drawn by E. İlyasova),,34,28
130,2,8:27.0,Turnover by T. Booker (offensive foul),,34,28
131,2,8:27.0,Official timeout,,34,28
132,2,8:27.0,,K. Bazemore enters the game for E. İlyasova,34,28
133,2,8:27.0,,D. Schröder enters the game for J. Calderón,34,28
134,2,8:18.0,,D. Schröder misses 2-pt jump shot from 20 ft,34,28
135,2,8:17.0,Defensive rebound by Q. Acy,,34,28
136,2,8:02.0,T. Booker makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,36,28
137,2,7:46.0,,D. Schröder makes 2-pt jump shot from 10 ft,36,30
138,2,7:45.0,,Violation by Team (delay of game),36,30
139,2,7:32.0,T. Booker misses 3-pt jump shot from 25 ft,,36,30
140,2,7:31.0,,Defensive rebound by D. Schröder,36,30
141,2,7:20.0,,T. Prince misses 2-pt layup from 4 ft (block by Q. Acy),36,30
142,2,7:20.0,,Offensive rebound by Team,36,30
143,2,7:08.0,,K. Bazemore misses 2-pt jump shot from 20 ft,36,30
144,2,7:05.0,Defensive rebound by T. Booker,,36,30
145,2,6:58.0,I. Whitehead misses 3-pt jump shot from 24 ft,,36,30
146,2,6:57.0,,Defensive rebound by D. Howard,36,30
147,2,6:52.0,,Shooting foul by I. Whitehead (drawn by D. Schröder),36,30
148,2,6:52.0,,D. Schröder makes free throw 1 of 2,36,31
149,2,6:52.0,,T. Sefolosha enters the game for T. Hardaway,36,31
150,2,6:52.0,B. Lopez enters the game for Q. Acy,,36,31
151,2,6:52.0,S. Kilpatrick enters the game for K. McDaniels,,36,31
152,2,6:52.0,,D. Schröder makes free throw 2 of 2,36,32
153,2,6:36.0,Shooting foul by D. Schröder (drawn by S. Dinwiddie),,36,32
154,2,6:36.0,S. Dinwiddie misses free throw 1 of 2,,36,32
155,2,6:36.0,Offensive rebound by Team,,36,32
156,2,6:36.0,,P. Millsap enters the game for T. Prince,36,32
157,2,6:36.0,S. Dinwiddie makes free throw 2 of 2,,37,32
158,2,6:26.0,,Turnover by P. Millsap (offensive foul),37,32
159,2,6:26.0,Offensive charge foul by P. Millsap (drawn by T. Booker),,37,32
160,2,6:13.0,S. Kilpatrick makes 2-pt jump shot from 20 ft,,39,32
161,2,5:52.0,,K. Bazemore misses 2-pt jump shot from 7 ft (block by I. Whitehead),39,32
162,2,5:49.0,Defensive rebound by S. Kilpatrick,,39,32
163,2,5:44.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,39,32
164,2,5:42.0,,Defensive rebound by D. Howard,39,32
165,2,5:35.0,,D. Schröder misses 2-pt jump shot from 12 ft,39,32
166,2,5:34.0,Defensive rebound by T. Booker,,39,32
167,2,5:32.0,Personal take foul by K. Bazemore (drawn by T. Booker),,39,32
168,2,5:32.0,,Atlanta full timeout,39,32
169,2,5:32.0,J. Lin enters the game for S. Dinwiddie,,39,32
170,2,5:32.0,C. LeVert enters the game for I. Whitehead,,39,32
171,2,5:23.0,Personal foul by K. Bazemore (drawn by S. Kilpatrick),,39,32
172,2,5:09.0,Turnover by Team (shot clock),,39,32
173,2,4:52.0,,T. Sefolosha misses 3-pt jump shot from 24 ft,39,32
174,2,4:50.0,,Offensive rebound by D. Howard,39,32
175,2,4:50.0,,D. Howard makes 2-pt dunk at rim,39,34
176,2,4:36.0,C. LeVert misses 3-pt jump shot from 25 ft,,39,34
177,2,4:34.0,,Defensive rebound by K. Bazemore,39,34
178,2,4:30.0,,Shooting foul by J. Lin (drawn by D. Schröder),39,34
179,2,4:30.0,,D. Schröder makes free throw 1 of 2,39,35
180,2,4:30.0,R. Hollis-Jefferson enters the game for T. Booker,,39,35
181,2,4:30.0,,D. Schröder makes free throw 2 of 2,39,36
182,2,4:16.0,B. Lopez misses 2-pt layup from 2 ft,,39,36
183,2,4:15.0,,Defensive rebound by D. Howard,39,36
184,2,4:11.0,,K. Bazemore misses 2-pt layup from 1 ft,39,36
185,2,4:11.0,Defensive rebound by Team,,39,36
186,2,4:11.0,,Loose ball foul by T. Sefolosha (drawn by J. Lin),39,36
187,2,4:01.0,J. Lin misses 2-pt jump shot from 17 ft,,39,36
188,2,3:59.0,,Defensive rebound by K. Bazemore,39,36
189,2,3:55.0,,D. Schröder misses 2-pt layup from 1 ft (block by B. Lopez),39,36
190,2,3:55.0,,Offensive rebound by Team,39,36
191,2,3:55.0,,E. İlyasova enters the game for D. Howard,39,36
192,2,3:53.0,,Turnover by K. Bazemore (bad pass),39,36
193,2,3:39.0,B. Lopez misses 2-pt layup from 2 ft (block by T. Sefolosha),,39,36
194,2,3:37.0,Offensive rebound by R. Hollis-Jefferson,,39,36
195,2,3:34.0,Offensive foul by B. Lopez (drawn by K. Bazemore),,39,36
196,2,3:34.0,Turnover by B. Lopez (offensive foul),,39,36
197,2,3:18.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by K. Bazemore),39,39
198,2,3:04.0,Shooting foul by E. İlyasova (drawn by R. Hollis-Jefferson),,39,39
199,2,3:04.0,R. Hollis-Jefferson makes free throw 1 of 2,,40,39
200,2,3:04.0,R. Hollis-Jefferson misses free throw 2 of 2,,40,39
201,2,3:02.0,Offensive rebound by B. Lopez,,40,39
202,2,2:59.0,J. Lin makes 3-pt jump shot from 26 ft (assist by B. Lopez),,43,39
203,2,2:40.0,,Shooting foul by R. Hollis-Jefferson (drawn by E. İlyasova),43,39
204,2,2:40.0,Brooklyn full timeout,,43,39
205,2,2:40.0,,E. İlyasova makes free throw 1 of 2,43,40
206,2,2:40.0,Q. Acy enters the game for R. Hollis-Jefferson,,43,39
207,2,2:40.0,,T. Hardaway enters the game for K. Bazemore,43,39
208,2,2:40.0,,E. İlyasova misses free throw 2 of 2,43,40
209,2,2:38.0,Defensive rebound by Q. Acy,,43,40
210,2,2:27.0,S. Kilpatrick makes 2-pt layup from 3 ft,,45,40
211,2,2:10.0,,E. İlyasova misses 3-pt jump shot from 25 ft,45,40
212,2,2:08.0,Defensive rebound by B. Lopez,,45,40
213,2,2:02.0,C. LeVert misses 3-pt jump shot from 24 ft,,45,40
214,2,2:01.0,,Defensive rebound by Team,45,40
215,2,1:44.0,,T. Hardaway makes 2-pt jump shot from 19 ft (assist by P. Millsap),45,42
216,2,1:34.0,B. Lopez makes 2-pt hook shot from 3 ft (assist by J. Lin),,47,42
217,2,1:12.0,,P. Millsap makes 2-pt jump shot from 16 ft,47,44
218,2,1:00.0,J. Lin misses 2-pt jump shot from 20 ft,,47,44
219,2,0:59.0,,Defensive rebound by T. Sefolosha,47,44
220,2,0:50.0,,Shooting foul by C. LeVert (drawn by E. İlyasova),47,44
221,2,0:50.0,,E. İlyasova makes free throw 1 of 2,47,45
222,2,0:50.0,,D. Howard enters the game for P. Millsap,47,45
223,2,0:50.0,,T. Prince enters the game for D. Schröder,47,45
224,2,0:50.0,,E. İlyasova makes free throw 2 of 2,47,46
225,2,0:31.0,Shooting foul by T. Prince (drawn by B. Lopez),,47,46
226,2,0:31.0,B. Lopez makes free throw 1 of 2,,48,46
227,2,0:31.0,,P. Millsap enters the game for E. İlyasova,48,46
228,2,0:31.0,,D. Schröder enters the game for T. Prince,48,46
229,2,0:31.0,B. Lopez makes free throw 2 of 2,,49,46
230,2,0:16.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,49,46
231,2,0:14.0,Defensive rebound by C. LeVert,,49,46
232,2,0:04.0,Shooting foul by T. Sefolosha (drawn by J. Lin),,49,46
233,2,0:04.0,J. Lin makes free throw 1 of 2,,50,46
234,2,0:04.0,J. Lin misses free throw 2 of 2,,50,46
235,2,0:04.0,,E. İlyasova enters the game for D. Howard,50,46
236,2,0:04.0,,K. Bazemore enters the game for T. Sefolosha,50,46
237,2,0:04.0,T. Booker enters the game for B. Lopez,,50,46
238,2,0:03.0,,Defensive rebound by P. Millsap,50,46
239,2,0:00.0,,P. Millsap misses 3-pt jump shot from 51 ft,50,46
240,2,0:00.0,,Offensive rebound by Team,50,46
241,3,11:46.0,Shooting foul by K. Bazemore (drawn by R. Hollis-Jefferson),,50,46
242,3,11:46.0,R. Hollis-Jefferson makes free throw 1 of 2,,51,46
243,3,11:46.0,R. Hollis-Jefferson misses free throw 2 of 2,,51,46
244,3,11:45.0,,Defensive rebound by D. Howard,51,46
245,3,11:32.0,,K. Bazemore makes 3-pt jump shot from 26 ft (assist by D. Schröder),51,49
246,3,11:21.0,Turnover by B. Lopez (bad pass; steal by D. Howard),,51,49
247,3,11:16.0,,K. Bazemore makes 2-pt jump shot from 15 ft (assist by D. Schröder),51,51
248,3,11:10.0,Turnover by R. Hollis-Jefferson (bad pass; steal by D. Schröder),,51,51
249,3,11:07.0,,Shooting foul by R. Hollis-Jefferson (drawn by K. Bazemore),51,51
250,3,11:07.0,,K. Bazemore misses free throw 1 of 2,51,51
251,3,11:07.0,,Offensive rebound by Team,51,51
252,3,11:07.0,,K. Bazemore misses free throw 2 of 2,51,51
253,3,11:07.0,T. Booker enters the game for R. Hollis-Jefferson,,51,51
254,3,11:06.0,,Offensive rebound by K. Bazemore,51,51
255,3,11:04.0,,K. Bazemore misses 2-pt layup from 1 ft,51,51
256,3,11:02.0,Defensive rebound by J. Lin,,51,51
257,3,10:59.0,Shooting foul by D. Schröder (drawn by T. Booker),,51,51
258,3,10:59.0,T. Booker makes free throw 1 of 2,,52,51
259,3,10:59.0,T. Booker makes free throw 2 of 2,,53,51
260,3,10:46.0,,Shooting foul by T. Booker (drawn by P. Millsap),53,51
261,3,10:46.0,,P. Millsap makes free throw 1 of 2,53,52
262,3,10:46.0,,P. Millsap makes free throw 2 of 2,53,53
263,3,10:35.0,T. Booker makes 2-pt jump shot from 19 ft (assist by J. Lin),,55,53
264,3,10:21.0,,K. Bazemore misses 2-pt jump shot from 18 ft,55,53
265,3,10:19.0,Defensive rebound by C. LeVert,,55,53
266,3,10:15.0,Turnover by J. Lin (lost ball),,55,53
267,3,10:05.0,,Turnover by K. Bazemore (bad pass),55,53
268,3,9:46.0,T. Booker makes 2-pt dunk at rim (assist by C. LeVert),,57,53
269,3,9:28.0,,T. Sefolosha makes 2-pt layup from 2 ft,57,55
270,3,9:18.0,J. Lin makes 3-pt jump shot from 25 ft,,60,55
271,3,9:00.0,,P. Millsap makes 2-pt layup from 1 ft (assist by D. Howard),60,57
272,3,8:48.0,Turnover by J. Lin (traveling),,60,57
273,3,8:36.0,,Shooting foul by J. Lin (drawn by T. Sefolosha),60,57
274,3,8:36.0,,T. Sefolosha makes free throw 1 of 2,60,58
275,3,8:36.0,,T. Sefolosha misses free throw 2 of 2,60,58
276,3,8:35.0,,Offensive rebound by P. Millsap,60,58
277,3,8:22.0,,D. Schröder misses 3-pt jump shot from 25 ft,60,58
278,3,8:20.0,Defensive rebound by Team,,60,58
279,3,8:06.0,,Offensive charge foul by B. Lopez (drawn by D. Schröder),60,58
280,3,8:06.0,Turnover by B. Lopez (offensive foul),,60,58
281,3,7:56.0,,D. Schröder makes 2-pt layup from 1 ft,60,60
282,3,7:48.0,R. Foye misses 3-pt jump shot from 25 ft,,60,60
283,3,7:46.0,,Defensive rebound by K. Bazemore,60,60
284,3,7:41.0,,K. Bazemore misses 2-pt layup at rim (block by T. Booker),60,60
285,3,7:38.0,Defensive rebound by J. Lin,,60,60
286,3,7:31.0,B. Lopez makes 3-pt jump shot from 23 ft (assist by T. Booker),,63,60
287,3,7:05.0,,D. Howard makes 2-pt layup from 2 ft (assist by P. Millsap),63,62
288,3,6:53.0,Turnover by J. Lin (bad pass; steal by D. Schröder),,63,62
289,3,6:53.0,,Personal foul by T. Booker (drawn by D. Schröder),63,62
290,3,6:47.0,,D. Schröder misses 2-pt jump shot from 7 ft (block by B. Lopez),63,62
291,3,6:47.0,,Offensive rebound by Team,63,62
292,3,6:44.0,,D. Schröder misses 2-pt jump shot from 16 ft,63,62
293,3,6:42.0,Defensive rebound by J. Lin,,63,62
294,3,6:36.0,C. LeVert makes 2-pt dunk at rim (assist by J. Lin),,65,62
295,3,6:23.0,,P. Millsap misses 3-pt jump shot from 24 ft,65,62
296,3,6:22.0,,Offensive rebound by Team,65,62
297,3,6:22.0,Loose ball foul by R. Foye (drawn by D. Howard),,65,62
298,3,6:22.0,,D. Howard makes free throw 1 of 2,65,63
299,3,6:22.0,,D. Howard misses free throw 2 of 2,65,63
300,3,6:22.0,,E. İlyasova enters the game for P. Millsap,65,63
301,3,6:20.0,,Offensive rebound by T. Sefolosha,65,63
302,3,6:12.0,,D. Howard makes 2-pt dunk at rim (assist by T. Sefolosha),65,65
303,3,5:59.0,J. Lin misses 3-pt jump shot from 24 ft,,65,65
304,3,5:57.0,,Defensive rebound by T. Sefolosha,65,65
305,3,5:52.0,,K. Bazemore misses 3-pt jump shot from 24 ft,65,65
306,3,5:49.0,,Offensive rebound by E. İlyasova,65,65
307,3,5:49.0,,E. İlyasova misses 2-pt layup from 2 ft,65,65
308,3,5:49.0,Defensive rebound by Team,,65,65
309,3,5:49.0,,Loose ball foul by T. Sefolosha (drawn by T. Booker),65,65
310,3,5:49.0,,Atlanta full timeout,65,65
311,3,5:49.0,S. Kilpatrick enters the game for C. LeVert,,65,65
312,3,5:49.0,,T. Hardaway enters the game for K. Bazemore,65,65
313,3,5:33.0,Personal foul by E. İlyasova (drawn by B. Lopez),,65,65
314,3,5:25.0,B. Lopez misses 2-pt jump shot from 7 ft (block by D. Howard),,65,65
315,3,5:22.0,,Defensive rebound by E. İlyasova,65,65
316,3,5:16.0,,D. Schröder makes 2-pt layup from 2 ft,65,67
317,3,5:01.0,B. Lopez misses 3-pt jump shot from 24 ft,,65,67
318,3,4:59.0,,Defensive rebound by E. İlyasova,65,67
319,3,4:55.0,Offensive charge foul by T. Hardaway (drawn by S. Kilpatrick),,65,67
320,3,4:55.0,,Turnover by T. Hardaway (offensive foul),65,67
321,3,4:55.0,S. Dinwiddie enters the game for R. Foye,,65,67
322,3,4:55.0,I. Whitehead enters the game for J. Lin,,65,67
323,3,4:41.0,T. Booker misses 2-pt jump shot from 17 ft,,65,67
324,3,4:40.0,,Defensive rebound by D. Howard,65,67
325,3,4:27.0,,Offensive foul by D. Howard (drawn by I. Whitehead),65,67
326,3,4:27.0,,Turnover by D. Howard (offensive foul),65,67
327,3,4:27.0,,P. Millsap enters the game for D. Howard,65,67
328,3,4:16.0,B. Lopez misses 2-pt jump shot from 6 ft (block by P. Millsap),,65,67
329,3,4:12.0,,Defensive rebound by T. Sefolosha,65,67
330,3,4:09.0,,Shooting foul by I. Whitehead (drawn by T. Hardaway),65,67
331,3,4:09.0,,T. Hardaway makes free throw 1 of 3,65,68
332,3,4:09.0,,T. Hardaway makes free throw 2 of 3,65,69
333,3,4:09.0,Q. Acy enters the game for B. Lopez,,65,69
334,3,4:09.0,,T. Hardaway makes free throw 3 of 3,65,70
335,3,4:00.0,Turnover by I. Whitehead (lost ball; steal by T. Hardaway),,65,70
336,3,3:55.0,,T. Hardaway makes 2-pt dunk at rim (assist by D. Schröder),65,72
337,3,3:54.0,Brooklyn full timeout,,65,72
338,3,3:38.0,Q. Acy makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,67,72
339,3,3:12.0,,P. Millsap makes 2-pt jump shot from 9 ft,67,74
340,3,2:57.0,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by T. Booker),,70,74
341,3,2:45.0,,D. Schröder misses 2-pt jump shot from 16 ft,70,74
342,3,2:43.0,Defensive rebound by S. Kilpatrick,,70,74
343,3,2:38.0,Shooting foul by P. Millsap (drawn by S. Kilpatrick),,70,74
344,3,2:38.0,S. Kilpatrick makes 2-pt jump shot from 10 ft,,72,74
345,3,2:38.0,R. Hollis-Jefferson enters the game for T. Booker,,72,74
346,3,2:38.0,S. Kilpatrick makes free throw 1 of 1,,73,74
347,3,2:21.0,,P. Millsap misses 2-pt jump shot from 13 ft,73,74
348,3,2:19.0,Defensive rebound by S. Dinwiddie,,73,74
349,3,2:14.0,S. Kilpatrick misses 3-pt jump shot from 25 ft,,73,74
350,3,2:13.0,,Defensive rebound by E. İlyasova,73,74
351,3,2:07.0,,Shooting foul by I. Whitehead (drawn by D. Schröder),73,74
352,3,2:07.0,,D. Schröder makes free throw 1 of 2,73,75
353,3,2:07.0,,T. Prince enters the game for T. Sefolosha,73,75
354,3,2:07.0,,D. Schröder makes free throw 2 of 2,73,76
355,3,1:44.0,Shooting foul by T. Prince (drawn by S. Kilpatrick),,73,76
356,3,1:44.0,S. Kilpatrick makes free throw 1 of 3,,74,76
357,3,1:44.0,S. Kilpatrick makes free throw 2 of 3,,75,76
358,3,1:44.0,,J. Calderón enters the game for D. Schröder,75,76
359,3,1:44.0,S. Kilpatrick makes free throw 3 of 3,,76,76
360,3,1:28.0,,T. Hardaway misses 2-pt jump shot from 18 ft,76,76
361,3,1:24.0,Defensive rebound by Q. Acy,,76,76
362,3,1:19.0,S. Kilpatrick makes 3-pt jump shot from 24 ft,,79,76
363,3,1:03.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by J. Calderón),79,79
364,3,0:48.0,Turnover by Q. Acy (lost ball),,79,79
365,3,0:29.0,,T. Hardaway makes 2-pt dunk at rim,79,81
366,3,0:08.0,S. Kilpatrick misses 2-pt layup from 2 ft (block by P. Millsap),,79,81
367,3,0:08.0,Offensive rebound by Team,,79,81
368,3,0:08.0,,Violation by Team (delay of game),79,81
369,3,0:08.0,,Technical foul by Team,79,81
370,3,0:08.0,S. Kilpatrick makes technical free throw,,80,81
371,3,0:08.0,,T. Sefolosha enters the game for J. Calderón,80,81
372,3,0:04.0,,Offensive charge foul by I. Whitehead (drawn by E. İlyasova),80,81
373,3,0:04.0,Turnover by I. Whitehead (offensive foul),,80,81
374,3,0:04.0,,J. Calderón enters the game for T. Sefolosha,80,81
375,3,0:00.0,,T. Hardaway misses 3-pt jump shot from 32 ft,80,81
376,3,0:00.0,,Offensive rebound by Team,80,81
