,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,OKLAHOMA CITY_ACTION,SAN ANTONIO_SCORE,OKLAHOMA CITY_SCORE
43,1,5:56.0,,Defensive rebound by V. Oladipo,14,14
44,1,5:45.0,,R. Westbrook misses 2-pt jump shot from 13 ft,14,14
45,1,5:44.0,Defensive rebound by D. Dedmon,,14,14
46,1,5:33.0,Personal foul by T. Gibson (drawn by L. Aldridge),,14,14
47,1,5:33.0,P. Mills enters the game for D. Murray,,14,14
48,1,5:33.0,P. Gasol enters the game for D. Dedmon,,14,14
49,1,5:33.0,,Á. Abrines enters the game for V. Oladipo,14,14
50,1,5:19.0,L. Aldridge misses 2-pt jump shot from 15 ft,,14,14
51,1,5:19.0,,Defensive rebound by R. Westbrook,14,14
52,1,5:15.0,,Shooting foul by K. Leonard (drawn by S. Adams),14,14
53,1,5:15.0,,S. Adams misses free throw 1 of 2,14,14
54,1,5:15.0,,Offensive rebound by Team,14,14
55,1,5:15.0,,E. Freedom enters the game for T. Gibson,14,14
56,1,5:15.0,,S. Adams makes free throw 2 of 2,14,15
57,1,4:57.0,L. Aldridge misses 2-pt jump shot from 17 ft,,14,15
58,1,4:57.0,,Defensive rebound by R. Westbrook,14,15
59,1,4:53.0,,Shooting foul by D. Green (drawn by R. Westbrook),14,15
60,1,4:53.0,,R. Westbrook makes free throw 1 of 2,14,16
61,1,4:53.0,J. Simmons enters the game for D. Green,,14,16
62,1,4:53.0,,R. Westbrook makes free throw 2 of 2,14,17
63,1,4:41.0,Turnover by P. Mills (bad pass),,14,17
64,1,4:34.0,,Turnover by R. Westbrook (lost ball; steal by J. Simmons),14,17
65,1,4:26.0,K. Leonard misses 3-pt jump shot from 25 ft,,14,17
66,1,4:25.0,,Defensive rebound by A. Roberson,14,17
67,1,4:18.0,,Á. Abrines misses 3-pt jump shot from 23 ft,14,17
68,1,4:16.0,,Offensive rebound by A. Roberson,14,17
69,1,4:16.0,,A. Roberson makes 2-pt layup from 3 ft,14,19
70,1,4:15.0,San Antonio full timeout,,14,19
71,1,3:58.0,K. Leonard misses 2-pt jump shot from 13 ft,,14,19
72,1,3:58.0,,Defensive rebound by Á. Abrines,14,19
73,1,3:44.0,,Turnover by S. Adams (lost ball; steal by J. Simmons),14,19
74,1,3:39.0,P. Mills misses 2-pt layup from 1 ft,,14,19
75,1,3:39.0,,Defensive rebound by A. Roberson,14,19
76,1,3:33.0,,R. Westbrook misses 2-pt jump shot from 14 ft,14,19
77,1,3:32.0,Defensive rebound by P. Gasol,,14,19
78,1,3:26.0,P. Mills makes 3-pt jump shot from 24 ft (assist by K. Leonard),,17,19
79,1,3:12.0,,Á. Abrines misses 3-pt jump shot from 25 ft,17,19
80,1,3:11.0,Defensive rebound by L. Aldridge,,17,19
81,1,2:52.0,J. Simmons misses 2-pt layup from 2 ft,,17,19
82,1,2:52.0,,Defensive rebound by R. Westbrook,17,19
83,1,2:46.0,,S. Adams makes 2-pt jump shot from 7 ft (assist by R. Westbrook),17,21
84,1,2:30.0,P. Gasol makes 2-pt layup from 3 ft (assist by L. Aldridge),,19,21
85,1,2:20.0,,Shooting foul by J. Simmons (drawn by R. Westbrook),19,21
86,1,2:20.0,,R. Westbrook makes free throw 1 of 3,19,22
87,1,2:20.0,,R. Westbrook makes free throw 2 of 3,19,23
88,1,2:20.0,D. Lee enters the game for L. Aldridge,,19,23
89,1,2:20.0,,D. Sabonis enters the game for S. Adams,19,23
90,1,2:20.0,,R. Westbrook makes free throw 3 of 3,19,24
91,1,2:07.0,P. Gasol misses 2-pt jump shot from 13 ft,,19,24
92,1,2:06.0,,Defensive rebound by R. Westbrook,19,24
93,1,2:01.0,,Turnover by R. Westbrook (lost ball; steal by J. Simmons),19,24
94,1,1:55.0,P. Mills misses 3-pt jump shot from 25 ft,,19,24
95,1,1:54.0,,Defensive rebound by R. Westbrook,19,24
96,1,1:44.0,,E. Freedom makes 2-pt jump shot from 7 ft,19,26
97,1,1:32.0,P. Gasol makes 2-pt layup from 2 ft (assist by J. Simmons),,21,26
98,1,1:19.0,,R. Westbrook misses 3-pt jump shot from 24 ft,21,26
99,1,1:18.0,,Offensive rebound by E. Freedom,21,26
100,1,1:17.0,,E. Freedom misses 2-pt layup from 3 ft,21,26
101,1,1:16.0,Defensive rebound by D. Lee,,21,26
102,1,1:04.0,P. Gasol misses 2-pt layup from 2 ft (block by D. Sabonis),,21,26
103,1,1:03.0,Offensive rebound by P. Gasol,,21,26
104,1,1:02.0,P. Gasol makes 2-pt layup from 3 ft,,23,26
105,1,0:59.0,,Oklahoma City full timeout,23,26
106,1,0:59.0,,S. Christon enters the game for R. Westbrook,23,26
107,1,0:59.0,,V. Oladipo enters the game for A. Roberson,23,26
108,1,0:59.0,D. Green enters the game for K. Leonard,,23,26
109,1,0:43.0,,Turnover by E. Freedom (bad pass; steal by P. Mills),23,26
110,1,0:40.0,P. Mills makes 2-pt layup from 1 ft,,25,26
111,1,0:28.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by S. Christon),25,29
112,1,0:15.0,P. Gasol makes 3-pt jump shot from 24 ft (assist by J. Simmons),,28,29
113,1,0:01.0,,D. Sabonis misses 3-pt jump shot from 26 ft,28,29
114,1,0:00.0,,Offensive rebound by Team,28,29
115,2,11:40.0,D. Lee misses 2-pt jump shot from 6 ft,,28,29
116,2,11:39.0,Offensive rebound by P. Gasol,,28,29
117,2,11:34.0,P. Mills misses 3-pt jump shot from 24 ft,,28,29
118,2,11:33.0,Offensive rebound by P. Gasol,,28,29
119,2,11:15.0,P. Gasol misses 2-pt layup from 1 ft,,28,29
120,2,11:14.0,,Defensive rebound by V. Oladipo,28,29
121,2,11:07.0,,D. Sabonis misses 2-pt jump shot from 6 ft,28,29
122,2,11:07.0,Defensive rebound by P. Gasol,,28,29
123,2,10:59.0,Shooting foul by D. Sabonis (drawn by D. Lee),,28,29
124,2,10:59.0,D. Lee makes free throw 1 of 2,,29,29
125,2,10:59.0,D. Lee misses free throw 2 of 2,,29,29
126,2,10:59.0,B. Forbes enters the game for D. Green,,29,29
127,2,10:58.0,,Defensive rebound by E. Freedom,29,29
128,2,10:43.0,,D. Sabonis misses 2-pt layup at rim (block by D. Lee),29,29
129,2,10:43.0,,Offensive rebound by Team,29,29
130,2,10:38.0,,V. Oladipo makes 2-pt jump shot from 18 ft,29,31
131,2,10:15.0,P. Gasol misses 2-pt jump shot from 12 ft,,29,31
132,2,10:14.0,,Defensive rebound by V. Oladipo,29,31
133,2,10:07.0,,Turnover by V. Oladipo (bad pass),29,31
134,2,9:50.0,P. Mills misses 3-pt jump shot from 24 ft,,29,31
135,2,9:49.0,,Defensive rebound by S. Christon,29,31
136,2,9:43.0,,E. Freedom makes 2-pt layup from 2 ft (assist by S. Christon),29,33
137,2,9:25.0,Shooting foul by D. McDermott (drawn by J. Simmons),,29,33
138,2,9:25.0,J. Simmons makes free throw 1 of 2,,30,33
139,2,9:25.0,J. Simmons misses free throw 2 of 2,,30,33
140,2,9:25.0,D. Dedmon enters the game for P. Gasol,,30,33
141,2,9:25.0,D. Murray enters the game for P. Mills,,30,33
142,2,9:24.0,,Defensive rebound by E. Freedom,30,33
143,2,9:09.0,,E. Freedom misses 2-pt layup from 2 ft (block by D. Lee),30,33
144,2,9:08.0,Defensive rebound by D. Dedmon,,30,33
145,2,8:51.0,D. Lee misses 2-pt jump shot from 11 ft,,30,33
146,2,8:51.0,,Defensive rebound by Team,30,33
147,2,8:51.0,Loose ball foul by J. Simmons (drawn by E. Freedom),,30,33
148,2,8:51.0,Official timeout,,30,33
149,2,8:41.0,,D. Sabonis makes 2-pt dunk at rim (assist by D. McDermott),30,35
150,2,8:24.0,Turnover by D. Lee (bad pass),,30,35
151,2,8:24.0,D. Green enters the game for J. Simmons,,30,35
152,2,8:14.0,,D. McDermott makes 2-pt jump shot from 17 ft,30,37
153,2,8:06.0,Turnover by D. Dedmon (bad pass),,30,37
154,2,8:06.0,,R. Westbrook enters the game for V. Oladipo,30,37
155,2,8:06.0,L. Aldridge enters the game for D. Lee,,30,37
156,2,7:56.0,,D. McDermott makes 3-pt jump shot from 23 ft (assist by R. Westbrook),30,40
157,2,7:40.0,D. Murray makes 2-pt jump shot from 6 ft,,32,40
158,2,7:22.0,,D. Sabonis misses 2-pt jump shot from 12 ft,32,40
159,2,7:22.0,Defensive rebound by D. Murray,,32,40
160,2,6:59.0,D. Murray misses 3-pt jump shot from 25 ft,,32,40
161,2,6:58.0,,Defensive rebound by E. Freedom,32,40
162,2,6:49.0,,D. Sabonis makes 2-pt jump shot from 18 ft (assist by R. Westbrook),32,42
163,2,6:28.0,Turnover by B. Forbes (lost ball; steal by S. Christon),,32,42
164,2,6:21.0,,D. McDermott misses 3-pt jump shot from 23 ft (block by D. Green),32,42
165,2,6:20.0,Defensive rebound by D. Murray,,32,42
166,2,6:09.0,B. Forbes misses 3-pt jump shot from 22 ft,,32,42
167,2,6:06.0,,Defensive rebound by D. Sabonis,32,42
168,2,5:51.0,,E. Freedom makes 2-pt jump shot from 16 ft (assist by R. Westbrook),32,44
169,2,5:50.0,San Antonio full timeout,,32,44
170,2,5:50.0,,A. Roberson enters the game for S. Christon,32,44
171,2,5:50.0,K. Leonard enters the game for B. Forbes,,32,44
172,2,5:50.0,P. Mills enters the game for D. Murray,,32,44
173,2,5:30.0,Shooting foul by D. Sabonis (drawn by K. Leonard),,32,44
174,2,5:30.0,K. Leonard makes free throw 1 of 2,,33,44
175,2,5:30.0,,S. Adams enters the game for E. Freedom,33,44
176,2,5:30.0,P. Gasol enters the game for D. Dedmon,,33,44
177,2,5:30.0,K. Leonard makes free throw 2 of 2,,34,44
178,2,5:07.0,,R. Westbrook misses 2-pt jump shot from 17 ft,34,44
179,2,5:07.0,Defensive rebound by P. Gasol,,34,44
180,2,4:55.0,Turnover by D. Green (bad pass; steal by A. Roberson),,34,44
181,2,4:51.0,,Turnover by A. Roberson (bad pass; steal by D. Green),34,44
182,2,4:49.0,K. Leonard makes 2-pt dunk at rim (assist by D. Green),,36,44
183,2,4:30.0,,D. McDermott makes 2-pt jump shot from 15 ft (assist by D. Sabonis),36,46
184,2,4:10.0,Personal foul by A. Roberson (drawn by K. Leonard),,36,46
185,2,4:10.0,,T. Gibson enters the game for D. Sabonis,36,46
186,2,3:56.0,P. Gasol makes 2-pt layup from 1 ft,,38,46
187,2,3:43.0,,T. Gibson makes 2-pt jump shot from 15 ft (assist by R. Westbrook),38,48
188,2,3:25.0,P. Gasol makes 3-pt jump shot from 24 ft (assist by K. Leonard),,41,48
189,2,3:08.0,,S. Adams makes 2-pt jump shot from 4 ft (assist by R. Westbrook),41,50
190,2,2:44.0,K. Leonard makes 2-pt hook shot from 6 ft (assist by P. Gasol),,43,50
191,2,2:30.0,,T. Gibson misses 2-pt jump shot from 15 ft,43,50
192,2,2:29.0,,Offensive rebound by Team,43,50
193,2,2:29.0,,Oklahoma City full timeout,43,50
194,2,2:29.0,,V. Oladipo enters the game for D. McDermott,43,50
195,2,2:28.0,,R. Westbrook makes 2-pt jump shot from 18 ft (assist by A. Roberson),43,52
196,2,2:04.0,P. Gasol makes 2-pt hook shot from 7 ft,,45,52
197,2,1:43.0,,R. Westbrook misses 2-pt jump shot from 17 ft,45,52
198,2,1:42.0,,Offensive rebound by A. Roberson,45,52
199,2,1:35.0,,R. Westbrook misses 2-pt jump shot from 8 ft,45,52
200,2,1:34.0,,Offensive rebound by R. Westbrook,45,52
201,2,1:33.0,,R. Westbrook makes 2-pt layup from 1 ft,45,54
202,2,1:14.0,Turnover by K. Leonard (bad pass; steal by V. Oladipo),,45,54
203,2,1:01.0,,R. Westbrook misses 3-pt jump shot from 26 ft,45,54
204,2,1:01.0,Defensive rebound by Team,,45,54
205,2,0:42.0,K. Leonard makes 2-pt hook shot from 3 ft,,47,54
206,2,0:25.0,,A. Roberson misses 3-pt jump shot from 23 ft,47,54
207,2,0:25.0,,Offensive rebound by S. Adams,47,54
208,2,0:25.0,,S. Adams makes 2-pt layup from 1 ft,47,56
209,2,0:04.0,P. Gasol misses 2-pt jump shot from 5 ft,,47,56
210,2,0:03.0,Offensive rebound by L. Aldridge,,47,56
211,2,0:02.0,L. Aldridge makes 2-pt layup from 2 ft,,49,56
212,3,11:44.0,Turnover by D. Green (bad pass; steal by R. Westbrook),,49,56
213,3,11:38.0,,A. Roberson makes 2-pt layup from 1 ft (assist by R. Westbrook),49,58
214,3,11:36.0,San Antonio full timeout,,49,58
215,3,11:18.0,L. Aldridge makes 2-pt hook shot from 9 ft,,51,58
216,3,10:58.0,,R. Westbrook misses 3-pt jump shot from 24 ft,51,58
217,3,10:57.0,Defensive rebound by D. Dedmon,,51,58
218,3,10:33.0,K. Leonard misses 2-pt jump shot from 14 ft,,51,58
219,3,10:32.0,,Defensive rebound by S. Adams,51,58
220,3,10:24.0,,Shooting foul by L. Aldridge (drawn by T. Gibson),51,58
221,3,10:24.0,,T. Gibson misses free throw 1 of 2,51,58
222,3,10:24.0,,Offensive rebound by Team,51,58
223,3,10:24.0,,T. Gibson makes free throw 2 of 2,51,59
224,3,10:07.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. Dedmon),,53,59
225,3,9:47.0,,V. Oladipo makes 2-pt layup from 2 ft,53,61
226,3,9:36.0,K. Leonard makes 2-pt hook shot from 5 ft,,55,61
227,3,9:36.0,Shooting foul by A. Roberson (drawn by K. Leonard),,55,61
228,3,9:36.0,K. Leonard makes free throw 1 of 1,,56,61
229,3,9:27.0,,Shooting foul by D. Dedmon (drawn by A. Roberson),56,61
230,3,9:27.0,,A. Roberson misses free throw 1 of 2,56,61
231,3,9:27.0,,Offensive rebound by Team,56,61
232,3,9:27.0,,A. Roberson makes free throw 2 of 2,56,62
233,3,9:11.0,K. Leonard misses 2-pt jump shot from 16 ft (block by T. Gibson),,56,62
234,3,9:10.0,Offensive rebound by L. Aldridge,,56,62
235,3,9:06.0,D. Green misses 3-pt jump shot from 25 ft,,56,62
236,3,9:05.0,,Defensive rebound by T. Gibson,56,62
237,3,8:52.0,,T. Gibson makes 2-pt jump shot from 5 ft,56,64
238,3,8:29.0,D. Green makes 3-pt jump shot from 22 ft (assist by D. Murray),,59,64
239,3,8:10.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by R. Westbrook),59,67
240,3,7:55.0,K. Leonard misses 2-pt jump shot from 7 ft (block by A. Roberson),,59,67
241,3,7:54.0,Offensive rebound by K. Leonard,,59,67
242,3,7:54.0,K. Leonard misses 2-pt hook shot from 3 ft,,59,67
243,3,7:51.0,Offensive rebound by Team,,59,67
244,3,7:54.0,D. Lee enters the game for D. Dedmon,,59,67
245,3,7:51.0,Turnover by D. Murray (bad pass; steal by A. Roberson),,59,67
246,3,7:38.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by R. Westbrook),59,70
247,3,7:37.0,,Technical foul by S. Adams,59,70
248,3,7:37.0,Technical foul by D. Green,,59,70
249,3,7:24.0,D. Green makes 3-pt jump shot from 23 ft (assist by D. Lee),,62,70
250,3,7:24.0,Shooting foul by S. Adams (drawn by D. Green),,62,70
251,3,7:24.0,D. Green makes free throw 1 of 1,,63,70
252,3,6:57.0,,V. Oladipo makes 2-pt layup from 2 ft,63,72
253,3,6:57.0,,Shooting foul by L. Aldridge (drawn by V. Oladipo),63,72
254,3,6:57.0,,V. Oladipo makes free throw 1 of 1,63,73
255,3,6:49.0,Personal foul by S. Adams (drawn by L. Aldridge),,63,73
256,3,6:36.0,Turnover by D. Green (bad pass),,63,73
257,3,6:26.0,,T. Gibson misses 2-pt jump shot from 16 ft,63,73
258,3,6:24.0,,Offensive rebound by R. Westbrook,63,73
259,3,6:24.0,,R. Westbrook misses 2-pt dunk at rim,63,73
260,3,6:23.0,Defensive rebound by D. Murray,,63,73
261,3,6:11.0,L. Aldridge makes 2-pt layup from 2 ft,,65,73
262,3,6:02.0,,R. Westbrook makes 2-pt jump shot from 15 ft,65,75
263,3,5:40.0,,Á. Abrines enters the game for V. Oladipo,65,75
264,3,5:40.0,P. Mills enters the game for D. Murray,,65,75
265,3,5:35.0,K. Leonard misses 2-pt hook shot from 6 ft,,65,75
266,3,5:34.0,Offensive rebound by D. Lee,,65,75
267,3,5:34.0,D. Lee misses 2-pt layup from 1 ft,,65,75
268,3,5:32.0,,Defensive rebound by R. Westbrook,65,75
269,3,5:23.0,,Personal foul by K. Leonard (drawn by Á. Abrines),65,75
270,3,5:23.0,,E. Freedom enters the game for T. Gibson,65,75
271,3,5:23.0,D. Bertāns enters the game for L. Aldridge,,65,75
272,3,5:15.0,,R. Westbrook misses 2-pt jump shot from 17 ft,65,75
273,3,5:13.0,,Offensive rebound by S. Adams,65,75
274,3,5:13.0,,S. Adams misses 2-pt layup at rim,65,75
275,3,5:13.0,,Offensive rebound by E. Freedom,65,75
276,3,5:10.0,,Turnover by E. Freedom (lost ball; steal by K. Leonard),65,75
277,3,5:01.0,D. Bertāns makes 3-pt jump shot from 24 ft (assist by D. Green),,68,75
278,3,4:51.0,,Shooting foul by P. Mills (drawn by S. Adams),68,75
279,3,4:51.0,,S. Adams misses free throw 1 of 2,68,75
280,3,4:51.0,,Offensive rebound by Team,68,75
281,3,4:51.0,,S. Adams misses free throw 2 of 2,68,75
282,3,4:51.0,J. Simmons enters the game for D. Green,,68,75
283,3,4:50.0,Defensive rebound by Team,,68,75
284,3,4:49.0,,D. Sabonis enters the game for S. Adams,68,75
285,3,4:40.0,Turnover by K. Leonard (lost ball; steal by Á. Abrines),,68,75
286,3,4:32.0,,E. Freedom misses 2-pt hook shot from 4 ft,68,75
287,3,4:31.0,Defensive rebound by D. Bertāns,,68,75
288,3,4:23.0,Personal foul by Á. Abrines (drawn by D. Bertāns),,68,75
289,3,4:12.0,P. Mills misses 2-pt jump shot from 17 ft,,68,75
290,3,4:11.0,,Defensive rebound by Team,68,75
291,3,4:01.0,,Turnover by R. Westbrook (bad pass; steal by D. Lee),68,75
292,3,3:43.0,Turnover by J. Simmons (lost ball),,68,75
293,3,3:30.0,,Á. Abrines makes 3-pt jump shot from 25 ft (assist by R. Westbrook),68,78
294,3,3:15.0,J. Simmons misses 2-pt layup from 1 ft,,68,78
295,3,3:15.0,,Defensive rebound by R. Westbrook,68,78
296,3,2:56.0,,R. Westbrook misses 3-pt jump shot from 23 ft,68,78
297,3,2:55.0,,Offensive rebound by E. Freedom,68,78
298,3,2:54.0,,E. Freedom makes 2-pt layup at rim,68,80
299,3,2:54.0,,Oklahoma City full timeout,68,80
300,3,2:45.0,Shooting foul by E. Freedom (drawn by K. Leonard),,68,80
301,3,2:45.0,K. Leonard makes free throw 1 of 2,,69,80
302,3,2:45.0,,S. Christon enters the game for R. Westbrook,68,80
303,3,2:45.0,P. Gasol enters the game for D. Lee,,68,80
304,3,2:45.0,K. Leonard makes free throw 2 of 2,,70,80
305,3,2:29.0,,D. Sabonis misses 2-pt layup from 1 ft (block by D. Bertāns),70,80
306,3,2:29.0,Defensive rebound by Team,,70,80
307,3,2:29.0,B. Forbes enters the game for K. Leonard,,70,80
308,3,2:07.0,D. Bertāns misses 2-pt jump shot from 16 ft,,70,80
309,3,2:06.0,,Defensive rebound by A. Roberson,70,80
310,3,1:49.0,Offensive charge foul by D. Sabonis (drawn by D. Bertāns),,70,80
311,3,1:49.0,,Turnover by D. Sabonis (offensive foul),70,80
312,3,1:49.0,,J. Grant enters the game for A. Roberson,70,80
313,3,1:33.0,Shooting foul by J. Grant (drawn by J. Simmons),,70,80
314,3,1:33.0,J. Simmons makes free throw 1 of 2,,71,80
315,3,1:33.0,J. Simmons misses free throw 2 of 2,,71,80
316,3,1:33.0,,Defensive rebound by E. Freedom,71,80
317,3,1:22.0,,Á. Abrines misses 3-pt jump shot from 23 ft (block by P. Mills),71,80
318,3,1:20.0,Defensive rebound by D. Bertāns,,71,80
319,3,1:12.0,Turnover by B. Forbes (bad pass; steal by Á. Abrines),,71,80
320,3,1:06.0,,E. Freedom misses 2-pt dunk at rim,71,80
321,3,1:06.0,,Offensive rebound by Á. Abrines,71,80
322,3,1:06.0,,Á. Abrines misses 2-pt layup at rim,71,80
323,3,1:04.0,Defensive rebound by D. Bertāns,,71,80
324,3,0:46.0,P. Gasol misses 2-pt jump shot from 16 ft,,71,80
325,3,0:45.0,,Defensive rebound by J. Grant,71,80
326,3,0:21.0,,D. Sabonis makes 2-pt jump shot from 12 ft,71,82
327,3,0:03.0,D. Bertāns misses 3-pt jump shot from 28 ft,,71,82
328,3,0:02.0,,Defensive rebound by Á. Abrines,71,82
329,3,0:00.0,,Á. Abrines misses 3-pt jump shot from 79 ft,71,82
330,3,0:00.0,,Offensive rebound by Team,71,82
331,4,11:42.0,,D. McDermott makes 2-pt jump shot from 14 ft (assist by D. Sabonis),71,84
332,4,11:29.0,J. Simmons makes 2-pt layup from 1 ft,,73,84
333,4,11:14.0,,V. Oladipo misses 2-pt layup from 2 ft,73,84
334,4,11:13.0,,Offensive rebound by E. Freedom,73,84
335,4,11:13.0,,E. Freedom makes 2-pt dunk at rim,73,86
336,4,10:44.0,J. Simmons misses 2-pt jump shot from 13 ft,,73,86
337,4,10:44.0,Offensive rebound by L. Aldridge,,73,86
338,4,10:44.0,Shooting foul by E. Freedom (drawn by L. Aldridge),,73,86
339,4,10:44.0,L. Aldridge makes free throw 1 of 2,,74,86
340,4,10:44.0,L. Aldridge misses free throw 2 of 2,,74,86
341,4,10:44.0,D. Bertāns enters the game for J. Simmons,,74,86
342,4,10:43.0,,Defensive rebound by D. Sabonis,74,86
343,4,10:21.0,,D. McDermott makes 2-pt jump shot from 16 ft (assist by S. Christon),74,88
344,4,10:02.0,B. Forbes makes 2-pt jump shot from 11 ft,,76,88
345,4,9:44.0,,D. McDermott misses 2-pt jump shot from 17 ft,76,88
346,4,9:42.0,Defensive rebound by B. Forbes,,76,88
347,4,9:31.0,B. Forbes misses 3-pt jump shot from 23 ft,,76,88
348,4,9:29.0,Offensive rebound by Team,,76,88
349,4,9:29.0,D. Murray enters the game for P. Mills,,76,88
350,4,9:22.0,P. Gasol makes 2-pt layup from 2 ft (assist by B. Forbes),,78,88
351,4,8:59.0,,V. Oladipo makes 2-pt layup from 1 ft,78,90
352,4,8:40.0,Turnover by L. Aldridge (bad pass; steal by S. Christon),,78,90
353,4,8:34.0,,Oklahoma City full timeout,78,90
354,4,8:34.0,,R. Westbrook enters the game for V. Oladipo,78,90
355,4,8:25.0,,Shooting foul by D. Murray (drawn by E. Freedom),78,90
356,4,8:25.0,,E. Freedom makes free throw 1 of 2,78,91
357,4,8:25.0,,E. Freedom makes free throw 2 of 2,78,92
358,4,8:16.0,San Antonio full timeout,,78,92
359,4,8:16.0,D. Green enters the game for B. Forbes,,78,92
360,4,8:01.0,D. Green makes 2-pt layup from 3 ft,,80,92
361,4,7:43.0,,D. McDermott misses 2-pt jump shot from 7 ft,80,92
362,4,7:42.0,Defensive rebound by P. Gasol,,80,92
363,4,7:30.0,Personal foul by D. Sabonis (drawn by L. Aldridge),,80,92
364,4,7:30.0,,S. Adams enters the game for D. Sabonis,80,92
365,4,7:18.0,L. Aldridge misses 2-pt jump shot from 13 ft,,80,92
366,4,7:17.0,,Defensive rebound by R. Westbrook,80,92
367,4,7:12.0,,Shooting foul by L. Aldridge (drawn by R. Westbrook),80,92
368,4,7:12.0,,R. Westbrook makes free throw 1 of 2,80,93
369,4,7:12.0,,R. Westbrook misses free throw 2 of 2,80,93
370,4,7:11.0,Defensive rebound by D. Murray,,80,93
371,4,6:57.0,D. Murray misses 2-pt jump shot from 13 ft,,80,93
372,4,6:54.0,Offensive rebound by D. Murray,,80,93
373,4,6:50.0,D. Green misses 3-pt jump shot from 25 ft,,80,93
374,4,6:49.0,,Defensive rebound by R. Westbrook,80,93
375,4,6:41.0,,D. McDermott misses 2-pt jump shot from 9 ft,80,93
376,4,6:41.0,,Offensive rebound by R. Westbrook,80,93
377,4,6:29.0,,Personal foul by D. Green (drawn by S. Christon),80,93
378,4,6:19.0,,R. Westbrook misses 2-pt jump shot from 16 ft,80,93
379,4,6:18.0,,Offensive rebound by E. Freedom,80,93
380,4,6:14.0,,D. McDermott misses 3-pt jump shot from 25 ft,80,93
381,4,6:13.0,,Offensive rebound by E. Freedom,80,93
