,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,NEW YORK_ACTION,CHARLOTTE_SCORE,NEW YORK_SCORE
77,1,3:21.0,,C. Lee makes 2-pt jump shot from 4 ft (assist by K. O'Quinn),21,20
78,1,3:04.0,M. Belinelli misses 2-pt jump shot from 6 ft,,21,20
79,1,3:04.0,,Defensive rebound by C. Anthony,21,20
80,1,2:51.0,,C. Anthony makes 2-pt jump shot from 14 ft,21,22
81,1,2:36.0,Turnover by M. Kidd-Gilchrist (lost ball; steal by C. Lee),,21,22
82,1,2:22.0,,K. O'Quinn makes 2-pt jump shot from 17 ft (assist by C. Lee),21,24
83,1,2:05.0,F. Kaminsky misses 2-pt layup at rim (block by K. O'Quinn),,21,24
84,1,2:04.0,Offensive rebound by R. Hibbert,,21,24
85,1,2:03.0,R. Hibbert misses 2-pt layup at rim (block by K. O'Quinn),,21,24
86,1,2:02.0,Offensive rebound by R. Hibbert,,21,24
87,1,2:01.0,R. Hibbert makes 2-pt dunk at rim,,23,24
88,1,1:37.0,,C. Anthony makes 2-pt jump shot from 20 ft,23,26
89,1,1:25.0,R. Sessions makes 2-pt dunk at rim,,25,26
90,1,1:25.0,Shooting foul by W. Hernangómez (drawn by R. Sessions),,25,26
91,1,1:25.0,Charlotte full timeout,,25,26
92,1,1:25.0,R. Sessions misses free throw 1 of 1,,25,26
93,1,1:25.0,,J. Holiday enters the game for C. Lee,25,26
94,1,1:24.0,,Defensive rebound by W. Hernangómez,25,26
95,1,1:08.0,,K. O'Quinn misses 2-pt layup from 2 ft (block by R. Hibbert),25,26
96,1,1:07.0,Defensive rebound by R. Hibbert,,25,26
97,1,1:00.0,F. Kaminsky makes 3-pt jump shot from 24 ft (assist by R. Sessions),,28,26
98,1,0:49.0,Violation by M. Belinelli (kicked ball),,28,26
99,1,0:42.0,,J. Holiday makes 2-pt layup from 1 ft (assist by K. O'Quinn),28,28
100,1,0:27.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,28,28
101,1,0:27.0,,Defensive rebound by C. Anthony,28,28
102,1,0:05.0,,J. Holiday misses 3-pt jump shot from 25 ft,28,28
103,1,0:04.0,,Offensive rebound by W. Hernangómez,28,28
104,1,0:03.0,,W. Hernangómez misses 2-pt layup from 1 ft,28,28
105,1,0:02.0,,Offensive rebound by C. Anthony,28,28
106,1,0:00.0,,C. Anthony makes 2-pt jump shot from 15 ft,28,30
107,2,11:42.0,R. Hibbert misses 2-pt jump shot from 14 ft,,28,30
108,2,11:41.0,,Defensive rebound by M. Kuzminskas,28,30
109,2,11:26.0,,J. Holiday makes 2-pt layup at rim (assist by K. O'Quinn),28,32
110,2,11:05.0,M. Belinelli makes 3-pt jump shot from 23 ft (assist by N. Batum),,31,32
111,2,10:53.0,,M. Kuzminskas misses 3-pt jump shot from 27 ft,31,32
112,2,10:52.0,Defensive rebound by R. Hibbert,,31,32
113,2,10:41.0,R. Sessions misses 3-pt jump shot from 26 ft,,31,32
114,2,10:40.0,,Defensive rebound by J. Holiday,31,32
115,2,10:35.0,,Turnover by W. Hernangómez (traveling),31,32
116,2,10:35.0,,K. Porziņģis enters the game for K. O'Quinn,31,32
117,2,10:23.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,31,32
118,2,10:23.0,Offensive rebound by R. Hibbert,,31,32
119,2,10:20.0,Shooting foul by J. Holiday (drawn by F. Kaminsky),,31,32
120,2,10:20.0,F. Kaminsky makes free throw 1 of 2,,32,32
121,2,10:20.0,F. Kaminsky makes free throw 2 of 2,,33,32
122,2,10:03.0,,J. Holiday makes 2-pt dunk at rim (assist by W. Hernangómez),33,34
123,2,9:52.0,M. Belinelli makes 2-pt layup from 1 ft (assist by F. Kaminsky),,35,34
124,2,9:36.0,,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by B. Jennings),35,37
125,2,9:21.0,R. Sessions makes 2-pt jump shot from 3 ft,,37,37
126,2,9:01.0,,K. Porziņģis makes 2-pt jump shot from 14 ft,37,39
127,2,8:45.0,Turnover by F. Kaminsky (lost ball; steal by K. Porziņģis),,37,39
128,2,8:43.0,,Personal foul by R. Sessions (drawn by B. Jennings),37,39
129,2,8:43.0,Official timeout,,37,39
130,2,8:38.0,,K. Porziņģis misses 2-pt jump shot from 16 ft,37,39
131,2,8:38.0,Defensive rebound by R. Hibbert,,37,39
132,2,8:25.0,R. Hibbert misses 2-pt hook shot from 8 ft,,37,39
133,2,8:24.0,,Defensive rebound by W. Hernangómez,37,39
134,2,8:23.0,,Turnover by W. Hernangómez (lost ball),37,39
135,2,8:18.0,N. Batum makes 2-pt jump shot from 20 ft (assist by R. Sessions),,39,39
136,2,7:57.0,,Shooting foul by R. Hibbert (drawn by M. Kuzminskas),39,39
137,2,7:57.0,,M. Kuzminskas makes free throw 1 of 2,39,40
138,2,7:57.0,,J. Noah enters the game for W. Hernangómez,39,40
139,2,7:57.0,,M. Kuzminskas makes free throw 2 of 2,39,41
140,2,7:35.0,M. Belinelli makes 2-pt jump shot from 20 ft,,41,41
141,2,7:20.0,,B. Jennings misses 3-pt jump shot from 26 ft,41,41
142,2,7:19.0,Defensive rebound by M. Belinelli,,41,41
143,2,7:07.0,Turnover by N. Batum (bad pass; steal by J. Noah),,41,41
144,2,6:57.0,,K. Porziņģis misses 2-pt hook shot from 3 ft,41,41
145,2,6:57.0,Defensive rebound by F. Kaminsky,,41,41
146,2,6:48.0,Shooting foul by M. Kuzminskas (drawn by N. Batum),,41,41
147,2,6:48.0,N. Batum makes free throw 1 of 2,,42,41
148,2,6:48.0,K. Walker enters the game for R. Hibbert,,42,41
149,2,6:48.0,M. Williams enters the game for M. Belinelli,,42,41
150,2,6:48.0,N. Batum makes free throw 2 of 2,,43,41
151,2,6:31.0,,M. Kuzminskas misses 3-pt jump shot from 26 ft,43,41
152,2,6:31.0,,Offensive rebound by K. Porziņģis,43,41
153,2,6:20.0,,M. Kuzminskas misses 2-pt layup from 2 ft,43,41
154,2,6:20.0,,Offensive rebound by J. Noah,43,41
155,2,6:18.0,,J. Noah makes 2-pt layup from 2 ft,43,43
156,2,5:54.0,K. Walker makes 2-pt jump shot from 19 ft,,45,43
157,2,5:46.0,,Offensive foul by K. Porziņģis (drawn by K. Walker),45,43
158,2,5:46.0,,Turnover by K. Porziņģis (offensive foul),45,43
159,2,5:46.0,,New York full timeout,45,43
160,2,5:46.0,,C. Anthony enters the game for J. Holiday,45,43
161,2,5:46.0,,D. Rose enters the game for M. Kuzminskas,45,43
162,2,5:46.0,C. Zeller enters the game for F. Kaminsky,,45,43
163,2,5:36.0,Shooting foul by K. Porziņģis (drawn by C. Zeller),,45,43
164,2,5:36.0,C. Zeller misses free throw 1 of 2,,45,43
165,2,5:36.0,Offensive rebound by Team,,45,43
166,2,5:36.0,C. Zeller misses free throw 2 of 2,,45,43
167,2,5:35.0,,Defensive rebound by C. Anthony,45,43
168,2,5:25.0,,Turnover by D. Rose (bad pass; steal by K. Walker),45,43
169,2,5:21.0,K. Walker makes 2-pt layup from 1 ft,,47,43
170,2,5:21.0,Shooting foul by B. Jennings (drawn by K. Walker),,47,43
171,2,5:21.0,K. Walker misses free throw 1 of 1,,47,43
172,2,5:20.0,,Defensive rebound by K. Porziņģis,47,43
173,2,5:04.0,,C. Anthony misses 2-pt jump shot from 22 ft,47,43
174,2,5:04.0,Defensive rebound by C. Zeller,,47,43
175,2,4:57.0,Personal foul by K. Porziņģis (drawn by C. Zeller),,47,43
176,2,4:57.0,C. Zeller makes free throw 1 of 2,,48,43
177,2,4:57.0,C. Zeller misses free throw 2 of 2,,48,43
178,2,4:57.0,,C. Lee enters the game for K. Porziņģis,48,43
179,2,4:57.0,,J. Holiday enters the game for B. Jennings,48,43
180,2,4:56.0,,Defensive rebound by C. Anthony,48,43
181,2,4:32.0,,C. Anthony misses 2-pt jump shot from 20 ft,48,43
182,2,4:30.0,,Offensive rebound by C. Lee,48,43
183,2,4:20.0,,D. Rose misses 3-pt jump shot from 26 ft,48,43
184,2,4:20.0,Defensive rebound by K. Walker,,48,43
185,2,4:10.0,M. Williams makes 2-pt layup from 2 ft (assist by N. Batum),,50,43
186,2,4:10.0,Shooting foul by J. Noah (drawn by M. Williams),,50,43
187,2,4:10.0,M. Williams makes free throw 1 of 1,,51,43
188,2,3:59.0,,J. Holiday makes 3-pt jump shot from 25 ft,51,46
189,2,3:45.0,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),,54,46
190,2,3:39.0,,New York full timeout,54,46
191,2,3:39.0,,S. Vujačić enters the game for J. Holiday,54,46
192,2,3:30.0,,C. Anthony makes 2-pt jump shot from 16 ft (assist by D. Rose),54,48
193,2,3:17.0,N. Batum misses 3-pt jump shot from 25 ft,,54,48
194,2,3:16.0,,Defensive rebound by D. Rose,54,48
195,2,2:59.0,,D. Rose makes 2-pt layup from 1 ft,54,50
196,2,2:45.0,R. Sessions misses 2-pt layup from 1 ft,,54,50
197,2,2:43.0,,Defensive rebound by J. Noah,54,50
198,2,2:39.0,,Personal foul by M. Williams (drawn by C. Anthony),54,50
199,2,2:39.0,Charlotte full timeout,,54,50
200,2,2:39.0,M. Belinelli enters the game for C. Zeller,,54,50
201,2,2:39.0,F. Kaminsky enters the game for K. Walker,,54,50
202,2,2:29.0,,Turnover by C. Anthony (traveling),54,50
203,2,2:12.0,N. Batum misses 3-pt jump shot from 25 ft,,54,50
204,2,2:10.0,Offensive rebound by M. Belinelli,,54,50
205,2,2:10.0,M. Belinelli misses 2-pt layup from 1 ft,,54,50
206,2,2:08.0,,Defensive rebound by J. Noah,54,50
207,2,2:01.0,,C. Lee misses 2-pt jump shot from 20 ft,54,50
208,2,2:00.0,Defensive rebound by R. Sessions,,54,50
209,2,1:49.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,54,50
210,2,1:48.0,,Defensive rebound by C. Anthony,54,50
211,2,1:36.0,,C. Anthony misses 3-pt jump shot from 25 ft,54,50
212,2,1:35.0,Defensive rebound by R. Sessions,,54,50
213,2,1:29.0,F. Kaminsky makes 2-pt layup at rim (assist by N. Batum),,56,50
214,2,1:11.0,,J. Noah makes 2-pt dunk at rim (assist by C. Anthony),56,52
215,2,0:47.0,R. Sessions misses 3-pt jump shot from 26 ft,,56,52
216,2,0:46.0,,Defensive rebound by J. Noah,56,52
217,2,0:37.0,,C. Lee misses 3-pt jump shot from 25 ft,56,52
218,2,0:36.0,Defensive rebound by R. Sessions,,56,52
219,2,0:11.0,N. Batum misses 2-pt jump shot from 17 ft,,56,52
220,2,0:10.0,,Defensive rebound by C. Anthony,56,52
221,2,0:02.0,,C. Anthony misses 2-pt jump shot from 11 ft,56,52
222,2,0:00.0,Defensive rebound by N. Batum,,56,52
223,3,11:44.0,C. Zeller makes 2-pt jump shot from 4 ft (assist by N. Batum),,58,52
224,3,11:23.0,,Turnover by C. Lee (bad pass; steal by K. Walker),58,52
225,3,11:11.0,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,,58,52
226,3,11:10.0,Offensive rebound by C. Zeller,,58,52
227,3,11:04.0,Def 3 sec tech foul by J. Noah,,58,52
228,3,11:04.0,N. Batum misses technical free throw,,58,52
229,3,11:04.0,Offensive rebound by Team,,58,52
230,3,10:46.0,C. Zeller makes 2-pt layup from 1 ft (assist by M. Kidd-Gilchrist),,60,52
231,3,10:34.0,,J. Noah makes 2-pt layup from 1 ft (assist by K. Porziņģis),60,54
232,3,10:15.0,M. Williams makes 2-pt layup at rim (assist by K. Walker),,62,54
233,3,9:52.0,,C. Anthony misses 3-pt jump shot from 25 ft,62,54
234,3,9:51.0,Defensive rebound by C. Zeller,,62,54
235,3,9:39.0,K. Walker misses 2-pt layup from 1 ft,,62,54
236,3,9:38.0,,Defensive rebound by K. Porziņģis,62,54
237,3,9:28.0,,Shooting foul by K. Walker (drawn by D. Rose),62,54
238,3,9:28.0,,D. Rose makes free throw 1 of 2,62,55
239,3,9:28.0,F. Kaminsky enters the game for M. Williams,,62,54
240,3,9:28.0,,D. Rose makes free throw 2 of 2,62,56
241,3,9:20.0,Shooting foul by J. Noah (drawn by K. Walker),,62,56
242,3,9:20.0,K. Walker makes free throw 1 of 2,,63,56
243,3,9:20.0,K. Walker makes free throw 2 of 2,,64,56
244,3,9:07.0,,Turnover by K. Porziņģis (lost ball; steal by K. Walker),64,56
245,3,9:04.0,K. Walker makes 2-pt layup at rim,,66,56
246,3,9:04.0,,New York full timeout,66,56
247,3,8:56.0,,Personal foul by M. Kidd-Gilchrist (drawn by C. Anthony),66,56
248,3,8:53.0,Technical foul by Team,,66,56
249,3,8:53.0,,C. Anthony makes technical free throw,66,57
250,3,8:40.0,,Turnover by Team (shot clock),66,57
251,3,8:21.0,Personal foul by K. Porziņģis (drawn by F. Kaminsky),,66,57
252,3,8:21.0,,W. Hernangómez enters the game for K. Porziņģis,66,57
253,3,8:07.0,N. Batum misses 2-pt jump shot from 12 ft,,66,57
254,3,8:07.0,,Defensive rebound by C. Lee,66,57
255,3,7:43.0,,W. Hernangómez misses 2-pt jump shot from 15 ft,66,57
256,3,7:42.0,Defensive rebound by N. Batum,,66,57
257,3,7:29.0,K. Walker makes 2-pt layup from 1 ft (assist by C. Zeller),,68,57
258,3,7:19.0,Violation by K. Walker (kicked ball),,68,57
259,3,7:19.0,,M. Kuzminskas enters the game for J. Noah,68,57
260,3,7:19.0,R. Sessions enters the game for K. Walker,,68,57
261,3,7:12.0,,D. Rose misses 2-pt jump shot from 17 ft,68,57
262,3,7:12.0,Defensive rebound by M. Kidd-Gilchrist,,68,57
263,3,7:00.0,Shooting foul by C. Anthony (drawn by M. Kidd-Gilchrist),,68,57
264,3,7:00.0,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by C. Zeller),,70,57
265,3,7:00.0,M. Kidd-Gilchrist misses free throw 1 of 1,,70,57
266,3,6:59.0,,Defensive rebound by W. Hernangómez,70,57
267,3,6:43.0,,D. Rose makes 2-pt layup from 2 ft (assist by W. Hernangómez),70,59
268,3,6:43.0,,Shooting foul by C. Zeller (drawn by D. Rose),70,59
269,3,6:43.0,K. Walker enters the game for R. Sessions,,70,59
270,3,6:43.0,,D. Rose makes free throw 1 of 1,70,60
271,3,6:27.0,Turnover by K. Walker (bad pass; steal by C. Lee),,70,60
272,3,6:15.0,,D. Rose misses 2-pt layup from 1 ft,70,60
273,3,6:15.0,,Offensive rebound by W. Hernangómez,70,60
274,3,6:15.0,,Turnover by W. Hernangómez (offensive goaltending),70,60
275,3,6:15.0,,Technical foul by Team,70,60
276,3,6:15.0,K. Walker misses technical free throw,,70,60
277,3,6:15.0,Offensive rebound by Team,,70,60
278,3,6:05.0,Turnover by K. Walker (bad pass; steal by M. Kuzminskas),,70,60
279,3,5:55.0,,C. Anthony makes 2-pt layup at rim,70,62
280,3,5:55.0,,Shooting foul by F. Kaminsky (drawn by C. Anthony),70,62
281,3,5:55.0,,C. Anthony makes free throw 1 of 1,70,63
282,3,5:36.0,C. Zeller misses 2-pt layup from 3 ft,,70,63
283,3,5:36.0,,Defensive rebound by W. Hernangómez,70,63
284,3,5:28.0,,C. Lee misses 3-pt jump shot from 24 ft,70,63
285,3,5:27.0,,Offensive rebound by M. Kuzminskas,70,63
286,3,5:24.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by M. Kuzminskas),70,66
287,3,5:24.0,Charlotte full timeout,,70,66
288,3,5:11.0,Turnover by N. Batum (bad pass; steal by C. Anthony),,70,66
289,3,5:04.0,,C. Lee misses 2-pt jump shot from 11 ft,70,66
290,3,5:03.0,Defensive rebound by M. Kidd-Gilchrist,,70,66
291,3,4:48.0,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),,72,66
292,3,4:32.0,,C. Anthony makes 2-pt jump shot from 14 ft (assist by C. Lee),72,68
293,3,4:18.0,K. Walker misses 2-pt jump shot from 11 ft,,72,68
294,3,4:18.0,,Defensive rebound by W. Hernangómez,72,68
295,3,4:00.0,,W. Hernangómez makes 2-pt hook shot from 4 ft (assist by C. Anthony),72,70
296,3,3:45.0,N. Batum misses 3-pt jump shot from 25 ft,,72,70
297,3,3:45.0,,Defensive rebound by C. Anthony,72,70
298,3,3:34.0,,Turnover by W. Hernangómez (bad pass; steal by K. Walker),72,70
299,3,3:26.0,Turnover by C. Zeller (bad pass; steal by D. Rose),,72,70
300,3,3:20.0,,D. Rose makes 2-pt layup at rim,72,72
301,3,3:05.0,Charlotte full timeout,,72,72
302,3,3:05.0,M. Belinelli enters the game for N. Batum,,72,72
303,3,3:05.0,R. Hibbert enters the game for C. Zeller,,72,72
304,3,2:58.0,K. Walker misses 3-pt jump shot from 25 ft,,72,72
305,3,2:57.0,,Defensive rebound by W. Hernangómez,72,72
306,3,2:41.0,,C. Lee makes 3-pt jump shot from 23 ft (assist by D. Rose),72,75
307,3,2:26.0,Turnover by M. Kidd-Gilchrist (lost ball; steal by C. Anthony),,72,75
308,3,2:15.0,,M. Kuzminskas misses 2-pt layup from 1 ft,72,75
309,3,2:15.0,Defensive rebound by F. Kaminsky,,72,75
310,3,2:05.0,Shooting foul by W. Hernangómez (drawn by F. Kaminsky),,72,75
311,3,2:05.0,F. Kaminsky makes free throw 1 of 2,,73,75
312,3,2:05.0,,B. Jennings enters the game for D. Rose,73,75
313,3,2:05.0,R. Sessions enters the game for K. Walker,,73,75
314,3,2:05.0,F. Kaminsky makes free throw 2 of 2,,74,75
315,3,1:49.0,,C. Anthony makes 2-pt jump shot from 9 ft,74,77
316,3,1:22.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,74,77
317,3,1:21.0,,Defensive rebound by B. Jennings,74,77
318,3,1:17.0,,C. Anthony misses 2-pt jump shot from 21 ft,74,77
319,3,1:16.0,Defensive rebound by F. Kaminsky,,74,77
320,3,1:03.0,Turnover by F. Kaminsky (traveling),,74,77
321,3,0:49.0,,M. Kuzminskas misses 3-pt jump shot from 25 ft,74,77
322,3,0:48.0,Defensive rebound by F. Kaminsky,,74,77
323,3,0:42.0,M. Belinelli misses 3-pt jump shot from 25 ft,,74,77
324,3,0:41.0,,Defensive rebound by C. Anthony,74,77
325,3,0:25.0,,C. Lee makes 2-pt layup from 1 ft (assist by B. Jennings),74,79
326,3,0:08.0,R. Sessions misses 2-pt layup from 1 ft (block by W. Hernangómez),,74,79
327,3,0:07.0,,Defensive rebound by M. Kuzminskas,74,79
328,3,0:02.0,,Offensive foul by C. Anthony (drawn by M. Kidd-Gilchrist),74,79
329,3,0:02.0,,Turnover by C. Anthony (offensive foul),74,79
330,3,0:00.0,R. Sessions misses 2-pt jump shot from 20 ft,,74,79
331,3,0:00.0,Offensive rebound by Team,,74,79
332,4,11:42.0,,Turnover by B. Jennings (lost ball; steal by R. Sessions),74,79
333,4,11:22.0,R. Hibbert misses 2-pt jump shot from 19 ft,,74,79
334,4,11:21.0,,Defensive rebound by B. Jennings,74,79
335,4,11:13.0,,K. Porziņģis misses 3-pt jump shot from 27 ft,74,79
336,4,11:12.0,Defensive rebound by R. Hibbert,,74,79
337,4,10:59.0,N. Batum misses 2-pt layup from 1 ft (block by K. Porziņģis),,74,79
338,4,10:58.0,Offensive rebound by Team,,74,79
339,4,10:55.0,Shooting foul by M. Kuzminskas (drawn by N. Batum),,74,79
340,4,10:55.0,N. Batum misses free throw 1 of 2,,74,79
341,4,10:55.0,Offensive rebound by Team,,74,79
342,4,10:55.0,N. Batum misses free throw 2 of 2,,74,79
343,4,10:54.0,,Defensive rebound by K. Porziņģis,74,79
344,4,10:40.0,,K. Porziņģis misses 2-pt jump shot from 4 ft,74,79
345,4,10:39.0,Defensive rebound by F. Kaminsky,,74,79
346,4,10:26.0,F. Kaminsky makes 2-pt jump shot from 4 ft,,76,79
347,4,10:10.0,,B. Jennings makes 3-pt jump shot from 25 ft (assist by M. Kuzminskas),76,82
348,4,9:55.0,R. Sessions makes 2-pt jump shot from 12 ft,,78,82
349,4,9:46.0,,Personal foul by R. Sessions (drawn by B. Jennings),78,82
350,4,9:41.0,,J. Holiday misses 2-pt jump shot from 17 ft,78,82
351,4,9:40.0,Defensive rebound by N. Batum,,78,82
352,4,9:26.0,Shooting foul by K. O'Quinn (drawn by R. Hibbert),,78,82
353,4,9:26.0,R. Hibbert makes free throw 1 of 2,,79,82
354,4,9:26.0,R. Hibbert makes free throw 2 of 2,,80,82
355,4,9:06.0,,B. Jennings misses 3-pt jump shot from 25 ft,80,82
356,4,9:05.0,,Offensive rebound by K. Porziņģis,80,82
357,4,8:58.0,,K. O'Quinn makes 2-pt hook shot from 5 ft (assist by J. Holiday),80,84
358,4,8:44.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by R. Sessions),,83,84
359,4,8:34.0,,Turnover by B. Jennings (lost ball),83,84
360,4,8:34.0,Official timeout,,83,84
361,4,8:13.0,N. Batum makes 2-pt jump shot from 10 ft,,85,84
362,4,7:56.0,,K. O'Quinn misses 2-pt jump shot from 15 ft,85,84
363,4,7:55.0,Defensive rebound by N. Batum,,85,84
364,4,7:48.0,N. Batum misses 3-pt jump shot from 26 ft,,85,84
365,4,7:47.0,,Defensive rebound by K. O'Quinn,85,84
366,4,7:32.0,,K. Porziņģis makes 2-pt jump shot from 8 ft,85,86
367,4,7:16.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,85,86
368,4,7:16.0,,Defensive rebound by B. Jennings,85,86
369,4,7:08.0,,B. Jennings misses 2-pt jump shot from 20 ft,85,86
370,4,7:07.0,Defensive rebound by N. Batum,,85,86
371,4,6:59.0,Turnover by F. Kaminsky (traveling),,85,86
372,4,6:44.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,85,86
373,4,6:43.0,Defensive rebound by R. Hibbert,,85,86
374,4,6:30.0,Turnover by M. Belinelli (bad pass; steal by J. Holiday),,85,86
375,4,6:23.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by B. Jennings),85,89
376,4,6:23.0,Charlotte full timeout,,85,89
377,4,6:23.0,K. Walker enters the game for R. Sessions,,85,89
378,4,6:23.0,C. Zeller enters the game for R. Hibbert,,85,89
379,4,6:23.0,,C. Anthony enters the game for M. Kuzminskas,85,89
