,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHILADELPHIA_ACTION,CLEVELAND_SCORE,PHILADELPHIA_SCORE
51,1,7:11.0,Offensive rebound by T. Thompson,,2,10
52,1,7:11.0,T. Thompson misses 2-pt layup from 1 ft,,2,10
53,1,7:10.0,,Defensive rebound by E. İlyasova,2,10
54,1,7:02.0,Violation by R. Jefferson (kicked ball),,2,10
55,1,7:02.0,,Philadelphia full timeout,2,10
56,1,7:02.0,,J. Okafor enters the game for J. Embiid,2,10
57,1,6:57.0,,S. Rodríguez misses 3-pt jump shot from 28 ft,2,10
58,1,6:54.0,Defensive rebound by J. Smith,,2,10
59,1,6:50.0,L. James makes 2-pt layup from 3 ft,,4,10
60,1,6:35.0,,Turnover by S. Rodríguez (bad pass),4,10
61,1,6:27.0,Turnover by L. James (lost ball; steal by S. Rodríguez),,4,10
62,1,6:19.0,,G. Henderson makes 2-pt jump shot from 14 ft,4,12
63,1,6:04.0,L. James makes 2-pt dunk at rim,,6,12
64,1,5:51.0,,G. Henderson misses 2-pt jump shot from 15 ft,6,12
65,1,5:49.0,,Offensive rebound by J. Okafor,6,12
66,1,5:48.0,,J. Okafor makes 2-pt layup from 2 ft,6,14
67,1,5:29.0,L. James misses 2-pt jump shot from 10 ft,,6,14
68,1,5:26.0,,Defensive rebound by G. Henderson,6,14
69,1,5:15.0,,J. Okafor makes 2-pt layup from 3 ft (assist by S. Rodríguez),6,16
70,1,5:01.0,K. Irving makes 2-pt layup from 1 ft,,8,16
71,1,5:01.0,Shooting foul by J. Okafor (drawn by K. Irving),,8,16
72,1,5:01.0,,D. Šarić enters the game for E. İlyasova,8,16
73,1,5:01.0,,N. Stauskas enters the game for G. Henderson,8,16
74,1,5:01.0,K. Irving makes free throw 1 of 1,,9,16
75,1,4:48.0,,D. Šarić makes 2-pt jump shot from 7 ft (assist by N. Stauskas),9,18
76,1,4:40.0,L. James makes 2-pt layup from 1 ft,,11,18
77,1,4:17.0,,N. Stauskas makes 3-pt jump shot from 26 ft (assist by D. Šarić),11,21
78,1,4:02.0,K. Irving makes 3-pt jump shot from 26 ft,,14,21
79,1,3:49.0,,J. Okafor makes 2-pt jump shot from 15 ft,14,23
80,1,3:36.0,Personal foul by S. Rodríguez (drawn by K. Irving),,14,23
81,1,3:36.0,,T. McConnell enters the game for S. Rodríguez,14,23
82,1,3:22.0,J. Smith misses 3-pt jump shot from 25 ft,,14,23
83,1,3:20.0,,Defensive rebound by J. Okafor,14,23
84,1,3:07.0,,H. Thompson misses 3-pt jump shot from 27 ft,14,23
85,1,3:06.0,Defensive rebound by L. James,,14,23
86,1,2:54.0,J. Smith misses 2-pt layup from 2 ft,,14,23
87,1,2:53.0,,Defensive rebound by J. Okafor,14,23
88,1,2:41.0,,D. Šarić misses 2-pt layup from 3 ft,14,23
89,1,2:40.0,Defensive rebound by Team,,14,23
90,1,2:40.0,Cleveland full timeout,,14,23
91,1,2:40.0,,J. Embiid enters the game for J. Okafor,14,23
92,1,2:40.0,K. Love enters the game for T. Thompson,,14,23
93,1,2:40.0,M. Dunleavy enters the game for J. Smith,,14,23
94,1,2:40.0,D. Liggins enters the game for K. Irving,,14,23
95,1,2:29.0,Shooting foul by H. Thompson (drawn by L. James),,14,23
96,1,2:29.0,L. James makes free throw 1 of 2,,15,23
97,1,2:29.0,L. James makes free throw 2 of 2,,16,23
98,1,2:17.0,,N. Stauskas makes 2-pt layup from 2 ft,16,25
99,1,2:01.0,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),,19,25
100,1,1:48.0,,T. McConnell makes 2-pt layup from 1 ft (assist by J. Embiid),19,27
101,1,1:31.0,K. Love makes 3-pt jump shot from 26 ft (assist by L. James),,22,27
102,1,1:22.0,,Personal foul by D. Liggins (drawn by J. Embiid),22,27
103,1,1:07.0,,H. Thompson misses 2-pt jump shot from 8 ft,22,27
104,1,1:05.0,,Offensive rebound by J. Embiid,22,27
105,1,1:05.0,,Shooting foul by M. Dunleavy (drawn by J. Embiid),22,27
106,1,1:05.0,,J. Embiid misses free throw 1 of 2,22,27
107,1,1:05.0,,Offensive rebound by Team,22,27
108,1,1:05.0,,J. Embiid makes free throw 2 of 2,22,28
109,1,0:53.0,K. Love misses 3-pt jump shot from 25 ft,,22,28
110,1,0:51.0,,Defensive rebound by N. Stauskas,22,28
111,1,0:40.0,,D. Šarić misses 2-pt jump shot from 5 ft,22,28
112,1,0:38.0,Defensive rebound by K. Love,,22,28
113,1,0:38.0,,Loose ball foul by D. Šarić (drawn by K. Love),22,28
114,1,0:38.0,K. Love makes free throw 1 of 2,,23,28
115,1,0:38.0,K. Love makes free throw 2 of 2,,24,28
116,1,0:28.0,,J. Embiid makes 2-pt layup from 2 ft (assist by N. Stauskas),24,30
117,1,0:28.0,,Shooting block foul by R. Jefferson (drawn by J. Embiid),24,30
118,1,0:28.0,,J. Embiid misses free throw 1 of 1,24,30
119,1,0:27.0,Defensive rebound by R. Jefferson,,24,30
120,1,0:06.0,K. Love misses 3-pt jump shot from 27 ft,,24,30
121,1,0:04.0,,Defensive rebound by D. Šarić,24,30
122,1,0:02.0,,Turnover by D. Šarić (bad pass; steal by D. Liggins),24,30
123,1,0:01.0,R. Jefferson misses 3-pt jump shot from 28 ft,,24,30
124,1,0:00.0,Offensive rebound by Team,,24,30
125,2,11:54.0,M. Dunleavy misses 3-pt jump shot from 24 ft,,24,30
126,2,11:52.0,Offensive rebound by K. Love,,24,30
127,2,11:50.0,M. Dunleavy misses 3-pt jump shot from 26 ft,,24,30
128,2,11:48.0,,Defensive rebound by J. Okafor,24,30
129,2,11:37.0,,H. Thompson makes 3-pt jump shot from 26 ft (assist by D. Šarić),24,33
130,2,11:14.0,R. Jefferson misses 3-pt jump shot from 23 ft,,24,33
131,2,11:12.0,Offensive rebound by R. Jefferson,,24,33
132,2,11:08.0,R. Jefferson makes 2-pt layup from 1 ft,,26,33
133,2,10:50.0,,N. Stauskas misses 3-pt jump shot from 26 ft,26,33
134,2,10:48.0,Defensive rebound by K. Love,,26,33
135,2,10:41.0,M. Dunleavy makes 2-pt layup from 1 ft (assist by L. James),,28,33
136,2,10:18.0,,J. Okafor misses 2-pt jump shot from 5 ft,28,33
137,2,10:16.0,Defensive rebound by L. James,,28,33
138,2,10:05.0,R. Jefferson misses 3-pt jump shot from 24 ft,,28,33
139,2,10:03.0,,Defensive rebound by N. Stauskas,28,33
140,2,9:54.0,,T. McConnell misses 2-pt jump shot from 12 ft,28,33
141,2,9:53.0,Defensive rebound by K. Love,,28,33
142,2,9:46.0,Turnover by K. Love (bad pass),,28,33
143,2,9:46.0,J. Smith enters the game for L. James,,28,33
144,2,9:29.0,,D. Šarić makes 2-pt jump shot from 13 ft (assist by H. Thompson),28,35
145,2,9:17.0,Turnover by K. Irving (bad pass; steal by T. McConnell),,28,35
146,2,9:17.0,,Personal foul by R. Jefferson (drawn by T. McConnell),28,35
147,2,9:17.0,T. Thompson enters the game for R. Jefferson,,28,35
148,2,9:17.0,,R. Covington enters the game for H. Thompson,28,35
149,2,9:02.0,,D. Šarić misses 2-pt layup from 3 ft,28,35
150,2,9:01.0,,Offensive rebound by T. McConnell,28,35
151,2,9:01.0,,T. McConnell misses 2-pt layup from 2 ft,28,35
152,2,8:59.0,Defensive rebound by T. Thompson,,28,35
153,2,8:51.0,K. Irving misses 2-pt layup from 3 ft (block by D. Šarić),,28,35
154,2,8:51.0,Offensive rebound by Team,,28,35
155,2,8:51.0,Official timeout,,28,35
156,2,8:51.0,,G. Henderson enters the game for N. Stauskas,28,35
157,2,8:49.0,J. Smith misses 2-pt layup from 3 ft,,28,35
158,2,8:47.0,,Defensive rebound by J. Okafor,28,35
159,2,8:34.0,,R. Covington misses 3-pt jump shot from 27 ft,28,35
160,2,8:32.0,Defensive rebound by K. Love,,28,35
161,2,8:21.0,K. Irving makes 2-pt jump shot from 21 ft,,30,35
162,2,7:59.0,,D. Šarić misses 3-pt jump shot from 24 ft,30,35
163,2,7:57.0,,Offensive rebound by T. McConnell,30,35
164,2,7:52.0,,R. Covington makes 3-pt jump shot from 29 ft (assist by T. McConnell),30,38
165,2,7:29.0,M. Dunleavy misses 3-pt jump shot from 24 ft,,30,38
166,2,7:27.0,,Defensive rebound by R. Covington,30,38
167,2,7:14.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by T. McConnell),30,41
168,2,7:13.0,Cleveland full timeout,,30,41
169,2,7:13.0,,J. Embiid enters the game for J. Okafor,30,41
170,2,7:03.0,K. Irving makes 3-pt jump shot from 24 ft (assist by M. Dunleavy),,33,41
171,2,6:35.0,,G. Henderson makes 3-pt jump shot from 27 ft (assist by T. McConnell),33,44
172,2,6:18.0,M. Dunleavy misses 2-pt jump shot from 4 ft (block by J. Embiid),,33,44
173,2,6:17.0,,Defensive rebound by T. McConnell,33,44
174,2,6:17.0,,Personal foul by T. Thompson (drawn by T. McConnell),33,44
175,2,6:17.0,,E. İlyasova enters the game for D. Šarić,33,44
176,2,6:17.0,,S. Rodríguez enters the game for T. McConnell,33,44
177,2,6:17.0,L. James enters the game for M. Dunleavy,,33,44
178,2,6:06.0,,J. Embiid misses 2-pt jump shot from 11 ft,33,44
179,2,6:04.0,Defensive rebound by J. Smith,,33,44
180,2,5:56.0,K. Love misses 2-pt layup from 2 ft,,33,44
181,2,5:55.0,,Defensive rebound by J. Embiid,33,44
182,2,5:47.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by S. Rodríguez),33,47
183,2,5:23.0,J. Smith misses 3-pt jump shot from 25 ft,,33,47
184,2,5:22.0,,Defensive rebound by J. Embiid,33,47
185,2,5:18.0,,Turnover by E. İlyasova (traveling),33,47
186,2,5:12.0,Personal foul by G. Henderson (drawn by K. Irving),,33,47
187,2,5:01.0,L. James makes 3-pt jump shot from 27 ft (assist by J. Smith),,36,47
188,2,4:44.0,,Turnover by J. Embiid (bad pass),36,47
189,2,4:36.0,K. Irving misses 2-pt jump shot from 5 ft (block by G. Henderson),,36,47
190,2,4:34.0,,Defensive rebound by G. Henderson,36,47
191,2,4:28.0,,E. İlyasova misses 3-pt jump shot from 24 ft,36,47
192,2,4:26.0,Defensive rebound by K. Irving,,36,47
193,2,4:20.0,L. James makes 2-pt layup from 2 ft,,38,47
194,2,3:59.0,,E. İlyasova makes 2-pt layup from 2 ft (assist by J. Embiid),38,49
195,2,3:47.0,T. Thompson makes 2-pt jump shot from 7 ft (assist by K. Irving),,40,49
196,2,3:35.0,,R. Covington misses 3-pt jump shot from 26 ft,40,49
197,2,3:34.0,Defensive rebound by T. Thompson,,40,49
198,2,3:31.0,Personal foul by J. Embiid (drawn by K. Irving),,40,49
199,2,3:31.0,,J. Okafor enters the game for J. Embiid,40,49
200,2,3:22.0,K. Love makes 3-pt jump shot from 22 ft (assist by L. James),,43,49
201,2,3:15.0,,Philadelphia full timeout,43,49
202,2,3:03.0,,G. Henderson makes 2-pt layup from 1 ft,43,51
203,2,3:03.0,,Shooting foul by J. Smith (drawn by G. Henderson),43,51
204,2,3:03.0,,G. Henderson makes free throw 1 of 1,43,52
205,2,2:48.0,K. Love misses 2-pt jump shot from 8 ft,,43,52
206,2,2:47.0,Offensive rebound by T. Thompson,,43,52
207,2,2:44.0,Turnover by T. Thompson (lost ball; steal by G. Henderson),,43,52
208,2,2:38.0,,E. İlyasova misses 2-pt layup from 3 ft (block by T. Thompson),43,52
209,2,2:36.0,,Offensive rebound by J. Okafor,43,52
210,2,2:36.0,,J. Okafor makes 2-pt layup from 1 ft,43,54
211,2,2:15.0,K. Irving misses 2-pt jump shot from 7 ft,,43,54
212,2,2:13.0,,Defensive rebound by R. Covington,43,54
213,2,1:56.0,,J. Okafor makes 2-pt jump shot from 6 ft (assist by S. Rodríguez),43,56
214,2,1:41.0,Shooting foul by G. Henderson (drawn by K. Love),,43,56
215,2,1:41.0,K. Love makes free throw 1 of 2,,44,56
216,2,1:41.0,K. Love makes free throw 2 of 2,,45,56
217,2,1:31.0,,G. Henderson misses 3-pt jump shot from 26 ft,45,56
218,2,1:30.0,Defensive rebound by Team,,45,56
219,2,1:30.0,,N. Stauskas enters the game for G. Henderson,45,56
220,2,1:30.0,,H. Thompson enters the game for R. Covington,45,56
221,2,1:22.0,Shooting foul by J. Okafor (drawn by T. Thompson),,45,56
222,2,1:22.0,T. Thompson misses free throw 1 of 2,,45,56
223,2,1:22.0,Offensive rebound by Team,,45,56
224,2,1:22.0,T. Thompson misses free throw 2 of 2,,45,56
225,2,1:20.0,Offensive rebound by L. James,,45,56
226,2,1:20.0,L. James makes 2-pt dunk at rim,,47,56
227,2,0:59.0,,J. Okafor misses 2-pt jump shot from 9 ft,47,56
228,2,0:57.0,Defensive rebound by T. Thompson,,47,56
229,2,0:47.0,Shooting foul by H. Thompson (drawn by K. Irving),,47,56
230,2,0:47.0,K. Irving makes free throw 1 of 2,,48,56
231,2,0:47.0,K. Irving makes free throw 2 of 2,,49,56
232,2,0:42.0,,S. Rodríguez makes 2-pt jump shot from 18 ft,49,58
233,2,0:35.0,L. James makes 2-pt jump shot from 9 ft,,51,58
234,2,0:35.0,Shooting foul by N. Stauskas (drawn by L. James),,51,58
235,2,0:35.0,R. Jefferson enters the game for K. Love,,51,58
236,2,0:35.0,L. James makes free throw 1 of 1,,52,58
237,2,0:27.0,,S. Rodríguez misses 2-pt layup from 1 ft,52,58
238,2,0:24.0,Defensive rebound by T. Thompson,,52,58
239,2,0:19.0,Cleveland full timeout,,52,58
240,2,0:19.0,,T. McConnell enters the game for S. Rodríguez,52,58
241,2,0:19.0,M. Dunleavy enters the game for T. Thompson,,52,58
242,2,0:04.0,M. Dunleavy misses 2-pt jump shot from 19 ft,,52,58
243,2,0:03.0,Offensive rebound by J. Smith,,52,58
244,2,0:01.0,K. Irving misses 3-pt jump shot from 26 ft,,52,58
245,2,0:00.0,Offensive rebound by Team,,52,58
246,3,11:41.0,L. James misses 2-pt jump shot from 20 ft,,52,58
247,3,11:38.0,,Defensive rebound by E. İlyasova,52,58
248,3,11:33.0,,Turnover by E. İlyasova (bad pass; steal by J. Jones),52,58
249,3,11:21.0,J. Smith misses 3-pt jump shot from 28 ft,,52,58
250,3,11:19.0,,Defensive rebound by J. Embiid,52,58
251,3,11:08.0,,Personal foul by T. Thompson (drawn by J. Embiid),52,58
252,3,10:59.0,,S. Rodríguez misses 2-pt jump shot from 13 ft,52,58
253,3,10:57.0,Defensive rebound by T. Thompson,,52,58
254,3,10:47.0,K. Irving makes 2-pt layup from 2 ft,,54,58
255,3,10:30.0,,J. Embiid makes 2-pt layup from 1 ft (assist by G. Henderson),54,60
256,3,10:09.0,K. Irving makes 2-pt jump shot from 15 ft,,56,60
257,3,9:53.0,,J. Embiid makes 2-pt layup from 2 ft (assist by S. Rodríguez),56,62
258,3,9:25.0,Turnover by Team (shot clock),,56,62
259,3,9:07.0,,S. Rodríguez makes 2-pt layup from 1 ft (assist by E. İlyasova),56,64
260,3,8:53.0,L. James misses 3-pt jump shot from 27 ft,,56,64
261,3,8:51.0,,Defensive rebound by S. Rodríguez,56,64
262,3,8:49.0,,R. Covington misses 2-pt layup from 2 ft,56,64
263,3,8:47.0,Defensive rebound by K. Irving,,56,64
264,3,8:38.0,Turnover by L. James (bad pass; steal by S. Rodríguez),,56,64
265,3,8:34.0,,Turnover by S. Rodríguez (bad pass),56,64
266,3,8:34.0,Cleveland full timeout,,56,64
267,3,8:22.0,K. Irving misses 3-pt jump shot from 24 ft,,56,64
268,3,8:20.0,,Defensive rebound by R. Covington,56,64
269,3,8:13.0,,Personal foul by J. Jones (drawn by S. Rodríguez),56,64
270,3,7:58.0,,G. Henderson misses 2-pt jump shot from 13 ft,56,64
271,3,7:57.0,,Offensive rebound by E. İlyasova,56,64
272,3,7:55.0,,E. İlyasova misses 2-pt layup from 2 ft,56,64
273,3,7:54.0,Defensive rebound by T. Thompson,,56,64
274,3,7:37.0,J. Smith misses 3-pt jump shot from 28 ft,,56,64
275,3,7:36.0,,Defensive rebound by R. Covington,56,64
276,3,7:21.0,,J. Embiid misses 2-pt jump shot from 16 ft,56,64
277,3,7:20.0,Defensive rebound by J. Smith,,56,64
278,3,7:09.0,J. Jones makes 3-pt jump shot from 25 ft (assist by L. James),,59,64
279,3,6:54.0,,R. Covington makes 2-pt layup from 1 ft (assist by G. Henderson),59,66
280,3,6:32.0,K. Irving makes 3-pt jump shot from 26 ft (assist by L. James),,62,66
281,3,6:32.0,,Philadelphia full timeout,62,66
282,3,6:32.0,,J. Okafor enters the game for J. Embiid,62,66
283,3,6:32.0,K. Love enters the game for T. Thompson,,62,66
284,3,6:09.0,,G. Henderson misses 2-pt jump shot from 9 ft,62,66
285,3,6:08.0,,Offensive rebound by Team,62,66
286,3,5:53.0,,S. Rodríguez makes 3-pt jump shot from 24 ft,62,69
287,3,5:37.0,K. Love misses 3-pt jump shot from 25 ft,,62,69
288,3,5:36.0,,Defensive rebound by G. Henderson,62,69
289,3,5:23.0,,J. Okafor misses 2-pt jump shot from 17 ft,62,69
290,3,5:22.0,Defensive rebound by K. Love,,62,69
291,3,5:12.0,K. Love makes 2-pt layup from 1 ft (assist by L. James),,64,69
292,3,5:00.0,,G. Henderson makes 2-pt layup from 3 ft,64,71
293,3,5:00.0,,Shooting foul by J. Jones (drawn by G. Henderson),64,71
294,3,5:00.0,,G. Henderson makes free throw 1 of 1,64,72
295,3,4:45.0,Personal foul by S. Rodríguez (drawn by L. James),,64,72
296,3,4:45.0,,N. Stauskas enters the game for R. Covington,64,72
297,3,4:38.0,K. Irving misses 2-pt hook shot from 8 ft,,64,72
298,3,4:36.0,,Defensive rebound by N. Stauskas,64,72
299,3,4:21.0,,Offensive foul by E. İlyasova (drawn by J. Jones),64,72
300,3,4:21.0,,Turnover by E. İlyasova (offensive foul),64,72
301,3,4:21.0,,T. McConnell enters the game for S. Rodríguez,64,72
302,3,4:21.0,,D. Šarić enters the game for E. İlyasova,64,72
303,3,4:12.0,K. Love makes 3-pt jump shot from 27 ft (assist by K. Irving),,67,72
304,3,4:00.0,,G. Henderson misses 3-pt jump shot from 27 ft,67,72
305,3,3:59.0,Defensive rebound by K. Love,,67,72
306,3,3:53.0,J. Jones makes 3-pt jump shot from 22 ft (assist by L. James),,70,72
307,3,3:38.0,,J. Okafor makes 2-pt jump shot from 7 ft,70,74
308,3,3:20.0,K. Love misses 2-pt hook shot from 10 ft,,70,74
309,3,3:19.0,,Defensive rebound by T. McConnell,70,74
310,3,3:09.0,,N. Stauskas makes 2-pt layup from 1 ft (assist by D. Šarić),70,76
311,3,3:09.0,Cleveland full timeout,,70,76
312,3,3:09.0,R. Jefferson enters the game for K. Irving,,70,76
313,3,3:09.0,D. Liggins enters the game for J. Smith,,70,76
314,3,3:07.0,Turnover by D. Liggins (step out of bounds),,70,76
315,3,2:59.0,,Turnover by T. McConnell (traveling),70,76
316,3,2:50.0,Personal foul by G. Henderson (drawn by L. James),,70,76
317,3,2:43.0,Def 3 sec tech foul by J. Okafor,,70,76
318,3,2:43.0,L. James makes technical free throw,,71,76
319,3,2:34.0,L. James misses 2-pt layup from 2 ft,,71,76
320,3,2:32.0,,Defensive rebound by D. Šarić,71,76
321,3,2:23.0,,J. Okafor makes 2-pt jump shot from 4 ft,71,78
322,3,2:13.0,L. James misses 2-pt jump shot from 23 ft,,71,78
323,3,2:10.0,,Defensive rebound by J. Okafor,71,78
324,3,2:01.0,,G. Henderson misses 3-pt jump shot from 25 ft,71,78
325,3,2:00.0,Defensive rebound by K. Love,,71,78
326,3,1:53.0,Turnover by L. James (bad pass),,71,78
327,3,1:53.0,,H. Thompson enters the game for G. Henderson,71,78
328,3,1:38.0,,Turnover by J. Okafor (traveling),71,78
329,3,1:28.0,R. Jefferson misses 3-pt jump shot from 24 ft,,71,78
330,3,1:26.0,,Defensive rebound by D. Šarić,71,78
331,3,1:15.0,,D. Šarić makes 3-pt jump shot from 27 ft (assist by N. Stauskas),71,81
332,3,1:06.0,Shooting foul by H. Thompson (drawn by L. James),,71,81
333,3,1:06.0,L. James makes free throw 1 of 2,,72,81
334,3,1:06.0,L. James misses free throw 2 of 2,,72,81
335,3,1:06.0,T. Thompson enters the game for J. Jones,,72,81
336,3,1:05.0,,Defensive rebound by J. Okafor,72,81
337,3,0:46.0,,T. McConnell misses 2-pt layup from 1 ft,72,81
338,3,0:44.0,Defensive rebound by T. Thompson,,72,81
339,3,0:35.0,K. Love makes 2-pt dunk at rim (assist by L. James),,74,81
340,3,0:17.0,,D. Šarić misses 3-pt jump shot from 27 ft,74,81
341,3,0:16.0,Defensive rebound by Team,,74,81
342,3,0:01.0,L. James makes 2-pt layup from 2 ft,,76,81
343,3,0:01.0,Shooting block foul by D. Šarić (drawn by L. James),,76,81
344,3,0:01.0,L. James makes free throw 1 of 1,,77,81
345,3,0:01.0,,Turnover by D. Šarić (bad pass; steal by R. Jefferson),77,81
346,3,0:00.0,R. Jefferson misses 3-pt jump shot from 32 ft,,77,81
347,3,0:00.0,Offensive rebound by Team,,77,81
348,4,11:44.0,,Turnover by D. Šarić (lost ball),77,81
349,4,11:26.0,L. James misses 3-pt jump shot from 25 ft,,77,81
350,4,11:24.0,Offensive rebound by R. Jefferson,,77,81
351,4,11:11.0,L. James misses 2-pt jump shot from 10 ft,,77,81
352,4,11:10.0,,Defensive rebound by H. Thompson,77,81
353,4,10:55.0,,N. Stauskas misses 3-pt jump shot from 24 ft,77,81
354,4,10:54.0,,Offensive rebound by D. Šarić,77,81
355,4,10:44.0,,J. Embiid misses 2-pt jump shot from 14 ft,77,81
356,4,10:42.0,Defensive rebound by L. James,,77,81
357,4,10:34.0,Cleveland full timeout,,77,81
358,4,10:34.0,K. Irving enters the game for D. Liggins,,77,81
359,4,10:34.0,J. Smith enters the game for L. James,,77,81
360,4,10:31.0,K. Irving makes 3-pt jump shot from 26 ft (assist by K. Love),,80,81
361,4,10:08.0,,J. Embiid makes 3-pt jump shot from 27 ft (assist by H. Thompson),80,84
362,4,9:53.0,Shooting foul by D. Šarić (drawn by K. Love),,80,84
363,4,9:53.0,K. Love makes free throw 1 of 3,,81,84
364,4,9:53.0,K. Love makes free throw 2 of 3,,82,84
365,4,9:53.0,K. Love makes free throw 3 of 3,,83,84
366,4,9:36.0,,Turnover by D. Šarić (bad pass),83,84
367,4,9:22.0,K. Irving makes 2-pt layup from 1 ft,,85,84
368,4,9:06.0,,Shooting foul by T. Thompson (drawn by J. Embiid),85,84
369,4,9:06.0,,J. Embiid makes free throw 1 of 2,85,85
370,4,9:06.0,,J. Embiid makes free throw 2 of 2,85,86
371,4,8:54.0,Def 3 sec tech foul by J. Embiid,,85,86
372,4,8:54.0,K. Irving makes technical free throw,,86,86
373,4,8:54.0,,G. Henderson enters the game for H. Thompson,86,86
374,4,8:46.0,K. Irving makes 2-pt jump shot from 17 ft,,88,86
375,4,8:27.0,,Offensive foul by J. Embiid (drawn by T. Thompson),88,86
376,4,8:27.0,,Turnover by J. Embiid (offensive foul),88,86
377,4,8:17.0,K. Irving misses 3-pt jump shot from 27 ft,,88,86
378,4,8:15.0,,Defensive rebound by Team,88,86
379,4,8:14.0,,Personal foul by T. Thompson (drawn by J. Embiid),88,86
380,4,7:58.0,,Turnover by J. Embiid (bad pass; steal by R. Jefferson),88,86
381,4,7:52.0,K. Irving makes 2-pt layup from 1 ft (assist by R. Jefferson),,90,86
382,4,7:33.0,,Personal foul by R. Jefferson (drawn by J. Embiid),90,86
383,4,7:33.0,L. James enters the game for K. Love,,90,86
384,4,7:33.0,,J. Okafor enters the game for J. Embiid,90,86
385,4,7:33.0,,E. İlyasova enters the game for D. Šarić,90,86
386,4,7:18.0,,N. Stauskas makes 3-pt jump shot from 23 ft (assist by J. Okafor),90,89
387,4,7:03.0,K. Irving misses 3-pt jump shot from 24 ft,,90,89
388,4,7:00.0,Offensive rebound by T. Thompson,,90,89
389,4,7:00.0,Shooting foul by N. Stauskas (drawn by T. Thompson),,90,89
390,4,7:00.0,T. Thompson makes free throw 1 of 2,,91,89
