,QUARTER,TIME_REMAINING,ORLANDO_ACTION,INDIANA_ACTION,ORLANDO_SCORE,INDIANA_SCORE
135,2,6:31.0,A. Gordon misses 2-pt jump shot from 18 ft (block by C. Miles),,30,28
136,2,6:29.0,,Defensive rebound by M. Turner,30,28
137,2,6:22.0,,C. Miles makes 3-pt jump shot from 24 ft (assist by A. Brooks),30,31
138,2,5:56.0,D. Augustin misses 2-pt jump shot from 16 ft (block by M. Ellis),,30,31
139,2,5:55.0,Offensive rebound by Team,,30,31
140,2,5:55.0,Turnover by Team (shot clock),,30,31
141,2,5:55.0,S. Ibaka enters the game for A. Gordon,,30,31
142,2,5:55.0,J. Green enters the game for D. Augustin,,30,31
143,2,5:55.0,E. Payton enters the game for D. Rudež,,30,31
144,2,5:55.0,,J. Teague enters the game for C. Miles,30,31
145,2,5:55.0,,P. George enters the game for A. Brooks,30,31
146,2,5:41.0,,Turnover by M. Ellis (discontinued dribble),30,31
147,2,5:17.0,J. Green misses 3-pt jump shot from 25 ft,,30,31
148,2,5:15.0,Offensive rebound by Team,,30,31
149,2,5:15.0,E. Fournier enters the game for C. Watson,,30,31
150,2,5:09.0,S. Ibaka misses 3-pt jump shot from 23 ft,,30,31
151,2,5:09.0,,Defensive rebound by T. Young,30,31
152,2,4:58.0,,P. George makes 2-pt jump shot from 19 ft,30,33
153,2,4:41.0,J. Green misses 3-pt jump shot from 25 ft,,30,33
154,2,4:40.0,,Defensive rebound by J. Teague,30,33
155,2,4:31.0,,M. Turner makes 2-pt jump shot from 19 ft (assist by P. George),30,35
156,2,4:14.0,N. Vučević makes 2-pt jump shot from 20 ft (assist by E. Payton),,32,35
157,2,3:58.0,,J. Teague makes 3-pt jump shot from 26 ft (assist by P. George),32,38
158,2,3:32.0,N. Vučević misses 2-pt jump shot from 14 ft,,32,38
159,2,3:30.0,,Defensive rebound by P. George,32,38
160,2,3:20.0,,J. Teague misses 3-pt jump shot from 27 ft,32,38
161,2,3:20.0,Defensive rebound by N. Vučević,,32,38
162,2,3:14.0,J. Green makes 2-pt layup from 2 ft (assist by E. Payton),,34,38
163,2,2:59.0,,Turnover by P. George (bad pass; steal by E. Payton),34,38
164,2,2:54.0,E. Payton misses 2-pt layup from 1 ft (block by T. Young),,34,38
165,2,2:53.0,,Defensive rebound by M. Turner,34,38
166,2,2:38.0,,M. Turner misses 2-pt layup from 1 ft,34,38
167,2,2:37.0,Defensive rebound by E. Payton,,34,38
168,2,2:32.0,E. Fournier misses 2-pt layup from 2 ft (block by J. Teague),,34,38
169,2,2:31.0,,Defensive rebound by T. Young,34,38
170,2,2:31.0,Loose ball foul by N. Vučević (drawn by T. Young),,34,38
171,2,2:31.0,Official timeout,,34,38
172,2,2:31.0,,C. Miles enters the game for M. Ellis,34,38
173,2,2:14.0,Violation by N. Vučević (kicked ball),,34,38
174,2,2:14.0,,K. Séraphin enters the game for M. Turner,34,38
175,2,2:06.0,,J. Teague misses 2-pt jump shot from 11 ft (block by N. Vučević),34,38
176,2,2:05.0,Defensive rebound by N. Vučević,,34,38
177,2,1:59.0,S. Ibaka misses 3-pt jump shot from 26 ft,,34,38
178,2,1:59.0,,Defensive rebound by C. Miles,34,38
179,2,1:54.0,,P. George misses 2-pt layup from 1 ft,34,38
180,2,1:53.0,Defensive rebound by E. Payton,,34,38
181,2,1:46.0,Shooting foul by K. Séraphin (drawn by J. Green),,34,38
182,2,1:46.0,J. Green misses free throw 1 of 2,,34,38
183,2,1:46.0,Offensive rebound by Team,,34,38
184,2,1:46.0,J. Green makes free throw 2 of 2,,35,38
185,2,1:21.0,,Turnover by P. George (bad pass; steal by E. Fournier),35,38
186,2,1:14.0,S. Ibaka makes 2-pt dunk at rim (assist by N. Vučević),,37,38
187,2,1:06.0,,T. Young misses 2-pt layup from 2 ft,37,38
188,2,1:05.0,,Offensive rebound by P. George,37,38
189,2,1:00.0,,T. Young makes 3-pt jump shot from 23 ft (assist by C. Miles),37,41
190,2,0:38.0,E. Fournier misses 3-pt jump shot from 23 ft,,37,41
191,2,0:38.0,,Defensive rebound by J. Teague,37,41
192,2,0:32.0,,C. Miles misses 3-pt jump shot from 23 ft,37,41
193,2,0:30.0,Defensive rebound by N. Vučević,,37,41
194,2,0:26.0,Turnover by E. Fournier (bad pass),,37,41
195,2,0:26.0,,Indiana full timeout,37,41
196,2,0:26.0,B. Biyombo enters the game for N. Vučević,,37,41
197,2,0:05.0,,J. Teague misses 2-pt layup at rim,37,41
198,2,0:04.0,,Offensive rebound by K. Séraphin,37,41
199,2,0:04.0,,K. Séraphin misses 2-pt layup at rim,37,41
200,2,0:02.0,Defensive rebound by S. Ibaka,,37,41
201,3,11:45.0,,M. Turner makes 2-pt dunk at rim,37,43
202,3,11:33.0,N. Vučević misses 2-pt layup from 1 ft,,37,43
203,3,11:31.0,Offensive rebound by S. Ibaka,,37,43
204,3,11:31.0,S. Ibaka misses 2-pt layup from 2 ft (block by P. George),,37,43
205,3,11:30.0,Offensive rebound by J. Green,,37,43
206,3,11:24.0,Shooting foul by T. Young (drawn by E. Payton),,37,43
207,3,11:24.0,E. Payton makes free throw 1 of 2,,38,43
208,3,11:24.0,E. Payton makes free throw 2 of 2,,39,43
209,3,10:59.0,,M. Ellis misses 3-pt jump shot from 27 ft,39,43
210,3,10:59.0,Defensive rebound by S. Ibaka,,39,43
211,3,10:45.0,N. Vučević misses 2-pt jump shot from 14 ft,,39,43
212,3,10:44.0,,Defensive rebound by J. Teague,39,43
213,3,10:33.0,,M. Ellis makes 2-pt layup from 1 ft (assist by J. Teague),39,45
214,3,10:13.0,E. Payton makes 2-pt jump shot from 6 ft,,41,45
215,3,10:00.0,,M. Ellis misses 3-pt jump shot from 22 ft,41,45
216,3,9:59.0,Defensive rebound by N. Vučević,,41,45
217,3,9:59.0,Personal foul by J. Teague (drawn by N. Vučević),,41,45
218,3,9:52.0,E. Fournier makes 2-pt layup from 2 ft,,43,45
219,3,9:52.0,Shooting foul by M. Ellis (drawn by E. Fournier),,43,45
220,3,9:52.0,E. Fournier makes free throw 1 of 1,,44,45
221,3,9:36.0,,M. Turner misses 2-pt jump shot from 20 ft,44,45
222,3,9:35.0,Defensive rebound by E. Payton,,44,45
223,3,9:22.0,Offensive foul by N. Vučević (drawn by M. Turner),,44,45
224,3,9:22.0,Turnover by N. Vučević (offensive foul),,44,45
225,3,9:10.0,,P. George makes 3-pt jump shot from 24 ft (assist by M. Ellis),44,48
226,3,8:50.0,E. Payton makes 2-pt jump shot from 8 ft,,46,48
227,3,8:30.0,,Personal block foul by J. Green (drawn by P. George),46,48
228,3,8:16.0,,M. Turner misses 2-pt jump shot from 13 ft,46,48
229,3,8:16.0,Defensive rebound by S. Ibaka,,46,48
230,3,8:10.0,Turnover by E. Payton (bad pass; steal by P. George),,46,48
231,3,8:10.0,,Personal take foul by E. Payton (drawn by P. George),46,48
232,3,7:58.0,,P. George misses 3-pt jump shot from 25 ft,46,48
233,3,7:58.0,Defensive rebound by N. Vučević,,46,48
234,3,7:50.0,Turnover by N. Vučević (bad pass; steal by T. Young),,46,48
235,3,7:39.0,,M. Ellis misses 2-pt layup from 2 ft,46,48
236,3,7:38.0,Defensive rebound by E. Fournier,,46,48
237,3,7:26.0,E. Payton misses 3-pt jump shot from 26 ft,,46,48
238,3,7:26.0,,Defensive rebound by P. George,46,48
239,3,7:22.0,,T. Young makes 2-pt layup from 1 ft (assist by P. George),46,50
240,3,7:22.0,Orlando full timeout,,46,50
241,3,7:04.0,E. Fournier misses 3-pt jump shot from 30 ft,,46,50
242,3,7:04.0,,Defensive rebound by T. Young,46,50
243,3,6:57.0,,P. George misses 2-pt layup from 3 ft,46,50
244,3,6:56.0,Defensive rebound by N. Vučević,,46,50
245,3,6:50.0,E. Fournier misses 2-pt layup from 1 ft,,46,50
246,3,6:49.0,Offensive rebound by S. Ibaka,,46,50
247,3,6:49.0,S. Ibaka makes 2-pt layup from 2 ft,,48,50
248,3,6:36.0,,J. Teague makes 2-pt layup from 1 ft,48,52
249,3,6:12.0,Personal foul by M. Ellis (drawn by E. Fournier),,48,52
250,3,6:07.0,Turnover by E. Payton (bad pass; steal by J. Teague),,48,52
251,3,6:02.0,,P. George makes 2-pt dunk at rim (assist by J. Teague),48,54
252,3,5:48.0,N. Vučević misses 2-pt jump shot from 19 ft,,48,54
253,3,5:48.0,,Defensive rebound by T. Young,48,54
254,3,5:36.0,,T. Young makes 2-pt jump shot from 8 ft (assist by J. Teague),48,56
255,3,5:13.0,E. Fournier misses 2-pt jump shot from 15 ft,,48,56
256,3,5:13.0,,Defensive rebound by M. Turner,48,56
257,3,4:58.0,,Turnover by J. Teague (back court),48,56
258,3,4:58.0,A. Gordon enters the game for J. Green,,48,56
259,3,4:58.0,B. Biyombo enters the game for N. Vučević,,48,56
260,3,4:44.0,Shooting foul by J. Teague (drawn by E. Fournier),,48,56
261,3,4:44.0,E. Fournier makes free throw 1 of 2,,49,56
262,3,4:44.0,,C. Miles enters the game for M. Ellis,49,56
263,3,4:44.0,E. Fournier makes free throw 2 of 2,,50,56
264,3,4:31.0,,Shooting block foul by B. Biyombo (drawn by J. Teague),50,56
265,3,4:31.0,,J. Teague makes free throw 1 of 2,50,57
266,3,4:31.0,,J. Teague makes free throw 2 of 2,50,58
267,3,4:19.0,S. Ibaka misses 2-pt jump shot from 18 ft,,50,58
268,3,4:18.0,,Defensive rebound by M. Turner,50,58
269,3,4:13.0,,J. Teague makes 2-pt dunk at rim,50,60
270,3,4:00.0,S. Ibaka misses 2-pt jump shot from 7 ft,,50,60
271,3,3:59.0,,Defensive rebound by J. Teague,50,60
272,3,3:52.0,,C. Miles misses 3-pt jump shot from 26 ft,50,60
273,3,3:51.0,Defensive rebound by Team,,50,60
274,3,3:51.0,,Loose ball foul by P. George (drawn by B. Biyombo),50,60
275,3,3:51.0,B. Biyombo misses free throw 1 of 2,,50,60
276,3,3:51.0,Offensive rebound by Team,,50,60
277,3,3:51.0,D. Augustin enters the game for S. Ibaka,,50,60
278,3,3:51.0,D. Rudež enters the game for E. Payton,,50,60
279,3,3:51.0,,A. Brooks enters the game for T. Young,50,60
280,3,3:51.0,,L. Allen enters the game for J. Teague,50,60
281,3,3:51.0,B. Biyombo makes free throw 2 of 2,,51,60
282,3,3:46.0,,Indiana full timeout,51,60
283,3,3:46.0,,K. Séraphin enters the game for M. Turner,51,60
284,3,3:36.0,,A. Brooks misses 2-pt jump shot from 19 ft,51,60
285,3,3:32.0,,Offensive rebound by K. Séraphin,51,60
286,3,3:29.0,,A. Brooks misses 2-pt layup from 3 ft (block by B. Biyombo),51,60
287,3,3:27.0,,Offensive rebound by K. Séraphin,51,60
288,3,3:23.0,,P. George makes 2-pt jump shot from 15 ft,51,62
289,3,3:01.0,A. Gordon makes 3-pt jump shot from 26 ft (assist by E. Fournier),,54,62
290,3,2:43.0,,K. Séraphin makes 2-pt jump shot from 9 ft (assist by A. Brooks),54,64
291,3,2:24.0,A. Gordon makes 2-pt jump shot from 4 ft,,56,64
292,3,2:10.0,,Personal foul by D. Augustin (drawn by P. George),56,64
293,3,1:59.0,,K. Séraphin misses 2-pt jump shot from 18 ft,56,64
294,3,1:58.0,,Offensive rebound by L. Allen,56,64
295,3,1:48.0,,K. Séraphin makes 2-pt dunk at rim (assist by P. George),56,66
296,3,1:32.0,E. Fournier misses 2-pt layup from 4 ft (block by C. Miles),,56,66
297,3,1:31.0,Offensive rebound by Team,,56,66
298,3,1:31.0,N. Vučević enters the game for D. Rudež,,56,66
299,3,1:25.0,E. Fournier misses 2-pt layup from 4 ft,,56,66
300,3,1:24.0,,Defensive rebound by K. Séraphin,56,66
301,3,1:19.0,,Shooting foul by N. Vučević (drawn by P. George),56,66
302,3,1:19.0,,P. George makes free throw 1 of 2,56,67
303,3,1:19.0,,P. George makes free throw 2 of 2,56,68
304,3,1:08.0,Shooting foul by A. Brooks (drawn by D. Augustin),,56,68
305,3,1:08.0,D. Augustin misses free throw 1 of 2,,56,68
306,3,1:08.0,Offensive rebound by Team,,56,68
307,3,1:08.0,D. Augustin makes free throw 2 of 2,,57,68
308,3,0:56.0,,A. Brooks makes 3-pt jump shot from 25 ft,57,71
309,3,0:40.0,N. Vučević misses 2-pt jump shot from 10 ft,,57,71
310,3,0:39.0,,Defensive rebound by C. Miles,57,71
311,3,0:31.0,,P. George misses 2-pt jump shot from 18 ft,57,71
312,3,0:31.0,Defensive rebound by A. Gordon,,57,71
313,3,0:09.0,E. Fournier misses 2-pt jump shot from 23 ft,,57,71
314,3,0:08.0,,Defensive rebound by K. Séraphin,57,71
315,3,0:00.0,,A. Brooks misses 2-pt jump shot from 17 ft,57,71
316,3,0:00.0,Defensive rebound by B. Biyombo,,57,71
317,4,11:44.0,D. Augustin makes 3-pt jump shot from 23 ft (assist by C. Watson),,60,71
318,4,11:27.0,,C. Miles misses 2-pt jump shot from 17 ft,60,71
319,4,11:25.0,,Offensive rebound by Team,60,71
320,4,11:12.0,,M. Ellis misses 3-pt jump shot from 24 ft,60,71
321,4,11:11.0,Defensive rebound by N. Vučević,,60,71
322,4,11:01.0,N. Vučević misses 2-pt jump shot from 14 ft,,60,71
323,4,11:01.0,,Defensive rebound by K. Séraphin,60,71
324,4,10:48.0,,A. Brooks misses 2-pt jump shot from 12 ft,60,71
325,4,10:48.0,Defensive rebound by B. Biyombo,,60,71
326,4,10:38.0,Turnover by B. Biyombo (traveling),,60,71
327,4,10:24.0,,C. Miles misses 3-pt jump shot from 24 ft,60,71
328,4,10:23.0,Defensive rebound by N. Vučević,,60,71
329,4,10:12.0,D. Augustin misses 3-pt jump shot from 27 ft,,60,71
330,4,10:11.0,,Defensive rebound by L. Allen,60,71
331,4,9:52.0,,K. Séraphin makes 2-pt jump shot from 20 ft (assist by A. Brooks),60,73
332,4,9:29.0,A. Gordon makes 2-pt jump shot from 9 ft,,62,73
333,4,9:17.0,,C. Miles misses 2-pt dunk from 3 ft (block by B. Biyombo),62,73
334,4,9:15.0,Defensive rebound by N. Vučević,,62,73
335,4,9:05.0,Turnover by D. Augustin (lost ball; steal by C. Miles),,62,73
336,4,8:49.0,,K. Séraphin misses 2-pt layup from 3 ft,62,73
337,4,8:49.0,,Offensive rebound by K. Séraphin,62,73
338,4,8:45.0,,C. Miles makes 3-pt jump shot from 24 ft (assist by K. Séraphin),62,76
339,4,8:23.0,A. Gordon misses 3-pt jump shot from 25 ft,,62,76
340,4,8:23.0,,Defensive rebound by Team,62,76
341,4,8:23.0,Official timeout,,62,76
342,4,8:23.0,J. Green enters the game for N. Vučević,,62,76
343,4,8:23.0,E. Payton enters the game for A. Gordon,,62,76
344,4,8:05.0,,C. Miles misses 2-pt jump shot from 5 ft,62,76
345,4,8:04.0,Defensive rebound by B. Biyombo,,62,76
346,4,7:45.0,Turnover by B. Biyombo (bad pass; steal by K. Séraphin),,62,76
347,4,7:37.0,,M. Ellis makes 2-pt layup from 2 ft (assist by K. Séraphin),62,78
348,4,7:37.0,,Shooting foul by C. Watson (drawn by M. Ellis),62,78
349,4,7:37.0,,P. George enters the game for C. Miles,62,78
350,4,7:37.0,,T. Young enters the game for L. Allen,62,78
351,4,7:37.0,,M. Ellis makes free throw 1 of 1,62,79
352,4,7:29.0,E. Payton misses 2-pt jump shot from 4 ft,,62,79
353,4,7:28.0,,Defensive rebound by K. Séraphin,62,79
354,4,7:26.0,,Turnover by K. Séraphin (lost ball; steal by E. Payton),62,79
355,4,7:23.0,E. Payton misses 2-pt layup from 1 ft (block by K. Séraphin),,62,79
356,4,7:23.0,,Defensive rebound by Team,62,79
357,4,7:03.0,,M. Ellis makes 2-pt jump shot from 10 ft,62,81
358,4,7:03.0,Orlando full timeout,,62,81
359,4,7:03.0,E. Fournier enters the game for B. Biyombo,,62,81
360,4,7:03.0,S. Ibaka enters the game for D. Augustin,,62,81
361,4,6:51.0,Turnover by S. Ibaka (lost ball; steal by A. Brooks),,62,81
362,4,6:45.0,,A. Brooks misses 2-pt layup from 3 ft,62,81
363,4,6:44.0,Defensive rebound by S. Ibaka,,62,81
364,4,6:40.0,C. Watson misses 3-pt jump shot from 25 ft,,62,81
365,4,6:40.0,,Defensive rebound by K. Séraphin,62,81
366,4,6:23.0,,K. Séraphin misses 2-pt jump shot from 16 ft,62,81
367,4,6:23.0,Defensive rebound by C. Watson,,62,81
368,4,6:12.0,Turnover by S. Ibaka (lost ball; steal by P. George),,62,81
369,4,6:10.0,,Personal take foul by E. Fournier (drawn by P. George),62,81
370,4,6:10.0,,J. Teague enters the game for A. Brooks,62,81
371,4,5:53.0,,P. George misses 2-pt jump shot from 18 ft,62,81
372,4,5:53.0,Defensive rebound by E. Payton,,62,81
373,4,5:35.0,J. Green misses 3-pt jump shot from 26 ft,,62,81
374,4,5:35.0,,Defensive rebound by M. Ellis,62,81
375,4,5:18.0,,J. Teague makes 2-pt jump shot from 3 ft (assist by K. Séraphin),62,83
376,4,5:15.0,Orlando full timeout,,62,83
377,4,5:15.0,,M. Turner enters the game for K. Séraphin,62,83
378,4,5:15.0,A. Gordon enters the game for J. Green,,62,83
379,4,5:15.0,M. Hezonja enters the game for C. Watson,,62,83
380,4,5:04.0,E. Fournier makes 2-pt jump shot from 20 ft (assist by A. Gordon),,64,83
381,4,4:48.0,,T. Young misses 2-pt layup at rim,64,83
382,4,4:47.0,Defensive rebound by E. Fournier,,64,83
383,4,4:41.0,Personal block foul by M. Turner (drawn by E. Fournier),,64,83
384,4,4:37.0,E. Fournier makes 2-pt jump shot from 5 ft,,66,83
385,4,4:19.0,,J. Teague misses 2-pt jump shot from 9 ft,66,83
386,4,4:18.0,Defensive rebound by S. Ibaka,,66,83
387,4,4:05.0,E. Payton misses 2-pt layup from 1 ft (block by J. Teague),,66,83
388,4,4:04.0,,Defensive rebound by P. George,66,83
389,4,3:58.0,,P. George misses 2-pt layup from 3 ft,66,83
390,4,3:56.0,Defensive rebound by S. Ibaka,,66,83
391,4,3:41.0,Personal block foul by M. Ellis (drawn by S. Ibaka),,66,83
392,4,3:41.0,D. Rudež enters the game for S. Ibaka,,66,83
393,4,3:41.0,C. Wilcox enters the game for E. Fournier,,66,83
