,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA CLIPPERS_ACTION,MEMPHIS_SCORE,LA CLIPPERS_SCORE
30,1,7:34.0,,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by R. Felton),8,9
31,1,7:34.0,,L. Mbah a Moute makes free throw 1 of 1,8,10
32,1,7:19.0,Turnover by M. Conley (offensive foul),,8,10
33,1,7:19.0,,Offensive charge foul by M. Conley (drawn by L. Mbah a Moute),8,10
34,1,7:09.0,,Shooting foul by J. Ennis (drawn by D. Jordan),8,10
35,1,7:09.0,,D. Jordan misses free throw 1 of 2,8,10
36,1,7:09.0,,Offensive rebound by Team,8,10
37,1,7:09.0,,D. Jordan misses free throw 2 of 2,8,10
38,1,7:09.0,Defensive rebound by Team,,8,10
39,1,6:55.0,M. Conley misses 2-pt jump shot from 21 ft,,8,10
40,1,6:54.0,Offensive rebound by T. Allen,,8,10
41,1,6:54.0,T. Allen makes 2-pt layup from 1 ft,,10,10
42,1,6:38.0,,R. Felton misses 2-pt jump shot from 20 ft,10,10
43,1,6:35.0,,Offensive rebound by D. Jordan,10,10
44,1,6:35.0,,D. Jordan makes 2-pt layup from 2 ft,10,12
45,1,6:16.0,J. Ennis misses 2-pt layup from 2 ft,,10,12
46,1,6:13.0,,Defensive rebound by D. Jordan,10,12
47,1,6:10.0,,Turnover by A. Rivers (lost ball; steal by J. Ennis),10,12
48,1,6:07.0,J. Ennis misses 2-pt jump shot from 3 ft,,10,12
49,1,6:05.0,,Defensive rebound by R. Felton,10,12
50,1,6:00.0,,Personal foul by J. Martin (drawn by R. Felton),10,12
51,1,6:00.0,,R. Felton makes free throw 1 of 2,10,13
52,1,6:00.0,V. Carter enters the game for J. Martin,,10,13
53,1,6:00.0,Z. Randolph enters the game for T. Allen,,10,13
54,1,6:00.0,,R. Felton makes free throw 2 of 2,10,14
55,1,5:45.0,Z. Randolph makes 2-pt jump shot from 21 ft (assist by M. Conley),,12,14
56,1,5:28.0,,L. Mbah a Moute makes 3-pt jump shot from 23 ft (assist by J. Redick),12,17
57,1,5:05.0,V. Carter makes 3-pt jump shot from 28 ft (assist by M. Gasol),,15,17
58,1,4:53.0,,A. Rivers makes 2-pt layup from 2 ft,15,19
59,1,4:33.0,Z. Randolph makes 2-pt hook shot from 6 ft (assist by M. Gasol),,17,19
60,1,4:07.0,,A. Rivers misses 3-pt jump shot from 26 ft,17,19
61,1,4:06.0,Defensive rebound by J. Ennis,,17,19
62,1,4:01.0,M. Gasol makes 2-pt layup from 2 ft (assist by M. Conley),,19,19
63,1,4:01.0,Shooting block foul by A. Rivers (drawn by M. Gasol),,19,19
64,1,4:01.0,,LA Clippers full timeout,19,19
65,1,4:01.0,A. Harrison enters the game for J. Ennis,,19,19
66,1,4:01.0,,J. Crawford enters the game for A. Rivers,19,19
67,1,4:01.0,,M. Speights enters the game for L. Mbah a Moute,19,19
68,1,4:01.0,M. Gasol makes free throw 1 of 1,,20,19
69,1,3:44.0,,M. Speights makes 3-pt jump shot from 25 ft (assist by J. Redick),20,22
70,1,3:22.0,Z. Randolph misses 2-pt jump shot from 22 ft,,20,22
71,1,3:21.0,,Defensive rebound by J. Redick,20,22
72,1,3:13.0,,J. Redick misses 3-pt jump shot from 27 ft,20,22
73,1,3:12.0,Defensive rebound by Z. Randolph,,20,22
74,1,3:02.0,M. Conley makes 2-pt jump shot from 10 ft,,22,22
75,1,2:45.0,,M. Speights misses 3-pt jump shot from 27 ft,22,22
76,1,2:43.0,Defensive rebound by M. Conley,,22,22
77,1,2:34.0,Z. Randolph misses 2-pt hook shot from 3 ft,,22,22
78,1,2:32.0,,Defensive rebound by D. Jordan,22,22
79,1,2:32.0,Loose ball foul by Z. Randolph (drawn by D. Jordan),,22,22
80,1,2:32.0,Memphis full timeout,,22,22
81,1,2:32.0,,D. Jordan makes free throw 1 of 2,22,23
82,1,2:32.0,J. Martin enters the game for M. Gasol,,22,22
83,1,2:32.0,,A. Anderson enters the game for J. Redick,22,22
84,1,2:32.0,,D. Jordan makes free throw 2 of 2,22,24
85,1,2:20.0,Turnover by Z. Randolph (bad pass; steal by R. Felton),,22,24
86,1,2:17.0,,R. Felton makes 2-pt layup from 2 ft,22,26
87,1,1:57.0,Z. Randolph makes 2-pt jump shot from 14 ft (assist by M. Conley),,24,26
88,1,1:33.0,,Shooting foul by J. Martin (drawn by R. Felton),24,26
89,1,1:33.0,,R. Felton misses free throw 1 of 2,24,26
90,1,1:33.0,,Offensive rebound by Team,24,26
91,1,1:33.0,T. Daniels enters the game for M. Conley,,24,26
92,1,1:33.0,J. Ennis enters the game for J. Martin,,24,26
93,1,1:33.0,,B. Bass enters the game for D. Jordan,24,26
94,1,1:33.0,,R. Felton makes free throw 2 of 2,24,27
95,1,1:18.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by A. Harrison),,27,27
96,1,1:06.0,,Turnover by J. Crawford (bad pass),27,27
97,1,1:06.0,,A. Rivers enters the game for R. Felton,27,27
98,1,0:54.0,Personal foul by B. Bass (drawn by V. Carter),,27,27
99,1,0:46.0,Z. Randolph makes 2-pt layup from 2 ft (assist by A. Harrison),,29,27
100,1,0:35.0,,J. Crawford misses 2-pt jump shot from 10 ft (block by J. Ennis),29,27
101,1,0:32.0,,Offensive rebound by B. Bass,29,27
102,1,0:31.0,,B. Bass misses 2-pt jump shot from 13 ft,29,27
103,1,0:29.0,Defensive rebound by V. Carter,,29,27
104,1,0:24.0,T. Daniels misses 3-pt jump shot from 28 ft,,29,27
105,1,0:22.0,,Defensive rebound by A. Rivers,29,27
106,1,0:04.0,,J. Crawford makes 3-pt jump shot from 26 ft,29,30
107,1,0:01.0,T. Daniels misses 3-pt jump shot from 26 ft (block by J. Crawford),,29,30
108,1,0:00.0,Offensive rebound by Team,,29,30
109,2,11:40.0,,M. Speights misses 2-pt jump shot from 5 ft (block by V. Carter),29,30
110,2,11:38.0,Defensive rebound by A. Harrison,,29,30
111,2,11:32.0,A. Harrison makes 2-pt jump shot from 4 ft,,31,30
112,2,11:06.0,,M. Speights misses 3-pt jump shot from 25 ft,31,30
113,2,11:05.0,,Offensive rebound by M. Speights,31,30
114,2,11:01.0,,J. Crawford misses 3-pt jump shot from 26 ft,31,30
115,2,11:00.0,,Offensive rebound by M. Speights,31,30
116,2,10:59.0,,M. Speights misses 2-pt jump shot from 8 ft (block by V. Carter),31,30
117,2,10:59.0,Defensive rebound by T. Daniels,,31,30
118,2,10:59.0,,Loose ball foul by M. Speights (drawn by T. Daniels),31,30
119,2,10:50.0,Personal foul by A. Anderson (drawn by V. Carter),,31,30
120,2,10:37.0,Shooting foul by M. Speights (drawn by Z. Randolph),,31,30
121,2,10:37.0,Z. Randolph makes free throw 1 of 2,,32,30
122,2,10:37.0,Z. Randolph misses free throw 2 of 2,,32,30
123,2,10:35.0,,Defensive rebound by B. Bass,32,30
124,2,10:26.0,,Shooting foul by T. Daniels (drawn by A. Anderson),32,30
125,2,10:26.0,,A. Anderson misses free throw 1 of 3,32,30
126,2,10:26.0,,Offensive rebound by Team,32,30
127,2,10:26.0,,A. Anderson makes free throw 2 of 3,32,31
128,2,10:26.0,,A. Anderson misses free throw 3 of 3,32,31
129,2,10:25.0,Defensive rebound by Z. Randolph,,32,31
130,2,10:08.0,J. Ennis makes 2-pt layup from 2 ft,,34,31
131,2,9:55.0,,A. Rivers misses 2-pt jump shot from 3 ft,34,31
132,2,9:52.0,Defensive rebound by V. Carter,,34,31
133,2,9:38.0,Turnover by Z. Randolph (bad pass; steal by A. Rivers),,34,31
134,2,9:33.0,,A. Rivers makes 2-pt dunk at rim,34,33
135,2,9:11.0,Z. Randolph misses 2-pt jump shot from 20 ft,,34,33
136,2,9:10.0,,Defensive rebound by J. Crawford,34,33
137,2,9:04.0,,J. Crawford misses 2-pt layup from 3 ft,34,33
138,2,9:01.0,Defensive rebound by J. Ennis,,34,33
139,2,8:56.0,A. Harrison makes 3-pt jump shot from 26 ft (assist by J. Ennis),,37,33
140,2,8:48.0,,LA Clippers full timeout,37,33
141,2,8:48.0,,J. Redick enters the game for A. Anderson,37,33
142,2,8:48.0,,L. Mbah a Moute enters the game for B. Bass,37,33
143,2,8:48.0,M. Gasol enters the game for J. Ennis,,37,33
144,2,8:48.0,T. Allen enters the game for V. Carter,,37,33
145,2,8:38.0,,A. Rivers makes 2-pt layup from 2 ft,37,35
146,2,8:21.0,Personal foul by M. Speights (drawn by Z. Randolph),,37,35
147,2,8:21.0,,D. Jordan enters the game for M. Speights,37,35
148,2,8:07.0,T. Allen misses 2-pt jump shot from 19 ft,,37,35
149,2,8:07.0,,Defensive rebound by Team,37,35
150,2,7:57.0,,J. Crawford makes 2-pt jump shot from 4 ft (assist by A. Rivers),37,37
151,2,7:57.0,,Shooting foul by T. Daniels (drawn by J. Crawford),37,37
152,2,7:57.0,M. Conley enters the game for A. Harrison,,37,37
153,2,7:57.0,,J. Crawford makes free throw 1 of 1,37,38
154,2,7:43.0,T. Daniels misses 3-pt jump shot from 27 ft,,37,38
155,2,7:41.0,Offensive rebound by M. Conley,,37,38
156,2,7:37.0,T. Daniels misses 3-pt jump shot from 27 ft,,37,38
157,2,7:36.0,,Defensive rebound by J. Redick,37,38
158,2,7:31.0,,Personal foul by M. Conley (drawn by J. Crawford),37,38
159,2,7:24.0,,A. Rivers makes 2-pt layup from 4 ft,37,40
160,2,7:18.0,Memphis full timeout,,37,40
161,2,7:18.0,J. Ennis enters the game for Z. Randolph,,37,40
162,2,7:11.0,M. Gasol makes 2-pt jump shot from 22 ft (assist by M. Conley),,39,40
163,2,6:56.0,,Shooting foul by M. Gasol (drawn by A. Rivers),39,40
164,2,6:56.0,,A. Rivers makes free throw 1 of 2,39,41
165,2,6:56.0,,A. Rivers misses free throw 2 of 2,39,41
166,2,6:54.0,Defensive rebound by J. Ennis,,39,41
167,2,6:44.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by M. Conley),,42,41
168,2,6:26.0,,J. Redick misses 2-pt jump shot from 20 ft,42,41
169,2,6:23.0,Defensive rebound by T. Allen,,42,41
170,2,6:16.0,M. Gasol makes 3-pt jump shot from 26 ft (assist by T. Allen),,45,41
171,2,5:55.0,,J. Redick misses 3-pt jump shot from 27 ft,45,41
172,2,5:54.0,Defensive rebound by M. Gasol,,45,41
173,2,5:50.0,Shooting foul by L. Mbah a Moute (drawn by J. Ennis),,45,41
174,2,5:50.0,J. Ennis makes free throw 1 of 2,,46,41
175,2,5:50.0,,R. Felton enters the game for J. Crawford,46,41
176,2,5:50.0,J. Ennis makes free throw 2 of 2,,47,41
177,2,5:30.0,,J. Redick misses 3-pt jump shot from 26 ft,47,41
178,2,5:27.0,Defensive rebound by M. Conley,,47,41
179,2,5:24.0,M. Conley misses 3-pt jump shot from 26 ft,,47,41
180,2,5:20.0,,Defensive rebound by R. Felton,47,41
181,2,5:13.0,,R. Felton misses 2-pt jump shot from 20 ft,47,41
182,2,5:11.0,Defensive rebound by J. Ennis,,47,41
183,2,5:00.0,T. Daniels misses 3-pt jump shot from 26 ft,,47,41
184,2,4:59.0,,Defensive rebound by D. Jordan,47,41
185,2,4:51.0,,Turnover by A. Rivers (bad pass),47,41
186,2,4:35.0,Shooting foul by R. Felton (drawn by M. Conley),,47,41
187,2,4:35.0,M. Conley makes free throw 1 of 2,,48,41
188,2,4:35.0,V. Carter enters the game for J. Ennis,,48,41
189,2,4:35.0,,W. Johnson enters the game for L. Mbah a Moute,48,41
190,2,4:35.0,M. Conley makes free throw 2 of 2,,49,41
191,2,4:22.0,,Shooting foul by T. Allen (drawn by D. Jordan),49,41
192,2,4:22.0,,D. Jordan misses free throw 1 of 2,49,41
193,2,4:22.0,,Offensive rebound by Team,49,41
194,2,4:22.0,,D. Jordan makes free throw 2 of 2,49,42
195,2,4:04.0,Shooting foul by W. Johnson (drawn by V. Carter),,49,42
196,2,4:04.0,V. Carter misses free throw 1 of 2,,49,42
197,2,4:04.0,Offensive rebound by Team,,49,42
198,2,4:04.0,V. Carter misses free throw 2 of 2,,49,42
199,2,3:59.0,,Defensive rebound by D. Jordan,49,42
200,2,3:54.0,,Personal block foul by T. Daniels (drawn by A. Rivers),49,42
201,2,3:54.0,,A. Rivers makes free throw 1 of 2,49,43
202,2,3:54.0,A. Harrison enters the game for T. Daniels,,49,43
203,2,3:54.0,,A. Rivers makes free throw 2 of 2,49,44
204,2,3:37.0,T. Allen makes 2-pt layup from 3 ft (assist by M. Conley),,51,44
205,2,3:24.0,,Personal foul by T. Allen (drawn by J. Redick),51,44
206,2,3:24.0,,J. Redick misses free throw 1 of 2,51,44
207,2,3:24.0,,Offensive rebound by Team,51,44
208,2,3:24.0,,J. Redick makes free throw 2 of 2,51,45
209,2,3:11.0,M. Conley makes 2-pt layup from 2 ft (assist by M. Gasol),,53,45
210,2,2:56.0,,Turnover by D. Jordan (3 sec),53,45
211,2,2:56.0,Official timeout,,53,45
212,2,2:45.0,M. Conley makes 2-pt layup from 3 ft (assist by M. Gasol),,55,45
213,2,2:22.0,,R. Felton misses 2-pt layup from 2 ft (block by M. Gasol),55,45
214,2,2:21.0,Defensive rebound by A. Harrison,,55,45
215,2,2:17.0,T. Allen makes 2-pt layup from 2 ft (assist by A. Harrison),,57,45
216,2,2:03.0,,W. Johnson makes 2-pt jump shot from 18 ft (assist by R. Felton),57,47
217,2,1:39.0,M. Conley makes 3-pt jump shot from 24 ft (assist by V. Carter),,60,47
218,2,1:17.0,,J. Redick makes 2-pt layup from 2 ft (assist by R. Felton),60,49
219,2,0:57.0,Turnover by M. Gasol (bad pass; steal by R. Felton),,60,49
220,2,0:52.0,,R. Felton makes 2-pt layup from 3 ft (assist by A. Rivers),60,51
221,2,0:29.0,V. Carter makes 3-pt jump shot from 26 ft (assist by M. Gasol),,63,51
222,2,0:29.0,,LA Clippers full timeout,63,51
223,2,0:29.0,J. Ennis enters the game for T. Allen,,63,51
224,2,0:29.0,,J. Crawford enters the game for W. Johnson,63,51
225,2,0:10.0,,D. Jordan makes 2-pt layup from 3 ft (assist by J. Crawford),63,53
226,2,0:10.0,,Shooting block foul by V. Carter (drawn by D. Jordan),63,53
227,2,0:10.0,,D. Jordan misses free throw 1 of 1,63,53
228,2,0:10.0,,L. Mbah a Moute enters the game for J. Crawford,63,53
229,2,0:08.0,Defensive rebound by V. Carter,,63,53
230,2,0:05.0,Memphis full timeout,,63,53
231,2,0:05.0,,W. Johnson enters the game for J. Redick,63,53
232,2,0:05.0,T. Daniels enters the game for A. Harrison,,63,53
233,2,0:03.0,M. Gasol misses 2-pt jump shot from 13 ft,,63,53
234,2,0:01.0,,Defensive rebound by R. Felton,63,53
235,3,11:42.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by A. Rivers),63,56
236,3,11:26.0,M. Gasol makes 2-pt hook shot from 12 ft (assist by M. Conley),,65,56
237,3,11:25.0,Violation by Team (jump ball),,65,56
238,3,11:12.0,,Shooting foul by J. Martin (drawn by L. Mbah a Moute),65,56
239,3,11:12.0,,L. Mbah a Moute misses free throw 1 of 2,65,56
240,3,11:12.0,,Offensive rebound by Team,65,56
241,3,11:12.0,,L. Mbah a Moute makes free throw 2 of 2,65,57
242,3,11:00.0,M. Gasol misses 3-pt jump shot from 27 ft,,65,57
243,3,10:58.0,Offensive rebound by J. Ennis,,65,57
244,3,10:56.0,J. Ennis makes 2-pt layup at rim,,67,57
245,3,10:32.0,,R. Felton makes 2-pt jump shot from 22 ft (assist by A. Rivers),67,59
246,3,10:10.0,Shooting foul by L. Mbah a Moute (drawn by J. Martin),,67,59
247,3,10:10.0,J. Martin makes free throw 1 of 2,,68,59
248,3,10:10.0,J. Martin makes free throw 2 of 2,,69,59
249,3,9:46.0,,A. Rivers misses 2-pt jump shot from 3 ft,69,59
250,3,9:45.0,,Offensive rebound by D. Jordan,69,59
251,3,9:45.0,,D. Jordan misses 2-pt layup from 2 ft,69,59
252,3,9:45.0,,Offensive rebound by Team,69,59
253,3,9:42.0,,R. Felton misses 2-pt layup from 2 ft (block by T. Allen),69,59
254,3,9:40.0,Defensive rebound by M. Conley,,69,59
255,3,9:32.0,T. Allen makes 2-pt jump shot from 13 ft (assist by M. Conley),,71,59
256,3,9:30.0,,LA Clippers full timeout,71,59
257,3,9:14.0,,Shooting foul by J. Ennis (drawn by J. Redick),71,59
258,3,9:14.0,,J. Redick makes free throw 1 of 2,71,60
259,3,9:14.0,,J. Redick makes free throw 2 of 2,71,61
260,3,8:54.0,J. Ennis misses 2-pt layup from 3 ft (block by D. Jordan),,71,61
261,3,8:51.0,,Defensive rebound by D. Jordan,71,61
262,3,8:49.0,,Personal foul by M. Conley (drawn by A. Rivers),71,61
263,3,8:40.0,,J. Redick misses 3-pt jump shot from 26 ft,71,61
264,3,8:35.0,Defensive rebound by J. Martin,,71,61
265,3,8:25.0,Personal take foul by D. Jordan (drawn by M. Gasol),,71,61
266,3,8:10.0,M. Conley misses 2-pt jump shot from 21 ft,,71,61
267,3,8:09.0,,Defensive rebound by D. Jordan,71,61
268,3,8:01.0,,A. Rivers makes 2-pt layup from 3 ft,71,63
269,3,7:49.0,M. Gasol misses 2-pt jump shot from 18 ft,,71,63
270,3,7:47.0,,Defensive rebound by A. Rivers,71,63
271,3,7:35.0,,J. Redick misses 3-pt jump shot from 27 ft,71,63
272,3,7:34.0,Defensive rebound by M. Conley,,71,63
273,3,7:25.0,M. Conley misses 2-pt layup from 2 ft (block by D. Jordan),,71,63
274,3,7:22.0,,Defensive rebound by L. Mbah a Moute,71,63
275,3,7:02.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by R. Felton),71,66
276,3,7:01.0,Memphis full timeout,,71,66
277,3,7:01.0,V. Carter enters the game for J. Martin,,71,66
278,3,6:43.0,V. Carter misses 2-pt jump shot from 17 ft,,71,66
279,3,6:42.0,,Defensive rebound by D. Jordan,71,66
280,3,6:36.0,,R. Felton makes 2-pt layup from 2 ft (assist by A. Rivers),71,68
281,3,6:27.0,M. Conley misses 2-pt layup from 2 ft (block by A. Rivers),,71,68
282,3,6:24.0,,Defensive rebound by D. Jordan,71,68
283,3,6:17.0,,Turnover by D. Jordan (lost ball; steal by M. Gasol),71,68
284,3,5:57.0,M. Gasol misses 2-pt jump shot from 14 ft,,71,68
285,3,5:54.0,,Defensive rebound by D. Jordan,71,68
286,3,5:39.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by A. Rivers),71,70
287,3,5:13.0,J. Ennis makes 2-pt layup from 2 ft (assist by M. Conley),,73,70
288,3,4:58.0,,J. Redick misses 2-pt jump shot from 17 ft,73,70
289,3,4:55.0,Defensive rebound by T. Allen,,73,70
290,3,4:48.0,Personal foul by J. Redick (drawn by M. Conley),,73,70
291,3,4:48.0,T. Daniels enters the game for T. Allen,,73,70
292,3,4:48.0,Z. Randolph enters the game for J. Ennis,,73,70
293,3,4:48.0,,J. Crawford enters the game for R. Felton,73,70
294,3,4:42.0,Offensive foul by V. Carter (drawn by J. Redick),,73,70
295,3,4:42.0,Turnover by V. Carter (offensive foul),,73,70
296,3,4:26.0,,A. Rivers makes 2-pt jump shot from 19 ft,73,72
297,3,4:12.0,M. Gasol makes 2-pt jump shot from 13 ft (assist by M. Conley),,75,72
298,3,3:59.0,,A. Rivers makes 2-pt layup from 2 ft,75,74
299,3,3:49.0,Personal foul by D. Jordan (drawn by M. Conley),,75,74
300,3,3:39.0,M. Conley misses 2-pt jump shot from 2 ft,,75,74
301,3,3:39.0,,Defensive rebound by Team,75,74
302,3,3:27.0,,A. Rivers makes 3-pt jump shot from 27 ft,75,77
303,3,3:08.0,V. Carter makes 2-pt hook shot from 9 ft (assist by M. Gasol),,77,77
304,3,2:43.0,,D. Jordan makes 2-pt dunk at rim (assist by L. Mbah a Moute),77,79
305,3,2:43.0,,Shooting foul by T. Daniels (drawn by D. Jordan),77,79
306,3,2:43.0,A. Harrison enters the game for M. Conley,,77,79
307,3,2:43.0,J. Ennis enters the game for M. Gasol,,77,79
308,3,2:43.0,,D. Jordan makes free throw 1 of 1,77,80
309,3,2:24.0,T. Daniels misses 2-pt layup from 2 ft,,77,80
310,3,2:21.0,,Defensive rebound by D. Jordan,77,80
311,3,2:14.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by A. Rivers),77,83
312,3,1:53.0,Z. Randolph makes 2-pt jump shot from 19 ft (assist by A. Harrison),,79,83
313,3,1:35.0,,A. Rivers misses 2-pt layup from 4 ft,79,83
314,3,1:32.0,Defensive rebound by V. Carter,,79,83
315,3,1:28.0,V. Carter misses 3-pt jump shot from 26 ft,,79,83
316,3,1:24.0,,Defensive rebound by D. Jordan,79,83
317,3,1:19.0,,Turnover by J. Crawford (lost ball; steal by J. Ennis),79,83
318,3,1:13.0,T. Daniels makes 3-pt jump shot from 26 ft (assist by A. Harrison),,82,83
319,3,0:57.0,,Personal foul by J. Ennis (drawn by J. Crawford),82,83
320,3,0:57.0,,J. Crawford makes free throw 1 of 2,82,84
321,3,0:57.0,,R. Felton enters the game for A. Rivers,82,84
322,3,0:57.0,,J. Crawford makes free throw 2 of 2,82,85
323,3,0:49.0,Personal foul by R. Felton (drawn by A. Harrison),,82,85
324,3,0:49.0,A. Harrison misses free throw 1 of 2,,82,85
325,3,0:49.0,Offensive rebound by Team,,82,85
326,3,0:49.0,M. Gasol enters the game for Z. Randolph,,82,85
327,3,0:49.0,A. Harrison makes free throw 2 of 2,,83,85
328,3,0:38.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),83,87
329,3,0:30.0,T. Daniels misses 3-pt jump shot from 26 ft,,83,87
330,3,0:29.0,,Defensive rebound by D. Jordan,83,87
331,3,0:13.0,,Personal foul by A. Harrison (drawn by J. Crawford),83,87
332,3,0:13.0,,J. Crawford makes free throw 1 of 2,83,88
333,3,0:13.0,,J. Crawford makes free throw 2 of 2,83,89
334,3,0:05.0,M. Gasol makes 2-pt jump shot from 10 ft (assist by A. Harrison),,85,89
335,3,0:03.0,,J. Redick misses 3-pt jump shot from 31 ft,85,89
336,3,0:00.0,Defensive rebound by A. Harrison,,85,89
337,4,11:36.0,T. Daniels misses 3-pt jump shot from 26 ft,,85,89
338,4,11:34.0,,Defensive rebound by A. Rivers,85,89
339,4,11:20.0,,A. Rivers misses 3-pt jump shot from 26 ft,85,89
340,4,11:20.0,,Offensive rebound by Team,85,89
341,4,11:20.0,Loose ball foul by M. Gasol (drawn by M. Speights),,85,89
342,4,11:09.0,,J. Crawford misses 3-pt jump shot from 28 ft,85,89
343,4,11:08.0,Defensive rebound by A. Harrison,,85,89
344,4,10:50.0,V. Carter misses 2-pt jump shot from 6 ft,,85,89
345,4,10:47.0,,Defensive rebound by M. Speights,85,89
346,4,10:39.0,,M. Speights misses 3-pt jump shot from 25 ft,85,89
347,4,10:38.0,Defensive rebound by A. Harrison,,85,89
348,4,10:25.0,V. Carter makes 3-pt jump shot from 24 ft (assist by A. Harrison),,88,89
349,4,10:01.0,,J. Crawford makes 2-pt jump shot from 4 ft (assist by M. Speights),88,91
350,4,9:41.0,M. Gasol misses 2-pt jump shot from 15 ft,,88,91
351,4,9:39.0,,Defensive rebound by M. Speights,88,91
352,4,9:27.0,,L. Mbah a Moute makes 2-pt jump shot from 19 ft (assist by M. Speights),88,93
353,4,9:14.0,Personal foul by M. Speights (drawn by M. Gasol),,88,93
354,4,9:14.0,,W. Johnson enters the game for L. Mbah a Moute,88,93
355,4,9:07.0,Shooting foul by W. Johnson (drawn by A. Harrison),,88,93
356,4,9:07.0,A. Harrison makes free throw 1 of 2,,89,93
357,4,9:07.0,A. Harrison misses free throw 2 of 2,,89,93
358,4,9:07.0,T. Allen enters the game for V. Carter,,89,93
359,4,9:06.0,,Defensive rebound by M. Speights,89,93
360,4,8:45.0,,Turnover by R. Felton (bad pass),89,93
361,4,8:45.0,Official timeout,,89,93
362,4,8:31.0,T. Daniels misses 2-pt jump shot from 5 ft,,89,93
363,4,8:29.0,Offensive rebound by J. Ennis,,89,93
364,4,8:29.0,J. Ennis misses 2-pt layup from 2 ft,,89,93
365,4,8:28.0,,Defensive rebound by M. Speights,89,93
366,4,8:26.0,,Personal foul by T. Daniels (drawn by M. Speights),89,93
367,4,8:26.0,M. Conley enters the game for J. Ennis,,89,93
368,4,8:08.0,,Turnover by M. Speights (bad pass; steal by M. Gasol),89,93
369,4,7:58.0,Turnover by M. Conley (bad pass; steal by R. Felton),,89,93
370,4,7:54.0,,J. Crawford makes 2-pt jump shot from 19 ft,89,95
371,4,7:29.0,T. Allen misses 2-pt layup from 3 ft,,89,95
372,4,7:26.0,,Defensive rebound by W. Johnson,89,95
373,4,7:10.0,,Turnover by J. Crawford (lost ball),89,95
374,4,7:10.0,Z. Randolph enters the game for M. Gasol,,89,95
375,4,6:59.0,Personal foul by M. Speights (drawn by A. Harrison),,89,95
376,4,6:59.0,,J. Redick enters the game for W. Johnson,89,95
377,4,6:59.0,,D. Jordan enters the game for M. Speights,89,95
378,4,6:45.0,M. Conley misses 3-pt jump shot from 26 ft,,89,95
379,4,6:44.0,,Defensive rebound by D. Jordan,89,95
380,4,6:32.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),89,97
381,4,6:31.0,Memphis full timeout,,89,97
382,4,6:31.0,V. Carter enters the game for A. Harrison,,89,97
