,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHICAGO_ACTION,BOSTON_SCORE,CHICAGO_SCORE
29,1,8:14.0,,J. Butler makes free throw 2 of 2,5,10
30,1,8:05.0,I. Thomas misses 3-pt jump shot from 25 ft,,5,10
31,1,8:04.0,,Defensive rebound by T. Gibson,5,10
32,1,7:46.0,,J. Butler makes 3-pt jump shot from 23 ft (assist by D. Wade),5,13
33,1,7:32.0,A. Johnson misses 2-pt jump shot from 22 ft,,5,13
34,1,7:31.0,,Defensive rebound by T. Gibson,5,13
35,1,7:21.0,,T. Gibson makes 2-pt jump shot from 13 ft (assist by J. Butler),5,15
36,1,7:20.0,Boston full timeout,,5,15
37,1,7:09.0,A. Bradley makes 2-pt jump shot from 15 ft (assist by A. Horford),,7,15
38,1,6:46.0,,J. Butler misses 2-pt jump shot from 14 ft,7,15
39,1,6:45.0,,Offensive rebound by R. Lopez,7,15
40,1,6:45.0,,R. Lopez makes 2-pt layup from 2 ft,7,17
41,1,6:26.0,Shooting foul by R. Lopez (drawn by A. Johnson),,7,17
42,1,6:26.0,A. Johnson misses free throw 1 of 2,,7,17
43,1,6:26.0,Offensive rebound by Team,,7,17
44,1,6:26.0,A. Johnson makes free throw 2 of 2,,8,17
45,1,6:15.0,,Personal foul by I. Thomas (drawn by R. Rondo),8,17
46,1,6:15.0,T. Zeller enters the game for A. Johnson,,8,17
47,1,6:05.0,,D. Wade makes 3-pt jump shot from 25 ft (assist by R. Rondo),8,20
48,1,5:52.0,J. Crowder misses 2-pt jump shot from 20 ft,,8,20
49,1,5:51.0,,Defensive rebound by R. Rondo,8,20
50,1,5:40.0,,Turnover by R. Lopez (3 sec),8,20
51,1,5:24.0,A. Horford misses 3-pt jump shot from 24 ft,,8,20
52,1,5:23.0,,Defensive rebound by T. Gibson,8,20
53,1,5:09.0,,R. Lopez makes 2-pt dunk at rim (assist by R. Rondo),8,22
54,1,4:59.0,T. Zeller misses 2-pt hook shot from 9 ft,,8,22
55,1,4:58.0,,Defensive rebound by R. Rondo,8,22
56,1,4:53.0,,J. Butler misses 2-pt layup from 3 ft (block by A. Horford),8,22
57,1,4:53.0,,Offensive rebound by Team,8,22
58,1,4:53.0,,D. McDermott enters the game for D. Wade,8,22
59,1,4:53.0,T. Rozier enters the game for A. Bradley,,8,22
60,1,4:46.0,,R. Lopez misses 2-pt jump shot from 18 ft,8,22
61,1,4:45.0,Defensive rebound by A. Horford,,8,22
62,1,4:31.0,I. Thomas makes 2-pt jump shot from 6 ft,,10,22
63,1,4:17.0,,R. Rondo makes 3-pt jump shot from 26 ft (assist by D. McDermott),10,25
64,1,3:55.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by T. Rozier),,13,25
65,1,3:39.0,,R. Lopez misses 2-pt hook shot from 8 ft,13,25
66,1,3:38.0,Defensive rebound by T. Zeller,,13,25
67,1,3:25.0,Personal foul by R. Rondo (drawn by I. Thomas),,13,25
68,1,3:25.0,,N. Mirotić enters the game for T. Gibson,13,25
69,1,3:14.0,A. Horford makes 2-pt hook shot from 4 ft (assist by T. Rozier),,15,25
70,1,3:05.0,,D. McDermott makes 2-pt jump shot from 21 ft (assist by R. Rondo),15,27
71,1,2:41.0,Shooting foul by D. McDermott (drawn by A. Horford),,15,27
72,1,2:41.0,,Chicago full timeout,15,27
73,1,2:41.0,A. Horford makes free throw 1 of 2,,16,27
74,1,2:41.0,J. Brown enters the game for J. Crowder,,15,27
75,1,2:41.0,A. Horford misses free throw 2 of 2,,16,27
76,1,2:40.0,,Defensive rebound by N. Mirotić,16,27
77,1,2:21.0,,Turnover by D. McDermott (bad pass; steal by I. Thomas),16,27
78,1,2:18.0,I. Thomas makes 2-pt layup from 2 ft,,18,27
79,1,2:16.0,Violation by Team (jump ball),,18,27
80,1,2:07.0,,Personal foul by J. Brown (drawn by J. Butler),18,27
81,1,2:07.0,,J. Butler misses free throw 1 of 2,18,27
82,1,2:07.0,,Offensive rebound by Team,18,27
83,1,2:07.0,,J. Butler misses free throw 2 of 2,18,27
84,1,2:07.0,J. Jerebko enters the game for A. Horford,,18,27
85,1,2:07.0,,D. Wade enters the game for R. Rondo,18,27
86,1,2:05.0,Defensive rebound by J. Jerebko,,18,27
87,1,1:55.0,,I. Canaan enters the game for J. Butler,18,27
88,1,1:52.0,Turnover by I. Thomas (lost ball; steal by I. Canaan),,18,27
89,1,1:45.0,,I. Canaan misses 3-pt jump shot from 25 ft,18,27
90,1,1:42.0,,Offensive rebound by D. Wade,18,27
91,1,1:39.0,,Turnover by N. Mirotić (bad pass; steal by T. Rozier),18,27
92,1,1:26.0,Personal foul by N. Mirotić (drawn by I. Thomas),,18,27
93,1,1:17.0,T. Zeller misses 2-pt jump shot from 22 ft,,18,27
94,1,1:16.0,,Defensive rebound by I. Canaan,18,27
95,1,1:07.0,,D. Wade misses 2-pt jump shot from 19 ft,18,27
96,1,1:06.0,Defensive rebound by T. Rozier,,18,27
97,1,1:01.0,J. Brown makes 2-pt layup from 3 ft,,20,27
98,1,0:46.0,,N. Mirotić makes 2-pt layup from 3 ft,20,29
99,1,0:35.0,T. Rozier misses 3-pt jump shot from 25 ft,,20,29
100,1,0:34.0,,Defensive rebound by N. Mirotić,20,29
101,1,0:28.0,,Personal foul by J. Brown (drawn by D. McDermott),20,29
102,1,0:28.0,,D. McDermott misses free throw 1 of 2,20,29
103,1,0:28.0,,Offensive rebound by Team,20,29
104,1,0:28.0,,C. Felício enters the game for R. Lopez,20,29
105,1,0:28.0,,D. McDermott makes free throw 2 of 2,20,30
106,1,0:04.0,T. Rozier misses 2-pt jump shot from 20 ft,,20,30
107,1,0:03.0,,Defensive rebound by I. Canaan,20,30
108,1,0:01.0,,D. Wade misses 2-pt dunk at rim,20,30
109,1,0:00.0,Defensive rebound by I. Thomas,,20,30
110,2,11:44.0,J. Brown misses 2-pt layup from 2 ft,,20,30
111,2,11:43.0,,Defensive rebound by N. Mirotić,20,30
112,2,11:27.0,,I. Canaan misses 3-pt jump shot from 25 ft,20,30
113,2,11:26.0,Defensive rebound by Team,,20,30
114,2,11:26.0,,Loose ball foul by C. Felício (drawn by A. Johnson),20,30
115,2,11:12.0,A. Bradley makes 2-pt layup from 1 ft,,22,30
116,2,10:50.0,,Shooting foul by J. Jerebko (drawn by C. Felício),22,30
117,2,10:50.0,,C. Felício makes free throw 1 of 2,22,31
118,2,10:50.0,,C. Felício makes free throw 2 of 2,22,32
119,2,10:37.0,Personal foul by C. Felício (drawn by A. Johnson),,22,32
120,2,10:24.0,A. Bradley misses 3-pt jump shot from 25 ft,,22,32
121,2,10:24.0,,Defensive rebound by Team,22,32
122,2,10:24.0,Loose ball foul by J. Jerebko (drawn by D. Wade),,22,32
123,2,10:04.0,,C. Felício misses 2-pt jump shot from 10 ft,22,32
124,2,10:02.0,Defensive rebound by T. Rozier,,22,32
125,2,9:48.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by A. Bradley),,25,32
126,2,9:22.0,,D. Wade makes 3-pt jump shot from 26 ft (assist by I. Canaan),25,35
127,2,8:59.0,J. Jerebko misses 2-pt hook shot from 5 ft,,25,35
128,2,8:58.0,,Defensive rebound by D. Wade,25,35
129,2,8:52.0,,Shooting foul by T. Rozier (drawn by N. Mirotić),25,35
130,2,8:52.0,,Chicago full timeout,25,35
131,2,8:52.0,,N. Mirotić makes free throw 1 of 2,25,36
132,2,8:52.0,G. Green enters the game for J. Brown,,25,35
133,2,8:52.0,,N. Mirotić makes free throw 2 of 2,25,37
134,2,8:34.0,T. Rozier misses 3-pt jump shot from 26 ft,,25,37
135,2,8:33.0,Offensive rebound by A. Bradley,,25,37
136,2,8:32.0,Shooting foul by N. Mirotić (drawn by A. Bradley),,25,37
137,2,8:32.0,A. Bradley misses free throw 1 of 2,,25,37
138,2,8:32.0,Offensive rebound by Team,,25,37
139,2,8:32.0,A. Bradley makes free throw 2 of 2,,26,37
140,2,8:23.0,,C. Felício makes 2-pt dunk at rim (assist by D. Wade),26,39
141,2,8:07.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by T. Rozier),,29,39
142,2,7:51.0,,N. Mirotić makes 2-pt layup from 3 ft,29,41
143,2,7:38.0,A. Johnson makes 2-pt hook shot from 5 ft (assist by A. Bradley),,31,41
144,2,7:19.0,,I. Canaan misses 3-pt jump shot from 24 ft,31,41
145,2,7:16.0,Defensive rebound by G. Green,,31,41
146,2,7:08.0,J. Jerebko makes 3-pt jump shot from 25 ft (assist by A. Bradley),,34,41
147,2,7:08.0,,Chicago full timeout,34,41
148,2,7:08.0,A. Horford enters the game for A. Johnson,,34,41
149,2,7:08.0,J. Crowder enters the game for J. Jerebko,,34,41
150,2,7:08.0,,J. Butler enters the game for D. Wade,34,41
151,2,7:08.0,,R. Rondo enters the game for I. Canaan,34,41
152,2,6:54.0,,N. Mirotić misses 3-pt jump shot from 25 ft,34,41
153,2,6:52.0,Defensive rebound by A. Horford,,34,41
154,2,6:36.0,G. Green makes 2-pt jump shot from 9 ft (assist by A. Horford),,36,41
155,2,6:17.0,,N. Mirotić misses 3-pt jump shot from 24 ft,36,41
156,2,6:16.0,Defensive rebound by A. Bradley,,36,41
157,2,6:09.0,,Violation by N. Mirotić (kicked ball),36,41
158,2,6:02.0,A. Horford makes 2-pt jump shot from 20 ft (assist by T. Rozier),,38,41
159,2,5:47.0,,D. McDermott misses 2-pt jump shot from 6 ft,38,41
160,2,5:46.0,,Offensive rebound by N. Mirotić,38,41
161,2,5:46.0,,N. Mirotić makes 2-pt layup from 2 ft,38,43
162,2,5:39.0,A. Bradley makes 2-pt layup from 1 ft,,40,43
163,2,5:14.0,,J. Butler misses 2-pt jump shot from 6 ft (block by A. Bradley),40,43
164,2,5:12.0,Defensive rebound by A. Horford,,40,43
165,2,4:56.0,T. Rozier misses 3-pt jump shot from 24 ft,,40,43
166,2,4:55.0,,Defensive rebound by N. Mirotić,40,43
167,2,4:47.0,,N. Mirotić misses 3-pt jump shot from 25 ft,40,43
168,2,4:45.0,Defensive rebound by G. Green,,40,43
169,2,4:43.0,Boston full timeout,,40,43
170,2,4:43.0,,T. Gibson enters the game for D. McDermott,40,43
171,2,4:43.0,,M. Carter-Williams enters the game for C. Felício,40,43
172,2,4:43.0,I. Thomas enters the game for T. Rozier,,40,43
173,2,4:30.0,A. Horford misses 2-pt layup from 3 ft,,40,43
174,2,4:29.0,,Defensive rebound by T. Gibson,40,43
175,2,4:21.0,,T. Gibson misses 2-pt layup from 2 ft (block by G. Green),40,43
176,2,4:19.0,,Offensive rebound by T. Gibson,40,43
177,2,4:19.0,,T. Gibson misses 2-pt layup from 2 ft,40,43
178,2,4:17.0,,Offensive rebound by J. Butler,40,43
179,2,4:01.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by R. Rondo),40,46
180,2,3:38.0,Shooting foul by N. Mirotić (drawn by J. Crowder),,40,46
181,2,3:38.0,J. Crowder makes free throw 1 of 3,,41,46
182,2,3:38.0,J. Crowder makes free throw 2 of 3,,42,46
183,2,3:38.0,,D. Wade enters the game for N. Mirotić,42,46
184,2,3:38.0,J. Crowder makes free throw 3 of 3,,43,46
185,2,3:22.0,,J. Butler misses 2-pt layup from 1 ft,43,46
186,2,3:22.0,,Offensive rebound by M. Carter-Williams,43,46
187,2,3:22.0,,Personal foul by A. Horford (drawn by M. Carter-Williams),43,46
188,2,3:12.0,,T. Gibson misses 2-pt jump shot from 19 ft,43,46
189,2,3:10.0,Defensive rebound by I. Thomas,,43,46
190,2,3:03.0,A. Bradley misses 3-pt jump shot from 24 ft,,43,46
191,2,3:02.0,,Defensive rebound by R. Rondo,43,46
192,2,2:59.0,Offensive charge foul by D. Wade (drawn by J. Crowder),,43,46
193,2,2:59.0,,Turnover by D. Wade (offensive foul),43,46
194,2,2:40.0,A. Horford misses 2-pt hook shot from 8 ft,,43,46
195,2,2:39.0,,Defensive rebound by D. Wade,43,46
196,2,2:33.0,,R. Rondo misses 2-pt jump shot from 20 ft,43,46
197,2,2:32.0,,Offensive rebound by T. Gibson,43,46
198,2,2:29.0,,R. Rondo misses 2-pt layup from 2 ft,43,46
199,2,2:27.0,,Offensive rebound by J. Butler,43,46
200,2,2:23.0,,D. Wade makes 3-pt jump shot from 25 ft (assist by J. Butler),43,49
201,2,1:54.0,G. Green misses 3-pt jump shot from 22 ft,,43,49
202,2,1:53.0,,Defensive rebound by M. Carter-Williams,43,49
203,2,1:45.0,,D. Wade misses 3-pt jump shot from 24 ft,43,49
204,2,1:43.0,Defensive rebound by J. Crowder,,43,49
205,2,1:43.0,,Offensive charge foul by J. Crowder (drawn by J. Butler),43,49
206,2,1:43.0,Turnover by J. Crowder (offensive foul),,43,49
207,2,1:43.0,,Technical foul by J. Butler,43,49
208,2,1:43.0,Technical foul by J. Crowder,,43,49
209,2,1:43.0,,Technical foul by R. Rondo,43,49
210,2,1:43.0,Technical foul by I. Thomas,,43,49
211,2,1:31.0,,D. Wade makes 2-pt layup from 3 ft (assist by T. Gibson),43,51
212,2,1:31.0,,Shooting foul by A. Horford (drawn by D. Wade),43,51
213,2,1:31.0,,D. Wade makes free throw 1 of 1,43,52
214,2,1:14.0,I. Thomas makes 2-pt layup from 3 ft (assist by A. Horford),,45,52
215,2,0:57.0,,T. Gibson makes 2-pt layup from 1 ft (assist by M. Carter-Williams),45,54
216,2,0:46.0,Turnover by I. Thomas (lost ball; steal by J. Butler),,45,54
217,2,0:39.0,,Turnover by T. Gibson (3 sec),45,54
218,2,0:39.0,T. Zeller enters the game for A. Horford,,45,54
219,2,0:32.0,A. Bradley makes 2-pt jump shot from 15 ft (assist by I. Thomas),,47,54
220,2,0:13.0,,Turnover by D. Wade (bad pass; steal by I. Thomas),47,54
221,2,0:10.0,I. Thomas makes 2-pt layup from 2 ft,,49,54
222,2,0:10.0,,Chicago full timeout,49,54
223,2,0:10.0,,D. McDermott enters the game for T. Gibson,49,54
224,2,0:10.0,,N. Mirotić enters the game for M. Carter-Williams,49,54
225,2,0:10.0,J. Brown enters the game for T. Zeller,,49,54
226,2,0:10.0,A. Johnson enters the game for G. Green,,49,54
227,2,0:00.0,,J. Butler makes 3-pt jump shot from 25 ft,49,57
228,3,11:50.0,Offensive foul by T. Zeller (drawn by R. Rondo),,49,57
229,3,11:50.0,Turnover by T. Zeller (offensive foul),,49,57
230,3,11:27.0,,T. Gibson misses 2-pt layup from 3 ft,49,57
231,3,11:25.0,,Offensive rebound by R. Lopez,49,57
232,3,11:25.0,,R. Lopez makes 2-pt layup from 1 ft,49,59
233,3,10:56.0,Turnover by Team (shot clock),,49,59
234,3,10:38.0,,R. Rondo misses 2-pt jump shot from 16 ft,49,59
235,3,10:37.0,Defensive rebound by T. Zeller,,49,59
236,3,10:33.0,Turnover by I. Thomas (bad pass),,49,59
237,3,10:18.0,,T. Gibson makes 2-pt jump shot from 20 ft (assist by R. Rondo),49,61
238,3,10:04.0,A. Bradley misses 2-pt jump shot from 22 ft,,49,61
239,3,10:02.0,,Defensive rebound by T. Gibson,49,61
240,3,9:55.0,,D. Wade misses 2-pt jump shot from 18 ft,49,61
241,3,9:53.0,Defensive rebound by T. Zeller,,49,61
242,3,9:45.0,A. Bradley misses 2-pt jump shot from 18 ft,,49,61
243,3,9:44.0,,Defensive rebound by J. Butler,49,61
244,3,9:36.0,Offensive charge foul by T. Gibson (drawn by T. Zeller),,49,61
245,3,9:36.0,,Turnover by T. Gibson (offensive foul),49,61
246,3,9:21.0,T. Zeller makes 2-pt jump shot from 21 ft (assist by I. Thomas),,51,61
247,3,9:13.0,,Turnover by R. Rondo (bad pass),51,61
248,3,9:13.0,Boston full timeout,,51,61
249,3,8:50.0,A. Horford makes 2-pt jump shot from 14 ft,,53,61
250,3,8:34.0,,J. Butler misses 2-pt jump shot from 19 ft,53,61
251,3,8:33.0,Defensive rebound by A. Horford,,53,61
252,3,8:24.0,T. Zeller makes 2-pt layup from 2 ft (assist by A. Horford),,55,61
253,3,8:24.0,Shooting foul by J. Butler (drawn by T. Zeller),,55,61
254,3,8:24.0,T. Zeller misses free throw 1 of 1,,55,61
255,3,8:22.0,,Defensive rebound by R. Rondo,55,61
256,3,8:02.0,,J. Butler makes 2-pt jump shot from 16 ft,55,63
257,3,7:48.0,A. Horford makes 2-pt layup from 2 ft,,57,63
258,3,7:34.0,,R. Rondo misses 3-pt jump shot from 23 ft,57,63
259,3,7:34.0,,Offensive rebound by Team,57,63
260,3,7:34.0,Loose ball foul by J. Crowder (drawn by R. Lopez),,57,63
261,3,7:22.0,,Turnover by D. Wade (bad pass; steal by J. Crowder),57,63
262,3,7:12.0,Turnover by A. Horford (bad pass; steal by R. Rondo),,57,63
263,3,7:09.0,,R. Rondo misses 2-pt layup from 2 ft (block by T. Zeller),57,63
264,3,7:06.0,Defensive rebound by A. Bradley,,57,63
265,3,7:01.0,J. Crowder makes 2-pt layup from 1 ft (assist by I. Thomas),,59,63
266,3,6:50.0,,Shooting foul by I. Thomas (drawn by R. Rondo),59,63
267,3,6:50.0,,R. Rondo misses free throw 1 of 2,59,63
268,3,6:50.0,,Offensive rebound by Team,59,63
269,3,6:50.0,,D. McDermott enters the game for D. Wade,59,63
270,3,6:50.0,,R. Rondo makes free throw 2 of 2,59,64
271,3,6:36.0,J. Crowder makes 2-pt layup from 2 ft (assist by T. Zeller),,61,64
272,3,6:14.0,,R. Lopez misses 2-pt jump shot from 15 ft,61,64
273,3,6:13.0,Defensive rebound by A. Bradley,,61,64
274,3,6:07.0,I. Thomas makes 2-pt jump shot from 17 ft,,63,64
275,3,6:07.0,,Chicago full timeout,63,64
276,3,6:07.0,T. Rozier enters the game for J. Crowder,,63,64
277,3,5:51.0,,J. Butler misses 2-pt jump shot from 18 ft,63,64
278,3,5:50.0,Defensive rebound by T. Rozier,,63,64
279,3,5:42.0,A. Bradley misses 2-pt jump shot from 20 ft,,63,64
280,3,5:41.0,,Defensive rebound by T. Gibson,63,64
281,3,5:28.0,,Shooting foul by A. Horford (drawn by T. Gibson),63,64
282,3,5:28.0,,T. Gibson makes free throw 1 of 2,63,65
283,3,5:28.0,,N. Mirotić enters the game for R. Lopez,63,65
284,3,5:28.0,J. Crowder enters the game for A. Horford,,63,65
285,3,5:28.0,,T. Gibson makes free throw 2 of 2,63,66
286,3,5:13.0,T. Zeller misses 2-pt layup from 3 ft,,63,66
287,3,5:10.0,Offensive rebound by T. Zeller,,63,66
288,3,5:10.0,T. Zeller makes 2-pt layup from 1 ft,,65,66
289,3,4:59.0,,Shooting foul by A. Bradley (drawn by J. Butler),65,66
290,3,4:59.0,,J. Butler makes free throw 1 of 2,65,67
291,3,4:59.0,,J. Butler makes free throw 2 of 2,65,68
292,3,4:44.0,Shooting foul by J. Butler (drawn by I. Thomas),,65,68
293,3,4:44.0,I. Thomas misses free throw 1 of 2,,65,68
294,3,4:44.0,Offensive rebound by Team,,65,68
295,3,4:44.0,,M. Carter-Williams enters the game for D. McDermott,65,68
296,3,4:44.0,A. Johnson enters the game for T. Zeller,,65,68
297,3,4:44.0,I. Thomas makes free throw 2 of 2,,66,68
298,3,4:30.0,,Turnover by R. Rondo (bad pass; steal by T. Rozier),66,68
299,3,4:23.0,I. Thomas makes 3-pt jump shot from 26 ft,,69,68
300,3,4:12.0,,T. Gibson makes 2-pt jump shot from 6 ft (assist by R. Rondo),69,70
301,3,3:58.0,Turnover by I. Thomas (traveling),,69,70
302,3,3:46.0,,J. Butler makes 3-pt jump shot from 25 ft (assist by R. Rondo),69,73
303,3,3:27.0,A. Johnson misses 2-pt hook shot from 10 ft,,69,73
304,3,3:26.0,,Defensive rebound by T. Gibson,69,73
305,3,3:17.0,,N. Mirotić makes 2-pt jump shot from 18 ft (assist by M. Carter-Williams),69,75
306,3,2:57.0,I. Thomas misses 2-pt layup from 2 ft,,69,75
307,3,2:56.0,,Defensive rebound by N. Mirotić,69,75
308,3,2:41.0,,J. Butler misses 2-pt jump shot from 15 ft,69,75
309,3,2:40.0,,Offensive rebound by M. Carter-Williams,69,75
310,3,2:31.0,,R. Rondo misses 2-pt layup from 1 ft (block by A. Johnson),69,75
311,3,2:31.0,,Offensive rebound by Team,69,75
312,3,2:31.0,J. Brown enters the game for A. Bradley,,69,75
313,3,2:20.0,,J. Butler misses 3-pt jump shot from 25 ft,69,75
314,3,2:19.0,Defensive rebound by J. Crowder,,69,75
315,3,2:07.0,T. Rozier makes 2-pt jump shot from 9 ft (assist by J. Brown),,71,75
316,3,1:56.0,,N. Mirotić misses 3-pt jump shot from 25 ft,71,75
317,3,1:56.0,,Offensive rebound by Team,71,75
318,3,1:56.0,Loose ball foul by J. Brown (drawn by J. Butler),,71,75
319,3,1:56.0,,J. Butler misses free throw 1 of 2,71,75
320,3,1:56.0,,Offensive rebound by Team,71,75
321,3,1:56.0,,D. Wade enters the game for R. Rondo,71,75
322,3,1:56.0,,R. Lopez enters the game for T. Gibson,71,75
323,3,1:56.0,T. Zeller enters the game for A. Johnson,,71,75
324,3,1:56.0,,J. Butler makes free throw 2 of 2,71,76
325,3,1:44.0,J. Brown misses 3-pt jump shot from 25 ft,,71,76
326,3,1:43.0,,Defensive rebound by N. Mirotić,71,76
327,3,1:34.0,,Shooting foul by T. Zeller (drawn by R. Lopez),71,76
328,3,1:34.0,,R. Lopez misses free throw 1 of 2,71,76
329,3,1:34.0,,Offensive rebound by Team,71,76
330,3,1:34.0,,R. Lopez misses free throw 2 of 2,71,76
331,3,1:34.0,,D. McDermott enters the game for J. Butler,71,76
332,3,1:34.0,G. Green enters the game for I. Thomas,,71,76
333,3,1:32.0,Defensive rebound by J. Crowder,,71,76
334,3,1:17.0,J. Brown makes 2-pt layup from 3 ft,,73,76
335,3,0:57.0,,M. Carter-Williams misses 2-pt jump shot from 13 ft,73,76
336,3,0:56.0,,Offensive rebound by D. Wade,73,76
337,3,0:55.0,,D. Wade misses 2-pt layup from 2 ft,73,76
338,3,0:53.0,,Offensive rebound by M. Carter-Williams,73,76
339,3,0:51.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),73,79
340,3,0:51.0,,Violation by Team (jump ball),73,79
341,3,0:33.0,G. Green misses 2-pt jump shot from 19 ft,,73,79
342,3,0:32.0,,Defensive rebound by D. Wade,73,79
343,3,0:26.0,,D. McDermott misses 3-pt jump shot from 22 ft,73,79
344,3,0:23.0,Defensive rebound by Team,,73,79
345,3,0:08.0,Personal foul by M. Carter-Williams (drawn by T. Rozier),,73,79
346,3,0:01.0,T. Zeller misses 2-pt jump shot from 21 ft,,73,79
347,3,0:00.0,,Defensive rebound by D. Wade,73,79
348,4,11:40.0,,M. Carter-Williams misses 2-pt jump shot from 12 ft,73,79
349,4,11:39.0,,Offensive rebound by R. Lopez,73,79
350,4,11:39.0,,R. Lopez misses 2-pt layup from 1 ft,73,79
351,4,11:38.0,Defensive rebound by A. Horford,,73,79
352,4,11:21.0,Personal foul by D. Wade (drawn by T. Zeller),,73,79
353,4,11:12.0,T. Zeller misses 2-pt jump shot from 9 ft,,73,79
354,4,11:11.0,,Defensive rebound by R. Lopez,73,79
355,4,11:04.0,,D. Wade makes 2-pt layup from 2 ft,73,81
356,4,11:04.0,,Shooting foul by T. Zeller (drawn by D. Wade),73,81
357,4,11:04.0,,D. Wade makes free throw 1 of 1,73,82
358,4,10:53.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by A. Horford),,76,82
359,4,10:41.0,,Shooting foul by A. Bradley (drawn by D. Wade),76,82
360,4,10:41.0,,D. Wade makes free throw 1 of 2,76,83
361,4,10:41.0,,D. Wade makes free throw 2 of 2,76,84
362,4,10:28.0,T. Zeller misses 2-pt layup from 3 ft,,76,84
363,4,10:27.0,,Defensive rebound by M. Carter-Williams,76,84
364,4,10:17.0,,D. Wade misses 2-pt jump shot from 14 ft,76,84
365,4,10:17.0,,Offensive rebound by R. Lopez,76,84
366,4,10:17.0,,Personal foul by A. Horford (drawn by R. Lopez),76,84
367,4,10:17.0,J. Jerebko enters the game for A. Horford,,76,84
368,4,10:11.0,,D. Wade misses 2-pt layup from 2 ft,76,84
369,4,10:10.0,Defensive rebound by T. Rozier,,76,84
370,4,9:53.0,A. Bradley makes 2-pt jump shot from 18 ft,,78,84
371,4,9:39.0,,M. Carter-Williams misses 2-pt jump shot from 16 ft,78,84
372,4,9:38.0,,Offensive rebound by R. Lopez,78,84
373,4,9:35.0,,D. Wade misses 3-pt jump shot from 25 ft,78,84
374,4,9:34.0,Defensive rebound by T. Zeller,,78,84
375,4,9:26.0,J. Brown makes 2-pt layup from 3 ft (assist by A. Bradley),,80,84
376,4,9:09.0,,M. Carter-Williams misses 2-pt layup from 1 ft (block by T. Zeller),80,84
377,4,9:06.0,,Offensive rebound by N. Mirotić,80,84
378,4,9:06.0,,N. Mirotić makes 2-pt layup from 1 ft,80,86
379,4,8:57.0,Shooting foul by R. Lopez (drawn by J. Jerebko),,80,86
380,4,8:57.0,Boston full timeout,,80,86
381,4,8:57.0,J. Jerebko makes free throw 1 of 2,,81,86
382,4,8:57.0,,J. Butler enters the game for D. Wade,80,86
383,4,8:57.0,J. Jerebko misses free throw 2 of 2,,81,86
384,4,8:56.0,,Defensive rebound by N. Mirotić,81,86
385,4,8:37.0,,D. McDermott makes 2-pt layup from 3 ft (assist by R. Lopez),81,88
386,4,8:27.0,Personal foul by D. McDermott (drawn by T. Rozier),,81,88
387,4,8:12.0,J. Jerebko misses 2-pt jump shot from 10 ft,,81,88
