,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,TORONTO_ACTION,LA CLIPPERS_SCORE,TORONTO_SCORE
164,2,7:29.0,Shooting foul by D. DeRozan (drawn by A. Rivers),,42,47
165,2,7:29.0,A. Rivers makes free throw 1 of 1,,43,47
166,2,7:19.0,,Personal foul by D. Jordan (drawn by J. Valančiūnas),43,47
167,2,7:06.0,,J. Valančiūnas makes 2-pt jump shot from 9 ft,43,49
168,2,6:56.0,A. Rivers misses 2-pt jump shot from 6 ft,,43,49
169,2,6:56.0,Offensive rebound by A. Rivers,,43,49
170,2,6:45.0,B. Griffin makes 2-pt jump shot from 17 ft,,45,49
171,2,6:23.0,,J. Valančiūnas misses 2-pt jump shot from 10 ft,45,49
172,2,6:22.0,Defensive rebound by D. Jordan,,45,49
173,2,6:13.0,J. Crawford misses 3-pt jump shot from 30 ft,,45,49
174,2,6:12.0,,Defensive rebound by J. Valančiūnas,45,49
175,2,6:00.0,,Shooting foul by A. Rivers (drawn by D. DeRozan),45,49
176,2,6:00.0,,D. DeRozan makes free throw 1 of 2,45,50
177,2,6:00.0,B. Bass enters the game for D. Jordan,,45,50
178,2,6:00.0,,D. DeRozan makes free throw 2 of 2,45,51
179,2,5:47.0,B. Bass makes 2-pt jump shot from 16 ft,,47,51
180,2,5:37.0,J. Redick enters the game for J. Crawford,,47,51
181,2,5:27.0,,K. Lowry makes 3-pt jump shot from 25 ft,47,54
182,2,5:11.0,B. Griffin misses 2-pt jump shot from 19 ft,,47,54
183,2,5:11.0,,Defensive rebound by J. Valančiūnas,47,54
184,2,5:02.0,,J. Valančiūnas makes 2-pt jump shot from 16 ft (assist by D. DeRozan),47,56
185,2,4:44.0,R. Felton makes 2-pt jump shot from 18 ft,,49,56
186,2,4:34.0,,J. Valančiūnas makes 2-pt layup from 1 ft (assist by K. Lowry),49,58
187,2,4:19.0,B. Bass misses 2-pt layup from 5 ft,,49,58
188,2,4:19.0,,Defensive rebound by Team,49,58
189,2,4:13.0,,K. Lowry makes 2-pt layup from 2 ft,49,60
190,2,4:13.0,LA Clippers full timeout,,49,60
191,2,4:01.0,J. Redick makes 2-pt jump shot from 22 ft (assist by B. Griffin),,51,60
192,2,3:47.0,,D. Carroll misses 2-pt jump shot from 10 ft,51,60
193,2,3:46.0,Defensive rebound by R. Felton,,51,60
194,2,3:39.0,A. Rivers misses 2-pt layup from 1 ft,,51,60
195,2,3:39.0,,Defensive rebound by J. Valančiūnas,51,60
196,2,3:32.0,,D. DeRozan makes 2-pt jump shot from 9 ft (assist by K. Lowry),51,62
197,2,3:11.0,B. Griffin makes 3-pt jump shot from 26 ft (assist by R. Felton),,54,62
198,2,2:51.0,,Shooting foul by B. Griffin (drawn by J. Valančiūnas),54,62
199,2,2:51.0,Official timeout,,54,62
200,2,2:51.0,,J. Valančiūnas makes free throw 1 of 2,54,63
201,2,2:51.0,,L. Nogueira enters the game for K. Lowry,54,62
202,2,2:51.0,,C. Joseph enters the game for J. Sullinger,54,62
203,2,2:51.0,M. Speights enters the game for B. Bass,,54,63
204,2,2:51.0,,J. Valančiūnas misses free throw 2 of 2,54,63
205,2,2:49.0,Defensive rebound by B. Griffin,,54,63
206,2,2:35.0,J. Redick misses 3-pt jump shot from 26 ft,,54,63
207,2,2:34.0,,Defensive rebound by J. Valančiūnas,54,63
208,2,2:13.0,,C. Joseph misses 2-pt jump shot from 20 ft,54,63
209,2,2:11.0,,Offensive rebound by D. Carroll,54,63
210,2,2:10.0,,D. Carroll misses 3-pt jump shot from 25 ft,54,63
211,2,2:03.0,Defensive rebound by B. Griffin,,54,63
212,2,1:55.0,Shooting foul by C. Joseph (drawn by M. Speights),,54,63
213,2,1:55.0,M. Speights makes free throw 1 of 2,,55,63
214,2,1:55.0,M. Speights makes free throw 2 of 2,,56,63
215,2,1:39.0,,D. DeRozan misses 2-pt jump shot from 8 ft,56,63
216,2,1:38.0,Defensive rebound by J. Redick,,56,63
217,2,1:35.0,B. Griffin makes 2-pt dunk at rim (assist by M. Speights),,58,63
218,2,1:09.0,,D. DeRozan makes 3-pt jump shot from 26 ft,58,66
219,2,0:59.0,M. Speights makes 2-pt jump shot from 6 ft,,60,66
220,2,0:40.0,,C. Joseph misses 3-pt jump shot from 24 ft,60,66
221,2,0:39.0,,Offensive rebound by Team,60,66
222,2,0:38.0,,Toronto full timeout,60,66
223,2,0:38.0,L. Mbah a Moute enters the game for A. Rivers,,60,66
224,2,0:29.0,,D. DeRozan misses 3-pt jump shot from 24 ft,60,66
225,2,0:28.0,,Offensive rebound by D. Carroll,60,66
226,2,0:28.0,,D. Carroll makes 2-pt layup from 2 ft,60,68
227,2,0:15.0,M. Speights misses 3-pt jump shot from 24 ft,,60,68
228,2,0:15.0,,Defensive rebound by C. Joseph,60,68
229,2,0:01.0,,Shooting foul by B. Griffin (drawn by D. Carroll),60,68
230,2,0:01.0,,D. Carroll makes free throw 1 of 2,60,69
231,2,0:01.0,,D. Carroll makes free throw 2 of 2,60,70
232,3,11:50.0,,D. DeRozan makes 2-pt jump shot from 10 ft,60,72
233,3,11:33.0,J. Redick misses 2-pt jump shot from 21 ft,,60,72
234,3,11:32.0,,Defensive rebound by K. Lowry,60,72
235,3,11:21.0,,J. Valančiūnas makes 2-pt jump shot from 16 ft (assist by K. Lowry),60,74
236,3,11:02.0,Personal foul by K. Lowry (drawn by J. Redick),,60,74
237,3,10:56.0,B. Griffin makes 2-pt layup from 1 ft,,62,74
238,3,10:38.0,,D. DeRozan misses 2-pt jump shot from 14 ft,62,74
239,3,10:37.0,Defensive rebound by R. Felton,,62,74
240,3,10:30.0,A. Rivers misses 3-pt jump shot from 24 ft,,62,74
241,3,10:30.0,,Defensive rebound by D. Carroll,62,74
242,3,10:10.0,,P. Siakam misses 2-pt jump shot from 17 ft,62,74
243,3,10:10.0,Defensive rebound by R. Felton,,62,74
244,3,9:49.0,R. Felton misses 2-pt jump shot from 18 ft,,62,74
245,3,9:49.0,,Defensive rebound by D. Carroll,62,74
246,3,9:37.0,,D. Carroll misses 3-pt jump shot from 24 ft,62,74
247,3,9:37.0,,Offensive rebound by J. Valančiūnas,62,74
248,3,9:27.0,,J. Valančiūnas misses 2-pt jump shot from 19 ft,62,74
249,3,9:27.0,Defensive rebound by R. Felton,,62,74
250,3,9:11.0,D. Jordan makes 2-pt hook shot from 3 ft (assist by B. Griffin),,64,74
251,3,8:45.0,,J. Valančiūnas makes 2-pt jump shot from 9 ft (assist by K. Lowry),64,76
252,3,8:32.0,J. Redick makes 2-pt jump shot from 6 ft (assist by B. Griffin),,66,76
253,3,8:24.0,,P. Siakam misses 2-pt layup from 2 ft,66,76
254,3,8:24.0,Defensive rebound by B. Griffin,,66,76
255,3,8:11.0,J. Redick misses 2-pt layup from 3 ft,,66,76
256,3,8:11.0,,Defensive rebound by J. Valančiūnas,66,76
257,3,8:01.0,,D. DeRozan misses 2-pt layup from 3 ft,66,76
258,3,8:00.0,Defensive rebound by D. Jordan,,66,76
259,3,7:55.0,LA Clippers full timeout,,66,76
260,3,7:48.0,B. Griffin misses 2-pt jump shot from 22 ft,,66,76
261,3,7:48.0,Offensive rebound by D. Jordan,,66,76
262,3,7:46.0,D. Jordan misses 2-pt layup from 1 ft,,66,76
263,3,7:46.0,Offensive rebound by D. Jordan,,66,76
264,3,7:41.0,A. Rivers makes 3-pt jump shot from 25 ft (assist by R. Felton),,69,76
265,3,7:28.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by J. Valančiūnas),69,79
266,3,7:13.0,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),,71,79
267,3,6:58.0,,J. Valančiūnas makes 2-pt jump shot from 6 ft (assist by D. Carroll),71,81
268,3,6:52.0,Personal foul by D. Carroll (drawn by J. Redick),,71,81
269,3,6:39.0,A. Rivers misses 2-pt layup from 5 ft (block by J. Valančiūnas),,71,81
270,3,6:38.0,,Defensive rebound by J. Valančiūnas,71,81
271,3,6:34.0,,Turnover by D. Carroll (lost ball; steal by B. Griffin),71,81
272,3,6:26.0,R. Felton makes 2-pt layup from 3 ft,,73,81
273,3,6:04.0,,D. Carroll makes 2-pt jump shot from 17 ft,73,83
274,3,5:38.0,R. Felton misses 3-pt jump shot from 24 ft,,73,83
275,3,5:38.0,Offensive rebound by B. Griffin,,73,83
276,3,5:34.0,A. Rivers misses 3-pt jump shot from 24 ft,,73,83
277,3,5:33.0,,Defensive rebound by J. Valančiūnas,73,83
278,3,5:20.0,,K. Lowry misses 3-pt jump shot from 25 ft,73,83
279,3,5:19.0,Defensive rebound by B. Griffin,,73,83
280,3,5:06.0,R. Felton misses 3-pt jump shot from 24 ft,,73,83
281,3,5:05.0,,Defensive rebound by P. Siakam,73,83
282,3,4:52.0,,D. DeRozan makes 2-pt jump shot from 11 ft,73,85
283,3,4:35.0,J. Crawford enters the game for J. Redick,,73,85
284,3,4:35.0,L. Mbah a Moute enters the game for R. Felton,,73,85
285,3,4:35.0,,L. Nogueira enters the game for P. Siakam,73,85
286,3,4:25.0,B. Griffin misses 3-pt jump shot from 26 ft,,73,85
287,3,4:25.0,,Defensive rebound by K. Lowry,73,85
288,3,4:15.0,,K. Lowry makes 3-pt jump shot from 27 ft,73,88
289,3,3:56.0,Personal foul by L. Nogueira (drawn by B. Griffin),,73,88
290,3,3:50.0,D. Jordan makes 2-pt layup from 3 ft (assist by B. Griffin),,75,88
291,3,3:42.0,,K. Lowry misses 2-pt layup from 4 ft (block by D. Jordan),75,88
292,3,3:42.0,Defensive rebound by Team,,75,88
293,3,3:36.0,Turnover by B. Griffin (bad pass; steal by L. Nogueira),,75,88
294,3,3:33.0,,Personal foul by D. Jordan (drawn by K. Lowry),75,88
295,3,3:25.0,,K. Lowry misses 2-pt layup from 4 ft (block by A. Rivers),75,88
296,3,3:25.0,Defensive rebound by Team,,75,88
297,3,3:25.0,,Violation by Team (jump ball),75,88
298,3,3:04.0,A. Rivers misses 3-pt jump shot from 27 ft,,75,88
299,3,3:04.0,,Defensive rebound by Team,75,88
300,3,3:03.0,,Toronto full timeout,75,88
301,3,3:03.0,,T. Ross enters the game for D. Carroll,75,88
302,3,3:03.0,,C. Joseph enters the game for J. Valančiūnas,75,88
303,3,3:03.0,,J. Poeltl enters the game for K. Lowry,75,88
304,3,2:49.0,,T. Ross misses 3-pt jump shot from 26 ft,75,88
305,3,2:48.0,Defensive rebound by D. Jordan,,75,88
306,3,2:33.0,Personal foul by J. Poeltl (drawn by B. Griffin),,75,88
307,3,2:27.0,Shooting foul by C. Joseph (drawn by J. Crawford),,75,88
308,3,2:27.0,J. Crawford makes free throw 1 of 2,,76,88
309,3,2:27.0,J. Crawford misses free throw 2 of 2,,76,88
310,3,2:27.0,,Defensive rebound by J. Poeltl,76,88
311,3,2:13.0,,D. DeRozan misses 2-pt jump shot from 16 ft,76,88
312,3,2:12.0,Defensive rebound by D. Jordan,,76,88
313,3,2:06.0,J. Crawford makes 2-pt jump shot from 18 ft,,78,88
314,3,2:06.0,Shooting foul by T. Ross (drawn by J. Crawford),,78,88
315,3,2:06.0,M. Speights enters the game for B. Griffin,,78,88
316,3,2:06.0,J. Crawford makes free throw 1 of 1,,79,88
317,3,1:51.0,,D. DeRozan makes 2-pt jump shot from 9 ft,79,90
318,3,1:45.0,Offensive foul by J. Crawford (drawn by T. Ross),,79,90
319,3,1:45.0,Turnover by J. Crawford (offensive foul),,79,90
320,3,1:28.0,,C. Joseph makes 2-pt jump shot from 6 ft (assist by L. Nogueira),79,92
321,3,1:11.0,A. Rivers makes 3-pt jump shot from 27 ft (assist by M. Speights),,82,92
322,3,0:54.0,,D. DeRozan misses 2-pt jump shot from 17 ft (block by L. Mbah a Moute),82,92
323,3,0:53.0,,Offensive rebound by D. DeRozan,82,92
324,3,0:45.0,,Shooting block foul by A. Rivers (drawn by C. Joseph),82,92
325,3,0:45.0,,C. Joseph makes free throw 1 of 2,82,93
326,3,0:45.0,R. Felton enters the game for A. Rivers,,82,93
327,3,0:45.0,,C. Joseph makes free throw 2 of 2,82,94
328,3,0:30.0,L. Mbah a Moute misses 2-pt layup from 3 ft,,82,94
329,3,0:29.0,,Defensive rebound by D. DeRozan,82,94
330,3,0:07.0,,C. Joseph misses 3-pt jump shot from 24 ft,82,94
331,3,0:07.0,,Offensive rebound by J. Poeltl,82,94
332,3,0:06.0,,J. Poeltl makes 2-pt hook shot from 3 ft,82,96
333,3,0:06.0,,Shooting foul by L. Mbah a Moute (drawn by J. Poeltl),82,96
334,3,0:06.0,J. Redick enters the game for L. Mbah a Moute,,82,96
335,3,0:06.0,,J. Poeltl makes free throw 1 of 1,82,97
336,3,0:00.0,R. Felton misses 2-pt jump shot from 19 ft,,82,97
337,3,0:00.0,,Defensive rebound by J. Poeltl,82,97
338,4,11:45.0,J. Crawford misses 2-pt jump shot from 20 ft,,82,97
339,4,11:44.0,,Defensive rebound by L. Nogueira,82,97
340,4,11:32.0,,L. Nogueira misses 2-pt layup from 2 ft,82,97
341,4,11:31.0,Defensive rebound by M. Speights,,82,97
342,4,11:14.0,M. Speights makes 3-pt jump shot from 26 ft (assist by J. Crawford),,85,97
343,4,10:51.0,,Shooting foul by M. Speights (drawn by C. Joseph),85,97
344,4,10:51.0,,C. Joseph makes free throw 1 of 2,85,98
345,4,10:51.0,,C. Joseph makes free throw 2 of 2,85,99
346,4,10:40.0,Personal foul by L. Nogueira (drawn by J. Crawford),,85,99
347,4,10:34.0,M. Speights misses 3-pt jump shot from 27 ft,,85,99
348,4,10:33.0,,Defensive rebound by N. Powell,85,99
349,4,10:25.0,,L. Nogueira makes 2-pt layup from 1 ft (assist by K. Lowry),85,101
350,4,10:01.0,R. Felton misses 2-pt jump shot from 12 ft,,85,101
351,4,10:01.0,,Defensive rebound by K. Lowry,85,101
352,4,9:56.0,,K. Lowry misses 3-pt jump shot from 26 ft (block by J. Crawford),85,101
353,4,9:54.0,,Offensive rebound by T. Ross,85,101
354,4,9:49.0,,Turnover by T. Ross (bad pass; steal by J. Crawford),85,101
355,4,9:43.0,W. Johnson misses 3-pt jump shot from 25 ft,,85,101
356,4,9:42.0,Offensive rebound by J. Redick,,85,101
357,4,9:37.0,M. Speights makes 2-pt jump shot from 3 ft (assist by J. Redick),,87,101
358,4,9:18.0,,C. Joseph misses 2-pt jump shot from 16 ft,87,101
359,4,9:18.0,Defensive rebound by J. Redick,,87,101
360,4,9:18.0,LA Clippers full timeout,,87,101
361,4,9:18.0,B. Griffin enters the game for M. Speights,,87,101
362,4,9:18.0,A. Rivers enters the game for W. Johnson,,87,101
363,4,9:18.0,,J. Valančiūnas enters the game for L. Nogueira,87,101
364,4,9:05.0,J. Crawford makes 2-pt layup from 4 ft,,89,101
365,4,8:42.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by J. Valančiūnas),89,104
366,4,8:24.0,J. Crawford misses 3-pt jump shot from 25 ft,,89,104
367,4,8:24.0,,Defensive rebound by T. Ross,89,104
368,4,8:19.0,,N. Powell makes 2-pt dunk at rim (assist by K. Lowry),89,106
369,4,8:06.0,Personal foul by K. Lowry (drawn by R. Felton),,89,106
370,4,7:59.0,B. Griffin makes 2-pt jump shot from 22 ft,,91,106
371,4,7:34.0,,J. Valančiūnas makes 2-pt jump shot from 5 ft,91,108
372,4,7:24.0,Shooting foul by T. Ross (drawn by A. Rivers),,91,108
373,4,7:24.0,A. Rivers makes free throw 1 of 2,,92,108
374,4,7:24.0,A. Rivers makes free throw 2 of 2,,93,108
375,4,7:08.0,,N. Powell makes 3-pt jump shot from 24 ft (assist by C. Joseph),93,111
376,4,6:51.0,B. Griffin misses 2-pt jump shot from 19 ft,,93,111
377,4,6:51.0,,Defensive rebound by C. Joseph,93,111
