,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DETROIT_ACTION,WASHINGTON_SCORE,DETROIT_SCORE
29,1,8:27.0,,Defensive rebound by M. Morris,8,4
30,1,8:21.0,,M. Morris misses 2-pt jump shot from 12 ft,8,4
31,1,8:20.0,Defensive rebound by M. Gortat,,8,4
32,1,8:15.0,K. Oubre makes 2-pt layup from 1 ft (assist by B. Jennings),,10,4
33,1,7:53.0,,K. Caldwell-Pope makes 2-pt jump shot from 19 ft,10,6
34,1,7:38.0,Def 3 sec tech foul by H. Ellenson,,10,6
35,1,7:38.0,B. Beal makes technical free throw,,11,6
36,1,7:27.0,B. Beal misses 3-pt jump shot from 25 ft,,11,6
37,1,7:26.0,,Defensive rebound by H. Ellenson,11,6
38,1,7:20.0,,I. Smith makes 2-pt jump shot from 17 ft,11,8
39,1,7:01.0,B. Beal makes 2-pt jump shot from 19 ft (assist by B. Jennings),,13,8
40,1,6:47.0,,H. Ellenson makes 3-pt jump shot from 24 ft (assist by I. Smith),13,11
41,1,6:36.0,B. Beal misses 2-pt jump shot from 16 ft,,13,11
42,1,6:36.0,,Defensive rebound by A. Drummond,13,11
43,1,6:21.0,,A. Drummond makes 2-pt hook shot from 4 ft (assist by I. Smith),13,13
44,1,6:12.0,K. Oubre misses 2-pt jump shot from 16 ft,,13,13
45,1,6:11.0,,Defensive rebound by H. Ellenson,13,13
46,1,6:08.0,,Personal foul by M. Morris (drawn by A. Drummond),13,13
47,1,5:49.0,,A. Drummond misses 2-pt jump shot from 6 ft,13,13
48,1,5:48.0,Defensive rebound by K. Oubre,,13,13
49,1,5:42.0,Personal foul by K. Caldwell-Pope (drawn by B. Beal),,13,13
50,1,5:38.0,Turnover by M. Morris (bad pass; steal by M. Morris),,13,13
51,1,5:28.0,,A. Drummond makes 2-pt hook shot from 8 ft (assist by I. Smith),13,15
52,1,5:16.0,K. Oubre misses 2-pt jump shot from 5 ft,,13,15
53,1,5:16.0,Offensive rebound by M. Gortat,,13,15
54,1,5:11.0,M. Morris makes 3-pt jump shot from 26 ft (assist by M. Gortat),,16,15
55,1,4:55.0,,I. Smith misses 2-pt jump shot from 7 ft,16,15
56,1,4:55.0,Defensive rebound by M. Morris,,16,15
57,1,4:49.0,B. Beal makes 2-pt dunk at rim (assist by B. Jennings),,18,15
58,1,4:35.0,,A. Drummond makes 2-pt dunk at rim (assist by I. Smith),18,17
59,1,4:23.0,B. Beal makes 2-pt dunk at rim (assist by B. Jennings),,20,17
60,1,4:13.0,,Detroit full timeout,20,17
61,1,4:13.0,I. Mahinmi enters the game for M. Morris,,20,17
62,1,4:13.0,J. Smith enters the game for M. Gortat,,20,17
63,1,4:13.0,,T. Harris enters the game for H. Ellenson,20,17
64,1,4:13.0,,B. Marjanović enters the game for A. Drummond,20,17
65,1,4:06.0,,I. Smith misses 2-pt layup from 1 ft,20,17
66,1,4:04.0,,Offensive rebound by B. Marjanović,20,17
67,1,4:02.0,,B. Marjanović misses 2-pt layup from 1 ft,20,17
68,1,4:01.0,,Offensive rebound by B. Marjanović,20,17
69,1,3:59.0,,B. Marjanović makes 2-pt layup from 1 ft,20,19
70,1,3:48.0,J. Smith misses 3-pt jump shot from 26 ft,,20,19
71,1,3:48.0,Offensive rebound by I. Mahinmi,,20,19
72,1,3:41.0,B. Beal makes 3-pt jump shot from 26 ft (assist by I. Mahinmi),,23,19
73,1,3:25.0,,I. Smith misses 2-pt jump shot from 17 ft,23,19
74,1,3:25.0,Defensive rebound by B. Jennings,,23,19
75,1,3:20.0,I. Mahinmi misses 2-pt layup from 1 ft,,23,19
76,1,3:18.0,,Defensive rebound by B. Marjanović,23,19
77,1,3:13.0,,Personal foul by J. Smith (drawn by B. Marjanović),23,19
78,1,3:13.0,T. Satoranský enters the game for B. Jennings,,23,19
79,1,2:56.0,,M. Morris misses 2-pt jump shot from 7 ft,23,19
80,1,2:56.0,Defensive rebound by J. Smith,,23,19
81,1,2:42.0,J. Smith makes 2-pt jump shot from 17 ft (assist by B. Beal),,25,19
82,1,2:25.0,,T. Harris misses 2-pt jump shot from 17 ft,25,19
83,1,2:24.0,Defensive rebound by I. Mahinmi,,25,19
84,1,2:11.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by J. Smith),,27,19
85,1,1:54.0,,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,27,19
86,1,1:54.0,Defensive rebound by I. Mahinmi,,27,19
87,1,1:49.0,B. Beal makes 3-pt jump shot from 26 ft (assist by I. Mahinmi),,30,19
88,1,1:35.0,,I. Smith misses 2-pt layup at rim,30,19
89,1,1:34.0,Defensive rebound by K. Oubre,,30,19
90,1,1:26.0,Turnover by T. Satoranský (bad pass; steal by T. Harris),,30,19
91,1,1:09.0,,B. Marjanović misses 2-pt jump shot from 8 ft,30,19
92,1,1:08.0,Defensive rebound by K. Oubre,,30,19
93,1,1:05.0,,Offensive charge foul by K. Oubre (drawn by I. Smith),30,19
94,1,1:05.0,Turnover by K. Oubre (offensive foul),,30,19
95,1,1:05.0,Washington full timeout,,30,19
96,1,1:05.0,B. Bogdanović enters the game for K. Oubre,,30,19
97,1,1:05.0,,S. Johnson enters the game for M. Morris,30,19
98,1,1:05.0,,D. Hilliard enters the game for I. Smith,30,19
99,1,0:51.0,,T. Harris misses 2-pt jump shot from 11 ft,30,19
100,1,0:51.0,,Offensive rebound by Team,30,19
101,1,0:51.0,Loose ball foul by I. Mahinmi (drawn by B. Marjanović),,30,19
102,1,0:38.0,,Turnover by B. Marjanović (lost ball; steal by I. Mahinmi),30,19
103,1,0:26.0,B. Beal makes 2-pt layup at rim (assist by J. Smith),,32,19
104,1,0:07.0,,D. Hilliard makes 2-pt layup at rim (assist by S. Johnson),32,21
105,1,0:01.0,T. Satoranský makes 2-pt jump shot from 13 ft,,34,21
106,2,11:37.0,,T. Harris misses 2-pt jump shot from 5 ft,34,21
107,2,11:37.0,Defensive rebound by J. Smith,,34,21
108,2,11:20.0,B. Bogdanović makes 2-pt jump shot from 9 ft (assist by T. Burke),,36,21
109,2,10:54.0,,T. Harris makes 2-pt dunk at rim (assist by D. Hilliard),36,23
110,2,10:41.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,36,23
111,2,10:40.0,,Defensive rebound by B. Marjanović,36,23
112,2,10:28.0,,B. Marjanović misses 2-pt hook shot from 8 ft,36,23
113,2,10:28.0,Defensive rebound by I. Mahinmi,,36,23
114,2,10:15.0,Shooting foul by B. Marjanović (drawn by B. Bogdanović),,36,23
115,2,10:15.0,B. Bogdanović makes free throw 1 of 2,,37,23
116,2,10:15.0,,A. Drummond enters the game for B. Marjanović,37,23
117,2,10:15.0,B. Bogdanović makes free throw 2 of 2,,38,23
118,2,9:55.0,,S. Johnson misses 2-pt jump shot from 19 ft,38,23
119,2,9:55.0,Defensive rebound by I. Mahinmi,,38,23
120,2,9:48.0,Turnover by T. Burke (bad pass; steal by R. Bullock),,38,23
121,2,9:44.0,,R. Bullock makes 2-pt layup at rim,38,25
122,2,9:23.0,I. Mahinmi misses 2-pt hook shot from 6 ft,,38,25
123,2,9:21.0,,Defensive rebound by T. Harris,38,25
124,2,9:15.0,,D. Hilliard misses 2-pt jump shot from 5 ft (block by I. Mahinmi),38,25
125,2,9:15.0,,Offensive rebound by Team,38,25
126,2,9:11.0,,D. Hilliard misses 2-pt jump shot from 18 ft,38,25
127,2,9:11.0,Defensive rebound by I. Mahinmi,,38,25
128,2,9:00.0,B. Bogdanović misses 2-pt layup from 1 ft,,38,25
129,2,9:00.0,,Defensive rebound by T. Harris,38,25
130,2,8:46.0,,S. Johnson misses 2-pt layup from 1 ft,38,25
131,2,8:46.0,Defensive rebound by I. Mahinmi,,38,25
132,2,8:42.0,Turnover by T. Satoranský (bad pass; steal by D. Hilliard),,38,25
133,2,8:38.0,,Personal foul by T. Satoranský (drawn by T. Harris),38,25
134,2,8:38.0,Official timeout,,38,25
135,2,8:27.0,,T. Harris makes 2-pt jump shot from 19 ft (assist by D. Hilliard),38,27
136,2,8:01.0,T. Satoranský misses 3-pt jump shot from 27 ft,,38,27
137,2,8:01.0,,Defensive rebound by A. Drummond,38,27
138,2,7:53.0,,R. Bullock makes 3-pt jump shot from 25 ft (assist by D. Hilliard),38,30
139,2,7:37.0,B. Bogdanović misses 2-pt layup from 1 ft,,38,30
140,2,7:37.0,,Defensive rebound by A. Drummond,38,30
141,2,7:31.0,,S. Johnson misses 2-pt jump shot from 8 ft,38,30
142,2,7:31.0,Defensive rebound by I. Mahinmi,,38,30
143,2,7:25.0,J. Smith makes 2-pt layup from 1 ft (assist by T. Burke),,40,30
144,2,7:09.0,,R. Bullock misses 3-pt jump shot from 26 ft,40,30
145,2,7:09.0,Defensive rebound by J. Smith,,40,30
146,2,6:58.0,B. Bogdanović makes 2-pt layup from 1 ft,,42,30
147,2,6:49.0,,Detroit full timeout,42,30
148,2,6:49.0,,M. Morris enters the game for D. Hilliard,42,30
149,2,6:49.0,,I. Smith enters the game for S. Johnson,42,30
150,2,6:37.0,,M. Morris misses 2-pt jump shot from 18 ft,42,30
151,2,6:36.0,Defensive rebound by I. Mahinmi,,42,30
152,2,6:21.0,Personal foul by I. Smith (drawn by B. Bogdanović),,42,30
153,2,6:08.0,T. Satoranský makes 2-pt layup from 1 ft (assist by I. Mahinmi),,44,30
154,2,5:54.0,,I. Smith makes 2-pt layup from 1 ft (assist by A. Drummond),44,32
155,2,5:45.0,Turnover by T. Burke (lost ball; steal by A. Drummond),,44,32
156,2,5:45.0,,Personal foul by I. Mahinmi (drawn by A. Drummond),44,32
157,2,5:45.0,M. Gortat enters the game for I. Mahinmi,,44,32
158,2,5:45.0,M. Morris enters the game for J. Smith,,44,32
159,2,5:45.0,B. Jennings enters the game for T. Satoranský,,44,32
160,2,5:32.0,,Shooting foul by T. Burke (drawn by I. Smith),44,32
161,2,5:32.0,,I. Smith makes free throw 1 of 2,44,33
162,2,5:32.0,,I. Smith makes free throw 2 of 2,44,34
163,2,5:16.0,M. Gortat misses 2-pt jump shot from 5 ft,,44,34
164,2,5:15.0,,Defensive rebound by R. Bullock,44,34
165,2,5:07.0,,I. Smith misses 2-pt jump shot from 15 ft,44,34
166,2,5:07.0,Defensive rebound by T. Burke,,44,34
167,2,4:52.0,M. Gortat misses 2-pt jump shot from 13 ft,,44,34
168,2,4:52.0,,Defensive rebound by R. Bullock,44,34
169,2,4:37.0,,A. Drummond makes 2-pt hook shot from 7 ft,44,36
170,2,4:25.0,Personal foul by M. Morris (drawn by B. Bogdanović),,44,36
171,2,4:25.0,B. Beal enters the game for B. Bogdanović,,44,36
172,2,4:25.0,K. Oubre enters the game for T. Burke,,44,36
173,2,4:25.0,,H. Ellenson enters the game for T. Harris,44,36
174,2,4:25.0,,K. Caldwell-Pope enters the game for R. Bullock,44,36
175,2,4:18.0,Turnover by M. Morris (bad pass),,44,36
176,2,4:08.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,44,36
177,2,4:08.0,Defensive rebound by M. Gortat,,44,36
178,2,4:01.0,B. Jennings misses 2-pt jump shot from 5 ft (block by A. Drummond),,44,36
179,2,4:01.0,Offensive rebound by Team,,44,36
180,2,3:59.0,Shooting foul by I. Smith (drawn by K. Oubre),,44,36
181,2,3:59.0,K. Oubre misses free throw 1 of 2,,44,36
182,2,3:59.0,Offensive rebound by Team,,44,36
183,2,3:59.0,K. Oubre makes free throw 2 of 2,,45,36
184,2,3:46.0,,A. Drummond makes 2-pt dunk at rim (assist by I. Smith),45,38
185,2,3:32.0,,Offensive charge foul by B. Beal (drawn by I. Smith),45,38
186,2,3:32.0,Turnover by B. Beal (offensive foul),,45,38
187,2,3:13.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,45,38
188,2,3:13.0,Defensive rebound by Team,,45,38
189,2,2:55.0,M. Morris makes 2-pt jump shot from 17 ft (assist by M. Gortat),,47,38
190,2,2:37.0,,M. Morris makes 2-pt jump shot from 8 ft,47,40
191,2,2:30.0,M. Gortat makes 2-pt layup from 1 ft (assist by B. Jennings),,49,40
192,2,2:12.0,,M. Morris misses 2-pt jump shot from 20 ft,49,40
193,2,2:12.0,Defensive rebound by M. Morris,,49,40
194,2,2:07.0,,Violation by I. Smith (kicked ball),49,40
195,2,2:07.0,Washington full timeout,,49,40
196,2,2:07.0,,D. Hilliard enters the game for I. Smith,49,40
197,2,1:56.0,K. Oubre makes 2-pt layup from 1 ft (assist by M. Gortat),,51,40
198,2,1:44.0,,Turnover by D. Hilliard (lost ball; steal by B. Jennings),51,40
199,2,1:40.0,Shooting foul by K. Caldwell-Pope (drawn by K. Oubre),,51,40
200,2,1:40.0,K. Oubre misses free throw 1 of 2,,51,40
201,2,1:40.0,Offensive rebound by Team,,51,40
202,2,1:40.0,K. Oubre makes free throw 2 of 2,,52,40
203,2,1:27.0,,D. Hilliard makes 2-pt jump shot from 6 ft,52,42
204,2,1:13.0,B. Jennings misses 2-pt jump shot from 20 ft,,52,42
205,2,1:13.0,,Defensive rebound by M. Morris,52,42
206,2,0:58.0,,H. Ellenson misses 3-pt jump shot from 27 ft,52,42
207,2,0:58.0,Defensive rebound by B. Beal,,52,42
208,2,0:50.0,B. Beal misses 3-pt jump shot from 26 ft,,52,42
209,2,0:49.0,,Defensive rebound by K. Caldwell-Pope,52,42
210,2,0:27.0,,M. Morris misses 2-pt layup from 1 ft,52,42
211,2,0:26.0,Defensive rebound by M. Morris,,52,42
212,2,0:03.0,B. Beal makes 3-pt jump shot from 24 ft (assist by M. Gortat),,55,42
213,3,11:40.0,,H. Ellenson misses 2-pt layup from 1 ft,55,42
214,3,11:39.0,Defensive rebound by M. Morris,,55,42
215,3,11:22.0,M. Morris misses 2-pt hook shot from 6 ft,,55,42
216,3,11:22.0,Offensive rebound by K. Oubre,,55,42
217,3,11:22.0,Shooting foul by A. Drummond (drawn by K. Oubre),,55,42
218,3,11:22.0,K. Oubre makes free throw 1 of 2,,56,42
219,3,11:22.0,K. Oubre makes free throw 2 of 2,,57,42
220,3,11:06.0,,Turnover by H. Ellenson (bad pass; steal by K. Oubre),57,42
221,3,10:50.0,B. Beal misses 3-pt jump shot from 27 ft,,57,42
222,3,10:50.0,,Defensive rebound by Team,57,42
223,3,10:32.0,,M. Morris makes 2-pt layup from 1 ft,57,44
224,3,10:06.0,M. Morris misses 3-pt jump shot from 24 ft,,57,44
225,3,10:06.0,,Defensive rebound by I. Smith,57,44
226,3,9:58.0,,M. Morris makes 2-pt jump shot from 15 ft (assist by K. Caldwell-Pope),57,46
227,3,9:58.0,Washington full timeout,,57,46
228,3,9:42.0,Shooting foul by M. Morris (drawn by K. Oubre),,57,46
229,3,9:42.0,K. Oubre makes free throw 1 of 2,,58,46
230,3,9:42.0,K. Oubre makes free throw 2 of 2,,59,46
231,3,9:17.0,,M. Morris makes 2-pt jump shot from 7 ft,59,48
232,3,9:01.0,B. Beal misses 3-pt jump shot from 27 ft,,59,48
233,3,9:01.0,Offensive rebound by M. Gortat,,59,48
234,3,8:54.0,M. Gortat misses 2-pt layup at rim,,59,48
235,3,8:54.0,,Defensive rebound by A. Drummond,59,48
236,3,8:50.0,,I. Smith makes 2-pt layup at rim,59,50
237,3,8:38.0,M. Morris makes 2-pt jump shot from 6 ft,,61,50
238,3,8:21.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,61,50
239,3,8:21.0,,Offensive rebound by A. Drummond,61,50
240,3,8:20.0,,Turnover by A. Drummond (traveling),61,50
241,3,8:07.0,Turnover by M. Morris (bad pass; steal by A. Drummond),,61,50
242,3,8:00.0,,M. Morris makes 2-pt layup from 1 ft (assist by I. Smith),61,52
243,3,7:44.0,K. Oubre misses 2-pt jump shot from 18 ft,,61,52
244,3,7:43.0,Offensive rebound by M. Morris,,61,52
245,3,7:41.0,M. Morris makes 2-pt layup at rim,,63,52
246,3,7:23.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by I. Smith),63,55
247,3,7:21.0,Personal foul by A. Drummond (drawn by M. Gortat),,63,55
248,3,7:21.0,,T. Harris enters the game for H. Ellenson,63,55
249,3,7:13.0,B. Beal makes 2-pt layup at rim,,65,55
250,3,7:01.0,,Turnover by I. Smith (lost ball; steal by B. Jennings),65,55
251,3,6:39.0,M. Morris misses 2-pt jump shot from 10 ft,,65,55
252,3,6:38.0,,Defensive rebound by M. Morris,65,55
253,3,6:27.0,,M. Morris misses 3-pt jump shot from 26 ft,65,55
254,3,6:27.0,Defensive rebound by M. Morris,,65,55
255,3,6:18.0,M. Morris makes 3-pt jump shot from 26 ft (assist by K. Oubre),,68,55
256,3,6:11.0,,Detroit full timeout,68,55
257,3,6:11.0,,B. Marjanović enters the game for A. Drummond,68,55
258,3,6:00.0,,B. Marjanović makes 2-pt dunk at rim (assist by K. Caldwell-Pope),68,57
259,3,5:31.0,M. Morris misses 2-pt jump shot from 4 ft,,68,57
260,3,5:30.0,Offensive rebound by M. Gortat,,68,57
261,3,5:28.0,M. Gortat makes 2-pt layup from 1 ft,,70,57
262,3,5:14.0,,T. Harris misses 2-pt jump shot from 12 ft (block by B. Beal),70,57
263,3,5:13.0,Defensive rebound by B. Beal,,70,57
264,3,4:58.0,B. Beal makes 2-pt jump shot from 16 ft (assist by M. Gortat),,72,57
265,3,4:44.0,,I. Smith makes 2-pt jump shot from 15 ft,72,59
266,3,4:29.0,M. Morris misses 3-pt jump shot from 24 ft,,72,59
267,3,4:29.0,,Defensive rebound by B. Marjanović,72,59
268,3,4:22.0,,T. Harris misses 3-pt jump shot from 26 ft,72,59
269,3,4:22.0,,Offensive rebound by I. Smith,72,59
270,3,4:15.0,,M. Morris misses 3-pt jump shot from 24 ft,72,59
271,3,4:13.0,Defensive rebound by M. Morris,,72,59
272,3,4:11.0,Offensive foul by M. Gortat (drawn by B. Marjanović),,72,59
273,3,4:11.0,Turnover by M. Gortat (offensive foul),,72,59
274,3,4:11.0,,S. Johnson enters the game for M. Morris,72,59
275,3,4:11.0,I. Mahinmi enters the game for M. Gortat,,72,59
276,3,4:04.0,,T. Harris makes 3-pt jump shot from 27 ft (assist by I. Smith),72,62
277,3,3:46.0,Turnover by M. Morris (lost ball; steal by B. Marjanović),,72,62
278,3,3:32.0,,I. Smith makes 2-pt layup at rim,72,64
279,3,3:12.0,B. Beal makes 2-pt jump shot from 9 ft,,74,64
280,3,3:01.0,,Shooting foul by I. Mahinmi (drawn by T. Harris),74,64
281,3,3:01.0,,T. Harris makes free throw 1 of 2,74,65
282,3,3:01.0,T. Satoranský enters the game for B. Jennings,,74,65
283,3,3:01.0,J. Smith enters the game for M. Morris,,74,65
284,3,3:01.0,,D. Hilliard enters the game for I. Smith,74,65
285,3,3:01.0,,T. Harris makes free throw 2 of 2,74,66
286,3,2:35.0,K. Oubre misses 2-pt jump shot from 17 ft,,74,66
287,3,2:35.0,,Defensive rebound by K. Caldwell-Pope,74,66
288,3,2:31.0,,S. Johnson misses 2-pt jump shot from 5 ft (block by K. Oubre),74,66
289,3,2:31.0,,Offensive rebound by Team,74,66
290,3,2:10.0,,D. Hilliard makes 2-pt jump shot from 17 ft,74,68
291,3,1:59.0,Personal foul by D. Hilliard (drawn by J. Smith),,74,68
292,3,1:49.0,B. Beal misses 2-pt jump shot from 15 ft,,74,68
293,3,1:48.0,,Defensive rebound by T. Harris,74,68
294,3,1:41.0,,D. Hilliard misses 3-pt jump shot from 26 ft,74,68
295,3,1:40.0,Defensive rebound by I. Mahinmi,,74,68
296,3,1:33.0,T. Satoranský makes 3-pt jump shot from 23 ft (assist by B. Beal),,77,68
297,3,1:11.0,,T. Harris misses 2-pt jump shot from 8 ft,77,68
298,3,1:11.0,,Offensive rebound by B. Marjanović,77,68
299,3,1:08.0,,B. Marjanović makes 2-pt layup at rim,77,70
300,3,0:51.0,I. Mahinmi makes 2-pt layup from 2 ft (assist by B. Beal),,79,70
301,3,0:30.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by D. Hilliard),79,73
302,3,0:03.0,J. Smith misses 3-pt jump shot from 23 ft,,79,73
303,3,0:02.0,,Defensive rebound by B. Marjanović,79,73
304,3,0:01.0,,K. Caldwell-Pope misses 3-pt jump shot from 41 ft,79,73
305,3,0:00.0,,Offensive rebound by Team,79,73
306,4,11:41.0,Personal foul by R. Bullock (drawn by J. Smith),,79,73
307,4,11:31.0,Turnover by I. Mahinmi (lost ball; steal by S. Johnson),,79,73
308,4,11:22.0,,B. Marjanović misses 2-pt layup from 1 ft (block by I. Mahinmi),79,73
309,4,11:20.0,Defensive rebound by B. Bogdanović,,79,73
310,4,11:19.0,Turnover by B. Bogdanović (traveling),,79,73
311,4,10:50.0,,S. Johnson makes 3-pt jump shot from 30 ft (assist by R. Bullock),79,76
312,4,10:24.0,B. Bogdanović misses 2-pt jump shot from 17 ft,,79,76
313,4,10:24.0,,Defensive rebound by B. Marjanović,79,76
314,4,10:18.0,,Turnover by D. Hilliard (bad pass; steal by I. Mahinmi),79,76
315,4,10:16.0,Personal foul by B. Marjanović (drawn by K. Oubre),,79,76
316,4,10:07.0,Offensive foul by I. Mahinmi (drawn by R. Bullock),,79,76
317,4,10:07.0,Turnover by I. Mahinmi (offensive foul),,79,76
318,4,9:48.0,,R. Bullock makes 3-pt jump shot from 27 ft (assist by T. Harris),79,79
319,4,9:32.0,T. Satoranský makes 2-pt jump shot from 18 ft,,81,79
320,4,9:21.0,,Offensive foul by B. Marjanović (drawn by I. Mahinmi),81,79
321,4,9:21.0,,Turnover by B. Marjanović (offensive foul),81,79
322,4,9:08.0,K. Oubre misses 2-pt jump shot from 15 ft,,81,79
323,4,9:07.0,,Defensive rebound by T. Harris,81,79
324,4,8:55.0,,S. Johnson misses 3-pt jump shot from 24 ft (block by J. Smith),81,79
325,4,8:54.0,Defensive rebound by J. Smith,,81,79
326,4,8:51.0,Turnover by T. Satoranský (bad pass; steal by T. Harris),,81,79
327,4,8:33.0,,T. Harris makes 2-pt jump shot from 18 ft (assist by S. Johnson),81,81
328,4,8:33.0,Washington full timeout,,81,81
329,4,8:16.0,J. Smith makes 2-pt jump shot from 17 ft (assist by T. Satoranský),,83,81
330,4,7:59.0,,R. Bullock misses 3-pt jump shot from 24 ft,83,81
331,4,7:57.0,Defensive rebound by B. Bogdanović,,83,81
332,4,7:46.0,T. Satoranský misses 2-pt jump shot from 10 ft,,83,81
333,4,7:45.0,,Defensive rebound by D. Hilliard,83,81
334,4,7:35.0,,T. Harris misses 3-pt jump shot from 25 ft,83,81
335,4,7:35.0,Defensive rebound by I. Mahinmi,,83,81
336,4,7:16.0,Shooting foul by D. Hilliard (drawn by T. Satoranský),,83,81
337,4,7:16.0,T. Satoranský makes free throw 1 of 2,,84,81
338,4,7:16.0,,I. Smith enters the game for D. Hilliard,84,81
339,4,7:16.0,T. Satoranský makes free throw 2 of 2,,85,81
340,4,6:52.0,,S. Johnson makes 3-pt jump shot from 27 ft,85,84
341,4,6:37.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by T. Satoranský),,88,84
342,4,6:07.0,,T. Harris misses 2-pt jump shot from 5 ft,88,84
343,4,6:07.0,Defensive rebound by J. Smith,,88,84
344,4,5:49.0,K. Oubre misses 2-pt layup from 1 ft,,88,84
345,4,5:49.0,,Defensive rebound by R. Bullock,88,84
346,4,5:39.0,,S. Johnson makes 2-pt layup at rim,88,86
347,4,5:22.0,K. Oubre misses 2-pt dunk at rim,,88,86
348,4,5:20.0,Offensive rebound by J. Smith,,88,86
349,4,5:13.0,I. Mahinmi makes 2-pt dunk at rim (assist by T. Satoranský),,90,86
350,4,4:49.0,,I. Smith makes 2-pt jump shot from 17 ft,90,88
351,4,4:47.0,Washington full timeout,,90,88
352,4,4:47.0,Official timeout,,90,88
353,4,4:47.0,,J. Leuer enters the game for B. Marjanović,90,88
354,4,4:47.0,B. Jennings enters the game for K. Oubre,,90,88
355,4,4:47.0,B. Beal enters the game for I. Mahinmi,,90,88
356,4,4:47.0,M. Morris enters the game for T. Satoranský,,90,88
357,4,4:35.0,B. Beal makes 2-pt dunk at rim (assist by J. Smith),,92,88
358,4,4:16.0,,S. Johnson misses 2-pt jump shot from 16 ft,92,88
359,4,4:16.0,Defensive rebound by M. Morris,,92,88
360,4,4:09.0,B. Beal makes 2-pt layup from 2 ft,,94,88
361,4,4:09.0,,Detroit full timeout,94,88
362,4,3:52.0,,I. Smith misses 2-pt jump shot from 19 ft,94,88
363,4,3:51.0,Defensive rebound by B. Bogdanović,,94,88
364,4,3:33.0,B. Beal misses 3-pt jump shot from 24 ft,,94,88
365,4,3:33.0,,Defensive rebound by T. Harris,94,88
366,4,3:25.0,,J. Leuer misses 2-pt layup at rim,94,88
367,4,3:25.0,Defensive rebound by B. Bogdanović,,94,88
368,4,3:16.0,M. Morris makes 2-pt jump shot from 12 ft (assist by B. Jennings),,96,88
369,4,3:05.0,,Personal foul by M. Morris (drawn by I. Smith),96,88
370,4,2:53.0,,T. Harris makes 2-pt jump shot from 7 ft,96,90
371,4,2:53.0,,Shooting foul by B. Beal (drawn by T. Harris),96,90
372,4,2:53.0,,T. Harris makes free throw 1 of 1,96,91
373,4,2:34.0,M. Morris misses 2-pt jump shot from 8 ft,,96,91
374,4,2:33.0,,Defensive rebound by R. Bullock,96,91
375,4,2:27.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by R. Bullock),96,94
376,4,2:13.0,K. Oubre enters the game for B. Bogdanović,,96,94
377,4,2:01.0,M. Morris makes 2-pt jump shot from 9 ft,,98,94
378,4,1:41.0,,Turnover by S. Johnson (lost ball; steal by B. Jennings),98,94
