,QUARTER,TIME_REMAINING,MIAMI_ACTION,HOUSTON_ACTION,MIAMI_SCORE,HOUSTON_SCORE
57,1,5:24.0,,Offensive rebound by Team,20,17
58,1,5:24.0,,E. Gordon enters the game for P. Beverley,20,17
59,1,5:24.0,W. Reed enters the game for L. Babbitt,,20,17
60,1,5:24.0,J. Johnson enters the game for H. Whiteside,,20,17
61,1,5:24.0,,N. Hilário makes free throw 2 of 2,20,18
62,1,5:11.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Johnson),,23,18
63,1,4:58.0,,R. Anderson misses 3-pt jump shot from 26 ft,23,18
64,1,4:56.0,Defensive rebound by T. Johnson,,23,18
65,1,4:43.0,Personal foul by E. Gordon (drawn by T. Johnson),,23,18
66,1,4:43.0,T. Johnson misses free throw 1 of 2,,23,18
67,1,4:43.0,Offensive rebound by Team,,23,18
68,1,4:43.0,T. Johnson makes free throw 2 of 2,,24,18
69,1,4:29.0,,Turnover by J. Harden (bad pass; steal by J. Johnson),24,18
70,1,4:25.0,Turnover by J. Johnson (bad pass; steal by N. Hilário),,24,18
71,1,4:19.0,,J. Harden misses 2-pt layup from 1 ft,24,18
72,1,4:19.0,Defensive rebound by J. Johnson,,24,18
73,1,4:14.0,D. Waiters makes 2-pt layup from 1 ft (assist by J. Johnson),,26,18
74,1,4:03.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Harden),26,21
75,1,3:36.0,Turnover by Team (shot clock),,26,21
76,1,3:36.0,,S. Dekker enters the game for R. Anderson,26,21
77,1,3:32.0,,T. Ariza misses 3-pt jump shot from 24 ft,26,21
78,1,3:30.0,Defensive rebound by W. Reed,,26,21
79,1,3:14.0,R. McGruder makes 3-pt jump shot from 25 ft (assist by T. Johnson),,29,21
80,1,2:58.0,,Shooting block foul by W. Reed (drawn by N. Hilário),29,21
81,1,2:58.0,Miami full timeout,,29,21
82,1,2:58.0,,N. Hilário misses free throw 1 of 2,29,21
83,1,2:58.0,,Offensive rebound by Team,29,21
84,1,2:58.0,,N. Hilário makes free throw 2 of 2,29,22
85,1,2:46.0,Personal foul by N. Hilário (drawn by W. Reed),,29,22
86,1,2:46.0,W. Reed makes free throw 1 of 2,,30,22
87,1,2:46.0,W. Reed misses free throw 2 of 2,,30,22
88,1,2:46.0,,Defensive rebound by J. Harden,30,22
89,1,2:31.0,,J. Harden makes 2-pt layup from 1 ft,30,24
90,1,2:06.0,W. Reed misses 2-pt jump shot from 10 ft,,30,24
91,1,2:05.0,,Defensive rebound by E. Gordon,30,24
92,1,1:57.0,,E. Gordon misses 2-pt layup from 2 ft,30,24
93,1,1:56.0,,Offensive rebound by N. Hilário,30,24
94,1,1:45.0,,N. Hilário makes 2-pt layup at rim (assist by J. Harden),30,26
95,1,1:24.0,J. Johnson makes 2-pt jump shot from 14 ft (assist by D. Waiters),,32,26
96,1,1:08.0,,E. Gordon misses 2-pt jump shot from 8 ft,32,26
97,1,1:07.0,Defensive rebound by J. Johnson,,32,26
98,1,1:00.0,D. Waiters misses 2-pt layup from 1 ft,,32,26
99,1,1:00.0,Offensive rebound by D. Waiters,,32,26
100,1,1:00.0,D. Waiters makes 2-pt layup from 1 ft,,34,26
101,1,0:46.0,,S. Dekker misses 3-pt jump shot from 24 ft,34,26
102,1,0:44.0,,Offensive rebound by J. Harden,34,26
103,1,0:38.0,,E. Gordon misses 3-pt jump shot from 25 ft,34,26
104,1,0:38.0,Defensive rebound by T. Johnson,,34,26
105,1,0:24.0,D. Waiters misses 3-pt jump shot from 25 ft,,34,26
106,1,0:24.0,,Defensive rebound by Team,34,26
107,1,0:24.0,,C. Capela enters the game for T. Ariza,34,26
108,1,0:24.0,,C. Brewer enters the game for N. Hilário,34,26
109,1,0:24.0,W. Ellington enters the game for R. McGruder,,34,26
110,1,0:24.0,G. Dragić enters the game for D. Waiters,,34,26
111,1,0:01.0,,Shooting foul by T. Johnson (drawn by J. Harden),34,26
112,1,0:01.0,,J. Harden makes free throw 1 of 2,34,27
113,1,0:01.0,,J. Harden makes free throw 2 of 2,34,28
114,1,0:01.0,Turnover by J. Johnson (bad pass; steal by E. Gordon),,34,28
115,2,12:00.0,Violation by Team (jump ball),,34,28
116,2,11:35.0,J. Johnson misses 2-pt jump shot from 20 ft,,34,28
117,2,11:35.0,,Defensive rebound by S. Dekker,34,28
118,2,11:25.0,,P. Beverley makes 2-pt jump shot from 13 ft,34,30
119,2,11:09.0,T. Johnson misses 2-pt jump shot from 14 ft,,34,30
120,2,11:08.0,Offensive rebound by Team,,34,30
121,2,11:08.0,,Loose ball foul by C. Capela (drawn by W. Reed),34,30
122,2,10:56.0,G. Dragić misses 3-pt jump shot from 25 ft,,34,30
123,2,10:55.0,,Defensive rebound by E. Gordon,34,30
124,2,10:48.0,,E. Gordon misses 3-pt jump shot from 25 ft,34,30
125,2,10:47.0,Defensive rebound by W. Reed,,34,30
126,2,10:39.0,T. Johnson misses 3-pt jump shot from 24 ft,,34,30
127,2,10:37.0,,Defensive rebound by C. Capela,34,30
128,2,10:18.0,,P. Beverley misses 2-pt jump shot from 4 ft,34,30
129,2,10:17.0,Defensive rebound by W. Reed,,34,30
130,2,10:01.0,W. Ellington makes 2-pt jump shot from 21 ft (assist by W. Reed),,36,30
131,2,9:48.0,,Turnover by E. Gordon (traveling),36,30
132,2,9:30.0,T. Johnson misses 3-pt jump shot from 26 ft,,36,30
133,2,9:29.0,Offensive rebound by W. Reed,,36,30
134,2,9:25.0,Turnover by W. Reed (back court),,36,30
135,2,9:11.0,,C. Capela makes 2-pt hook shot from 5 ft (assist by P. Beverley),36,32
136,2,9:01.0,Turnover by J. Johnson (offensive foul),,36,32
137,2,9:01.0,,Offensive charge foul by J. Johnson (drawn by P. Beverley),36,32
138,2,9:01.0,H. Whiteside enters the game for W. Reed,,36,32
139,2,8:41.0,,P. Beverley misses 2-pt jump shot from 13 ft,36,32
140,2,8:39.0,,Offensive rebound by C. Brewer,36,32
141,2,8:39.0,,C. Brewer makes 2-pt layup from 1 ft,36,34
142,2,8:19.0,G. Dragić misses 3-pt jump shot from 25 ft,,36,34
143,2,8:18.0,Offensive rebound by W. Ellington,,36,34
144,2,8:14.0,W. Ellington misses 3-pt jump shot from 26 ft,,36,34
145,2,8:11.0,,Defensive rebound by C. Capela,36,34
146,2,8:00.0,,Shooting foul by G. Dragić (drawn by P. Beverley),36,34
147,2,8:00.0,Official timeout,,36,34
148,2,8:00.0,,P. Beverley makes free throw 1 of 2,36,35
149,2,8:00.0,,P. Beverley misses free throw 2 of 2,36,35
150,2,8:00.0,Defensive rebound by H. Whiteside,,36,35
151,2,7:39.0,Shooting foul by C. Capela (drawn by H. Whiteside),,36,35
152,2,7:39.0,H. Whiteside misses free throw 1 of 2,,36,35
153,2,7:39.0,Offensive rebound by Team,,36,35
154,2,7:39.0,,N. Hilário enters the game for C. Capela,36,35
155,2,7:39.0,H. Whiteside makes free throw 2 of 2,,37,35
156,2,7:28.0,,Turnover by P. Beverley (bad pass),37,35
157,2,7:07.0,T. Johnson misses 3-pt jump shot from 25 ft,,37,35
158,2,7:05.0,Offensive rebound by H. Whiteside,,37,35
159,2,6:56.0,W. Ellington misses 2-pt jump shot from 11 ft,,37,35
160,2,6:55.0,Offensive rebound by T. Johnson,,37,35
161,2,6:46.0,J. Johnson misses 3-pt jump shot from 25 ft,,37,35
162,2,6:44.0,Offensive rebound by T. Johnson,,37,35
163,2,6:25.0,H. Whiteside misses 2-pt hook shot from 14 ft,,37,35
164,2,6:24.0,Offensive rebound by T. Johnson,,37,35
165,2,6:22.0,T. Johnson makes 2-pt layup from 1 ft,,39,35
166,2,6:05.0,,E. Gordon misses 3-pt jump shot from 24 ft,39,35
167,2,6:03.0,Defensive rebound by H. Whiteside,,39,35
168,2,5:57.0,J. Johnson makes 2-pt dunk at rim,,41,35
169,2,5:53.0,,Houston full timeout,41,35
170,2,5:53.0,,J. Harden enters the game for P. Beverley,41,35
171,2,5:53.0,,R. Anderson enters the game for S. Dekker,41,35
172,2,5:53.0,D. Waiters enters the game for G. Dragić,,41,35
173,2,5:46.0,Violation by T. Johnson (def goaltending),,41,35
174,2,5:46.0,,E. Gordon makes 2-pt layup from 1 ft (assist by J. Harden),41,37
175,2,5:46.0,,Shooting foul by T. Johnson (drawn by E. Gordon),41,37
176,2,5:46.0,,E. Gordon makes free throw 1 of 1,41,38
177,2,5:29.0,J. Johnson misses 2-pt layup from 2 ft,,41,38
178,2,5:29.0,Offensive rebound by H. Whiteside,,41,38
179,2,5:20.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by T. Johnson),,44,38
180,2,5:06.0,,J. Harden misses 3-pt jump shot from 26 ft,44,38
181,2,5:04.0,Defensive rebound by H. Whiteside,,44,38
182,2,4:52.0,D. Waiters misses 2-pt jump shot from 17 ft,,44,38
183,2,4:51.0,Offensive rebound by T. Johnson,,44,38
184,2,4:51.0,Shooting foul by C. Brewer (drawn by T. Johnson),,44,38
185,2,4:51.0,T. Johnson makes 2-pt layup from 1 ft,,46,38
186,2,4:51.0,,T. Ariza enters the game for C. Brewer,46,38
187,2,4:51.0,L. Babbitt enters the game for J. Johnson,,46,38
188,2,4:51.0,T. Johnson makes free throw 1 of 1,,47,38
189,2,4:40.0,,E. Gordon misses 2-pt layup at rim,47,38
190,2,4:39.0,,Offensive rebound by N. Hilário,47,38
191,2,4:33.0,,R. Anderson misses 2-pt jump shot from 19 ft,47,38
192,2,4:32.0,,Offensive rebound by N. Hilário,47,38
193,2,4:29.0,,E. Gordon misses 3-pt jump shot from 26 ft,47,38
194,2,4:27.0,Defensive rebound by Team,,47,38
195,2,4:12.0,L. Babbitt makes 3-pt jump shot from 23 ft (assist by D. Waiters),,50,38
196,2,3:58.0,,J. Harden makes 3-pt jump shot from 25 ft,50,41
197,2,3:41.0,Personal foul by J. Harden (drawn by T. Johnson),,50,41
198,2,3:29.0,D. Waiters misses 3-pt jump shot from 26 ft,,50,41
199,2,3:27.0,Offensive rebound by H. Whiteside,,50,41
200,2,3:27.0,Shooting foul by N. Hilário (drawn by H. Whiteside),,50,41
201,2,3:27.0,H. Whiteside makes 2-pt jump shot from 4 ft,,52,41
202,2,3:27.0,R. McGruder enters the game for T. Johnson,,52,41
203,2,3:27.0,H. Whiteside makes free throw 1 of 1,,53,41
204,2,3:14.0,,J. Harden misses 3-pt jump shot from 24 ft,53,41
205,2,3:12.0,,Offensive rebound by N. Hilário,53,41
206,2,3:07.0,,N. Hilário misses 2-pt layup from 3 ft,53,41
207,2,3:06.0,Defensive rebound by H. Whiteside,,53,41
208,2,2:49.0,R. McGruder misses 3-pt jump shot from 25 ft,,53,41
209,2,2:48.0,,Defensive rebound by N. Hilário,53,41
210,2,2:36.0,,R. Anderson misses 2-pt jump shot from 6 ft,53,41
211,2,2:36.0,Defensive rebound by Team,,53,41
212,2,2:36.0,Miami full timeout,,53,41
213,2,2:36.0,G. Dragić enters the game for L. Babbitt,,53,41
214,2,2:36.0,J. Johnson enters the game for W. Ellington,,53,41
215,2,2:20.0,D. Waiters makes 2-pt jump shot from 18 ft,,55,41
216,2,2:02.0,,J. Harden makes 2-pt layup from 2 ft,55,43
217,2,1:39.0,D. Waiters makes 3-pt jump shot from 25 ft (assist by R. McGruder),,58,43
218,2,1:23.0,Offensive charge foul by T. Ariza (drawn by J. Johnson),,58,43
219,2,1:23.0,,Turnover by T. Ariza (offensive foul),58,43
220,2,1:23.0,W. Reed enters the game for H. Whiteside,,58,43
221,2,1:03.0,G. Dragić misses 3-pt jump shot from 24 ft,,58,43
222,2,1:01.0,,Defensive rebound by N. Hilário,58,43
223,2,0:53.0,,J. Harden makes 2-pt layup from 1 ft,58,45
224,2,0:42.0,R. McGruder misses 3-pt jump shot from 24 ft,,58,45
225,2,0:41.0,,Defensive rebound by N. Hilário,58,45
226,2,0:29.0,,Turnover by J. Harden (bad pass),58,45
227,2,0:08.0,J. Johnson misses 2-pt jump shot from 6 ft,,58,45
228,2,0:07.0,,Defensive rebound by J. Harden,58,45
229,2,0:01.0,,T. Ariza misses 3-pt jump shot from 25 ft,58,45
230,2,0:00.0,Defensive rebound by J. Johnson,,58,45
231,3,11:38.0,R. McGruder makes 3-pt jump shot from 25 ft (assist by L. Babbitt),,61,45
232,3,11:21.0,,T. Ariza misses 3-pt jump shot from 25 ft,61,45
233,3,11:20.0,Defensive rebound by H. Whiteside,,61,45
234,3,11:11.0,Turnover by D. Waiters (bad pass; steal by T. Ariza),,61,45
235,3,10:58.0,,Shooting foul by D. Waiters (drawn by C. Capela),61,45
236,3,10:58.0,,C. Capela makes free throw 1 of 2,61,46
237,3,10:58.0,,C. Capela makes free throw 2 of 2,61,47
238,3,10:43.0,D. Waiters misses 3-pt jump shot from 25 ft,,61,47
239,3,10:42.0,,Defensive rebound by J. Harden,61,47
240,3,10:37.0,,T. Ariza makes 2-pt layup from 2 ft (assist by J. Harden),61,49
241,3,10:18.0,G. Dragić misses 2-pt jump shot from 23 ft,,61,49
242,3,10:17.0,,Defensive rebound by T. Ariza,61,49
243,3,10:09.0,,Shooting foul by L. Babbitt (drawn by J. Harden),61,49
244,3,10:09.0,,J. Harden makes free throw 1 of 2,61,50
245,3,10:09.0,,J. Harden makes free throw 2 of 2,61,51
246,3,9:52.0,H. Whiteside makes 2-pt layup from 1 ft (assist by G. Dragić),,63,51
247,3,9:35.0,,C. Capela makes 2-pt layup at rim (assist by T. Ariza),63,53
248,3,9:18.0,Shooting foul by J. Harden (drawn by H. Whiteside),,63,53
249,3,9:18.0,H. Whiteside makes free throw 1 of 2,,64,53
250,3,9:18.0,H. Whiteside makes free throw 2 of 2,,65,53
251,3,8:55.0,,C. Brewer makes 2-pt jump shot from 13 ft (assist by T. Ariza),65,55
252,3,8:33.0,L. Babbitt makes 3-pt jump shot from 23 ft (assist by G. Dragić),,68,55
253,3,8:16.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),68,57
254,3,7:56.0,H. Whiteside misses 2-pt jump shot from 13 ft,,68,57
255,3,7:54.0,,Defensive rebound by Team,68,57
256,3,7:43.0,,C. Capela misses 2-pt hook shot from 4 ft,68,57
257,3,7:42.0,Defensive rebound by D. Waiters,,68,57
258,3,7:37.0,G. Dragić makes 2-pt layup from 1 ft (assist by D. Waiters),,70,57
259,3,7:10.0,,J. Harden misses 3-pt jump shot from 25 ft,70,57
260,3,7:09.0,Defensive rebound by D. Waiters,,70,57
261,3,6:55.0,H. Whiteside makes 2-pt dunk at rim (assist by R. McGruder),,72,57
262,3,6:38.0,,C. Capela makes 2-pt hook shot from 5 ft (assist by C. Brewer),72,59
263,3,6:38.0,,Shooting foul by G. Dragić (drawn by C. Capela),72,59
264,3,6:38.0,,C. Capela misses free throw 1 of 1,72,59
265,3,6:38.0,Defensive rebound by H. Whiteside,,72,59
266,3,6:18.0,H. Whiteside misses 2-pt layup at rim,,72,59
267,3,6:14.0,,Defensive rebound by C. Brewer,72,59
268,3,6:08.0,,J. Harden misses 2-pt layup from 2 ft,72,59
269,3,6:07.0,Defensive rebound by D. Waiters,,72,59
270,3,6:04.0,H. Whiteside makes 2-pt dunk at rim (assist by D. Waiters),,74,59
271,3,6:04.0,Shooting foul by C. Brewer (drawn by H. Whiteside),,74,59
272,3,6:04.0,H. Whiteside misses free throw 1 of 1,,74,59
273,3,6:04.0,,Defensive rebound by R. Anderson,74,59
274,3,6:04.0,,N. Hilário enters the game for C. Capela,74,59
275,3,6:04.0,T. Johnson enters the game for G. Dragić,,74,59
276,3,6:04.0,,E. Gordon enters the game for C. Brewer,74,59
277,3,5:49.0,,R. Anderson misses 3-pt jump shot from 25 ft,74,59
278,3,5:48.0,Defensive rebound by H. Whiteside,,74,59
279,3,5:37.0,L. Babbitt misses 3-pt jump shot from 25 ft,,74,59
280,3,5:36.0,Offensive rebound by Team,,74,59
281,3,5:36.0,,Loose ball foul by J. Harden (drawn by D. Waiters),74,59
282,3,5:36.0,,Houston full timeout,74,59
283,3,5:15.0,H. Whiteside misses 2-pt jump shot from 11 ft,,74,59
284,3,5:15.0,,Defensive rebound by J. Harden,74,59
285,3,5:05.0,,E. Gordon misses 3-pt jump shot from 24 ft,74,59
286,3,5:02.0,Defensive rebound by H. Whiteside,,74,59
287,3,4:56.0,Shooting foul by N. Hilário (drawn by D. Waiters),,74,59
288,3,4:56.0,D. Waiters makes free throw 1 of 2,,75,59
289,3,4:56.0,D. Waiters misses free throw 2 of 2,,75,59
290,3,4:56.0,,Defensive rebound by T. Ariza,75,59
291,3,4:45.0,,Personal foul by R. McGruder (drawn by J. Harden),75,59
292,3,4:45.0,,S. Dekker enters the game for R. Anderson,75,59
293,3,4:39.0,,N. Hilário misses 2-pt layup from 3 ft (block by H. Whiteside),75,59
294,3,4:37.0,Defensive rebound by D. Waiters,,75,59
295,3,4:24.0,D. Waiters misses 2-pt jump shot from 7 ft,,75,59
296,3,4:23.0,,Defensive rebound by Team,75,59
297,3,4:13.0,,Shooting foul by H. Whiteside (drawn by J. Harden),75,59
298,3,4:13.0,,J. Harden makes free throw 1 of 2,75,60
299,3,4:13.0,,J. Harden makes free throw 2 of 2,75,61
300,3,4:02.0,R. McGruder makes 3-pt jump shot from 24 ft (assist by T. Johnson),,78,61
301,3,3:48.0,,Turnover by T. Ariza (bad pass; steal by R. McGruder),78,61
302,3,3:38.0,Turnover by T. Johnson (bad pass; steal by S. Dekker),,78,61
303,3,3:30.0,,S. Dekker misses 3-pt jump shot from 25 ft,78,61
304,3,3:25.0,Defensive rebound by H. Whiteside,,78,61
305,3,3:22.0,Miami full timeout,,78,61
306,3,3:22.0,J. Johnson enters the game for L. Babbitt,,78,61
307,3,3:10.0,T. Johnson makes 2-pt layup from 1 ft (assist by D. Waiters),,80,61
308,3,2:55.0,,J. Harden makes 3-pt jump shot from 25 ft,80,64
309,3,2:32.0,H. Whiteside makes 2-pt hook shot from 12 ft,,82,64
310,3,2:04.0,,N. Hilário misses 3-pt jump shot from 25 ft,82,64
311,3,2:03.0,Defensive rebound by T. Johnson,,82,64
312,3,1:56.0,R. McGruder misses 3-pt jump shot from 23 ft,,82,64
313,3,1:55.0,,Defensive rebound by J. Harden,82,64
314,3,1:48.0,,J. Harden misses 2-pt jump shot from 12 ft,82,64
315,3,1:46.0,,Offensive rebound by N. Hilário,82,64
316,3,1:45.0,,Shooting foul by D. Waiters (drawn by N. Hilário),82,64
317,3,1:45.0,,N. Hilário misses free throw 1 of 2,82,64
318,3,1:45.0,,Offensive rebound by Team,82,64
319,3,1:45.0,W. Reed enters the game for H. Whiteside,,82,64
320,3,1:45.0,,C. Brewer enters the game for T. Ariza,82,64
321,3,1:45.0,,N. Hilário makes free throw 2 of 2,82,65
322,3,1:31.0,J. Johnson misses 2-pt jump shot from 10 ft,,82,65
323,3,1:31.0,Offensive rebound by R. McGruder,,82,65
324,3,1:27.0,D. Waiters makes 3-pt jump shot from 24 ft (assist by J. Johnson),,85,65
325,3,1:09.0,,S. Dekker makes 2-pt layup from 2 ft (assist by N. Hilário),85,67
326,3,0:47.0,J. Johnson misses 3-pt jump shot from 24 ft,,85,67
327,3,0:46.0,,Defensive rebound by N. Hilário,85,67
328,3,0:38.0,,E. Gordon makes 3-pt jump shot from 25 ft (assist by C. Brewer),85,70
329,3,0:23.0,,Violation by C. Brewer (kicked ball),85,70
330,3,0:23.0,,M. Harrell enters the game for N. Hilário,85,70
331,3,0:23.0,W. Ellington enters the game for R. McGruder,,85,70
332,3,0:09.0,D. Waiters makes 3-pt jump shot from 26 ft,,88,70
333,3,0:02.0,,J. Harden makes 3-pt jump shot from 25 ft,88,73
334,4,11:43.0,,J. Harden misses 2-pt jump shot from 11 ft,88,73
335,4,11:42.0,Defensive rebound by J. Johnson,,88,73
336,4,11:27.0,G. Dragić makes 2-pt jump shot from 11 ft,,90,73
337,4,11:13.0,,S. Dekker makes 2-pt dunk at rim (assist by E. Gordon),90,75
338,4,10:59.0,W. Ellington misses 3-pt jump shot from 24 ft,,90,75
339,4,10:58.0,,Defensive rebound by M. Harrell,90,75
340,4,10:52.0,,Shooting foul by J. Johnson (drawn by J. Harden),90,75
341,4,10:52.0,,J. Harden makes free throw 1 of 2,90,76
342,4,10:52.0,,J. Harden makes free throw 2 of 2,90,77
343,4,10:39.0,Turnover by G. Dragić (lost ball; steal by C. Brewer),,90,77
344,4,10:31.0,,Shooting foul by J. Johnson (drawn by J. Harden),90,77
345,4,10:31.0,,J. Harden makes free throw 1 of 3,90,78
346,4,10:31.0,,J. Harden makes free throw 2 of 3,90,79
347,4,10:31.0,,J. Harden makes free throw 3 of 3,90,80
348,4,10:26.0,Personal foul by C. Brewer (drawn by G. Dragić),,90,80
349,4,10:23.0,Personal foul by C. Brewer (drawn by G. Dragić),,90,80
350,4,10:09.0,J. Johnson misses 2-pt jump shot from 7 ft,,90,80
351,4,10:07.0,Offensive rebound by W. Reed,,90,80
352,4,10:07.0,W. Reed makes 2-pt dunk at rim,,92,80
353,4,9:58.0,,M. Harrell misses 2-pt layup from 2 ft (block by W. Reed),92,80
354,4,9:57.0,,Offensive rebound by Team,92,80
355,4,9:46.0,,S. Dekker misses 3-pt jump shot from 25 ft,92,80
356,4,9:46.0,Defensive rebound by Team,,92,80
357,4,9:46.0,,Loose ball foul by J. Harden (drawn by T. Johnson),92,80
358,4,9:30.0,Shooting foul by M. Harrell (drawn by G. Dragić),,92,80
359,4,9:30.0,G. Dragić makes free throw 1 of 2,,93,80
360,4,9:30.0,G. Dragić misses free throw 2 of 2,,93,80
361,4,9:30.0,,Defensive rebound by T. Ariza,93,80
362,4,9:30.0,,T. Ariza enters the game for S. Dekker,93,80
363,4,9:30.0,,R. Anderson enters the game for M. Harrell,93,80
364,4,9:11.0,,J. Harden misses 3-pt jump shot from 25 ft,93,80
365,4,9:10.0,Defensive rebound by G. Dragić,,93,80
366,4,8:56.0,T. Johnson makes 2-pt jump shot from 19 ft (assist by J. Johnson),,95,80
367,4,8:40.0,,E. Gordon misses 2-pt layup from 2 ft,95,80
368,4,8:40.0,Defensive rebound by J. Johnson,,95,80
369,4,8:26.0,G. Dragić misses 3-pt jump shot from 24 ft,,95,80
370,4,8:25.0,,Defensive rebound by J. Harden,95,80
371,4,8:18.0,,J. Harden misses 2-pt layup at rim,95,80
372,4,8:18.0,Defensive rebound by W. Reed,,95,80
373,4,8:08.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by W. Ellington),,98,80
374,4,8:06.0,,Houston full timeout,98,80
375,4,8:06.0,,S. Dekker enters the game for E. Gordon,98,80
376,4,7:54.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by J. Harden),98,83
377,4,7:36.0,G. Dragić makes 2-pt jump shot from 6 ft,,100,83
378,4,7:23.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by J. Harden),100,86
379,4,7:21.0,Miami full timeout,,100,86
380,4,7:21.0,H. Whiteside enters the game for W. Reed,,100,86
381,4,7:01.0,Turnover by T. Johnson (lost ball),,100,86
382,4,7:01.0,D. Waiters enters the game for W. Ellington,,100,86
383,4,6:38.0,,S. Dekker makes 2-pt jump shot from 15 ft (assist by R. Anderson),100,88
384,4,6:16.0,D. Waiters makes 3-pt jump shot from 25 ft (assist by G. Dragić),,103,88
385,4,5:55.0,,R. Anderson makes 3-pt jump shot from 23 ft,103,91
386,4,5:40.0,J. Johnson makes 2-pt jump shot from 16 ft (assist by G. Dragić),,105,91
