,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
127,2,8:03.0,J. Ingles misses 3-pt jump shot from 27 ft,,27,35
128,2,8:01.0,,Defensive rebound by R. Felton,27,35
129,2,7:48.0,,B. Griffin misses 2-pt jump shot from 20 ft,27,35
130,2,7:47.0,Defensive rebound by J. Ingles,,27,35
131,2,7:40.0,D. Favors makes 2-pt dunk at rim (assist by J. Ingles),,29,35
132,2,7:40.0,Shooting foul by J. Redick (drawn by D. Favors),,29,35
133,2,7:40.0,,L. Mbah a Moute enters the game for R. Felton,29,35
134,2,7:40.0,G. Hayward enters the game for R. Hood,,29,35
135,2,7:40.0,B. Diaw enters the game for J. Johnson,,29,35
136,2,7:40.0,D. Favors makes free throw 1 of 1,,30,35
137,2,7:16.0,,Turnover by C. Paul (bad pass; steal by J. Ingles),30,35
138,2,7:00.0,G. Hayward misses 2-pt jump shot from 12 ft (block by L. Mbah a Moute),,30,35
139,2,6:57.0,,Defensive rebound by L. Mbah a Moute,30,35
140,2,6:46.0,,M. Speights makes 3-pt jump shot from 29 ft (assist by B. Griffin),30,38
141,2,6:32.0,Offensive foul by J. Ingles (drawn by J. Redick),,30,38
142,2,6:32.0,Turnover by J. Ingles (offensive foul),,30,38
143,2,6:32.0,,D. Jordan enters the game for M. Speights,30,38
144,2,6:21.0,,D. Jordan misses 2-pt dunk at rim,30,38
145,2,6:19.0,Defensive rebound by D. Favors,,30,38
146,2,6:15.0,G. Hill makes 2-pt layup from 3 ft,,32,38
147,2,6:03.0,,B. Griffin makes 2-pt layup from 3 ft (assist by J. Redick),32,40
148,2,6:03.0,,Shooting foul by D. Favors (drawn by B. Griffin),32,40
149,2,6:03.0,Utah full timeout,,32,40
150,2,6:03.0,S. Mack enters the game for G. Hill,,32,40
151,2,6:03.0,,B. Griffin makes free throw 1 of 1,32,41
152,2,5:52.0,Shooting foul by D. Jordan (drawn by D. Favors),,32,41
153,2,5:52.0,D. Favors makes 2-pt layup from 1 ft (assist by J. Ingles),,34,41
154,2,5:52.0,D. Favors makes free throw 1 of 1,,35,41
155,2,5:45.0,,L. Mbah a Moute misses 2-pt jump shot from 20 ft,35,41
156,2,5:43.0,Defensive rebound by G. Hayward,,35,41
157,2,5:26.0,Turnover by J. Ingles (bad pass; steal by D. Jordan),,35,41
158,2,5:20.0,,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),35,43
159,2,4:53.0,Turnover by B. Diaw (bad pass),,35,43
160,2,4:53.0,J. Withey enters the game for D. Favors,,35,43
161,2,4:53.0,R. Hood enters the game for J. Ingles,,35,43
162,2,4:36.0,,Turnover by J. Redick (bad pass; steal by R. Hood),35,43
163,2,4:26.0,S. Mack misses 2-pt jump shot from 16 ft,,35,43
164,2,4:24.0,,Defensive rebound by D. Jordan,35,43
165,2,4:15.0,,J. Redick makes 2-pt jump shot from 21 ft (assist by C. Paul),35,45
166,2,4:01.0,S. Mack misses 2-pt layup from 2 ft,,35,45
167,2,4:00.0,Offensive rebound by J. Withey,,35,45
168,2,3:59.0,J. Withey makes 2-pt layup from 3 ft,,37,45
169,2,3:38.0,,J. Redick misses 2-pt jump shot from 18 ft,37,45
170,2,3:36.0,Defensive rebound by S. Mack,,37,45
171,2,3:33.0,Personal foul by C. Paul (drawn by G. Hayward),,37,45
172,2,3:33.0,,R. Felton enters the game for C. Paul,37,45
173,2,3:33.0,J. Johnson enters the game for B. Diaw,,37,45
174,2,3:33.0,G. Hill enters the game for S. Mack,,37,45
175,2,3:21.0,,J. Crawford enters the game for J. Redick,37,45
176,2,3:15.0,Personal foul by J. Crawford (drawn by G. Hill),,37,45
177,2,3:10.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by J. Withey),,40,45
178,2,2:39.0,,B. Griffin misses 2-pt jump shot from 20 ft,40,45
179,2,2:38.0,,Offensive rebound by D. Jordan,40,45
180,2,2:37.0,,D. Jordan makes 2-pt layup from 2 ft,40,47
181,2,2:18.0,J. Johnson makes 2-pt hook shot from 3 ft,,42,47
182,2,2:07.0,,J. Crawford makes 2-pt hook shot from 5 ft,42,49
183,2,1:42.0,J. Johnson misses 3-pt jump shot from 28 ft,,42,49
184,2,1:40.0,,Defensive rebound by D. Jordan,42,49
185,2,1:21.0,,Personal foul by G. Hill (drawn by J. Crawford),42,49
186,2,1:21.0,Official timeout,,42,49
187,2,1:21.0,J. Ingles enters the game for R. Hood,,42,49
188,2,1:21.0,D. Favors enters the game for J. Withey,,42,49
189,2,1:10.0,,B. Griffin misses 2-pt layup from 3 ft,42,49
190,2,1:08.0,Defensive rebound by G. Hayward,,42,49
191,2,0:48.0,G. Hayward misses 2-pt jump shot from 17 ft,,42,49
192,2,0:46.0,,Defensive rebound by D. Jordan,42,49
193,2,0:35.0,,R. Felton misses 2-pt jump shot from 19 ft,42,49
194,2,0:33.0,Defensive rebound by G. Hill,,42,49
195,2,0:28.0,G. Hill misses 3-pt jump shot from 25 ft,,42,49
196,2,0:23.0,,Defensive rebound by D. Jordan,42,49
197,2,0:06.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),42,51
198,3,11:34.0,G. Hayward misses 2-pt jump shot from 8 ft,,42,51
199,3,11:30.0,,Defensive rebound by L. Mbah a Moute,42,51
200,3,11:20.0,,B. Griffin makes 2-pt layup from 1 ft (assist by C. Paul),42,53
201,3,10:58.0,G. Hill makes 3-pt jump shot from 24 ft (assist by B. Diaw),,45,53
202,3,10:43.0,,Personal foul by B. Diaw (drawn by B. Griffin),45,53
203,3,10:31.0,,J. Redick misses 2-pt jump shot from 8 ft,45,53
204,3,10:28.0,Defensive rebound by D. Favors,,45,53
205,3,10:15.0,Turnover by G. Hill (bad pass; steal by J. Redick),,45,53
206,3,10:10.0,,J. Redick misses 3-pt jump shot from 26 ft,45,53
207,3,10:07.0,Defensive rebound by J. Ingles,,45,53
208,3,9:51.0,G. Hill misses 3-pt jump shot from 25 ft,,45,53
209,3,9:50.0,,Defensive rebound by D. Jordan,45,53
210,3,9:37.0,,Personal foul by D. Favors (drawn by C. Paul),45,53
211,3,9:28.0,,B. Griffin misses 2-pt hook shot from 5 ft,45,53
212,3,9:27.0,,Offensive rebound by B. Griffin,45,53
213,3,9:27.0,,B. Griffin misses 2-pt layup from 1 ft (block by D. Favors),45,53
214,3,9:25.0,Defensive rebound by J. Ingles,,45,53
215,3,9:10.0,J. Ingles misses 2-pt jump shot from 4 ft,,45,53
216,3,9:09.0,Offensive rebound by D. Favors,,45,53
217,3,9:09.0,D. Favors makes 2-pt layup from 1 ft,,47,53
218,3,8:51.0,,B. Griffin makes 2-pt layup from 3 ft,47,55
219,3,8:38.0,G. Hill misses 2-pt jump shot from 18 ft,,47,55
220,3,8:35.0,,Defensive rebound by L. Mbah a Moute,47,55
221,3,8:28.0,,C. Paul misses 2-pt jump shot from 14 ft,47,55
222,3,8:26.0,Defensive rebound by G. Hill,,47,55
223,3,8:17.0,B. Diaw makes 3-pt jump shot from 27 ft (assist by G. Hayward),,50,55
224,3,8:11.0,,Turnover by C. Paul (bad pass; steal by B. Diaw),50,55
225,3,8:00.0,Turnover by B. Diaw (bad pass),,50,55
226,3,7:47.0,,B. Griffin misses 2-pt jump shot from 17 ft,50,55
227,3,7:46.0,Defensive rebound by G. Hill,,50,55
228,3,7:31.0,D. Favors makes 2-pt layup from 2 ft (assist by B. Diaw),,52,55
229,3,7:31.0,Shooting foul by L. Mbah a Moute (drawn by D. Favors),,52,55
230,3,7:31.0,D. Favors misses free throw 1 of 1,,52,55
231,3,7:30.0,,Defensive rebound by B. Griffin,52,55
232,3,7:16.0,,C. Paul makes 3-pt jump shot from 28 ft,52,58
233,3,7:01.0,G. Hill misses 2-pt jump shot from 6 ft (block by C. Paul),,52,58
234,3,7:01.0,Offensive rebound by Team,,52,58
235,3,6:55.0,Turnover by G. Hill (lost ball; steal by C. Paul),,52,58
236,3,6:50.0,,C. Paul makes 2-pt layup from 2 ft,52,60
237,3,6:49.0,Utah full timeout,,52,60
238,3,6:49.0,J. Johnson enters the game for J. Ingles,,52,60
239,3,6:49.0,R. Hood enters the game for B. Diaw,,52,60
240,3,6:25.0,Turnover by Team (shot clock),,52,60
241,3,6:04.0,,J. Redick makes 2-pt layup from 3 ft (assist by B. Griffin),52,62
242,3,5:51.0,Shooting foul by J. Redick (drawn by R. Hood),,52,62
243,3,5:51.0,R. Hood makes free throw 1 of 2,,53,62
244,3,5:51.0,R. Hood makes free throw 2 of 2,,54,62
245,3,5:39.0,,C. Paul misses 2-pt jump shot from 11 ft,54,62
246,3,5:39.0,,Offensive rebound by D. Jordan,54,62
247,3,5:39.0,,D. Jordan misses 2-pt layup from 2 ft,54,62
248,3,5:39.0,Defensive rebound by G. Hayward,,54,62
249,3,5:39.0,,Loose ball foul by D. Jordan (drawn by G. Hayward),54,62
250,3,5:24.0,G. Hayward misses 3-pt jump shot from 27 ft,,54,62
251,3,5:22.0,,Defensive rebound by C. Paul,54,62
252,3,5:10.0,,J. Redick misses 2-pt layup from 3 ft,54,62
253,3,5:08.0,,Offensive rebound by D. Jordan,54,62
254,3,5:08.0,,D. Jordan makes 2-pt dunk at rim,54,64
255,3,4:43.0,J. Johnson makes 2-pt jump shot from 3 ft (assist by G. Hill),,56,64
256,3,4:28.0,,B. Griffin makes 2-pt hook shot from 3 ft (assist by C. Paul),56,66
257,3,4:02.0,J. Johnson misses 2-pt jump shot from 10 ft,,56,66
258,3,3:58.0,,Defensive rebound by D. Jordan,56,66
259,3,3:46.0,,L. Mbah a Moute makes 2-pt layup from 3 ft (assist by J. Redick),56,68
260,3,3:29.0,G. Hayward makes 2-pt jump shot from 12 ft (assist by G. Hill),,58,68
261,3,3:12.0,,D. Jordan makes 2-pt dunk at rim (assist by L. Mbah a Moute),58,70
262,3,2:51.0,Shooting foul by J. Redick (drawn by R. Hood),,58,70
263,3,2:51.0,,LA Clippers full timeout,58,70
264,3,2:51.0,R. Hood misses free throw 1 of 2,,58,70
265,3,2:51.0,Offensive rebound by Team,,58,70
266,3,2:51.0,,J. Crawford enters the game for J. Redick,58,70
267,3,2:51.0,,P. Pierce enters the game for B. Griffin,58,70
268,3,2:51.0,B. Diaw enters the game for D. Favors,,58,70
269,3,2:51.0,R. Hood makes free throw 2 of 2,,59,70
270,3,2:34.0,,P. Pierce misses 2-pt jump shot from 11 ft,59,70
271,3,2:34.0,Defensive rebound by Team,,59,70
272,3,2:34.0,,Loose ball foul by D. Jordan (drawn by B. Diaw),59,70
273,3,2:34.0,B. Diaw makes free throw 1 of 2,,60,70
274,3,2:34.0,,M. Speights enters the game for D. Jordan,60,70
275,3,2:34.0,B. Diaw makes free throw 2 of 2,,61,70
276,3,2:13.0,,C. Paul makes 2-pt jump shot from 15 ft,61,72
277,3,2:01.0,G. Hill makes 3-pt jump shot from 29 ft,,64,72
278,3,1:47.0,,Turnover by C. Paul (lost ball; steal by J. Johnson),64,72
279,3,1:44.0,Shooting foul by P. Pierce (drawn by G. Hayward),,64,72
280,3,1:44.0,G. Hayward makes free throw 1 of 2,,65,72
281,3,1:44.0,S. Mack enters the game for G. Hill,,65,72
282,3,1:44.0,,R. Felton enters the game for C. Paul,65,72
283,3,1:44.0,G. Hayward makes free throw 2 of 2,,66,72
284,3,1:23.0,,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by R. Felton),66,74
285,3,1:00.0,S. Mack makes 2-pt layup from 3 ft,,68,74
286,3,0:49.0,,P. Pierce makes 2-pt layup from 1 ft,68,76
287,3,0:37.0,G. Hayward misses 2-pt jump shot from 21 ft,,68,76
288,3,0:35.0,,Defensive rebound by M. Speights,68,76
289,3,0:26.0,,R. Felton makes 3-pt jump shot from 24 ft (assist by M. Speights),68,79
290,3,0:03.0,J. Johnson makes 2-pt jump shot from 10 ft,,70,79
291,3,0:01.0,,J. Crawford misses 3-pt jump shot from 53 ft,70,79
292,3,0:00.0,,Offensive rebound by Team,70,79
293,4,11:35.0,,R. Felton misses 3-pt jump shot from 27 ft (block by B. Diaw),70,79
294,4,11:35.0,Defensive rebound by J. Johnson,,70,79
295,4,11:20.0,B. Diaw makes 2-pt layup from 3 ft (assist by S. Mack),,72,79
296,4,11:02.0,,M. Speights makes 2-pt jump shot from 13 ft,72,81
297,4,10:37.0,J. Johnson makes 2-pt jump shot from 8 ft,,74,81
298,4,10:17.0,,J. Crawford makes 2-pt jump shot from 4 ft,74,83
299,4,9:59.0,J. Johnson misses 3-pt jump shot from 26 ft,,74,83
300,4,9:58.0,,Defensive rebound by J. Redick,74,83
301,4,9:46.0,,Turnover by J. Crawford (bad pass; steal by J. Ingles),74,83
302,4,9:46.0,Personal take foul by M. Speights (drawn by R. Hood),,74,83
303,4,9:46.0,,B. Griffin enters the game for P. Pierce,74,83
304,4,9:29.0,R. Hood misses 3-pt jump shot from 26 ft,,74,83
305,4,9:28.0,Offensive rebound by Team,,74,83
306,4,9:26.0,,C. Paul enters the game for R. Felton,74,83
307,4,9:10.0,R. Hood makes 2-pt layup from 2 ft,,76,83
308,4,8:55.0,,M. Speights misses 3-pt jump shot from 25 ft,76,83
309,4,8:54.0,Defensive rebound by J. Ingles,,76,83
310,4,8:44.0,J. Johnson misses 3-pt jump shot from 28 ft,,76,83
311,4,8:43.0,,Defensive rebound by Team,76,83
312,4,8:43.0,Official timeout,,76,83
313,4,8:43.0,G. Hill enters the game for J. Johnson,,76,83
314,4,8:43.0,D. Favors enters the game for R. Hood,,76,83
315,4,8:43.0,G. Hayward enters the game for S. Mack,,76,83
316,4,8:31.0,,Personal foul by J. Ingles (drawn by B. Griffin),76,83
317,4,8:17.0,,J. Crawford makes 2-pt jump shot from 20 ft,76,85
318,4,8:05.0,Personal foul by J. Redick,,76,85
319,4,8:05.0,,L. Mbah a Moute enters the game for J. Crawford,76,85
320,4,7:53.0,Shooting block foul by M. Speights (drawn by J. Ingles),,76,85
321,4,7:53.0,J. Ingles makes free throw 1 of 2,,77,85
322,4,7:53.0,J. Ingles misses free throw 2 of 2,,77,85
323,4,7:53.0,,J. Crawford enters the game for J. Redick,77,85
324,4,7:52.0,,Defensive rebound by M. Speights,77,85
325,4,7:35.0,,J. Crawford misses 3-pt jump shot from 26 ft,77,85
326,4,7:34.0,Defensive rebound by G. Hayward,,77,85
327,4,7:24.0,Offensive foul by J. Ingles (drawn by J. Crawford),,77,85
328,4,7:24.0,Turnover by J. Ingles (offensive foul),,77,85
329,4,7:24.0,,D. Jordan enters the game for M. Speights,77,85
330,4,7:12.0,,J. Crawford misses 3-pt jump shot from 25 ft,77,85
331,4,7:11.0,Defensive rebound by B. Diaw,,77,85
332,4,6:53.0,D. Favors makes 2-pt layup from 2 ft (assist by G. Hayward),,79,85
333,4,6:30.0,,J. Crawford misses 2-pt jump shot from 5 ft,79,85
334,4,6:29.0,,Offensive rebound by J. Crawford,79,85
335,4,6:25.0,,C. Paul misses 3-pt jump shot from 28 ft,79,85
336,4,6:24.0,,Offensive rebound by L. Mbah a Moute,79,85
337,4,6:12.0,,C. Paul makes 2-pt jump shot from 17 ft,79,87
338,4,6:07.0,Utah full timeout,,79,87
339,4,5:59.0,G. Hayward makes 2-pt jump shot from 16 ft (assist by B. Diaw),,81,87
340,4,5:57.0,,Turnover by D. Jordan (bad pass; steal by J. Ingles),81,87
341,4,5:51.0,G. Hayward misses 3-pt jump shot from 26 ft,,81,87
342,4,5:48.0,,Defensive rebound by Team,81,87
343,4,5:30.0,,B. Griffin makes 2-pt layup from 3 ft,81,89
344,4,5:11.0,G. Hill makes 2-pt layup from 2 ft,,83,89
345,4,4:48.0,,C. Paul makes 3-pt jump shot from 26 ft,83,92
346,4,4:42.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by G. Hill),,86,92
347,4,4:19.0,,C. Paul makes 2-pt jump shot from 15 ft,86,94
348,4,3:54.0,G. Hill misses 2-pt jump shot from 13 ft,,86,94
349,4,3:52.0,,Defensive rebound by D. Jordan,86,94
350,4,3:36.0,,B. Griffin misses 2-pt layup from 2 ft,86,94
351,4,3:35.0,Defensive rebound by G. Hayward,,86,94
352,4,3:33.0,Personal take foul by C. Paul (drawn by G. Hayward),,86,94
353,4,3:33.0,J. Johnson enters the game for B. Diaw,,86,94
354,4,3:22.0,G. Hayward misses 3-pt jump shot from 25 ft,,86,94
355,4,3:21.0,,Defensive rebound by Team,86,94
356,4,3:11.0,Offensive charge foul by L. Mbah a Moute (drawn by J. Ingles),,86,94
357,4,3:11.0,,Turnover by L. Mbah a Moute (offensive foul),86,94
358,4,2:45.0,J. Johnson misses 2-pt jump shot from 17 ft,,86,94
359,4,2:43.0,,Defensive rebound by C. Paul,86,94
360,4,2:41.0,,Personal foul by J. Johnson (drawn by B. Griffin),86,94
361,4,2:41.0,,LA Clippers full timeout,86,94
362,4,2:28.0,,J. Crawford misses 3-pt jump shot from 25 ft,86,94
363,4,2:26.0,Defensive rebound by G. Hill,,86,94
364,4,2:10.0,Shooting foul by D. Jordan (drawn by G. Hayward),,86,94
365,4,2:10.0,G. Hayward makes free throw 1 of 2,,87,94
366,4,2:10.0,,J. Redick enters the game for J. Crawford,87,94
367,4,2:10.0,G. Hayward makes free throw 2 of 2,,88,94
368,4,1:54.0,,J. Redick misses 3-pt jump shot from 26 ft,88,94
369,4,1:53.0,,Offensive rebound by L. Mbah a Moute,88,94
370,4,1:35.0,,B. Griffin makes 3-pt jump shot from 24 ft (assist by C. Paul),88,97
371,4,1:20.0,Turnover by G. Hill (lost ball),,88,97
372,4,1:01.0,,C. Paul misses 2-pt jump shot from 19 ft,88,97
373,4,0:59.0,Defensive rebound by J. Ingles,,88,97
374,4,0:52.0,Shooting foul by D. Jordan (drawn by D. Favors),,88,97
375,4,0:52.0,D. Favors misses free throw 1 of 2,,88,97
376,4,0:52.0,Offensive rebound by Team,,88,97
377,4,0:52.0,,M. Speights enters the game for D. Jordan,88,97
378,4,0:52.0,D. Favors makes free throw 2 of 2,,89,97
379,4,0:37.0,,LA Clippers full timeout,89,97
380,4,0:37.0,,J. Crawford enters the game for L. Mbah a Moute,89,97
381,4,0:31.0,,J. Crawford misses 2-pt jump shot from 10 ft,89,97
382,4,0:29.0,Defensive rebound by J. Ingles,,89,97
383,4,0:22.0,J. Ingles makes 2-pt layup from 1 ft,,91,97
384,4,0:21.0,,Personal take foul by J. Johnson (drawn by M. Speights),91,97
385,4,0:13.0,,Personal take foul by G. Hill (drawn by J. Crawford),91,97
386,4,0:13.0,,J. Crawford makes free throw 1 of 2,91,98
