,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,UTAH_ACTION,LA LAKERS_SCORE,UTAH_SCORE
62,1,3:36.0,,Defensive rebound by B. Diaw,21,22
63,1,3:27.0,,D. Favors makes 2-pt layup from 2 ft (assist by D. Exum),21,24
64,1,3:17.0,J. Clarkson makes 2-pt jump shot from 13 ft,,23,24
65,1,2:54.0,,Shooting foul by T. Black (drawn by D. Favors),23,24
66,1,2:54.0,LA Lakers full timeout,,23,24
67,1,2:54.0,,D. Favors misses free throw 1 of 2,23,24
68,1,2:54.0,,Offensive rebound by Team,23,24
69,1,2:54.0,M. Huertas enters the game for D. Russell,,23,24
70,1,2:54.0,,T. Lyles enters the game for B. Diaw,23,24
71,1,2:54.0,,D. Favors makes free throw 2 of 2,23,25
72,1,2:34.0,J. Clarkson misses 2-pt jump shot from 16 ft,,23,25
73,1,2:34.0,,Defensive rebound by J. Ingles,23,25
74,1,2:16.0,,D. Favors misses 2-pt layup from 2 ft,23,25
75,1,2:15.0,Defensive rebound by T. Black,,23,25
76,1,2:06.0,J. Clarkson misses 2-pt layup from 2 ft,,23,25
77,1,2:05.0,Offensive rebound by T. Black,,23,25
78,1,2:03.0,T. Black makes 2-pt layup from 2 ft,,25,25
79,1,1:50.0,,G. Hill misses 3-pt jump shot from 23 ft,25,25
80,1,1:50.0,Defensive rebound by T. Black,,25,25
81,1,1:31.0,T. Black misses 2-pt layup from 2 ft (block by D. Favors),,25,25
82,1,1:30.0,Offensive rebound by T. Black,,25,25
83,1,1:28.0,T. Black misses 2-pt layup from 2 ft,,25,25
84,1,1:27.0,,Defensive rebound by D. Favors,25,25
85,1,1:12.0,,D. Favors misses 2-pt jump shot from 17 ft,25,25
86,1,1:11.0,Defensive rebound by M. Huertas,,25,25
87,1,1:05.0,Turnover by J. Clarkson (step out of bounds),,25,25
88,1,1:05.0,T. Robinson enters the game for T. Black,,25,25
89,1,1:05.0,,S. Mack enters the game for G. Hill,25,25
90,1,0:46.0,,J. Ingles misses 2-pt jump shot from 17 ft,25,25
91,1,0:46.0,,Offensive rebound by D. Favors,25,25
92,1,0:36.0,,S. Mack makes 2-pt layup from 2 ft,25,27
93,1,0:28.0,L. Nance makes 2-pt layup from 1 ft (assist by M. Huertas),,27,27
94,1,0:28.0,Shooting foul by J. Ingles (drawn by L. Nance),,27,27
95,1,0:28.0,L. Nance misses free throw 1 of 1,,27,27
96,1,0:28.0,,Defensive rebound by S. Mack,27,27
97,1,0:06.0,,S. Mack misses 2-pt jump shot from 3 ft (block by J. Clarkson),27,27
98,1,0:06.0,,Offensive rebound by D. Favors,27,27
99,1,0:06.0,,Shooting foul by T. Robinson (drawn by D. Favors),27,27
100,1,0:06.0,,D. Favors misses free throw 1 of 2,27,27
101,1,0:06.0,,Offensive rebound by Team,27,27
102,1,0:06.0,N. Young enters the game for T. Robinson,,27,27
103,1,0:06.0,,G. Hill enters the game for T. Lyles,27,27
104,1,0:06.0,,D. Favors makes free throw 2 of 2,27,28
105,1,0:01.0,J. Clarkson misses 3-pt jump shot from 24 ft,,27,28
106,1,0:00.0,Offensive rebound by Team,,27,28
107,2,11:37.0,T. Robinson misses 2-pt jump shot from 16 ft,,27,28
108,2,11:37.0,Offensive rebound by Team,,27,28
109,2,11:37.0,Turnover by Team (shot clock),,27,28
110,2,11:21.0,,Turnover by J. Ingles (traveling),27,28
111,2,11:05.0,M. Huertas misses 2-pt jump shot from 5 ft,,27,28
112,2,11:05.0,Offensive rebound by Team,,27,28
113,2,11:05.0,L. Deng enters the game for T. Robinson,,27,28
114,2,11:05.0,,R. Hood enters the game for J. Ingles,27,28
115,2,11:05.0,Personal foul by D. Favors (drawn by L. Nance),,27,28
116,2,10:59.0,M. Huertas misses 2-pt jump shot from 6 ft,,27,28
117,2,10:59.0,,Defensive rebound by T. Lyles,27,28
118,2,10:50.0,,T. Lyles misses 3-pt jump shot from 24 ft,27,28
119,2,10:48.0,,Offensive rebound by D. Favors,27,28
120,2,10:28.0,,S. Mack misses 2-pt layup from 2 ft (block by L. Deng),27,28
121,2,10:26.0,Defensive rebound by J. Clarkson,,27,28
122,2,10:13.0,J. Clarkson misses 3-pt jump shot from 23 ft,,27,28
123,2,10:12.0,,Defensive rebound by R. Hood,27,28
124,2,10:01.0,,T. Lyles misses 2-pt jump shot from 23 ft,27,28
125,2,10:01.0,Defensive rebound by M. Huertas,,27,28
126,2,9:51.0,L. Williams makes 2-pt jump shot from 4 ft,,29,28
127,2,9:37.0,,D. Exum misses 3-pt jump shot from 23 ft,29,28
128,2,9:36.0,Defensive rebound by L. Nance,,29,28
129,2,9:32.0,Turnover by J. Clarkson (traveling),,29,28
130,2,9:32.0,T. Mozgov enters the game for L. Nance,,29,28
131,2,9:32.0,,R. Gobert enters the game for D. Favors,29,28
132,2,9:16.0,,T. Lyles makes 2-pt layup from 3 ft,29,30
133,2,9:16.0,,Shooting foul by L. Deng (drawn by T. Lyles),29,30
134,2,9:16.0,B. Ingram enters the game for J. Clarkson,,29,30
135,2,9:16.0,,T. Lyles makes free throw 1 of 1,29,31
136,2,9:05.0,L. Williams makes 2-pt layup from 2 ft (assist by M. Huertas),,31,31
137,2,8:40.0,,Turnover by S. Mack (bad pass; steal by T. Mozgov),31,31
138,2,8:31.0,Turnover by M. Huertas (lost ball; steal by S. Mack),,31,31
139,2,8:28.0,,S. Mack makes 2-pt layup from 1 ft,31,33
140,2,8:12.0,M. Huertas makes 2-pt jump shot from 8 ft,,33,33
141,2,8:12.0,Away from play foul by R. Gobert (drawn by T. Mozgov),,33,33
142,2,8:12.0,LA Lakers full timeout,,33,33
143,2,8:12.0,N. Young enters the game for M. Huertas,,33,33
144,2,8:12.0,,J. Johnson enters the game for D. Exum,33,33
145,2,8:12.0,T. Mozgov makes free throw 1 of 1,,34,33
146,2,7:54.0,,T. Lyles misses 2-pt layup from 2 ft,34,33
147,2,7:53.0,,Offensive rebound by Team,34,33
148,2,7:53.0,,Personal foul by B. Ingram (drawn by R. Gobert),34,33
149,2,7:46.0,,J. Johnson misses 2-pt layup from 2 ft (block by T. Mozgov),34,33
150,2,7:44.0,,Offensive rebound by R. Gobert,34,33
151,2,7:44.0,,R. Gobert makes 2-pt dunk at rim,34,35
152,2,7:24.0,L. Deng misses 2-pt layup from 1 ft (block by R. Gobert),,34,35
153,2,7:23.0,,Defensive rebound by R. Gobert,34,35
154,2,7:08.0,,Shooting foul by L. Williams (drawn by R. Gobert),34,35
155,2,7:08.0,,R. Gobert misses free throw 1 of 2,34,35
156,2,7:08.0,,Offensive rebound by Team,34,35
157,2,7:08.0,D. Russell enters the game for L. Williams,,34,35
158,2,7:08.0,,G. Hill enters the game for S. Mack,34,35
159,2,7:08.0,,R. Gobert makes free throw 2 of 2,34,36
160,2,6:55.0,N. Young makes 2-pt jump shot from 8 ft,,36,36
161,2,6:30.0,,R. Hood misses 3-pt jump shot from 24 ft,36,36
162,2,6:29.0,Defensive rebound by L. Deng,,36,36
163,2,6:22.0,B. Ingram misses 3-pt jump shot from 25 ft,,36,36
164,2,6:22.0,,Defensive rebound by T. Lyles,36,36
165,2,5:59.0,,Turnover by R. Gobert (lost ball; steal by D. Russell),36,36
166,2,5:56.0,Shooting foul by R. Hood (drawn by T. Mozgov),,36,36
167,2,5:56.0,,Utah full timeout,36,36
168,2,5:56.0,T. Mozgov makes free throw 1 of 2,,37,36
169,2,5:56.0,J. Randle enters the game for B. Ingram,,36,36
170,2,5:56.0,,B. Diaw enters the game for T. Lyles,36,36
171,2,5:56.0,T. Mozgov makes free throw 2 of 2,,38,36
172,2,5:38.0,,R. Hood misses 3-pt jump shot from 25 ft,38,36
173,2,5:37.0,Defensive rebound by L. Deng,,38,36
174,2,5:33.0,Shooting foul by B. Diaw (drawn by D. Russell),,38,36
175,2,5:33.0,D. Russell misses free throw 1 of 2,,38,36
176,2,5:33.0,Offensive rebound by Team,,38,36
177,2,5:33.0,D. Russell misses free throw 2 of 2,,38,36
178,2,5:33.0,,Defensive rebound by R. Hood,38,36
179,2,5:17.0,,G. Hill misses 3-pt jump shot from 25 ft,38,36
180,2,5:16.0,Defensive rebound by T. Mozgov,,38,36
181,2,5:04.0,D. Russell misses 3-pt jump shot from 24 ft,,38,36
182,2,5:03.0,,Defensive rebound by R. Hood,38,36
183,2,4:44.0,,R. Hood misses 3-pt jump shot from 25 ft,38,36
184,2,4:42.0,Defensive rebound by D. Russell,,38,36
185,2,4:38.0,Shooting foul by R. Hood (drawn by T. Mozgov),,38,36
186,2,4:38.0,T. Mozgov makes free throw 1 of 2,,39,36
187,2,4:38.0,,D. Exum enters the game for R. Hood,39,36
188,2,4:38.0,T. Mozgov makes free throw 2 of 2,,40,36
189,2,4:16.0,,Shooting foul by D. Russell (drawn by G. Hill),40,36
190,2,4:16.0,,G. Hill makes free throw 1 of 2,40,37
191,2,4:16.0,,G. Hill makes free throw 2 of 2,40,38
192,2,4:01.0,,D. Favors enters the game for B. Diaw,40,38
193,2,3:51.0,Turnover by Team (shot clock),,40,38
194,2,3:35.0,,Turnover by J. Johnson (lost ball; steal by L. Deng),40,38
195,2,3:31.0,L. Deng makes 2-pt dunk at rim (assist by D. Russell),,42,38
196,2,3:19.0,,G. Hill makes 2-pt layup from 2 ft (assist by D. Favors),42,40
197,2,3:19.0,,Shooting foul by N. Young (drawn by G. Hill),42,40
198,2,3:19.0,,G. Hill makes free throw 1 of 1,42,41
199,2,3:10.0,Turnover by D. Russell (bad pass),,42,41
200,2,2:53.0,,D. Favors makes 2-pt layup from 1 ft (assist by D. Exum),42,43
201,2,2:42.0,LA Lakers full timeout,,42,43
202,2,2:42.0,Technical foul by J. Randle,,42,43
203,2,2:42.0,J. Clarkson enters the game for N. Young,,42,43
204,2,2:42.0,,G. Hill makes technical free throw,42,44
205,2,2:24.0,T. Mozgov misses 2-pt jump shot from 11 ft,,42,44
206,2,2:24.0,Offensive rebound by L. Deng,,42,44
207,2,2:24.0,L. Deng misses 2-pt layup from 2 ft,,42,44
208,2,2:23.0,,Defensive rebound by D. Favors,42,44
209,2,2:05.0,,D. Favors misses 2-pt layup from 2 ft,42,44
210,2,2:04.0,,Offensive rebound by D. Favors,42,44
211,2,2:04.0,,D. Favors makes 2-pt dunk at rim,42,46
212,2,2:04.0,,Shooting foul by T. Mozgov (drawn by D. Favors),42,46
213,2,2:04.0,,D. Favors makes free throw 1 of 1,42,47
214,2,1:44.0,Shooting foul by G. Hill (drawn by T. Mozgov),,42,47
215,2,1:44.0,T. Mozgov makes free throw 1 of 2,,43,47
216,2,1:44.0,T. Mozgov misses free throw 2 of 2,,43,47
217,2,1:43.0,,Defensive rebound by R. Gobert,43,47
218,2,1:21.0,,J. Johnson misses 3-pt jump shot from 24 ft,43,47
219,2,1:20.0,Defensive rebound by T. Mozgov,,43,47
220,2,1:12.0,Turnover by D. Russell (bad pass; steal by D. Favors),,43,47
221,2,1:04.0,,R. Gobert misses 2-pt layup from 2 ft,43,47
222,2,1:02.0,,Offensive rebound by R. Gobert,43,47
223,2,1:02.0,,R. Gobert misses 2-pt layup from 2 ft (block by T. Mozgov),43,47
224,2,1:00.0,Defensive rebound by J. Clarkson,,43,47
225,2,0:55.0,,Offensive charge foul by J. Randle (drawn by G. Hill),43,47
226,2,0:55.0,Turnover by J. Randle (offensive foul),,43,47
227,2,0:36.0,,Shooting foul by T. Mozgov (drawn by D. Favors),43,47
228,2,0:36.0,,D. Favors makes free throw 1 of 2,43,48
229,2,0:36.0,,D. Favors misses free throw 2 of 2,43,48
230,2,0:36.0,Defensive rebound by L. Deng,,43,48
231,2,0:15.0,D. Russell misses 2-pt jump shot from 11 ft,,43,48
232,2,0:15.0,,Defensive rebound by D. Favors,43,48
233,2,0:03.0,,G. Hill misses 3-pt jump shot from 26 ft,43,48
234,2,0:02.0,Defensive rebound by L. Deng,,43,48
235,2,0:00.0,L. Deng misses 3-pt jump shot from 53 ft,,43,48
236,2,0:00.0,Offensive rebound by Team,,43,48
237,3,11:48.0,Turnover by D. Russell (3 sec),,43,48
238,3,11:33.0,,R. Hood misses 2-pt jump shot from 18 ft (block by N. Young),43,48
239,3,11:33.0,Defensive rebound by T. Mozgov,,43,48
240,3,11:26.0,N. Young misses 2-pt jump shot from 4 ft (block by R. Gobert),,43,48
241,3,11:25.0,,Defensive rebound by B. Diaw,43,48
242,3,11:18.0,,G. Hill misses 3-pt jump shot from 24 ft,43,48
243,3,11:16.0,Defensive rebound by L. Deng,,43,48
244,3,10:58.0,J. Randle misses 2-pt jump shot from 9 ft,,43,48
245,3,10:57.0,,Defensive rebound by J. Johnson,43,48
246,3,10:46.0,,R. Hood misses 3-pt jump shot from 23 ft,43,48
247,3,10:45.0,,Offensive rebound by B. Diaw,43,48
248,3,10:38.0,,Shooting foul by T. Mozgov (drawn by R. Gobert),43,48
249,3,10:38.0,,R. Gobert makes free throw 1 of 2,43,49
250,3,10:38.0,,R. Gobert misses free throw 2 of 2,43,49
251,3,10:38.0,,Offensive rebound by J. Johnson,43,49
252,3,10:35.0,,Personal foul by D. Russell (drawn by R. Gobert),43,49
253,3,10:35.0,LA Lakers full timeout,,43,49
254,3,10:28.0,,R. Hood misses 3-pt jump shot from 24 ft,43,49
255,3,10:28.0,Defensive rebound by L. Deng,,43,49
256,3,10:20.0,N. Young misses 2-pt jump shot from 10 ft,,43,49
257,3,10:19.0,,Defensive rebound by J. Johnson,43,49
258,3,10:04.0,,G. Hill makes 2-pt layup from 3 ft,43,51
259,3,9:51.0,D. Russell misses 2-pt jump shot from 18 ft,,43,51
260,3,9:49.0,,Defensive rebound by G. Hill,43,51
261,3,9:49.0,,Personal foul by T. Mozgov (drawn by G. Hill),43,51
262,3,9:49.0,,S. Mack enters the game for G. Hill,43,51
263,3,9:27.0,,J. Johnson misses 2-pt jump shot from 5 ft,43,51
264,3,9:26.0,Defensive rebound by T. Mozgov,,43,51
265,3,9:11.0,T. Mozgov misses 2-pt hook shot from 5 ft,,43,51
266,3,9:11.0,,Defensive rebound by Team,43,51
267,3,9:11.0,Loose ball foul by T. Mozgov (drawn by R. Gobert),,43,51
268,3,9:11.0,L. Nance enters the game for T. Mozgov,,43,51
269,3,9:00.0,Technical foul by T. Mozgov,,43,51
270,3,9:00.0,,R. Hood misses technical free throw,43,51
271,3,9:00.0,,Offensive rebound by Team,43,51
272,3,8:57.0,,Personal foul by L. Nance (drawn by R. Gobert),43,51
273,3,8:57.0,,R. Gobert misses free throw 1 of 2,43,51
274,3,8:57.0,,Offensive rebound by Team,43,51
275,3,8:57.0,,G. Hill enters the game for S. Mack,43,51
276,3,8:57.0,,R. Gobert makes free throw 2 of 2,43,52
277,3,8:45.0,D. Russell misses 2-pt jump shot from 3 ft (block by R. Gobert),,43,52
278,3,8:44.0,,Defensive rebound by J. Johnson,43,52
279,3,8:41.0,,R. Hood makes 2-pt dunk from 1 ft (assist by J. Johnson),43,54
280,3,8:21.0,Def 3 sec tech foul by R. Gobert,,43,54
281,3,8:21.0,D. Russell makes technical free throw,,44,54
282,3,8:21.0,L. Williams enters the game for L. Deng,,44,54
283,3,8:21.0,M. Huertas enters the game for J. Randle,,44,54
284,3,8:21.0,J. Clarkson enters the game for N. Young,,44,54
285,3,8:21.0,T. Black enters the game for D. Russell,,44,54
286,3,8:06.0,M. Huertas misses 2-pt jump shot from 14 ft,,44,54
287,3,8:06.0,,Defensive rebound by R. Gobert,44,54
288,3,7:54.0,,R. Hood misses 2-pt layup from 2 ft,44,54
289,3,7:54.0,Defensive rebound by L. Nance,,44,54
290,3,7:47.0,L. Williams makes 2-pt jump shot from 12 ft,,46,54
291,3,7:25.0,,R. Gobert misses 2-pt hook shot from 8 ft,46,54
292,3,7:25.0,Defensive rebound by L. Nance,,46,54
293,3,7:03.0,L. Nance misses 3-pt jump shot from 27 ft,,46,54
294,3,7:02.0,Offensive rebound by Team,,46,54
295,3,7:02.0,Turnover by Team (shot clock),,46,54
296,3,6:46.0,,R. Gobert misses 2-pt layup from 3 ft,46,54
297,3,6:45.0,Defensive rebound by M. Huertas,,46,54
298,3,6:24.0,J. Clarkson misses 2-pt jump shot from 10 ft,,46,54
299,3,6:24.0,Offensive rebound by Team,,46,54
300,3,6:20.0,T. Black makes 2-pt jump shot from 14 ft,,48,54
301,3,6:19.0,,Utah full timeout,48,54
302,3,6:19.0,,D. Favors enters the game for R. Gobert,48,54
303,3,5:55.0,,R. Hood makes 3-pt jump shot from 26 ft (assist by G. Hill),48,57
304,3,5:34.0,L. Williams misses 2-pt jump shot from 10 ft,,48,57
305,3,5:33.0,Offensive rebound by T. Black,,48,57
306,3,5:33.0,T. Black makes 2-pt layup from 2 ft,,50,57
307,3,5:22.0,,Personal foul by J. Clarkson (drawn by J. Johnson),50,57
308,3,5:22.0,,J. Johnson makes free throw 1 of 2,50,58
309,3,5:22.0,,J. Johnson makes free throw 2 of 2,50,59
310,3,5:10.0,L. Williams misses 2-pt jump shot from 11 ft,,50,59
311,3,5:09.0,,Defensive rebound by J. Johnson,50,59
312,3,4:59.0,,J. Johnson misses 2-pt jump shot from 6 ft,50,59
313,3,4:58.0,,Offensive rebound by D. Favors,50,59
314,3,4:58.0,,J. Johnson makes 2-pt layup from 1 ft,50,61
315,3,4:37.0,Personal foul by J. Johnson (drawn by L. Nance),,50,61
316,3,4:37.0,,T. Lyles enters the game for B. Diaw,50,61
317,3,4:32.0,M. Huertas misses 2-pt jump shot from 14 ft (block by D. Favors),,50,61
318,3,4:31.0,Offensive rebound by M. Huertas,,50,61
319,3,4:28.0,M. Huertas makes 2-pt jump shot from 8 ft,,52,61
320,3,4:12.0,,Turnover by D. Favors (traveling),52,61
321,3,4:04.0,Personal foul by G. Hill (drawn by L. Nance),,52,61
322,3,4:04.0,,D. Exum enters the game for J. Johnson,52,61
323,3,3:56.0,L. Williams makes 3-pt jump shot from 24 ft (assist by M. Huertas),,55,61
324,3,3:45.0,,S. Mack enters the game for G. Hill,55,61
325,3,3:37.0,,T. Lyles misses 3-pt jump shot from 25 ft,55,61
326,3,3:35.0,Defensive rebound by Team,,55,61
327,3,3:22.0,J. Clarkson misses 3-pt jump shot from 24 ft,,55,61
328,3,3:22.0,,Defensive rebound by Team,55,61
329,3,3:06.0,,Turnover by D. Favors (bad pass),55,61
330,3,2:46.0,L. Williams misses 2-pt jump shot from 15 ft,,55,61
331,3,2:46.0,Offensive rebound by T. Black,,55,61
332,3,2:44.0,T. Black makes 2-pt layup from 2 ft,,57,61
333,3,2:28.0,,Shooting foul by L. Nance (drawn by R. Hood),57,61
334,3,2:28.0,LA Lakers full timeout,,57,61
335,3,2:28.0,,R. Hood makes free throw 1 of 2,57,62
336,3,2:28.0,,R. Hood misses free throw 2 of 2,57,62
337,3,2:28.0,Defensive rebound by T. Black,,57,62
338,3,2:05.0,L. Nance misses 2-pt jump shot from 10 ft,,57,62
339,3,2:05.0,,Defensive rebound by D. Favors,57,62
340,3,1:49.0,,D. Favors makes 2-pt dunk at rim (assist by S. Mack),57,64
341,3,1:24.0,L. Nance makes 3-pt jump shot from 25 ft (assist by L. Williams),,60,64
342,3,1:05.0,,Turnover by D. Favors (offensive foul),60,64
343,3,1:05.0,,Offensive foul by D. Favors (drawn by L. Williams),60,64
344,3,1:05.0,J. Randle enters the game for T. Black,,60,64
345,3,1:05.0,,J. Ingles enters the game for R. Hood,60,64
346,3,0:41.0,J. Randle misses 2-pt jump shot from 18 ft,,60,64
347,3,0:40.0,,Defensive rebound by S. Mack,60,64
348,3,0:32.0,,Turnover by T. Lyles (bad pass; steal by L. Williams),60,64
349,3,0:28.0,J. Clarkson makes 2-pt dunk at rim (assist by L. Williams),,62,64
350,3,0:12.0,,Offensive foul by D. Favors (drawn by M. Huertas),62,64
351,3,0:12.0,,Turnover by D. Favors (offensive foul),62,64
352,3,0:12.0,N. Young enters the game for L. Nance,,62,64
353,3,0:04.0,L. Williams makes 3-pt jump shot from 25 ft,,65,64
354,3,0:01.0,,Shooting foul by L. Williams (drawn by D. Favors),65,64
355,3,0:01.0,,D. Favors misses free throw 1 of 2,65,64
356,3,0:01.0,,Offensive rebound by Team,65,64
357,3,0:01.0,,D. Favors makes free throw 2 of 2,65,65
358,3,0:00.0,Turnover by M. Huertas (bad pass),,65,65
359,4,11:41.0,,Turnover by D. Favors (lost ball; steal by L. Deng),65,65
360,4,11:22.0,Turnover by J. Randle (lost ball; steal by D. Favors),,65,65
361,4,11:17.0,,Turnover by D. Exum (lost ball),65,65
362,4,11:06.0,,R. Hood enters the game for D. Exum,65,65
363,4,11:01.0,J. Randle misses 2-pt jump shot from 3 ft,,65,65
364,4,11:00.0,Offensive rebound by D. Russell,,65,65
365,4,10:47.0,Turnover by J. Clarkson (step out of bounds),,65,65
366,4,10:30.0,,S. Mack misses 2-pt jump shot from 3 ft (block by J. Randle),65,65
367,4,10:29.0,,Offensive rebound by Team,65,65
368,4,10:21.0,,T. Lyles makes 3-pt jump shot from 25 ft (assist by J. Ingles),65,68
369,4,10:01.0,J. Randle makes 2-pt dunk at rim (assist by D. Russell),,67,68
370,4,9:46.0,,Shooting foul by J. Randle (drawn by D. Favors),67,68
371,4,9:46.0,,D. Favors makes free throw 1 of 2,67,69
372,4,9:46.0,,G. Hill enters the game for J. Ingles,67,69
373,4,9:46.0,,D. Favors makes free throw 2 of 2,67,70
374,4,9:32.0,Turnover by L. Williams (bad pass; steal by R. Hood),,67,70
375,4,9:28.0,,S. Mack makes 2-pt layup from 2 ft,67,72
376,4,9:10.0,L. Williams makes 3-pt jump shot from 23 ft (assist by D. Russell),,70,72
377,4,8:48.0,,T. Lyles misses 2-pt jump shot from 15 ft,70,72
378,4,8:47.0,Defensive rebound by D. Russell,,70,72
379,4,8:41.0,LA Lakers full timeout,,70,72
380,4,8:41.0,,R. Gobert enters the game for D. Favors,70,72
381,4,8:41.0,T. Mozgov enters the game for J. Randle,,70,72
382,4,8:32.0,D. Russell makes 3-pt jump shot from 24 ft (assist by L. Williams),,73,72
383,4,8:17.0,,T. Lyles misses 3-pt jump shot from 24 ft,73,72
384,4,8:16.0,Defensive rebound by T. Mozgov,,73,72
385,4,8:04.0,L. Deng makes 3-pt jump shot from 24 ft (assist by L. Williams),,76,72
386,4,7:39.0,,Shooting foul by J. Clarkson (drawn by R. Hood),76,72
387,4,7:39.0,,R. Hood makes free throw 1 of 2,76,73
388,4,7:39.0,,J. Johnson enters the game for T. Lyles,76,73
389,4,7:39.0,,R. Hood makes free throw 2 of 2,76,74
390,4,7:24.0,J. Clarkson misses 2-pt jump shot from 18 ft,,76,74
391,4,7:24.0,,Defensive rebound by S. Mack,76,74
392,4,7:04.0,,G. Hill makes 3-pt jump shot from 24 ft (assist by R. Hood),76,77
393,4,6:48.0,L. Williams misses 2-pt jump shot from 19 ft,,76,77
394,4,6:47.0,Offensive rebound by Team,,76,77
395,4,6:47.0,,Loose ball foul by S. Mack,76,77
396,4,6:47.0,N. Young enters the game for L. Williams,,76,77
397,4,6:42.0,D. Russell misses 2-pt jump shot from 13 ft,,76,77
398,4,6:41.0,,Defensive rebound by R. Hood,76,77
399,4,6:31.0,,S. Mack makes 2-pt jump shot from 13 ft,76,79
