,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,CLEVELAND_ACTION,SAN ANTONIO_SCORE,CLEVELAND_SCORE
149,2,7:21.0,D. Murray makes 2-pt layup at rim,,41,35
150,2,7:06.0,,K. Irving makes 2-pt jump shot from 12 ft (assist by R. Jefferson),41,37
151,2,6:45.0,K. Leonard makes 2-pt jump shot from 4 ft (assist by D. Murray),,43,37
152,2,6:33.0,,K. Irving makes 3-pt jump shot from 25 ft,43,40
153,2,6:28.0,Turnover by D. Murray (lost ball; steal by K. Irving),,43,40
154,2,6:25.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),43,42
155,2,6:25.0,San Antonio full timeout,,43,42
156,2,6:25.0,,I. Shumpert enters the game for R. Jefferson,43,42
157,2,6:06.0,D. Murray makes 2-pt jump shot from 8 ft (assist by K. Leonard),,45,42
158,2,5:47.0,,L. James makes 2-pt jump shot from 10 ft,45,44
159,2,5:29.0,L. Aldridge makes 2-pt jump shot from 15 ft,,47,44
160,2,5:09.0,,Turnover by L. James (bad pass; steal by K. Anderson),47,44
161,2,5:01.0,D. Murray makes 2-pt jump shot from 5 ft (assist by K. Anderson),,49,44
162,2,4:49.0,,T. Thompson misses 2-pt layup at rim,49,44
163,2,4:48.0,Defensive rebound by L. Aldridge,,49,44
164,2,4:43.0,D. Murray makes 2-pt jump shot from 4 ft,,51,44
165,2,4:19.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by L. James),51,47
166,2,3:59.0,K. Leonard makes 2-pt jump shot from 20 ft,,53,47
167,2,3:37.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by L. James),53,50
168,2,3:17.0,Turnover by D. Murray (lost ball; steal by I. Shumpert),,53,50
169,2,3:12.0,Violation by D. Green (kicked ball),,53,50
170,2,3:12.0,P. Mills enters the game for K. Anderson,,53,50
171,2,3:12.0,D. Lee enters the game for D. Green,,53,50
172,2,3:12.0,M. Ginóbili enters the game for D. Murray,,53,50
173,2,3:00.0,,T. Thompson misses 2-pt hook shot from 7 ft,53,50
174,2,2:59.0,Defensive rebound by L. Aldridge,,53,50
175,2,2:50.0,D. Lee makes 2-pt layup from 1 ft (assist by L. Aldridge),,55,50
176,2,2:31.0,,T. Thompson makes 2-pt jump shot from 6 ft (assist by K. Irving),55,52
177,2,2:17.0,Personal foul by L. James (drawn by D. Lee),,55,52
178,2,2:17.0,,Cleveland full timeout,55,52
179,2,2:17.0,,K. Love enters the game for L. James,55,52
180,2,2:03.0,Turnover by Team (shot clock),,55,52
181,2,1:45.0,,K. Irving makes 2-pt layup from 1 ft (assist by T. Thompson),55,54
182,2,1:26.0,K. Leonard misses 2-pt jump shot from 19 ft,,55,54
183,2,1:26.0,,Defensive rebound by I. Shumpert,55,54
184,2,1:18.0,,Personal foul by P. Mills,55,54
185,2,1:18.0,,D. Liggins enters the game for K. Irving,55,54
186,2,1:01.0,,D. Liggins misses 2-pt jump shot from 12 ft,55,54
187,2,1:01.0,Defensive rebound by D. Lee,,55,54
188,2,0:55.0,Turnover by K. Leonard (lost ball; steal by D. Liggins),,55,54
189,2,0:50.0,,D. Liggins makes 2-pt layup from 1 ft,55,56
190,2,0:39.0,Shooting foul by K. Love (drawn by L. Aldridge),,55,56
191,2,0:39.0,L. Aldridge makes free throw 1 of 2,,56,56
192,2,0:39.0,J. Simmons enters the game for M. Ginóbili,,56,56
193,2,0:39.0,L. Aldridge makes free throw 2 of 2,,57,56
194,2,0:21.0,,K. Love makes 2-pt jump shot from 8 ft (assist by I. Shumpert),57,58
195,2,0:01.0,Turnover by K. Leonard (bad pass),,57,58
196,3,11:46.0,K. Leonard makes 2-pt hook shot from 6 ft (assist by D. Green),,59,58
197,3,11:33.0,,Shooting foul by L. Aldridge (drawn by L. James),59,58
198,3,11:33.0,,L. James misses free throw 1 of 2,59,58
199,3,11:33.0,,Offensive rebound by Team,59,58
200,3,11:33.0,,L. James makes free throw 2 of 2,59,59
201,3,11:15.0,D. Murray makes 2-pt jump shot from 18 ft (assist by D. Green),,61,59
202,3,11:00.0,,K. Irving makes 2-pt jump shot from 8 ft,61,61
203,3,10:41.0,K. Leonard makes 2-pt jump shot from 21 ft,,63,61
204,3,10:30.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),63,63
205,3,10:14.0,D. Lee makes 2-pt jump shot from 4 ft (assist by D. Murray),,65,63
206,3,10:00.0,,Personal block foul by D. Green (drawn by K. Irving),65,63
207,3,9:49.0,,L. James makes 2-pt jump shot from 15 ft (assist by K. Love),65,65
208,3,9:22.0,D. Murray misses 2-pt jump shot from 8 ft,,65,65
209,3,9:20.0,,Defensive rebound by K. Love,65,65
210,3,9:11.0,,L. James makes 2-pt jump shot from 15 ft,65,67
211,3,8:52.0,D. Murray makes 2-pt jump shot from 7 ft,,67,67
212,3,8:37.0,,Turnover by K. Irving (lost ball),67,67
213,3,8:18.0,Turnover by K. Leonard (bad pass; steal by L. James),,67,67
214,3,8:18.0,,Personal foul by D. Green (drawn by L. James),67,67
215,3,8:00.0,,T. Thompson misses 2-pt jump shot from 8 ft,67,67
216,3,7:59.0,Defensive rebound by D. Murray,,67,67
217,3,7:54.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by D. Murray),,70,67
218,3,7:35.0,,L. James makes 3-pt jump shot from 26 ft (assist by K. Irving),70,70
219,3,7:09.0,K. Leonard misses 3-pt jump shot from 26 ft,,70,70
220,3,7:09.0,,Defensive rebound by T. Thompson,70,70
221,3,7:03.0,,I. Shumpert makes 3-pt jump shot from 23 ft (assist by L. James),70,73
222,3,7:02.0,San Antonio full timeout,,70,73
223,3,6:46.0,K. Leonard misses 2-pt jump shot from 14 ft,,70,73
224,3,6:46.0,,Defensive rebound by K. Love,70,73
225,3,6:26.0,,I. Shumpert misses 3-pt jump shot from 24 ft,70,73
226,3,6:25.0,,Offensive rebound by T. Thompson,70,73
227,3,6:20.0,,L. James misses 3-pt jump shot from 25 ft,70,73
228,3,6:20.0,Defensive rebound by K. Leonard,,70,73
229,3,6:13.0,D. Green makes 3-pt jump shot from 26 ft (assist by K. Leonard),,73,73
230,3,5:59.0,,Personal foul by D. Green (drawn by L. James),73,73
231,3,5:59.0,P. Mills enters the game for D. Murray,,73,73
232,3,5:59.0,M. Ginóbili enters the game for D. Green,,73,73
233,3,5:45.0,,Turnover by K. Love (traveling),73,73
234,3,5:30.0,L. Aldridge makes 2-pt dunk at rim (assist by D. Lee),,75,73
235,3,5:15.0,,K. Love makes 3-pt jump shot from 25 ft (assist by K. Irving),75,76
236,3,5:00.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,75,76
237,3,5:00.0,,Defensive rebound by K. Irving,75,76
238,3,4:55.0,,Shooting foul by K. Leonard (drawn by T. Thompson),75,76
239,3,4:55.0,,T. Thompson misses free throw 1 of 2,75,76
240,3,4:55.0,,Offensive rebound by Team,75,76
241,3,4:55.0,,T. Thompson misses free throw 2 of 2,75,76
242,3,4:55.0,,C. Frye enters the game for K. Love,75,76
243,3,4:55.0,K. Anderson enters the game for D. Lee,,75,76
244,3,4:54.0,Defensive rebound by L. Aldridge,,75,76
245,3,4:34.0,K. Leonard misses 3-pt jump shot from 25 ft,,75,76
246,3,4:33.0,,Defensive rebound by L. James,75,76
247,3,4:26.0,,Turnover by L. James (lost ball),75,76
248,3,4:12.0,K. Anderson misses 3-pt jump shot from 24 ft,,75,76
249,3,4:12.0,Offensive rebound by L. Aldridge,,75,76
250,3,4:12.0,Personal foul by T. Thompson (drawn by L. Aldridge),,75,76
251,3,4:01.0,M. Ginóbili makes 2-pt layup at rim (assist by K. Leonard),,77,76
252,3,3:53.0,,Turnover by K. Irving (step out of bounds),77,76
253,3,3:32.0,K. Leonard makes 2-pt hook shot from 8 ft (assist by L. Aldridge),,79,76
254,3,3:16.0,,Personal foul by M. Ginóbili (drawn by C. Frye),79,76
255,3,3:16.0,,C. Frye makes free throw 1 of 2,79,77
256,3,3:16.0,,K. Love enters the game for L. James,79,77
257,3,3:16.0,,C. Frye makes free throw 2 of 2,79,78
258,3,3:10.0,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by P. Mills),,82,78
259,3,2:47.0,,K. Irving makes 3-pt jump shot from 25 ft,82,81
260,3,2:29.0,L. Aldridge misses 2-pt hook shot from 6 ft,,82,81
261,3,2:27.0,,Defensive rebound by C. Frye,82,81
262,3,2:17.0,,Offensive foul by K. Love (drawn by M. Ginóbili),82,81
263,3,2:17.0,,Turnover by K. Love (offensive foul),82,81
264,3,2:17.0,,Cleveland full timeout,82,81
265,3,2:17.0,,R. Jefferson enters the game for T. Thompson,82,81
266,3,2:17.0,D. Dedmon enters the game for K. Leonard,,82,81
267,3,2:17.0,J. Simmons enters the game for L. Aldridge,,82,81
268,3,1:59.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,82,81
269,3,1:59.0,,Defensive rebound by K. Love,82,81
270,3,1:50.0,,K. Love misses 3-pt jump shot from 25 ft,82,81
271,3,1:49.0,Defensive rebound by M. Ginóbili,,82,81
272,3,1:41.0,P. Mills misses 3-pt jump shot from 25 ft,,82,81
273,3,1:39.0,,Defensive rebound by R. Jefferson,82,81
274,3,1:37.0,,K. Irving makes 2-pt layup from 2 ft,82,83
275,3,1:37.0,,Shooting foul by J. Simmons (drawn by K. Irving),82,83
276,3,1:37.0,,K. Irving misses free throw 1 of 1,82,83
277,3,1:37.0,,K. Korver enters the game for I. Shumpert,82,83
278,3,1:36.0,Defensive rebound by K. Anderson,,82,83
279,3,1:23.0,P. Mills misses 2-pt jump shot from 19 ft,,82,83
280,3,1:23.0,,Defensive rebound by Team,82,83
281,3,1:23.0,Loose ball foul by D. Dedmon (drawn by C. Frye),,82,83
282,3,1:23.0,,C. Frye misses free throw 1 of 2,82,83
283,3,1:23.0,,Offensive rebound by Team,82,83
284,3,1:23.0,,C. Frye makes free throw 2 of 2,82,84
285,3,1:03.0,M. Ginóbili misses 2-pt jump shot from 10 ft,,82,84
286,3,1:01.0,,Defensive rebound by R. Jefferson,82,84
287,3,0:54.0,,Turnover by R. Jefferson (bad pass; steal by K. Anderson),82,84
288,3,0:47.0,J. Simmons makes 2-pt jump shot from 12 ft (assist by P. Mills),,84,84
289,3,0:33.0,,K. Irving makes 3-pt jump shot from 27 ft,84,87
290,3,0:16.0,,D. Liggins enters the game for K. Irving,84,87
291,3,0:16.0,D. Lee enters the game for D. Dedmon,,84,87
292,3,0:16.0,,I. Shumpert enters the game for K. Korver,84,87
293,3,0:16.0,,T. Thompson enters the game for C. Frye,84,87
294,3,0:12.0,M. Ginóbili misses 2-pt layup from 2 ft (block by T. Thompson),,84,87
295,3,0:09.0,,Defensive rebound by K. Love,84,87
296,3,0:00.0,,I. Shumpert makes 2-pt jump shot from 20 ft,84,89
297,4,11:44.0,,Turnover by L. James (bad pass),84,89
298,4,11:44.0,K. Anderson enters the game for D. Dedmon,,84,89
299,4,11:25.0,D. Murray misses 2-pt jump shot from 17 ft,,84,89
300,4,11:24.0,,Defensive rebound by C. Frye,84,89
301,4,11:19.0,,Turnover by L. James (lost ball; steal by K. Anderson),84,89
302,4,11:11.0,K. Leonard makes 2-pt jump shot from 8 ft (assist by D. Murray),,86,89
303,4,10:54.0,,K. Korver misses 3-pt jump shot from 24 ft,86,89
304,4,10:54.0,Defensive rebound by D. Murray,,86,89
305,4,10:46.0,Shooting foul by R. Jefferson (drawn by K. Leonard),,86,89
306,4,10:46.0,K. Leonard makes free throw 1 of 2,,87,89
307,4,10:46.0,K. Leonard makes free throw 2 of 2,,88,89
308,4,10:28.0,,R. Jefferson misses 2-pt jump shot from 5 ft (block by K. Anderson),88,89
309,4,10:26.0,,Offensive rebound by R. Jefferson,88,89
310,4,10:26.0,,R. Jefferson misses 2-pt layup from 1 ft,88,89
311,4,10:22.0,,Offensive rebound by K. Korver,88,89
312,4,10:15.0,,C. Frye misses 2-pt jump shot from 11 ft,88,89
313,4,10:14.0,Defensive rebound by K. Anderson,,88,89
314,4,10:05.0,K. Leonard makes 3-pt jump shot from 26 ft (assist by D. Murray),,91,89
315,4,9:51.0,,C. Frye misses 2-pt layup from 2 ft (block by K. Leonard),91,89
316,4,9:50.0,,Offensive rebound by C. Frye,91,89
317,4,9:50.0,,Turnover by C. Frye (lost ball; steal by K. Anderson),91,89
318,4,9:34.0,D. Lee makes 2-pt layup from 1 ft,,93,89
319,4,9:34.0,,Cleveland full timeout,93,89
320,4,9:22.0,,Shooting foul by D. Lee (drawn by D. Liggins),93,89
321,4,9:22.0,,D. Liggins misses free throw 1 of 2,93,89
322,4,9:22.0,,Offensive rebound by Team,93,89
323,4,9:22.0,,D. Liggins makes free throw 2 of 2,93,90
324,4,9:04.0,K. Leonard makes 3-pt jump shot from 26 ft,,96,90
325,4,8:54.0,,Turnover by R. Jefferson (step out of bounds),96,90
326,4,8:39.0,K. Leonard misses 2-pt jump shot from 18 ft,,96,90
327,4,8:37.0,Offensive rebound by D. Lee,,96,90
328,4,8:25.0,K. Anderson misses 3-pt jump shot from 23 ft,,96,90
329,4,8:24.0,,Defensive rebound by C. Frye,96,90
330,4,8:20.0,,Personal foul by K. Leonard (drawn by L. James),96,90
331,4,8:20.0,,K. Love enters the game for C. Frye,96,90
332,4,8:20.0,J. Simmons enters the game for K. Leonard,,96,90
333,4,8:07.0,,L. James makes 2-pt dunk at rim,96,92
334,4,8:07.0,San Antonio full timeout,,96,92
335,4,8:07.0,,K. Irving enters the game for D. Liggins,96,92
336,4,8:07.0,P. Mills enters the game for D. Murray,,96,92
337,4,8:07.0,L. Aldridge enters the game for J. Simmons,,96,92
338,4,8:07.0,K. Leonard enters the game for K. Anderson,,96,92
339,4,7:45.0,K. Leonard makes 2-pt jump shot from 13 ft,,98,92
340,4,7:30.0,,K. Love misses 3-pt jump shot from 24 ft,98,92
341,4,7:29.0,Defensive rebound by D. Lee,,98,92
342,4,7:13.0,P. Mills misses 2-pt layup at rim,,98,92
343,4,7:11.0,,Defensive rebound by R. Jefferson,98,92
344,4,7:01.0,,L. James makes 2-pt layup from 1 ft (assist by R. Jefferson),98,94
345,4,6:41.0,D. Lee makes 2-pt dunk at rim (assist by L. Aldridge),,100,94
346,4,6:27.0,,Personal foul by K. Leonard (drawn by K. Irving),100,94
347,4,6:27.0,,T. Thompson enters the game for R. Jefferson,100,94
348,4,6:16.0,,K. Irving misses 2-pt layup from 3 ft (block by L. Aldridge),100,94
349,4,6:16.0,,Offensive rebound by Team,100,94
350,4,6:12.0,,K. Love misses 3-pt jump shot from 24 ft,100,94
351,4,6:11.0,Defensive rebound by D. Green,,100,94
352,4,6:03.0,Personal foul by T. Thompson (drawn by L. Aldridge),,100,94
353,4,5:50.0,P. Mills makes 3-pt jump shot from 25 ft (assist by K. Leonard),,103,94
354,4,5:30.0,,K. Irving makes 2-pt jump shot from 13 ft,103,96
355,4,5:09.0,D. Lee misses 2-pt jump shot from 8 ft,,103,96
356,4,5:08.0,Offensive rebound by L. Aldridge,,103,96
357,4,5:08.0,L. Aldridge misses 2-pt layup from 1 ft,,103,96
358,4,5:07.0,Offensive rebound by L. Aldridge,,103,96
359,4,5:07.0,L. Aldridge makes 2-pt jump shot from 9 ft,,105,96
360,4,5:07.0,,Cleveland full timeout,105,96
361,4,5:07.0,,I. Shumpert enters the game for K. Korver,105,96
362,4,4:49.0,,K. Love makes 3-pt jump shot from 25 ft (assist by K. Irving),105,99
363,4,4:31.0,P. Mills misses 3-pt jump shot from 26 ft,,105,99
364,4,4:30.0,Offensive rebound by P. Mills,,105,99
365,4,4:22.0,K. Leonard misses 3-pt jump shot from 25 ft,,105,99
366,4,4:22.0,,Defensive rebound by T. Thompson,105,99
367,4,4:05.0,,K. Love misses 3-pt jump shot from 27 ft,105,99
368,4,4:05.0,Defensive rebound by D. Lee,,105,99
369,4,3:52.0,D. Lee misses 2-pt jump shot from 7 ft,,105,99
370,4,3:51.0,Offensive rebound by P. Mills,,105,99
371,4,3:51.0,P. Mills misses 2-pt layup from 1 ft,,105,99
372,4,3:48.0,,Defensive rebound by K. Irving,105,99
373,4,3:35.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),105,101
374,4,3:11.0,K. Leonard misses 2-pt jump shot from 9 ft,,105,101
375,4,3:09.0,,Defensive rebound by K. Love,105,101
376,4,3:00.0,,K. Irving misses 3-pt jump shot from 27 ft,105,101
377,4,3:00.0,Defensive rebound by D. Lee,,105,101
378,4,2:47.0,D. Green misses 3-pt jump shot from 23 ft,,105,101
379,4,2:46.0,Offensive rebound by L. Aldridge,,105,101
380,4,2:46.0,L. Aldridge makes 2-pt dunk at rim,,107,101
381,4,2:23.0,,Shooting foul by L. Aldridge (drawn by L. James),107,101
382,4,2:23.0,,L. James makes free throw 1 of 2,107,102
383,4,2:23.0,,L. James misses free throw 2 of 2,107,102
384,4,2:22.0,Defensive rebound by K. Leonard,,107,102
385,4,2:07.0,D. Green misses 3-pt jump shot from 24 ft,,107,102
386,4,2:07.0,,Defensive rebound by K. Love,107,102
387,4,1:51.0,,I. Shumpert misses 3-pt jump shot from 25 ft,107,102
388,4,1:51.0,,Offensive rebound by T. Thompson,107,102
