,QUARTER,TIME_REMAINING,MIAMI_ACTION,LA LAKERS_ACTION,MIAMI_SCORE,LA LAKERS_SCORE
108,1,0:34.0,,T. Robinson makes 2-pt layup from 2 ft (assist by L. Williams),23,32
109,1,0:17.0,W. Ellington misses 3-pt jump shot from 24 ft,,23,32
110,1,0:16.0,,Defensive rebound by T. Robinson,23,32
111,1,0:01.0,,L. Williams misses 3-pt jump shot from 27 ft,23,32
112,1,0:00.0,,Offensive rebound by Team,23,32
113,2,11:47.0,Shooting foul by T. Black (drawn by U. Haslem),,23,32
114,2,11:47.0,U. Haslem makes free throw 1 of 2,,24,32
115,2,11:47.0,U. Haslem misses free throw 2 of 2,,24,32
116,2,11:46.0,,Defensive rebound by B. Ingram,24,32
117,2,11:35.0,,J. Clarkson makes 2-pt dunk at rim (assist by B. Ingram),24,34
118,2,11:18.0,D. Waiters makes 2-pt jump shot from 19 ft (assist by U. Haslem),,26,34
119,2,11:12.0,,Turnover by T. Black (offensive foul),26,34
120,2,11:12.0,,Offensive foul by T. Black (drawn by D. Waiters),26,34
121,2,10:59.0,Turnover by W. Ellington (bad pass),,26,34
122,2,10:41.0,,J. Clarkson misses 3-pt jump shot from 25 ft,26,34
123,2,10:40.0,Defensive rebound by U. Haslem,,26,34
124,2,10:22.0,D. Waiters misses 2-pt jump shot from 14 ft,,26,34
125,2,10:19.0,Offensive rebound by J. Johnson,,26,34
126,2,10:14.0,T. Johnson misses 3-pt jump shot from 23 ft,,26,34
127,2,10:13.0,,Defensive rebound by T. Robinson,26,34
128,2,10:08.0,,T. Black makes 2-pt dunk at rim (assist by L. Williams),26,36
129,2,9:48.0,T. Johnson makes 2-pt jump shot from 22 ft (assist by U. Haslem),,28,36
130,2,9:43.0,,Personal foul by D. Waiters (drawn by B. Ingram),28,36
131,2,9:43.0,J. Richardson enters the game for J. Johnson,,28,36
132,2,9:43.0,L. Babbitt enters the game for W. Ellington,,28,36
133,2,9:43.0,G. Dragić enters the game for D. Waiters,,28,36
134,2,9:30.0,,T. Robinson makes 2-pt hook shot from 4 ft,28,38
135,2,9:08.0,U. Haslem makes 2-pt hook shot from 6 ft (assist by T. Johnson),,30,38
136,2,8:57.0,,J. Clarkson makes 2-pt jump shot from 6 ft,30,40
137,2,8:45.0,G. Dragić makes 2-pt layup from 2 ft,,32,40
138,2,8:36.0,,L. Williams makes 2-pt layup from 2 ft,32,42
139,2,8:32.0,Miami full timeout,,32,42
140,2,8:32.0,,J. Randle enters the game for T. Robinson,32,42
141,2,8:32.0,D. Williams enters the game for L. Babbitt,,32,42
142,2,8:15.0,U. Haslem makes 2-pt layup from 2 ft,,34,42
143,2,8:15.0,D. Williams misses 2-pt jump shot from 10 ft,,34,42
144,2,8:15.0,Offensive rebound by U. Haslem,,34,42
145,2,8:02.0,,Personal foul by G. Dragić (drawn by B. Ingram),34,42
146,2,7:55.0,,Turnover by L. Williams (bad pass; steal by T. Johnson),34,42
147,2,7:51.0,T. Johnson makes 2-pt dunk at rim (assist by G. Dragić),,36,42
148,2,7:39.0,,J. Randle misses 2-pt jump shot from 8 ft,36,42
149,2,7:36.0,,Offensive rebound by T. Black,36,42
150,2,7:26.0,,B. Ingram misses 2-pt jump shot from 9 ft,36,42
151,2,7:23.0,Defensive rebound by U. Haslem,,36,42
152,2,7:19.0,J. Richardson makes 3-pt jump shot from 24 ft (assist by G. Dragić),,39,42
153,2,7:19.0,,LA Lakers full timeout,39,42
154,2,7:19.0,J. Johnson enters the game for U. Haslem,,39,42
155,2,7:19.0,,T. Mozgov enters the game for T. Black,39,42
156,2,7:07.0,,L. Williams misses 2-pt jump shot from 12 ft,39,42
157,2,7:07.0,Defensive rebound by G. Dragić,,39,42
158,2,7:07.0,Personal foul by J. Randle (drawn by G. Dragić),,39,42
159,2,6:48.0,D. Williams misses 2-pt layup from 2 ft,,39,42
160,2,6:44.0,Offensive rebound by D. Williams,,39,42
161,2,6:44.0,D. Williams makes 2-pt layup from 1 ft,,41,42
162,2,6:42.0,,Personal foul by D. Williams (drawn by J. Randle),41,42
163,2,6:33.0,,J. Clarkson misses 2-pt jump shot from 13 ft (block by T. Johnson),41,42
164,2,6:30.0,Defensive rebound by D. Williams,,41,42
165,2,6:28.0,G. Dragić makes 2-pt layup from 2 ft (assist by D. Williams),,43,42
166,2,6:27.0,,LA Lakers full timeout,43,42
167,2,6:27.0,,D. Russell enters the game for B. Ingram,43,42
168,2,6:27.0,,L. Deng enters the game for J. Clarkson,43,42
169,2,6:27.0,,N. Young enters the game for L. Williams,43,42
170,2,6:05.0,,N. Young misses 2-pt jump shot from 23 ft,43,42
171,2,6:04.0,Defensive rebound by T. Johnson,,43,42
172,2,5:54.0,G. Dragić misses 3-pt jump shot from 24 ft,,43,42
173,2,5:53.0,,Defensive rebound by J. Randle,43,42
174,2,5:46.0,,J. Randle makes 2-pt jump shot from 14 ft,43,44
175,2,5:34.0,J. Johnson makes 2-pt layup from 1 ft,,45,44
176,2,5:22.0,,Shooting foul by J. Johnson (drawn by T. Mozgov),45,44
177,2,5:22.0,,T. Mozgov misses free throw 1 of 2,45,44
178,2,5:22.0,,Offensive rebound by Team,45,44
179,2,5:22.0,D. Waiters enters the game for T. Johnson,,45,44
180,2,5:22.0,,T. Mozgov makes free throw 2 of 2,45,45
181,2,5:08.0,D. Waiters misses 3-pt jump shot from 25 ft,,45,45
182,2,5:06.0,,Defensive rebound by J. Randle,45,45
183,2,4:59.0,,T. Mozgov misses 2-pt jump shot from 12 ft,45,45
184,2,4:57.0,,Offensive rebound by L. Deng,45,45
185,2,4:55.0,,L. Deng makes 2-pt layup from 2 ft,45,47
186,2,4:40.0,Shooting foul by T. Mozgov (drawn by D. Williams),,45,47
187,2,4:40.0,D. Williams makes free throw 1 of 2,,46,47
188,2,4:40.0,D. Williams makes free throw 2 of 2,,47,47
189,2,4:14.0,,N. Young makes 3-pt jump shot from 25 ft (assist by J. Randle),47,50
190,2,3:59.0,G. Dragić misses 2-pt hook shot from 14 ft,,47,50
191,2,3:56.0,,Defensive rebound by L. Deng,47,50
192,2,3:49.0,,L. Deng makes 3-pt jump shot from 25 ft (assist by D. Russell),47,53
193,2,3:25.0,G. Dragić misses 2-pt jump shot from 15 ft,,47,53
194,2,3:24.0,,Defensive rebound by D. Russell,47,53
195,2,3:17.0,,Turnover by T. Mozgov (lost ball; steal by D. Waiters),47,53
196,2,3:11.0,D. Waiters makes 2-pt layup from 2 ft,,49,53
197,2,2:54.0,Official timeout,,49,53
198,2,2:54.0,W. Reed enters the game for J. Johnson,,49,53
199,2,2:54.0,,B. Ingram enters the game for T. Mozgov,49,53
200,2,2:43.0,,J. Randle misses 2-pt jump shot from 7 ft (block by W. Reed),49,53
201,2,2:40.0,Defensive rebound by W. Reed,,49,53
202,2,2:26.0,Shooting foul by N. Young (drawn by W. Reed),,49,53
203,2,2:26.0,W. Reed makes free throw 1 of 2,,50,53
204,2,2:26.0,W. Reed misses free throw 2 of 2,,50,53
205,2,2:24.0,,Defensive rebound by L. Deng,50,53
206,2,2:13.0,,D. Russell misses 2-pt jump shot from 18 ft,50,53
207,2,2:10.0,Defensive rebound by D. Williams,,50,53
208,2,2:08.0,Personal foul by L. Deng (drawn by D. Williams),,50,53
209,2,2:08.0,D. Williams makes free throw 1 of 2,,51,53
210,2,2:08.0,D. Williams makes free throw 2 of 2,,52,53
211,2,1:56.0,,N. Young misses 3-pt jump shot from 25 ft,52,53
212,2,1:55.0,Defensive rebound by D. Williams,,52,53
213,2,1:43.0,J. Richardson misses 2-pt jump shot from 13 ft,,52,53
214,2,1:38.0,Offensive rebound by W. Reed,,52,53
215,2,1:38.0,W. Reed makes 2-pt layup from 1 ft,,54,53
216,2,1:25.0,,D. Russell misses 3-pt jump shot from 25 ft,54,53
217,2,1:24.0,,Offensive rebound by N. Young,54,53
218,2,1:12.0,,N. Young misses 3-pt jump shot from 25 ft,54,53
219,2,1:11.0,,Offensive rebound by D. Russell,54,53
220,2,1:11.0,,Shooting foul by J. Richardson (drawn by D. Russell),54,53
221,2,1:11.0,,D. Russell misses free throw 1 of 2,54,53
222,2,1:11.0,,Offensive rebound by Team,54,53
223,2,1:11.0,T. Johnson enters the game for G. Dragić,,54,53
224,2,1:11.0,R. McGruder enters the game for J. Richardson,,54,53
225,2,1:11.0,,D. Russell makes free throw 2 of 2,54,54
226,2,0:58.0,D. Williams misses 3-pt jump shot from 23 ft,,54,54
227,2,0:57.0,,Defensive rebound by B. Ingram,54,54
228,2,0:52.0,,B. Ingram makes 2-pt layup from 2 ft,54,56
229,2,0:34.0,D. Waiters misses 2-pt jump shot from 8 ft,,54,56
230,2,0:32.0,,Defensive rebound by B. Ingram,54,56
231,2,0:15.0,,Shooting foul by W. Reed (drawn by J. Randle),54,56
232,2,0:15.0,,J. Randle makes free throw 1 of 2,54,57
233,2,0:15.0,W. Ellington enters the game for R. McGruder,,54,57
234,2,0:15.0,,J. Randle makes free throw 2 of 2,54,58
235,2,0:11.0,Miami full timeout,,54,58
236,2,0:11.0,J. Johnson enters the game for W. Reed,,54,58
237,2,0:02.0,T. Johnson makes 2-pt jump shot from 8 ft,,56,58
238,2,0:02.0,,Turnover by L. Deng (bad pass; steal by D. Waiters),56,58
239,2,0:02.0,D. Waiters misses 3-pt jump shot from 40 ft,,56,58
240,2,0:00.0,Offensive rebound by Team,,56,58
241,3,11:48.0,G. Dragić makes 2-pt jump shot from 10 ft (assist by W. Reed),,58,58
242,3,11:30.0,,D. Russell makes 3-pt jump shot from 24 ft,58,61
243,3,11:05.0,Turnover by J. Richardson (bad pass; steal by J. Randle),,58,61
244,3,10:55.0,,N. Young misses 2-pt layup from 3 ft,58,61
245,3,10:52.0,,Offensive rebound by D. Russell,58,61
246,3,10:46.0,,J. Randle makes 2-pt hook shot from 5 ft,58,63
247,3,10:22.0,L. Babbitt misses 3-pt jump shot from 26 ft,,58,63
248,3,10:21.0,,Defensive rebound by L. Deng,58,63
249,3,10:12.0,,L. Deng makes 2-pt layup from 1 ft (assist by D. Russell),58,65
250,3,9:49.0,W. Ellington misses 2-pt jump shot from 6 ft,,58,65
251,3,9:47.0,,Defensive rebound by J. Randle,58,65
252,3,9:38.0,,Turnover by L. Deng (bad pass),58,65
253,3,9:30.0,G. Dragić makes 2-pt layup from 2 ft,,60,65
254,3,9:11.0,,T. Mozgov makes 2-pt layup from 1 ft (assist by J. Randle),60,67
255,3,9:02.0,Personal foul by N. Young (drawn by J. Richardson),,60,67
256,3,9:02.0,,Technical foul by N. Young,60,67
257,3,9:02.0,W. Ellington makes technical free throw,,61,67
258,3,8:51.0,W. Reed makes 2-pt hook shot from 8 ft (assist by G. Dragić),,63,67
259,3,8:37.0,,D. Russell makes 2-pt jump shot from 7 ft,63,69
260,3,8:26.0,G. Dragić makes 3-pt jump shot from 24 ft,,66,69
261,3,8:19.0,,L. Deng makes 3-pt jump shot from 25 ft (assist by D. Russell),66,72
262,3,8:01.0,W. Ellington misses 3-pt jump shot from 24 ft,,66,72
263,3,8:00.0,,Defensive rebound by T. Mozgov,66,72
264,3,8:00.0,,Turnover by T. Mozgov (bad pass),66,72
265,3,8:00.0,J. Johnson enters the game for L. Babbitt,,66,72
266,3,7:52.0,G. Dragić misses 2-pt layup from 3 ft,,66,72
267,3,7:50.0,Offensive rebound by W. Reed,,66,72
268,3,7:50.0,W. Reed makes 2-pt dunk at rim,,68,72
269,3,7:45.0,,T. Black enters the game for T. Mozgov,68,72
270,3,7:34.0,,L. Deng misses 2-pt layup from 2 ft,68,72
271,3,7:34.0,,Offensive rebound by L. Deng,68,72
272,3,7:34.0,,L. Deng misses 2-pt layup from 2 ft (block by W. Ellington),68,72
273,3,7:34.0,Defensive rebound by Team,,68,72
274,3,7:25.0,W. Reed misses 2-pt layup from 2 ft (block by J. Randle),,68,72
275,3,7:23.0,,Defensive rebound by J. Randle,68,72
276,3,7:17.0,,L. Deng misses 3-pt jump shot from 25 ft,68,72
277,3,7:16.0,Defensive rebound by G. Dragić,,68,72
278,3,7:05.0,W. Ellington misses 3-pt jump shot from 25 ft,,68,72
279,3,7:03.0,,Defensive rebound by D. Russell,68,72
280,3,6:43.0,,J. Randle misses 2-pt layup from 2 ft (block by W. Reed),68,72
281,3,6:43.0,,Offensive rebound by Team,68,72
282,3,6:41.0,,L. Deng makes 2-pt jump shot from 16 ft (assist by D. Russell),68,74
283,3,6:25.0,Turnover by J. Richardson (lost ball; steal by D. Russell),,68,74
284,3,6:21.0,,D. Russell misses 3-pt jump shot from 25 ft,68,74
285,3,6:21.0,,Offensive rebound by Team,68,74
286,3,6:21.0,T. Johnson enters the game for W. Ellington,,68,74
287,3,6:17.0,,N. Young misses 2-pt jump shot from 20 ft,68,74
288,3,6:15.0,Defensive rebound by J. Johnson,,68,74
289,3,6:06.0,T. Johnson misses 3-pt jump shot from 27 ft,,68,74
290,3,6:04.0,,Defensive rebound by D. Russell,68,74
291,3,5:59.0,,D. Russell misses 2-pt jump shot from 16 ft,68,74
292,3,5:56.0,Defensive rebound by W. Reed,,68,74
293,3,5:52.0,T. Johnson misses 2-pt jump shot from 16 ft,,68,74
294,3,5:49.0,,Defensive rebound by J. Randle,68,74
295,3,5:43.0,,T. Black makes 2-pt layup from 1 ft (assist by D. Russell),68,76
296,3,5:43.0,Miami full timeout,,68,76
297,3,5:43.0,,J. Clarkson enters the game for N. Young,68,76
298,3,5:29.0,Personal foul by J. Clarkson (drawn by G. Dragić),,68,76
299,3,5:29.0,,Technical foul by J. Clarkson,68,76
300,3,5:29.0,Technical foul by G. Dragić,,68,76
301,3,5:29.0,Technical foul by J. Johnson,,68,76
302,3,5:29.0,,D. Russell misses technical free throw,68,76
303,3,5:29.0,Offensive rebound by Team,,68,76
304,3,5:29.0,,L. Williams enters the game for J. Clarkson,68,76
305,3,5:29.0,R. McGruder enters the game for G. Dragić,,68,76
306,3,5:19.0,J. Richardson misses 3-pt jump shot from 27 ft,,68,76
307,3,5:18.0,,Defensive rebound by T. Black,68,76
308,3,4:57.0,,D. Russell misses 3-pt jump shot from 22 ft,68,76
309,3,4:56.0,,Offensive rebound by T. Black,68,76
310,3,4:55.0,,Shooting foul by J. Johnson (drawn by T. Black),68,76
311,3,4:55.0,,T. Black makes free throw 1 of 2,68,77
312,3,4:55.0,,T. Black makes free throw 2 of 2,68,78
313,3,4:38.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Richardson),,71,78
314,3,4:21.0,,Turnover by L. Williams (bad pass; steal by J. Johnson),71,78
315,3,4:15.0,R. McGruder misses 2-pt jump shot from 6 ft (block by T. Black),,71,78
316,3,4:14.0,,Offensive rebound by T. Black,71,78
317,3,4:03.0,,L. Williams makes 3-pt jump shot from 26 ft,71,81
318,3,3:49.0,J. Johnson misses 2-pt layup from 3 ft,,71,81
319,3,3:47.0,Offensive rebound by W. Reed,,71,81
320,3,3:47.0,W. Reed makes 2-pt layup from 2 ft,,73,81
321,3,3:35.0,,Personal foul by W. Reed,73,81
322,3,3:35.0,D. Waiters enters the game for J. Richardson,,73,81
323,3,3:35.0,D. Williams enters the game for W. Reed,,73,81
324,3,3:35.0,,B. Ingram enters the game for L. Deng,73,81
325,3,3:31.0,,D. Russell makes 2-pt jump shot from 9 ft,73,83
326,3,3:31.0,,Shooting foul by T. Johnson (drawn by D. Russell),73,83
327,3,3:31.0,,D. Russell makes free throw 1 of 1,73,84
328,3,3:18.0,J. Johnson makes 2-pt layup at rim,,75,84
329,3,3:06.0,,J. Randle makes 2-pt layup from 3 ft (assist by T. Black),75,86
330,3,3:06.0,,Shooting foul by J. Johnson (drawn by J. Randle),75,86
331,3,3:06.0,,J. Randle makes free throw 1 of 1,75,87
332,3,2:57.0,Shooting foul by T. Black (drawn by D. Williams),,75,87
333,3,2:57.0,,LA Lakers full timeout,75,87
334,3,2:57.0,D. Williams misses free throw 1 of 2,,75,87
335,3,2:57.0,Offensive rebound by Team,,75,87
336,3,2:57.0,D. Williams misses free throw 2 of 2,,75,87
337,3,2:55.0,,Defensive rebound by T. Black,75,87
338,3,2:32.0,,D. Russell misses 2-pt jump shot from 22 ft,75,87
339,3,2:31.0,Defensive rebound by J. Johnson,,75,87
340,3,2:17.0,D. Waiters misses 2-pt jump shot from 13 ft,,75,87
341,3,2:14.0,,Defensive rebound by T. Black,75,87
342,3,2:02.0,,L. Williams misses 2-pt jump shot from 9 ft,75,87
343,3,2:01.0,,Offensive rebound by T. Black,75,87
344,3,1:55.0,,L. Williams misses 3-pt jump shot from 24 ft,75,87
345,3,1:54.0,Defensive rebound by D. Williams,,75,87
346,3,1:46.0,T. Johnson misses 3-pt jump shot from 25 ft,,75,87
347,3,1:46.0,Offensive rebound by Team,,75,87
348,3,1:46.0,,J. Calderón enters the game for D. Russell,75,87
349,3,1:36.0,D. Williams misses 3-pt jump shot from 24 ft,,75,87
350,3,1:34.0,,Defensive rebound by J. Calderón,75,87
351,3,1:23.0,,B. Ingram misses 3-pt jump shot from 26 ft,75,87
352,3,1:22.0,Defensive rebound by J. Johnson,,75,87
353,3,1:17.0,Shooting foul by J. Randle (drawn by J. Johnson),,75,87
354,3,1:17.0,J. Johnson misses free throw 1 of 2,,75,87
355,3,1:17.0,Offensive rebound by Team,,75,87
356,3,1:17.0,,T. Robinson enters the game for J. Randle,75,87
357,3,1:17.0,J. Johnson makes free throw 2 of 2,,76,87
358,3,1:01.0,,L. Williams makes 3-pt jump shot from 26 ft,76,90
359,3,0:46.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by D. Williams),,79,90
360,3,0:32.0,,T. Robinson misses 2-pt jump shot from 3 ft (block by D. Williams),79,90
361,3,0:29.0,,Offensive rebound by T. Robinson,79,90
362,3,0:26.0,,T. Robinson misses 2-pt hook shot from 4 ft,79,90
363,3,0:22.0,Defensive rebound by J. Johnson,,79,90
364,3,0:21.0,Turnover by J. Johnson (lost ball; steal by T. Robinson),,79,90
365,3,0:04.0,,L. Williams misses 3-pt jump shot from 25 ft,79,90
366,3,0:02.0,Defensive rebound by D. Waiters,,79,90
367,3,0:01.0,J. Johnson misses 3-pt jump shot from 50 ft,,79,90
368,3,0:00.0,Offensive rebound by Team,,79,90
369,4,11:48.0,,Shooting foul by D. Waiters (drawn by B. Ingram),79,90
370,4,11:48.0,,B. Ingram makes free throw 1 of 2,79,91
371,4,11:48.0,,B. Ingram makes free throw 2 of 2,79,92
372,4,11:31.0,R. McGruder makes 3-pt jump shot from 25 ft (assist by D. Waiters),,82,92
373,4,11:14.0,,J. Calderón misses 3-pt jump shot from 26 ft,82,92
374,4,11:13.0,,Offensive rebound by T. Robinson,82,92
375,4,11:12.0,,Personal foul by D. Williams (drawn by T. Robinson),82,92
376,4,11:09.0,,Offensive foul by T. Robinson (drawn by W. Reed),82,92
377,4,11:09.0,,Turnover by T. Robinson (offensive foul),82,92
378,4,10:56.0,Personal foul by T. Robinson (drawn by D. Williams),,82,92
379,4,10:47.0,D. Waiters makes 2-pt jump shot from 20 ft,,84,92
380,4,10:35.0,,B. Ingram makes 2-pt layup from 3 ft (assist by T. Black),84,94
381,4,10:35.0,,Shooting foul by D. Waiters (drawn by B. Ingram),84,94
382,4,10:35.0,,B. Ingram makes free throw 1 of 1,84,95
383,4,10:23.0,W. Reed makes 2-pt layup from 1 ft,,86,95
384,4,10:06.0,,T. Black makes 2-pt layup from 1 ft (assist by B. Ingram),86,97
385,4,9:52.0,D. Williams misses 2-pt jump shot from 17 ft,,86,97
386,4,9:49.0,,Defensive rebound by T. Robinson,86,97
387,4,9:43.0,,L. Williams misses 2-pt layup at rim (block by W. Reed),86,97
388,4,9:41.0,,Offensive rebound by J. Calderón,86,97
389,4,9:34.0,,T. Black misses 2-pt layup from 1 ft,86,97
390,4,9:32.0,Defensive rebound by W. Reed,,86,97
391,4,9:29.0,Shooting foul by T. Black (drawn by D. Waiters),,86,97
392,4,9:29.0,D. Waiters makes 2-pt jump shot from 5 ft,,88,97
393,4,9:29.0,J. Richardson enters the game for R. McGruder,,88,97
394,4,9:29.0,J. Johnson enters the game for D. Williams,,88,97
