,QUARTER,TIME_REMAINING,BOSTON_ACTION,PHILADELPHIA_ACTION,BOSTON_SCORE,PHILADELPHIA_SCORE
59,1,5:01.0,,D. Šarić misses 2-pt jump shot from 18 ft,13,11
60,1,4:59.0,Defensive rebound by A. Bradley,,13,11
61,1,4:45.0,J. Brown misses 2-pt jump shot from 15 ft,,13,11
62,1,4:44.0,,Defensive rebound by N. Stauskas,13,11
63,1,4:37.0,,Turnover by N. Stauskas (bad pass),13,11
64,1,4:21.0,Personal foul by N. Stauskas (drawn by A. Johnson),,13,11
65,1,4:21.0,,R. Covington enters the game for D. Šarić,13,11
66,1,4:12.0,J. Brown misses 2-pt jump shot from 4 ft (block by R. Holmes),,13,11
67,1,4:10.0,,Defensive rebound by T. McConnell,13,11
68,1,4:00.0,,G. Henderson misses 3-pt jump shot from 25 ft,13,11
69,1,3:58.0,Defensive rebound by J. Brown,,13,11
70,1,3:57.0,Turnover by J. Brown (bad pass),,13,11
71,1,3:43.0,,R. Covington makes 2-pt layup from 1 ft (assist by T. McConnell),13,13
72,1,3:30.0,A. Bradley makes 2-pt jump shot from 16 ft (assist by A. Johnson),,15,13
73,1,3:17.0,,G. Henderson makes 3-pt jump shot from 25 ft (assist by R. Holmes),15,16
74,1,2:59.0,Turnover by J. Jerebko (lost ball; steal by R. Covington),,15,16
75,1,2:53.0,,R. Covington makes 2-pt dunk at rim (assist by T. McConnell),15,18
76,1,2:52.0,Boston full timeout,,15,18
77,1,2:52.0,T. Rozier enters the game for M. Smart,,15,18
78,1,2:52.0,K. Olynyk enters the game for A. Johnson,,15,18
79,1,2:52.0,,S. Rodríguez enters the game for T. McConnell,15,18
80,1,2:52.0,J. Crowder enters the game for J. Brown,,15,18
81,1,2:40.0,Turnover by A. Bradley (lost ball; steal by N. Stauskas),,15,18
82,1,2:24.0,,R. Holmes makes 2-pt dunk at rim (assist by S. Rodríguez),15,20
83,1,2:04.0,K. Olynyk makes 2-pt layup from 2 ft (assist by T. Rozier),,17,20
84,1,1:53.0,,N. Stauskas makes 3-pt jump shot from 25 ft (assist by R. Holmes),17,23
85,1,1:40.0,Turnover by A. Bradley (lost ball),,17,23
86,1,1:40.0,G. Green enters the game for A. Bradley,,17,23
87,1,1:27.0,,R. Covington makes 2-pt layup at rim (assist by S. Rodríguez),17,25
88,1,1:06.0,T. Rozier makes 2-pt layup at rim (assist by K. Olynyk),,19,25
89,1,0:47.0,,Shooting foul by T. Rozier (drawn by G. Henderson),19,25
90,1,0:47.0,,G. Henderson misses free throw 1 of 2,19,25
91,1,0:47.0,,Offensive rebound by Team,19,25
92,1,0:47.0,,G. Henderson misses free throw 2 of 2,19,25
93,1,0:47.0,Defensive rebound by J. Jerebko,,19,25
94,1,0:35.0,K. Olynyk makes 2-pt layup from 2 ft,,21,25
95,1,0:14.0,,G. Henderson misses 2-pt jump shot from 16 ft,21,25
96,1,0:12.0,Defensive rebound by G. Green,,21,25
97,1,0:00.0,G. Green makes 2-pt jump shot from 5 ft,,23,25
98,2,11:46.0,Turnover by G. Green (bad pass; steal by R. Holmes),,23,25
99,2,11:41.0,,R. Covington misses 2-pt layup from 2 ft,23,25
100,2,11:39.0,Defensive rebound by T. Rozier,,23,25
101,2,11:36.0,Personal foul by S. Rodríguez (drawn by T. Rozier),,23,25
102,2,11:36.0,A. Horford enters the game for J. Jerebko,,23,25
103,2,11:24.0,T. Rozier misses 2-pt jump shot from 21 ft,,23,25
104,2,11:22.0,,Defensive rebound by R. Holmes,23,25
105,2,11:14.0,,R. Covington makes 2-pt layup from 2 ft (assist by S. Rodríguez),23,27
106,2,11:02.0,T. Rozier misses 3-pt jump shot from 23 ft,,23,27
107,2,10:59.0,,Defensive rebound by R. Covington,23,27
108,2,10:53.0,,R. Holmes makes 2-pt dunk at rim (assist by S. Rodríguez),23,29
109,2,10:35.0,G. Green misses 3-pt jump shot from 25 ft,,23,29
110,2,10:34.0,,Defensive rebound by R. Covington,23,29
111,2,10:25.0,,R. Covington misses 3-pt jump shot from 26 ft,23,29
112,2,10:24.0,,Offensive rebound by S. Rodríguez,23,29
113,2,10:03.0,,N. Stauskas misses 3-pt jump shot from 26 ft,23,29
114,2,10:01.0,Defensive rebound by K. Olynyk,,23,29
115,2,9:56.0,K. Olynyk misses 3-pt jump shot from 25 ft,,23,29
116,2,9:56.0,Offensive rebound by Team,,23,29
117,2,9:56.0,,Loose ball foul by N. Stauskas (drawn by A. Horford),23,29
118,2,9:56.0,,T. Luwawu-Cabarrot enters the game for G. Henderson,23,29
119,2,9:56.0,,D. Šarić enters the game for R. Covington,23,29
120,2,9:56.0,,J. Okafor enters the game for R. Holmes,23,29
121,2,9:56.0,J. Jerebko enters the game for K. Olynyk,,23,29
122,2,9:49.0,A. Horford makes 2-pt layup from 1 ft,,25,29
123,2,9:32.0,,D. Šarić makes 2-pt jump shot from 6 ft (assist by N. Stauskas),25,31
124,2,9:10.0,Personal foul by S. Rodríguez (drawn by T. Rozier),,25,31
125,2,8:57.0,J. Jerebko misses 3-pt jump shot from 28 ft,,25,31
126,2,8:55.0,,Defensive rebound by N. Stauskas,25,31
127,2,8:38.0,,D. Šarić makes 2-pt jump shot from 3 ft,25,33
128,2,8:25.0,G. Green misses 2-pt layup from 3 ft (block by N. Stauskas),,25,33
129,2,8:25.0,Offensive rebound by Team,,25,33
130,2,8:25.0,Official timeout,,25,33
131,2,8:21.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by A. Horford),,28,33
132,2,8:07.0,,Turnover by N. Stauskas (lost ball),28,33
133,2,8:07.0,M. Smart enters the game for J. Crowder,,28,33
134,2,7:45.0,Shooting foul by J. Okafor (drawn by J. Jerebko),,28,33
135,2,7:45.0,J. Jerebko misses free throw 1 of 2,,28,33
136,2,7:45.0,Offensive rebound by Team,,28,33
137,2,7:45.0,J. Jerebko makes free throw 2 of 2,,29,33
138,2,7:34.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,29,33
139,2,7:33.0,Defensive rebound by T. Rozier,,29,33
140,2,7:20.0,G. Green makes 3-pt jump shot from 25 ft (assist by M. Smart),,32,33
141,2,7:11.0,,Philadelphia full timeout,32,33
142,2,7:10.0,,Turnover by S. Rodríguez (bad pass),32,33
143,2,6:55.0,A. Horford makes 2-pt hook shot from 3 ft (assist by M. Smart),,34,33
144,2,6:38.0,,J. Okafor misses 2-pt jump shot from 8 ft,34,33
145,2,6:36.0,Defensive rebound by T. Rozier,,34,33
146,2,6:30.0,T. Rozier makes 2-pt jump shot from 16 ft,,36,33
147,2,6:17.0,,Personal foul by J. Jerebko (drawn by D. Šarić),36,33
148,2,6:17.0,,T. McConnell enters the game for S. Rodríguez,36,33
149,2,6:17.0,,R. Covington enters the game for N. Stauskas,36,33
150,2,6:05.0,,D. Šarić makes 2-pt jump shot from 5 ft,36,35
151,2,5:43.0,Shooting foul by D. Šarić (drawn by T. Rozier),,36,35
152,2,5:43.0,T. Rozier makes free throw 1 of 2,,37,35
153,2,5:43.0,A. Bradley enters the game for G. Green,,37,35
154,2,5:43.0,A. Johnson enters the game for A. Horford,,37,35
155,2,5:43.0,T. Rozier makes free throw 2 of 2,,38,35
156,2,5:26.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 27 ft (assist by T. McConnell),38,38
157,2,5:05.0,M. Smart misses 3-pt jump shot from 24 ft,,38,38
158,2,5:04.0,,Defensive rebound by D. Šarić,38,38
159,2,4:55.0,,D. Šarić misses 2-pt jump shot from 17 ft,38,38
160,2,4:53.0,Defensive rebound by T. Rozier,,38,38
161,2,4:40.0,M. Smart misses 2-pt jump shot from 11 ft,,38,38
162,2,4:39.0,,Defensive rebound by T. McConnell,38,38
163,2,4:32.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,38,38
164,2,4:29.0,Defensive rebound by Team,,38,38
165,2,4:18.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by A. Johnson),,41,38
166,2,4:03.0,,Turnover by J. Okafor (back court),41,38
167,2,4:03.0,J. Crowder enters the game for J. Jerebko,,41,38
168,2,4:03.0,,R. Holmes enters the game for J. Okafor,41,38
169,2,3:54.0,A. Bradley makes 2-pt dunk at rim (assist by A. Johnson),,43,38
170,2,3:44.0,,T. McConnell misses 2-pt layup from 1 ft,43,38
171,2,3:43.0,Defensive rebound by A. Bradley,,43,38
172,2,3:41.0,Turnover by T. Rozier (dbl dribble),,43,38
173,2,3:15.0,,T. Luwawu-Cabarrot misses 2-pt jump shot from 22 ft,43,38
174,2,3:14.0,Defensive rebound by A. Johnson,,43,38
175,2,2:56.0,A. Bradley makes 2-pt jump shot from 14 ft (assist by M. Smart),,45,38
176,2,2:48.0,,Personal foul by J. Crowder (drawn by D. Šarić),45,38
177,2,2:48.0,Boston full timeout,,45,38
178,2,2:48.0,,N. Stauskas enters the game for T. Luwawu-Cabarrot,45,38
179,2,2:42.0,,R. Holmes misses 2-pt layup from 1 ft,45,38
180,2,2:40.0,Defensive rebound by T. Rozier,,45,38
181,2,2:23.0,J. Crowder misses 2-pt layup from 2 ft (block by R. Holmes),,45,38
182,2,2:21.0,,Defensive rebound by N. Stauskas,45,38
183,2,2:20.0,,D. Šarić makes 2-pt layup from 2 ft (assist by N. Stauskas),45,40
184,2,2:20.0,,Shooting foul by T. Rozier (drawn by D. Šarić),45,40
185,2,2:20.0,A. Horford enters the game for A. Johnson,,45,40
186,2,2:20.0,J. Brown enters the game for T. Rozier,,45,40
187,2,2:20.0,,D. Šarić makes free throw 1 of 1,45,41
188,2,2:07.0,J. Crowder misses 3-pt jump shot from 24 ft,,45,41
189,2,2:06.0,Offensive rebound by A. Horford,,45,41
190,2,2:03.0,A. Bradley makes 2-pt jump shot from 14 ft (assist by A. Horford),,47,41
191,2,1:49.0,,D. Šarić makes 3-pt jump shot from 27 ft (assist by N. Stauskas),47,44
192,2,1:33.0,Personal foul by R. Holmes (drawn by A. Horford),,47,44
193,2,1:33.0,A. Horford makes free throw 1 of 2,,48,44
194,2,1:33.0,A. Horford makes free throw 2 of 2,,49,44
195,2,1:22.0,,Turnover by N. Stauskas (lost ball; steal by A. Horford),49,44
196,2,1:19.0,J. Brown makes 2-pt layup at rim (assist by J. Crowder),,51,44
197,2,1:09.0,,Personal foul by J. Brown (drawn by R. Covington),51,44
198,2,1:00.0,,R. Covington misses 3-pt jump shot from 28 ft,51,44
199,2,0:59.0,Defensive rebound by A. Horford,,51,44
200,2,0:53.0,M. Smart misses 2-pt jump shot from 4 ft,,51,44
201,2,0:52.0,Offensive rebound by Team,,51,44
202,2,0:33.0,A. Bradley misses 2-pt jump shot from 17 ft,,51,44
203,2,0:32.0,,Defensive rebound by R. Holmes,51,44
204,2,0:21.0,,Philadelphia full timeout,51,44
205,2,0:09.0,,N. Stauskas misses 3-pt jump shot from 26 ft,51,44
206,2,0:07.0,,Offensive rebound by R. Covington,51,44
207,2,0:05.0,,R. Covington misses 3-pt jump shot from 26 ft,51,44
208,2,0:02.0,,Offensive rebound by R. Holmes,51,44
209,2,0:01.0,,R. Holmes makes 2-pt jump shot from 3 ft,51,46
210,2,0:01.0,Boston full timeout,,51,46
211,2,0:00.0,J. Brown misses 2-pt jump shot from 19 ft,,51,46
212,2,0:00.0,Offensive rebound by Team,,51,46
213,3,11:46.0,M. Smart misses 2-pt jump shot from 6 ft (block by R. Holmes),,51,46
214,3,11:46.0,Offensive rebound by Team,,51,46
215,3,11:43.0,A. Horford makes 3-pt jump shot from 24 ft (assist by J. Crowder),,54,46
216,3,11:24.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 24 ft (assist by R. Holmes),54,49
217,3,11:14.0,Turnover by J. Crowder (bad pass),,54,49
218,3,10:57.0,,D. Šarić misses 2-pt jump shot from 4 ft (block by A. Horford),54,49
219,3,10:53.0,Defensive rebound by J. Crowder,,54,49
220,3,10:48.0,A. Horford makes 2-pt dunk at rim (assist by J. Crowder),,56,49
221,3,10:34.0,,R. Covington misses 3-pt jump shot from 24 ft,56,49
222,3,10:32.0,Defensive rebound by A. Horford,,56,49
223,3,10:24.0,Turnover by J. Crowder (traveling),,56,49
224,3,10:10.0,,R. Holmes misses 3-pt jump shot from 25 ft,56,49
225,3,10:09.0,Defensive rebound by A. Horford,,56,49
226,3,10:00.0,A. Bradley makes 2-pt layup at rim (assist by A. Horford),,58,49
227,3,10:00.0,Shooting foul by T. Luwawu-Cabarrot (drawn by A. Bradley),,58,49
228,3,10:00.0,,G. Henderson enters the game for R. Covington,58,49
229,3,10:00.0,A. Bradley makes free throw 1 of 1,,59,49
230,3,9:47.0,,Personal foul by M. Smart,59,49
231,3,9:35.0,,D. Šarić makes 3-pt jump shot from 24 ft (assist by G. Henderson),59,52
232,3,9:24.0,Shooting foul by D. Šarić (drawn by A. Horford),,59,52
233,3,9:24.0,A. Horford makes free throw 1 of 2,,60,52
234,3,9:24.0,A. Horford makes free throw 2 of 2,,61,52
235,3,9:09.0,,G. Henderson misses 2-pt jump shot from 16 ft,61,52
236,3,9:08.0,Defensive rebound by M. Smart,,61,52
237,3,8:56.0,J. Crowder misses 2-pt jump shot from 20 ft,,61,52
238,3,8:55.0,Offensive rebound by Team,,61,52
239,3,8:50.0,Turnover by A. Horford (bad pass; steal by D. Šarić),,61,52
240,3,8:45.0,,R. Holmes makes 2-pt dunk at rim (assist by D. Šarić),61,54
241,3,8:24.0,A. Horford makes 2-pt layup from 1 ft (assist by A. Bradley),,63,54
242,3,8:11.0,,Turnover by G. Henderson (bad pass; steal by M. Smart),63,54
243,3,8:08.0,Shooting foul by T. McConnell (drawn by J. Crowder),,63,54
244,3,8:08.0,J. Crowder makes free throw 1 of 2,,64,54
245,3,8:08.0,J. Crowder makes free throw 2 of 2,,65,54
246,3,7:58.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,65,54
247,3,7:57.0,Defensive rebound by J. Crowder,,65,54
248,3,7:38.0,A. Horford makes 2-pt layup from 2 ft (assist by M. Smart),,67,54
249,3,7:38.0,,Philadelphia full timeout,67,54
250,3,7:30.0,,T. McConnell makes 2-pt jump shot from 14 ft,67,56
251,3,7:12.0,J. Crowder misses 2-pt jump shot from 5 ft,,67,56
252,3,7:10.0,,Defensive rebound by R. Holmes,67,56
253,3,7:06.0,,Turnover by T. Luwawu-Cabarrot (bad pass),67,56
254,3,7:02.0,Turnover by M. Smart (bad pass; steal by D. Šarić),,67,56
255,3,6:50.0,,G. Henderson misses 3-pt jump shot from 25 ft,67,56
256,3,6:49.0,Defensive rebound by M. Smart,,67,56
257,3,6:38.0,A. Horford makes 2-pt jump shot from 6 ft (assist by M. Smart),,69,56
258,3,6:20.0,,Personal foul by A. Johnson (drawn by G. Henderson),69,56
259,3,6:20.0,,N. Stauskas enters the game for T. Luwawu-Cabarrot,69,56
260,3,6:20.0,K. Olynyk enters the game for A. Johnson,,69,56
261,3,6:05.0,,G. Henderson misses 2-pt jump shot from 18 ft,69,56
262,3,6:04.0,Defensive rebound by M. Smart,,69,56
263,3,5:58.0,M. Smart misses 2-pt jump shot from 5 ft (block by N. Stauskas),,69,56
264,3,5:55.0,,Defensive rebound by T. McConnell,69,56
265,3,5:52.0,,Shooting foul by J. Crowder (drawn by G. Henderson),69,56
266,3,5:52.0,,G. Henderson makes free throw 1 of 2,69,57
267,3,5:52.0,,S. Long enters the game for R. Holmes,69,57
268,3,5:52.0,,G. Henderson makes free throw 2 of 2,69,58
269,3,5:40.0,Turnover by A. Bradley (lost ball),,69,58
270,3,5:35.0,,T. McConnell misses 2-pt jump shot from 4 ft (block by A. Horford),69,58
271,3,5:35.0,,Offensive rebound by Team,69,58
272,3,5:22.0,,Turnover by D. Šarić (bad pass; steal by M. Smart),69,58
273,3,5:17.0,Turnover by J. Crowder (lost ball),,69,58
274,3,4:59.0,,T. McConnell makes 2-pt jump shot from 16 ft (assist by D. Šarić),69,60
275,3,4:44.0,A. Horford makes 2-pt layup from 1 ft (assist by J. Crowder),,71,60
276,3,4:44.0,Shooting foul by S. Long (drawn by A. Horford),,71,60
277,3,4:44.0,A. Horford misses free throw 1 of 1,,71,60
278,3,4:44.0,,Defensive rebound by G. Henderson,71,60
279,3,4:44.0,,Shooting foul by K. Olynyk (drawn by G. Henderson),71,60
280,3,4:44.0,,G. Henderson makes free throw 1 of 2,71,61
281,3,4:44.0,,R. Covington enters the game for D. Šarić,71,60
282,3,4:44.0,,S. Rodríguez enters the game for T. McConnell,71,61
283,3,4:44.0,T. Rozier enters the game for M. Smart,,71,61
284,3,4:44.0,J. Brown enters the game for A. Horford,,71,61
285,3,4:44.0,,G. Henderson makes free throw 2 of 2,71,62
286,3,4:44.0,A. Bradley misses 2-pt jump shot from 16 ft,,71,62
287,3,4:43.0,,Defensive rebound by G. Henderson,71,62
288,3,4:36.0,,G. Henderson misses 2-pt jump shot from 7 ft,71,62
289,3,4:34.0,,Offensive rebound by S. Long,71,62
290,3,4:34.0,,S. Long makes 2-pt layup from 1 ft,71,64
291,3,4:25.0,T. Rozier misses 3-pt jump shot from 28 ft,,71,64
292,3,4:23.0,,Defensive rebound by G. Henderson,71,64
293,3,3:54.0,,Personal foul by K. Olynyk (drawn by S. Long),71,64
294,3,3:54.0,,S. Long misses free throw 1 of 2,71,64
295,3,3:54.0,,Offensive rebound by Team,71,64
296,3,3:54.0,,S. Long makes free throw 2 of 2,71,65
297,3,3:35.0,Personal foul by G. Henderson (drawn by K. Olynyk),,71,65
298,3,3:35.0,K. Olynyk misses free throw 1 of 2,,71,65
299,3,3:35.0,Offensive rebound by Team,,71,65
300,3,3:35.0,K. Olynyk makes free throw 2 of 2,,72,65
301,3,3:21.0,,N. Stauskas misses 3-pt jump shot from 26 ft,72,65
302,3,3:19.0,Defensive rebound by J. Crowder,,72,65
303,3,3:13.0,J. Brown misses 3-pt jump shot from 25 ft,,72,65
304,3,3:12.0,,Defensive rebound by S. Long,72,65
305,3,2:56.0,,R. Covington makes 2-pt jump shot from 4 ft (assist by S. Rodríguez),72,67
306,3,2:44.0,K. Olynyk makes 2-pt layup from 2 ft,,74,67
307,3,2:44.0,Shooting foul by S. Long (drawn by K. Olynyk),,74,67
308,3,2:44.0,Boston full timeout,,74,67
309,3,2:44.0,,T. Luwawu-Cabarrot enters the game for G. Henderson,74,67
310,3,2:44.0,G. Green enters the game for J. Crowder,,74,67
311,3,2:44.0,K. Olynyk makes free throw 1 of 1,,75,67
312,3,2:21.0,,S. Rodríguez makes 2-pt jump shot from 17 ft,75,69
313,3,2:04.0,G. Green misses 3-pt jump shot from 25 ft,,75,69
314,3,2:03.0,,Defensive rebound by R. Covington,75,69
315,3,2:00.0,,Turnover by R. Covington (bad pass; steal by T. Rozier),75,69
316,3,1:49.0,Shooting foul by S. Long (drawn by K. Olynyk),,75,69
317,3,1:49.0,K. Olynyk makes free throw 1 of 2,,76,69
318,3,1:49.0,K. Olynyk makes free throw 2 of 2,,77,69
319,3,1:26.0,,S. Rodríguez misses 3-pt jump shot from 25 ft,77,69
320,3,1:26.0,,Offensive rebound by Team,77,69
321,3,1:26.0,Loose ball foul by K. Olynyk (drawn by S. Long),,77,69
322,3,1:26.0,,S. Long misses free throw 1 of 2,77,69
323,3,1:26.0,,Offensive rebound by Team,77,69
324,3,1:26.0,,S. Long makes free throw 2 of 2,77,70
325,3,1:06.0,Shooting foul by S. Long (drawn by K. Olynyk),,77,70
326,3,1:06.0,K. Olynyk makes free throw 1 of 2,,78,70
327,3,1:06.0,K. Olynyk makes free throw 2 of 2,,79,70
328,3,0:57.0,,T. Luwawu-Cabarrot misses 2-pt jump shot from 4 ft,79,70
329,3,0:56.0,,Offensive rebound by S. Long,79,70
330,3,0:56.0,,S. Long makes 2-pt layup from 1 ft,79,72
331,3,0:38.0,T. Rozier misses 2-pt jump shot from 16 ft,,79,72
332,3,0:37.0,,Defensive rebound by T. Luwawu-Cabarrot,79,72
333,3,0:34.0,,Turnover by T. Luwawu-Cabarrot (bad pass; steal by A. Bradley),79,72
334,3,0:13.0,J. Brown misses 3-pt jump shot from 25 ft,,79,72
335,3,0:10.0,,Defensive rebound by S. Rodríguez,79,72
336,3,0:07.0,,S. Long makes 2-pt dunk at rim (assist by T. Luwawu-Cabarrot),79,74
337,3,0:04.0,Turnover by T. Rozier (lost ball; steal by S. Rodríguez),,79,74
338,3,0:01.0,,S. Rodríguez makes 2-pt layup from 3 ft (assist by N. Stauskas),79,76
339,3,0:00.0,T. Rozier misses 3-pt jump shot from 81 ft,,79,76
340,3,0:00.0,Offensive rebound by Team,,79,76
341,4,11:36.0,,S. Long misses 2-pt layup from 2 ft (block by G. Green),79,76
342,4,11:34.0,Defensive rebound by A. Horford,,79,76
343,4,11:21.0,Shooting foul by S. Long (drawn by T. Rozier),,79,76
344,4,11:21.0,T. Rozier makes free throw 1 of 2,,80,76
345,4,11:21.0,,R. Holmes enters the game for S. Long,80,76
346,4,11:21.0,T. Rozier makes free throw 2 of 2,,81,76
347,4,11:09.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,81,76
348,4,11:07.0,,Offensive rebound by T. Luwawu-Cabarrot,81,76
349,4,11:03.0,,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft,81,78
350,4,10:41.0,T. Rozier misses 2-pt layup from 2 ft,,81,78
351,4,10:39.0,Offensive rebound by T. Rozier,,81,78
352,4,10:37.0,Turnover by Team (shot clock),,81,78
353,4,10:24.0,,N. Stauskas makes 3-pt jump shot from 24 ft (assist by R. Holmes),81,81
354,4,10:06.0,M. Smart makes 2-pt jump shot from 5 ft,,83,81
355,4,9:55.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 25 ft (assist by S. Rodríguez),83,84
356,4,9:37.0,Personal foul by R. Covington (drawn by M. Smart),,83,84
357,4,9:30.0,A. Horford misses 2-pt jump shot from 17 ft,,83,84
358,4,9:28.0,,Defensive rebound by N. Stauskas,83,84
359,4,9:21.0,,N. Stauskas misses 3-pt jump shot from 24 ft,83,84
360,4,9:18.0,Defensive rebound by G. Green,,83,84
361,4,9:13.0,Turnover by M. Smart (step out of bounds),,83,84
362,4,9:01.0,,S. Rodríguez makes 2-pt layup from 1 ft,83,86
363,4,8:59.0,Boston full timeout,,83,86
364,4,8:59.0,J. Crowder enters the game for G. Green,,83,86
365,4,8:39.0,J. Crowder misses 2-pt jump shot from 18 ft,,83,86
366,4,8:38.0,Offensive rebound by T. Rozier,,83,86
367,4,8:32.0,J. Jerebko misses 2-pt layup from 1 ft (block by R. Holmes),,83,86
368,4,8:32.0,Offensive rebound by Team,,83,86
369,4,8:28.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by A. Horford),,86,86
370,4,7:59.0,,S. Rodríguez misses 2-pt jump shot from 17 ft,86,86
371,4,7:59.0,Defensive rebound by Team,,86,86
372,4,7:59.0,J. Brown enters the game for J. Jerebko,,86,86
373,4,7:38.0,A. Horford misses 2-pt jump shot from 8 ft,,86,86
374,4,7:36.0,,Defensive rebound by N. Stauskas,86,86
375,4,7:24.0,,Personal foul by J. Brown (drawn by T. Luwawu-Cabarrot),86,86
376,4,7:24.0,,D. Šarić enters the game for N. Stauskas,86,86
377,4,7:13.0,,S. Rodríguez makes 3-pt jump shot from 25 ft,86,89
378,4,6:52.0,J. Crowder misses 2-pt jump shot from 4 ft (block by R. Covington),,86,89
379,4,6:50.0,,Defensive rebound by D. Šarić,86,89
