,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,PORTLAND_ACTION,LA LAKERS_SCORE,PORTLAND_SCORE
387,4,5:39.0,D. Russell makes free throw 2 of 2,,103,99
388,4,5:20.0,,E. Turner misses 3-pt jump shot from 25 ft,103,99
389,4,5:20.0,,Offensive rebound by M. Plumlee,103,99
390,4,5:17.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by M. Plumlee),103,102
391,4,4:54.0,B. Ingram misses 3-pt jump shot from 24 ft,,103,102
392,4,4:53.0,,Defensive rebound by M. Plumlee,103,102
393,4,4:39.0,,C. McCollum makes 2-pt jump shot from 6 ft,103,104
394,4,4:21.0,L. Williams misses 2-pt jump shot from 18 ft,,103,104
395,4,4:20.0,,Defensive rebound by A. Aminu,103,104
396,4,4:11.0,,D. Lillard misses 3-pt jump shot from 25 ft,103,104
397,4,4:09.0,,Offensive rebound by A. Aminu,103,104
398,4,4:06.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by A. Aminu),103,107
399,4,4:06.0,LA Lakers full timeout,,103,107
400,4,4:06.0,J. Clarkson enters the game for L. Williams,,103,107
401,4,3:52.0,N. Young misses 3-pt jump shot from 26 ft,,103,107
402,4,3:51.0,,Defensive rebound by A. Aminu,103,107
403,4,3:34.0,,C. McCollum makes 2-pt jump shot from 21 ft,103,109
404,4,3:18.0,Personal foul by M. Plumlee (drawn by J. Randle),,103,109
405,4,3:18.0,J. Randle makes free throw 1 of 2,,104,109
406,4,3:18.0,J. Randle misses free throw 2 of 2,,104,109
407,4,3:16.0,,Defensive rebound by A. Aminu,104,109
408,4,2:55.0,,C. McCollum misses 3-pt jump shot from 23 ft,104,109
409,4,2:53.0,Defensive rebound by J. Randle,,104,109
410,4,2:40.0,Turnover by J. Randle (lost ball; steal by A. Aminu),,104,109
411,4,2:30.0,,D. Lillard misses 3-pt jump shot from 27 ft,104,109
412,4,2:29.0,Defensive rebound by J. Randle,,104,109
413,4,2:23.0,N. Young misses 3-pt jump shot from 25 ft,,104,109
414,4,2:21.0,,Defensive rebound by A. Aminu,104,109
415,4,2:00.0,,E. Turner makes 2-pt jump shot from 9 ft,104,111
416,4,1:51.0,D. Russell misses 3-pt jump shot from 25 ft,,104,111
417,4,1:50.0,,Defensive rebound by Team,104,111
418,4,1:42.0,,Turnover by C. McCollum (offensive foul),104,111
419,4,1:42.0,,Offensive foul by C. McCollum (drawn by J. Clarkson),104,111
420,4,1:33.0,D. Russell misses 2-pt layup from 3 ft (block by A. Aminu),,104,111
421,4,1:32.0,Offensive rebound by J. Clarkson,,104,111
422,4,1:21.0,J. Clarkson misses 3-pt jump shot from 26 ft,,104,111
423,4,1:20.0,,Defensive rebound by A. Aminu,104,111
424,4,1:14.0,,Personal foul by N. Young (drawn by A. Aminu),104,111
425,4,1:04.0,,Personal take foul by J. Randle (drawn by M. Plumlee),104,111
426,4,1:04.0,,M. Plumlee misses free throw 1 of 2,104,111
427,4,1:04.0,,Offensive rebound by Team,104,111
428,4,1:04.0,,M. Plumlee makes free throw 2 of 2,104,112
429,4,0:57.0,J. Randle makes 2-pt layup from 2 ft (assist by J. Clarkson),,106,112
430,4,0:54.0,,Personal block foul by J. Randle (drawn by C. McCollum),106,112
431,4,0:54.0,,C. McCollum makes free throw 1 of 2,106,113
432,4,0:54.0,,C. McCollum makes free throw 2 of 2,106,114
433,4,0:47.0,J. Clarkson makes 2-pt layup from 3 ft,,108,114
434,4,0:47.0,,Portland full timeout,108,114
435,4,0:47.0,,A. Crabbe enters the game for M. Plumlee,108,114
436,4,0:40.0,,Personal take foul by N. Young (drawn by E. Turner),108,114
437,4,0:40.0,,E. Turner misses free throw 1 of 2,108,114
438,4,0:40.0,,Offensive rebound by Team,108,114
439,4,0:40.0,,M. Plumlee enters the game for A. Crabbe,108,114
440,4,0:40.0,,E. Turner makes free throw 2 of 2,108,115
441,4,0:36.0,Shooting foul by M. Plumlee (drawn by B. Ingram),,108,115
442,4,0:36.0,B. Ingram misses free throw 1 of 2,,108,115
443,4,0:36.0,Offensive rebound by Team,,108,115
444,4,0:36.0,,M. Harkless enters the game for M. Plumlee,108,115
445,4,0:36.0,T. Robinson enters the game for J. Randle,,108,115
446,4,0:36.0,B. Ingram makes free throw 2 of 2,,109,115
447,4,0:30.0,,Personal take foul by J. Clarkson (drawn by D. Lillard),109,115
448,4,0:30.0,,D. Lillard makes free throw 1 of 2,109,116
449,4,0:30.0,,D. Lillard misses free throw 2 of 2,109,116
450,4,0:30.0,J. Randle enters the game for T. Robinson,,109,116
451,4,0:28.0,Defensive rebound by B. Ingram,,109,116
452,4,0:10.0,D. Russell misses 3-pt jump shot from 25 ft,,109,116
453,4,0:08.0,,Defensive rebound by E. Turner,109,116
454,4,0:05.0,,Personal take foul by N. Young (drawn by E. Turner),109,116
455,4,0:05.0,,E. Turner makes free throw 1 of 2,109,117
456,4,0:05.0,,E. Turner makes free throw 2 of 2,109,118
457,4,0:00.0,D. Russell misses 3-pt jump shot from 28 ft,,109,118
458,4,0:00.0,Offensive rebound by Team,,109,118
