,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,DALLAS_ACTION,NEW ORLEANS_SCORE,DALLAS_SCORE
54,1,5:12.0,Defensive rebound by D. Cousins,,19,11
55,1,5:05.0,H. Thompson misses 3-pt jump shot from 24 ft,,19,11
56,1,5:03.0,Offensive rebound by A. Davis,,19,11
57,1,5:01.0,A. Davis makes 2-pt layup from 1 ft,,21,11
58,1,5:01.0,,Dallas full timeout,21,11
59,1,5:01.0,D. Cunningham enters the game for D. Cousins,,21,11
60,1,5:01.0,T. Frazier enters the game for J. Holiday,,21,11
61,1,4:43.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by H. Barnes),21,14
62,1,4:22.0,A. Davis misses 2-pt layup at rim (block by N. Noel),,21,14
63,1,4:21.0,Offensive rebound by A. Davis,,21,14
64,1,4:20.0,A. Davis makes 2-pt dunk at rim,,23,14
65,1,4:00.0,,H. Barnes makes 2-pt jump shot from 16 ft (assist by W. Matthews),23,16
66,1,3:50.0,Turnover by S. Hill (lost ball; steal by H. Barnes),,23,16
67,1,3:40.0,,W. Matthews misses 3-pt jump shot from 25 ft,23,16
68,1,3:39.0,Defensive rebound by A. Davis,,23,16
69,1,3:33.0,New Orleans full timeout,,23,16
70,1,3:25.0,Turnover by H. Thompson (step out of bounds),,23,16
71,1,3:11.0,,S. Curry misses 2-pt jump shot from 18 ft,23,16
72,1,3:10.0,,Offensive rebound by N. Noel,23,16
73,1,3:09.0,,N. Noel misses 2-pt dunk at rim,23,16
74,1,3:06.0,Defensive rebound by H. Thompson,,23,16
75,1,3:00.0,T. Frazier makes 2-pt layup from 3 ft,,25,16
76,1,2:51.0,,H. Barnes misses 2-pt jump shot from 19 ft,25,16
77,1,2:49.0,Defensive rebound by A. Davis,,25,16
78,1,2:42.0,Turnover by T. Frazier (lost ball; steal by S. Curry),,25,16
79,1,2:38.0,,Turnover by N. Noel (bad pass),25,16
80,1,2:24.0,,Y. Ferrell enters the game for S. Curry,25,16
81,1,2:24.0,,D. Nowitzki enters the game for H. Barnes,25,16
82,1,2:21.0,A. Davis misses 2-pt jump shot from 3 ft,,25,16
83,1,2:18.0,,Defensive rebound by D. Nowitzki,25,16
84,1,2:09.0,,Shooting block foul by H. Thompson (drawn by D. Harris),25,16
85,1,2:09.0,,D. Harris makes free throw 1 of 2,25,17
86,1,2:09.0,D. Cousins enters the game for S. Hill,,25,17
87,1,2:09.0,R. Williams enters the game for A. Davis,,25,17
88,1,2:09.0,J. Holiday enters the game for H. Thompson,,25,17
89,1,2:09.0,,D. Harris makes free throw 2 of 2,25,18
90,1,1:54.0,R. Williams misses 2-pt jump shot from 24 ft,,25,18
91,1,1:53.0,Offensive rebound by Team,,25,18
92,1,1:53.0,,Loose ball foul by N. Noel (drawn by D. Cousins),25,18
93,1,1:53.0,D. Cousins misses free throw 1 of 2,,25,18
94,1,1:53.0,Offensive rebound by Team,,25,18
95,1,1:53.0,,S. Curry enters the game for D. Harris,25,18
96,1,1:53.0,,D. Finney-Smith enters the game for W. Matthews,25,18
97,1,1:53.0,D. Cousins makes free throw 2 of 2,,26,18
98,1,1:46.0,,Personal foul by D. Cousins (drawn by N. Noel),26,18
99,1,1:33.0,,D. Nowitzki makes 2-pt jump shot from 11 ft,26,20
100,1,1:14.0,T. Frazier misses 2-pt jump shot from 19 ft,,26,20
101,1,1:14.0,,Defensive rebound by Team,26,20
102,1,1:14.0,Loose ball foul by D. Cousins (drawn by N. Noel),,26,20
103,1,1:14.0,,N. Noel makes free throw 1 of 2,26,21
104,1,1:14.0,A. Davis enters the game for D. Cousins,,26,21
105,1,1:14.0,,N. Noel makes free throw 2 of 2,26,22
106,1,0:58.0,A. Davis makes 2-pt layup from 5 ft (assist by J. Holiday),,28,22
107,1,0:41.0,,N. Noel makes 2-pt jump shot from 10 ft (assist by Y. Ferrell),28,24
108,1,0:32.0,A. Davis misses 2-pt jump shot from 12 ft,,28,24
109,1,0:30.0,,Defensive rebound by Team,28,24
110,1,0:12.0,,Y. Ferrell misses 2-pt jump shot from 19 ft,28,24
111,1,0:10.0,Defensive rebound by D. Cunningham,,28,24
112,1,0:01.0,A. Davis makes 2-pt hook shot from 6 ft (assist by J. Holiday),,30,24
113,2,11:40.0,,D. Finney-Smith makes 2-pt dunk at rim (assist by D. Harris),30,26
114,2,11:23.0,J. Holiday misses 3-pt jump shot from 26 ft,,30,26
115,2,11:22.0,,Defensive rebound by N. Noel,30,26
116,2,11:11.0,,D. Nowitzki makes 2-pt jump shot from 21 ft (assist by Y. Ferrell),30,28
117,2,10:59.0,,Violation by N. Noel (kicked ball),30,28
118,2,10:54.0,J. Holiday misses 2-pt jump shot from 15 ft,,30,28
119,2,10:52.0,,Defensive rebound by D. Nowitzki,30,28
120,2,10:31.0,,D. Finney-Smith makes 3-pt jump shot from 25 ft (assist by D. Harris),30,31
121,2,10:14.0,A. Davis misses 2-pt jump shot from 8 ft,,30,31
122,2,10:12.0,,Defensive rebound by D. Nowitzki,30,31
123,2,10:07.0,,Shooting block foul by J. Holiday (drawn by D. Harris),30,31
124,2,10:07.0,,D. Harris misses free throw 1 of 2,30,31
125,2,10:07.0,,Offensive rebound by Team,30,31
126,2,10:07.0,,D. Harris misses free throw 2 of 2,30,31
127,2,10:07.0,D. Cousins enters the game for A. Davis,,30,31
128,2,10:07.0,J. Jack enters the game for T. Frazier,,30,31
129,2,10:06.0,Defensive rebound by D. Cousins,,30,31
130,2,9:53.0,D. Cunningham misses 3-pt jump shot from 24 ft,,30,31
131,2,9:52.0,,Defensive rebound by D. Finney-Smith,30,31
132,2,9:41.0,,D. Harris misses 3-pt jump shot from 24 ft,30,31
133,2,9:40.0,Defensive rebound by Team,,30,31
134,2,9:21.0,Turnover by J. Holiday (lost ball; steal by D. Harris),,30,31
135,2,9:15.0,,D. Harris misses 2-pt jump shot from 4 ft,30,31
136,2,9:14.0,,Offensive rebound by Y. Ferrell,30,31
137,2,9:14.0,,Y. Ferrell makes 2-pt layup from 1 ft,30,33
138,2,8:55.0,Turnover by D. Cousins (bad pass; steal by D. Nowitzki),,30,33
139,2,8:45.0,,N. Noel misses 2-pt jump shot from 15 ft,30,33
140,2,8:44.0,Defensive rebound by D. Cunningham,,30,33
141,2,8:36.0,J. Jack makes 2-pt jump shot from 20 ft,,32,33
142,2,8:35.0,,Dallas full timeout,32,33
143,2,8:35.0,,H. Barnes enters the game for D. Nowitzki,32,33
144,2,8:35.0,,S. Curry enters the game for Y. Ferrell,32,33
145,2,8:35.0,,S. Mejri enters the game for N. Noel,32,33
146,2,8:35.0,,W. Matthews enters the game for D. Harris,32,33
147,2,8:35.0,S. Hill enters the game for J. Holiday,,32,33
148,2,8:27.0,,Personal block foul by J. Jack (drawn by S. Curry),32,33
149,2,8:18.0,,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by S. Curry),32,36
150,2,8:07.0,Personal foul by S. Mejri (drawn by D. Cousins),,32,36
151,2,8:00.0,Personal block foul by S. Mejri (drawn by D. Cousins),,32,36
152,2,7:46.0,D. Cousins misses 3-pt jump shot from 67 ft,,32,36
153,2,7:46.0,Offensive rebound by Team,,32,36
154,2,7:46.0,Turnover by Team (shot clock),,32,36
155,2,7:25.0,,Turnover by D. Finney-Smith (bad pass; steal by D. Cousins),32,36
156,2,7:19.0,,Offensive charge foul by D. Cousins (drawn by S. Mejri),32,36
157,2,7:19.0,Turnover by D. Cousins (offensive foul),,32,36
158,2,7:19.0,H. Thompson enters the game for D. Cunningham,,32,36
159,2,7:19.0,A. Davis enters the game for D. Cousins,,32,36
160,2,7:02.0,,W. Matthews makes 2-pt jump shot from 11 ft,32,38
161,2,6:51.0,A. Davis makes 2-pt jump shot from 10 ft (assist by H. Thompson),,34,38
162,2,6:51.0,Shooting foul by S. Mejri (drawn by A. Davis),,34,38
163,2,6:51.0,A. Davis misses free throw 1 of 1,,34,38
164,2,6:51.0,,N. Noel enters the game for S. Mejri,34,38
165,2,6:50.0,,Defensive rebound by N. Noel,34,38
166,2,6:34.0,,S. Curry misses 2-pt jump shot from 17 ft,34,38
167,2,6:33.0,Defensive rebound by A. Davis,,34,38
168,2,6:23.0,A. Davis misses 2-pt jump shot from 16 ft,,34,38
169,2,6:22.0,,Defensive rebound by W. Matthews,34,38
170,2,6:18.0,,Shooting foul by J. Jack (drawn by W. Matthews),34,38
171,2,6:18.0,,W. Matthews makes free throw 1 of 2,34,39
172,2,6:18.0,J. Holiday enters the game for R. Williams,,34,39
173,2,6:18.0,,W. Matthews makes free throw 2 of 2,34,40
174,2,6:05.0,J. Holiday misses 2-pt jump shot from 10 ft,,34,40
175,2,6:04.0,Offensive rebound by J. Holiday,,34,40
176,2,6:04.0,J. Holiday makes 2-pt layup from 1 ft,,36,40
177,2,5:44.0,,H. Barnes makes 2-pt jump shot from 9 ft,36,42
178,2,5:28.0,Official timeout,,36,42
179,2,5:25.0,J. Holiday misses 2-pt jump shot from 4 ft,,36,42
180,2,5:23.0,,Defensive rebound by S. Curry,36,42
181,2,5:11.0,,D. Finney-Smith misses 3-pt jump shot from 26 ft,36,42
182,2,5:10.0,Defensive rebound by H. Thompson,,36,42
183,2,4:51.0,A. Davis makes 2-pt jump shot from 18 ft (assist by J. Jack),,38,42
184,2,4:35.0,,Turnover by W. Matthews (bad pass; steal by S. Hill),38,42
185,2,4:27.0,A. Davis makes 2-pt hook shot from 3 ft (assist by J. Holiday),,40,42
186,2,4:07.0,,Turnover by N. Noel (3 sec),40,42
187,2,4:07.0,,Y. Ferrell enters the game for D. Finney-Smith,40,42
188,2,4:07.0,,D. Nowitzki enters the game for N. Noel,40,42
189,2,3:51.0,A. Davis misses 2-pt hook shot from 6 ft,,40,42
190,2,3:49.0,,Defensive rebound by S. Curry,40,42
191,2,3:38.0,,Turnover by S. Curry (bad pass; steal by A. Davis),40,42
192,2,3:36.0,A. Davis makes 2-pt dunk at rim,,42,42
193,2,3:03.0,,H. Barnes makes 2-pt jump shot from 15 ft,42,44
194,2,2:44.0,A. Davis misses 2-pt jump shot from 6 ft,,42,44
195,2,2:43.0,Offensive rebound by A. Davis,,42,44
196,2,2:40.0,Turnover by A. Davis (lost ball; steal by W. Matthews),,42,44
197,2,2:39.0,,Personal foul by A. Davis (drawn by S. Curry),42,44
198,2,2:39.0,New Orleans full timeout,,42,44
199,2,2:39.0,,N. Noel enters the game for H. Barnes,42,44
200,2,2:16.0,,D. Nowitzki misses 2-pt jump shot from 9 ft,42,44
201,2,2:14.0,Defensive rebound by A. Davis,,42,44
202,2,2:02.0,Turnover by J. Holiday (bad pass; steal by S. Curry),,42,44
203,2,1:52.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by W. Matthews),42,47
204,2,1:44.0,H. Thompson misses 2-pt jump shot from 6 ft (block by D. Nowitzki),,42,47
205,2,1:42.0,,Defensive rebound by N. Noel,42,47
206,2,1:37.0,,W. Matthews misses 3-pt jump shot from 24 ft,42,47
207,2,1:34.0,Defensive rebound by J. Holiday,,42,47
208,2,1:31.0,A. Davis makes 2-pt jump shot from 11 ft (assist by J. Holiday),,44,47
209,2,1:31.0,Shooting foul by N. Noel (drawn by A. Davis),,44,47
210,2,1:31.0,A. Davis makes free throw 1 of 1,,45,47
211,2,1:08.0,,N. Noel misses 2-pt jump shot from 17 ft,45,47
212,2,1:07.0,,Offensive rebound by Team,45,47
213,2,1:07.0,,Turnover by Team (shot clock),45,47
214,2,1:07.0,,H. Barnes enters the game for Y. Ferrell,45,47
215,2,0:59.0,J. Holiday misses 2-pt jump shot from 20 ft,,45,47
216,2,0:57.0,,Defensive rebound by S. Curry,45,47
217,2,0:48.0,,N. Noel misses 2-pt hook shot from 6 ft,45,47
218,2,0:44.0,,Offensive rebound by N. Noel,45,47
219,2,0:42.0,,Turnover by N. Noel (bad pass; steal by J. Jack),45,47
220,2,0:35.0,A. Davis makes 2-pt dunk at rim (assist by J. Jack),,47,47
221,2,0:19.0,,S. Curry misses 2-pt jump shot from 5 ft (block by A. Davis),47,47
222,2,0:17.0,Defensive rebound by S. Hill,,47,47
223,2,0:02.0,A. Davis makes 2-pt jump shot from 15 ft,,49,47
224,3,11:48.0,,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by S. Curry),49,49
225,3,11:30.0,S. Hill makes 2-pt dunk at rim (assist by D. Cousins),,51,49
226,3,11:20.0,,Personal block foul by J. Holiday (drawn by Y. Ferrell),51,49
227,3,11:05.0,,H. Barnes misses 2-pt jump shot from 18 ft,51,49
228,3,11:04.0,Defensive rebound by S. Hill,,51,49
229,3,10:53.0,S. Hill misses 3-pt jump shot from 24 ft,,51,49
230,3,10:52.0,,Defensive rebound by S. Curry,51,49
231,3,10:42.0,,S. Curry misses 2-pt jump shot from 10 ft,51,49
232,3,10:39.0,Defensive rebound by S. Hill,,51,49
233,3,10:31.0,J. Holiday makes 2-pt layup from 2 ft (assist by D. Cousins),,53,49
234,3,10:08.0,,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by Y. Ferrell),53,51
235,3,9:47.0,A. Davis misses 2-pt jump shot from 9 ft,,53,51
236,3,9:46.0,,Defensive rebound by D. Nowitzki,53,51
237,3,9:37.0,,Turnover by H. Barnes (back court),53,51
238,3,9:37.0,,D. Harris enters the game for S. Curry,53,51
239,3,9:21.0,D. Cousins misses 2-pt layup from 2 ft,,53,51
240,3,9:19.0,,Defensive rebound by D. Nowitzki,53,51
241,3,9:00.0,,D. Harris misses 3-pt jump shot from 24 ft,53,51
242,3,9:00.0,Defensive rebound by J. Holiday,,53,51
243,3,8:52.0,J. Holiday misses 2-pt jump shot from 14 ft,,53,51
244,3,8:50.0,,Defensive rebound by D. Nowitzki,53,51
245,3,8:44.0,,Turnover by H. Barnes (lost ball; steal by H. Thompson),53,51
246,3,8:43.0,,Loose ball foul by H. Barnes (drawn by H. Thompson),53,51
247,3,8:31.0,D. Cousins misses 3-pt jump shot from 25 ft,,53,51
248,3,8:29.0,,Defensive rebound by D. Harris,53,51
249,3,8:16.0,,D. Nowitzki misses 2-pt jump shot from 21 ft,53,51
250,3,8:15.0,Defensive rebound by D. Cousins,,53,51
251,3,8:03.0,H. Thompson misses 3-pt jump shot from 23 ft,,53,51
252,3,8:02.0,,Defensive rebound by D. Harris,53,51
253,3,7:48.0,,W. Matthews misses 3-pt jump shot from 23 ft,53,51
254,3,7:47.0,Defensive rebound by D. Cousins,,53,51
255,3,7:32.0,A. Davis misses 2-pt jump shot from 19 ft,,53,51
256,3,7:31.0,Offensive rebound by D. Cousins,,53,51
257,3,7:30.0,Shooting foul by D. Nowitzki (drawn by D. Cousins),,53,51
258,3,7:30.0,D. Cousins misses free throw 1 of 2,,53,51
259,3,7:30.0,Offensive rebound by Team,,53,51
260,3,7:30.0,D. Cousins misses free throw 2 of 2,,53,51
261,3,7:29.0,,Defensive rebound by D. Nowitzki,53,51
262,3,7:18.0,,D. Harris misses 2-pt layup from 3 ft,53,51
263,3,7:14.0,,Offensive rebound by H. Barnes,53,51
264,3,7:08.0,,Y. Ferrell misses 3-pt jump shot from 26 ft,53,51
265,3,7:07.0,Defensive rebound by D. Cousins,,53,51
266,3,6:59.0,D. Cousins misses 2-pt jump shot from 18 ft,,53,51
267,3,6:59.0,,Defensive rebound by H. Barnes,53,51
268,3,6:49.0,,D. Harris makes 2-pt layup from 2 ft (assist by H. Barnes),53,53
269,3,6:49.0,New Orleans full timeout,,53,53
270,3,6:49.0,,N. Noel enters the game for D. Nowitzki,53,53
271,3,6:35.0,J. Holiday makes 3-pt jump shot from 26 ft,,56,53
272,3,6:12.0,,H. Barnes misses 2-pt jump shot from 15 ft,56,53
273,3,6:11.0,,Offensive rebound by N. Noel,56,53
274,3,6:11.0,,N. Noel misses 2-pt layup from 1 ft,56,53
275,3,6:09.0,Defensive rebound by D. Cousins,,56,53
276,3,5:56.0,Personal foul by N. Noel (drawn by D. Cousins),,56,53
277,3,5:48.0,A. Davis misses 2-pt jump shot from 18 ft,,56,53
278,3,5:47.0,,Defensive rebound by Y. Ferrell,56,53
279,3,5:32.0,,W. Matthews makes 3-pt jump shot from 26 ft (assist by Y. Ferrell),56,56
280,3,5:12.0,Turnover by A. Davis (3 sec),,56,56
281,3,4:58.0,,D. Harris makes 2-pt layup from 2 ft,56,58
282,3,4:42.0,A. Davis misses 2-pt hook shot from 8 ft,,56,58
283,3,4:40.0,,Defensive rebound by D. Harris,56,58
284,3,4:26.0,,Turnover by W. Matthews (lost ball),56,58
285,3,4:26.0,D. Cunningham enters the game for D. Cousins,,56,58
286,3,4:26.0,J. Jack enters the game for H. Thompson,,56,58
287,3,4:16.0,S. Hill misses 3-pt jump shot from 26 ft,,56,58
288,3,4:15.0,Offensive rebound by J. Holiday,,56,58
289,3,4:06.0,Shooting foul by H. Barnes (drawn by A. Davis),,56,58
290,3,4:06.0,A. Davis misses free throw 1 of 2,,56,58
291,3,4:06.0,Offensive rebound by Team,,56,58
292,3,4:06.0,,D. Nowitzki enters the game for H. Barnes,56,58
293,3,4:06.0,A. Davis makes free throw 2 of 2,,57,58
294,3,3:47.0,,Personal block foul by S. Hill (drawn by D. Nowitzki),57,58
295,3,3:47.0,R. Williams enters the game for S. Hill,,57,58
296,3,3:35.0,,W. Matthews misses 3-pt jump shot from 23 ft,57,58
297,3,3:34.0,Defensive rebound by A. Davis,,57,58
298,3,3:14.0,J. Jack misses 3-pt jump shot from 24 ft,,57,58
299,3,3:13.0,,Defensive rebound by D. Harris,57,58
300,3,2:57.0,,Y. Ferrell misses 3-pt jump shot from 24 ft,57,58
301,3,2:56.0,Defensive rebound by J. Holiday,,57,58
302,3,2:49.0,Personal foul by Y. Ferrell (drawn by J. Holiday),,57,58
303,3,2:49.0,,Dallas full timeout,57,58
304,3,2:49.0,J. Holiday makes free throw 1 of 2,,58,58
305,3,2:49.0,,S. Curry enters the game for W. Matthews,57,58
306,3,2:49.0,,D. Finney-Smith enters the game for D. Harris,57,58
307,3,2:49.0,D. Cousins enters the game for A. Davis,,57,58
308,3,2:49.0,J. Holiday makes free throw 2 of 2,,59,58
309,3,2:37.0,,D. Nowitzki makes 2-pt jump shot from 21 ft (assist by Y. Ferrell),59,60
310,3,2:19.0,J. Holiday misses 2-pt jump shot from 5 ft,,59,60
311,3,2:17.0,,Defensive rebound by N. Noel,59,60
312,3,1:58.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,59,60
313,3,1:55.0,Defensive rebound by D. Cousins,,59,60
314,3,1:51.0,Turnover by J. Jack (palming),,59,60
315,3,1:32.0,,Y. Ferrell makes 2-pt jump shot from 22 ft,59,62
316,3,1:16.0,D. Cunningham makes 2-pt layup from 3 ft (assist by J. Holiday),,61,62
317,3,0:47.0,,D. Finney-Smith makes 2-pt jump shot from 11 ft,61,64
318,3,0:30.0,J. Holiday misses 3-pt jump shot from 27 ft,,61,64
319,3,0:29.0,Offensive rebound by Team,,61,64
320,3,0:29.0,,Loose ball foul by N. Noel (drawn by D. Cousins),61,64
321,3,0:29.0,D. Cousins makes free throw 1 of 2,,62,64
322,3,0:29.0,T. Frazier enters the game for J. Holiday,,62,64
323,3,0:29.0,D. Cousins makes free throw 2 of 2,,63,64
324,3,0:10.0,,Turnover by Y. Ferrell (step out of bounds),63,64
325,3,0:10.0,J. Holiday enters the game for D. Cunningham,,63,64
326,3,0:10.0,,H. Barnes enters the game for D. Nowitzki,63,64
327,3,0:03.0,Turnover by J. Holiday (lost ball; steal by H. Barnes),,63,64
328,3,0:01.0,,Personal foul by J. Holiday (drawn by H. Barnes),63,64
329,3,0:01.0,,H. Barnes makes free throw 1 of 3,63,65
330,3,0:01.0,,H. Barnes makes free throw 2 of 3,63,66
331,3,0:01.0,D. Cunningham enters the game for J. Holiday,,63,66
332,3,0:01.0,,H. Barnes makes free throw 3 of 3,63,67
333,4,11:43.0,Turnover by D. Cousins (bad pass; steal by D. Harris),,63,67
334,4,11:40.0,Offensive charge foul by D. Harris (drawn by J. Jack),,63,67
335,4,11:40.0,,Turnover by D. Harris (offensive foul),63,67
336,4,11:26.0,R. Williams misses 3-pt jump shot from 23 ft,,63,67
337,4,11:25.0,Offensive rebound by D. Cousins,,63,67
338,4,11:23.0,R. Williams makes 2-pt layup at rim (assist by D. Cousins),,65,67
339,4,11:05.0,,S. Curry makes 2-pt jump shot from 10 ft,65,69
340,4,10:54.0,Turnover by D. Cousins (traveling),,65,69
341,4,10:44.0,,Personal foul by T. Frazier (drawn by S. Curry),65,69
342,4,10:35.0,,D. Nowitzki makes 2-pt jump shot from 20 ft (assist by D. Harris),65,71
343,4,10:15.0,Turnover by J. Jack (lost ball; steal by S. Curry),,65,71
344,4,10:09.0,,D. Harris misses 2-pt layup from 3 ft,65,71
345,4,10:07.0,Defensive rebound by D. Cunningham,,65,71
346,4,10:04.0,J. Jack makes 2-pt layup from 2 ft (assist by T. Frazier),,67,71
347,4,9:44.0,,Turnover by D. Harris (bad pass; steal by D. Cousins),67,71
348,4,9:43.0,Personal take foul by S. Curry (drawn by T. Frazier),,67,71
349,4,9:43.0,A. Davis enters the game for D. Cunningham,,67,71
350,4,9:43.0,S. Hill enters the game for R. Williams,,67,71
351,4,9:26.0,A. Davis misses 3-pt jump shot from 24 ft,,67,71
352,4,9:26.0,,Defensive rebound by D. Nowitzki,67,71
353,4,9:17.0,,S. Curry makes 3-pt jump shot from 24 ft,67,74
354,4,9:02.0,Shooting foul by N. Noel (drawn by A. Davis),,67,74
355,4,9:02.0,A. Davis misses free throw 1 of 2,,67,74
356,4,9:02.0,Offensive rebound by Team,,67,74
357,4,9:02.0,A. Davis misses free throw 2 of 2,,67,74
358,4,9:02.0,,H. Barnes enters the game for N. Noel,67,74
359,4,9:02.0,R. Williams enters the game for T. Frazier,,67,74
360,4,9:01.0,,Defensive rebound by D. Harris,67,74
361,4,8:39.0,,S. Curry misses 3-pt jump shot from 25 ft,67,74
362,4,8:38.0,Defensive rebound by A. Davis,,67,74
363,4,8:22.0,A. Davis misses 2-pt jump shot from 10 ft,,67,74
364,4,8:20.0,,Defensive rebound by D. Finney-Smith,67,74
365,4,8:14.0,,Personal foul by S. Hill (drawn by H. Barnes),67,74
366,4,8:14.0,Official timeout,,67,74
367,4,8:14.0,,S. Mejri enters the game for D. Nowitzki,67,74
368,4,8:14.0,J. Holiday enters the game for J. Jack,,67,74
369,4,8:06.0,,H. Barnes makes 3-pt jump shot from 26 ft (assist by D. Harris),67,77
370,4,7:45.0,D. Cousins misses 2-pt layup from 1 ft (block by D. Finney-Smith),,67,77
371,4,7:43.0,,Defensive rebound by H. Barnes,67,77
372,4,7:37.0,,Turnover by S. Curry (lost ball),67,77
373,4,7:28.0,J. Holiday misses 3-pt jump shot from 26 ft,,67,77
374,4,7:26.0,Offensive rebound by Team,,67,77
375,4,7:26.0,,Loose ball foul by S. Mejri (drawn by D. Cousins),67,77
376,4,7:19.0,J. Holiday misses 2-pt jump shot from 5 ft (block by D. Finney-Smith),,67,77
377,4,7:18.0,Offensive rebound by D. Cousins,,67,77
378,4,7:17.0,D. Cousins makes 2-pt dunk at rim,,69,77
379,4,6:58.0,,Turnover by H. Barnes (lost ball),69,77
380,4,6:58.0,J. Jack enters the game for R. Williams,,69,77
381,4,6:45.0,Turnover by D. Cousins (traveling),,69,77
382,4,6:45.0,Violation by Team (jump ball),,69,77
383,4,6:31.0,,H. Barnes makes 2-pt jump shot from 19 ft (assist by S. Curry),69,79
384,4,6:20.0,Personal foul by D. Finney-Smith (drawn by A. Davis),,69,79
385,4,6:10.0,A. Davis makes 2-pt hook shot from 6 ft (assist by D. Cousins),,71,79
