,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHICAGO_ACTION,CLEVELAND_SCORE,CHICAGO_SCORE
91,1,0:37.0,,D. Wade misses 2-pt jump shot from 16 ft,31,30
92,1,0:34.0,,Offensive rebound by R. Lopez,31,30
93,1,0:34.0,,N. Mirotić misses 2-pt layup from 1 ft,31,30
94,1,0:33.0,,Offensive rebound by Team,31,30
95,1,0:30.0,,R. Lopez misses 2-pt jump shot from 14 ft,31,30
96,1,0:29.0,Defensive rebound by K. Love,,31,30
97,1,0:11.0,I. Shumpert makes 2-pt layup from 2 ft,,33,30
98,1,0:04.0,,D. Wade misses 2-pt jump shot from 4 ft (block by R. Jefferson),33,30
99,1,0:04.0,Defensive rebound by Team,,33,30
100,2,11:33.0,I. Shumpert misses 2-pt jump shot from 21 ft,,33,30
101,2,11:32.0,,Defensive rebound by N. Mirotić,33,30
102,2,11:23.0,,J. Grant makes 2-pt jump shot from 5 ft,33,32
103,2,11:11.0,I. Shumpert makes 3-pt jump shot from 23 ft (assist by L. James),,36,32
104,2,10:46.0,,D. Wade misses 2-pt jump shot from 14 ft,36,32
105,2,10:46.0,Defensive rebound by L. James,,36,32
106,2,10:34.0,L. James makes 2-pt layup from 3 ft,,38,32
107,2,10:11.0,,N. Mirotić misses 2-pt jump shot from 16 ft,38,32
108,2,10:10.0,Defensive rebound by L. James,,38,32
109,2,10:02.0,C. Frye makes 2-pt dunk at rim (assist by L. James),,40,32
110,2,10:02.0,,Chicago full timeout,40,32
111,2,9:41.0,,D. Wade makes 2-pt layup from 1 ft (assist by J. Butler),40,34
112,2,9:29.0,K. Irving makes 2-pt layup from 2 ft (assist by I. Shumpert),,42,34
113,2,9:12.0,,J. Butler misses 2-pt jump shot from 2 ft,42,34
114,2,9:12.0,,Offensive rebound by D. Wade,42,34
115,2,9:12.0,,Shooting foul by I. Shumpert (drawn by D. Wade),42,34
116,2,9:12.0,,D. Wade misses free throw 1 of 2,42,34
117,2,9:12.0,,Offensive rebound by Team,42,34
118,2,9:12.0,,T. Gibson enters the game for N. Mirotić,42,34
119,2,9:12.0,,D. Wade makes free throw 2 of 2,42,35
120,2,8:54.0,K. Irving misses 2-pt layup from 1 ft,,42,35
121,2,8:53.0,,Defensive rebound by T. Gibson,42,35
122,2,8:43.0,,T. Gibson makes 2-pt layup from 2 ft (assist by J. Grant),42,37
123,2,8:33.0,K. Irving makes 2-pt layup from 2 ft,,44,37
124,2,8:33.0,Shooting foul by J. Grant (drawn by K. Irving),,44,37
125,2,8:33.0,K. Irving misses free throw 1 of 1,,44,37
126,2,8:33.0,,R. Rondo enters the game for J. Grant,44,37
127,2,8:31.0,,Defensive rebound by R. Rondo,44,37
128,2,8:19.0,,I. Canaan misses 3-pt jump shot from 25 ft,44,37
129,2,8:18.0,,Offensive rebound by J. Butler,44,37
130,2,8:02.0,,T. Gibson makes 2-pt layup from 2 ft (assist by R. Rondo),44,39
131,2,7:43.0,C. Frye makes 3-pt jump shot from 24 ft (assist by L. James),,47,39
132,2,7:34.0,,Turnover by D. Wade (dbl dribble),47,39
133,2,7:25.0,Turnover by K. Irving (bad pass; steal by T. Gibson),,47,39
134,2,7:22.0,,I. Canaan makes 2-pt dunk at rim (assist by T. Gibson),47,41
135,2,6:59.0,I. Shumpert makes 2-pt layup from 2 ft (assist by L. James),,49,41
136,2,6:36.0,,J. Butler misses 2-pt jump shot from 14 ft,49,41
137,2,6:35.0,Defensive rebound by K. Irving,,49,41
138,2,6:28.0,K. Irving misses 2-pt layup from 2 ft (block by R. Rondo),,49,41
139,2,6:27.0,Offensive rebound by K. Irving,,49,41
140,2,6:27.0,K. Irving misses 2-pt layup from 2 ft,,49,41
141,2,6:26.0,,Defensive rebound by J. Butler,49,41
142,2,6:23.0,,D. Wade misses 2-pt layup from 2 ft,49,41
143,2,6:22.0,,Offensive rebound by J. Butler,49,41
144,2,6:22.0,,J. Butler makes 2-pt layup from 2 ft,49,43
145,2,6:22.0,Cleveland full timeout,,49,43
146,2,6:22.0,J. Smith enters the game for I. Shumpert,,49,43
147,2,6:22.0,,D. Valentine enters the game for D. Wade,49,43
148,2,6:02.0,C. Frye misses 3-pt jump shot from 27 ft,,49,43
149,2,6:00.0,,Defensive rebound by R. Rondo,49,43
150,2,5:54.0,,I. Canaan misses 3-pt jump shot from 26 ft,49,43
151,2,5:53.0,Defensive rebound by K. Irving,,49,43
152,2,5:48.0,Turnover by L. James (discontinued dribble),,49,43
153,2,5:48.0,K. Love enters the game for R. Jefferson,,49,43
154,2,5:37.0,,R. Rondo misses 2-pt jump shot from 7 ft,49,43
155,2,5:36.0,Defensive rebound by C. Frye,,49,43
156,2,5:31.0,Turnover by L. James (lost ball; steal by J. Butler),,49,43
157,2,5:21.0,,R. Rondo makes 2-pt layup from 1 ft (assist by J. Butler),49,45
158,2,5:07.0,K. Love misses 3-pt jump shot from 25 ft,,49,45
159,2,5:06.0,,Defensive rebound by T. Gibson,49,45
160,2,4:59.0,,I. Canaan makes 2-pt layup from 1 ft,49,47
161,2,4:37.0,K. Irving makes 2-pt layup from 2 ft (assist by L. James),,51,47
162,2,4:23.0,,R. Rondo makes 2-pt layup from 2 ft,51,49
163,2,4:07.0,C. Frye makes 2-pt jump shot from 9 ft (assist by K. Irving),,53,49
164,2,3:49.0,,Turnover by R. Rondo (bad pass; steal by C. Frye),53,49
165,2,3:49.0,Personal foul by R. Rondo (drawn by L. James),,53,49
166,2,3:48.0,T. Thompson enters the game for C. Frye,,53,49
167,2,3:48.0,,R. Lopez enters the game for I. Canaan,53,49
168,2,3:36.0,J. Smith misses 3-pt jump shot from 27 ft,,53,49
169,2,3:35.0,,Defensive rebound by R. Rondo,53,49
170,2,3:34.0,,Turnover by T. Gibson (3 sec),53,49
171,2,3:17.0,Def 3 sec tech foul by R. Lopez,,53,49
172,2,3:17.0,K. Irving makes technical free throw,,54,49
173,2,3:03.0,L. James misses 2-pt jump shot from 14 ft (block by J. Butler),,54,49
174,2,3:02.0,,Defensive rebound by R. Rondo,54,49
175,2,2:57.0,,R. Rondo makes 2-pt layup from 1 ft,54,51
176,2,2:47.0,L. James misses 2-pt jump shot from 12 ft,,54,51
177,2,2:45.0,Offensive rebound by T. Thompson,,54,51
178,2,2:39.0,K. Irving misses 2-pt jump shot from 2 ft,,54,51
179,2,2:39.0,,Defensive rebound by Team,54,51
180,2,2:39.0,,Chicago full timeout,54,51
181,2,2:39.0,,D. Wade enters the game for D. Valentine,54,51
182,2,2:25.0,,R. Lopez makes 2-pt hook shot from 6 ft (assist by R. Rondo),54,53
183,2,2:06.0,K. Love makes 2-pt layup from 2 ft,,56,53
184,2,1:48.0,,D. Wade misses 2-pt jump shot from 13 ft,56,53
185,2,1:47.0,Defensive rebound by L. James,,56,53
186,2,1:44.0,L. James makes 2-pt dunk at rim (assist by K. Irving),,58,53
187,2,1:24.0,,J. Butler misses 2-pt jump shot from 10 ft,58,53
188,2,1:23.0,,Offensive rebound by J. Butler,58,53
189,2,1:23.0,,Shooting foul by T. Thompson (drawn by J. Butler),58,53
190,2,1:23.0,,J. Butler makes free throw 1 of 2,58,54
191,2,1:23.0,,J. Butler makes free throw 2 of 2,58,55
192,2,1:12.0,Personal foul by T. Gibson (drawn by K. Love),,58,55
193,2,1:05.0,K. Love misses 2-pt jump shot from 17 ft,,58,55
194,2,1:03.0,,Defensive rebound by D. Wade,58,55
195,2,0:53.0,,Shooting foul by K. Love (drawn by T. Gibson),58,55
196,2,0:53.0,,T. Gibson makes free throw 1 of 2,58,56
197,2,0:53.0,,T. Gibson makes free throw 2 of 2,58,57
198,2,0:38.0,L. James misses 3-pt jump shot from 26 ft,,58,57
199,2,0:37.0,,Defensive rebound by R. Rondo,58,57
200,2,0:29.0,,Turnover by D. Wade (bad pass; steal by J. Smith),58,57
201,2,0:27.0,Turnover by K. Love (bad pass; steal by J. Butler),,58,57
202,2,0:27.0,,T. Gibson makes 2-pt dunk at rim,58,59
203,2,0:06.0,Shooting foul by T. Gibson (drawn by K. Love),,58,59
204,2,0:06.0,K. Love makes free throw 1 of 3,,59,59
205,2,0:06.0,K. Love makes free throw 2 of 3,,60,59
206,2,0:06.0,K. Love misses free throw 3 of 3,,60,59
207,2,0:06.0,,N. Mirotić enters the game for R. Lopez,60,59
208,2,0:03.0,,Defensive rebound by D. Wade,60,59
209,2,0:00.0,,N. Mirotić misses 3-pt jump shot from 26 ft,60,59
210,2,0:00.0,,Offensive rebound by Team,60,59
211,3,11:48.0,K. Irving makes 2-pt jump shot from 17 ft (assist by K. Love),,62,59
212,3,11:26.0,,J. Butler makes 2-pt jump shot from 20 ft (assist by D. Wade),62,61
213,3,11:07.0,K. Irving misses 3-pt jump shot from 26 ft,,62,61
214,3,11:06.0,,Defensive rebound by T. Gibson,62,61
215,3,10:57.0,,R. Lopez makes 2-pt layup from 1 ft (assist by R. Rondo),62,63
216,3,10:41.0,L. James misses 2-pt jump shot from 19 ft,,62,63
217,3,10:40.0,,Defensive rebound by J. Butler,62,63
218,3,10:29.0,,J. Butler misses 2-pt jump shot from 13 ft,62,63
219,3,10:27.0,,Offensive rebound by R. Lopez,62,63
220,3,10:27.0,,R. Lopez misses 2-pt layup from 2 ft,62,63
221,3,10:26.0,,Offensive rebound by R. Rondo,62,63
222,3,10:19.0,,D. Wade makes 2-pt jump shot from 4 ft (assist by T. Gibson),62,65
223,3,10:04.0,L. James makes 2-pt jump shot from 16 ft,,64,65
224,3,9:38.0,,J. Butler misses 2-pt jump shot from 16 ft,64,65
225,3,9:37.0,Defensive rebound by T. Thompson,,64,65
226,3,9:24.0,K. Irving misses 2-pt jump shot from 14 ft,,64,65
227,3,9:23.0,,Defensive rebound by T. Gibson,64,65
228,3,9:13.0,,T. Gibson makes 2-pt hook shot from 1 ft (assist by D. Wade),64,67
229,3,9:13.0,,Shooting foul by J. Smith (drawn by T. Gibson),64,67
230,3,9:13.0,,T. Gibson makes free throw 1 of 1,64,68
231,3,8:56.0,T. Thompson makes 2-pt layup from 2 ft (assist by K. Love),,66,68
232,3,8:56.0,Shooting foul by D. Wade (drawn by T. Thompson),,66,68
233,3,8:56.0,T. Thompson misses free throw 1 of 1,,66,68
234,3,8:55.0,,Defensive rebound by R. Rondo,66,68
235,3,8:42.0,,Personal foul by L. James (drawn by R. Lopez),66,68
236,3,8:28.0,,J. Butler misses 3-pt jump shot from 26 ft,66,68
237,3,8:26.0,,Offensive rebound by R. Rondo,66,68
238,3,8:15.0,,D. Wade makes 3-pt jump shot from 24 ft,66,71
239,3,7:56.0,L. James misses 2-pt jump shot from 19 ft,,66,71
240,3,7:55.0,,Defensive rebound by J. Butler,66,71
241,3,7:50.0,,Shooting foul by T. Thompson (drawn by J. Butler),66,71
242,3,7:50.0,,J. Butler misses free throw 1 of 2,66,71
243,3,7:50.0,,Offensive rebound by Team,66,71
244,3,7:50.0,,J. Butler makes free throw 2 of 2,66,72
245,3,7:37.0,Turnover by T. Thompson (lost ball; steal by R. Rondo),,66,72
246,3,7:32.0,,D. Wade misses 3-pt jump shot from 26 ft,66,72
247,3,7:30.0,Defensive rebound by J. Smith,,66,72
248,3,7:26.0,Personal take foul by R. Rondo (drawn by L. James),,66,72
249,3,7:08.0,K. Love misses 2-pt jump shot from 10 ft,,66,72
250,3,7:07.0,,Defensive rebound by R. Lopez,66,72
251,3,6:58.0,,R. Rondo makes 2-pt layup from 1 ft,66,74
252,3,6:41.0,L. James makes 2-pt layup from 1 ft (assist by K. Love),,68,74
253,3,6:19.0,,R. Rondo misses 2-pt jump shot from 21 ft,68,74
254,3,6:18.0,Defensive rebound by L. James,,68,74
255,3,6:13.0,Shooting foul by R. Rondo (drawn by T. Thompson),,68,74
256,3,6:13.0,T. Thompson misses free throw 1 of 2,,68,74
257,3,6:13.0,Offensive rebound by Team,,68,74
258,3,6:13.0,T. Thompson misses free throw 2 of 2,,68,74
259,3,6:13.0,,I. Canaan enters the game for D. Wade,68,74
260,3,6:11.0,,Defensive rebound by T. Gibson,68,74
261,3,5:59.0,,R. Lopez makes 2-pt hook shot from 6 ft (assist by T. Gibson),68,76
262,3,5:47.0,Personal foul by R. Rondo (drawn by K. Irving),,68,76
263,3,5:47.0,,Chicago full timeout,68,76
264,3,5:47.0,,D. Wade enters the game for R. Rondo,68,76
265,3,5:35.0,L. James makes 2-pt jump shot from 21 ft,,70,76
266,3,5:14.0,,I. Canaan makes 2-pt jump shot from 18 ft (assist by D. Wade),70,78
267,3,4:47.0,Turnover by Team (shot clock),,70,78
268,3,4:33.0,,D. Wade misses 3-pt jump shot from 26 ft,70,78
269,3,4:33.0,Defensive rebound by T. Thompson,,70,78
270,3,4:22.0,K. Love makes 3-pt jump shot from 26 ft (assist by T. Thompson),,73,78
271,3,3:57.0,,T. Gibson misses 2-pt hook shot at rim,73,78
272,3,3:57.0,,Offensive rebound by Team,73,78
273,3,3:57.0,Loose ball foul by K. Love (drawn by R. Lopez),,73,78
274,3,3:48.0,,I. Canaan makes 3-pt jump shot from 23 ft (assist by J. Butler),73,81
275,3,3:35.0,K. Irving misses 2-pt jump shot from 11 ft,,73,81
276,3,3:34.0,,Defensive rebound by T. Gibson,73,81
277,3,3:23.0,,Offensive foul by R. Lopez (drawn by L. James),73,81
278,3,3:23.0,,Turnover by R. Lopez (offensive foul),73,81
279,3,3:23.0,,N. Mirotić enters the game for T. Gibson,73,81
280,3,3:11.0,K. Love misses 3-pt jump shot from 26 ft,,73,81
281,3,3:09.0,Offensive rebound by K. Irving,,73,81
282,3,3:00.0,K. Irving misses 2-pt layup from 3 ft (block by J. Butler),,73,81
283,3,2:58.0,,Defensive rebound by N. Mirotić,73,81
284,3,2:57.0,,Personal foul by K. Love (drawn by J. Butler),73,81
285,3,2:57.0,Cleveland full timeout,,73,81
286,3,2:57.0,,J. Butler misses free throw 1 of 2,73,81
287,3,2:57.0,,Offensive rebound by Team,73,81
288,3,2:57.0,,J. Butler makes free throw 2 of 2,73,82
289,3,2:41.0,K. Love makes 2-pt dunk at rim (assist by L. James),,75,82
290,3,2:22.0,,D. Wade makes 2-pt layup from 1 ft (assist by J. Butler),75,84
291,3,1:59.0,K. Irving misses 2-pt jump shot from 13 ft,,75,84
292,3,1:57.0,,Defensive rebound by J. Butler,75,84
293,3,1:46.0,,J. Butler makes 2-pt layup from 2 ft (assist by N. Mirotić),75,86
294,3,1:25.0,L. James makes 3-pt jump shot from 26 ft,,78,86
295,3,1:04.0,,D. Wade makes 2-pt jump shot from 18 ft,78,88
296,3,0:54.0,Turnover by L. James (offensive foul),,78,88
297,3,0:54.0,,Offensive charge foul by L. James (drawn by N. Mirotić),78,88
298,3,0:54.0,C. Frye enters the game for T. Thompson,,78,88
299,3,0:54.0,I. Shumpert enters the game for K. Irving,,78,88
300,3,0:46.0,,Offensive foul by N. Mirotić (drawn by K. Love),78,88
301,3,0:46.0,,Turnover by N. Mirotić (offensive foul),78,88
302,3,0:46.0,,T. Gibson enters the game for R. Lopez,78,88
303,3,0:30.0,L. James makes 2-pt jump shot from 16 ft,,80,88
304,3,0:21.0,,Offensive foul by J. Butler (drawn by I. Shumpert),80,88
305,3,0:21.0,,Turnover by J. Butler (offensive foul),80,88
306,3,0:01.0,J. Smith misses 3-pt jump shot from 26 ft,,80,88
307,3,0:00.0,,Defensive rebound by N. Mirotić,80,88
308,4,11:46.0,,D. Wade misses 2-pt jump shot from 17 ft,80,88
309,4,11:45.0,Defensive rebound by I. Shumpert,,80,88
310,4,11:39.0,Personal foul by D. Wade (drawn by C. Frye),,80,88
311,4,11:34.0,Personal foul by I. Canaan (drawn by L. James),,80,88
312,4,11:25.0,C. Frye makes 2-pt layup from 1 ft (assist by L. James),,82,88
313,4,11:06.0,,T. Gibson makes 2-pt jump shot from 7 ft (assist by R. Rondo),82,90
314,4,10:50.0,C. Frye makes 2-pt layup from 2 ft (assist by I. Shumpert),,84,90
315,4,10:25.0,,D. Wade misses 2-pt jump shot from 18 ft,84,90
316,4,10:25.0,Defensive rebound by Team,,84,90
317,4,10:25.0,,Loose ball foul by T. Gibson (drawn by C. Frye),84,90
318,4,10:18.0,Turnover by L. James (bad pass),,84,90
319,4,10:02.0,,D. Wade makes 2-pt layup from 1 ft (assist by R. Rondo),84,92
320,4,9:45.0,Turnover by L. James (lost ball; steal by D. Wade),,84,92
321,4,9:38.0,,I. Canaan misses 3-pt jump shot from 23 ft,84,92
322,4,9:37.0,,Offensive rebound by D. Wade,84,92
323,4,9:34.0,,Turnover by R. Rondo (bad pass; steal by I. Shumpert),84,92
324,4,9:26.0,R. Jefferson makes 3-pt jump shot from 23 ft (assist by I. Shumpert),,87,92
325,4,9:10.0,,N. Mirotić misses 3-pt jump shot from 27 ft,87,92
326,4,9:09.0,Defensive rebound by I. Shumpert,,87,92
327,4,8:55.0,L. James misses 3-pt jump shot from 26 ft,,87,92
328,4,8:54.0,,Defensive rebound by N. Mirotić,87,92
329,4,8:45.0,,D. Wade misses 3-pt jump shot from 26 ft,87,92
330,4,8:44.0,,Offensive rebound by T. Gibson,87,92
331,4,8:37.0,,N. Mirotić misses 2-pt layup from 2 ft,87,92
332,4,8:36.0,Defensive rebound by K. Love,,87,92
333,4,8:29.0,L. James makes 2-pt layup from 1 ft,,89,92
334,4,8:29.0,,Chicago full timeout,89,92
335,4,8:29.0,,J. Butler enters the game for D. Wade,89,92
336,4,8:09.0,,N. Mirotić misses 3-pt jump shot from 27 ft,89,92
337,4,8:08.0,,Offensive rebound by R. Rondo,89,92
338,4,8:08.0,,R. Rondo makes 2-pt layup from 1 ft,89,94
339,4,7:49.0,I. Shumpert misses 3-pt jump shot from 25 ft,,89,94
340,4,7:48.0,,Defensive rebound by N. Mirotić,89,94
341,4,7:38.0,,J. Butler misses 2-pt jump shot from 21 ft,89,94
342,4,7:37.0,,Offensive rebound by N. Mirotić,89,94
343,4,7:20.0,,R. Rondo makes 3-pt jump shot from 25 ft (assist by T. Gibson),89,97
344,4,7:07.0,L. James makes 2-pt layup from 1 ft,,91,97
345,4,6:47.0,,J. Butler makes 2-pt jump shot from 2 ft,91,99
346,4,6:30.0,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),,94,99
347,4,6:16.0,,Shooting foul by C. Frye (drawn by J. Butler),94,99
348,4,6:16.0,,J. Butler makes free throw 1 of 2,94,100
349,4,6:16.0,K. Irving enters the game for R. Jefferson,,94,100
350,4,6:16.0,,J. Butler makes free throw 2 of 2,94,101
351,4,5:51.0,L. James misses 2-pt jump shot from 17 ft,,94,101
352,4,5:50.0,,Defensive rebound by N. Mirotić,94,101
353,4,5:33.0,,R. Rondo misses 2-pt jump shot from 6 ft,94,101
354,4,5:32.0,Defensive rebound by C. Frye,,94,101
355,4,5:23.0,K. Irving misses 2-pt jump shot from 11 ft,,94,101
356,4,5:22.0,,Defensive rebound by N. Mirotić,94,101
357,4,4:59.0,,J. Butler misses 2-pt jump shot from 17 ft,94,101
358,4,4:58.0,,Offensive rebound by T. Gibson,94,101
359,4,4:58.0,,T. Gibson misses 2-pt layup from 1 ft,94,101
360,4,4:57.0,Defensive rebound by I. Shumpert,,94,101
361,4,4:50.0,I. Shumpert makes 2-pt layup from 2 ft (assist by K. Irving),,96,101
362,4,4:28.0,,N. Mirotić makes 2-pt jump shot from 13 ft (assist by R. Rondo),96,103
363,4,4:07.0,K. Love makes 3-pt jump shot from 22 ft (assist by L. James),,99,103
364,4,3:48.0,,Personal foul by K. Irving (drawn by T. Gibson),99,103
365,4,3:48.0,,Chicago full timeout,99,103
366,4,3:48.0,,D. Wade enters the game for I. Canaan,99,103
367,4,3:33.0,,D. Wade misses 2-pt jump shot from 11 ft,99,103
368,4,3:31.0,Defensive rebound by L. James,,99,103
369,4,3:24.0,K. Love misses 3-pt jump shot from 24 ft,,99,103
370,4,3:22.0,,Defensive rebound by J. Butler,99,103
371,4,3:15.0,,Shooting foul by C. Frye (drawn by J. Butler),99,103
372,4,3:15.0,,J. Butler makes free throw 1 of 2,99,104
373,4,3:15.0,,J. Butler makes free throw 2 of 2,99,105
374,4,3:04.0,K. Irving makes 2-pt layup from 3 ft (assist by L. James),,101,105
375,4,2:39.0,,D. Wade makes 2-pt layup from 3 ft,101,107
376,4,2:30.0,Cleveland full timeout,,101,107
377,4,2:30.0,J. Smith enters the game for I. Shumpert,,101,107
378,4,2:14.0,Turnover by L. James (lost ball; steal by N. Mirotić),,101,107
379,4,1:58.0,,N. Mirotić misses 3-pt jump shot from 23 ft,101,107
380,4,1:58.0,,Offensive rebound by D. Wade,101,107
381,4,1:58.0,,D. Wade makes 2-pt layup from 1 ft,101,109
382,4,1:53.0,Turnover by L. James (bad pass),,101,109
383,4,1:34.0,,J. Butler misses 2-pt jump shot from 21 ft,101,109
384,4,1:33.0,Defensive rebound by K. Love,,101,109
385,4,1:11.0,K. Irving misses 3-pt jump shot from 24 ft (block by N. Mirotić),,101,109
386,4,1:11.0,Offensive rebound by K. Irving,,101,109
