,QUARTER,TIME_REMAINING,UTAH_ACTION,SACRAMENTO_ACTION,UTAH_SCORE,SACRAMENTO_SCORE
79,1,0:12.0,D. Favors makes 2-pt jump shot from 19 ft (assist by G. Hill),,25,31
80,1,0:02.0,,D. Collison misses 2-pt jump shot from 19 ft,25,31
81,1,0:01.0,Defensive rebound by A. Burks,,25,31
82,2,11:42.0,A. Burks misses 3-pt jump shot from 26 ft,,25,31
83,2,11:41.0,,Defensive rebound by W. Cauley-Stein,25,31
84,2,11:24.0,,Sacramento full timeout,25,31
85,2,11:17.0,,G. Temple misses 2-pt layup from 4 ft,25,31
86,2,11:16.0,Defensive rebound by G. Hill,,25,31
87,2,10:57.0,B. Diaw makes 2-pt jump shot from 21 ft (assist by G. Hill),,27,31
88,2,10:44.0,,W. Cauley-Stein misses 2-pt layup from 4 ft,27,31
89,2,10:42.0,Defensive rebound by A. Burks,,27,31
90,2,10:34.0,Turnover by R. Hood (traveling),,27,31
91,2,10:19.0,,G. Temple makes 2-pt layup from 4 ft (assist by W. Cauley-Stein),27,33
92,2,10:09.0,Turnover by D. Favors (bad pass; steal by G. Temple),,27,33
93,2,9:55.0,,B. Hield makes 3-pt jump shot from 24 ft (assist by D. Collison),27,36
94,2,9:42.0,G. Hill misses 2-pt jump shot from 3 ft,,27,36
95,2,9:41.0,,Defensive rebound by W. Cauley-Stein,27,36
96,2,9:26.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by G. Temple),27,38
97,2,9:26.0,Utah full timeout,,27,38
98,2,9:26.0,J. Ingles enters the game for D. Favors,,27,38
99,2,9:26.0,D. Exum enters the game for G. Hill,,27,38
100,2,9:26.0,R. Gobert enters the game for A. Burks,,27,38
101,2,9:26.0,,K. Koufos enters the game for W. Cauley-Stein,27,38
102,2,9:26.0,,T. Lawson enters the game for D. Collison,27,38
103,2,9:02.0,R. Hood makes 2-pt jump shot from 22 ft,,29,38
104,2,8:38.0,,Turnover by T. Lawson (lost ball),29,38
105,2,8:28.0,Shooting foul by T. Lawson (drawn by R. Gobert),,29,38
106,2,8:28.0,R. Gobert misses free throw 1 of 2,,29,38
107,2,8:28.0,Offensive rebound by Team,,29,38
108,2,8:28.0,R. Gobert misses free throw 2 of 2,,29,38
109,2,8:28.0,G. Hayward enters the game for R. Hood,,29,38
110,2,8:28.0,T. Lyles enters the game for B. Diaw,,29,38
111,2,8:27.0,,Defensive rebound by B. Hield,29,38
112,2,8:09.0,,G. Temple misses 2-pt jump shot from 13 ft,29,38
113,2,8:07.0,Defensive rebound by T. Lyles,,29,38
114,2,7:47.0,D. Exum makes 2-pt jump shot from 11 ft,,31,38
115,2,7:33.0,,A. Tolliver makes 3-pt jump shot from 22 ft (assist by G. Temple),31,41
116,2,7:16.0,R. Gobert misses 2-pt jump shot from 7 ft,,31,41
117,2,7:16.0,Offensive rebound by D. Exum,,31,41
118,2,7:10.0,Turnover by G. Hayward (bad pass; steal by B. Hield),,31,41
119,2,6:53.0,,T. Lawson misses 3-pt jump shot from 25 ft,31,41
120,2,6:52.0,Defensive rebound by R. Gobert,,31,41
121,2,6:44.0,G. Hayward misses 3-pt jump shot from 26 ft,,31,41
122,2,6:43.0,,Defensive rebound by A. Tolliver,31,41
123,2,6:30.0,,A. Tolliver makes 2-pt jump shot from 9 ft (assist by T. Lawson),31,43
124,2,6:12.0,D. Exum misses 2-pt jump shot from 5 ft (block by K. Koufos),,31,43
125,2,6:11.0,,Defensive rebound by K. Koufos,31,43
126,2,6:04.0,,T. Lawson makes 2-pt jump shot from 20 ft,31,45
127,2,6:04.0,Utah full timeout,,31,45
128,2,6:04.0,A. Burks enters the game for D. Exum,,31,45
129,2,6:04.0,G. Hill enters the game for J. Ingles,,31,45
130,2,6:04.0,D. Favors enters the game for T. Lyles,,31,45
131,2,6:04.0,,S. Labissière enters the game for G. Temple,31,45
132,2,6:04.0,,A. Afflalo enters the game for A. Tolliver,31,45
133,2,5:50.0,G. Hayward makes 2-pt jump shot from 18 ft,,33,45
134,2,5:37.0,,T. Lawson makes 2-pt jump shot from 16 ft (assist by A. Afflalo),33,47
135,2,5:37.0,,Shooting foul by G. Hill (drawn by T. Lawson),33,47
136,2,5:37.0,Official timeout,,33,47
137,2,5:37.0,,T. Lawson makes free throw 1 of 1,33,48
138,2,5:21.0,G. Hill misses 2-pt jump shot from 12 ft,,33,48
139,2,5:20.0,Offensive rebound by Team,,33,48
140,2,5:20.0,,Loose ball foul by K. Koufos (drawn by R. Gobert),33,48
141,2,5:18.0,Personal foul by S. Labissière (drawn by R. Gobert),,33,48
142,2,5:12.0,G. Hayward makes 2-pt layup from 4 ft,,35,48
143,2,5:12.0,Shooting foul by K. Koufos (drawn by G. Hayward),,35,48
144,2,5:12.0,G. Hayward misses free throw 1 of 1,,35,48
145,2,5:11.0,,Defensive rebound by K. Koufos,35,48
146,2,4:50.0,,B. Hield makes 2-pt jump shot from 13 ft,35,50
147,2,4:37.0,G. Hayward misses 2-pt jump shot from 12 ft,,35,50
148,2,4:36.0,,Defensive rebound by B. Hield,35,50
149,2,4:31.0,,B. Hield misses 3-pt jump shot from 26 ft,35,50
150,2,4:30.0,Defensive rebound by R. Gobert,,35,50
151,2,4:20.0,,Loose ball foul by S. Labissière (drawn by D. Favors),35,50
152,2,4:20.0,D. Favors misses free throw 1 of 2,,35,50
153,2,4:20.0,Offensive rebound by Team,,35,50
154,2,4:20.0,R. Hood enters the game for A. Burks,,35,50
155,2,4:20.0,D. Favors makes free throw 2 of 2,,36,50
156,2,4:09.0,,Personal foul by R. Hood (drawn by B. Hield),36,50
157,2,4:09.0,,W. Cauley-Stein enters the game for S. Labissière,36,50
158,2,3:59.0,,A. Afflalo makes 2-pt jump shot from 15 ft (assist by K. Koufos),36,52
159,2,3:38.0,Utah full timeout,,36,52
160,2,3:38.0,,D. Collison enters the game for T. Lawson,36,52
161,2,3:38.0,,G. Temple enters the game for B. Hield,36,52
162,2,3:33.0,Shooting foul by K. Koufos (drawn by R. Hood),,36,52
163,2,3:33.0,R. Hood makes free throw 1 of 3,,37,52
164,2,3:33.0,R. Hood makes free throw 2 of 3,,38,52
165,2,3:33.0,R. Hood makes free throw 3 of 3,,39,52
166,2,3:09.0,,D. Collison misses 2-pt jump shot from 21 ft,39,52
167,2,3:08.0,Defensive rebound by R. Gobert,,39,52
168,2,3:05.0,Personal foul by G. Temple (drawn by G. Hill),,39,52
169,2,3:05.0,G. Hill makes free throw 1 of 2,,40,52
170,2,3:05.0,J. Ingles enters the game for D. Favors,,40,52
171,2,3:05.0,B. Diaw enters the game for R. Hood,,40,52
172,2,3:05.0,G. Hill makes free throw 2 of 2,,41,52
173,2,2:47.0,,W. Cauley-Stein misses 2-pt jump shot from 11 ft,41,52
174,2,2:45.0,,Offensive rebound by K. Koufos,41,52
175,2,2:42.0,,K. Koufos misses 2-pt layup from 3 ft,41,52
176,2,2:41.0,Defensive rebound by G. Hayward,,41,52
177,2,2:36.0,B. Diaw makes 2-pt layup from 5 ft,,43,52
178,2,2:20.0,,K. Koufos misses 2-pt jump shot from 5 ft,43,52
179,2,2:19.0,Defensive rebound by R. Gobert,,43,52
180,2,2:10.0,R. Gobert misses 2-pt jump shot from 4 ft (block by W. Cauley-Stein),,43,52
181,2,2:08.0,Offensive rebound by G. Hill,,43,52
182,2,2:08.0,G. Hill makes 2-pt layup from 1 ft,,45,52
183,2,2:08.0,,Sacramento full timeout,45,52
184,2,2:08.0,,A. Tolliver enters the game for K. Koufos,45,52
185,2,1:48.0,,A. Afflalo misses 2-pt jump shot from 9 ft,45,52
186,2,1:47.0,,Offensive rebound by A. Afflalo,45,52
187,2,1:46.0,,A. Afflalo misses 2-pt layup from 2 ft,45,52
188,2,1:46.0,Defensive rebound by R. Gobert,,45,52
189,2,1:32.0,Turnover by B. Diaw (step out of bounds),,45,52
190,2,1:08.0,,D. Collison makes 2-pt jump shot from 16 ft,45,54
191,2,0:53.0,Turnover by J. Ingles (bad pass; steal by A. Tolliver),,45,54
192,2,0:39.0,,G. Temple makes 2-pt jump shot from 15 ft,45,56
193,2,0:31.0,J. Ingles misses 3-pt jump shot from 23 ft,,45,56
194,2,0:30.0,,Defensive rebound by A. Afflalo,45,56
195,2,0:10.0,,A. Afflalo makes 3-pt jump shot from 24 ft (assist by D. Collison),45,59
196,3,11:36.0,D. Favors makes 2-pt dunk at rim (assist by R. Gobert),,47,59
197,3,11:14.0,,Turnover by K. Koufos (bad pass; steal by R. Gobert),47,59
198,3,11:03.0,R. Hood makes 2-pt jump shot from 9 ft,,49,59
199,3,10:50.0,,D. Collison misses 3-pt jump shot from 26 ft,49,59
200,3,10:50.0,Defensive rebound by R. Gobert,,49,59
201,3,10:34.0,G. Hill makes 3-pt jump shot from 25 ft (assist by R. Gobert),,52,59
202,3,10:09.0,,T. Lawson makes 2-pt jump shot from 13 ft,52,61
203,3,9:55.0,R. Gobert misses 2-pt jump shot from 5 ft,,52,61
204,3,9:54.0,,Defensive rebound by W. Cauley-Stein,52,61
205,3,9:31.0,,T. Lawson makes 2-pt jump shot from 15 ft,52,63
206,3,9:19.0,G. Hill misses 2-pt jump shot from 18 ft,,52,63
207,3,9:18.0,,Defensive rebound by W. Cauley-Stein,52,63
208,3,9:09.0,,W. Cauley-Stein misses 2-pt dunk at rim (block by R. Gobert),52,63
209,3,9:09.0,,Offensive rebound by Team,52,63
210,3,8:54.0,,K. Koufos misses 2-pt jump shot from 13 ft,52,63
211,3,8:53.0,Defensive rebound by G. Hill,,52,63
212,3,8:38.0,G. Hayward misses 3-pt jump shot from 25 ft,,52,63
213,3,8:37.0,,Defensive rebound by W. Cauley-Stein,52,63
214,3,8:25.0,,W. Cauley-Stein makes 2-pt jump shot from 8 ft (assist by D. Collison),52,65
215,3,8:07.0,R. Hood misses 2-pt jump shot from 10 ft,,52,65
216,3,8:06.0,,Defensive rebound by T. Lawson,52,65
217,3,7:59.0,,D. Collison misses 2-pt jump shot from 4 ft (block by R. Gobert),52,65
218,3,7:58.0,Defensive rebound by R. Hood,,52,65
219,3,7:48.0,G. Hayward misses 3-pt jump shot from 23 ft,,52,65
220,3,7:48.0,Offensive rebound by Team,,52,65
221,3,7:48.0,,Loose ball foul by K. Koufos (drawn by R. Gobert),52,65
222,3,7:40.0,R. Hood makes 2-pt jump shot from 5 ft (assist by D. Favors),,54,65
223,3,7:21.0,,K. Koufos makes 2-pt hook shot from 10 ft,54,67
224,3,6:56.0,R. Hood misses 2-pt jump shot from 21 ft,,54,67
225,3,6:55.0,,Defensive rebound by D. Collison,54,67
226,3,6:42.0,,A. Afflalo misses 2-pt jump shot from 22 ft,54,67
227,3,6:42.0,Defensive rebound by R. Gobert,,54,67
228,3,6:19.0,R. Hood misses 3-pt jump shot from 26 ft,,54,67
229,3,6:18.0,Offensive rebound by Team,,54,67
230,3,6:18.0,J. Ingles enters the game for D. Favors,,54,67
231,3,6:18.0,B. Diaw enters the game for R. Hood,,54,67
232,3,6:18.0,,G. Temple enters the game for T. Lawson,54,67
233,3,6:18.0,,A. Tolliver enters the game for K. Koufos,54,67
234,3,6:06.0,B. Diaw misses 2-pt jump shot from 12 ft,,54,67
235,3,6:05.0,Offensive rebound by J. Ingles,,54,67
236,3,5:53.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by G. Hill),,57,67
237,3,5:37.0,,G. Temple misses 3-pt jump shot from 25 ft,57,67
238,3,5:37.0,Defensive rebound by G. Hayward,,57,67
239,3,5:33.0,Shooting foul by W. Cauley-Stein (drawn by G. Hayward),,57,67
240,3,5:33.0,,Sacramento full timeout,57,67
241,3,5:33.0,G. Hayward makes free throw 1 of 2,,58,67
242,3,5:33.0,D. Exum enters the game for G. Hill,,57,67
243,3,5:33.0,G. Hayward makes free throw 2 of 2,,59,67
244,3,5:12.0,,Turnover by D. Collison (bad pass; steal by J. Ingles),59,67
245,3,5:01.0,G. Hayward makes 3-pt jump shot from 25 ft,,62,67
246,3,4:42.0,,Turnover by G. Temple (bad pass),62,67
247,3,4:23.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),,64,67
248,3,4:01.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by A. Tolliver),64,70
249,3,3:44.0,D. Exum misses 3-pt jump shot from 25 ft,,64,70
250,3,3:43.0,,Defensive rebound by G. Temple,64,70
251,3,3:33.0,,A. Tolliver misses 3-pt jump shot from 26 ft,64,70
252,3,3:33.0,Defensive rebound by R. Gobert,,64,70
253,3,3:16.0,Personal foul by A. Tolliver (drawn by R. Gobert),,64,70
254,3,3:09.0,G. Hayward misses 2-pt jump shot from 10 ft,,64,70
255,3,3:09.0,,Defensive rebound by Team,64,70
256,3,3:09.0,Loose ball foul by R. Gobert (drawn by W. Cauley-Stein),,64,70
257,3,3:09.0,,B. Hield enters the game for A. Afflalo,64,70
258,3,2:51.0,,Turnover by B. Hield (bad pass; steal by J. Ingles),64,70
259,3,2:47.0,Turnover by J. Ingles (lost ball; steal by D. Collison),,64,70
260,3,2:31.0,,G. Temple misses 2-pt jump shot from 19 ft,64,70
261,3,2:30.0,Defensive rebound by R. Gobert,,64,70
262,3,2:21.0,G. Hayward misses 2-pt layup from 4 ft,,64,70
263,3,2:20.0,,Defensive rebound by G. Temple,64,70
264,3,2:18.0,,Personal foul by J. Ingles (drawn by G. Temple),64,70
265,3,2:18.0,Utah full timeout,,64,70
266,3,2:18.0,A. Burks enters the game for G. Hayward,,64,70
267,3,2:18.0,G. Hill enters the game for R. Gobert,,64,70
268,3,2:18.0,D. Favors enters the game for D. Exum,,64,70
269,3,2:07.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by G. Temple),64,72
270,3,1:48.0,Shooting foul by G. Temple (drawn by G. Hill),,64,72
271,3,1:48.0,G. Hill makes free throw 1 of 2,,65,72
272,3,1:48.0,R. Hood enters the game for J. Ingles,,65,72
273,3,1:48.0,G. Hill makes free throw 2 of 2,,66,72
274,3,1:31.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by B. Hield),66,75
275,3,1:07.0,Turnover by G. Hill (bad pass; steal by W. Cauley-Stein),,66,75
276,3,1:03.0,,Turnover by B. Hield (lost ball; steal by A. Burks),66,75
277,3,1:00.0,Turnover by A. Burks (lost ball; steal by G. Temple),,66,75
278,3,0:58.0,,D. Collison makes 2-pt layup from 3 ft (assist by G. Temple),66,77
279,3,0:42.0,Turnover by B. Diaw (bad pass),,66,77
280,3,0:36.0,,D. Collison makes 2-pt jump shot from 19 ft,66,79
281,3,0:12.0,R. Hood makes 3-pt jump shot from 26 ft (assist by G. Hill),,69,79
282,3,0:02.0,,D. Collison makes 2-pt jump shot from 19 ft,69,81
283,3,0:00.0,G. Hill misses 3-pt jump shot from 50 ft,,69,81
284,3,0:00.0,Offensive rebound by Team,,69,81
285,4,11:36.0,,B. Hield misses 3-pt jump shot from 25 ft,69,81
286,4,11:36.0,Defensive rebound by D. Favors,,69,81
287,4,11:23.0,R. Hood makes 3-pt jump shot from 27 ft (assist by D. Favors),,72,81
288,4,11:11.0,,Turnover by T. Lawson (bad pass; steal by A. Burks),72,81
289,4,11:04.0,G. Hill misses 3-pt jump shot from 26 ft,,72,81
290,4,11:03.0,,Defensive rebound by K. Koufos,72,81
291,4,10:50.0,,B. Hield makes 2-pt jump shot from 20 ft,72,83
292,4,10:24.0,Turnover by A. Burks (bad pass),,72,83
293,4,10:07.0,,A. Tolliver makes 2-pt jump shot from 6 ft (assist by T. Lawson),72,85
294,4,9:49.0,R. Hood makes 3-pt jump shot from 24 ft (assist by A. Burks),,75,85
295,4,9:37.0,,Turnover by B. Hield (bad pass; steal by R. Hood),75,85
296,4,9:16.0,R. Hood makes 3-pt jump shot from 23 ft (assist by G. Hill),,78,85
297,4,9:01.0,,T. Lawson makes 2-pt jump shot from 17 ft,78,87
298,4,8:41.0,J. Ingles misses 3-pt jump shot from 25 ft,,78,87
299,4,8:40.0,,Defensive rebound by T. Lawson,78,87
300,4,8:30.0,,Turnover by B. Hield (bad pass; steal by R. Hood),78,87
301,4,8:28.0,Personal foul by T. Lawson (drawn by R. Hood),,78,87
302,4,8:28.0,Official timeout,,78,87
303,4,8:28.0,,A. Afflalo enters the game for G. Temple,78,87
304,4,8:28.0,G. Hayward enters the game for D. Favors,,78,87
305,4,8:28.0,D. Exum enters the game for G. Hill,,78,87
306,4,8:28.0,R. Gobert enters the game for A. Burks,,78,87
307,4,8:10.0,Shooting foul by A. Afflalo (drawn by R. Hood),,78,87
308,4,8:10.0,R. Hood misses free throw 1 of 2,,78,87
309,4,8:10.0,Offensive rebound by Team,,78,87
310,4,8:10.0,R. Hood makes free throw 2 of 2,,79,87
311,4,7:52.0,,Shooting foul by R. Hood (drawn by K. Koufos),79,87
312,4,7:52.0,,K. Koufos makes free throw 1 of 2,79,88
313,4,7:52.0,B. Diaw enters the game for J. Ingles,,79,88
314,4,7:52.0,,K. Koufos makes free throw 2 of 2,79,89
315,4,7:35.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),,81,89
316,4,7:23.0,,T. Lawson misses 2-pt layup from 3 ft,81,89
317,4,7:23.0,Defensive rebound by Team,,81,89
318,4,7:05.0,D. Exum misses 3-pt jump shot from 24 ft,,81,89
319,4,7:04.0,,Defensive rebound by A. Tolliver,81,89
320,4,6:40.0,,B. Hield misses 2-pt jump shot from 13 ft,81,89
321,4,6:39.0,,Offensive rebound by K. Koufos,81,89
322,4,6:39.0,,K. Koufos misses 2-pt layup from 3 ft,81,89
323,4,6:38.0,Defensive rebound by R. Gobert,,81,89
324,4,6:25.0,G. Hayward misses 2-pt jump shot from 10 ft,,81,89
325,4,6:23.0,Offensive rebound by G. Hayward,,81,89
326,4,6:23.0,G. Hayward misses 2-pt layup from 1 ft,,81,89
327,4,6:22.0,Offensive rebound by R. Gobert,,81,89
328,4,6:22.0,R. Gobert misses 2-pt layup from 2 ft,,81,89
329,4,6:21.0,,Defensive rebound by A. Tolliver,81,89
330,4,6:07.0,,Turnover by B. Hield (step out of bounds),81,89
331,4,6:07.0,A. Burks enters the game for R. Hood,,81,89
332,4,5:49.0,G. Hayward makes 2-pt layup from 3 ft (assist by B. Diaw),,83,89
333,4,5:37.0,,Personal foul by G. Hayward (drawn by A. Afflalo),83,89
334,4,5:37.0,,Sacramento full timeout,83,89
335,4,5:37.0,G. Hill enters the game for D. Exum,,83,89
336,4,5:37.0,,D. Collison enters the game for B. Hield,83,89
337,4,5:32.0,,Personal foul by A. Burks (drawn by D. Collison),83,89
338,4,5:18.0,,A. Afflalo misses 3-pt jump shot from 26 ft,83,89
339,4,5:18.0,Defensive rebound by R. Gobert,,83,89
340,4,5:07.0,A. Burks makes 2-pt jump shot from 6 ft,,85,89
341,4,5:07.0,Shooting block foul by T. Lawson (drawn by A. Burks),,85,89
342,4,5:07.0,,W. Cauley-Stein enters the game for A. Tolliver,85,89
343,4,5:07.0,A. Burks makes free throw 1 of 1,,86,89
344,4,4:45.0,,K. Koufos makes 2-pt hook shot from 12 ft (assist by A. Afflalo),86,91
345,4,4:21.0,A. Burks misses 2-pt layup from 3 ft,,86,91
346,4,4:20.0,,Defensive rebound by K. Koufos,86,91
347,4,4:11.0,,T. Lawson makes 2-pt jump shot from 15 ft,86,93
348,4,3:57.0,Personal block foul by K. Koufos (drawn by G. Hayward),,86,93
349,4,3:57.0,R. Hood enters the game for A. Burks,,86,93
350,4,3:49.0,G. Hill misses 2-pt jump shot from 11 ft,,86,93
351,4,3:48.0,,Defensive rebound by T. Lawson,86,93
352,4,3:35.0,,T. Lawson misses 2-pt jump shot from 14 ft,86,93
353,4,3:35.0,Defensive rebound by R. Hood,,86,93
354,4,3:24.0,R. Hood misses 2-pt jump shot from 11 ft,,86,93
355,4,3:23.0,,Defensive rebound by D. Collison,86,93
356,4,2:59.0,,T. Lawson misses 3-pt jump shot from 25 ft,86,93
357,4,2:58.0,Defensive rebound by R. Gobert,,86,93
358,4,2:48.0,Shooting foul by D. Collison (drawn by G. Hayward),,86,93
359,4,2:48.0,Utah full timeout,,86,93
360,4,2:48.0,G. Hayward makes free throw 1 of 2,,87,93
361,4,2:48.0,G. Hayward makes free throw 2 of 2,,88,93
362,4,2:24.0,,A. Afflalo misses 2-pt jump shot from 11 ft,88,93
363,4,2:24.0,Defensive rebound by R. Hood,,88,93
364,4,2:05.0,R. Hood misses 3-pt jump shot from 23 ft,,88,93
365,4,2:04.0,,Defensive rebound by W. Cauley-Stein,88,93
366,4,1:51.0,,K. Koufos makes 2-pt jump shot from 11 ft (assist by T. Lawson),88,95
367,4,1:29.0,R. Hood makes 2-pt jump shot from 10 ft,,90,95
368,4,1:18.0,,Shooting foul by B. Diaw (drawn by T. Lawson),90,95
369,4,1:18.0,,T. Lawson misses free throw 1 of 2,90,95
370,4,1:18.0,,Offensive rebound by Team,90,95
371,4,1:18.0,J. Ingles enters the game for B. Diaw,,90,95
372,4,1:18.0,,G. Temple enters the game for W. Cauley-Stein,90,95
373,4,1:18.0,,T. Lawson makes free throw 2 of 2,90,96
374,4,1:06.0,G. Hayward misses 2-pt jump shot from 15 ft,,90,96
375,4,1:05.0,Offensive rebound by R. Gobert,,90,96
376,4,1:00.0,G. Hill misses 3-pt jump shot from 23 ft,,90,96
377,4,1:00.0,,Defensive rebound by T. Lawson,90,96
378,4,0:54.0,,Sacramento full timeout,90,96
379,4,0:54.0,,Turnover by Team (5 sec inbounds),90,96
380,4,0:54.0,,W. Cauley-Stein enters the game for T. Lawson,90,96
381,4,0:43.0,J. Ingles misses 3-pt jump shot from 25 ft,,90,96
382,4,0:42.0,Offensive rebound by R. Gobert,,90,96
383,4,0:37.0,G. Hill misses 3-pt jump shot from 26 ft,,90,96
384,4,0:37.0,Offensive rebound by Team,,90,96
