,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,PHOENIX_ACTION,CLEVELAND_SCORE,PHOENIX_SCORE
77,1,4:06.0,K. Love makes free throw 1 of 2,,27,21
78,1,4:06.0,,B. Knight enters the game for E. Bledsoe,27,21
79,1,4:06.0,,D. Bender enters the game for M. Chriss,27,21
80,1,4:06.0,I. Shumpert enters the game for D. Liggins,,27,21
81,1,4:06.0,K. Love makes free throw 2 of 2,,28,21
82,1,3:48.0,,P. Tucker misses 3-pt jump shot from 24 ft,28,21
83,1,3:46.0,Defensive rebound by I. Shumpert,,28,21
84,1,3:42.0,L. James misses 2-pt layup from 1 ft,,28,21
85,1,3:40.0,Offensive rebound by T. Thompson,,28,21
86,1,3:40.0,T. Thompson makes 2-pt layup from 1 ft,,30,21
87,1,3:19.0,,Turnover by B. Knight (bad pass; steal by I. Shumpert),30,21
88,1,3:16.0,I. Shumpert makes 2-pt layup at rim,,32,21
89,1,3:16.0,,Phoenix full timeout,32,21
90,1,2:58.0,,Turnover by D. Bender (bad pass; steal by L. James),32,21
91,1,2:53.0,L. James makes 2-pt layup from 1 ft,,34,21
92,1,2:42.0,,D. Booker misses 2-pt layup from 1 ft,34,21
93,1,2:40.0,,Offensive rebound by D. Bender,34,21
94,1,2:40.0,,D. Bender makes 2-pt layup from 2 ft,34,23
95,1,2:17.0,I. Shumpert misses 3-pt jump shot from 24 ft,,34,23
96,1,2:15.0,Offensive rebound by T. Thompson,,34,23
97,1,2:09.0,K. Irving misses 2-pt jump shot from 5 ft (block by A. Len),,34,23
98,1,2:07.0,Offensive rebound by K. Irving,,34,23
99,1,2:03.0,Turnover by K. Irving (bad pass; steal by D. Bender),,34,23
100,1,1:58.0,,A. Len makes 2-pt layup from 1 ft (assist by P. Tucker),34,25
101,1,1:56.0,Cleveland full timeout,,34,25
102,1,1:56.0,,L. Barbosa enters the game for D. Booker,34,25
103,1,1:56.0,K. Felder enters the game for L. James,,34,25
104,1,1:56.0,R. Jefferson enters the game for K. Irving,,34,25
105,1,1:45.0,Personal foul by D. Bender (drawn by K. Love),,34,25
106,1,1:45.0,K. Love makes free throw 1 of 2,,35,25
107,1,1:45.0,K. Love makes free throw 2 of 2,,36,25
108,1,1:25.0,,A. Len misses 2-pt jump shot from 10 ft,36,25
109,1,1:22.0,Defensive rebound by Team,,36,25
110,1,1:03.0,K. Love makes 2-pt hook shot from 10 ft,,38,25
111,1,0:40.0,,D. Bender makes 3-pt jump shot from 24 ft (assist by L. Barbosa),38,28
112,1,0:29.0,K. Love misses 3-pt jump shot from 25 ft,,38,28
113,1,0:27.0,,Defensive rebound by P. Tucker,38,28
114,1,0:24.0,,Turnover by L. Barbosa (bad pass),38,28
115,1,0:24.0,C. Frye enters the game for T. Thompson,,38,28
116,1,0:24.0,L. James enters the game for K. Felder,,38,28
117,1,0:24.0,,T. Warren enters the game for A. Len,38,28
118,1,0:02.0,I. Shumpert makes 3-pt jump shot from 24 ft (assist by L. James),,41,28
119,1,0:00.0,,B. Knight misses 3-pt jump shot from 48 ft,41,28
120,1,0:00.0,,Offensive rebound by Team,41,28
121,2,11:40.0,K. Felder misses 2-pt jump shot from 11 ft,,41,28
122,2,11:34.0,,Defensive rebound by T. Warren,41,28
123,2,11:25.0,,Turnover by L. Barbosa (lost ball; steal by R. Jefferson),41,28
124,2,11:21.0,L. James makes 2-pt layup from 2 ft,,43,28
125,2,11:21.0,Shooting foul by T. Warren (drawn by L. James),,43,28
126,2,11:21.0,L. James makes free throw 1 of 1,,44,28
127,2,11:02.0,,Shooting foul by L. James (drawn by B. Knight),44,28
128,2,11:02.0,,B. Knight makes free throw 1 of 2,44,29
129,2,11:02.0,,B. Knight misses free throw 2 of 2,44,29
130,2,11:02.0,,D. Booker enters the game for D. Bender,44,29
131,2,11:02.0,,E. Bledsoe enters the game for T. Warren,44,29
132,2,11:00.0,Defensive rebound by I. Shumpert,,44,29
133,2,10:44.0,C. Frye makes 2-pt hook shot from 6 ft,,46,29
134,2,10:30.0,,P. Tucker makes 2-pt layup from 1 ft (assist by E. Bledsoe),46,31
135,2,10:17.0,Personal foul by L. Barbosa (drawn by C. Frye),,46,31
136,2,10:16.0,Turnover by L. James (bad pass),,46,31
137,2,10:16.0,,M. Chriss enters the game for L. Barbosa,46,31
138,2,10:00.0,,M. Chriss makes 2-pt dunk at rim (assist by B. Knight),46,33
139,2,9:37.0,K. Felder makes 2-pt layup from 1 ft,,48,33
140,2,9:25.0,,B. Knight misses 3-pt jump shot from 24 ft,48,33
141,2,9:23.0,Defensive rebound by C. Frye,,48,33
142,2,9:16.0,Turnover by L. James (bad pass; steal by B. Knight),,48,33
143,2,9:03.0,,Shooting foul by L. James (drawn by M. Chriss),48,33
144,2,9:03.0,,M. Chriss makes free throw 1 of 2,48,34
145,2,9:03.0,K. Irving enters the game for K. Felder,,48,34
146,2,9:03.0,,M. Chriss makes free throw 2 of 2,48,35
147,2,8:46.0,C. Frye makes 3-pt jump shot from 25 ft (assist by I. Shumpert),,51,35
148,2,8:31.0,,B. Knight misses 3-pt jump shot from 23 ft,51,35
149,2,8:29.0,Defensive rebound by L. James,,51,35
150,2,8:15.0,C. Frye makes 2-pt dunk at rim (assist by L. James),,53,35
151,2,8:14.0,,Phoenix full timeout,53,35
152,2,8:14.0,D. Liggins enters the game for I. Shumpert,,53,35
153,2,7:55.0,,E. Bledsoe makes 2-pt jump shot from 8 ft,53,37
154,2,7:55.0,,Shooting block foul by C. Frye (drawn by E. Bledsoe),53,37
155,2,7:55.0,,E. Bledsoe makes free throw 1 of 1,53,38
156,2,7:41.0,K. Irving misses 3-pt jump shot from 26 ft,,53,38
157,2,7:39.0,,Defensive rebound by E. Bledsoe,53,38
158,2,7:28.0,,P. Tucker makes 2-pt layup from 2 ft,53,40
159,2,7:13.0,C. Frye makes 3-pt jump shot from 25 ft (assist by K. Irving),,56,40
160,2,6:47.0,,P. Tucker misses 3-pt jump shot from 24 ft,56,40
161,2,6:45.0,Defensive rebound by C. Frye,,56,40
162,2,6:39.0,Personal block foul by P. Tucker (drawn by L. James),,56,40
163,2,6:39.0,K. Love enters the game for L. James,,56,40
164,2,6:39.0,,T. Chandler enters the game for B. Knight,56,40
165,2,6:28.0,C. Frye misses 3-pt jump shot from 26 ft,,56,40
166,2,6:26.0,,Defensive rebound by D. Booker,56,40
167,2,6:20.0,,Turnover by P. Tucker (bad pass; steal by K. Irving),56,40
168,2,6:12.0,K. Love misses 3-pt jump shot from 25 ft,,56,40
169,2,6:10.0,,Defensive rebound by T. Chandler,56,40
170,2,6:08.0,,Turnover by E. Bledsoe (bad pass),56,40
171,2,5:54.0,Personal foul by T. Chandler (drawn by K. Love),,56,40
172,2,5:54.0,Official timeout,,56,40
173,2,5:54.0,,T. Warren enters the game for P. Tucker,56,40
174,2,5:48.0,K. Irving makes 2-pt jump shot from 15 ft,,58,40
175,2,5:28.0,,Turnover by E. Bledsoe (bad pass),58,40
176,2,5:13.0,Personal foul by E. Bledsoe (drawn by K. Irving),,58,40
177,2,5:13.0,K. Irving makes free throw 1 of 2,,59,40
178,2,5:13.0,K. Irving makes free throw 2 of 2,,60,40
179,2,4:56.0,,Turnover by T. Warren (step out of bounds),60,40
180,2,4:40.0,K. Irving misses 2-pt jump shot from 6 ft (block by E. Bledsoe),,60,40
181,2,4:38.0,Offensive rebound by K. Love,,60,40
182,2,4:35.0,K. Love makes 2-pt hook shot from 5 ft,,62,40
183,2,4:23.0,,Shooting foul by R. Jefferson (drawn by T. Chandler),62,40
184,2,4:23.0,,T. Chandler makes free throw 1 of 2,62,41
185,2,4:23.0,T. Thompson enters the game for C. Frye,,62,41
186,2,4:23.0,,D. Bender enters the game for T. Warren,62,41
187,2,4:23.0,,T. Chandler makes free throw 2 of 2,62,42
188,2,4:06.0,K. Irving misses 3-pt jump shot from 24 ft,,62,42
189,2,4:02.0,,Defensive rebound by M. Chriss,62,42
190,2,3:59.0,,D. Booker makes 2-pt layup from 2 ft (assist by D. Bender),62,44
191,2,3:58.0,Cleveland full timeout,,62,44
192,2,3:43.0,D. Liggins misses 2-pt layup from 3 ft (block by D. Bender),,62,44
193,2,3:40.0,,Defensive rebound by T. Chandler,62,44
194,2,3:39.0,,Turnover by E. Bledsoe (lost ball; steal by D. Liggins),62,44
195,2,3:35.0,Turnover by D. Liggins (step out of bounds),,62,44
196,2,3:22.0,,D. Booker misses 3-pt jump shot from 23 ft,62,44
197,2,3:20.0,,Offensive rebound by D. Bender,62,44
198,2,3:18.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,62,44
199,2,3:16.0,Defensive rebound by T. Thompson,,62,44
200,2,3:01.0,K. Love misses 2-pt layup from 2 ft (block by M. Chriss),,62,44
201,2,3:00.0,Offensive rebound by K. Love,,62,44
202,2,3:00.0,Turnover by K. Love (traveling),,62,44
203,2,2:49.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),62,47
204,2,2:37.0,Personal foul by M. Chriss (drawn by T. Thompson),,62,47
205,2,2:37.0,T. Thompson makes free throw 1 of 2,,63,47
206,2,2:37.0,I. Shumpert enters the game for D. Liggins,,63,47
207,2,2:37.0,L. James enters the game for R. Jefferson,,63,47
208,2,2:37.0,,P. Tucker enters the game for M. Chriss,63,47
209,2,2:37.0,T. Thompson makes free throw 2 of 2,,64,47
210,2,2:21.0,,T. Chandler misses 2-pt layup from 2 ft (block by K. Love),64,47
211,2,2:18.0,,Offensive rebound by T. Chandler,64,47
212,2,2:18.0,,T. Chandler makes 2-pt layup from 2 ft,64,49
213,2,1:59.0,K. Love makes 3-pt jump shot from 23 ft (assist by K. Irving),,67,49
214,2,1:37.0,,D. Booker misses 2-pt jump shot from 5 ft,67,49
215,2,1:35.0,Defensive rebound by K. Love,,67,49
216,2,1:33.0,,Offensive charge foul by T. Thompson (drawn by E. Bledsoe),67,49
217,2,1:33.0,Turnover by T. Thompson (offensive foul),,67,49
218,2,1:15.0,,D. Bender misses 3-pt jump shot from 24 ft,67,49
219,2,1:13.0,Defensive rebound by T. Thompson,,67,49
220,2,1:09.0,Turnover by K. Irving (lost ball; steal by D. Booker),,67,49
221,2,0:59.0,,E. Bledsoe misses 2-pt layup from 2 ft,67,49
222,2,0:57.0,,Offensive rebound by D. Bender,67,49
223,2,0:57.0,,D. Bender misses 2-pt layup from 2 ft,67,49
224,2,0:55.0,,Offensive rebound by D. Booker,67,49
225,2,0:49.0,,T. Chandler misses 2-pt layup from 2 ft (block by I. Shumpert),67,49
226,2,0:49.0,Defensive rebound by T. Thompson,,67,49
227,2,0:36.0,I. Shumpert misses 3-pt jump shot from 24 ft,,67,49
228,2,0:34.0,,Defensive rebound by P. Tucker,67,49
229,2,0:31.0,,D. Booker makes 2-pt layup at rim (assist by P. Tucker),67,51
230,2,0:13.0,T. Thompson makes 2-pt dunk at rim,,69,51
231,2,0:02.0,,E. Bledsoe makes 2-pt layup from 1 ft,69,53
232,3,11:36.0,Turnover by L. James (lost ball; steal by T. Warren),,69,53
233,3,11:31.0,,T. Warren makes 2-pt layup from 1 ft,69,55
234,3,11:17.0,K. Irving makes 2-pt jump shot from 14 ft,,71,55
235,3,10:53.0,,T. Warren misses 2-pt layup from 2 ft,71,55
236,3,10:51.0,Defensive rebound by K. Love,,71,55
237,3,10:46.0,K. Irving makes 3-pt jump shot from 25 ft,,74,55
238,3,10:33.0,,T. Chandler misses 2-pt hook shot from 5 ft,74,55
239,3,10:30.0,Defensive rebound by L. James,,74,55
240,3,10:27.0,Turnover by K. Irving (bad pass),,74,55
241,3,10:11.0,,T. Chandler makes 2-pt dunk at rim (assist by D. Booker),74,57
242,3,9:48.0,K. Love misses 3-pt jump shot from 24 ft,,74,57
243,3,9:46.0,Offensive rebound by T. Thompson,,74,57
244,3,9:43.0,K. Love makes 3-pt jump shot from 25 ft (assist by T. Thompson),,77,57
245,3,9:23.0,,M. Chriss makes 3-pt jump shot from 24 ft (assist by D. Booker),77,60
246,3,8:55.0,K. Irving misses 3-pt jump shot from 24 ft,,77,60
247,3,8:53.0,,Defensive rebound by E. Bledsoe,77,60
248,3,8:50.0,,T. Warren makes 2-pt layup from 1 ft (assist by M. Chriss),77,62
249,3,8:32.0,L. James misses 3-pt jump shot from 25 ft,,77,62
250,3,8:30.0,,Defensive rebound by T. Chandler,77,62
251,3,8:25.0,,E. Bledsoe makes 3-pt jump shot from 25 ft,77,65
252,3,8:24.0,Cleveland full timeout,,77,65
253,3,8:00.0,K. Irving misses 2-pt jump shot from 20 ft,,77,65
254,3,7:56.0,,Defensive rebound by T. Chandler,77,65
255,3,7:50.0,,M. Chriss misses 2-pt jump shot from 21 ft,77,65
256,3,7:48.0,Defensive rebound by K. Love,,77,65
257,3,7:42.0,K. Love misses 3-pt jump shot from 25 ft,,77,65
258,3,7:38.0,Offensive rebound by T. Thompson,,77,65
259,3,7:33.0,K. Love makes 2-pt layup from 1 ft (assist by K. Irving),,79,65
260,3,7:13.0,,E. Bledsoe makes 2-pt jump shot from 16 ft,79,67
261,3,6:59.0,Personal foul by T. Chandler (drawn by D. Liggins),,79,67
262,3,6:47.0,D. Liggins makes 3-pt jump shot from 24 ft (assist by K. Love),,82,67
263,3,6:19.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,82,67
264,3,6:17.0,,Offensive rebound by T. Chandler,82,67
265,3,6:17.0,,T. Chandler makes 2-pt layup from 1 ft,82,69
266,3,6:00.0,L. James misses 2-pt jump shot from 9 ft,,82,69
267,3,5:57.0,,Defensive rebound by M. Chriss,82,69
268,3,5:55.0,,D. Booker makes 2-pt dunk at rim (assist by E. Bledsoe),82,71
269,3,5:35.0,Turnover by L. James (bad pass; steal by E. Bledsoe),,82,71
270,3,5:31.0,,T. Warren makes 2-pt layup from 2 ft (assist by M. Chriss),82,73
271,3,5:10.0,T. Thompson misses 2-pt layup from 2 ft,,82,73
272,3,5:08.0,,Defensive rebound by T. Chandler,82,73
273,3,5:03.0,,T. Warren makes 2-pt jump shot from 5 ft (assist by M. Chriss),82,75
274,3,5:02.0,Cleveland full timeout,,82,75
275,3,4:42.0,K. Irving misses 2-pt jump shot from 4 ft (block by T. Chandler),,82,75
276,3,4:42.0,Offensive rebound by Team,,82,75
277,3,4:39.0,Turnover by L. James (bad pass; steal by T. Warren),,82,75
278,3,4:34.0,,D. Booker makes 2-pt layup from 2 ft (assist by T. Warren),82,77
279,3,4:17.0,L. James makes 2-pt layup from 2 ft,,84,77
280,3,4:02.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),84,80
281,3,3:42.0,Turnover by K. Irving (step out of bounds),,84,80
282,3,3:42.0,C. Frye enters the game for T. Thompson,,84,80
283,3,3:42.0,I. Shumpert enters the game for D. Liggins,,84,80
284,3,3:31.0,,T. Chandler makes 2-pt layup from 2 ft (assist by E. Bledsoe),84,82
285,3,3:14.0,K. Love misses 2-pt jump shot from 15 ft,,84,82
286,3,3:12.0,,Defensive rebound by T. Chandler,84,82
287,3,3:09.0,,D. Booker misses 3-pt jump shot from 25 ft,84,82
288,3,3:05.0,Defensive rebound by I. Shumpert,,84,82
289,3,2:49.0,I. Shumpert misses 2-pt jump shot from 5 ft (block by M. Chriss),,84,82
290,3,2:48.0,Offensive rebound by Team,,84,82
291,3,2:45.0,K. Love misses 3-pt jump shot from 25 ft,,84,82
292,3,2:43.0,,Defensive rebound by T. Chandler,84,82
293,3,2:24.0,,T. Warren misses 3-pt jump shot from 26 ft,84,82
294,3,2:23.0,Defensive rebound by Team,,84,82
295,3,2:09.0,L. James makes 2-pt layup from 2 ft (assist by K. Irving),,86,82
296,3,2:08.0,,Phoenix full timeout,86,82
297,3,2:08.0,,P. Tucker enters the game for M. Chriss,86,82
298,3,1:54.0,,E. Bledsoe makes 2-pt jump shot from 21 ft,86,84
299,3,1:40.0,K. Irving makes 2-pt layup from 2 ft (assist by L. James),,88,84
300,3,1:26.0,,Shooting foul by K. Love (drawn by E. Bledsoe),88,84
301,3,1:26.0,,E. Bledsoe makes free throw 1 of 2,88,85
302,3,1:26.0,,E. Bledsoe makes free throw 2 of 2,88,86
303,3,1:08.0,C. Frye misses 3-pt jump shot from 24 ft,,88,86
304,3,1:06.0,Offensive rebound by K. Love,,88,86
305,3,1:02.0,C. Frye misses 3-pt jump shot from 25 ft,,88,86
306,3,1:01.0,,Defensive rebound by T. Chandler,88,86
307,3,0:51.0,,T. Warren makes 2-pt jump shot from 11 ft,88,88
308,3,0:35.0,C. Frye misses 3-pt jump shot from 23 ft,,88,88
309,3,0:33.0,Offensive rebound by K. Love,,88,88
310,3,0:32.0,K. Love makes 2-pt layup from 2 ft,,90,88
311,3,0:11.0,,D. Booker makes 2-pt jump shot from 8 ft,90,90
312,3,0:00.0,K. Irving makes 3-pt jump shot from 25 ft,,93,90
313,4,11:35.0,,T. Warren makes 2-pt jump shot from 13 ft (assist by D. Booker),93,92
314,4,11:18.0,L. James makes 2-pt dunk at rim,,95,92
315,4,10:55.0,,D. Booker misses 3-pt jump shot from 26 ft,95,92
316,4,10:53.0,Defensive rebound by C. Frye,,95,92
317,4,10:45.0,Turnover by R. Jefferson (bad pass; steal by D. Booker),,95,92
318,4,10:42.0,,D. Booker makes 2-pt dunk at rim,95,94
319,4,10:28.0,L. James makes 2-pt layup from 1 ft,,97,94
320,4,10:06.0,,Shooting foul by K. Felder (drawn by B. Knight),97,94
321,4,10:06.0,,B. Knight makes free throw 1 of 2,97,95
322,4,10:06.0,,D. Bender enters the game for T. Chandler,97,95
323,4,10:06.0,,B. Knight makes free throw 2 of 2,97,96
324,4,9:49.0,I. Shumpert makes 2-pt layup from 1 ft,,99,96
325,4,9:37.0,,D. Booker makes 2-pt layup from 2 ft,99,98
326,4,9:15.0,Turnover by L. James (lost ball; steal by P. Tucker),,99,98
327,4,9:09.0,,B. Knight misses 2-pt jump shot from 5 ft,99,98
328,4,9:06.0,,Offensive rebound by B. Knight,99,98
329,4,8:51.0,Offensive charge foul by D. Booker (drawn by L. James),,99,98
330,4,8:51.0,,Turnover by D. Booker (offensive foul),99,98
331,4,8:51.0,Official timeout,,99,98
332,4,8:51.0,D. Liggins enters the game for L. James,,99,98
333,4,8:51.0,K. Irving enters the game for K. Felder,,99,98
334,4,8:35.0,R. Jefferson misses 2-pt layup from 3 ft,,99,98
335,4,8:33.0,,Defensive rebound by T. Warren,99,98
336,4,8:29.0,,Turnover by P. Tucker (offensive foul),99,98
337,4,8:29.0,Offensive charge foul by P. Tucker (drawn by C. Frye),,99,98
338,4,8:16.0,K. Irving makes 3-pt jump shot from 25 ft,,102,98
339,4,8:00.0,,D. Booker misses 2-pt jump shot from 4 ft (block by D. Liggins),102,98
340,4,7:57.0,,Offensive rebound by D. Booker,102,98
341,4,7:53.0,,D. Bender misses 3-pt jump shot from 25 ft,102,98
342,4,7:51.0,Defensive rebound by C. Frye,,102,98
343,4,7:38.0,K. Irving makes 2-pt layup from 2 ft,,104,98
344,4,7:38.0,,Phoenix full timeout,104,98
345,4,7:38.0,,E. Bledsoe enters the game for B. Knight,104,98
346,4,7:38.0,,M. Chriss enters the game for D. Bender,104,98
347,4,7:24.0,,Turnover by D. Booker (bad pass; steal by D. Liggins),104,98
348,4,7:23.0,Turnover by K. Irving (bad pass),,104,98
349,4,7:02.0,,D. Booker misses 3-pt jump shot from 26 ft,104,98
350,4,7:01.0,Defensive rebound by Team,,104,98
351,4,6:39.0,Turnover by K. Irving (lost ball; steal by T. Warren),,104,98
352,4,6:35.0,,D. Booker makes 2-pt layup from 2 ft (assist by E. Bledsoe),104,100
353,4,6:10.0,R. Jefferson makes 3-pt jump shot from 23 ft (assist by K. Irving),,107,100
354,4,5:56.0,,Shooting foul by R. Jefferson (drawn by P. Tucker),107,100
355,4,5:56.0,,P. Tucker makes free throw 1 of 2,107,101
356,4,5:56.0,L. James enters the game for D. Liggins,,107,101
357,4,5:56.0,K. Love enters the game for C. Frye,,107,101
358,4,5:56.0,,T. Chandler enters the game for T. Warren,107,101
359,4,5:56.0,,P. Tucker makes free throw 2 of 2,107,102
360,4,5:39.0,Shooting foul by T. Chandler (drawn by K. Love),,107,102
361,4,5:39.0,K. Love makes free throw 1 of 2,,108,102
362,4,5:39.0,K. Love makes free throw 2 of 2,,109,102
363,4,5:24.0,,E. Bledsoe makes 2-pt layup from 1 ft,109,104
364,4,5:03.0,R. Jefferson misses 3-pt jump shot from 24 ft,,109,104
365,4,5:03.0,Offensive rebound by Team,,109,104
366,4,5:01.0,Turnover by R. Jefferson (bad pass; steal by P. Tucker),,109,104
367,4,4:58.0,,P. Tucker makes 2-pt dunk at rim,109,106
368,4,4:32.0,K. Love misses 3-pt jump shot from 26 ft,,109,106
369,4,4:30.0,,Defensive rebound by T. Chandler,109,106
370,4,4:28.0,,Shooting foul by L. James (drawn by M. Chriss),109,106
371,4,4:28.0,,M. Chriss misses free throw 1 of 2,109,106
372,4,4:28.0,,Offensive rebound by Team,109,106
373,4,4:28.0,T. Thompson enters the game for R. Jefferson,,109,106
374,4,4:28.0,,M. Chriss makes free throw 2 of 2,109,107
375,4,4:17.0,Personal foul by E. Bledsoe (drawn by K. Irving),,109,107
376,4,4:05.0,K. Irving misses 2-pt jump shot from 16 ft,,109,107
377,4,4:03.0,Offensive rebound by L. James,,109,107
378,4,3:47.0,K. Irving misses 2-pt jump shot from 7 ft,,109,107
379,4,3:47.0,,Defensive rebound by Team,109,107
380,4,3:47.0,Loose ball foul by T. Thompson (drawn by T. Chandler),,109,107
381,4,3:33.0,,M. Chriss misses 2-pt layup from 2 ft,109,107
382,4,3:31.0,,Offensive rebound by T. Chandler,109,107
383,4,3:22.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,109,107
384,4,3:20.0,Defensive rebound by K. Love,,109,107
385,4,3:11.0,L. James makes 3-pt jump shot from 27 ft,,112,107
386,4,2:55.0,,E. Bledsoe makes 2-pt layup from 1 ft,112,109
387,4,2:46.0,L. James makes 3-pt jump shot from 26 ft (assist by K. Irving),,115,109
388,4,2:23.0,,M. Chriss misses 2-pt jump shot from 17 ft,115,109
389,4,2:21.0,Defensive rebound by K. Irving,,115,109
390,4,2:12.0,Turnover by L. James (bad pass),,115,109
