,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
29,1,7:55.0,D. Lillard makes free throw 2 of 3,,8,9
30,1,7:55.0,D. Lillard makes free throw 3 of 3,,9,9
31,1,7:42.0,,R. Rubio misses 2-pt jump shot from 20 ft,9,9
32,1,7:41.0,,Offensive rebound by Team,9,9
33,1,7:34.0,,A. Wiggins makes 2-pt jump shot from 20 ft (assist by R. Rubio),9,11
34,1,7:10.0,M. Leonard misses 3-pt jump shot from 25 ft,,9,11
35,1,7:09.0,,Defensive rebound by A. Wiggins,9,11
36,1,6:49.0,,G. Dieng misses 2-pt jump shot from 18 ft,9,11
37,1,6:49.0,,Offensive rebound by Team,9,11
38,1,6:49.0,Loose ball foul by M. Leonard (drawn by K. Towns),,9,11
39,1,6:45.0,,K. Towns misses 2-pt dunk at rim,9,11
40,1,6:43.0,Defensive rebound by M. Leonard,,9,11
41,1,6:34.0,D. Lillard makes 2-pt layup from 2 ft,,11,11
42,1,6:18.0,,B. Rush misses 3-pt jump shot from 23 ft,11,11
43,1,6:17.0,Defensive rebound by D. Lillard,,11,11
44,1,6:08.0,N. Vonleh makes 2-pt jump shot from 19 ft (assist by C. McCollum),,13,11
45,1,5:47.0,,A. Wiggins misses 2-pt jump shot from 15 ft,13,11
46,1,5:44.0,,Offensive rebound by K. Towns,13,11
47,1,5:41.0,,K. Towns makes 2-pt layup from 1 ft,13,13
48,1,5:25.0,N. Vonleh makes 2-pt dunk at rim (assist by D. Lillard),,15,13
49,1,5:07.0,,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),15,15
50,1,4:50.0,D. Lillard misses 2-pt jump shot from 10 ft (block by R. Rubio),,15,15
51,1,4:48.0,,Defensive rebound by R. Rubio,15,15
52,1,4:43.0,,A. Wiggins makes 3-pt jump shot from 22 ft (assist by R. Rubio),15,18
53,1,4:42.0,Portland full timeout,,15,18
54,1,4:42.0,A. Crabbe enters the game for N. Vonleh,,15,18
55,1,4:42.0,A. Aminu enters the game for M. Leonard,,15,18
56,1,4:42.0,E. Turner enters the game for C. McCollum,,15,18
57,1,4:29.0,M. Harkless makes 2-pt jump shot from 6 ft,,17,18
58,1,4:13.0,,Turnover by R. Rubio (bad pass; steal by D. Lillard),17,18
59,1,4:05.0,E. Turner misses 3-pt jump shot from 25 ft,,17,18
60,1,4:03.0,,Defensive rebound by B. Rush,17,18
61,1,3:57.0,,G. Dieng makes 2-pt layup from 1 ft (assist by R. Rubio),17,20
62,1,3:35.0,A. Aminu misses 2-pt jump shot from 22 ft,,17,20
63,1,3:34.0,,Defensive rebound by K. Towns,17,20
64,1,3:20.0,,K. Towns misses 2-pt jump shot from 15 ft,17,20
65,1,3:19.0,Defensive rebound by M. Harkless,,17,20
66,1,3:09.0,D. Lillard misses 2-pt jump shot from 10 ft,,17,20
67,1,3:07.0,,Defensive rebound by K. Towns,17,20
68,1,3:01.0,,A. Wiggins makes 3-pt jump shot from 24 ft (assist by R. Rubio),17,23
69,1,2:40.0,A. Crabbe makes 2-pt jump shot from 18 ft (assist by A. Aminu),,19,23
70,1,2:25.0,,K. Towns makes 2-pt layup from 2 ft (assist by R. Rubio),19,25
71,1,2:03.0,A. Crabbe misses 2-pt jump shot from 17 ft,,19,25
72,1,2:01.0,,Defensive rebound by K. Towns,19,25
73,1,1:52.0,,R. Rubio makes 2-pt layup from 1 ft,19,27
74,1,1:34.0,D. Lillard makes 2-pt jump shot from 21 ft,,21,27
75,1,1:17.0,,G. Dieng makes 2-pt layup at rim (assist by R. Rubio),21,29
76,1,0:54.0,M. Harkless misses 3-pt jump shot from 25 ft,,21,29
77,1,0:53.0,Offensive rebound by A. Aminu,,21,29
78,1,0:32.0,E. Turner makes 2-pt layup at rim (assist by A. Aminu),,23,29
79,1,0:16.0,,R. Rubio misses 2-pt jump shot from 13 ft,23,29
80,1,0:14.0,Defensive rebound by Team,,23,29
81,1,0:14.0,,Minnesota full timeout,23,29
82,1,0:14.0,C. McCollum enters the game for M. Harkless,,23,29
83,1,0:14.0,M. Leonard enters the game for E. Turner,,23,29
84,1,0:14.0,,O. Casspi enters the game for K. Towns,23,29
85,1,0:14.0,,K. Dunn enters the game for R. Rubio,23,29
86,1,0:14.0,,S. Muhammad enters the game for B. Rush,23,29
87,1,0:05.0,Personal foul by G. Dieng (drawn by D. Lillard),,23,29
88,1,0:00.0,A. Crabbe misses 3-pt jump shot from 23 ft,,23,29
89,1,0:00.0,Offensive rebound by Team,,23,29
90,2,11:41.0,A. Aminu misses 2-pt layup from 1 ft,,23,29
91,2,11:40.0,,Defensive rebound by O. Casspi,23,29
92,2,11:25.0,,T. Jones makes 2-pt jump shot from 20 ft,23,31
93,2,11:09.0,Shooting block foul by A. Payne (drawn by A. Aminu),,23,31
94,2,11:09.0,A. Aminu makes free throw 1 of 2,,24,31
95,2,11:09.0,A. Aminu makes free throw 2 of 2,,25,31
96,2,10:53.0,,Shooting foul by E. Turner (drawn by O. Casspi),25,31
97,2,10:53.0,,O. Casspi makes free throw 1 of 2,25,32
98,2,10:53.0,,O. Casspi misses free throw 2 of 2,25,32
99,2,10:53.0,Defensive rebound by A. Crabbe,,25,32
100,2,10:42.0,C. McCollum makes 2-pt jump shot from 13 ft,,27,32
101,2,10:26.0,,Shooting foul by E. Turner (drawn by S. Muhammad),27,32
102,2,10:26.0,,S. Muhammad makes free throw 1 of 2,27,33
103,2,10:26.0,,S. Muhammad makes free throw 2 of 2,27,34
104,2,10:10.0,C. McCollum misses 2-pt jump shot from 20 ft,,27,34
105,2,10:09.0,,Defensive rebound by T. Jones,27,34
106,2,10:06.0,,Turnover by T. Jones (bad pass),27,34
107,2,9:54.0,E. Turner makes 2-pt jump shot from 16 ft (assist by C. McCollum),,29,34
108,2,9:41.0,,T. Jones makes 2-pt layup from 1 ft,29,36
109,2,9:19.0,A. Crabbe misses 2-pt jump shot from 19 ft,,29,36
110,2,9:18.0,,Defensive rebound by A. Payne,29,36
111,2,9:03.0,,K. Dunn misses 2-pt jump shot from 22 ft,29,36
112,2,9:02.0,Defensive rebound by N. Vonleh,,29,36
113,2,8:55.0,C. McCollum makes 2-pt jump shot from 9 ft,,31,36
114,2,8:35.0,,Turnover by T. Jones (lost ball; steal by C. McCollum),31,36
115,2,8:34.0,Personal foul by K. Dunn,,31,36
116,2,8:34.0,Portland full timeout,,31,36
117,2,8:15.0,A. Crabbe makes 2-pt layup from 1 ft (assist by C. McCollum),,33,36
118,2,8:01.0,,S. Muhammad makes 2-pt jump shot from 5 ft (assist by K. Dunn),33,38
119,2,7:46.0,Turnover by E. Turner (bad pass; steal by A. Payne),,33,38
120,2,7:32.0,,S. Muhammad makes 2-pt layup from 2 ft,33,40
121,2,7:11.0,A. Aminu misses 3-pt jump shot from 25 ft,,33,40
122,2,7:10.0,,Defensive rebound by A. Payne,33,40
123,2,6:55.0,,S. Muhammad misses 2-pt jump shot from 10 ft (block by E. Turner),33,40
124,2,6:54.0,Defensive rebound by C. McCollum,,33,40
125,2,6:48.0,Turnover by C. McCollum (bad pass; steal by T. Jones),,33,40
126,2,6:45.0,,S. Muhammad misses 2-pt layup at rim,33,40
127,2,6:44.0,,Offensive rebound by A. Payne,33,40
128,2,6:42.0,,Turnover by A. Payne (lost ball; steal by N. Vonleh),33,40
129,2,6:30.0,N. Vonleh makes 2-pt dunk at rim (assist by E. Turner),,35,40
130,2,6:12.0,,O. Casspi misses 3-pt jump shot from 25 ft,35,40
131,2,6:11.0,Defensive rebound by C. McCollum,,35,40
132,2,6:04.0,Shooting foul by K. Dunn (drawn by C. McCollum),,35,40
133,2,6:04.0,C. McCollum makes free throw 1 of 2,,36,40
134,2,6:04.0,,K. Towns enters the game for O. Casspi,36,40
135,2,6:04.0,,R. Rubio enters the game for K. Dunn,36,40
136,2,6:04.0,C. McCollum makes free throw 2 of 2,,37,40
137,2,5:44.0,,K. Towns misses 2-pt jump shot from 3 ft (block by N. Vonleh),37,40
138,2,5:43.0,,Offensive rebound by Team,37,40
139,2,5:43.0,,Minnesota full timeout,37,40
140,2,5:43.0,M. Harkless enters the game for N. Vonleh,,37,40
141,2,5:43.0,D. Lillard enters the game for C. McCollum,,37,40
142,2,5:43.0,,G. Dieng enters the game for A. Payne,37,40
143,2,5:43.0,,A. Wiggins enters the game for S. Muhammad,37,40
144,2,5:39.0,,K. Towns misses 2-pt hook shot from 8 ft,37,40
145,2,5:38.0,Defensive rebound by M. Harkless,,37,40
146,2,5:28.0,E. Turner misses 2-pt jump shot from 12 ft,,37,40
147,2,5:27.0,,Defensive rebound by A. Wiggins,37,40
148,2,5:18.0,,R. Rubio misses 2-pt layup from 1 ft,37,40
149,2,5:17.0,Defensive rebound by E. Turner,,37,40
150,2,5:12.0,A. Crabbe misses 2-pt jump shot from 20 ft,,37,40
151,2,5:12.0,Offensive rebound by E. Turner,,37,40
152,2,5:08.0,D. Lillard misses 3-pt jump shot from 24 ft,,37,40
153,2,5:05.0,Offensive rebound by M. Harkless,,37,40
154,2,4:59.0,A. Aminu misses 2-pt jump shot from 4 ft,,37,40
155,2,4:58.0,Offensive rebound by A. Aminu,,37,40
156,2,4:53.0,E. Turner makes 2-pt layup from 1 ft,,39,40
157,2,4:32.0,,A. Wiggins makes 3-pt jump shot from 24 ft (assist by R. Rubio),39,43
158,2,4:13.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by E. Turner),,42,43
159,2,4:12.0,,Minnesota full timeout,42,43
160,2,4:12.0,,B. Rush enters the game for T. Jones,42,43
161,2,4:00.0,,A. Wiggins makes 2-pt jump shot from 19 ft,42,45
162,2,3:43.0,A. Crabbe makes 2-pt jump shot from 17 ft (assist by D. Lillard),,44,45
163,2,3:25.0,,G. Dieng misses 2-pt jump shot from 18 ft,44,45
164,2,3:24.0,Defensive rebound by D. Lillard,,44,45
165,2,3:12.0,A. Aminu makes 3-pt jump shot from 25 ft (assist by A. Crabbe),,47,45
166,2,2:48.0,,A. Wiggins misses 2-pt jump shot from 20 ft,47,45
167,2,2:46.0,Defensive rebound by A. Aminu,,47,45
168,2,2:35.0,M. Harkless makes 3-pt jump shot from 24 ft (assist by E. Turner),,50,45
169,2,2:19.0,,K. Towns misses 2-pt jump shot from 6 ft (block by A. Aminu),50,45
170,2,2:18.0,,Offensive rebound by Team,50,45
171,2,2:18.0,Portland full timeout,,50,45
172,2,2:18.0,C. McCollum enters the game for A. Crabbe,,50,45
173,2,2:11.0,,K. Towns makes 2-pt layup from 1 ft (assist by B. Rush),50,47
174,2,1:51.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by D. Lillard),,53,47
175,2,1:33.0,,Turnover by R. Rubio (bad pass; steal by D. Lillard),53,47
176,2,1:22.0,D. Lillard misses 2-pt jump shot from 18 ft,,53,47
177,2,1:20.0,Offensive rebound by A. Aminu,,53,47
178,2,1:18.0,M. Harkless makes 2-pt layup from 1 ft (assist by A. Aminu),,55,47
179,2,1:04.0,,B. Rush makes 2-pt jump shot from 20 ft (assist by R. Rubio),55,49
180,2,0:50.0,Turnover by C. McCollum (traveling),,55,49
181,2,0:41.0,,Offensive foul by R. Rubio (drawn by M. Harkless),55,49
182,2,0:41.0,,Turnover by R. Rubio (offensive foul),55,49
183,2,0:41.0,A. Crabbe enters the game for E. Turner,,55,49
184,2,0:34.0,Shooting block foul by K. Towns (drawn by D. Lillard),,55,49
185,2,0:34.0,D. Lillard makes free throw 1 of 2,,56,49
186,2,0:34.0,E. Turner enters the game for A. Crabbe,,56,49
187,2,0:34.0,D. Lillard makes free throw 2 of 2,,57,49
188,2,0:25.0,,A. Wiggins misses 2-pt jump shot from 18 ft,57,49
189,2,0:23.0,Defensive rebound by E. Turner,,57,49
190,2,0:14.0,Portland full timeout,,57,49
191,2,0:14.0,A. Crabbe enters the game for E. Turner,,57,49
192,2,0:04.0,D. Lillard misses 2-pt layup from 1 ft,,57,49
193,2,0:02.0,,Defensive rebound by R. Rubio,57,49
194,3,11:46.0,M. Harkless makes 3-pt jump shot from 23 ft (assist by D. Lillard),,60,49
195,3,11:28.0,,A. Wiggins misses 2-pt jump shot from 17 ft,60,49
196,3,11:26.0,Defensive rebound by C. McCollum,,60,49
197,3,11:14.0,D. Lillard misses 3-pt jump shot from 28 ft,,60,49
198,3,11:13.0,,Defensive rebound by B. Rush,60,49
199,3,10:51.0,,K. Towns makes 2-pt layup from 1 ft,60,51
200,3,10:35.0,Shooting foul by R. Rubio (drawn by C. McCollum),,60,51
201,3,10:35.0,C. McCollum makes free throw 1 of 2,,61,51
202,3,10:35.0,C. McCollum makes free throw 2 of 2,,62,51
203,3,10:24.0,,Shooting foul by M. Harkless (drawn by A. Wiggins),62,51
204,3,10:24.0,,A. Wiggins makes free throw 1 of 2,62,52
205,3,10:24.0,,A. Wiggins makes free throw 2 of 2,62,53
206,3,10:08.0,C. McCollum makes 2-pt jump shot from 7 ft,,64,53
207,3,10:08.0,Shooting foul by A. Wiggins (drawn by C. McCollum),,64,53
208,3,10:08.0,C. McCollum makes free throw 1 of 1,,65,53
209,3,9:50.0,,A. Wiggins misses 2-pt jump shot from 16 ft,65,53
210,3,9:48.0,,Offensive rebound by B. Rush,65,53
211,3,9:44.0,,K. Towns misses 2-pt layup from 3 ft (block by M. Harkless),65,53
212,3,9:43.0,,Offensive rebound by B. Rush,65,53
213,3,9:41.0,,B. Rush makes 2-pt layup at rim,65,55
214,3,9:28.0,C. McCollum misses 2-pt layup from 3 ft (block by B. Rush),,65,55
215,3,9:26.0,,Defensive rebound by G. Dieng,65,55
216,3,9:16.0,,A. Wiggins misses 2-pt layup at rim,65,55
217,3,9:15.0,,Offensive rebound by G. Dieng,65,55
218,3,9:15.0,,G. Dieng misses 2-pt layup from 2 ft,65,55
219,3,9:13.0,,Offensive rebound by B. Rush,65,55
220,3,9:10.0,,B. Rush makes 3-pt jump shot from 24 ft,65,58
221,3,8:51.0,M. Leonard misses 3-pt jump shot from 24 ft,,65,58
222,3,8:48.0,,Defensive rebound by K. Towns,65,58
223,3,8:43.0,,Shooting foul by C. McCollum (drawn by R. Rubio),65,58
224,3,8:43.0,,R. Rubio makes free throw 1 of 2,65,59
225,3,8:43.0,,R. Rubio makes free throw 2 of 2,65,60
226,3,8:19.0,M. Harkless misses 3-pt jump shot from 25 ft,,65,60
227,3,8:17.0,,Defensive rebound by G. Dieng,65,60
228,3,8:05.0,,Shooting foul by M. Leonard (drawn by R. Rubio),65,60
229,3,8:05.0,,R. Rubio makes free throw 1 of 2,65,61
230,3,8:05.0,,R. Rubio makes free throw 2 of 2,65,62
231,3,7:54.0,D. Lillard misses 3-pt jump shot from 26 ft,,65,62
232,3,7:53.0,,Defensive rebound by A. Wiggins,65,62
233,3,7:48.0,,Shooting foul by M. Leonard (drawn by B. Rush),65,62
234,3,7:48.0,,B. Rush makes free throw 1 of 2,65,63
235,3,7:48.0,A. Aminu enters the game for M. Leonard,,65,63
236,3,7:48.0,,B. Rush makes free throw 2 of 2,65,64
237,3,7:29.0,D. Lillard makes 2-pt jump shot from 17 ft (assist by M. Harkless),,67,64
238,3,7:10.0,,K. Towns misses 2-pt layup from 1 ft (block by A. Aminu),67,64
239,3,7:08.0,Defensive rebound by C. McCollum,,67,64
240,3,6:59.0,C. McCollum makes 2-pt layup from 1 ft,,69,64
241,3,6:39.0,,K. Towns makes 2-pt hook shot from 4 ft (assist by B. Rush),69,66
242,3,6:17.0,D. Lillard makes 3-pt jump shot from 24 ft,,72,66
243,3,5:53.0,,Def 3 sec tech foul by D. Lillard,72,66
244,3,5:53.0,,Minnesota full timeout,72,66
245,3,5:53.0,E. Turner enters the game for M. Harkless,,72,66
246,3,5:53.0,A. Crabbe enters the game for C. McCollum,,72,66
247,3,5:53.0,,R. Rubio makes technical free throw,72,67
248,3,5:42.0,,Offensive foul by K. Towns (drawn by A. Aminu),72,67
249,3,5:42.0,,Turnover by K. Towns (offensive foul),72,67
250,3,5:29.0,D. Lillard misses 3-pt jump shot from 25 ft,,72,67
251,3,5:29.0,,Defensive rebound by Team,72,67
252,3,5:29.0,Loose ball foul by N. Vonleh (drawn by K. Towns),,72,67
253,3,5:29.0,,K. Towns makes free throw 1 of 2,72,68
254,3,5:29.0,,K. Towns makes free throw 2 of 2,72,69
255,3,5:13.0,E. Turner misses 2-pt jump shot from 15 ft,,72,69
256,3,5:10.0,,Defensive rebound by G. Dieng,72,69
257,3,5:04.0,Offensive charge foul by R. Rubio (drawn by D. Lillard),,72,69
258,3,5:04.0,,Turnover by R. Rubio (offensive foul),72,69
259,3,4:42.0,Shooting foul by G. Dieng (drawn by N. Vonleh),,72,69
260,3,4:42.0,N. Vonleh makes free throw 1 of 2,,73,69
261,3,4:42.0,N. Vonleh makes free throw 2 of 2,,74,69
262,3,4:35.0,,K. Towns makes 2-pt layup from 1 ft (assist by R. Rubio),74,71
263,3,4:23.0,Personal foul by G. Dieng (drawn by D. Lillard),,74,71
264,3,4:23.0,M. Harkless enters the game for N. Vonleh,,74,71
265,3,4:19.0,,Violation by R. Rubio (kicked ball),74,71
266,3,4:10.0,A. Aminu makes 3-pt jump shot from 26 ft (assist by D. Lillard),,77,71
267,3,3:54.0,,A. Wiggins misses 2-pt jump shot from 13 ft,77,71
268,3,3:52.0,,Offensive rebound by G. Dieng,77,71
269,3,3:49.0,,B. Rush makes 2-pt layup from 2 ft,77,73
270,3,3:32.0,M. Harkless makes 2-pt dunk at rim (assist by A. Aminu),,79,73
271,3,3:17.0,,Personal foul by E. Turner (drawn by A. Wiggins),79,73
272,3,3:17.0,,A. Wiggins makes free throw 1 of 2,79,74
273,3,3:17.0,,S. Muhammad enters the game for B. Rush,79,74
274,3,3:17.0,,O. Casspi enters the game for K. Towns,79,74
275,3,3:17.0,,A. Wiggins makes free throw 2 of 2,79,75
276,3,3:01.0,A. Aminu misses 3-pt jump shot from 25 ft,,79,75
277,3,3:00.0,,Defensive rebound by S. Muhammad,79,75
278,3,2:55.0,,Personal foul by A. Aminu (drawn by G. Dieng),79,75
279,3,2:55.0,Portland full timeout,,79,75
280,3,2:55.0,,G. Dieng makes free throw 1 of 2,79,76
281,3,2:55.0,,G. Dieng makes free throw 2 of 2,79,77
282,3,2:38.0,A. Aminu makes 2-pt dunk at rim (assist by A. Crabbe),,81,77
283,3,2:21.0,,A. Wiggins makes 2-pt jump shot from 6 ft (assist by R. Rubio),81,79
284,3,2:06.0,D. Lillard misses 3-pt jump shot from 27 ft,,81,79
285,3,2:04.0,,Defensive rebound by G. Dieng,81,79
286,3,1:47.0,,S. Muhammad makes 2-pt jump shot from 10 ft (assist by O. Casspi),81,81
287,3,1:26.0,M. Harkless misses 2-pt layup from 1 ft (block by G. Dieng),,81,81
288,3,1:24.0,,Defensive rebound by R. Rubio,81,81
289,3,1:24.0,,Personal foul by M. Harkless (drawn by R. Rubio),81,81
290,3,1:24.0,,R. Rubio makes free throw 1 of 2,81,82
291,3,1:24.0,,R. Rubio misses free throw 2 of 2,81,82
292,3,1:24.0,N. Vonleh enters the game for A. Aminu,,81,82
293,3,1:24.0,C. McCollum enters the game for D. Lillard,,81,82
294,3,1:23.0,Defensive rebound by E. Turner,,81,82
295,3,1:04.0,E. Turner misses 2-pt jump shot from 9 ft,,81,82
296,3,1:02.0,,Defensive rebound by R. Rubio,81,82
297,3,0:47.0,,G. Dieng makes 2-pt layup from 1 ft (assist by R. Rubio),81,84
298,3,0:31.0,C. McCollum misses 2-pt jump shot from 8 ft,,81,84
299,3,0:30.0,Offensive rebound by N. Vonleh,,81,84
300,3,0:29.0,Shooting foul by O. Casspi (drawn by N. Vonleh),,81,84
301,3,0:29.0,N. Vonleh makes free throw 1 of 2,,82,84
302,3,0:29.0,N. Vonleh makes free throw 2 of 2,,83,84
303,3,0:20.0,,A. Wiggins makes 2-pt dunk at rim (assist by G. Dieng),83,86
304,3,0:00.0,C. McCollum misses 2-pt jump shot from 16 ft,,83,86
305,3,0:00.0,Offensive rebound by Team,,83,86
306,4,11:46.0,,Shooting foul by N. Vonleh (drawn by K. Towns),83,86
307,4,11:46.0,,K. Towns makes free throw 1 of 2,83,87
308,4,11:46.0,A. Aminu enters the game for N. Vonleh,,83,87
309,4,11:46.0,,K. Towns makes free throw 2 of 2,83,88
310,4,11:31.0,A. Crabbe makes 2-pt jump shot from 5 ft,,85,88
311,4,11:10.0,,Turnover by B. Rush (bad pass; steal by M. Harkless),85,88
312,4,11:04.0,C. McCollum makes 2-pt jump shot from 23 ft (assist by A. Aminu),,87,88
313,4,10:48.0,,S. Muhammad makes 2-pt layup from 1 ft (assist by T. Jones),87,90
314,4,10:48.0,,Shooting foul by E. Turner (drawn by S. Muhammad),87,90
315,4,10:48.0,D. Lillard enters the game for E. Turner,,87,90
316,4,10:48.0,,S. Muhammad makes free throw 1 of 1,87,91
317,4,10:33.0,A. Crabbe misses 2-pt layup from 1 ft,,87,91
318,4,10:32.0,Offensive rebound by A. Aminu,,87,91
319,4,10:32.0,A. Aminu makes 2-pt layup from 1 ft,,89,91
320,4,10:10.0,,K. Towns makes 2-pt layup from 2 ft (assist by O. Casspi),89,93
321,4,9:56.0,Shooting foul by T. Jones (drawn by D. Lillard),,89,93
322,4,9:56.0,D. Lillard makes free throw 1 of 2,,90,93
323,4,9:56.0,D. Lillard makes free throw 2 of 2,,91,93
324,4,9:42.0,,K. Towns misses 2-pt jump shot from 6 ft,91,93
325,4,9:41.0,Defensive rebound by M. Harkless,,91,93
326,4,9:33.0,Shooting block foul by B. Rush (drawn by D. Lillard),,91,93
327,4,9:33.0,D. Lillard makes free throw 1 of 2,,92,93
328,4,9:33.0,,G. Dieng enters the game for O. Casspi,92,93
329,4,9:33.0,,R. Rubio enters the game for T. Jones,92,93
330,4,9:33.0,D. Lillard makes free throw 2 of 2,,93,93
331,4,9:17.0,,K. Towns misses 2-pt jump shot from 7 ft,93,93
332,4,9:16.0,,Offensive rebound by Team,93,93
333,4,9:16.0,Loose ball foul by M. Harkless (drawn by S. Muhammad),,93,93
334,4,9:07.0,,S. Muhammad misses 2-pt jump shot from 8 ft,93,93
335,4,9:06.0,Defensive rebound by M. Harkless,,93,93
336,4,8:55.0,D. Lillard misses 3-pt jump shot from 25 ft,,93,93
337,4,8:54.0,,Defensive rebound by R. Rubio,93,93
338,4,8:48.0,,B. Rush misses 3-pt jump shot from 24 ft,93,93
339,4,8:47.0,Defensive rebound by D. Lillard,,93,93
340,4,8:40.0,A. Crabbe makes 3-pt jump shot from 23 ft (assist by D. Lillard),,96,93
341,4,8:32.0,,Minnesota full timeout,96,93
342,4,8:32.0,,A. Wiggins enters the game for S. Muhammad,96,93
343,4,8:32.0,N. Vonleh enters the game for M. Harkless,,96,93
344,4,8:21.0,,A. Wiggins makes 2-pt jump shot from 9 ft,96,95
345,4,8:01.0,C. McCollum misses 2-pt layup from 1 ft,,96,95
346,4,7:59.0,,Defensive rebound by K. Towns,96,95
347,4,7:49.0,,Turnover by R. Rubio (bad pass; steal by N. Vonleh),96,95
348,4,7:39.0,A. Crabbe misses 3-pt jump shot from 23 ft,,96,95
349,4,7:38.0,,Defensive rebound by B. Rush,96,95
350,4,7:26.0,,G. Dieng misses 2-pt jump shot from 4 ft,96,95
351,4,7:25.0,,Offensive rebound by G. Dieng,96,95
352,4,7:19.0,,R. Rubio makes 2-pt jump shot from 16 ft,96,97
353,4,6:59.0,Turnover by A. Crabbe (lost ball; steal by B. Rush),,96,97
354,4,6:43.0,,A. Wiggins misses 2-pt jump shot from 16 ft,96,97
355,4,6:41.0,Defensive rebound by N. Vonleh,,96,97
356,4,6:29.0,C. McCollum misses 3-pt jump shot from 26 ft,,96,97
357,4,6:28.0,,Defensive rebound by K. Towns,96,97
358,4,6:17.0,,A. Wiggins misses 2-pt jump shot from 5 ft (block by C. McCollum),96,97
359,4,6:16.0,Defensive rebound by Team,,96,97
360,4,6:16.0,E. Turner enters the game for A. Crabbe,,96,97
361,4,5:57.0,D. Lillard misses 3-pt jump shot from 24 ft,,96,97
362,4,5:55.0,Offensive rebound by C. McCollum,,96,97
363,4,5:46.0,Shooting foul by B. Rush (drawn by C. McCollum),,96,97
364,4,5:46.0,Portland full timeout,,96,97
365,4,5:46.0,C. McCollum makes free throw 1 of 3,,97,97
366,4,5:46.0,C. McCollum makes free throw 2 of 3,,98,97
367,4,5:46.0,C. McCollum misses free throw 3 of 3,,98,97
368,4,5:45.0,,Defensive rebound by G. Dieng,98,97
369,4,5:32.0,,A. Wiggins misses 3-pt jump shot from 24 ft,98,97
370,4,5:31.0,,Offensive rebound by K. Towns,98,97
371,4,5:29.0,,B. Rush misses 2-pt layup from 1 ft (block by E. Turner),98,97
372,4,5:28.0,,Offensive rebound by K. Towns,98,97
373,4,5:27.0,,K. Towns makes 2-pt layup from 1 ft,98,99
374,4,5:13.0,Offensive foul by N. Vonleh (drawn by B. Rush),,98,99
375,4,5:13.0,Turnover by N. Vonleh (offensive foul),,98,99
376,4,5:13.0,M. Harkless enters the game for N. Vonleh,,98,99
377,4,5:03.0,,A. Wiggins misses 2-pt jump shot from 4 ft,98,99
378,4,5:00.0,Defensive rebound by M. Harkless,,98,99
379,4,4:49.0,A. Aminu misses 2-pt jump shot from 6 ft,,98,99
380,4,4:48.0,,Defensive rebound by Team,98,99
381,4,4:48.0,Loose ball foul by M. Harkless (drawn by K. Towns),,98,99
382,4,4:37.0,,R. Rubio misses 2-pt jump shot from 21 ft,98,99
