,QUARTER,TIME_REMAINING,NEW YORK_ACTION,GOLDEN STATE_ACTION,NEW YORK_SCORE,GOLDEN STATE_SCORE
69,1,4:53.0,,J. McGee makes 2-pt dunk at rim (assist by K. Thompson),12,16
70,1,4:45.0,Turnover by K. O'Quinn (traveling),,12,16
71,1,4:45.0,M. Kuzminskas enters the game for L. Thomas,,12,16
72,1,4:45.0,,K. Looney enters the game for J. McGee,12,16
73,1,4:36.0,,K. Thompson makes 2-pt jump shot from 19 ft (assist by S. Curry),12,18
74,1,4:18.0,K. Porziņģis misses 2-pt jump shot from 12 ft,,12,18
75,1,4:17.0,,Defensive rebound by Team,12,18
76,1,4:13.0,,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),12,20
77,1,4:13.0,New York full timeout,,12,20
78,1,4:13.0,,I. Clark enters the game for S. Curry,12,20
79,1,3:59.0,Personal foul by A. Iguodala (drawn by M. Kuzminskas),,12,20
80,1,3:43.0,C. Lee misses 2-pt jump shot from 11 ft,,12,20
81,1,3:43.0,,Defensive rebound by K. Thompson,12,20
82,1,3:28.0,,K. Thompson misses 3-pt jump shot from 26 ft,12,20
83,1,3:28.0,Defensive rebound by K. O'Quinn,,12,20
84,1,3:15.0,C. Lee misses 2-pt jump shot from 6 ft,,12,20
85,1,3:14.0,Offensive rebound by K. O'Quinn,,12,20
86,1,3:12.0,K. O'Quinn makes 2-pt layup from 1 ft,,14,20
87,1,2:56.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. Green),14,22
88,1,2:47.0,Turnover by K. Porziņģis (bad pass; steal by A. Iguodala),,14,22
89,1,2:38.0,,I. Clark makes 2-pt jump shot from 18 ft (assist by D. Green),14,24
90,1,2:32.0,Shooting foul by I. Clark (drawn by B. Jennings),,14,24
91,1,2:32.0,B. Jennings makes free throw 1 of 2,,15,24
92,1,2:32.0,W. Hernangómez enters the game for K. Porziņģis,,15,24
93,1,2:32.0,,K. Durant enters the game for D. Green,15,24
94,1,2:32.0,B. Jennings makes free throw 2 of 2,,16,24
95,1,2:15.0,,K. Looney makes 2-pt layup from 2 ft (assist by K. Thompson),16,26
96,1,2:03.0,K. O'Quinn misses 2-pt jump shot from 19 ft,,16,26
97,1,2:03.0,Offensive rebound by B. Jennings,,16,26
98,1,1:54.0,B. Jennings makes 2-pt layup from 1 ft,,18,26
99,1,1:45.0,,Personal foul by C. Lee (drawn by K. Thompson),18,26
100,1,1:45.0,R. Baker enters the game for B. Jennings,,18,26
101,1,1:39.0,,Personal foul by R. Baker (drawn by A. Iguodala),18,26
102,1,1:39.0,,A. Iguodala misses free throw 1 of 2,18,26
103,1,1:39.0,,Offensive rebound by Team,18,26
104,1,1:39.0,,A. Iguodala makes free throw 2 of 2,18,27
105,1,1:15.0,W. Hernangómez misses 2-pt dunk from 1 ft (block by K. Looney),,18,27
106,1,1:14.0,,Defensive rebound by A. Iguodala,18,27
107,1,1:08.0,,I. Clark misses 2-pt layup from 1 ft,18,27
108,1,1:07.0,Defensive rebound by C. Lee,,18,27
109,1,0:58.0,W. Hernangómez makes 2-pt hook shot from 4 ft,,20,27
110,1,0:49.0,,K. Durant makes 3-pt jump shot from 28 ft (assist by I. Clark),20,30
111,1,0:38.0,M. Kuzminskas makes 3-pt jump shot from 27 ft (assist by W. Hernangómez),,23,30
112,1,0:21.0,,Turnover by K. Durant (bad pass; steal by M. Kuzminskas),23,30
113,1,0:17.0,Turnover by R. Baker (lost ball; steal by I. Clark),,23,30
114,1,0:14.0,,K. Thompson makes 2-pt dunk at rim (assist by I. Clark),23,32
115,1,0:02.0,R. Baker makes 2-pt layup from 2 ft,,25,32
116,2,11:35.0,,S. Curry misses 2-pt jump shot from 5 ft,25,32
117,2,11:35.0,Defensive rebound by K. O'Quinn,,25,32
118,2,11:18.0,Turnover by R. Baker (bad pass; steal by D. West),,25,32
119,2,11:15.0,,Turnover by D. West (bad pass; steal by J. Holiday),25,32
120,2,11:09.0,M. Kuzminskas misses 3-pt jump shot from 26 ft,,25,32
121,2,11:08.0,,Defensive rebound by K. Durant,25,32
122,2,11:02.0,,Personal foul by K. O'Quinn (drawn by D. West),25,32
123,2,10:51.0,,S. Livingston misses 2-pt hook shot from 5 ft,25,32
124,2,10:51.0,Defensive rebound by R. Baker,,25,32
125,2,10:42.0,M. Kuzminskas misses 2-pt layup from 3 ft (block by K. Durant),,25,32
126,2,10:41.0,Offensive rebound by K. O'Quinn,,25,32
127,2,10:40.0,Turnover by K. O'Quinn (traveling),,25,32
128,2,10:26.0,,S. Curry misses 2-pt jump shot from 18 ft,25,32
129,2,10:26.0,Defensive rebound by W. Hernangómez,,25,32
130,2,10:06.0,J. Holiday misses 3-pt jump shot from 25 ft,,25,32
131,2,10:05.0,,Defensive rebound by D. West,25,32
132,2,9:59.0,,A. Iguodala makes 2-pt layup from 1 ft (assist by D. West),25,34
133,2,9:42.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by M. Kuzminskas),,28,34
134,2,9:29.0,L. Thomas enters the game for M. Kuzminskas,,28,34
135,2,9:29.0,K. Porziņģis enters the game for K. O'Quinn,,28,34
136,2,9:29.0,,P. McCaw enters the game for A. Iguodala,28,34
137,2,9:18.0,,S. Livingston makes 2-pt layup from 1 ft (assist by P. McCaw),28,36
138,2,8:59.0,J. Holiday makes 2-pt layup from 2 ft (assist by W. Hernangómez),,30,36
139,2,8:41.0,,S. Livingston makes 2-pt jump shot from 7 ft (assist by K. Durant),30,38
140,2,8:27.0,L. Thomas misses 3-pt jump shot from 23 ft,,30,38
141,2,8:27.0,,Defensive rebound by P. McCaw,30,38
142,2,8:15.0,,P. McCaw makes 2-pt jump shot from 23 ft (assist by K. Durant),30,40
143,2,7:52.0,W. Hernangómez misses 2-pt layup from 2 ft,,30,40
144,2,7:52.0,,Defensive rebound by D. West,30,40
145,2,7:40.0,,S. Curry misses 2-pt layup from 1 ft,30,40
146,2,7:40.0,,Offensive rebound by S. Curry,30,40
147,2,7:40.0,,S. Curry misses 2-pt layup from 1 ft,30,40
148,2,7:38.0,Defensive rebound by W. Hernangómez,,30,40
149,2,7:30.0,R. Baker makes 2-pt layup from 2 ft,,32,40
150,2,7:07.0,,K. Durant misses 3-pt jump shot from 23 ft,32,40
151,2,7:06.0,Defensive rebound by J. Holiday,,32,40
152,2,6:51.0,W. Hernangómez misses 2-pt jump shot from 13 ft,,32,40
153,2,6:51.0,,Defensive rebound by S. Curry,32,40
154,2,6:39.0,,K. Durant makes 2-pt layup from 2 ft (assist by D. West),32,42
155,2,6:23.0,R. Baker makes 3-pt jump shot from 25 ft (assist by J. Holiday),,35,42
156,2,6:22.0,,Golden State full timeout,35,42
157,2,6:22.0,,D. Green enters the game for K. Durant,35,42
158,2,6:05.0,,D. Green misses 3-pt jump shot from 25 ft,35,42
159,2,6:05.0,Defensive rebound by R. Baker,,35,42
160,2,5:52.0,K. Porziņģis makes 2-pt jump shot from 16 ft (assist by R. Baker),,37,42
161,2,5:34.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. West),37,45
162,2,5:27.0,Turnover by J. Holiday (bad pass; steal by D. West),,37,45
163,2,5:13.0,,S. Livingston makes 2-pt jump shot from 15 ft (assist by D. West),37,47
164,2,5:13.0,New York full timeout,,37,47
165,2,5:13.0,,K. Thompson enters the game for S. Livingston,37,47
166,2,5:13.0,B. Jennings enters the game for R. Baker,,37,47
167,2,5:01.0,Personal foul by K. Thompson (drawn by J. Holiday),,37,47
168,2,4:54.0,J. Holiday makes 2-pt jump shot from 5 ft,,39,47
169,2,4:39.0,,D. West makes 2-pt jump shot from 11 ft (assist by S. Curry),39,49
170,2,4:29.0,W. Hernangómez makes 2-pt dunk at rim (assist by B. Jennings),,41,49
171,2,4:11.0,,K. Thompson misses 3-pt jump shot from 26 ft,41,49
172,2,4:10.0,,Offensive rebound by Team,41,49
173,2,4:10.0,Loose ball foul by J. Holiday (drawn by P. McCaw),,41,49
174,2,4:10.0,,A. Iguodala enters the game for P. McCaw,41,49
175,2,4:10.0,,K. Durant enters the game for D. West,41,49
176,2,4:10.0,J. Noah enters the game for W. Hernangómez,,41,49
177,2,4:02.0,,K. Durant misses 3-pt jump shot from 23 ft,41,49
178,2,4:01.0,,Offensive rebound by D. Green,41,49
179,2,3:55.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by S. Curry),41,52
180,2,3:29.0,L. Thomas misses 2-pt jump shot from 14 ft,,41,52
181,2,3:28.0,Offensive rebound by J. Noah,,41,52
182,2,3:28.0,J. Noah misses 2-pt layup from 1 ft,,41,52
183,2,3:28.0,,Defensive rebound by Team,41,52
184,2,3:28.0,C. Lee enters the game for J. Holiday,,41,52
185,2,3:13.0,,S. Curry misses 3-pt jump shot from 29 ft,41,52
186,2,3:13.0,Defensive rebound by C. Lee,,41,52
187,2,3:04.0,K. Porziņģis misses 2-pt layup from 2 ft (block by A. Iguodala),,41,52
188,2,3:03.0,Offensive rebound by J. Noah,,41,52
189,2,3:01.0,J. Noah misses 2-pt layup from 2 ft,,41,52
190,2,3:00.0,,Defensive rebound by A. Iguodala,41,52
191,2,3:00.0,,Personal foul by J. Noah (drawn by A. Iguodala),41,52
192,2,2:51.0,,K. Durant misses 2-pt jump shot from 10 ft,41,52
193,2,2:50.0,Defensive rebound by J. Noah,,41,52
194,2,2:43.0,B. Jennings makes 2-pt jump shot from 14 ft,,43,52
195,2,2:23.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by A. Iguodala),43,55
196,2,2:11.0,B. Jennings misses 2-pt layup from 2 ft,,43,55
197,2,2:11.0,Offensive rebound by K. Porziņģis,,43,55
198,2,2:11.0,K. Porziņģis makes 2-pt dunk at rim,,45,55
199,2,1:55.0,,K. Thompson makes 2-pt layup from 1 ft (assist by D. Green),45,57
200,2,1:49.0,L. Thomas misses 2-pt layup from 2 ft (block by D. Green),,45,57
201,2,1:48.0,,Defensive rebound by K. Thompson,45,57
202,2,1:40.0,,K. Durant makes 2-pt dunk at rim (assist by S. Curry),45,59
203,2,1:39.0,New York full timeout,,45,59
204,2,1:32.0,Personal foul by K. Durant (drawn by K. Porziņģis),,45,59
205,2,1:32.0,M. Kuzminskas enters the game for J. Noah,,45,59
206,2,1:14.0,B. Jennings misses 3-pt jump shot from 32 ft,,45,59
207,2,1:14.0,,Defensive rebound by K. Durant,45,59
208,2,0:55.0,,Turnover by D. Green (bad pass),45,59
209,2,0:39.0,Shooting foul by A. Iguodala (drawn by K. Porziņģis),,45,59
210,2,0:39.0,K. Porziņģis misses free throw 1 of 2,,45,59
211,2,0:39.0,Offensive rebound by Team,,45,59
212,2,0:39.0,K. Porziņģis misses free throw 2 of 2,,45,59
213,2,0:39.0,,P. McCaw enters the game for A. Iguodala,45,59
214,2,0:36.0,Offensive rebound by M. Kuzminskas,,45,59
215,2,0:33.0,C. Lee misses 3-pt jump shot from 27 ft,,45,59
216,2,0:32.0,,Defensive rebound by K. Durant,45,59
217,2,0:25.0,,K. Durant misses 2-pt layup from 2 ft,45,59
218,2,0:24.0,Defensive rebound by B. Jennings,,45,59
219,2,0:03.0,B. Jennings misses 2-pt jump shot from 16 ft,,45,59
220,2,0:03.0,,Defensive rebound by K. Thompson,45,59
221,2,0:02.0,,Turnover by K. Thompson (lost ball; steal by M. Kuzminskas),45,59
222,2,0:01.0,M. Kuzminskas misses 3-pt jump shot from 32 ft,,45,59
223,2,0:00.0,Offensive rebound by Team,,45,59
224,3,11:41.0,,Turnover by S. Curry (traveling),45,59
225,3,11:20.0,B. Jennings misses 2-pt layup from 3 ft (block by J. McGee),,45,59
226,3,11:19.0,,Defensive rebound by S. Curry,45,59
227,3,11:09.0,,J. McGee makes 2-pt layup from 1 ft (assist by K. Thompson),45,61
228,3,10:54.0,C. Lee makes 2-pt jump shot from 18 ft,,47,61
229,3,10:38.0,,D. Green misses 3-pt jump shot from 27 ft,47,61
230,3,10:38.0,Defensive rebound by C. Lee,,47,61
231,3,10:30.0,C. Lee makes 2-pt jump shot from 16 ft (assist by B. Jennings),,49,61
232,3,10:15.0,,J. McGee makes 2-pt dunk at rim (assist by D. Green),49,63
233,3,9:55.0,L. Thomas makes 3-pt jump shot from 23 ft (assist by C. Lee),,52,63
234,3,9:39.0,,D. Green makes 2-pt layup from 1 ft (assist by K. Durant),52,65
235,3,9:29.0,K. Porziņģis misses 2-pt jump shot from 19 ft,,52,65
236,3,9:28.0,,Defensive rebound by K. Durant,52,65
237,3,9:20.0,,K. Durant misses 2-pt layup from 2 ft,52,65
238,3,9:19.0,,Offensive rebound by D. Green,52,65
239,3,9:19.0,,D. Green misses 2-pt layup from 1 ft,52,65
240,3,9:18.0,,Offensive rebound by D. Green,52,65
241,3,9:18.0,,D. Green misses 2-pt layup from 1 ft (block by L. Thomas),52,65
242,3,9:17.0,Defensive rebound by C. Lee,,52,65
243,3,9:11.0,L. Thomas misses 2-pt jump shot from 10 ft,,52,65
244,3,9:11.0,,Defensive rebound by S. Curry,52,65
245,3,9:00.0,,K. Durant misses 3-pt jump shot from 26 ft,52,65
246,3,9:00.0,Defensive rebound by K. Porziņģis,,52,65
247,3,8:44.0,J. Noah makes 2-pt layup at rim (assist by C. Lee),,54,65
248,3,8:31.0,,K. Durant misses 2-pt jump shot from 10 ft,54,65
249,3,8:31.0,,Offensive rebound by J. McGee,54,65
250,3,8:31.0,,Shooting block foul by J. Noah (drawn by J. McGee),54,65
251,3,8:31.0,,J. McGee misses free throw 1 of 2,54,65
252,3,8:31.0,,Offensive rebound by Team,54,65
253,3,8:31.0,,J. McGee makes free throw 2 of 2,54,66
254,3,8:13.0,C. Lee makes 2-pt jump shot from 5 ft (assist by B. Jennings),,56,66
255,3,7:58.0,,D. Green misses 2-pt jump shot from 6 ft,56,66
256,3,7:58.0,Defensive rebound by K. Porziņģis,,56,66
257,3,7:47.0,Turnover by J. Noah (bad pass; steal by S. Curry),,56,66
258,3,7:39.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),56,69
259,3,7:11.0,B. Jennings misses 2-pt jump shot from 11 ft,,56,69
260,3,7:10.0,Offensive rebound by J. Noah,,56,69
261,3,7:10.0,J. Noah makes 2-pt layup from 1 ft,,58,69
262,3,7:00.0,,K. Durant misses 2-pt jump shot from 16 ft,58,69
263,3,6:59.0,Defensive rebound by J. Noah,,58,69
264,3,6:56.0,Personal foul by D. Green (drawn by K. Porziņģis),,58,69
265,3,6:56.0,New York full timeout,,58,69
266,3,6:38.0,C. Lee misses 3-pt jump shot from 23 ft,,58,69
267,3,6:37.0,,Defensive rebound by K. Durant,58,69
268,3,6:31.0,,J. McGee makes 2-pt dunk at rim (assist by D. Green),58,71
269,3,6:14.0,K. Porziņģis misses 2-pt jump shot from 16 ft,,58,71
270,3,6:13.0,,Defensive rebound by K. Durant,58,71
271,3,6:06.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by K. Durant),58,74
272,3,5:53.0,Turnover by K. Porziņģis (bad pass; steal by K. Thompson),,58,74
273,3,5:41.0,,K. Thompson misses 3-pt jump shot from 24 ft,58,74
274,3,5:40.0,,Offensive rebound by K. Durant,58,74
275,3,5:33.0,,J. McGee makes 2-pt layup from 2 ft (assist by K. Durant),58,76
276,3,5:17.0,J. Noah misses 2-pt layup from 2 ft,,58,76
277,3,5:16.0,,Defensive rebound by S. Curry,58,76
278,3,5:12.0,,Turnover by S. Curry (bad pass),58,76
279,3,5:12.0,M. Kuzminskas enters the game for L. Thomas,,58,76
280,3,5:12.0,K. O'Quinn enters the game for J. Noah,,58,76
281,3,5:12.0,,A. Iguodala enters the game for K. Durant,58,76
282,3,4:53.0,B. Jennings misses 2-pt jump shot from 11 ft,,58,76
283,3,4:52.0,,Defensive rebound by D. Green,58,76
284,3,4:41.0,,K. Thompson misses 2-pt jump shot from 5 ft (block by C. Lee),58,76
285,3,4:40.0,,Offensive rebound by K. Thompson,58,76
286,3,4:35.0,,Turnover by J. McGee (3 sec),58,76
287,3,4:21.0,K. O'Quinn misses 2-pt jump shot from 18 ft,,58,76
288,3,4:20.0,,Defensive rebound by S. Curry,58,76
289,3,4:10.0,,K. Thompson makes 2-pt jump shot from 4 ft (assist by J. McGee),58,78
290,3,4:10.0,,Shooting foul by B. Jennings (drawn by K. Thompson),58,78
291,3,4:10.0,,K. Thompson makes free throw 1 of 1,58,79
292,3,4:00.0,B. Jennings misses 3-pt jump shot from 25 ft,,58,79
293,3,3:59.0,,Defensive rebound by D. Green,58,79
294,3,3:51.0,,S. Curry makes 2-pt layup from 3 ft (assist by D. Green),58,81
295,3,3:40.0,Turnover by B. Jennings (lost ball),,58,81
296,3,3:40.0,,K. Durant enters the game for J. McGee,58,81
297,3,3:25.0,,S. Curry misses 3-pt jump shot from 26 ft,58,81
298,3,3:24.0,,Offensive rebound by A. Iguodala,58,81
299,3,3:21.0,,K. Durant makes 2-pt dunk at rim (assist by A. Iguodala),58,83
300,3,2:57.0,M. Kuzminskas makes 2-pt layup from 1 ft (assist by B. Jennings),,60,83
301,3,2:43.0,,K. Durant misses 3-pt jump shot from 23 ft,60,83
302,3,2:43.0,Defensive rebound by K. O'Quinn,,60,83
303,3,2:38.0,Shooting foul by K. Thompson (drawn by B. Jennings),,60,83
304,3,2:38.0,,Golden State full timeout,60,83
305,3,2:38.0,B. Jennings misses free throw 1 of 2,,60,83
306,3,2:38.0,Offensive rebound by Team,,60,83
307,3,2:38.0,B. Jennings misses free throw 2 of 2,,60,83
308,3,2:38.0,,I. Clark enters the game for K. Thompson,60,83
309,3,2:38.0,J. Holiday enters the game for K. Porziņģis,,60,83
310,3,2:37.0,,Defensive rebound by K. Durant,60,83
311,3,2:23.0,,Turnover by K. Durant (lost ball),60,83
312,3,2:23.0,R. Baker enters the game for B. Jennings,,60,83
313,3,2:00.0,Shooting foul by D. Green (drawn by K. O'Quinn),,60,83
314,3,2:00.0,K. O'Quinn misses free throw 1 of 2,,60,83
315,3,2:00.0,Offensive rebound by Team,,60,83
316,3,2:00.0,K. O'Quinn makes free throw 2 of 2,,61,83
317,3,1:42.0,,S. Curry misses 2-pt jump shot from 22 ft,61,83
318,3,1:41.0,Defensive rebound by K. O'Quinn,,61,83
319,3,1:31.0,R. Baker makes 2-pt layup from 2 ft,,63,83
320,3,1:11.0,,I. Clark makes 2-pt layup from 2 ft,63,85
321,3,0:56.0,Personal foul by A. Iguodala (drawn by J. Holiday),,63,85
322,3,0:56.0,J. Holiday makes free throw 1 of 2,,64,85
323,3,0:56.0,J. Holiday misses free throw 2 of 2,,64,85
324,3,0:56.0,,K. Thompson enters the game for S. Curry,64,85
325,3,0:56.0,,D. West enters the game for D. Green,64,85
326,3,0:56.0,M. Ndour enters the game for C. Lee,,64,85
327,3,0:54.0,,Defensive rebound by K. Durant,64,85
328,3,0:32.0,,I. Clark misses 2-pt jump shot from 9 ft,64,85
329,3,0:32.0,,Offensive rebound by D. West,64,85
330,3,0:26.0,,I. Clark makes 3-pt jump shot from 26 ft (assist by K. Durant),64,88
331,3,0:06.0,R. Baker misses 3-pt jump shot from 29 ft,,64,88
332,3,0:05.0,Offensive rebound by M. Ndour,,64,88
333,3,0:03.0,M. Ndour makes 2-pt dunk at rim,,66,88
334,3,0:00.0,,K. Durant misses 3-pt jump shot from 28 ft,66,88
335,3,0:00.0,,Offensive rebound by Team,66,88
336,4,11:50.0,,Violation by K. Durant (kicked ball),66,88
337,4,11:39.0,Personal foul by S. Livingston (drawn by W. Hernangómez),,66,88
338,4,11:22.0,C. Lee makes 2-pt jump shot from 6 ft,,68,88
339,4,11:04.0,,Turnover by A. Iguodala (lost ball; steal by M. Ndour),68,88
340,4,11:02.0,Clear path foul by A. Iguodala,,68,88
341,4,11:02.0,M. Ndour makes clear path free throw 1 of 2,,69,88
342,4,11:02.0,M. Ndour makes clear path free throw 2 of 2,,70,88
343,4,10:56.0,W. Hernangómez misses 2-pt layup from 2 ft (block by D. West),,70,88
344,4,10:55.0,,Defensive rebound by D. West,70,88
345,4,10:55.0,,Turnover by D. West (offensive foul),70,88
346,4,10:55.0,,Offensive foul by D. West (drawn by W. Hernangómez),70,88
347,4,10:42.0,M. Ndour misses 2-pt jump shot from 9 ft,,70,88
348,4,10:41.0,,Defensive rebound by S. Livingston,70,88
349,4,10:32.0,,Golden State full timeout,70,88
350,4,10:32.0,,K. Looney enters the game for D. West,70,88
351,4,10:24.0,,K. Durant makes 2-pt jump shot from 12 ft,70,90
352,4,10:06.0,C. Lee misses 2-pt jump shot from 17 ft,,70,90
353,4,10:05.0,Offensive rebound by W. Hernangómez,,70,90
354,4,10:05.0,W. Hernangómez makes 2-pt layup from 1 ft,,72,90
355,4,9:48.0,,K. Durant makes 2-pt jump shot from 12 ft,72,92
356,4,9:37.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by R. Baker),,75,92
357,4,9:15.0,,A. Iguodala misses 3-pt jump shot from 24 ft,75,92
358,4,9:14.0,Defensive rebound by J. Holiday,,75,92
359,4,9:00.0,M. Ndour misses 2-pt jump shot from 3 ft (block by A. Iguodala),,75,92
360,4,8:59.0,,Defensive rebound by A. Iguodala,75,92
361,4,8:56.0,,S. Livingston makes 2-pt dunk at rim (assist by A. Iguodala),75,94
362,4,8:40.0,Shooting foul by K. Looney (drawn by J. Holiday),,75,94
363,4,8:40.0,J. Holiday makes free throw 1 of 2,,76,94
364,4,8:40.0,,P. McCaw enters the game for A. Iguodala,76,94
365,4,8:40.0,K. Porziņģis enters the game for M. Ndour,,76,94
366,4,8:40.0,J. Holiday makes free throw 2 of 2,,77,94
367,4,8:21.0,,K. Thompson makes 2-pt jump shot from 10 ft (assist by S. Livingston),77,96
368,4,8:00.0,K. Porziņģis misses 2-pt jump shot from 10 ft (block by K. Durant),,77,96
369,4,7:59.0,,Defensive rebound by K. Looney,77,96
370,4,7:49.0,,S. Livingston misses 2-pt jump shot from 15 ft,77,96
371,4,7:48.0,Defensive rebound by W. Hernangómez,,77,96
372,4,7:39.0,C. Lee misses 3-pt jump shot from 28 ft,,77,96
373,4,7:38.0,,Defensive rebound by K. Durant,77,96
374,4,7:29.0,,K. Thompson misses 3-pt jump shot from 23 ft,77,96
375,4,7:28.0,Defensive rebound by W. Hernangómez,,77,96
376,4,7:16.0,Shooting foul by S. Livingston (drawn by C. Lee),,77,96
377,4,7:16.0,C. Lee misses free throw 1 of 2,,77,96
378,4,7:16.0,Offensive rebound by Team,,77,96
379,4,7:16.0,,D. Green enters the game for K. Durant,77,96
380,4,7:16.0,,S. Curry enters the game for K. Thompson,77,96
381,4,7:16.0,C. Lee makes free throw 2 of 2,,78,96
382,4,7:00.0,,Turnover by S. Curry (bad pass; steal by J. Holiday),78,96
