,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,LA CLIPPERS_ACTION,LA LAKERS_SCORE,LA CLIPPERS_SCORE
80,1,4:11.0,Offensive rebound by T. Robinson,,16,19
81,1,4:11.0,Shooting foul by B. Griffin (drawn by T. Robinson),,16,19
82,1,4:11.0,T. Robinson makes free throw 1 of 2,,17,19
83,1,4:11.0,D. Nwaba enters the game for B. Ingram,,17,19
84,1,4:11.0,T. Robinson makes free throw 2 of 2,,18,19
85,1,3:59.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),18,22
86,1,3:48.0,Turnover by T. Robinson (bad pass; steal by D. Jordan),,18,22
87,1,3:41.0,,Turnover by J. Redick (step out of bounds),18,22
88,1,3:41.0,,R. Felton enters the game for C. Paul,18,22
89,1,3:41.0,,B. Bass enters the game for B. Griffin,18,22
90,1,3:26.0,Turnover by D. Nwaba (lost ball; steal by R. Felton),,18,22
91,1,3:13.0,,Shooting foul by T. Black (drawn by B. Bass),18,22
92,1,3:13.0,,B. Bass makes free throw 1 of 2,18,23
93,1,3:13.0,,B. Bass makes free throw 2 of 2,18,24
94,1,2:55.0,J. Clarkson makes 3-pt jump shot from 28 ft,,21,24
95,1,2:41.0,,R. Felton misses 2-pt jump shot from 13 ft,21,24
96,1,2:41.0,,Offensive rebound by Team,21,24
97,1,2:41.0,T. Ennis enters the game for D. Russell,,21,24
98,1,2:17.0,,R. Felton makes 2-pt jump shot from 17 ft,21,26
99,1,2:00.0,J. Clarkson misses 3-pt jump shot from 27 ft,,21,26
100,1,1:59.0,,Defensive rebound by B. Bass,21,26
101,1,1:48.0,,Turnover by J. Crawford (bad pass; steal by T. Robinson),21,26
102,1,1:37.0,T. Robinson misses 2-pt jump shot from 12 ft,,21,26
103,1,1:34.0,,Defensive rebound by R. Felton,21,26
104,1,1:16.0,,J. Crawford misses 3-pt jump shot from 26 ft,21,26
105,1,1:15.0,Defensive rebound by T. Ennis,,21,26
106,1,1:07.0,J. Clarkson misses 2-pt jump shot from 12 ft,,21,26
107,1,1:04.0,,Defensive rebound by B. Bass,21,26
108,1,0:56.0,,D. Jordan makes 2-pt layup from 2 ft (assist by J. Crawford),21,28
109,1,0:43.0,T. Robinson misses 2-pt jump shot from 16 ft,,21,28
110,1,0:42.0,,Defensive rebound by D. Jordan,21,28
111,1,0:29.0,,Shooting foul by T. Black (drawn by D. Jordan),21,28
112,1,0:29.0,,D. Jordan misses free throw 1 of 2,21,28
113,1,0:29.0,,Offensive rebound by Team,21,28
114,1,0:29.0,,D. Jordan misses free throw 2 of 2,21,28
115,1,0:29.0,,A. Anderson enters the game for J. Redick,21,28
116,1,0:28.0,Defensive rebound by T. Robinson,,21,28
117,1,0:12.0,Shooting foul by B. Bass (drawn by D. Nwaba),,21,28
118,1,0:12.0,D. Nwaba misses free throw 1 of 2,,21,28
119,1,0:12.0,Offensive rebound by Team,,21,28
120,1,0:12.0,,M. Speights enters the game for D. Jordan,21,28
121,1,0:12.0,D. Nwaba makes free throw 2 of 2,,22,28
122,1,0:03.0,,R. Felton misses 3-pt jump shot from 25 ft,22,28
123,1,0:00.0,,Offensive rebound by Team,22,28
124,2,11:48.0,D. Nwaba misses 2-pt jump shot from 11 ft,,22,28
125,2,11:46.0,,Defensive rebound by B. Bass,22,28
126,2,11:40.0,,J. Crawford misses 2-pt jump shot from 17 ft,22,28
127,2,11:36.0,Defensive rebound by T. Ennis,,22,28
128,2,11:29.0,Turnover by Team (back court),,22,28
129,2,11:20.0,,Turnover by J. Crawford (lost ball; steal by T. Black),22,28
130,2,11:17.0,D. Nwaba makes 2-pt dunk at rim,,24,28
131,2,11:01.0,,A. Anderson misses 2-pt jump shot from 15 ft,24,28
132,2,10:59.0,Defensive rebound by J. Randle,,24,28
133,2,10:52.0,J. Randle misses 2-pt jump shot from 18 ft,,24,28
134,2,10:51.0,,Defensive rebound by R. Felton,24,28
135,2,10:43.0,,R. Felton misses 2-pt layup from 3 ft (block by T. Black),24,28
136,2,10:39.0,Defensive rebound by T. Ennis,,24,28
137,2,10:36.0,J. Randle makes 2-pt dunk at rim (assist by T. Ennis),,26,28
138,2,10:16.0,,J. Crawford misses 2-pt layup from 3 ft,26,28
139,2,10:12.0,Defensive rebound by C. Brewer,,26,28
140,2,10:12.0,Shooting block foul by A. Anderson (drawn by C. Brewer),,26,28
141,2,10:12.0,C. Brewer makes free throw 1 of 2,,27,28
142,2,10:12.0,,B. Griffin enters the game for B. Bass,27,28
143,2,10:12.0,C. Brewer makes free throw 2 of 2,,28,28
144,2,9:55.0,,B. Griffin makes 3-pt jump shot from 23 ft (assist by R. Felton),28,31
145,2,9:41.0,Shooting foul by A. Anderson (drawn by C. Brewer),,28,31
146,2,9:41.0,C. Brewer makes free throw 1 of 2,,29,31
147,2,9:41.0,C. Brewer makes free throw 2 of 2,,30,31
148,2,9:28.0,,J. Crawford misses 3-pt jump shot from 26 ft,30,31
149,2,9:27.0,Defensive rebound by T. Black,,30,31
150,2,9:18.0,C. Brewer makes 2-pt jump shot from 8 ft,,32,31
151,2,8:49.0,,B. Griffin makes 2-pt jump shot from 23 ft,32,33
152,2,8:35.0,Turnover by T. Ennis (bad pass; steal by J. Crawford),,32,33
153,2,8:31.0,,Shooting foul by D. Nwaba (drawn by J. Crawford),32,33
154,2,8:31.0,Official timeout,,32,33
155,2,8:31.0,,J. Crawford makes free throw 1 of 2,32,34
156,2,8:31.0,,C. Paul enters the game for A. Anderson,32,33
157,2,8:31.0,,J. Crawford makes free throw 2 of 2,32,35
158,2,8:13.0,J. Randle misses 3-pt jump shot from 27 ft,,32,35
159,2,8:12.0,,Defensive rebound by J. Crawford,32,35
160,2,8:04.0,,Personal foul by J. Randle (drawn by B. Griffin),32,35
161,2,8:04.0,D. Russell enters the game for T. Ennis,,32,35
162,2,8:04.0,L. Nance enters the game for T. Black,,32,35
163,2,7:54.0,,J. Crawford misses 2-pt jump shot from 6 ft,32,35
164,2,7:53.0,Defensive rebound by L. Nance,,32,35
165,2,7:46.0,C. Brewer misses 2-pt jump shot from 5 ft,,32,35
166,2,7:45.0,,Defensive rebound by M. Speights,32,35
167,2,7:40.0,,Personal foul by C. Brewer (drawn by B. Griffin),32,35
168,2,7:40.0,B. Ingram enters the game for C. Brewer,,32,35
169,2,7:30.0,,R. Felton misses 2-pt jump shot from 18 ft,32,35
170,2,7:28.0,Defensive rebound by J. Randle,,32,35
171,2,7:22.0,D. Russell misses 2-pt jump shot from 17 ft,,32,35
172,2,7:18.0,,Defensive rebound by C. Paul,32,35
173,2,7:14.0,,J. Crawford makes 2-pt jump shot from 18 ft (assist by C. Paul),32,37
174,2,6:59.0,B. Ingram makes 2-pt jump shot from 19 ft (assist by J. Randle),,34,37
175,2,6:40.0,,B. Griffin misses 3-pt jump shot from 27 ft,34,37
176,2,6:39.0,Defensive rebound by J. Randle,,34,37
177,2,6:20.0,D. Nwaba makes 2-pt jump shot from 6 ft (assist by L. Nance),,36,37
178,2,6:13.0,,LA Clippers full timeout,36,37
179,2,6:13.0,,D. Jordan enters the game for M. Speights,36,37
180,2,6:13.0,,J. Redick enters the game for J. Crawford,36,37
181,2,6:13.0,J. Clarkson enters the game for D. Nwaba,,36,37
182,2,6:06.0,,Shooting foul by J. Randle (drawn by B. Griffin),36,37
183,2,6:06.0,,B. Griffin misses free throw 1 of 2,36,37
184,2,6:06.0,,Offensive rebound by Team,36,37
185,2,6:06.0,,L. Mbah a Moute enters the game for R. Felton,36,37
186,2,6:06.0,,B. Griffin makes free throw 2 of 2,36,38
187,2,5:55.0,L. Nance misses 2-pt hook shot from 9 ft,,36,38
188,2,5:53.0,,Defensive rebound by D. Jordan,36,38
189,2,5:50.0,,Personal foul by B. Ingram (drawn by B. Griffin),36,38
190,2,5:50.0,,B. Griffin makes free throw 1 of 2,36,39
191,2,5:50.0,,B. Griffin makes free throw 2 of 2,36,40
192,2,5:39.0,L. Nance misses 2-pt layup from 3 ft,,36,40
193,2,5:36.0,,Defensive rebound by B. Griffin,36,40
194,2,5:32.0,,B. Griffin makes 2-pt layup from 2 ft,36,42
195,2,5:24.0,J. Randle misses 2-pt layup from 2 ft,,36,42
196,2,5:22.0,Offensive rebound by J. Randle,,36,42
197,2,5:22.0,Shooting foul by D. Jordan (drawn by J. Randle),,36,42
198,2,5:22.0,J. Randle misses free throw 1 of 2,,36,42
199,2,5:22.0,Offensive rebound by Team,,36,42
200,2,5:22.0,Violation by Team (jump ball),,36,42
201,2,5:22.0,J. Randle makes free throw 2 of 2,,37,42
202,2,4:59.0,,C. Paul misses 2-pt jump shot from 17 ft,37,42
203,2,4:56.0,Defensive rebound by J. Randle,,37,42
204,2,4:51.0,D. Russell misses 3-pt jump shot from 27 ft,,37,42
205,2,4:47.0,,Defensive rebound by C. Paul,37,42
206,2,4:38.0,,Personal foul by B. Ingram (drawn by C. Paul),37,42
207,2,4:38.0,,C. Paul makes free throw 1 of 2,37,43
208,2,4:38.0,D. Nwaba enters the game for B. Ingram,,37,43
209,2,4:38.0,,C. Paul makes free throw 2 of 2,37,44
210,2,4:26.0,D. Nwaba misses 3-pt jump shot from 24 ft,,37,44
211,2,4:25.0,Offensive rebound by L. Nance,,37,44
212,2,4:14.0,Turnover by D. Russell (bad pass; steal by C. Paul),,37,44
213,2,4:11.0,,Shooting foul by J. Clarkson (drawn by D. Jordan),37,44
214,2,4:11.0,,D. Jordan makes free throw 1 of 2,37,45
215,2,4:11.0,,J. Crawford enters the game for L. Mbah a Moute,37,45
216,2,4:11.0,,D. Jordan makes free throw 2 of 2,37,46
217,2,4:02.0,J. Clarkson misses 2-pt jump shot from 8 ft,,37,46
218,2,3:59.0,,Defensive rebound by C. Paul,37,46
219,2,3:53.0,,Turnover by B. Griffin (bad pass; steal by D. Nwaba),37,46
220,2,3:49.0,J. Randle makes 2-pt layup from 4 ft (assist by D. Russell),,39,46
221,2,3:49.0,Shooting foul by J. Redick (drawn by J. Randle),,39,46
222,2,3:49.0,J. Randle makes free throw 1 of 1,,40,46
223,2,3:32.0,,C. Paul makes 2-pt jump shot from 16 ft,40,48
224,2,3:15.0,J. Randle makes 2-pt dunk at rim (assist by J. Clarkson),,42,48
225,2,2:56.0,LA Lakers full timeout,,42,48
226,2,2:53.0,,J. Redick misses 3-pt jump shot from 28 ft,42,48
227,2,2:51.0,Defensive rebound by D. Nwaba,,42,48
228,2,2:31.0,L. Nance makes 2-pt jump shot from 18 ft (assist by D. Russell),,44,48
229,2,2:16.0,,J. Crawford makes 3-pt jump shot from 25 ft (assist by C. Paul),44,51
230,2,1:54.0,J. Randle makes 3-pt jump shot from 24 ft (assist by L. Nance),,47,51
231,2,1:33.0,,B. Griffin makes 2-pt jump shot from 19 ft (assist by J. Crawford),47,53
232,2,1:13.0,D. Russell misses 3-pt jump shot from 26 ft,,47,53
233,2,1:13.0,,Defensive rebound by Team,47,53
234,2,1:01.0,,Turnover by C. Paul (bad pass; steal by J. Randle),47,53
235,2,1:01.0,Personal foul by C. Paul (drawn by D. Nwaba),,47,53
236,2,1:01.0,D. Nwaba misses free throw 1 of 2,,47,53
237,2,1:01.0,Offensive rebound by Team,,47,53
238,2,1:01.0,D. Nwaba makes free throw 2 of 2,,48,53
239,2,0:43.0,,C. Paul misses 3-pt jump shot from 27 ft,48,53
240,2,0:42.0,,Offensive rebound by Team,48,53
241,2,0:32.0,,C. Paul makes 2-pt jump shot from 15 ft (assist by J. Crawford),48,55
242,2,0:26.0,LA Lakers full timeout,,48,55
243,2,0:21.0,J. Clarkson misses 2-pt layup from 2 ft (block by D. Jordan),,48,55
244,2,0:20.0,Offensive rebound by Team,,48,55
245,2,0:12.0,L. Nance makes 2-pt hook shot from 5 ft (assist by J. Randle),,50,55
246,2,0:03.0,,J. Redick misses 3-pt jump shot from 27 ft,50,55
247,2,0:00.0,,Offensive rebound by B. Griffin,50,55
248,3,11:42.0,B. Ingram makes 2-pt jump shot from 18 ft,,52,55
249,3,11:27.0,,L. Mbah a Moute makes 3-pt jump shot from 25 ft (assist by C. Paul),52,58
250,3,11:13.0,L. Nance makes 2-pt jump shot from 18 ft (assist by D. Russell),,54,58
251,3,10:58.0,,L. Mbah a Moute misses 2-pt layup from 4 ft (block by B. Ingram),54,58
252,3,10:53.0,Defensive rebound by J. Randle,,54,58
253,3,10:49.0,Offensive foul by J. Randle (drawn by C. Paul),,54,58
254,3,10:49.0,Turnover by J. Randle (offensive foul),,54,58
255,3,10:31.0,,C. Paul makes 2-pt jump shot from 17 ft,54,60
256,3,10:05.0,J. Clarkson misses 2-pt layup from 5 ft,,54,60
257,3,10:02.0,,Defensive rebound by L. Mbah a Moute,54,60
258,3,9:50.0,,Personal foul by B. Ingram (drawn by D. Jordan),54,60
259,3,9:42.0,,C. Paul makes 2-pt jump shot from 17 ft,54,62
260,3,9:33.0,B. Ingram misses 2-pt layup from 4 ft,,54,62
261,3,9:31.0,,Defensive rebound by J. Redick,54,62
262,3,9:12.0,,B. Griffin makes 3-pt jump shot from 24 ft (assist by C. Paul),54,65
263,3,8:52.0,J. Randle makes 3-pt jump shot from 25 ft (assist by L. Nance),,57,65
264,3,8:37.0,,Personal foul by B. Ingram (drawn by D. Jordan),57,65
265,3,8:30.0,,C. Paul misses 2-pt jump shot from 18 ft,57,65
266,3,8:29.0,Defensive rebound by B. Ingram,,57,65
267,3,8:14.0,Turnover by L. Nance (bad pass; steal by J. Redick),,57,65
268,3,7:57.0,,Personal foul by L. Nance (drawn by C. Paul),57,65
269,3,7:57.0,D. Nwaba enters the game for B. Ingram,,57,65
270,3,7:48.0,,Shooting foul by L. Nance (drawn by D. Jordan),57,65
271,3,7:48.0,,D. Jordan misses free throw 1 of 2,57,65
272,3,7:48.0,,Offensive rebound by Team,57,65
273,3,7:48.0,,D. Jordan makes free throw 2 of 2,57,66
274,3,7:35.0,L. Nance misses 2-pt jump shot from 18 ft,,57,66
275,3,7:34.0,,Defensive rebound by D. Jordan,57,66
276,3,7:27.0,Violation by J. Randle (kicked ball),,57,66
277,3,7:26.0,,Turnover by J. Redick (bad pass),57,66
278,3,7:10.0,Turnover by J. Randle (lost ball; steal by B. Griffin),,57,66
279,3,6:56.0,,J. Redick makes 2-pt jump shot from 9 ft (assist by B. Griffin),57,68
280,3,6:56.0,,Shooting foul by J. Clarkson (drawn by J. Redick),57,68
281,3,6:56.0,LA Lakers full timeout,,57,68
282,3,6:56.0,,J. Redick makes free throw 1 of 1,57,69
283,3,6:42.0,L. Nance misses 2-pt jump shot from 19 ft,,57,69
284,3,6:41.0,,Defensive rebound by J. Redick,57,69
285,3,6:33.0,,Personal foul by D. Russell (drawn by C. Paul),57,69
286,3,6:33.0,,C. Paul makes free throw 1 of 2,57,70
287,3,6:33.0,,C. Paul makes free throw 2 of 2,57,71
288,3,6:21.0,Shooting foul by L. Mbah a Moute (drawn by D. Nwaba),,57,71
289,3,6:21.0,D. Nwaba makes free throw 1 of 2,,58,71
290,3,6:21.0,D. Nwaba makes free throw 2 of 2,,59,71
291,3,6:10.0,,B. Griffin makes 2-pt jump shot from 16 ft,59,73
292,3,5:55.0,D. Nwaba misses 3-pt jump shot from 25 ft,,59,73
293,3,5:55.0,,Defensive rebound by Team,59,73
294,3,5:32.0,,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by B. Griffin),59,75
295,3,5:18.0,D. Russell misses 3-pt jump shot from 25 ft,,59,75
296,3,5:17.0,Offensive rebound by L. Nance,,59,75
297,3,5:09.0,D. Russell misses 2-pt jump shot from 14 ft,,59,75
298,3,5:08.0,,Defensive rebound by B. Griffin,59,75
299,3,5:00.0,,Personal foul by D. Nwaba (drawn by C. Paul),59,75
300,3,5:00.0,,C. Paul makes free throw 1 of 2,59,76
301,3,5:00.0,T. Robinson enters the game for J. Randle,,59,76
302,3,5:00.0,,C. Paul makes free throw 2 of 2,59,77
303,3,4:45.0,L. Nance misses 2-pt jump shot from 15 ft,,59,77
304,3,4:44.0,,Defensive rebound by J. Redick,59,77
305,3,4:34.0,,Personal foul by L. Nance (drawn by C. Paul),59,77
306,3,4:34.0,,C. Paul makes free throw 1 of 2,59,78
307,3,4:34.0,T. Black enters the game for L. Nance,,59,78
308,3,4:34.0,,C. Paul makes free throw 2 of 2,59,79
309,3,4:15.0,Shooting foul by B. Griffin (drawn by T. Robinson),,59,79
310,3,4:15.0,T. Robinson misses free throw 1 of 2,,59,79
311,3,4:15.0,Offensive rebound by Team,,59,79
312,3,4:15.0,T. Robinson misses free throw 2 of 2,,59,79
313,3,4:15.0,,J. Crawford enters the game for L. Mbah a Moute,59,79
314,3,4:09.0,,Defensive rebound by B. Griffin,59,79
315,3,4:02.0,,Turnover by C. Paul (lost ball),59,79
316,3,3:55.0,T. Robinson makes 2-pt jump shot from 4 ft (assist by J. Clarkson),,61,79
317,3,3:40.0,,J. Redick makes 2-pt jump shot from 19 ft (assist by B. Griffin),61,81
318,3,3:28.0,T. Robinson makes 2-pt layup from 2 ft (assist by D. Russell),,63,81
319,3,3:28.0,Shooting foul by D. Jordan (drawn by T. Robinson),,63,81
320,3,3:28.0,T. Robinson misses free throw 1 of 1,,63,81
321,3,3:24.0,,Defensive rebound by B. Griffin,63,81
322,3,3:11.0,,B. Griffin makes 3-pt jump shot from 27 ft (assist by C. Paul),63,84
323,3,2:56.0,T. Black makes 2-pt jump shot from 12 ft (assist by J. Clarkson),,65,84
324,3,2:37.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by B. Griffin),65,87
325,3,2:35.0,LA Lakers full timeout,,65,87
326,3,2:35.0,,LA Clippers full timeout,65,87
327,3,2:35.0,,R. Felton enters the game for J. Redick,65,87
328,3,2:33.0,T. Ennis enters the game for D. Russell,,65,87
329,3,2:33.0,C. Brewer enters the game for J. Clarkson,,65,87
330,3,2:10.0,T. Robinson misses 2-pt jump shot from 19 ft,,65,87
331,3,2:09.0,,Defensive rebound by D. Jordan,65,87
332,3,1:55.0,,B. Griffin misses 3-pt jump shot from 25 ft,65,87
333,3,1:54.0,Defensive rebound by T. Black,,65,87
334,3,1:45.0,T. Black makes 2-pt jump shot from 18 ft (assist by C. Brewer),,67,87
335,3,1:26.0,,C. Paul makes 2-pt jump shot from 17 ft (assist by D. Jordan),67,89
336,3,1:12.0,D. Nwaba makes 2-pt dunk at rim (assist by T. Robinson),,69,89
337,3,0:55.0,,Personal foul by D. Nwaba (drawn by C. Paul),69,89
338,3,0:55.0,,C. Paul makes free throw 1 of 2,69,90
339,3,0:55.0,,B. Bass enters the game for B. Griffin,69,90
340,3,0:55.0,,C. Paul makes free throw 2 of 2,69,91
341,3,0:35.0,Turnover by T. Black (traveling),,69,91
342,3,0:35.0,,A. Anderson enters the game for C. Paul,69,91
343,3,0:34.0,,Turnover by D. Jordan (bad pass; steal by C. Brewer),69,91
344,3,0:29.0,T. Ennis makes 3-pt jump shot from 26 ft (assist by T. Robinson),,72,91
345,3,0:04.0,,A. Anderson misses 3-pt jump shot from 24 ft,72,91
346,3,0:04.0,,Offensive rebound by B. Bass,72,91
347,3,0:04.0,,B. Bass makes 2-pt layup from 2 ft,72,93
348,3,0:01.0,T. Ennis misses 3-pt jump shot from 26 ft (block by R. Felton),,72,93
349,3,0:00.0,,Defensive rebound by D. Jordan,72,93
350,4,11:37.0,,R. Felton misses 3-pt jump shot from 27 ft,72,93
351,4,11:35.0,Defensive rebound by C. Brewer,,72,93
352,4,11:29.0,T. Ennis misses 3-pt jump shot from 25 ft,,72,93
353,4,11:28.0,Offensive rebound by D. Nwaba,,72,93
354,4,11:26.0,D. Nwaba makes 2-pt layup from 2 ft,,74,93
355,4,10:59.0,,M. Speights misses 3-pt jump shot from 25 ft,74,93
356,4,10:58.0,Defensive rebound by C. Brewer,,74,93
357,4,10:51.0,C. Brewer misses 2-pt jump shot from 14 ft,,74,93
358,4,10:48.0,Offensive rebound by D. Nwaba,,74,93
359,4,10:45.0,D. Nwaba makes 2-pt layup from 2 ft,,76,93
360,4,10:45.0,,LA Clippers full timeout,76,93
361,4,10:26.0,,Turnover by R. Felton (bad pass; steal by B. Ingram),76,93
362,4,10:26.0,Clear path foul by A. Anderson,,76,93
363,4,10:26.0,B. Ingram makes clear path free throw 1 of 2,,77,93
364,4,10:26.0,,J. Redick enters the game for A. Anderson,77,93
365,4,10:26.0,,B. Griffin enters the game for B. Bass,77,93
366,4,10:26.0,B. Ingram makes clear path free throw 2 of 2,,78,93
367,4,10:19.0,Shooting foul by B. Griffin (drawn by B. Ingram),,78,93
368,4,10:19.0,B. Ingram makes free throw 1 of 2,,79,93
369,4,10:19.0,B. Ingram misses free throw 2 of 2,,79,93
370,4,10:17.0,,Defensive rebound by M. Speights,79,93
371,4,10:06.0,Violation by D. Nwaba (kicked ball),,79,93
372,4,10:03.0,,Turnover by J. Redick (bad pass; steal by T. Ennis),79,93
373,4,10:03.0,Personal take foul by B. Griffin (drawn by T. Ennis),,79,93
374,4,9:59.0,Personal foul by M. Speights (drawn by T. Black),,79,93
375,4,9:49.0,B. Ingram makes 2-pt jump shot from 22 ft,,81,93
376,4,9:30.0,,J. Redick misses 2-pt jump shot from 5 ft,81,93
377,4,9:27.0,,Offensive rebound by B. Griffin,81,93
378,4,9:27.0,,B. Griffin makes 2-pt layup from 4 ft,81,95
379,4,9:09.0,B. Ingram misses 2-pt jump shot from 20 ft,,81,95
380,4,9:09.0,,Defensive rebound by Team,81,95
381,4,9:09.0,Loose ball foul by T. Black (drawn by B. Griffin),,81,95
382,4,9:08.0,,D. Jordan enters the game for J. Crawford,81,95
383,4,9:08.0,,C. Paul enters the game for M. Speights,81,95
384,4,8:47.0,,Shooting foul by C. Brewer (drawn by B. Griffin),81,95
385,4,8:47.0,,B. Griffin makes free throw 1 of 2,81,96
386,4,8:47.0,T. Robinson enters the game for C. Brewer,,81,96
