,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PHOENIX_ACTION,GOLDEN STATE_SCORE,PHOENIX_SCORE
138,2,9:52.0,,Turnover by R. Price (lost ball; steal by S. Livingston),43,20
139,2,9:41.0,M. Barnes misses 3-pt jump shot from 25 ft,,43,20
140,2,9:41.0,,Defensive rebound by D. Jones,43,20
141,2,9:26.0,,A. Williams makes 2-pt jump shot from 9 ft (assist by R. Price),43,22
142,2,9:09.0,K. Thompson misses 3-pt jump shot from 26 ft,,43,22
143,2,9:08.0,,Defensive rebound by A. Williams,43,22
144,2,9:02.0,Violation by D. West (kicked ball),,43,22
145,2,8:54.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by T. Warren),43,25
146,2,8:33.0,K. Thompson misses 3-pt jump shot from 25 ft,,43,25
147,2,8:33.0,,Defensive rebound by A. Williams,43,25
148,2,8:23.0,,Shooting foul by I. Clark (drawn by A. Williams),43,25
149,2,8:23.0,Official timeout,,43,25
150,2,8:23.0,,A. Williams makes free throw 1 of 2,43,26
151,2,8:23.0,,D. Booker enters the game for R. Price,43,25
152,2,8:23.0,P. McCaw enters the game for S. Livingston,,43,25
153,2,8:23.0,,A. Williams misses free throw 2 of 2,43,26
154,2,8:23.0,Defensive rebound by M. Barnes,,43,26
155,2,8:06.0,D. West makes 2-pt jump shot from 15 ft,,45,26
156,2,7:55.0,,Shooting foul by P. McCaw (drawn by A. Williams),45,26
157,2,7:55.0,,A. Williams misses free throw 1 of 2,45,26
158,2,7:55.0,,Offensive rebound by Team,45,26
159,2,7:55.0,,A. Williams makes free throw 2 of 2,45,27
160,2,7:40.0,M. Barnes misses 2-pt layup from 3 ft,,45,27
161,2,7:39.0,,Defensive rebound by D. Jones,45,27
162,2,7:19.0,,T. Warren misses 2-pt jump shot from 18 ft,45,27
163,2,7:18.0,Defensive rebound by M. Barnes,,45,27
164,2,7:09.0,K. Thompson misses 2-pt layup from 3 ft,,45,27
165,2,7:09.0,,Defensive rebound by A. Williams,45,27
166,2,7:03.0,,T. Warren makes 2-pt layup from 3 ft (assist by D. Booker),45,29
167,2,6:44.0,M. Barnes misses 2-pt layup from 1 ft,,45,29
168,2,6:43.0,,Defensive rebound by A. Williams,45,29
169,2,6:32.0,,D. Booker makes 3-pt jump shot from 28 ft,45,32
170,2,6:19.0,Shooting foul by A. Williams (drawn by K. Thompson),,45,32
171,2,6:19.0,Technical foul by D. West,,45,32
172,2,6:19.0,,D. Booker misses technical free throw,45,32
173,2,6:19.0,Offensive rebound by Team,,45,32
174,2,6:19.0,K. Thompson makes free throw 1 of 2,,46,32
175,2,6:19.0,K. Thompson makes free throw 2 of 2,,47,32
176,2,6:00.0,,D. Booker misses 2-pt jump shot from 14 ft,47,32
177,2,5:59.0,,Offensive rebound by D. Jones,47,32
178,2,5:59.0,,D. Jones makes 2-pt dunk at rim,47,34
179,2,5:36.0,I. Clark misses 2-pt jump shot from 13 ft,,47,34
180,2,5:36.0,,Defensive rebound by A. Williams,47,34
181,2,5:26.0,,D. Booker misses 2-pt jump shot from 9 ft,47,34
182,2,5:25.0,,Offensive rebound by A. Williams,47,34
183,2,5:22.0,,A. Williams misses 2-pt layup from 2 ft,47,34
184,2,5:22.0,Defensive rebound by K. Thompson,,47,34
185,2,5:13.0,I. Clark misses 3-pt jump shot from 23 ft,,47,34
186,2,5:13.0,,Defensive rebound by J. Dudley,47,34
187,2,5:07.0,,T. Warren makes 2-pt layup from 2 ft (assist by J. Dudley),47,36
188,2,5:07.0,Golden State full timeout,,47,36
189,2,5:07.0,,T. Ulis enters the game for T. Warren,47,36
190,2,5:07.0,Z. Pachulia enters the game for K. Thompson,,47,36
191,2,5:07.0,J. McAdoo enters the game for M. Barnes,,47,36
192,2,5:07.0,S. Livingston enters the game for I. Clark,,47,36
193,2,5:07.0,S. Curry enters the game for D. West,,47,36
194,2,4:50.0,Personal foul by J. Dudley (drawn by S. Curry),,47,36
195,2,4:42.0,Turnover by Z. Pachulia (bad pass; steal by D. Booker),,47,36
196,2,4:32.0,,A. Williams makes 2-pt hook shot from 2 ft (assist by J. Dudley),47,38
197,2,4:18.0,Turnover by Z. Pachulia (bad pass; steal by J. Dudley),,47,38
198,2,4:14.0,,Shooting foul by Z. Pachulia (drawn by D. Jones),47,38
199,2,4:14.0,,D. Jones misses free throw 1 of 2,47,38
200,2,4:14.0,,Offensive rebound by Team,47,38
201,2,4:14.0,,D. Jones makes free throw 2 of 2,47,39
202,2,3:59.0,J. McAdoo misses 2-pt jump shot from 4 ft,,47,39
203,2,3:59.0,Offensive rebound by Team,,47,39
204,2,3:59.0,,Loose ball foul by J. Dudley (drawn by Z. Pachulia),47,39
205,2,3:52.0,Z. Pachulia makes 2-pt jump shot from 9 ft,,49,39
206,2,3:32.0,,D. Booker makes 2-pt jump shot from 22 ft (assist by J. Dudley),49,41
207,2,3:14.0,S. Curry makes 3-pt jump shot from 26 ft (assist by P. McCaw),,52,41
208,2,3:04.0,,T. Ulis makes 2-pt jump shot from 18 ft,52,43
209,2,2:52.0,S. Curry makes 2-pt layup from 2 ft,,54,43
210,2,2:38.0,,J. Dudley misses 3-pt jump shot from 25 ft,54,43
211,2,2:38.0,Defensive rebound by Z. Pachulia,,54,43
212,2,2:28.0,S. Livingston misses 2-pt jump shot from 12 ft,,54,43
213,2,2:26.0,,Defensive rebound by A. Williams,54,43
214,2,2:10.0,,T. Ulis misses 2-pt jump shot from 20 ft,54,43
215,2,2:09.0,,Offensive rebound by A. Williams,54,43
216,2,2:05.0,,A. Williams misses 2-pt layup from 2 ft,54,43
217,2,2:04.0,,Offensive rebound by D. Jones,54,43
218,2,2:04.0,,D. Jones makes 2-pt dunk from 4 ft,54,45
219,2,1:55.0,Golden State full timeout,,54,45
220,2,1:55.0,,Phoenix full timeout,54,45
221,2,1:55.0,K. Thompson enters the game for P. McCaw,,54,45
222,2,1:44.0,S. Curry misses 2-pt layup from 1 ft,,54,45
223,2,1:42.0,Offensive rebound by K. Thompson,,54,45
224,2,1:39.0,K. Thompson misses 2-pt jump shot from 17 ft,,54,45
225,2,1:39.0,Offensive rebound by Team,,54,45
226,2,1:35.0,K. Thompson makes 2-pt layup from 2 ft (assist by S. Curry),,56,45
227,2,1:18.0,,Turnover by T. Ulis (bad pass; steal by J. McAdoo),56,45
228,2,1:12.0,J. McAdoo misses 2-pt layup from 1 ft,,56,45
229,2,1:11.0,,Defensive rebound by J. Dudley,56,45
230,2,1:07.0,,T. Ulis makes 2-pt jump shot from 10 ft (assist by J. Dudley),56,47
231,2,0:56.0,J. McAdoo misses 2-pt layup from 1 ft,,56,47
232,2,0:54.0,,Defensive rebound by A. Williams,56,47
233,2,0:47.0,,T. Ulis makes 3-pt jump shot from 25 ft (assist by D. Booker),56,50
234,2,0:42.0,Personal foul by T. Ulis (drawn by J. McAdoo),,56,50
235,2,0:42.0,J. McAdoo makes free throw 1 of 2,,57,50
236,2,0:42.0,J. McAdoo makes free throw 2 of 2,,58,50
237,2,0:29.0,,D. Booker misses 2-pt jump shot from 11 ft,58,50
238,2,0:29.0,Defensive rebound by J. McAdoo,,58,50
239,2,0:23.0,K. Thompson misses 3-pt jump shot from 25 ft,,58,50
240,2,0:22.0,,Defensive rebound by J. Dudley,58,50
241,2,0:01.0,Violation by Z. Pachulia (def goaltending),,58,50
242,2,0:01.0,,D. Booker makes 2-pt jump shot from 9 ft,58,52
243,3,11:47.0,,T. Warren misses 2-pt jump shot from 13 ft,58,52
244,3,11:46.0,,Offensive rebound by T. Warren,58,52
245,3,11:43.0,,T. Warren misses 2-pt layup from 2 ft,58,52
246,3,11:43.0,Defensive rebound by P. McCaw,,58,52
247,3,11:33.0,Turnover by S. Curry (lost ball; steal by T. Warren),,58,52
248,3,11:23.0,,Personal foul by J. McAdoo (drawn by M. Chriss),58,52
249,3,11:08.0,,M. Chriss makes 2-pt layup from 1 ft,58,54
250,3,11:07.0,,Violation by Team (jump ball),58,54
251,3,10:55.0,Shooting foul by A. Len (drawn by K. Thompson),,58,54
252,3,10:55.0,K. Thompson makes 2-pt layup from 1 ft (assist by P. McCaw),,60,54
253,3,10:55.0,K. Thompson misses free throw 1 of 1,,60,54
254,3,10:54.0,,Defensive rebound by M. Chriss,60,54
255,3,10:35.0,,A. Len makes 2-pt hook shot from 2 ft (assist by T. Warren),60,56
256,3,10:24.0,,Violation by M. Chriss (def goaltending),60,56
257,3,10:24.0,S. Curry makes 2-pt layup from 2 ft (assist by Z. Pachulia),,62,56
258,3,10:12.0,,Turnover by T. Warren (lost ball; steal by P. McCaw),62,56
259,3,10:06.0,P. McCaw makes 2-pt layup from 1 ft,,64,56
260,3,10:02.0,,D. Booker misses 2-pt layup from 2 ft (block by S. Curry),64,56
261,3,10:02.0,,Offensive rebound by Team,64,56
262,3,9:56.0,,T. Warren makes 2-pt jump shot from 12 ft (assist by M. Chriss),64,58
263,3,9:42.0,P. McCaw makes 3-pt jump shot from 25 ft (assist by S. Curry),,67,58
264,3,9:36.0,,Personal block foul by K. Thompson (drawn by D. Booker),67,58
265,3,9:28.0,,D. Booker misses 2-pt jump shot from 17 ft,67,58
266,3,9:26.0,Defensive rebound by P. McCaw,,67,58
267,3,9:20.0,J. McAdoo makes 2-pt dunk at rim (assist by P. McCaw),,69,58
268,3,9:12.0,,T. Ulis misses 2-pt jump shot from 13 ft,69,58
269,3,9:11.0,Defensive rebound by Z. Pachulia,,69,58
270,3,9:01.0,P. McCaw makes 2-pt layup from 1 ft,,71,58
271,3,9:01.0,,Phoenix full timeout,71,58
272,3,9:01.0,,D. Jones enters the game for T. Warren,71,58
273,3,8:37.0,,M. Chriss misses 2-pt layup from 3 ft (block by S. Curry),71,58
274,3,8:36.0,,Offensive rebound by T. Ulis,71,58
275,3,8:34.0,,T. Ulis makes 2-pt jump shot from 9 ft,71,60
276,3,8:34.0,Technical foul by Team,,71,60
277,3,8:34.0,,D. Booker makes technical free throw,71,61
278,3,8:20.0,J. McAdoo misses 2-pt layup from 2 ft,,71,61
279,3,8:18.0,,Defensive rebound by A. Len,71,61
280,3,8:10.0,,D. Booker misses 2-pt jump shot from 24 ft,71,61
281,3,8:10.0,Defensive rebound by Team,,71,61
282,3,8:10.0,,Loose ball foul by M. Chriss (drawn by J. McAdoo),71,61
283,3,8:10.0,,Technical foul by M. Chriss,71,61
284,3,8:10.0,S. Curry misses technical free throw,,71,61
285,3,8:10.0,Offensive rebound by Team,,71,61
286,3,8:00.0,S. Curry misses 3-pt jump shot from 26 ft,,71,61
287,3,8:00.0,,Defensive rebound by M. Chriss,71,61
288,3,7:46.0,,D. Jones makes 2-pt dunk at rim (assist by T. Ulis),71,63
289,3,7:36.0,K. Thompson misses 2-pt jump shot from 20 ft,,71,63
290,3,7:35.0,,Defensive rebound by A. Len,71,63
291,3,7:25.0,,T. Ulis misses 2-pt jump shot from 19 ft,71,63
292,3,7:24.0,Defensive rebound by K. Thompson,,71,63
293,3,7:20.0,Personal foul by D. Booker (drawn by K. Thompson),,71,63
294,3,7:15.0,Turnover by Z. Pachulia (bad pass),,71,63
295,3,7:03.0,,A. Len misses 2-pt layup from 2 ft (block by Z. Pachulia),71,63
296,3,7:02.0,,Offensive rebound by T. Ulis,71,63
297,3,7:00.0,,T. Ulis misses 2-pt jump shot from 11 ft,71,63
298,3,6:59.0,Defensive rebound by P. McCaw,,71,63
299,3,6:47.0,J. McAdoo makes 2-pt dunk at rim (assist by S. Curry),,73,63
300,3,6:35.0,,Personal foul by Z. Pachulia (drawn by A. Len),73,63
301,3,6:27.0,,D. Jones misses 3-pt jump shot from 25 ft,73,63
302,3,6:26.0,Defensive rebound by S. Curry,,73,63
303,3,6:15.0,Z. Pachulia misses 2-pt jump shot from 19 ft,,73,63
304,3,6:15.0,,Defensive rebound by M. Chriss,73,63
305,3,6:06.0,,A. Len misses 2-pt jump shot from 5 ft (block by J. McAdoo),73,63
306,3,6:03.0,,Offensive rebound by A. Len,73,63
307,3,5:51.0,,M. Chriss makes 2-pt dunk at rim (assist by T. Ulis),73,65
308,3,5:48.0,Golden State full timeout,,73,65
309,3,5:48.0,J. McGee enters the game for J. McAdoo,,73,65
310,3,5:48.0,M. Barnes enters the game for Z. Pachulia,,73,65
311,3,5:48.0,,J. Dudley enters the game for A. Len,73,65
312,3,5:29.0,S. Curry misses 2-pt layup from 3 ft,,73,65
313,3,5:29.0,Offensive rebound by Team,,73,65
314,3,5:19.0,K. Thompson misses 2-pt layup from 2 ft,,73,65
315,3,5:17.0,,Defensive rebound by M. Chriss,73,65
316,3,5:12.0,,T. Ulis makes 3-pt jump shot from 26 ft (assist by D. Booker),73,68
317,3,5:00.0,Shooting foul by J. Dudley (drawn by J. McGee),,73,68
318,3,5:00.0,J. McGee makes free throw 1 of 2,,74,68
319,3,5:00.0,J. McGee misses free throw 2 of 2,,74,68
320,3,4:59.0,,Defensive rebound by M. Chriss,74,68
321,3,4:42.0,,D. Jones misses 2-pt jump shot from 4 ft (block by J. McGee),74,68
322,3,4:41.0,Defensive rebound by S. Curry,,74,68
323,3,4:32.0,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),,76,68
324,3,4:14.0,,Turnover by M. Chriss (bad pass; steal by S. Curry),76,68
325,3,4:08.0,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),,78,68
326,3,4:00.0,,D. Booker misses 2-pt layup from 2 ft,78,68
327,3,4:00.0,,Offensive rebound by D. Booker,78,68
328,3,3:57.0,,Shooting foul by P. McCaw (drawn by D. Booker),78,68
329,3,3:57.0,,D. Booker makes 2-pt jump shot from 8 ft,78,70
330,3,3:57.0,,D. Booker misses free throw 1 of 1,78,70
331,3,3:56.0,Defensive rebound by M. Barnes,,78,70
332,3,3:50.0,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),,80,70
333,3,3:39.0,,T. Ulis makes 2-pt jump shot from 17 ft,80,72
334,3,3:26.0,M. Barnes makes 2-pt layup from 1 ft (assist by S. Curry),,82,72
335,3,3:12.0,,J. Dudley makes 2-pt jump shot from 16 ft (assist by M. Chriss),82,74
336,3,2:58.0,S. Curry misses 2-pt layup from 1 ft,,82,74
337,3,2:56.0,,Defensive rebound by T. Ulis,82,74
338,3,2:50.0,,D. Booker misses 3-pt jump shot from 24 ft,82,74
339,3,2:49.0,,Offensive rebound by D. Jones,82,74
340,3,2:45.0,,D. Booker misses 3-pt jump shot from 23 ft,82,74
341,3,2:44.0,Defensive rebound by K. Thompson,,82,74
342,3,2:39.0,Golden State full timeout,,82,74
343,3,2:39.0,,R. Price enters the game for D. Booker,82,74
344,3,2:39.0,,D. Bender enters the game for M. Chriss,82,74
345,3,2:39.0,,A. Williams enters the game for D. Jones,82,74
346,3,2:39.0,S. Livingston enters the game for P. McCaw,,82,74
347,3,2:39.0,I. Clark enters the game for K. Thompson,,82,74
348,3,2:22.0,J. McGee misses 2-pt jump shot from 6 ft,,82,74
349,3,2:21.0,,Defensive rebound by J. Dudley,82,74
350,3,2:13.0,,J. Dudley misses 3-pt jump shot from 26 ft,82,74
351,3,2:12.0,Defensive rebound by M. Barnes,,82,74
352,3,1:56.0,Turnover by I. Clark (bad pass; steal by A. Williams),,82,74
353,3,1:51.0,,Shooting foul by I. Clark (drawn by R. Price),82,74
354,3,1:51.0,,R. Price makes free throw 1 of 2,82,75
355,3,1:51.0,,R. Price makes free throw 2 of 2,82,76
356,3,1:32.0,S. Curry makes 3-pt jump shot from 25 ft (assist by M. Barnes),,85,76
357,3,1:22.0,,T. Ulis misses 3-pt jump shot from 26 ft,85,76
358,3,1:22.0,Defensive rebound by I. Clark,,85,76
359,3,1:08.0,S. Curry makes 2-pt jump shot from 19 ft (assist by I. Clark),,87,76
360,3,0:44.0,,A. Williams misses 2-pt jump shot from 3 ft,87,76
361,3,0:42.0,,Offensive rebound by A. Williams,87,76
362,3,0:42.0,,A. Williams misses 2-pt layup from 2 ft,87,76
363,3,0:42.0,Defensive rebound by Team,,87,76
364,3,0:31.0,I. Clark makes 2-pt jump shot from 19 ft,,89,76
365,3,0:22.0,,J. Dudley makes 2-pt jump shot from 20 ft,89,78
366,3,0:03.0,S. Curry misses 3-pt jump shot from 26 ft,,89,78
367,3,0:02.0,Offensive rebound by Team,,89,78
368,3,0:02.0,,Loose ball foul by A. Williams (drawn by J. McGee),89,78
369,3,0:02.0,J. McGee makes free throw 1 of 2,,90,78
370,3,0:02.0,P. McCaw enters the game for S. Curry,,90,78
371,3,0:02.0,J. McGee makes free throw 2 of 2,,91,78
372,3,0:00.0,,T. Ulis misses 3-pt jump shot from 41 ft,91,78
373,3,0:00.0,,Offensive rebound by Team,91,78
374,4,11:46.0,Turnover by I. Clark (bad pass; steal by R. Price),,91,78
375,4,11:40.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by R. Price),91,81
376,4,11:13.0,M. Barnes makes 3-pt jump shot from 25 ft (assist by D. West),,94,81
377,4,10:57.0,,Personal foul by D. West (drawn by D. Booker),94,81
378,4,10:50.0,,Turnover by J. Dudley (bad pass; steal by M. Barnes),94,81
379,4,10:38.0,Shooting foul by A. Williams (drawn by D. West),,94,81
380,4,10:38.0,D. West makes free throw 1 of 2,,95,81
381,4,10:38.0,D. West makes free throw 2 of 2,,96,81
382,4,10:29.0,,Shooting foul by K. Thompson (drawn by D. Booker),96,81
383,4,10:29.0,,D. Booker makes free throw 1 of 2,96,82
384,4,10:29.0,,D. Booker makes free throw 2 of 2,96,83
385,4,10:10.0,K. Thompson misses 2-pt jump shot from 16 ft,,96,83
386,4,10:10.0,Offensive rebound by D. West,,96,83
387,4,10:09.0,Personal foul by T. Warren,,96,83
388,4,10:01.0,I. Clark misses 3-pt jump shot from 23 ft,,96,83
389,4,10:01.0,,Defensive rebound by D. Booker,96,83
390,4,9:52.0,,Turnover by J. Dudley (bad pass; steal by D. West),96,83
