,QUARTER,TIME_REMAINING,DENVER_ACTION,SACRAMENTO_ACTION,DENVER_SCORE,SACRAMENTO_SCORE
40,1,6:29.0,,W. Cauley-Stein makes free throw 1 of 2,13,9
41,1,6:29.0,,W. Cauley-Stein makes free throw 2 of 2,13,10
42,1,6:12.0,Turnover by G. Harris (bad pass; steal by K. Koufos),,13,10
43,1,6:02.0,,Turnover by W. Cauley-Stein (bad pass),13,10
44,1,5:47.0,G. Harris makes 2-pt jump shot from 17 ft (assist by D. Gallinari),,15,10
45,1,5:26.0,,A. Afflalo makes 3-pt jump shot from 26 ft (assist by D. Collison),15,13
46,1,5:15.0,Personal foul by A. Afflalo (drawn by D. Gallinari),,15,13
47,1,5:15.0,,Sacramento full timeout,15,13
48,1,5:15.0,,A. Tolliver enters the game for K. Koufos,15,13
49,1,5:05.0,J. Nelson misses 3-pt jump shot from 24 ft,,15,13
50,1,5:05.0,,Defensive rebound by W. Cauley-Stein,15,13
51,1,4:41.0,,A. Afflalo makes 2-pt jump shot from 21 ft,15,15
52,1,4:17.0,D. Gallinari misses 2-pt jump shot from 16 ft,,15,15
53,1,4:17.0,Offensive rebound by N. Jokić,,15,15
54,1,4:15.0,N. Jokić makes 2-pt jump shot from 3 ft,,17,15
55,1,3:55.0,,A. Tolliver misses 3-pt jump shot from 25 ft,17,15
56,1,3:55.0,Defensive rebound by N. Jokić,,17,15
57,1,3:33.0,N. Jokić makes 2-pt jump shot from 3 ft (assist by W. Chandler),,19,15
58,1,3:21.0,,A. Afflalo misses 3-pt jump shot from 26 ft,19,15
59,1,3:20.0,Defensive rebound by N. Jokić,,19,15
60,1,3:10.0,D. Gallinari makes 2-pt layup from 1 ft,,21,15
61,1,2:43.0,,A. Tolliver misses 3-pt jump shot from 23 ft,21,15
62,1,2:43.0,Defensive rebound by N. Jokić,,21,15
63,1,2:29.0,G. Harris misses 3-pt jump shot from 25 ft,,21,15
64,1,2:28.0,,Defensive rebound by W. Cauley-Stein,21,15
65,1,2:15.0,,Turnover by W. Cauley-Stein (bad pass),21,15
66,1,2:15.0,Denver full timeout,,21,15
67,1,2:15.0,W. Barton enters the game for D. Gallinari,,21,15
68,1,2:15.0,M. Plumlee enters the game for G. Harris,,21,15
69,1,2:15.0,J. Murray enters the game for N. Jokić,,21,15
70,1,2:15.0,,T. Lawson enters the game for D. Collison,21,15
71,1,2:15.0,,G. Temple enters the game for A. Afflalo,21,15
72,1,2:15.0,,T. Evans enters the game for B. Hield,21,15
73,1,2:00.0,W. Barton misses 3-pt jump shot from 23 ft,,21,15
74,1,1:58.0,Offensive rebound by M. Plumlee,,21,15
75,1,1:57.0,J. Nelson makes 2-pt layup from 2 ft (assist by M. Plumlee),,23,15
76,1,1:32.0,,T. Lawson misses 2-pt jump shot from 8 ft,23,15
77,1,1:27.0,,Offensive rebound by T. Lawson,23,15
78,1,1:22.0,,T. Evans makes 2-pt layup from 2 ft,23,17
79,1,1:12.0,W. Chandler makes 2-pt jump shot from 9 ft,,25,17
80,1,0:59.0,,Shooting foul by M. Plumlee (drawn by W. Cauley-Stein),25,17
81,1,0:59.0,,W. Cauley-Stein makes free throw 1 of 2,25,18
82,1,0:59.0,,W. Cauley-Stein makes free throw 2 of 2,25,19
83,1,0:46.0,J. Murray misses 3-pt jump shot from 23 ft,,25,19
84,1,0:43.0,,Defensive rebound by A. Tolliver,25,19
85,1,0:35.0,,T. Evans misses 2-pt jump shot from 15 ft,25,19
86,1,0:34.0,Defensive rebound by M. Plumlee,,25,19
87,1,0:28.0,Turnover by M. Plumlee (traveling),,25,19
88,1,0:03.0,,T. Evans misses 2-pt jump shot from 5 ft (block by J. Nelson),25,19
89,1,0:03.0,Defensive rebound by M. Plumlee,,25,19
90,1,0:01.0,Turnover by M. Plumlee (bad pass; steal by T. Lawson),,25,19
91,1,0:00.0,,T. Lawson misses 2-pt jump shot from 22 ft (block by W. Barton),25,19
92,1,0:00.0,,Offensive rebound by Team,25,19
93,2,11:44.0,,Personal foul by J. Murray (drawn by T. Lawson),25,19
94,2,11:34.0,,Turnover by T. Lawson (bad pass; steal by J. Murray),25,19
95,2,11:31.0,Personal foul by T. Lawson (drawn by J. Murray),,25,19
96,2,11:26.0,W. Barton misses 3-pt jump shot from 25 ft,,25,19
97,2,11:25.0,Offensive rebound by J. Murray,,25,19
98,2,11:17.0,W. Barton makes 2-pt jump shot from 12 ft,,27,19
99,2,11:07.0,,S. Labissière misses 2-pt jump shot from 13 ft,27,19
100,2,11:07.0,Defensive rebound by J. Hernangómez,,27,19
101,2,10:49.0,J. Hernangómez makes 3-pt jump shot from 24 ft (assist by W. Barton),,30,19
102,2,10:31.0,,G. Temple makes 2-pt layup from 3 ft (assist by A. Tolliver),30,21
103,2,10:17.0,J. Hernangómez makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,33,21
104,2,10:03.0,,A. Tolliver misses 2-pt jump shot from 17 ft,33,21
105,2,10:03.0,,Offensive rebound by S. Labissière,33,21
106,2,10:03.0,,S. Labissière makes 2-pt dunk at rim,33,23
107,2,9:39.0,M. Plumlee makes 2-pt hook shot from 9 ft,,35,23
108,2,9:18.0,,S. Labissière misses 2-pt jump shot from 12 ft,35,23
109,2,9:18.0,,Offensive rebound by A. Tolliver,35,23
110,2,9:14.0,,G. Temple misses 3-pt jump shot from 29 ft (block by M. Plumlee),35,23
111,2,9:14.0,,Offensive rebound by Team,35,23
112,2,9:14.0,,Turnover by Team (shot clock),35,23
113,2,9:14.0,,K. Koufos enters the game for A. Tolliver,35,23
114,2,9:03.0,W. Barton misses 3-pt jump shot from 27 ft,,35,23
115,2,9:03.0,,Defensive rebound by Team,35,23
116,2,9:03.0,Loose ball foul by J. Hernangómez,,35,23
117,2,8:51.0,,K. Koufos makes 2-pt jump shot from 7 ft (assist by G. Temple),35,25
118,2,8:40.0,D. Arthur misses 3-pt jump shot from 26 ft,,35,25
119,2,8:39.0,Offensive rebound by M. Plumlee,,35,25
120,2,8:33.0,D. Arthur makes 2-pt layup from 3 ft (assist by M. Plumlee),,37,25
121,2,8:17.0,,K. Koufos makes 2-pt hook shot from 9 ft (assist by G. Temple),37,27
122,2,8:02.0,J. Murray misses 2-pt jump shot from 11 ft,,37,27
123,2,8:02.0,Offensive rebound by Team,,37,27
124,2,8:02.0,Official timeout,,37,27
125,2,8:02.0,D. Gallinari enters the game for J. Hernangómez,,37,27
126,2,7:53.0,M. Plumlee makes 2-pt hook shot from 10 ft (assist by D. Arthur),,39,27
127,2,7:32.0,Violation by D. Gallinari (kicked ball),,39,27
128,2,7:18.0,,G. Temple misses 3-pt jump shot from 24 ft,39,27
129,2,7:17.0,Defensive rebound by D. Gallinari,,39,27
130,2,6:53.0,W. Barton misses 3-pt jump shot from 25 ft (block by T. Evans),,39,27
131,2,6:52.0,,Defensive rebound by S. Labissière,39,27
132,2,6:42.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by G. Temple),39,30
133,2,6:23.0,D. Gallinari makes 2-pt jump shot from 20 ft (assist by M. Plumlee),,41,30
134,2,6:13.0,,Personal foul by D. Arthur (drawn by S. Labissière),41,30
135,2,6:13.0,,S. Labissière misses free throw 1 of 2,41,30
136,2,6:13.0,,Offensive rebound by Team,41,30
137,2,6:13.0,,S. Labissière misses free throw 2 of 2,41,30
138,2,6:13.0,N. Jokić enters the game for M. Plumlee,,41,30
139,2,6:11.0,,Offensive rebound by K. Koufos,41,30
140,2,6:01.0,,Turnover by K. Koufos (lost ball),41,30
141,2,5:47.0,J. Murray makes 3-pt jump shot from 24 ft (assist by N. Jokić),,44,30
142,2,5:30.0,,T. Evans misses 2-pt jump shot from 6 ft (block by D. Arthur),44,30
143,2,5:28.0,Defensive rebound by W. Barton,,44,30
144,2,5:24.0,W. Barton misses 2-pt layup from 1 ft,,44,30
145,2,5:24.0,,Defensive rebound by Team,44,30
146,2,5:24.0,Loose ball foul by N. Jokić (drawn by K. Koufos),,44,30
147,2,5:24.0,,Sacramento full timeout,44,30
148,2,5:24.0,J. Nelson enters the game for W. Barton,,44,30
149,2,5:24.0,W. Chandler enters the game for J. Murray,,44,30
150,2,5:24.0,G. Harris enters the game for D. Arthur,,44,30
151,2,5:14.0,,T. Lawson misses 3-pt jump shot from 23 ft,44,30
152,2,5:14.0,Defensive rebound by G. Harris,,44,30
153,2,4:58.0,W. Chandler misses 3-pt jump shot from 23 ft,,44,30
154,2,4:57.0,,Defensive rebound by T. Evans,44,30
155,2,4:46.0,,G. Temple misses 3-pt jump shot from 25 ft,44,30
156,2,4:46.0,Defensive rebound by W. Chandler,,44,30
157,2,4:27.0,N. Jokić misses 3-pt jump shot from 23 ft,,44,30
158,2,4:27.0,,Defensive rebound by G. Temple,44,30
159,2,4:15.0,,T. Lawson makes 2-pt jump shot from 15 ft (assist by T. Evans),44,32
160,2,3:48.0,J. Nelson misses 2-pt jump shot from 21 ft,,44,32
161,2,3:47.0,,Defensive rebound by S. Labissière,44,32
162,2,3:38.0,,T. Evans misses 2-pt jump shot from 18 ft,44,32
163,2,3:37.0,Defensive rebound by N. Jokić,,44,32
164,2,3:32.0,Shooting foul by S. Labissière (drawn by D. Gallinari),,44,32
165,2,3:32.0,D. Gallinari makes free throw 1 of 2,,45,32
166,2,3:32.0,,W. Cauley-Stein enters the game for G. Temple,45,32
167,2,3:32.0,,B. Hield enters the game for S. Labissière,45,32
168,2,3:32.0,D. Gallinari makes free throw 2 of 2,,46,32
169,2,3:14.0,,K. Koufos makes 2-pt layup from 3 ft (assist by W. Cauley-Stein),46,34
170,2,2:51.0,N. Jokić makes 2-pt hook shot from 10 ft,,48,34
171,2,2:34.0,,T. Evans misses 3-pt jump shot from 25 ft,48,34
172,2,2:34.0,,Offensive rebound by K. Koufos,48,34
173,2,2:29.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by K. Koufos),48,37
174,2,2:05.0,G. Harris makes 3-pt jump shot from 25 ft (assist by D. Gallinari),,51,37
175,2,1:50.0,,T. Evans makes 2-pt layup from 4 ft,51,39
176,2,1:37.0,W. Chandler misses 3-pt jump shot from 25 ft,,51,39
177,2,1:37.0,,Defensive rebound by T. Evans,51,39
178,2,1:23.0,,T. Lawson misses 2-pt jump shot from 5 ft (block by G. Harris),51,39
179,2,1:23.0,,Offensive rebound by Team,51,39
180,2,1:23.0,Denver full timeout,,51,39
181,2,1:11.0,,T. Evans makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),51,42
182,2,0:54.0,N. Jokić makes 2-pt layup from 4 ft,,53,42
183,2,0:54.0,Shooting foul by T. Lawson (drawn by N. Jokić),,53,42
184,2,0:54.0,N. Jokić makes free throw 1 of 1,,54,42
185,2,0:40.0,,T. Evans misses 3-pt jump shot from 25 ft,54,42
186,2,0:40.0,Defensive rebound by D. Gallinari,,54,42
187,2,0:32.0,D. Gallinari misses 2-pt jump shot from 23 ft,,54,42
188,2,0:31.0,,Defensive rebound by B. Hield,54,42
189,2,0:15.0,,B. Hield makes 2-pt layup from 2 ft,54,44
190,2,0:00.0,W. Chandler misses 2-pt jump shot from 6 ft,,54,44
191,2,0:00.0,Offensive rebound by Team,,54,44
192,3,11:44.0,Violation by N. Jokić (kicked ball),,54,44
193,3,11:31.0,,A. Afflalo misses 2-pt jump shot from 21 ft,54,44
194,3,11:31.0,Defensive rebound by Team,,54,44
195,3,11:05.0,D. Gallinari misses 2-pt jump shot from 19 ft,,54,44
196,3,11:05.0,,Defensive rebound by A. Afflalo,54,44
197,3,10:50.0,,Turnover by W. Cauley-Stein (lost ball; steal by N. Jokić),54,44
198,3,10:49.0,Personal foul by K. Koufos (drawn by D. Gallinari),,54,44
199,3,10:30.0,W. Chandler misses 3-pt jump shot from 24 ft,,54,44
200,3,10:30.0,,Defensive rebound by A. Afflalo,54,44
201,3,10:21.0,,A. Afflalo misses 3-pt jump shot from 24 ft,54,44
202,3,10:20.0,Defensive rebound by N. Jokić,,54,44
203,3,10:08.0,Personal foul by K. Koufos (drawn by N. Jokić),,54,44
204,3,9:55.0,G. Harris makes 2-pt jump shot from 21 ft (assist by J. Nelson),,56,44
205,3,9:35.0,,D. Collison makes 2-pt jump shot from 19 ft (assist by B. Hield),56,46
206,3,9:21.0,D. Gallinari misses 3-pt jump shot from 25 ft,,56,46
207,3,9:21.0,,Defensive rebound by K. Koufos,56,46
208,3,9:10.0,,D. Collison makes 2-pt jump shot from 15 ft,56,48
209,3,8:50.0,W. Chandler misses 3-pt jump shot from 22 ft,,56,48
210,3,8:49.0,Offensive rebound by N. Jokić,,56,48
211,3,8:44.0,G. Harris misses 2-pt layup from 4 ft,,56,48
212,3,8:43.0,,Defensive rebound by K. Koufos,56,48
213,3,8:33.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Collison),56,51
214,3,8:33.0,Denver full timeout,,56,51
215,3,8:22.0,N. Jokić makes 2-pt layup from 4 ft,,58,51
216,3,8:05.0,,W. Cauley-Stein misses 2-pt hook shot from 9 ft,58,51
217,3,8:04.0,,Offensive rebound by B. Hield,58,51
218,3,7:54.0,,D. Collison misses 2-pt jump shot from 14 ft,58,51
219,3,7:51.0,,Offensive rebound by K. Koufos,58,51
220,3,7:51.0,,K. Koufos makes 2-pt layup from 1 ft,58,53
221,3,7:34.0,N. Jokić makes 2-pt jump shot from 20 ft (assist by J. Nelson),,60,53
222,3,7:16.0,,A. Afflalo makes 3-pt jump shot from 24 ft (assist by W. Cauley-Stein),60,56
223,3,7:15.0,,Violation by Team (jump ball),60,56
224,3,7:05.0,Turnover by J. Nelson (bad pass),,60,56
225,3,6:53.0,,W. Cauley-Stein misses 2-pt jump shot from 18 ft,60,56
226,3,6:51.0,Defensive rebound by W. Chandler,,60,56
227,3,6:39.0,W. Chandler misses 2-pt layup from 3 ft,,60,56
228,3,6:37.0,Offensive rebound by N. Jokić,,60,56
229,3,6:36.0,N. Jokić misses 2-pt layup from 3 ft,,60,56
230,3,6:36.0,Offensive rebound by Team,,60,56
231,3,6:36.0,M. Plumlee enters the game for D. Gallinari,,60,56
232,3,6:19.0,J. Nelson misses 2-pt jump shot from 11 ft,,60,56
233,3,6:17.0,,Defensive rebound by K. Koufos,60,56
234,3,6:02.0,,W. Cauley-Stein makes 2-pt jump shot from 15 ft (assist by B. Hield),60,58
235,3,5:47.0,N. Jokić misses 3-pt jump shot from 25 ft,,60,58
236,3,5:46.0,,Defensive rebound by A. Afflalo,60,58
237,3,5:40.0,,Turnover by A. Afflalo (bad pass; steal by G. Harris),60,58
238,3,5:30.0,J. Nelson misses 3-pt jump shot from 23 ft,,60,58
239,3,5:29.0,Offensive rebound by G. Harris,,60,58
240,3,5:29.0,G. Harris makes 2-pt dunk at rim,,62,58
241,3,5:16.0,,K. Koufos misses 2-pt jump shot from 13 ft,62,58
242,3,5:15.0,Defensive rebound by N. Jokić,,62,58
243,3,5:06.0,J. Nelson makes 2-pt jump shot from 17 ft,,64,58
244,3,4:54.0,,Def 3 sec tech foul by M. Plumlee,64,58
245,3,4:54.0,,D. Collison misses technical free throw,64,58
246,3,4:54.0,,Offensive rebound by Team,64,58
247,3,4:54.0,,S. Labissière enters the game for A. Afflalo,64,58
248,3,4:54.0,,T. Evans enters the game for K. Koufos,64,58
249,3,4:54.0,D. Arthur enters the game for N. Jokić,,64,58
250,3,4:40.0,,W. Cauley-Stein misses 2-pt jump shot from 6 ft (block by M. Plumlee),64,58
251,3,4:38.0,Defensive rebound by D. Arthur,,64,58
252,3,4:32.0,G. Harris makes 2-pt layup from 4 ft (assist by M. Plumlee),,66,58
253,3,4:09.0,,Shooting foul by W. Chandler (drawn by T. Evans),66,58
254,3,4:09.0,,T. Evans misses free throw 1 of 3,66,58
255,3,4:09.0,,Offensive rebound by Team,66,58
256,3,4:09.0,,T. Evans makes free throw 2 of 3,66,59
257,3,4:09.0,,T. Evans makes free throw 3 of 3,66,60
258,3,3:53.0,W. Chandler misses 2-pt jump shot from 13 ft,,66,60
259,3,3:52.0,,Defensive rebound by T. Evans,66,60
260,3,3:42.0,,Shooting foul by W. Chandler (drawn by S. Labissière),66,60
261,3,3:42.0,,S. Labissière makes free throw 1 of 2,66,61
262,3,3:42.0,,S. Labissière misses free throw 2 of 2,66,61
263,3,3:42.0,W. Barton enters the game for W. Chandler,,66,61
264,3,3:40.0,Defensive rebound by W. Barton,,66,61
265,3,3:19.0,G. Harris makes 2-pt layup from 4 ft (assist by M. Plumlee),,68,61
266,3,3:10.0,,S. Labissière misses 2-pt layup from 3 ft,68,61
267,3,3:09.0,Defensive rebound by M. Plumlee,,68,61
268,3,2:57.0,G. Harris makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,71,61
269,3,2:44.0,,Personal foul by D. Arthur (drawn by S. Labissière),71,61
270,3,2:44.0,,Sacramento full timeout,71,61
271,3,2:30.0,,S. Labissière misses 2-pt jump shot from 13 ft,71,61
272,3,2:29.0,Defensive rebound by M. Plumlee,,71,61
273,3,2:13.0,G. Harris misses 3-pt jump shot from 25 ft,,71,61
274,3,2:12.0,,Defensive rebound by S. Labissière,71,61
275,3,2:05.0,,T. Evans misses 2-pt layup from 2 ft (block by D. Arthur),71,61
276,3,2:03.0,,Offensive rebound by S. Labissière,71,61
277,3,2:02.0,,Shooting foul by M. Plumlee (drawn by W. Cauley-Stein),71,61
278,3,2:02.0,,W. Cauley-Stein makes free throw 1 of 2,71,62
279,3,2:02.0,,W. Cauley-Stein makes free throw 2 of 2,71,63
280,3,1:46.0,Shooting foul by S. Labissière (drawn by M. Plumlee),,71,63
281,3,1:46.0,M. Plumlee makes free throw 1 of 2,,72,63
282,3,1:46.0,M. Plumlee makes free throw 2 of 2,,73,63
283,3,1:27.0,,Personal foul by W. Barton (drawn by B. Hield),73,63
284,3,1:27.0,,B. Hield makes free throw 1 of 2,73,64
285,3,1:27.0,J. Murray enters the game for J. Nelson,,73,64
286,3,1:27.0,,B. Hield makes free throw 2 of 2,73,65
287,3,1:23.0,Turnover by J. Murray (lost ball; steal by D. Collison),,73,65
288,3,1:20.0,,D. Collison makes 2-pt layup from 1 ft,73,67
289,3,1:04.0,M. Plumlee makes 2-pt layup from 1 ft,,75,67
290,3,0:45.0,,T. Evans misses 2-pt jump shot from 15 ft,75,67
291,3,0:42.0,Defensive rebound by W. Barton,,75,67
292,3,0:28.0,D. Arthur misses 3-pt jump shot from 26 ft,,75,67
293,3,0:26.0,,Defensive rebound by B. Hield,75,67
294,3,0:10.0,,W. Cauley-Stein makes 2-pt layup from 4 ft (assist by B. Hield),75,69
295,3,0:02.0,Turnover by W. Barton (step out of bounds),,75,69
296,4,11:36.0,D. Gallinari misses 2-pt jump shot from 22 ft,,75,69
297,4,11:36.0,,Defensive rebound by T. Lawson,75,69
298,4,11:18.0,,T. Evans misses 3-pt jump shot from 25 ft,75,69
299,4,11:16.0,Defensive rebound by J. Murray,,75,69
300,4,11:05.0,Personal foul by T. Lawson (drawn by M. Plumlee),,75,69
301,4,10:56.0,J. Murray makes 2-pt jump shot from 15 ft (assist by M. Plumlee),,77,69
302,4,10:49.0,,Personal foul by J. Murray (drawn by T. Lawson),77,69
303,4,10:40.0,,S. Labissière makes 2-pt dunk at rim (assist by T. Lawson),77,71
304,4,10:12.0,D. Arthur misses 3-pt jump shot from 25 ft,,77,71
305,4,10:12.0,,Defensive rebound by W. Cauley-Stein,77,71
306,4,9:55.0,,S. Labissière makes 2-pt dunk at rim (assist by T. Evans),77,73
307,4,9:55.0,,Shooting foul by M. Plumlee (drawn by S. Labissière),77,73
308,4,9:55.0,Denver full timeout,,77,73
309,4,9:55.0,,S. Labissière misses free throw 1 of 1,77,73
310,4,9:55.0,,K. Koufos enters the game for W. Cauley-Stein,77,73
311,4,9:53.0,Defensive rebound by D. Gallinari,,77,73
312,4,9:45.0,Personal foul by K. Koufos (drawn by M. Plumlee),,77,73
313,4,9:35.0,Turnover by D. Gallinari (lost ball; steal by T. Evans),,77,73
314,4,9:30.0,,T. Evans makes 2-pt layup from 3 ft,77,75
315,4,9:16.0,J. Murray makes 2-pt jump shot from 19 ft,,79,75
316,4,8:59.0,,T. Evans makes 2-pt jump shot from 8 ft (assist by S. Labissière),79,77
317,4,8:59.0,,Shooting foul by D. Arthur (drawn by T. Evans),79,77
318,4,8:59.0,,T. Evans misses free throw 1 of 1,79,77
319,4,8:59.0,G. Harris enters the game for W. Barton,,79,77
320,4,8:59.0,N. Jokić enters the game for M. Plumlee,,79,77
321,4,8:58.0,Defensive rebound by D. Gallinari,,79,77
322,4,8:46.0,J. Murray misses 2-pt dunk at rim (block by G. Temple),,79,77
323,4,8:46.0,,Defensive rebound by Team,79,77
324,4,8:30.0,,Turnover by S. Labissière (lost ball),79,77
325,4,8:30.0,W. Chandler enters the game for D. Arthur,,79,77
326,4,8:16.0,G. Harris misses 3-pt jump shot from 24 ft,,79,77
327,4,8:15.0,Offensive rebound by J. Murray,,79,77
328,4,8:08.0,J. Murray makes 3-pt jump shot from 25 ft,,82,77
329,4,7:43.0,,Turnover by T. Evans (lost ball; steal by G. Harris),82,77
330,4,7:39.0,Shooting foul by G. Temple (drawn by G. Harris),,82,77
331,4,7:39.0,G. Harris makes free throw 1 of 2,,83,77
332,4,7:39.0,,Sacramento full timeout,83,77
333,4,7:39.0,,A. Afflalo enters the game for T. Evans,83,77
334,4,7:39.0,,W. Cauley-Stein enters the game for S. Labissière,83,77
335,4,7:39.0,G. Harris makes free throw 2 of 2,,84,77
336,4,7:27.0,,W. Cauley-Stein makes 2-pt jump shot from 7 ft (assist by T. Lawson),84,79
337,4,7:08.0,Shooting foul by T. Lawson (drawn by J. Murray),,84,79
338,4,7:08.0,J. Murray makes free throw 1 of 2,,85,79
339,4,7:08.0,J. Murray makes free throw 2 of 2,,86,79
340,4,6:56.0,,W. Cauley-Stein misses 2-pt hook shot from 10 ft,86,79
341,4,6:54.0,Defensive rebound by W. Chandler,,86,79
342,4,6:41.0,J. Murray makes 2-pt layup from 4 ft (assist by N. Jokić),,88,79
343,4,6:23.0,,W. Cauley-Stein misses 2-pt jump shot from 16 ft,88,79
344,4,6:22.0,Defensive rebound by D. Gallinari,,88,79
345,4,6:08.0,J. Murray misses 3-pt jump shot from 25 ft,,88,79
346,4,6:08.0,,Defensive rebound by T. Lawson,88,79
347,4,5:57.0,,T. Lawson makes 2-pt jump shot from 19 ft (assist by W. Cauley-Stein),88,81
348,4,5:39.0,W. Chandler misses 2-pt jump shot from 12 ft,,88,81
349,4,5:39.0,,Defensive rebound by T. Lawson,88,81
350,4,5:31.0,,G. Temple misses 3-pt jump shot from 24 ft,88,81
351,4,5:31.0,Defensive rebound by Team,,88,81
352,4,5:31.0,,Loose ball foul by K. Koufos (drawn by N. Jokić),88,81
353,4,5:31.0,N. Jokić makes free throw 1 of 2,,89,81
354,4,5:31.0,J. Nelson enters the game for W. Chandler,,89,81
355,4,5:31.0,M. Plumlee enters the game for J. Murray,,89,81
356,4,5:31.0,N. Jokić makes free throw 2 of 2,,90,81
357,4,5:19.0,,K. Koufos misses 2-pt layup from 2 ft (block by M. Plumlee),90,81
358,4,5:18.0,,Offensive rebound by G. Temple,90,81
359,4,5:07.0,,T. Lawson misses 3-pt jump shot from 25 ft,90,81
360,4,5:07.0,Defensive rebound by M. Plumlee,,90,81
361,4,4:45.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by J. Nelson),,93,81
362,4,4:45.0,,Sacramento full timeout,93,81
363,4,4:45.0,,A. Tolliver enters the game for K. Koufos,93,81
364,4,4:45.0,,B. Hield enters the game for G. Temple,93,81
365,4,4:29.0,,A. Tolliver makes 3-pt jump shot from 24 ft (assist by T. Lawson),93,84
366,4,4:07.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by G. Harris),,96,84
367,4,3:57.0,,Turnover by A. Tolliver (lost ball; steal by M. Plumlee),96,84
368,4,3:43.0,J. Nelson misses 2-pt jump shot from 22 ft,,96,84
369,4,3:42.0,,Defensive rebound by B. Hield,96,84
370,4,3:29.0,,Turnover by B. Hield (bad pass; steal by N. Jokić),96,84
371,4,3:22.0,Personal foul by T. Lawson (drawn by N. Jokić),,96,84
372,4,3:22.0,N. Jokić makes free throw 1 of 2,,97,84
373,4,3:22.0,N. Jokić makes free throw 2 of 2,,98,84
374,4,3:10.0,,B. Hield makes 2-pt layup from 2 ft,98,86
375,4,2:55.0,Shooting foul by A. Afflalo (drawn by D. Gallinari),,98,86
376,4,2:55.0,D. Gallinari misses free throw 1 of 3,,98,86
377,4,2:55.0,Offensive rebound by Team,,98,86
378,4,2:55.0,D. Gallinari makes free throw 2 of 3,,99,86
379,4,2:55.0,J. Murray enters the game for M. Plumlee,,99,86
380,4,2:55.0,D. Gallinari makes free throw 3 of 3,,100,86
