,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MEMPHIS_ACTION,SAN ANTONIO_SCORE,MEMPHIS_SCORE
85,1,0:03.0,,V. Carter misses 3-pt jump shot from 26 ft,14,17
86,1,0:00.0,,Offensive rebound by J. Ennis,14,17
87,2,11:51.0,,Offensive foul by J. Green (drawn by D. Bertāns),14,17
88,2,11:51.0,,Turnover by J. Green (offensive foul),14,17
89,2,11:37.0,M. Ginóbili misses 2-pt jump shot from 13 ft,,14,17
90,2,11:35.0,,Defensive rebound by Z. Randolph,14,17
91,2,11:15.0,,Z. Randolph misses 2-pt jump shot from 8 ft,14,17
92,2,11:13.0,,Offensive rebound by J. Ennis,14,17
93,2,11:13.0,,J. Ennis misses 2-pt layup from 2 ft,14,17
94,2,11:10.0,Defensive rebound by D. Lee,,14,17
95,2,11:06.0,K. Anderson makes 2-pt layup from 2 ft (assist by P. Mills),,16,17
96,2,10:53.0,,J. Ennis makes 2-pt jump shot from 22 ft (assist by T. Douglas),16,19
97,2,10:42.0,D. Lee makes 2-pt layup from 1 ft (assist by P. Mills),,18,19
98,2,10:42.0,Shooting foul by Z. Randolph (drawn by D. Lee),,18,19
99,2,10:42.0,D. Lee misses free throw 1 of 1,,18,19
100,2,10:41.0,,Defensive rebound by J. Green,18,19
101,2,10:29.0,,Turnover by Z. Randolph (bad pass; steal by P. Mills),18,19
102,2,10:27.0,Turnover by P. Mills (lost ball),,18,19
103,2,10:12.0,,Turnover by J. Green (bad pass; steal by D. Lee),18,19
104,2,9:58.0,K. Anderson makes 2-pt layup from 2 ft,,20,19
105,2,9:42.0,,Personal foul by P. Mills,20,19
106,2,9:34.0,,V. Carter makes 2-pt layup from 1 ft,20,21
107,2,9:17.0,D. Lee makes 2-pt jump shot from 5 ft,,22,21
108,2,8:57.0,,T. Douglas misses 3-pt jump shot from 24 ft,22,21
109,2,8:55.0,Defensive rebound by K. Anderson,,22,21
110,2,8:42.0,M. Ginóbili makes 2-pt layup from 3 ft,,24,21
111,2,8:42.0,,Memphis full timeout,24,21
112,2,8:42.0,,M. Conley enters the game for J. Ennis,24,21
113,2,8:26.0,,M. Conley misses 2-pt jump shot from 10 ft,24,21
114,2,8:24.0,,Offensive rebound by Z. Randolph,24,21
115,2,8:21.0,,Z. Randolph misses 2-pt hook shot from 5 ft,24,21
116,2,8:18.0,Defensive rebound by D. Bertāns,,24,21
117,2,7:59.0,M. Ginóbili makes 2-pt jump shot from 18 ft,,26,21
118,2,7:39.0,,Turnover by J. Green (traveling),26,21
119,2,7:39.0,,M. Gasol enters the game for Z. Randolph,26,21
120,2,7:39.0,,B. Wright enters the game for J. Green,26,21
121,2,7:20.0,Turnover by K. Anderson (step out of bounds),,26,21
122,2,7:20.0,L. Aldridge enters the game for D. Lee,,26,21
123,2,7:20.0,,C. Parsons enters the game for V. Carter,26,21
124,2,7:09.0,,M. Gasol makes 2-pt jump shot from 16 ft (assist by M. Conley),26,23
125,2,6:58.0,Personal foul by T. Douglas,,26,23
126,2,6:58.0,T. Parker enters the game for P. Mills,,26,23
127,2,6:58.0,D. Green enters the game for M. Ginóbili,,26,23
128,2,6:42.0,L. Aldridge misses 2-pt jump shot from 15 ft,,26,23
129,2,6:41.0,,Defensive rebound by T. Douglas,26,23
130,2,6:33.0,,C. Parsons misses 3-pt jump shot from 23 ft,26,23
131,2,6:33.0,,Offensive rebound by B. Wright,26,23
132,2,6:33.0,Loose ball foul by D. Bertāns (drawn by B. Wright),,26,23
133,2,6:20.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),26,26
134,2,6:19.0,San Antonio full timeout,,26,26
135,2,6:02.0,Shooting foul by T. Douglas (drawn by L. Aldridge),,26,26
136,2,6:02.0,L. Aldridge misses free throw 1 of 2,,26,26
137,2,6:02.0,Offensive rebound by Team,,26,26
138,2,6:02.0,D. Dedmon enters the game for K. Anderson,,26,26
139,2,6:02.0,J. Simmons enters the game for D. Bertāns,,26,26
140,2,6:02.0,L. Aldridge makes free throw 2 of 2,,27,26
141,2,5:44.0,,M. Gasol makes 2-pt jump shot from 11 ft,27,28
142,2,5:27.0,D. Green misses 2-pt jump shot from 5 ft,,27,28
143,2,5:27.0,,Defensive rebound by Team,27,28
144,2,5:27.0,,T. Allen enters the game for T. Douglas,27,28
145,2,5:27.0,Loose ball foul by L. Aldridge (drawn by M. Conley),,27,28
146,2,5:11.0,,M. Conley misses 2-pt jump shot from 19 ft,27,28
147,2,5:09.0,,Offensive rebound by M. Gasol,27,28
148,2,4:54.0,,C. Parsons misses 2-pt layup from 2 ft,27,28
149,2,4:52.0,Defensive rebound by D. Dedmon,,27,28
150,2,4:42.0,Turnover by L. Aldridge (bad pass; steal by T. Allen),,27,28
151,2,4:35.0,,Shooting foul by L. Aldridge (drawn by B. Wright),27,28
152,2,4:35.0,,B. Wright makes free throw 1 of 2,27,29
153,2,4:35.0,,B. Wright misses free throw 2 of 2,27,29
154,2,4:34.0,Defensive rebound by D. Dedmon,,27,29
155,2,4:14.0,J. Simmons misses 2-pt layup from 2 ft,,27,29
156,2,4:11.0,Offensive rebound by L. Aldridge,,27,29
157,2,4:08.0,Turnover by L. Aldridge (back court),,27,29
158,2,3:58.0,,Personal foul by D. Green (drawn by M. Conley),27,29
159,2,3:58.0,,M. Conley makes free throw 1 of 2,27,30
160,2,3:58.0,,M. Conley makes free throw 2 of 2,27,31
161,2,3:40.0,L. Aldridge makes 2-pt jump shot from 17 ft (assist by D. Green),,29,31
162,2,3:23.0,,B. Wright makes 2-pt dunk at rim (assist by M. Conley),29,33
163,2,3:09.0,Turnover by J. Simmons (illegal screen),,29,33
164,2,2:48.0,,B. Wright makes 2-pt dunk at rim (assist by M. Conley),29,35
165,2,2:48.0,San Antonio full timeout,,29,35
166,2,2:48.0,San Antonio full timeout,,29,35
167,2,2:48.0,M. Ginóbili enters the game for J. Simmons,,29,35
168,2,2:34.0,Shooting foul by B. Wright (drawn by L. Aldridge),,29,35
169,2,2:34.0,L. Aldridge makes free throw 1 of 2,,30,35
170,2,2:34.0,L. Aldridge makes free throw 2 of 2,,31,35
171,2,2:24.0,,M. Conley misses 2-pt jump shot from 10 ft,31,35
172,2,2:22.0,Defensive rebound by L. Aldridge,,31,35
173,2,2:17.0,D. Green makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),,34,35
174,2,2:00.0,,Personal foul by M. Ginóbili (drawn by M. Gasol),34,35
175,2,2:00.0,,M. Gasol makes free throw 1 of 2,34,36
176,2,2:00.0,,M. Gasol makes free throw 2 of 2,34,37
177,2,1:38.0,D. Green makes 2-pt jump shot from 6 ft,,36,37
178,2,1:23.0,,M. Gasol misses 2-pt hook shot from 9 ft,36,37
179,2,1:20.0,,Offensive rebound by T. Allen,36,37
180,2,1:20.0,,T. Allen misses 2-pt layup from 3 ft,36,37
181,2,1:16.0,Defensive rebound by D. Green,,36,37
182,2,1:08.0,L. Aldridge makes 2-pt hook shot from 3 ft,,38,37
183,2,1:08.0,,Memphis full timeout,38,37
184,2,1:08.0,,Z. Randolph enters the game for T. Allen,38,37
185,2,1:08.0,,T. Douglas enters the game for B. Wright,38,37
186,2,0:49.0,,M. Gasol misses 2-pt hook shot from 7 ft,38,37
187,2,0:48.0,,Offensive rebound by Z. Randolph,38,37
188,2,0:48.0,,Z. Randolph makes 2-pt layup from 2 ft,38,39
189,2,0:48.0,,Shooting foul by L. Aldridge (drawn by Z. Randolph),38,39
190,2,0:48.0,D. Lee enters the game for L. Aldridge,,38,39
191,2,0:48.0,,Z. Randolph makes free throw 1 of 1,38,40
192,2,0:35.0,D. Lee makes 2-pt jump shot from 11 ft,,40,40
193,2,0:31.0,,M. Gasol misses 3-pt jump shot from 25 ft,40,40
194,2,0:30.0,Defensive rebound by D. Dedmon,,40,40
195,2,0:09.0,D. Green misses 2-pt jump shot from 17 ft,,40,40
196,2,0:07.0,,Defensive rebound by M. Gasol,40,40
197,2,0:00.0,,T. Douglas misses 2-pt jump shot from 22 ft,40,40
198,2,0:00.0,,Offensive rebound by Team,40,40
199,3,11:47.0,,T. Allen misses 2-pt layup from 3 ft (block by D. Green),40,40
200,3,11:44.0,Defensive rebound by D. Green,,40,40
201,3,11:32.0,L. Aldridge misses 2-pt jump shot from 20 ft,,40,40
202,3,11:31.0,,Defensive rebound by C. Parsons,40,40
203,3,11:20.0,,C. Parsons misses 2-pt layup from 2 ft (block by L. Aldridge),40,40
204,3,11:19.0,Defensive rebound by L. Aldridge,,40,40
205,3,11:10.0,D. Dedmon misses 2-pt jump shot from 22 ft,,40,40
206,3,11:10.0,,Defensive rebound by T. Allen,40,40
207,3,10:47.0,,M. Conley misses 2-pt layup from 2 ft,40,40
208,3,10:45.0,Defensive rebound by D. Dedmon,,40,40
209,3,10:40.0,D. Green makes 2-pt jump shot from 12 ft,,42,40
210,3,10:17.0,,Shooting foul by J. Simmons (drawn by T. Allen),42,40
211,3,10:17.0,,T. Allen misses free throw 1 of 2,42,40
212,3,10:17.0,,Offensive rebound by Team,42,40
213,3,10:17.0,,T. Allen makes free throw 2 of 2,42,41
214,3,9:54.0,J. Simmons misses 3-pt jump shot from 25 ft,,42,41
215,3,9:53.0,,Defensive rebound by J. Green,42,41
216,3,9:50.0,,Turnover by C. Parsons (lost ball),42,41
217,3,9:29.0,D. Dedmon makes 2-pt layup from 3 ft (assist by T. Parker),,44,41
218,3,9:15.0,,M. Conley makes 2-pt jump shot from 17 ft,44,43
219,3,8:54.0,Turnover by D. Green (bad pass; steal by J. Green),,44,43
220,3,8:47.0,,T. Allen makes 2-pt layup from 2 ft (assist by J. Green),44,45
221,3,8:47.0,San Antonio full timeout,,44,45
222,3,8:31.0,L. Aldridge makes 2-pt hook shot from 4 ft,,46,45
223,3,8:31.0,Shooting foul by J. Green (drawn by L. Aldridge),,46,45
224,3,8:31.0,L. Aldridge makes free throw 1 of 1,,47,45
225,3,8:13.0,,M. Gasol misses 2-pt jump shot from 12 ft,47,45
226,3,8:12.0,Defensive rebound by D. Green,,47,45
227,3,7:55.0,L. Aldridge misses 2-pt jump shot from 10 ft,,47,45
228,3,7:53.0,,Defensive rebound by T. Allen,47,45
229,3,7:45.0,,T. Allen makes 2-pt layup from 3 ft,47,47
230,3,7:24.0,J. Simmons misses 2-pt layup from 3 ft (block by M. Conley),,47,47
231,3,7:22.0,,Defensive rebound by M. Conley,47,47
232,3,7:20.0,,C. Parsons misses 2-pt layup from 1 ft (block by D. Green),47,47
233,3,7:20.0,,Offensive rebound by J. Green,47,47
234,3,7:20.0,,Shooting foul by J. Simmons (drawn by J. Green),47,47
235,3,7:20.0,,J. Green makes free throw 1 of 2,47,48
236,3,7:20.0,M. Ginóbili enters the game for J. Simmons,,47,48
237,3,7:20.0,,J. Green makes free throw 2 of 2,47,49
238,3,6:59.0,Shooting foul by J. Green (drawn by L. Aldridge),,47,49
239,3,6:59.0,L. Aldridge misses free throw 1 of 2,,47,49
240,3,6:59.0,Offensive rebound by Team,,47,49
241,3,6:59.0,L. Aldridge makes free throw 2 of 2,,48,49
242,3,6:41.0,,T. Allen makes 2-pt layup from 1 ft (assist by M. Conley),48,51
243,3,6:17.0,L. Aldridge misses 2-pt jump shot from 10 ft,,48,51
244,3,6:14.0,,Defensive rebound by T. Allen,48,51
245,3,6:04.0,,Shooting foul by D. Dedmon (drawn by M. Gasol),48,51
246,3,6:04.0,,M. Gasol makes free throw 1 of 2,48,52
247,3,6:04.0,D. Lee enters the game for D. Dedmon,,48,52
248,3,6:04.0,,V. Carter enters the game for C. Parsons,48,52
249,3,6:04.0,,M. Gasol makes free throw 2 of 2,48,53
250,3,5:42.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,48,53
251,3,5:39.0,,Defensive rebound by M. Conley,48,53
252,3,5:35.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by M. Conley),48,56
253,3,5:16.0,D. Lee makes 2-pt jump shot from 10 ft,,50,56
254,3,5:03.0,,V. Carter misses 3-pt jump shot from 23 ft,50,56
255,3,5:01.0,Defensive rebound by T. Parker,,50,56
256,3,4:55.0,D. Green misses 3-pt jump shot from 24 ft,,50,56
257,3,4:51.0,Offensive rebound by L. Aldridge,,50,56
258,3,4:50.0,Turnover by L. Aldridge (lost ball; steal by T. Allen),,50,56
259,3,4:44.0,,T. Allen makes 2-pt layup from 3 ft,50,58
260,3,4:44.0,San Antonio full timeout,,50,58
261,3,4:44.0,P. Mills enters the game for T. Parker,,50,58
262,3,4:44.0,,Z. Randolph enters the game for J. Green,50,58
263,3,4:44.0,,T. Douglas enters the game for M. Conley,50,58
264,3,4:29.0,Turnover by P. Mills (lost ball; steal by T. Douglas),,50,58
265,3,4:10.0,,Turnover by V. Carter (bad pass; steal by M. Ginóbili),50,58
266,3,4:04.0,D. Green makes 3-pt jump shot from 25 ft (assist by P. Mills),,53,58
267,3,3:41.0,,Shooting foul by L. Aldridge (drawn by M. Gasol),53,58
268,3,3:41.0,,M. Gasol makes free throw 1 of 2,53,59
269,3,3:41.0,,J. Ennis enters the game for T. Allen,53,59
270,3,3:41.0,D. Dedmon enters the game for L. Aldridge,,53,59
271,3,3:41.0,K. Anderson enters the game for D. Green,,53,59
272,3,3:41.0,,M. Gasol makes free throw 2 of 2,53,60
273,3,3:23.0,D. Lee makes 2-pt layup from 1 ft (assist by M. Ginóbili),,55,60
274,3,3:09.0,,Personal foul by D. Lee (drawn by Z. Randolph),55,60
275,3,3:09.0,,Z. Randolph makes free throw 1 of 2,55,61
276,3,3:09.0,,Z. Randolph makes free throw 2 of 2,55,62
277,3,2:59.0,Personal foul by J. Ennis (drawn by M. Ginóbili),,55,62
278,3,2:59.0,,Memphis full timeout,55,62
279,3,2:46.0,M. Ginóbili makes 3-pt jump shot from 25 ft,,58,62
280,3,2:24.0,,V. Carter misses 2-pt layup from 3 ft (block by D. Lee),58,62
281,3,2:23.0,,Offensive rebound by M. Gasol,58,62
282,3,2:20.0,,Turnover by M. Gasol (lost ball; steal by K. Anderson),58,62
283,3,2:15.0,M. Ginóbili makes 3-pt jump shot from 25 ft,,61,62
284,3,1:51.0,,V. Carter misses 3-pt jump shot from 24 ft,61,62
285,3,1:50.0,Defensive rebound by D. Dedmon,,61,62
286,3,1:50.0,Personal foul by Z. Randolph (drawn by D. Dedmon),,61,62
287,3,1:50.0,,B. Wright enters the game for M. Gasol,61,62
288,3,1:38.0,K. Anderson misses 2-pt hook shot from 4 ft,,61,62
289,3,1:36.0,Offensive rebound by K. Anderson,,61,62
290,3,1:33.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,61,62
291,3,1:32.0,,Defensive rebound by J. Ennis,61,62
292,3,1:32.0,Loose ball foul by D. Lee (drawn by J. Ennis),,61,62
293,3,1:32.0,,J. Ennis makes free throw 1 of 2,61,63
294,3,1:32.0,,J. Ennis makes free throw 2 of 2,61,64
295,3,1:21.0,P. Mills misses 2-pt jump shot from 7 ft,,61,64
296,3,1:20.0,Offensive rebound by D. Lee,,61,64
297,3,1:20.0,Shooting foul by B. Wright (drawn by D. Lee),,61,64
298,3,1:20.0,D. Lee misses free throw 1 of 2,,61,64
299,3,1:20.0,Offensive rebound by Team,,61,64
300,3,1:20.0,D. Lee makes free throw 2 of 2,,62,64
301,3,1:07.0,,Z. Randolph makes 2-pt jump shot from 15 ft,62,66
302,3,0:48.0,Personal foul by Z. Randolph (drawn by D. Lee),,62,66
303,3,0:48.0,D. Lee makes free throw 1 of 2,,63,66
304,3,0:48.0,D. Lee misses free throw 2 of 2,,63,66
305,3,0:48.0,D. Green enters the game for M. Ginóbili,,63,66
306,3,0:47.0,,Defensive rebound by J. Ennis,63,66
307,3,0:33.0,,Z. Randolph misses 2-pt layup from 2 ft,63,66
308,3,0:31.0,Defensive rebound by D. Dedmon,,63,66
309,3,0:09.0,K. Anderson makes 2-pt jump shot from 18 ft,,65,66
310,3,0:03.0,,T. Douglas makes 3-pt jump shot from 24 ft,65,69
311,3,0:00.0,D. Green misses 3-pt jump shot from 26 ft (block by V. Carter),,65,69
312,3,0:00.0,Offensive rebound by Team,,65,69
313,4,11:42.0,P. Mills misses 3-pt jump shot from 24 ft,,65,69
314,4,11:41.0,,Defensive rebound by B. Wright,65,69
315,4,11:25.0,,V. Carter makes 2-pt jump shot from 5 ft,65,71
316,4,11:25.0,,Shooting foul by D. Dedmon (drawn by V. Carter),65,71
317,4,11:25.0,,V. Carter misses free throw 1 of 1,65,71
318,4,11:22.0,Defensive rebound by D. Dedmon,,65,71
319,4,11:15.0,P. Mills misses 2-pt jump shot from 22 ft,,65,71
320,4,11:14.0,,Defensive rebound by Team,65,71
321,4,11:00.0,,Turnover by M. Conley (bad pass; steal by D. Bertāns),65,71
322,4,10:51.0,D. Bertāns misses 2-pt layup from 3 ft (block by B. Wright),,65,71
323,4,10:51.0,Offensive rebound by Team,,65,71
324,4,10:49.0,D. Bertāns misses 2-pt jump shot from 18 ft,,65,71
325,4,10:48.0,,Defensive rebound by V. Carter,65,71
326,4,10:37.0,,B. Wright makes 2-pt hook shot from 5 ft (assist by M. Conley),65,73
327,4,10:21.0,D. Dedmon misses 2-pt layup from 3 ft (block by B. Wright),,65,73
328,4,10:20.0,Offensive rebound by Team,,65,73
329,4,10:07.0,K. Anderson misses 2-pt jump shot from 21 ft,,65,73
330,4,10:07.0,Offensive rebound by Team,,65,73
331,4,10:07.0,Turnover by Team (shot clock),,65,73
332,4,10:07.0,L. Aldridge enters the game for D. Dedmon,,65,73
333,4,9:58.0,,Personal foul by L. Aldridge (drawn by M. Conley),65,73
334,4,9:46.0,,Z. Randolph misses 2-pt layup from 2 ft (block by D. Bertāns),65,73
335,4,9:44.0,Defensive rebound by D. Green,,65,73
336,4,9:40.0,P. Mills misses 2-pt jump shot from 20 ft,,65,73
337,4,9:37.0,,Defensive rebound by V. Carter,65,73
338,4,9:22.0,,M. Conley misses 2-pt jump shot from 19 ft,65,73
339,4,9:20.0,,Offensive rebound by V. Carter,65,73
340,4,9:08.0,,Z. Randolph misses 2-pt layup from 2 ft,65,73
341,4,9:08.0,Defensive rebound by Team,,65,73
342,4,8:58.0,Personal foul by B. Wright (drawn by L. Aldridge),,65,73
343,4,8:58.0,San Antonio full timeout,,65,73
344,4,8:58.0,T. Parker enters the game for P. Mills,,65,73
345,4,8:49.0,L. Aldridge misses 2-pt layup from 2 ft (block by B. Wright),,65,73
346,4,8:47.0,Offensive rebound by L. Aldridge,,65,73
347,4,8:47.0,L. Aldridge misses 2-pt layup from 2 ft,,65,73
348,4,8:46.0,Offensive rebound by D. Green,,65,73
349,4,8:46.0,D. Green makes 2-pt layup from 2 ft,,67,73
350,4,8:28.0,,Z. Randolph makes 2-pt layup from 2 ft,67,75
351,4,8:16.0,D. Bertāns misses 3-pt jump shot from 25 ft,,67,75
352,4,8:15.0,Offensive rebound by L. Aldridge,,67,75
353,4,8:11.0,L. Aldridge misses 2-pt jump shot from 3 ft (block by V. Carter),,67,75
354,4,8:10.0,Offensive rebound by L. Aldridge,,67,75
355,4,8:10.0,K. Anderson misses 2-pt layup from 2 ft (block by V. Carter),,67,75
356,4,8:10.0,Offensive rebound by Team,,67,75
357,4,8:10.0,,M. Gasol enters the game for B. Wright,67,75
358,4,8:02.0,D. Bertāns misses 3-pt jump shot from 24 ft,,67,75
359,4,8:01.0,Offensive rebound by Team,,67,75
360,4,8:01.0,,Loose ball foul by M. Gasol (drawn by L. Aldridge),67,75
361,4,7:56.0,Shooting foul by V. Carter (drawn by K. Anderson),,67,75
362,4,7:56.0,K. Anderson misses free throw 1 of 2,,67,75
363,4,7:56.0,Offensive rebound by Team,,67,75
364,4,7:56.0,K. Anderson makes free throw 2 of 2,,68,75
365,4,7:43.0,,Shooting foul by D. Bertāns (drawn by M. Gasol),68,75
366,4,7:43.0,,M. Gasol misses free throw 1 of 2,68,75
367,4,7:43.0,,Offensive rebound by Team,68,75
368,4,7:43.0,,M. Gasol makes free throw 2 of 2,68,76
369,4,7:25.0,K. Anderson makes 2-pt jump shot from 21 ft (assist by T. Parker),,70,76
370,4,7:04.0,,Turnover by M. Conley (bad pass; steal by T. Parker),70,76
371,4,6:56.0,L. Aldridge misses 2-pt layup from 1 ft (block by V. Carter),,70,76
372,4,6:53.0,,Defensive rebound by M. Gasol,70,76
373,4,6:39.0,,Z. Randolph makes 2-pt layup from 2 ft (assist by V. Carter),70,78
374,4,6:22.0,L. Aldridge misses 2-pt jump shot from 18 ft,,70,78
375,4,6:21.0,,Defensive rebound by V. Carter,70,78
376,4,6:12.0,,M. Conley misses 2-pt jump shot from 21 ft,70,78
377,4,6:10.0,,Offensive rebound by Z. Randolph,70,78
378,4,6:07.0,,Z. Randolph misses 2-pt layup from 2 ft,70,78
379,4,6:05.0,Defensive rebound by K. Anderson,,70,78
380,4,5:52.0,L. Aldridge misses 2-pt jump shot from 4 ft (block by M. Gasol),,70,78
381,4,5:52.0,Offensive rebound by K. Anderson,,70,78
382,4,5:52.0,Shooting foul by V. Carter (drawn by K. Anderson),,70,78
383,4,5:52.0,,Memphis full timeout,70,78
384,4,5:52.0,K. Anderson misses free throw 1 of 2,,70,78
385,4,5:52.0,Offensive rebound by Team,,70,78
386,4,5:52.0,K. Anderson misses free throw 2 of 2,,70,78
387,4,5:52.0,,T. Allen enters the game for V. Carter,70,78
388,4,5:52.0,,J. Green enters the game for Z. Randolph,70,78
389,4,5:52.0,D. Lee enters the game for D. Bertāns,,70,78
390,4,5:51.0,,Defensive rebound by T. Allen,70,78
