,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BROOKLYN_ACTION,MILWAUKEE_SCORE,BROOKLYN_SCORE
48,1,6:52.0,,J. Hamilton misses 2-pt layup from 2 ft (block by J. Henson),14,11
49,1,6:50.0,Defensive rebound by M. Brogdon,,14,11
50,1,6:41.0,J. Parker makes 2-pt dunk at rim (assist by M. Beasley),,16,11
51,1,6:23.0,,T. Booker makes 2-pt layup from 2 ft (assist by I. Whitehead),16,13
52,1,6:07.0,Turnover by J. Henson (lost ball; steal by S. Kilpatrick),,16,13
53,1,5:56.0,,T. Booker misses 2-pt jump shot from 16 ft,16,13
54,1,5:55.0,Defensive rebound by M. Beasley,,16,13
55,1,5:41.0,J. Henson makes 2-pt dunk at rim (assist by M. Brogdon),,18,13
56,1,5:23.0,,J. Hamilton makes 3-pt jump shot from 24 ft (assist by J. Harris),18,16
57,1,5:15.0,Turnover by M. Brogdon (offensive foul),,18,16
58,1,5:15.0,,Offensive charge foul by M. Brogdon (drawn by I. Whitehead),18,16
59,1,5:15.0,G. Monroe enters the game for J. Henson,,18,16
60,1,5:15.0,M. Teletović enters the game for J. Parker,,18,16
61,1,5:15.0,,R. Foye enters the game for S. Kilpatrick,18,16
62,1,4:56.0,,Turnover by T. Booker (bad pass),18,16
63,1,4:42.0,G. Monroe makes 2-pt layup from 2 ft,,20,16
64,1,4:27.0,,J. Hamilton misses 3-pt jump shot from 25 ft,20,16
65,1,4:26.0,,Offensive rebound by T. Booker,20,16
66,1,4:25.0,,Brooklyn full timeout,20,16
67,1,4:18.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by T. Booker),20,19
68,1,4:02.0,M. Brogdon makes 3-pt jump shot from 24 ft (assist by G. Monroe),,23,19
69,1,3:47.0,,I. Whitehead misses 2-pt layup from 3 ft,23,19
70,1,3:46.0,Defensive rebound by G. Monroe,,23,19
71,1,3:36.0,M. Teletović misses 3-pt jump shot from 26 ft,,23,19
72,1,3:35.0,,Defensive rebound by R. Foye,23,19
73,1,3:32.0,,Shooting foul by T. Snell (drawn by R. Foye),23,19
74,1,3:32.0,,R. Foye makes free throw 1 of 2,23,20
75,1,3:32.0,,B. Lopez enters the game for T. Booker,23,20
76,1,3:32.0,J. Terry enters the game for T. Snell,,23,20
77,1,3:32.0,,R. Foye makes free throw 2 of 2,23,21
78,1,3:20.0,M. Beasley misses 2-pt jump shot from 5 ft (block by R. Foye),,23,21
79,1,3:18.0,,Defensive rebound by B. Lopez,23,21
80,1,3:05.0,,J. Harris misses 2-pt layup from 2 ft,23,21
81,1,3:04.0,Defensive rebound by G. Monroe,,23,21
82,1,2:59.0,M. Teletović misses 3-pt jump shot from 24 ft,,23,21
83,1,2:58.0,Offensive rebound by G. Monroe,,23,21
84,1,2:52.0,Personal foul by J. Hamilton (drawn by M. Brogdon),,23,21
85,1,2:52.0,Milwaukee full timeout,,23,21
86,1,2:52.0,,B. Bogdanović enters the game for J. Hamilton,23,21
87,1,2:52.0,,R. Hollis-Jefferson enters the game for I. Whitehead,23,21
88,1,2:47.0,G. Monroe misses 2-pt layup from 3 ft (block by B. Lopez),,23,21
89,1,2:44.0,,Defensive rebound by R. Foye,23,21
90,1,2:41.0,,R. Foye makes 2-pt jump shot from 4 ft,23,23
91,1,2:32.0,Personal foul by R. Foye (drawn by M. Brogdon),,23,23
92,1,2:21.0,M. Beasley makes 2-pt jump shot from 10 ft,,25,23
93,1,2:04.0,,B. Bogdanović misses 2-pt layup from 3 ft (block by J. Terry),25,23
94,1,2:02.0,Defensive rebound by M. Teletović,,25,23
95,1,1:51.0,M. Brogdon misses 2-pt layup at rim,,25,23
96,1,1:50.0,,Defensive rebound by B. Bogdanović,25,23
97,1,1:42.0,,J. Harris misses 3-pt jump shot from 23 ft,25,23
98,1,1:40.0,Defensive rebound by M. Beasley,,25,23
99,1,1:35.0,J. Terry misses 3-pt jump shot from 23 ft,,25,23
100,1,1:34.0,,Defensive rebound by R. Foye,25,23
101,1,1:26.0,,B. Lopez misses 2-pt jump shot from 14 ft,25,23
102,1,1:25.0,Defensive rebound by M. Beasley,,25,23
103,1,1:18.0,M. Beasley misses 2-pt jump shot from 8 ft,,25,23
104,1,1:16.0,,Defensive rebound by R. Foye,25,23
105,1,1:03.0,,R. Foye makes 3-pt jump shot from 25 ft (assist by J. Harris),25,26
106,1,0:53.0,Personal foul by R. Hollis-Jefferson (drawn by M. Brogdon),,25,26
107,1,0:53.0,M. Brogdon makes free throw 1 of 2,,26,26
108,1,0:53.0,G. Antetokounmpo enters the game for M. Beasley,,26,26
109,1,0:53.0,M. Brogdon makes free throw 2 of 2,,27,26
110,1,0:37.0,,Turnover by R. Foye (bad pass),27,26
111,1,0:28.0,G. Antetokounmpo misses 2-pt hook shot from 5 ft,,27,26
112,1,0:27.0,,Defensive rebound by J. Harris,27,26
113,1,0:03.0,,B. Lopez misses 3-pt jump shot from 27 ft,27,26
114,1,0:01.0,Defensive rebound by G. Monroe,,27,26
115,2,11:38.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,27,26
116,2,11:37.0,,Defensive rebound by R. Hollis-Jefferson,27,26
117,2,11:30.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by M. Dellavedova),27,26
118,2,11:18.0,G. Antetokounmpo makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,30,26
119,2,11:03.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,30,26
120,2,11:02.0,Defensive rebound by Team,,30,26
121,2,10:41.0,Turnover by M. Dellavedova (bad pass; steal by J. Hamilton),,30,26
122,2,10:26.0,,R. Hollis-Jefferson misses 3-pt jump shot from 24 ft,30,26
123,2,10:25.0,Defensive rebound by G. Antetokounmpo,,30,26
124,2,10:18.0,J. Terry misses 3-pt jump shot from 23 ft,,30,26
125,2,10:17.0,,Defensive rebound by J. Hamilton,30,26
126,2,10:13.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by I. Whitehead),30,28
127,2,10:13.0,,Shooting foul by J. Terry (drawn by B. Bogdanović),30,28
128,2,10:13.0,J. Henson enters the game for G. Monroe,,30,28
129,2,10:13.0,,B. Bogdanović makes free throw 1 of 1,30,29
130,2,10:04.0,J. Henson misses 2-pt layup from 1 ft,,30,29
131,2,10:03.0,Offensive rebound by J. Henson,,30,29
132,2,10:02.0,J. Henson makes 2-pt layup from 2 ft,,32,29
133,2,9:41.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,32,29
134,2,9:40.0,,Offensive rebound by L. Scola,32,29
135,2,9:32.0,,R. Hollis-Jefferson misses 2-pt layup from 1 ft,32,29
136,2,9:31.0,Defensive rebound by Team,,32,29
137,2,9:15.0,Turnover by M. Teletović (bad pass; steal by I. Whitehead),,32,29
138,2,8:59.0,Official timeout,,32,29
139,2,8:59.0,J. Parker enters the game for J. Terry,,32,29
140,2,8:51.0,,J. Hamilton misses 3-pt jump shot from 24 ft (block by J. Henson),32,29
141,2,8:50.0,,Offensive rebound by L. Scola,32,29
142,2,8:50.0,,Turnover by Team (shot clock),32,29
143,2,8:38.0,J. Parker misses 2-pt layup from 1 ft (block by R. Hollis-Jefferson),,32,29
144,2,8:36.0,,Defensive rebound by B. Bogdanović,32,29
145,2,8:20.0,,B. Bogdanović misses 2-pt layup from 3 ft,32,29
146,2,8:19.0,,Offensive rebound by L. Scola,32,29
147,2,8:17.0,,L. Scola makes 2-pt layup from 1 ft,32,31
148,2,8:02.0,G. Antetokounmpo misses 2-pt layup from 2 ft (block by L. Scola),,32,31
149,2,8:00.0,Offensive rebound by G. Antetokounmpo,,32,31
150,2,7:56.0,Personal foul by L. Scola (drawn by G. Antetokounmpo),,32,31
151,2,7:56.0,,S. Kilpatrick enters the game for R. Hollis-Jefferson,32,31
152,2,7:48.0,M. Dellavedova misses 2-pt jump shot from 16 ft,,32,31
153,2,7:46.0,,Defensive rebound by L. Scola,32,31
154,2,7:35.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by S. Kilpatrick),32,34
155,2,7:24.0,J. Henson misses 2-pt jump shot from 10 ft,,32,34
156,2,7:23.0,,Defensive rebound by S. Kilpatrick,32,34
157,2,7:17.0,,I. Whitehead makes 2-pt layup from 2 ft,32,36
158,2,7:15.0,Milwaukee full timeout,,32,36
159,2,7:15.0,T. Snell enters the game for M. Teletović,,32,36
160,2,7:00.0,J. Parker makes 2-pt jump shot from 19 ft (assist by M. Dellavedova),,34,36
161,2,6:45.0,,T. Booker enters the game for J. Hamilton,34,36
162,2,6:34.0,,B. Bogdanović misses 3-pt jump shot from 29 ft (block by G. Antetokounmpo),34,36
163,2,6:33.0,Defensive rebound by J. Henson,,34,36
164,2,6:31.0,Shooting foul by B. Bogdanović (drawn by G. Antetokounmpo),,34,36
165,2,6:31.0,G. Antetokounmpo makes free throw 1 of 2,,35,36
166,2,6:31.0,G. Antetokounmpo makes free throw 2 of 2,,36,36
167,2,6:12.0,,S. Kilpatrick makes 2-pt layup from 3 ft,36,38
168,2,5:57.0,T. Snell misses 2-pt layup from 3 ft,,36,38
169,2,5:56.0,Offensive rebound by T. Snell,,36,38
170,2,5:49.0,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by T. Snell),,39,38
171,2,5:21.0,,S. Kilpatrick makes 2-pt jump shot from 22 ft,39,40
172,2,5:12.0,T. Snell misses 3-pt jump shot from 25 ft,,39,40
173,2,5:11.0,Offensive rebound by J. Parker,,39,40
174,2,5:03.0,Personal foul by T. Booker (drawn by G. Antetokounmpo),,39,40
175,2,5:03.0,,B. Lopez enters the game for L. Scola,39,40
176,2,5:03.0,,R. Foye enters the game for I. Whitehead,39,40
177,2,4:54.0,J. Parker makes 2-pt layup from 3 ft,,41,40
178,2,4:41.0,,B. Bogdanović makes 2-pt dunk at rim (assist by B. Lopez),41,42
179,2,4:28.0,J. Parker makes 2-pt dunk at rim (assist by G. Antetokounmpo),,43,42
180,2,4:04.0,,B. Lopez misses 2-pt layup from 1 ft (block by J. Henson),43,42
181,2,4:02.0,Defensive rebound by G. Antetokounmpo,,43,42
182,2,3:54.0,Personal foul by S. Kilpatrick (drawn by G. Antetokounmpo),,43,42
183,2,3:54.0,,J. Harris enters the game for B. Bogdanović,43,42
184,2,3:42.0,J. Henson misses 2-pt jump shot from 18 ft,,43,42
185,2,3:41.0,,Defensive rebound by R. Foye,43,42
186,2,3:33.0,,Turnover by B. Lopez (lost ball),43,42
187,2,3:23.0,Shooting foul by S. Kilpatrick (drawn by J. Parker),,43,42
188,2,3:23.0,J. Parker makes free throw 1 of 2,,44,42
189,2,3:23.0,J. Parker misses free throw 2 of 2,,44,42
190,2,3:21.0,,Defensive rebound by S. Kilpatrick,44,42
191,2,3:19.0,,Turnover by S. Kilpatrick (lost ball),44,42
192,2,3:09.0,J. Parker makes 2-pt jump shot from 17 ft (assist by M. Dellavedova),,46,42
193,2,2:58.0,,S. Kilpatrick makes 3-pt jump shot from 26 ft,46,45
194,2,2:46.0,J. Parker misses 2-pt layup from 1 ft,,46,45
195,2,2:45.0,Offensive rebound by J. Henson,,46,45
196,2,2:43.0,J. Henson makes 2-pt dunk at rim,,48,45
197,2,2:35.0,,Brooklyn full timeout,48,45
198,2,2:18.0,,J. Harris misses 3-pt jump shot from 23 ft,48,45
199,2,2:17.0,,Offensive rebound by Team,48,45
200,2,2:11.0,,Turnover by S. Kilpatrick (lost ball; steal by G. Antetokounmpo),48,45
201,2,2:06.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,50,45
202,2,1:39.0,,B. Lopez misses 2-pt jump shot from 12 ft (block by J. Henson),50,45
203,2,1:38.0,Defensive rebound by T. Snell,,50,45
204,2,1:30.0,T. Snell misses 3-pt jump shot from 25 ft,,50,45
205,2,1:28.0,,Defensive rebound by B. Lopez,50,45
206,2,1:26.0,,Turnover by R. Foye (bad pass),50,45
207,2,1:15.0,Personal foul by T. Booker (drawn by J. Henson),,50,45
208,2,1:15.0,J. Henson makes free throw 1 of 2,,51,45
209,2,1:15.0,J. Henson makes free throw 2 of 2,,52,45
210,2,1:03.0,,R. Foye misses 3-pt jump shot from 25 ft,52,45
211,2,1:02.0,,Offensive rebound by T. Booker,52,45
212,2,1:00.0,,T. Booker makes 2-pt layup from 2 ft,52,47
213,2,1:00.0,,Shooting foul by J. Henson (drawn by T. Booker),52,47
214,2,1:00.0,,T. Booker makes free throw 1 of 1,52,48
215,2,0:52.0,M. Dellavedova misses 2-pt layup from 3 ft (block by R. Foye),,52,48
216,2,0:49.0,,Defensive rebound by J. Harris,52,48
217,2,0:37.0,,B. Lopez makes 3-pt jump shot from 24 ft (assist by R. Foye),52,51
218,2,0:27.0,G. Antetokounmpo misses 3-pt jump shot from 24 ft,,52,51
219,2,0:26.0,,Defensive rebound by J. Harris,52,51
220,2,0:04.0,,B. Lopez misses 3-pt jump shot from 25 ft,52,51
221,2,0:02.0,Defensive rebound by J. Parker,,52,51
222,2,0:01.0,J. Parker misses 3-pt jump shot from 50 ft,,52,51
223,2,0:00.0,Offensive rebound by Team,,52,51
224,3,11:40.0,G. Antetokounmpo misses 3-pt jump shot from 22 ft,,52,51
225,3,11:39.0,,Defensive rebound by B. Bogdanović,52,51
226,3,11:28.0,,Turnover by T. Booker (lost ball; steal by G. Antetokounmpo),52,51
227,3,11:24.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft (block by I. Whitehead),,52,51
228,3,11:19.0,Offensive rebound by G. Antetokounmpo,,52,51
229,3,11:19.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,54,51
230,3,11:05.0,,Personal foul by G. Antetokounmpo (drawn by I. Whitehead),54,51
231,3,10:53.0,,I. Whitehead makes 2-pt layup from 2 ft,54,53
232,3,10:42.0,,Offensive charge foul by J. Henson (drawn by I. Whitehead),54,53
233,3,10:42.0,Turnover by M. Dellavedova (offensive foul),,54,53
234,3,10:34.0,,S. Kilpatrick misses 2-pt layup from 4 ft (block by J. Henson),54,53
235,3,10:33.0,,Offensive rebound by Team,54,53
236,3,10:20.0,,Turnover by S. Kilpatrick (step out of bounds),54,53
237,3,10:12.0,Personal foul by I. Whitehead (drawn by J. Henson),,54,53
238,3,10:00.0,M. Dellavedova makes 3-pt jump shot from 24 ft (assist by J. Henson),,57,53
239,3,9:54.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by I. Whitehead),57,55
240,3,9:37.0,J. Parker misses 3-pt jump shot from 24 ft,,57,55
241,3,9:36.0,,Defensive rebound by S. Kilpatrick,57,55
242,3,9:31.0,,Turnover by S. Kilpatrick (lost ball),57,55
243,3,9:26.0,Shooting foul by T. Booker (drawn by G. Antetokounmpo),,57,55
244,3,9:26.0,G. Antetokounmpo makes free throw 1 of 2,,58,55
245,3,9:26.0,G. Antetokounmpo misses free throw 2 of 2,,58,55
246,3,9:25.0,,Defensive rebound by T. Booker,58,55
247,3,9:12.0,,B. Lopez makes 3-pt jump shot from 25 ft (assist by S. Kilpatrick),58,58
248,3,8:58.0,Shooting foul by B. Lopez (drawn by G. Antetokounmpo),,58,58
249,3,8:58.0,G. Antetokounmpo misses free throw 1 of 2,,58,58
250,3,8:58.0,Offensive rebound by Team,,58,58
251,3,8:58.0,G. Antetokounmpo makes free throw 2 of 2,,59,58
252,3,8:44.0,,S. Kilpatrick makes 2-pt layup from 3 ft (assist by B. Lopez),59,60
253,3,8:36.0,Personal foul by T. Booker (drawn by M. Dellavedova),,59,60
254,3,8:36.0,,J. Hamilton enters the game for T. Booker,59,60
255,3,8:30.0,J. Parker makes 2-pt jump shot from 17 ft,,61,60
256,3,8:12.0,,B. Bogdanović misses 2-pt jump shot from 6 ft (block by G. Antetokounmpo),61,60
257,3,8:10.0,Defensive rebound by J. Henson,,61,60
258,3,8:05.0,Personal block foul by I. Whitehead (drawn by T. Snell),,61,60
259,3,8:05.0,T. Snell makes free throw 1 of 2,,62,60
260,3,8:05.0,T. Snell makes free throw 2 of 2,,63,60
261,3,7:51.0,,I. Whitehead misses 2-pt jump shot from 6 ft,63,60
262,3,7:50.0,,Offensive rebound by J. Hamilton,63,60
263,3,7:48.0,,J. Hamilton makes 2-pt layup from 1 ft,63,62
264,3,7:28.0,J. Henson makes 2-pt layup from 1 ft (assist by G. Antetokounmpo),,65,62
265,3,7:15.0,,Personal foul by M. Dellavedova (drawn by B. Lopez),65,62
266,3,7:15.0,M. Brogdon enters the game for M. Dellavedova,,65,62
267,3,7:09.0,,S. Kilpatrick misses 3-pt jump shot from 26 ft,65,62
268,3,7:08.0,Defensive rebound by J. Henson,,65,62
269,3,6:59.0,J. Parker makes 2-pt layup from 1 ft,,67,62
270,3,6:59.0,,Brooklyn full timeout,67,62
271,3,6:59.0,,J. Harris enters the game for B. Lopez,67,62
272,3,6:59.0,,R. Hollis-Jefferson enters the game for B. Bogdanović,67,62
273,3,6:48.0,,Turnover by S. Kilpatrick (bad pass; steal by G. Antetokounmpo),67,62
274,3,6:45.0,Shooting foul by J. Harris (drawn by T. Snell),,67,62
275,3,6:45.0,T. Snell makes free throw 1 of 2,,68,62
276,3,6:45.0,T. Snell makes free throw 2 of 2,,69,62
277,3,6:32.0,,I. Whitehead makes 2-pt jump shot from 6 ft (assist by J. Harris),69,64
278,3,6:07.0,M. Brogdon makes 2-pt jump shot from 10 ft (assist by G. Antetokounmpo),,71,64
279,3,5:48.0,,I. Whitehead misses 2-pt jump shot from 10 ft,71,64
280,3,5:46.0,Defensive rebound by T. Snell,,71,64
281,3,5:36.0,T. Snell makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,74,64
282,3,5:23.0,,J. Harris misses 3-pt jump shot from 28 ft,74,64
283,3,5:22.0,Defensive rebound by T. Snell,,74,64
284,3,5:16.0,M. Brogdon makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,77,64
285,3,5:16.0,,Brooklyn full timeout,77,64
286,3,5:16.0,,R. Foye enters the game for S. Kilpatrick,77,64
287,3,5:05.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by J. Hamilton),77,67
288,3,4:44.0,M. Brogdon makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,80,67
289,3,4:27.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by J. Hamilton),80,70
290,3,4:11.0,Personal foul by R. Hollis-Jefferson (drawn by G. Antetokounmpo),,80,70
291,3,4:11.0,G. Antetokounmpo makes free throw 1 of 2,,81,70
292,3,4:11.0,,B. Lopez enters the game for J. Hamilton,81,70
293,3,4:11.0,G. Monroe enters the game for J. Henson,,81,70
294,3,4:11.0,G. Antetokounmpo makes free throw 2 of 2,,82,70
295,3,3:56.0,,B. Lopez makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),82,73
296,3,3:42.0,Turnover by G. Monroe (bad pass),,82,73
297,3,3:42.0,M. Beasley enters the game for J. Parker,,82,73
298,3,3:32.0,,B. Lopez misses 3-pt jump shot from 27 ft,82,73
299,3,3:31.0,Defensive rebound by M. Beasley,,82,73
300,3,3:19.0,M. Brogdon misses 3-pt jump shot from 24 ft,,82,73
301,3,3:18.0,,Defensive rebound by R. Hollis-Jefferson,82,73
302,3,3:04.0,,Personal foul by G. Antetokounmpo (drawn by J. Harris),82,73
303,3,3:04.0,,B. Bogdanović enters the game for I. Whitehead,82,73
304,3,2:55.0,,R. Foye misses 2-pt jump shot from 4 ft,82,73
305,3,2:54.0,Defensive rebound by G. Antetokounmpo,,82,73
306,3,2:47.0,G. Monroe misses 2-pt layup from 1 ft (block by R. Foye),,82,73
307,3,2:46.0,Offensive rebound by G. Monroe,,82,73
308,3,2:40.0,Turnover by G. Monroe (lost ball; steal by R. Hollis-Jefferson),,82,73
309,3,2:29.0,,R. Hollis-Jefferson makes 2-pt jump shot from 6 ft (assist by B. Bogdanović),82,75
310,3,2:15.0,T. Snell makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,85,75
311,3,1:53.0,,Shooting foul by G. Monroe (drawn by B. Lopez),85,75
312,3,1:53.0,Milwaukee full timeout,,85,75
313,3,1:53.0,,B. Lopez misses free throw 1 of 2,85,75
314,3,1:53.0,,Offensive rebound by Team,85,75
315,3,1:53.0,,B. Lopez makes free throw 2 of 2,85,76
316,3,1:39.0,G. Antetokounmpo makes 2-pt layup from 3 ft,,87,76
317,3,1:39.0,Shooting foul by R. Hollis-Jefferson (drawn by G. Antetokounmpo),,87,76
318,3,1:39.0,G. Antetokounmpo makes free throw 1 of 1,,88,76
319,3,1:18.0,,R. Hollis-Jefferson misses 2-pt jump shot from 11 ft,88,76
320,3,1:17.0,Defensive rebound by G. Antetokounmpo,,88,76
321,3,1:14.0,,Violation by R. Hollis-Jefferson (kicked ball),88,76
322,3,1:04.0,Turnover by M. Beasley (bad pass),,88,76
323,3,0:42.0,,R. Foye misses 3-pt jump shot from 24 ft,88,76
324,3,0:41.0,,Offensive rebound by B. Lopez,88,76
325,3,0:40.0,,Shooting foul by G. Antetokounmpo (drawn by B. Lopez),88,76
326,3,0:40.0,,B. Lopez makes free throw 1 of 2,88,77
327,3,0:40.0,,B. Lopez makes free throw 2 of 2,88,78
328,3,0:30.0,M. Brogdon misses 2-pt layup from 2 ft (block by R. Hollis-Jefferson),,88,78
329,3,0:28.0,Offensive rebound by M. Brogdon,,88,78
330,3,0:25.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by G. Monroe),,90,78
331,3,0:05.0,,J. Harris misses 3-pt jump shot from 24 ft,90,78
332,3,0:04.0,Defensive rebound by Team,,90,78
333,3,0:01.0,G. Antetokounmpo misses 3-pt jump shot from 29 ft,,90,78
334,3,0:00.0,Offensive rebound by Team,,90,78
335,4,11:37.0,,J. Hamilton misses 2-pt layup from 3 ft,90,78
336,4,11:36.0,,Offensive rebound by S. Kilpatrick,90,78
337,4,11:31.0,,J. Hamilton misses 3-pt jump shot from 24 ft,90,78
338,4,11:30.0,Defensive rebound by M. Teletović,,90,78
339,4,11:13.0,Shooting foul by I. Whitehead (drawn by M. Beasley),,90,78
340,4,11:13.0,M. Beasley makes free throw 1 of 2,,91,78
341,4,11:13.0,M. Beasley makes free throw 2 of 2,,92,78
342,4,11:01.0,,J. Harris makes 2-pt layup from 1 ft (assist by S. Kilpatrick),92,80
343,4,10:47.0,Offensive foul by J. Terry (drawn by S. Kilpatrick),,92,80
344,4,10:47.0,Turnover by J. Terry (offensive foul),,92,80
345,4,10:24.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,92,80
346,4,10:23.0,,Offensive rebound by T. Booker,92,80
347,4,10:21.0,,T. Booker makes 2-pt layup from 2 ft,92,82
348,4,10:09.0,Turnover by M. Brogdon (bad pass; steal by J. Hamilton),,92,82
349,4,10:08.0,,Turnover by J. Hamilton (bad pass; steal by G. Monroe),92,82
350,4,9:55.0,Turnover by M. Teletović (bad pass),,92,82
351,4,9:50.0,,J. Harris misses 2-pt layup from 3 ft,92,82
352,4,9:49.0,Defensive rebound by Team,,92,82
353,4,9:27.0,Turnover by G. Monroe (lost ball; steal by T. Booker),,92,82
354,4,9:18.0,,Personal foul by M. Teletović (drawn by T. Booker),92,82
355,4,9:05.0,,J. Hamilton misses 2-pt jump shot from 15 ft,92,82
356,4,9:04.0,,Offensive rebound by T. Booker,92,82
357,4,9:00.0,,Turnover by T. Booker (bad pass),92,82
358,4,8:52.0,M. Teletović misses 3-pt jump shot from 24 ft,,92,82
359,4,8:51.0,,Defensive rebound by J. Harris,92,82
360,4,8:41.0,,J. Hamilton misses 3-pt jump shot from 26 ft,92,82
361,4,8:40.0,Defensive rebound by M. Brogdon,,92,82
362,4,8:33.0,G. Monroe misses 2-pt hook shot from 8 ft,,92,82
363,4,8:32.0,,Defensive rebound by Team,92,82
364,4,8:32.0,Official timeout,,92,82
365,4,8:32.0,,B. Lopez enters the game for J. Hamilton,92,82
366,4,8:16.0,,S. Kilpatrick misses 3-pt jump shot from 23 ft,92,82
367,4,8:15.0,,Offensive rebound by B. Lopez,92,82
368,4,8:02.0,,I. Whitehead misses 3-pt jump shot from 25 ft,92,82
369,4,8:02.0,,Offensive rebound by T. Booker,92,82
