,QUARTER,TIME_REMAINING,DALLAS_ACTION,PHOENIX_ACTION,DALLAS_SCORE,PHOENIX_SCORE
84,1,2:17.0,,T. Warren makes free throw 2 of 2,26,31
85,1,2:03.0,W. Matthews makes 2-pt jump shot from 22 ft,,28,31
86,1,1:48.0,,D. Jones makes 2-pt layup from 1 ft (assist by J. Dudley),28,33
87,1,1:33.0,N. Brussino misses 3-pt jump shot from 22 ft,,28,33
88,1,1:32.0,,Defensive rebound by D. Bender,28,33
89,1,1:31.0,,Personal foul by N. Brussino (drawn by J. Dudley),28,33
90,1,1:31.0,,J. Dudley makes free throw 1 of 2,28,34
91,1,1:31.0,D. Powell enters the game for D. Nowitzki,,28,34
92,1,1:31.0,,J. Dudley makes free throw 2 of 2,28,35
93,1,1:14.0,Turnover by D. Harris (bad pass; steal by D. Bender),,28,35
94,1,1:02.0,,D. Bender misses 2-pt layup from 1 ft,28,35
95,1,1:02.0,,Offensive rebound by D. Bender,28,35
96,1,1:02.0,,D. Bender makes 2-pt layup from 1 ft,28,37
97,1,0:46.0,D. Harris misses 3-pt jump shot from 25 ft,,28,37
98,1,0:45.0,Offensive rebound by S. Mejri,,28,37
99,1,0:39.0,W. Matthews misses 3-pt jump shot from 26 ft,,28,37
100,1,0:39.0,,Defensive rebound by T. Warren,28,37
101,1,0:33.0,,D. Booker misses 3-pt jump shot from 31 ft,28,37
102,1,0:27.0,Defensive rebound by D. Harris,,28,37
103,1,0:11.0,Shooting foul by D. Jones (drawn by S. Mejri),,28,37
104,1,0:11.0,S. Mejri makes free throw 1 of 2,,29,37
105,1,0:11.0,S. Mejri misses free throw 2 of 2,,29,37
106,1,0:11.0,,Defensive rebound by J. Dudley,29,37
107,1,0:01.0,,T. Warren makes 3-pt jump shot from 24 ft (assist by D. Booker),29,40
108,2,11:47.0,,A. Williams makes 2-pt jump shot from 10 ft (assist by T. Ulis),29,42
109,2,11:27.0,W. Matthews misses 3-pt jump shot from 26 ft,,29,42
110,2,11:26.0,,Defensive rebound by D. Bender,29,42
111,2,11:18.0,,T. Ulis makes 3-pt jump shot from 26 ft,29,45
112,2,10:55.0,D. Harris makes 3-pt jump shot from 25 ft (assist by W. Matthews),,32,45
113,2,10:38.0,Offensive charge foul by D. Jones (drawn by S. Mejri),,32,45
114,2,10:38.0,,Turnover by D. Jones (offensive foul),32,45
115,2,10:21.0,D. Powell makes 2-pt jump shot from 3 ft (assist by D. Nowitzki),,34,45
116,2,10:06.0,,Shooting foul by W. Matthews (drawn by A. Williams),34,45
117,2,10:06.0,,A. Williams makes 2-pt layup from 1 ft (assist by T. Ulis),34,47
118,2,10:06.0,,A. Williams makes free throw 1 of 1,34,48
119,2,9:48.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,34,48
120,2,9:47.0,Offensive rebound by S. Mejri,,34,48
121,2,9:47.0,S. Mejri makes 2-pt layup at rim,,36,48
122,2,9:37.0,,Shooting foul by D. Nowitzki (drawn by A. Williams),36,48
123,2,9:37.0,,A. Williams makes free throw 1 of 2,36,49
124,2,9:37.0,,A. Williams misses free throw 2 of 2,36,49
125,2,9:37.0,Defensive rebound by D. Powell,,36,49
126,2,9:21.0,D. Powell makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),,39,49
127,2,9:17.0,,Turnover by T. Ulis (bad pass),39,49
128,2,9:17.0,Inbound foul by D. Jones,,39,49
129,2,9:17.0,D. Nowitzki makes free throw 1 of 1,,40,49
130,2,9:06.0,D. Harris makes 3-pt jump shot from 25 ft,,43,49
131,2,8:44.0,,T. Ulis misses 2-pt jump shot from 12 ft,43,49
132,2,8:40.0,Defensive rebound by S. Mejri,,43,49
133,2,8:33.0,D. Harris misses 3-pt jump shot from 25 ft,,43,49
134,2,8:33.0,,Defensive rebound by Team,43,49
135,2,8:32.0,Official timeout,,43,49
136,2,8:32.0,N. Brussino enters the game for W. Matthews,,43,49
137,2,8:22.0,,A. Williams makes 2-pt hook shot from 3 ft (assist by D. Bender),43,51
138,2,8:06.0,Shooting foul by D. Bender (drawn by D. Powell),,43,51
139,2,8:06.0,D. Powell misses free throw 1 of 2,,43,51
140,2,8:06.0,Offensive rebound by Team,,43,51
141,2,8:06.0,D. Powell makes free throw 2 of 2,,44,51
142,2,7:54.0,,D. Bender misses 3-pt jump shot from 25 ft,44,51
143,2,7:53.0,Defensive rebound by D. Powell,,44,51
144,2,7:38.0,D. Nowitzki makes 2-pt jump shot from 15 ft,,46,51
145,2,7:19.0,,Turnover by T. Ulis (bad pass),46,51
146,2,7:19.0,,D. Booker enters the game for D. Jones,46,51
147,2,7:05.0,D. Harris makes 3-pt jump shot from 25 ft (assist by D. Powell),,49,51
148,2,6:51.0,,D. Booker makes 2-pt jump shot from 16 ft (assist by D. Bender),49,53
149,2,6:30.0,D. Nowitzki misses 2-pt jump shot from 19 ft,,49,53
150,2,6:29.0,,Defensive rebound by T. Ulis,49,53
151,2,6:22.0,,T. Ulis misses 3-pt jump shot from 25 ft,49,53
152,2,6:21.0,Defensive rebound by D. Nowitzki,,49,53
153,2,6:11.0,S. Mejri makes 2-pt dunk at rim (assist by D. Harris),,51,53
154,2,6:01.0,,Personal foul by D. Harris (drawn by A. Williams),51,53
155,2,6:01.0,D. Finney-Smith enters the game for D. Harris,,51,53
156,2,6:01.0,Y. Ferrell enters the game for D. Nowitzki,,51,53
157,2,5:52.0,,A. Williams misses 2-pt jump shot from 9 ft,51,53
158,2,5:52.0,,Offensive rebound by A. Williams,51,53
159,2,5:49.0,,A. Williams makes 2-pt layup from 1 ft,51,55
160,2,5:36.0,D. Powell makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),,54,55
161,2,5:22.0,,A. Williams misses 2-pt jump shot from 4 ft,54,55
162,2,5:22.0,,Offensive rebound by Team,54,55
163,2,5:22.0,Loose ball foul by D. Powell (drawn by D. Bender),,54,55
164,2,5:22.0,,Phoenix full timeout,54,55
165,2,5:22.0,,T. Warren enters the game for R. Price,54,55
166,2,5:22.0,D. Nowitzki enters the game for S. Mejri,,54,55
167,2,5:22.0,W. Matthews enters the game for D. Powell,,54,55
168,2,5:13.0,,A. Williams misses 2-pt hook shot from 6 ft,54,55
169,2,5:12.0,Defensive rebound by D. Finney-Smith,,54,55
170,2,5:07.0,Personal foul by A. Williams (drawn by D. Nowitzki),,54,55
171,2,4:55.0,D. Nowitzki makes 2-pt jump shot from 12 ft,,56,55
172,2,4:41.0,,D. Booker makes 2-pt jump shot from 21 ft (assist by T. Ulis),56,57
173,2,4:23.0,Y. Ferrell misses 2-pt layup from 2 ft (block by T. Ulis),,56,57
174,2,4:22.0,,Defensive rebound by T. Warren,56,57
175,2,4:18.0,,Shooting foul by N. Brussino (drawn by A. Williams),56,57
176,2,4:18.0,,A. Williams makes free throw 1 of 2,56,58
177,2,4:18.0,,A. Williams misses free throw 2 of 2,56,58
178,2,4:18.0,J. Uthoff enters the game for N. Brussino,,56,58
179,2,4:17.0,Defensive rebound by D. Nowitzki,,56,58
180,2,4:04.0,W. Matthews misses 3-pt jump shot from 25 ft,,56,58
181,2,4:03.0,,Defensive rebound by A. Williams,56,58
182,2,3:43.0,,D. Booker makes 2-pt jump shot from 11 ft,56,60
183,2,3:43.0,,Shooting foul by J. Uthoff (drawn by D. Booker),56,60
184,2,3:43.0,,M. Chriss enters the game for A. Williams,56,60
185,2,3:43.0,,D. Booker makes free throw 1 of 1,56,61
186,2,3:22.0,Personal foul by D. Booker (drawn by J. Uthoff),,56,61
187,2,3:16.0,Y. Ferrell misses 2-pt layup from 1 ft,,56,61
188,2,3:14.0,,Defensive rebound by D. Bender,56,61
189,2,3:08.0,,T. Ulis makes 2-pt jump shot from 12 ft,56,63
190,2,2:49.0,J. Uthoff makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),,59,63
191,2,2:28.0,,D. Booker misses 2-pt jump shot from 21 ft,59,63
192,2,2:28.0,Defensive rebound by J. Uthoff,,59,63
193,2,2:21.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,59,63
194,2,2:20.0,,Defensive rebound by M. Chriss,59,63
195,2,2:12.0,,D. Bender misses 3-pt jump shot from 25 ft,59,63
196,2,2:12.0,Defensive rebound by Y. Ferrell,,59,63
197,2,1:59.0,W. Matthews misses 3-pt jump shot from 25 ft,,59,63
198,2,1:59.0,,Defensive rebound by T. Ulis,59,63
199,2,1:53.0,,T. Ulis misses 2-pt jump shot from 19 ft,59,63
200,2,1:50.0,Defensive rebound by D. Finney-Smith,,59,63
201,2,1:44.0,Dallas full timeout,,59,63
202,2,1:44.0,D. Powell enters the game for D. Nowitzki,,59,63
203,2,1:44.0,N. Brussino enters the game for W. Matthews,,59,63
204,2,1:27.0,J. Uthoff makes 2-pt layup from 1 ft (assist by N. Brussino),,61,63
205,2,1:09.0,,D. Bender misses 3-pt jump shot from 24 ft,61,63
206,2,1:08.0,Defensive rebound by D. Powell,,61,63
207,2,1:00.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,61,63
208,2,0:58.0,,Defensive rebound by T. Warren,61,63
209,2,0:55.0,,D. Booker makes 2-pt layup from 1 ft (assist by T. Ulis),61,65
210,2,0:49.0,Personal foul by M. Chriss (drawn by Y. Ferrell),,61,65
211,2,0:49.0,Y. Ferrell makes free throw 1 of 2,,62,65
212,2,0:49.0,Y. Ferrell makes free throw 2 of 2,,63,65
213,2,0:33.0,,D. Booker makes 2-pt jump shot from 5 ft (assist by T. Ulis),63,67
214,2,0:12.0,N. Brussino misses 3-pt jump shot from 24 ft,,63,67
215,2,0:11.0,Offensive rebound by D. Finney-Smith,,63,67
216,2,0:09.0,D. Finney-Smith misses 2-pt layup at rim,,63,67
217,2,0:09.0,Offensive rebound by D. Finney-Smith,,63,67
218,2,0:09.0,D. Finney-Smith makes 2-pt layup at rim,,65,67
219,2,0:04.0,,Personal foul by N. Brussino (drawn by D. Booker),65,67
220,2,0:04.0,,D. Booker makes free throw 1 of 2,65,68
221,2,0:04.0,,D. Booker misses free throw 2 of 2,65,68
222,2,0:04.0,Defensive rebound by D. Finney-Smith,,65,68
223,2,0:00.0,D. Finney-Smith misses 3-pt jump shot from 64 ft,,65,68
224,2,0:00.0,Offensive rebound by Team,,65,68
225,3,11:41.0,,T. Warren makes 2-pt layup from 1 ft (assist by M. Chriss),65,70
226,3,11:25.0,D. Finney-Smith misses 2-pt jump shot from 19 ft,,65,70
227,3,11:25.0,Offensive rebound by Y. Ferrell,,65,70
228,3,11:21.0,Y. Ferrell makes 2-pt jump shot from 17 ft,,67,70
229,3,11:03.0,,D. Booker makes 2-pt layup from 5 ft (assist by M. Chriss),67,72
230,3,10:54.0,A. Hammons makes 2-pt jump shot from 19 ft (assist by Y. Ferrell),,69,72
231,3,10:43.0,,D. Booker misses 2-pt jump shot from 21 ft,69,72
232,3,10:43.0,,Offensive rebound by Team,69,72
233,3,10:42.0,,Personal foul by D. Finney-Smith,69,72
234,3,10:34.0,,T. Ulis makes 2-pt layup from 1 ft,69,74
235,3,10:07.0,A. Hammons misses 2-pt jump shot from 22 ft,,69,74
236,3,10:07.0,,Defensive rebound by M. Chriss,69,74
237,3,9:57.0,,Personal foul by D. Powell (drawn by M. Chriss),69,74
238,3,9:52.0,,D. Booker misses 3-pt jump shot from 25 ft,69,74
239,3,9:52.0,Defensive rebound by J. Uthoff,,69,74
240,3,9:39.0,J. Uthoff misses 2-pt layup from 1 ft,,69,74
241,3,9:39.0,Offensive rebound by J. Uthoff,,69,74
242,3,9:34.0,J. Uthoff misses 2-pt jump shot from 5 ft,,69,74
243,3,9:32.0,,Defensive rebound by A. Len,69,74
244,3,9:20.0,,T. Ulis misses 2-pt jump shot from 6 ft,69,74
245,3,9:20.0,,Offensive rebound by Team,69,74
246,3,9:09.0,,D. Booker makes 2-pt jump shot from 13 ft,69,76
247,3,8:52.0,Y. Ferrell makes 2-pt jump shot from 8 ft,,71,76
248,3,8:35.0,,Shooting foul by Y. Ferrell (drawn by T. Ulis),71,76
249,3,8:35.0,,T. Ulis makes free throw 1 of 2,71,77
250,3,8:35.0,,D. Jones enters the game for D. Booker,71,77
251,3,8:35.0,,T. Ulis makes free throw 2 of 2,71,78
252,3,8:18.0,Y. Ferrell misses 2-pt layup from 1 ft (block by A. Len),,71,78
253,3,8:16.0,Offensive rebound by J. Uthoff,,71,78
254,3,8:10.0,D. Powell misses 3-pt jump shot from 25 ft,,71,78
255,3,8:10.0,,Defensive rebound by A. Len,71,78
256,3,8:06.0,,Phoenix full timeout,71,78
257,3,8:06.0,,D. Bender enters the game for M. Chriss,71,78
258,3,8:06.0,N. Brussino enters the game for J. Uthoff,,71,78
259,3,7:54.0,,D. Jones misses 2-pt jump shot from 21 ft,71,78
260,3,7:53.0,,Offensive rebound by Team,71,78
261,3,7:45.0,,Offensive foul by D. Bender (drawn by N. Brussino),71,78
262,3,7:45.0,,Turnover by D. Bender (offensive foul),71,78
263,3,7:27.0,A. Hammons misses 3-pt jump shot from 25 ft,,71,78
264,3,7:27.0,,Defensive rebound by T. Warren,71,78
265,3,7:16.0,,T. Warren makes 2-pt layup from 2 ft (assist by A. Len),71,80
266,3,7:01.0,Y. Ferrell makes 2-pt jump shot from 16 ft,,73,80
267,3,6:40.0,,D. Bender misses 3-pt jump shot from 24 ft,73,80
268,3,6:40.0,Defensive rebound by N. Brussino,,73,80
269,3,6:36.0,D. Powell makes 2-pt layup from 1 ft (assist by N. Brussino),,75,80
270,3,6:36.0,Shooting foul by D. Bender (drawn by D. Powell),,75,80
271,3,6:36.0,D. Powell misses free throw 1 of 1,,75,80
272,3,6:36.0,J. Uthoff enters the game for Y. Ferrell,,75,80
273,3,6:35.0,,Defensive rebound by A. Len,75,80
274,3,6:18.0,,T. Ulis makes 2-pt jump shot from 20 ft,75,82
275,3,5:59.0,N. Brussino makes 3-pt jump shot from 26 ft (assist by D. Powell),,78,82
276,3,5:47.0,,T. Ulis makes 2-pt jump shot from 12 ft,78,84
277,3,5:24.0,A. Hammons misses 2-pt jump shot from 14 ft,,78,84
278,3,5:22.0,,Defensive rebound by T. Warren,78,84
279,3,5:09.0,,A. Len makes 2-pt layup from 2 ft (assist by T. Ulis),78,86
280,3,5:09.0,,Shooting foul by J. Uthoff (drawn by A. Len),78,86
281,3,5:09.0,,A. Len makes free throw 1 of 1,78,87
282,3,4:49.0,A. Hammons misses 2-pt jump shot from 6 ft (block by A. Len),,78,87
283,3,4:48.0,,Defensive rebound by A. Len,78,87
284,3,4:39.0,,Shooting foul by D. Finney-Smith (drawn by D. Jones),78,87
285,3,4:39.0,,D. Jones makes free throw 1 of 2,78,88
286,3,4:39.0,,A. Williams enters the game for A. Len,78,88
287,3,4:39.0,,D. Jones makes free throw 2 of 2,78,89
288,3,4:24.0,Offensive foul by A. Hammons (drawn by D. Jones),,78,89
289,3,4:24.0,Turnover by A. Hammons (offensive foul),,78,89
290,3,4:18.0,,T. Ulis makes 3-pt jump shot from 25 ft,78,92
291,3,4:18.0,Dallas full timeout,,78,92
292,3,4:18.0,Y. Ferrell enters the game for A. Hammons,,78,92
293,3,4:04.0,Personal foul by D. Jones (drawn by N. Brussino),,78,92
294,3,4:04.0,N. Brussino misses free throw 1 of 2,,78,92
295,3,4:04.0,Offensive rebound by Team,,78,92
296,3,4:04.0,N. Brussino makes free throw 2 of 2,,79,92
297,3,3:54.0,,Shooting block foul by N. Brussino (drawn by D. Jones),79,92
298,3,3:54.0,,D. Jones makes free throw 1 of 2,79,93
299,3,3:54.0,,D. Jones makes free throw 2 of 2,79,94
300,3,3:40.0,D. Powell misses 2-pt jump shot from 20 ft,,79,94
301,3,3:40.0,,Defensive rebound by D. Jones,79,94
302,3,3:25.0,,D. Bender makes 2-pt jump shot from 20 ft (assist by T. Ulis),79,96
303,3,3:12.0,Y. Ferrell makes 3-pt jump shot from 25 ft,,82,96
304,3,2:57.0,,T. Ulis makes 2-pt jump shot from 17 ft,82,98
305,3,2:39.0,N. Brussino misses 3-pt jump shot from 27 ft,,82,98
306,3,2:39.0,,Defensive rebound by T. Ulis,82,98
307,3,2:30.0,,T. Ulis misses 2-pt jump shot from 14 ft,82,98
308,3,2:29.0,Defensive rebound by J. Uthoff,,82,98
309,3,2:14.0,D. Finney-Smith misses 2-pt layup from 2 ft,,82,98
310,3,2:14.0,Offensive rebound by D. Finney-Smith,,82,98
311,3,2:09.0,N. Brussino makes 3-pt jump shot from 23 ft (assist by D. Finney-Smith),,85,98
312,3,1:43.0,,D. Jones misses 2-pt layup from 3 ft,85,98
313,3,1:43.0,Defensive rebound by D. Finney-Smith,,85,98
314,3,1:33.0,J. Uthoff misses 2-pt layup from 2 ft,,85,98
315,3,1:31.0,,Defensive rebound by D. Bender,85,98
316,3,1:25.0,,Personal foul by J. Uthoff (drawn by A. Williams),85,98
317,3,1:25.0,,A. Williams makes free throw 1 of 2,85,99
318,3,1:25.0,A. Hammons enters the game for D. Powell,,85,99
319,3,1:25.0,,A. Williams makes free throw 2 of 2,85,100
320,3,1:13.0,Turnover by Y. Ferrell (bad pass; steal by D. Jones),,85,100
321,3,1:07.0,,T. Warren makes 2-pt layup from 1 ft (assist by A. Williams),85,102
322,3,0:48.0,J. Uthoff misses 3-pt jump shot from 25 ft,,85,102
323,3,0:47.0,Offensive rebound by D. Finney-Smith,,85,102
324,3,0:42.0,D. Finney-Smith misses 2-pt layup from 1 ft,,85,102
325,3,0:42.0,Offensive rebound by D. Finney-Smith,,85,102
326,3,0:37.0,Y. Ferrell misses 3-pt jump shot from 26 ft,,85,102
327,3,0:37.0,Offensive rebound by D. Finney-Smith,,85,102
328,3,0:21.0,N. Brussino misses 3-pt jump shot from 26 ft,,85,102
329,3,0:21.0,,Defensive rebound by D. Bender,85,102
330,3,0:02.0,,Shooting foul by Y. Ferrell (drawn by T. Ulis),85,102
331,3,0:02.0,,T. Ulis makes free throw 1 of 2,85,103
332,3,0:02.0,,T. Ulis makes free throw 2 of 2,85,104
333,4,11:51.0,Turnover by Y. Ferrell (lost ball),,85,104
334,4,11:28.0,,A. Len misses 2-pt jump shot from 6 ft,85,104
335,4,11:28.0,Defensive rebound by N. Brussino,,85,104
336,4,11:17.0,D. Powell misses 3-pt jump shot from 23 ft,,85,104
337,4,11:17.0,Offensive rebound by Team,,85,104
338,4,11:13.0,D. Powell makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),,88,104
339,4,11:03.0,,D. Jones makes 2-pt jump shot from 17 ft (assist by R. Price),88,106
340,4,10:48.0,Personal block foul by R. Price (drawn by D. Powell),,88,106
341,4,10:36.0,Turnover by J. Uthoff (bad pass; steal by D. Jones),,88,106
342,4,10:30.0,,Turnover by D. Jones (lost ball; steal by D. Powell),88,106
343,4,10:17.0,D. Powell misses 2-pt jump shot from 20 ft,,88,106
344,4,10:17.0,,Defensive rebound by E. Millsap,88,106
345,4,9:56.0,,A. Len misses 2-pt dunk at rim,88,106
346,4,9:53.0,Defensive rebound by D. Powell,,88,106
347,4,9:44.0,Y. Ferrell misses 2-pt layup from 1 ft (block by D. Bender),,88,106
348,4,9:44.0,Offensive rebound by Team,,88,106
349,4,9:37.0,Shooting foul by D. Bender (drawn by A. Hammons),,88,106
350,4,9:37.0,A. Hammons makes free throw 1 of 2,,89,106
351,4,9:37.0,A. Hammons misses free throw 2 of 2,,89,106
352,4,9:37.0,,Defensive rebound by A. Len,89,106
353,4,9:12.0,,Turnover by E. Millsap (bad pass; steal by D. Powell),89,106
354,4,9:10.0,Turnover by D. Powell (bad pass; steal by D. Jones),,89,106
355,4,9:01.0,,E. Millsap misses 3-pt jump shot from 25 ft,89,106
356,4,9:00.0,,Offensive rebound by D. Jones,89,106
357,4,9:00.0,,D. Jones makes 2-pt dunk at rim,89,108
358,4,8:42.0,N. Brussino misses 3-pt jump shot from 26 ft,,89,108
359,4,8:41.0,,Defensive rebound by Team,89,108
360,4,8:41.0,Official timeout,,89,108
361,4,8:23.0,,D. Jones misses 2-pt dunk at rim (block by A. Hammons),89,108
362,4,8:20.0,,Offensive rebound by D. Jones,89,108
363,4,8:20.0,,D. Jones misses 2-pt dunk from 2 ft,89,108
364,4,8:20.0,,Offensive rebound by A. Len,89,108
365,4,8:20.0,,A. Len makes 2-pt dunk at rim,89,110
366,4,7:58.0,D. Powell misses 3-pt jump shot from 25 ft,,89,110
367,4,7:58.0,,Defensive rebound by R. Price,89,110
368,4,7:42.0,,Turnover by D. Bender (lost ball),89,110
369,4,7:24.0,N. Brussino makes 2-pt layup from 2 ft (assist by Y. Ferrell),,91,110
370,4,7:08.0,,Shooting foul by A. Hammons (drawn by A. Len),91,110
371,4,7:08.0,,A. Len makes free throw 1 of 2,91,111
372,4,7:08.0,D. Finney-Smith enters the game for A. Hammons,,91,111
373,4,7:08.0,,A. Len makes free throw 2 of 2,91,112
374,4,6:58.0,Y. Ferrell makes 2-pt jump shot from 19 ft,,93,112
375,4,6:44.0,,D. Jones misses 2-pt jump shot from 18 ft,93,112
376,4,6:43.0,,Offensive rebound by D. Bender,93,112
377,4,6:43.0,,D. Bender makes 2-pt layup from 2 ft,93,114
378,4,6:27.0,Turnover by D. Powell (lost ball),,93,114
379,4,6:13.0,,E. Millsap misses 2-pt layup from 2 ft,93,114
380,4,6:13.0,Defensive rebound by D. Powell,,93,114
381,4,6:02.0,D. Powell makes 2-pt jump shot from 22 ft,,95,114
382,4,5:50.0,,Turnover by A. Len (lost ball; steal by D. Finney-Smith),95,114
383,4,5:44.0,Shooting foul by E. Millsap (drawn by D. Finney-Smith),,95,114
