,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,OKLAHOMA CITY_ACTION,MEMPHIS_SCORE,OKLAHOMA CITY_SCORE
389,4,5:54.0,Z. Randolph enters the game for J. Green,,78,84
390,4,5:54.0,,A. Roberson enters the game for J. Grant,78,84
391,4,5:54.0,,J. Lauvergne makes free throw 2 of 2,78,85
392,4,5:43.0,Turnover by M. Conley (lost ball; steal by R. Westbrook),,78,85
393,4,5:42.0,,Turnover by R. Westbrook (bad pass; steal by T. Allen),78,85
394,4,5:28.0,T. Daniels misses 3-pt jump shot from 23 ft,,78,85
395,4,5:27.0,,Defensive rebound by R. Westbrook,78,85
396,4,5:18.0,,J. Lauvergne misses 3-pt jump shot from 23 ft,78,85
397,4,5:18.0,Defensive rebound by T. Allen,,78,85
398,4,5:12.0,Z. Randolph makes 2-pt layup from 1 ft (assist by T. Allen),,80,85
399,4,5:12.0,Shooting foul by J. Lauvergne (drawn by Z. Randolph),,80,85
400,4,5:12.0,Z. Randolph misses free throw 1 of 1,,80,85
401,4,5:12.0,,E. Freedom enters the game for J. Lauvergne,80,85
402,4,5:11.0,Offensive rebound by Z. Randolph,,80,85
403,4,5:02.0,M. Gasol misses 3-pt jump shot from 25 ft,,80,85
404,4,5:02.0,,Defensive rebound by A. Roberson,80,85
405,4,4:53.0,,Turnover by R. Westbrook (bad pass; steal by M. Conley),80,85
406,4,4:48.0,M. Conley makes 2-pt layup at rim,,82,85
407,4,4:32.0,,Offensive foul by E. Freedom (drawn by Z. Randolph),82,85
408,4,4:32.0,,Turnover by E. Freedom (offensive foul),82,85
409,4,4:32.0,V. Carter enters the game for M. Conley,,82,85
410,4,4:20.0,T. Allen misses 2-pt jump shot from 13 ft,,82,85
411,4,4:19.0,,Defensive rebound by A. Roberson,82,85
412,4,4:07.0,,E. Freedom makes 2-pt layup from 1 ft,82,87
413,4,4:07.0,,Shooting foul by V. Carter (drawn by E. Freedom),82,87
414,4,4:07.0,,E. Freedom makes free throw 1 of 1,82,88
415,4,3:44.0,Z. Randolph makes 2-pt jump shot from 6 ft (assist by M. Gasol),,84,88
416,4,3:32.0,,Personal foul by Z. Randolph (drawn by R. Westbrook),84,88
417,4,3:32.0,M. Conley enters the game for T. Daniels,,84,88
418,4,3:32.0,,Oklahoma City full timeout,84,88
419,4,3:22.0,,R. Westbrook misses 3-pt jump shot from 25 ft,84,88
420,4,3:22.0,Defensive rebound by Team,,84,88
421,4,2:58.0,Z. Randolph makes 2-pt jump shot from 15 ft,,86,88
422,4,2:34.0,,S. Adams misses 2-pt layup from 2 ft,86,88
423,4,2:34.0,,Offensive rebound by E. Freedom,86,88
424,4,2:34.0,,E. Freedom makes 2-pt layup from 2 ft,86,90
425,4,2:12.0,M. Conley misses 2-pt jump shot from 10 ft,,86,90
426,4,2:12.0,,Defensive rebound by S. Adams,86,90
427,4,1:56.0,,S. Adams misses 2-pt layup from 2 ft (block by M. Gasol),86,90
428,4,1:55.0,Defensive rebound by Team,,86,90
429,4,1:55.0,Personal foul by V. Oladipo (drawn by V. Carter),,86,90
430,4,1:55.0,V. Carter misses free throw 1 of 2,,86,90
431,4,1:55.0,Offensive rebound by Team,,86,90
432,4,1:55.0,V. Carter misses free throw 2 of 2,,86,90
433,4,1:55.0,,Defensive rebound by E. Freedom,86,90
434,4,1:37.0,,Turnover by R. Westbrook (lost ball; steal by M. Conley),86,90
435,4,1:18.0,M. Conley misses 3-pt jump shot from 25 ft (block by S. Adams),,86,90
436,4,1:17.0,,Defensive rebound by R. Westbrook,86,90
437,4,1:13.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by R. Westbrook),86,93
438,4,1:13.0,Memphis full timeout,,86,93
439,4,1:13.0,T. Daniels enters the game for T. Allen,,86,93
440,4,1:13.0,J. Ennis enters the game for Z. Randolph,,86,93
441,4,1:13.0,,J. Grant enters the game for E. Freedom,86,93
442,4,1:03.0,T. Daniels misses 3-pt jump shot from 25 ft,,86,93
443,4,1:01.0,,Defensive rebound by R. Westbrook,86,93
444,4,0:46.0,,J. Grant makes 2-pt dunk at rim,86,95
445,4,0:46.0,,Shooting foul by V. Carter (drawn by J. Grant),86,95
446,4,0:46.0,,J. Grant makes free throw 1 of 1,86,96
447,4,0:46.0,Memphis full timeout,,86,96
448,4,0:36.0,V. Carter makes 3-pt jump shot from 23 ft (assist by M. Conley),,89,96
449,4,0:30.0,,J. Grant makes 2-pt dunk at rim (assist by R. Westbrook),89,98
450,4,0:22.0,M. Conley makes 2-pt layup from 2 ft,,91,98
451,4,0:20.0,,Personal take foul by V. Carter (drawn by R. Westbrook),91,98
452,4,0:20.0,,R. Westbrook misses free throw 1 of 2,91,98
453,4,0:20.0,,Offensive rebound by Team,91,98
454,4,0:20.0,,R. Westbrook makes free throw 2 of 2,91,99
455,4,0:20.0,Memphis full timeout,,91,99
456,4,0:17.0,J. Ennis makes 2-pt layup from 1 ft (assist by M. Gasol),,93,99
457,4,0:16.0,,Personal take foul by J. Ennis (drawn by R. Westbrook),93,99
458,4,0:16.0,,R. Westbrook makes free throw 1 of 2,93,100
459,4,0:16.0,,R. Westbrook makes free throw 2 of 2,93,101
460,4,0:07.0,M. Conley makes 2-pt layup from 1 ft (assist by M. Gasol),,95,101
461,4,0:07.0,,Oklahoma City full timeout,95,101
462,4,0:07.0,,Á. Abrines enters the game for J. Grant,95,101
463,4,0:06.0,,Personal take foul by M. Conley (drawn by V. Oladipo),95,101
464,4,0:06.0,,V. Oladipo makes free throw 1 of 2,95,102
465,4,0:06.0,,V. Oladipo misses free throw 2 of 2,95,102
466,4,0:05.0,,Offensive rebound by Team,95,102
467,4,0:03.0,,Personal take foul by J. Ennis (drawn by R. Westbrook),95,102
468,4,0:03.0,,R. Westbrook misses free throw 1 of 2,95,102
469,4,0:03.0,,Offensive rebound by Team,95,102
470,4,0:03.0,,R. Westbrook makes free throw 2 of 2,95,103
