,QUARTER,TIME_REMAINING,UTAH_ACTION,GOLDEN STATE_ACTION,UTAH_SCORE,GOLDEN STATE_SCORE
113,2,8:54.0,Offensive rebound by Team,,41,35
114,2,8:54.0,Official timeout,,41,35
115,2,8:54.0,S. Mack enters the game for G. Hill,,41,35
116,2,8:54.0,J. Ingles enters the game for A. Burks,,41,35
117,2,8:50.0,J. Bolomboy misses 3-pt jump shot from 27 ft,,41,35
118,2,8:50.0,,Defensive rebound by A. Iguodala,41,35
119,2,8:37.0,,I. Clark misses 3-pt jump shot from 26 ft,41,35
120,2,8:36.0,Defensive rebound by J. Bolomboy,,41,35
121,2,8:21.0,J. Ingles makes 2-pt layup from 1 ft (assist by S. Mack),,43,35
122,2,8:04.0,,D. Green misses 3-pt jump shot from 25 ft,43,35
123,2,8:04.0,Defensive rebound by Team,,43,35
124,2,8:04.0,B. Diaw enters the game for J. Johnson,,43,35
125,2,7:48.0,B. Diaw misses 3-pt jump shot from 23 ft,,43,35
126,2,7:47.0,Offensive rebound by J. Bolomboy,,43,35
127,2,7:46.0,J. Bolomboy makes 2-pt dunk at rim,,45,35
128,2,7:34.0,,D. West makes 2-pt hook shot from 5 ft (assist by S. Livingston),45,37
129,2,7:20.0,Personal foul by A. Iguodala (drawn by J. Ingles),,45,37
130,2,7:20.0,,K. Durant enters the game for A. Iguodala,45,37
131,2,7:20.0,,Z. Pachulia enters the game for D. Green,45,37
132,2,7:20.0,R. Gobert enters the game for J. Bolomboy,,45,37
133,2,7:08.0,Turnover by B. Diaw (bad pass; steal by I. Clark),,45,37
134,2,7:01.0,,K. Durant misses 3-pt jump shot from 27 ft,45,37
135,2,7:00.0,Defensive rebound by B. Diaw,,45,37
136,2,6:48.0,Offensive foul by J. Ingles (drawn by D. West),,45,37
137,2,6:48.0,Turnover by J. Ingles (offensive foul),,45,37
138,2,6:26.0,,D. West misses 2-pt jump shot from 20 ft,45,37
139,2,6:26.0,,Offensive rebound by Z. Pachulia,45,37
140,2,6:19.0,,I. Clark misses 2-pt jump shot from 18 ft,45,37
141,2,6:19.0,Defensive rebound by R. Gobert,,45,37
142,2,6:00.0,Personal foul by I. Clark (drawn by J. Ingles),,45,37
143,2,5:57.0,Offensive foul by S. Mack (drawn by I. Clark),,45,37
144,2,5:57.0,Turnover by S. Mack (offensive foul),,45,37
145,2,5:57.0,,Golden State full timeout,45,37
146,2,5:57.0,,S. Curry enters the game for S. Livingston,45,37
147,2,5:57.0,,P. McCaw enters the game for I. Clark,45,37
148,2,5:41.0,,K. Durant misses 2-pt jump shot from 20 ft,45,37
149,2,5:41.0,,Offensive rebound by Z. Pachulia,45,37
150,2,5:26.0,,S. Curry misses 2-pt jump shot from 10 ft,45,37
151,2,5:25.0,,Offensive rebound by D. West,45,37
152,2,5:25.0,,D. West makes 2-pt layup from 1 ft,45,39
153,2,5:07.0,D. Exum misses 3-pt jump shot from 23 ft,,45,39
154,2,5:07.0,,Defensive rebound by D. West,45,39
155,2,4:58.0,,P. McCaw misses 3-pt jump shot from 26 ft,45,39
156,2,4:58.0,Defensive rebound by R. Gobert,,45,39
157,2,4:41.0,B. Diaw misses 2-pt jump shot from 19 ft,,45,39
158,2,4:40.0,,Defensive rebound by K. Durant,45,39
159,2,4:30.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),45,42
160,2,4:04.0,B. Diaw misses 2-pt layup from 1 ft,,45,42
161,2,4:03.0,,Defensive rebound by K. Durant,45,42
162,2,3:57.0,,P. McCaw makes 2-pt layup from 1 ft (assist by K. Durant),45,44
163,2,3:56.0,Utah full timeout,,45,44
164,2,3:56.0,G. Hill enters the game for B. Diaw,,45,44
165,2,3:56.0,J. Johnson enters the game for S. Mack,,45,44
166,2,3:44.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,47,44
167,2,3:17.0,,K. Durant makes 2-pt layup from 2 ft (assist by D. West),47,46
168,2,2:58.0,J. Ingles misses 2-pt layup from 2 ft,,47,46
169,2,2:57.0,Offensive rebound by J. Ingles,,47,46
170,2,2:56.0,,D. Green enters the game for D. West,47,46
171,2,2:49.0,J. Ingles misses 3-pt jump shot from 24 ft,,47,46
172,2,2:48.0,,Defensive rebound by S. Curry,47,46
173,2,2:44.0,,S. Curry misses 3-pt jump shot from 27 ft,47,46
174,2,2:44.0,Defensive rebound by R. Gobert,,47,46
175,2,2:21.0,J. Johnson misses 3-pt jump shot from 26 ft,,47,46
176,2,2:21.0,,Defensive rebound by Team,47,46
177,2,2:07.0,,Z. Pachulia misses 2-pt jump shot from 13 ft,47,46
178,2,2:07.0,Defensive rebound by D. Exum,,47,46
179,2,1:52.0,R. Gobert misses 2-pt jump shot from 4 ft,,47,46
180,2,1:52.0,Offensive rebound by R. Gobert,,47,46
181,2,1:49.0,Turnover by R. Gobert (bad pass; steal by D. Green),,47,46
182,2,1:49.0,,Personal foul by D. Exum (drawn by P. McCaw),47,46
183,2,1:49.0,S. Mack enters the game for D. Exum,,47,46
184,2,1:49.0,,A. Iguodala enters the game for P. McCaw,47,46
185,2,1:39.0,,S. Curry makes 3-pt jump shot from 28 ft,47,49
186,2,1:21.0,Personal foul by S. Curry (drawn by G. Hill),,47,49
187,2,1:21.0,Utah full timeout,,47,49
188,2,1:09.0,S. Mack misses 3-pt jump shot from 25 ft,,47,49
189,2,1:07.0,,Defensive rebound by K. Durant,47,49
190,2,0:53.0,,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Curry),47,51
191,2,0:34.0,Shooting foul by D. Green (drawn by R. Gobert),,47,51
192,2,0:34.0,R. Gobert makes free throw 1 of 2,,48,51
193,2,0:34.0,R. Gobert makes free throw 2 of 2,,49,51
194,2,0:26.0,,S. Curry misses 2-pt layup from 2 ft,49,51
195,2,0:26.0,Defensive rebound by J. Ingles,,49,51
196,2,0:07.0,Turnover by J. Ingles (bad pass; steal by D. Green),,49,51
197,2,0:00.0,,S. Curry misses 2-pt jump shot from 15 ft,49,51
198,2,0:00.0,,Offensive rebound by Team,49,51
199,3,11:43.0,,P. McCaw makes 2-pt layup from 2 ft (assist by D. Green),49,53
200,3,11:14.0,R. Gobert misses 2-pt jump shot from 4 ft,,49,53
201,3,11:13.0,,Defensive rebound by D. Green,49,53
202,3,11:03.0,,Shooting foul by R. Gobert (drawn by Z. Pachulia),49,53
203,3,11:03.0,,Z. Pachulia makes free throw 1 of 2,49,54
204,3,11:03.0,,Z. Pachulia makes free throw 2 of 2,49,55
205,3,10:45.0,G. Hill makes 3-pt jump shot from 24 ft (assist by B. Diaw),,52,55
206,3,10:31.0,,D. Green misses 3-pt jump shot from 26 ft,52,55
207,3,10:30.0,Defensive rebound by R. Gobert,,52,55
208,3,10:22.0,G. Hill misses 3-pt jump shot from 26 ft,,52,55
209,3,10:21.0,Offensive rebound by D. Exum,,52,55
210,3,10:06.0,J. Ingles makes 2-pt layup from 2 ft,,54,55
211,3,9:52.0,,Shooting foul by G. Hill (drawn by S. Curry),54,55
212,3,9:52.0,,S. Curry makes free throw 1 of 2,54,56
213,3,9:52.0,,S. Curry makes free throw 2 of 2,54,57
214,3,9:43.0,Turnover by J. Ingles (bad pass; steal by K. Durant),,54,57
215,3,9:38.0,,S. Curry misses 2-pt layup from 1 ft,54,57
216,3,9:36.0,Defensive rebound by D. Exum,,54,57
217,3,9:30.0,D. Exum misses 2-pt jump shot from 11 ft,,54,57
218,3,9:29.0,Offensive rebound by R. Gobert,,54,57
219,3,9:28.0,R. Gobert misses 2-pt layup from 3 ft,,54,57
220,3,9:27.0,Offensive rebound by R. Gobert,,54,57
221,3,9:27.0,R. Gobert misses 2-pt layup from 1 ft,,54,57
222,3,9:25.0,Offensive rebound by Team,,54,57
223,3,9:25.0,,Loose ball foul by D. Green (drawn by R. Gobert),54,57
224,3,9:09.0,J. Ingles makes 2-pt jump shot from 11 ft (assist by G. Hill),,56,57
225,3,9:06.0,,Technical foul by D. Green,56,57
226,3,9:06.0,G. Hill makes technical free throw,,57,57
227,3,8:55.0,,K. Durant makes 2-pt jump shot from 12 ft,57,59
228,3,8:32.0,,Offensive charge foul by J. Ingles (drawn by D. Green),57,59
229,3,8:32.0,Turnover by J. Ingles (offensive foul),,57,59
230,3,8:21.0,,Turnover by Z. Pachulia (bad pass; steal by D. Exum),57,59
231,3,8:20.0,Turnover by D. Exum (bad pass),,57,59
232,3,8:10.0,,Turnover by D. Green (bad pass; steal by G. Hill),57,59
233,3,8:05.0,D. Exum makes 2-pt dunk at rim (assist by J. Ingles),,59,59
234,3,8:01.0,,Golden State full timeout,59,59
235,3,8:01.0,S. Mack enters the game for G. Hill,,59,59
236,3,7:53.0,,Personal foul by D. Exum (drawn by K. Durant),59,59
237,3,7:47.0,,Offensive foul by Z. Pachulia (drawn by R. Gobert),59,59
238,3,7:47.0,,Turnover by Z. Pachulia (offensive foul),59,59
239,3,7:37.0,Personal foul by P. McCaw (drawn by J. Ingles),,59,59
240,3,7:28.0,S. Mack misses 3-pt jump shot from 26 ft,,59,59
241,3,7:27.0,,Defensive rebound by S. Curry,59,59
242,3,7:17.0,,D. Green misses 2-pt jump shot from 11 ft,59,59
243,3,7:17.0,Defensive rebound by J. Ingles,,59,59
244,3,6:55.0,S. Mack misses 2-pt jump shot from 4 ft (block by Z. Pachulia),,59,59
245,3,6:54.0,,Defensive rebound by K. Durant,59,59
246,3,6:50.0,,K. Durant makes 2-pt jump shot from 4 ft,59,61
247,3,6:25.0,S. Mack makes 3-pt jump shot from 23 ft (assist by D. Exum),,62,61
248,3,6:10.0,,Personal foul by S. Mack (drawn by D. Green),62,61
249,3,6:10.0,J. Johnson enters the game for B. Diaw,,62,61
250,3,6:04.0,,Turnover by Z. Pachulia (lost ball; steal by S. Mack),62,61
251,3,5:54.0,D. Exum makes 3-pt jump shot from 22 ft (assist by J. Ingles),,65,61
252,3,5:43.0,,K. Durant misses 3-pt jump shot from 26 ft,65,61
253,3,5:42.0,Defensive rebound by R. Gobert,,65,61
254,3,5:29.0,Def 3 sec tech foul by D. Green,,65,61
255,3,5:29.0,J. Johnson misses technical free throw,,65,61
256,3,5:29.0,Offensive rebound by Team,,65,61
257,3,5:29.0,,J. McGee enters the game for Z. Pachulia,65,61
258,3,5:29.0,,A. Iguodala enters the game for P. McCaw,65,61
259,3,5:19.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,67,61
260,3,5:19.0,Shooting foul by J. McGee (drawn by R. Gobert),,67,61
261,3,5:19.0,R. Gobert misses free throw 1 of 1,,67,61
262,3,5:19.0,A. Burks enters the game for D. Exum,,67,61
263,3,5:18.0,,Defensive rebound by D. Green,67,61
264,3,5:06.0,,S. Curry makes 2-pt layup from 3 ft,67,63
265,3,4:46.0,A. Burks misses 2-pt layup from 2 ft,,67,63
266,3,4:45.0,,Defensive rebound by D. Green,67,63
267,3,4:39.0,,A. Iguodala misses 2-pt layup from 1 ft,67,63
268,3,4:38.0,,Offensive rebound by J. McGee,67,63
269,3,4:33.0,,K. Durant misses 3-pt jump shot from 26 ft,67,63
270,3,4:33.0,Defensive rebound by A. Burks,,67,63
271,3,4:17.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,69,63
272,3,3:57.0,,Turnover by A. Iguodala (bad pass),69,63
273,3,3:57.0,D. Exum enters the game for J. Ingles,,69,63
274,3,3:45.0,J. Johnson misses 3-pt jump shot from 25 ft,,69,63
275,3,3:43.0,Offensive rebound by R. Gobert,,69,63
276,3,3:43.0,R. Gobert misses 2-pt layup from 2 ft,,69,63
277,3,3:42.0,,Defensive rebound by K. Durant,69,63
278,3,3:39.0,,Shooting foul by D. Exum (drawn by K. Durant),69,63
279,3,3:39.0,,K. Durant makes free throw 1 of 2,69,64
280,3,3:39.0,,S. Livingston enters the game for D. Green,69,64
281,3,3:39.0,J. Bolomboy enters the game for R. Gobert,,69,64
282,3,3:39.0,,K. Durant makes free throw 2 of 2,69,65
283,3,3:28.0,D. Exum misses 2-pt jump shot from 14 ft,,69,65
284,3,3:27.0,,Defensive rebound by K. Durant,69,65
285,3,3:21.0,,K. Durant makes 2-pt dunk at rim,69,67
286,3,3:20.0,Utah full timeout,,69,67
287,3,2:57.0,J. Johnson misses 2-pt hook shot from 7 ft,,69,67
288,3,2:57.0,,Defensive rebound by J. McGee,69,67
289,3,2:42.0,,J. McGee makes 2-pt dunk at rim (assist by S. Curry),69,69
290,3,2:28.0,A. Burks makes 2-pt hook shot from 4 ft (assist by J. Johnson),,71,69
291,3,2:28.0,Shooting foul by S. Livingston (drawn by A. Burks),,71,69
292,3,2:28.0,A. Burks makes free throw 1 of 1,,72,69
293,3,2:15.0,,S. Curry makes 3-pt jump shot from 27 ft,72,72
294,3,1:59.0,A. Burks misses 3-pt jump shot from 26 ft,,72,72
295,3,1:59.0,,Defensive rebound by K. Durant,72,72
296,3,1:53.0,,K. Durant misses 3-pt jump shot from 27 ft,72,72
297,3,1:52.0,Defensive rebound by J. Bolomboy,,72,72
298,3,1:41.0,S. Mack misses 2-pt jump shot from 8 ft,,72,72
299,3,1:40.0,,Defensive rebound by K. Durant,72,72
300,3,1:36.0,,S. Livingston makes 2-pt dunk at rim (assist by K. Durant),72,74
301,3,1:14.0,Shooting foul by A. Iguodala (drawn by S. Mack),,72,74
302,3,1:14.0,S. Mack misses free throw 1 of 2,,72,74
303,3,1:14.0,Offensive rebound by Team,,72,74
304,3,1:14.0,S. Mack misses free throw 2 of 2,,72,74
305,3,1:14.0,,P. McCaw enters the game for K. Durant,72,74
306,3,1:12.0,Offensive rebound by J. Bolomboy,,72,74
307,3,1:00.0,D. Exum misses 3-pt jump shot from 25 ft,,72,74
308,3,1:00.0,,Defensive rebound by J. McGee,72,74
309,3,0:52.0,,S. Curry misses 3-pt jump shot from 31 ft,72,74
310,3,0:51.0,Defensive rebound by J. Johnson,,72,74
311,3,0:44.0,S. Mack makes 2-pt layup from 1 ft (assist by J. Johnson),,74,74
312,3,0:22.0,,A. Iguodala misses 3-pt jump shot from 27 ft,74,74
313,3,0:21.0,,Offensive rebound by S. Curry,74,74
314,3,0:17.0,,P. McCaw misses 2-pt dunk at rim (block by J. Bolomboy),74,74
315,3,0:17.0,Defensive rebound by A. Burks,,74,74
316,3,0:00.0,D. Exum misses 3-pt jump shot from 24 ft,,74,74
317,3,0:00.0,Offensive rebound by Team,,74,74
318,4,11:45.0,J. Johnson misses 2-pt jump shot from 16 ft,,74,74
319,4,11:44.0,,Defensive rebound by K. Durant,74,74
320,4,11:28.0,,Shooting foul by A. Burks (drawn by K. Durant),74,74
321,4,11:28.0,,K. Durant makes free throw 1 of 2,74,75
322,4,11:28.0,,K. Durant makes free throw 2 of 2,74,76
323,4,11:11.0,J. Ingles misses 3-pt jump shot from 24 ft,,74,76
324,4,11:11.0,,Defensive rebound by S. Livingston,74,76
325,4,10:59.0,,K. Durant makes 2-pt dunk at rim,74,78
326,4,10:53.0,Utah full timeout,,74,78
327,4,10:36.0,J. Johnson makes 3-pt jump shot from 28 ft (assist by J. Ingles),,77,78
328,4,10:09.0,,Shooting foul by D. Exum (drawn by A. Iguodala),77,78
329,4,10:09.0,,A. Iguodala misses free throw 1 of 2,77,78
330,4,10:09.0,,Offensive rebound by Team,77,78
331,4,10:09.0,,A. Iguodala misses free throw 2 of 2,77,78
332,4,10:09.0,S. Mack enters the game for D. Exum,,77,78
333,4,10:08.0,Defensive rebound by S. Mack,,77,78
334,4,9:50.0,J. Johnson makes 2-pt jump shot from 18 ft,,79,78
335,4,9:35.0,,I. Clark misses 3-pt jump shot from 27 ft,79,78
336,4,9:35.0,Defensive rebound by J. Johnson,,79,78
337,4,9:26.0,J. Ingles makes 2-pt layup from 2 ft,,81,78
338,4,9:07.0,,Turnover by D. West (bad pass; steal by S. Mack),81,78
339,4,8:46.0,J. Ingles misses 3-pt jump shot from 24 ft,,81,78
340,4,8:45.0,,Defensive rebound by A. Iguodala,81,78
341,4,8:36.0,,D. West misses 2-pt jump shot from 3 ft,81,78
342,4,8:36.0,Defensive rebound by J. Ingles,,81,78
343,4,8:18.0,J. Johnson misses 2-pt jump shot from 7 ft,,81,78
344,4,8:17.0,Offensive rebound by J. Bolomboy,,81,78
345,4,8:15.0,J. Bolomboy misses 2-pt jump shot from 4 ft,,81,78
346,4,8:13.0,,Defensive rebound by S. Livingston,81,78
347,4,8:08.0,,S. Livingston misses 2-pt jump shot from 14 ft,81,78
348,4,8:07.0,,Offensive rebound by A. Iguodala,81,78
349,4,8:07.0,,A. Iguodala makes 2-pt dunk at rim,81,80
350,4,7:42.0,S. Mack misses 2-pt jump shot from 3 ft,,81,80
351,4,7:42.0,Offensive rebound by Team,,81,80
352,4,7:42.0,Turnover by Team (shot clock),,81,80
353,4,7:42.0,R. Gobert enters the game for J. Bolomboy,,81,80
354,4,7:42.0,,Golden State full timeout,81,80
355,4,7:42.0,B. Diaw enters the game for J. Johnson,,81,80
356,4,7:42.0,,P. McCaw enters the game for K. Durant,81,80
357,4,7:28.0,,D. West makes 2-pt jump shot from 19 ft (assist by A. Iguodala),81,82
358,4,7:13.0,J. Ingles misses 2-pt layup from 2 ft,,81,82
359,4,7:13.0,Offensive rebound by R. Gobert,,81,82
360,4,7:11.0,R. Gobert makes 2-pt layup from 2 ft,,83,82
361,4,6:50.0,,A. Iguodala makes 2-pt jump shot from 17 ft (assist by D. West),83,84
362,4,6:37.0,S. Mack makes 2-pt layup from 2 ft,,85,84
363,4,6:37.0,Shooting foul by D. West (drawn by S. Mack),,85,84
364,4,6:37.0,D. Exum enters the game for J. Ingles,,85,84
365,4,6:37.0,S. Mack makes free throw 1 of 1,,86,84
366,4,6:18.0,,S. Livingston misses 2-pt jump shot from 13 ft,86,84
367,4,6:17.0,Defensive rebound by R. Gobert,,86,84
368,4,5:54.0,S. Mack misses 3-pt jump shot from 26 ft,,86,84
369,4,5:54.0,,Defensive rebound by S. Livingston,86,84
370,4,5:42.0,,I. Clark misses 2-pt layup from 2 ft,86,84
371,4,5:42.0,Defensive rebound by D. Exum,,86,84
372,4,5:28.0,R. Gobert makes 2-pt layup from 3 ft (assist by S. Mack),,88,84
373,4,5:22.0,,Golden State full timeout,88,84
374,4,5:22.0,,J. McGee enters the game for A. Iguodala,88,84
375,4,5:22.0,,J. McAdoo enters the game for S. Livingston,88,84
376,4,5:22.0,J. Johnson enters the game for A. Burks,,88,84
377,4,5:10.0,,J. McGee makes 2-pt layup from 1 ft (assist by I. Clark),88,86
378,4,5:10.0,,Shooting foul by R. Gobert (drawn by J. McGee),88,86
379,4,5:10.0,,J. McGee misses free throw 1 of 1,88,86
380,4,5:08.0,Defensive rebound by R. Gobert,,88,86
381,4,4:47.0,B. Diaw makes 2-pt hook shot from 6 ft (assist by S. Mack),,90,86
382,4,4:22.0,,D. West misses 2-pt jump shot from 14 ft,90,86
383,4,4:22.0,Defensive rebound by J. Johnson,,90,86
384,4,4:07.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by B. Diaw),,93,86
385,4,3:50.0,,P. McCaw makes 2-pt jump shot from 9 ft,93,88
386,4,3:37.0,Shooting foul by J. McGee (drawn by R. Gobert),,93,88
387,4,3:37.0,R. Gobert misses free throw 1 of 2,,93,88
388,4,3:37.0,Offensive rebound by Team,,93,88
389,4,3:37.0,,Z. Pachulia enters the game for D. West,93,88
