,QUARTER,TIME_REMAINING,PHOENIX_ACTION,UTAH_ACTION,PHOENIX_SCORE,UTAH_SCORE
48,1,6:29.0,,R. Hood makes 3-pt jump shot from 24 ft (assist by G. Hayward),6,17
49,1,6:28.0,Phoenix full timeout,,6,17
50,1,6:28.0,,J. Johnson enters the game for G. Hayward,6,17
51,1,6:13.0,A. Len makes 2-pt jump shot from 15 ft (assist by E. Bledsoe),,8,17
52,1,6:04.0,,Offensive foul by D. Exum (drawn by D. Booker),8,17
53,1,6:04.0,,Turnover by D. Exum (offensive foul),8,17
54,1,6:04.0,B. Knight enters the game for E. Bledsoe,,8,17
55,1,6:04.0,J. Dudley enters the game for T. Chandler,,8,17
56,1,6:04.0,,S. Mack enters the game for D. Exum,8,17
57,1,5:48.0,Shooting foul by R. Gobert (drawn by A. Len),,8,17
58,1,5:48.0,A. Len makes free throw 1 of 2,,9,17
59,1,5:48.0,,T. Lyles enters the game for B. Diaw,9,17
60,1,5:48.0,A. Len makes free throw 2 of 2,,10,17
61,1,5:31.0,,J. Johnson makes 2-pt jump shot from 18 ft,10,19
62,1,5:22.0,B. Knight misses 2-pt layup from 3 ft,,10,19
63,1,5:22.0,,Defensive rebound by Team,10,19
64,1,5:09.0,,S. Mack makes 2-pt layup from 2 ft,10,21
65,1,4:55.0,D. Booker misses 2-pt jump shot from 12 ft,,10,21
66,1,4:52.0,,Defensive rebound by T. Lyles,10,21
67,1,4:43.0,,R. Hood makes 2-pt jump shot from 6 ft,10,23
68,1,4:23.0,Turnover by D. Booker (lost ball; steal by R. Hood),,10,23
69,1,4:16.0,,R. Hood misses 2-pt layup from 2 ft,10,23
70,1,4:15.0,Defensive rebound by A. Len,,10,23
71,1,4:00.0,D. Booker misses 3-pt jump shot from 24 ft,,10,23
72,1,3:59.0,,Defensive rebound by Team,10,23
73,1,3:59.0,Loose ball foul by A. Len (drawn by R. Gobert),,10,23
74,1,3:59.0,,R. Gobert makes free throw 1 of 2,10,24
75,1,3:59.0,,J. Ingles enters the game for R. Hood,10,23
76,1,3:59.0,E. Bledsoe enters the game for D. Booker,,10,23
77,1,3:59.0,D. Bender enters the game for P. Tucker,,10,24
78,1,3:59.0,,R. Gobert makes free throw 2 of 2,10,25
79,1,3:46.0,B. Knight misses 2-pt layup from 3 ft,,10,25
80,1,3:46.0,,Defensive rebound by R. Gobert,10,25
81,1,3:45.0,,Turnover by S. Mack (lost ball),10,25
82,1,3:40.0,Shooting foul by T. Lyles (drawn by E. Bledsoe),,10,25
83,1,3:40.0,E. Bledsoe makes 2-pt layup from 3 ft,,12,25
84,1,3:40.0,E. Bledsoe makes free throw 1 of 1,,13,25
85,1,3:25.0,,J. Johnson misses 3-pt jump shot from 24 ft,13,25
86,1,3:23.0,Defensive rebound by J. Dudley,,13,25
87,1,3:15.0,A. Len makes 2-pt hook shot from 2 ft (assist by J. Dudley),,15,25
88,1,3:13.0,,Utah full timeout,15,25
89,1,2:49.0,,J. Johnson makes 3-pt jump shot from 26 ft (assist by T. Lyles),15,28
90,1,2:24.0,B. Knight misses 2-pt jump shot from 22 ft,,15,28
91,1,2:24.0,,Defensive rebound by T. Lyles,15,28
92,1,2:12.0,,Shooting foul by E. Bledsoe (drawn by S. Mack),15,28
93,1,2:12.0,,S. Mack makes free throw 1 of 2,15,29
94,1,2:12.0,,J. Withey enters the game for R. Gobert,15,29
95,1,2:12.0,,S. Mack makes free throw 2 of 2,15,30
96,1,1:56.0,D. Bender misses 3-pt jump shot from 25 ft,,15,30
97,1,1:55.0,,Defensive rebound by S. Mack,15,30
98,1,1:32.0,,Turnover by S. Mack (lost ball),15,30
99,1,1:08.0,J. Dudley makes 2-pt layup from 3 ft,,17,30
100,1,0:48.0,,T. Lyles misses 3-pt jump shot from 25 ft,17,30
101,1,0:47.0,Defensive rebound by E. Bledsoe,,17,30
102,1,0:38.0,Turnover by J. Dudley (bad pass; steal by J. Withey),,17,30
103,1,0:30.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by S. Mack),17,33
104,1,0:08.0,Shooting foul by J. Withey (drawn by A. Len),,17,33
105,1,0:08.0,A. Len makes free throw 1 of 2,,18,33
106,1,0:08.0,A. Len makes free throw 2 of 2,,19,33
107,1,0:01.0,,J. Johnson misses 2-pt jump shot from 17 ft,19,33
108,1,0:01.0,,Offensive rebound by T. Lyles,19,33
109,1,0:00.0,,T. Lyles misses 2-pt layup from 1 ft,19,33
110,1,0:00.0,,Offensive rebound by Team,19,33
111,2,11:37.0,,S. Mack misses 2-pt jump shot from 20 ft,19,33
112,2,11:36.0,Defensive rebound by J. Dudley,,19,33
113,2,11:30.0,B. Knight misses 2-pt layup from 3 ft (block by J. Withey),,19,33
114,2,11:30.0,Offensive rebound by A. Len,,19,33
115,2,11:26.0,A. Len misses 2-pt layup from 2 ft (block by J. Johnson),,19,33
116,2,11:24.0,Offensive rebound by B. Knight,,19,33
117,2,11:17.0,L. Barbosa makes 3-pt jump shot from 25 ft (assist by J. Dudley),,22,33
118,2,10:56.0,,S. Mack misses 3-pt jump shot from 24 ft,22,33
119,2,10:56.0,Defensive rebound by L. Barbosa,,22,33
120,2,10:50.0,L. Barbosa makes 2-pt layup from 2 ft,,24,33
121,2,10:50.0,Shooting foul by J. Withey (drawn by L. Barbosa),,24,33
122,2,10:50.0,,D. Exum enters the game for S. Mack,24,33
123,2,10:50.0,L. Barbosa makes free throw 1 of 1,,25,33
124,2,10:26.0,,J. Withey makes 2-pt jump shot from 15 ft (assist by G. Hayward),25,35
125,2,10:08.0,L. Barbosa misses 3-pt jump shot from 24 ft,,25,35
126,2,10:07.0,,Defensive rebound by J. Withey,25,35
127,2,9:59.0,,D. Exum makes 2-pt layup from 2 ft,25,37
128,2,9:33.0,Turnover by L. Barbosa (lost ball),,25,37
129,2,9:22.0,,G. Hayward misses 3-pt jump shot from 25 ft,25,37
130,2,9:22.0,Defensive rebound by J. Dudley,,25,37
131,2,9:11.0,B. Knight makes 2-pt jump shot from 19 ft,,27,37
132,2,8:56.0,,J. Withey misses 2-pt layup from 2 ft,27,37
133,2,8:56.0,Defensive rebound by J. Dudley,,27,37
134,2,8:53.0,Shooting foul by D. Exum (drawn by B. Knight),,27,37
135,2,8:53.0,Phoenix full timeout,,27,37
136,2,8:53.0,B. Knight makes free throw 1 of 2,,28,37
137,2,8:53.0,,S. Mack enters the game for D. Exum,27,37
138,2,8:53.0,,B. Diaw enters the game for T. Lyles,27,37
139,2,8:53.0,B. Knight makes free throw 2 of 2,,29,37
140,2,8:39.0,,G. Hayward misses 2-pt layup from 3 ft,29,37
141,2,8:39.0,,Offensive rebound by J. Withey,29,37
142,2,8:39.0,,Personal foul by J. Dudley (drawn by J. Withey),29,37
143,2,8:34.0,,Personal foul by L. Barbosa (drawn by J. Withey),29,37
144,2,8:31.0,,Personal foul by A. Len (drawn by G. Hayward),29,37
145,2,8:17.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by G. Hayward),29,40
146,2,8:05.0,Turnover by J. Dudley (lost ball),,29,40
147,2,8:05.0,Loose ball foul by J. Dudley (drawn by J. Withey),,29,40
148,2,8:05.0,,R. Gobert enters the game for J. Withey,29,40
149,2,7:53.0,,J. Johnson misses 3-pt jump shot from 24 ft,29,40
150,2,7:51.0,,Offensive rebound by B. Diaw,29,40
151,2,7:33.0,,S. Mack misses 3-pt jump shot from 23 ft,29,40
152,2,7:32.0,Defensive rebound by B. Knight,,29,40
153,2,7:24.0,Personal foul by J. Johnson (drawn by L. Barbosa),,29,40
154,2,7:24.0,,R. Hood enters the game for J. Johnson,29,40
155,2,7:10.0,A. Len misses 2-pt jump shot from 10 ft,,29,40
156,2,7:09.0,,Defensive rebound by R. Gobert,29,40
157,2,7:09.0,Loose ball foul by A. Len (drawn by R. Gobert),,29,40
158,2,7:09.0,,R. Gobert makes free throw 1 of 2,29,41
159,2,7:09.0,Violation by D. Bender (lane),,29,41
160,2,7:09.0,D. Booker enters the game for J. Dudley,,29,41
161,2,7:09.0,T. Chandler enters the game for A. Len,,29,41
162,2,7:09.0,,R. Gobert makes free throw 2 of 2,29,42
163,2,6:54.0,T. Chandler makes 2-pt dunk at rim (assist by B. Knight),,31,42
164,2,6:31.0,,B. Diaw makes 2-pt jump shot from 7 ft,31,44
165,2,6:10.0,B. Knight misses 2-pt jump shot from 21 ft,,31,44
166,2,6:09.0,,Defensive rebound by B. Diaw,31,44
167,2,5:56.0,,G. Hayward misses 2-pt jump shot from 22 ft,31,44
168,2,5:55.0,Defensive rebound by D. Bender,,31,44
169,2,5:37.0,D. Booker makes 2-pt jump shot from 8 ft,,33,44
170,2,5:32.0,,Utah full timeout,33,44
171,2,5:32.0,E. Bledsoe enters the game for B. Knight,,33,44
172,2,5:24.0,,R. Gobert makes 2-pt dunk at rim (assist by R. Hood),33,46
173,2,5:12.0,Personal foul by R. Hood (drawn by D. Booker),,33,46
174,2,5:12.0,,R. Neto enters the game for S. Mack,33,46
175,2,5:12.0,P. Tucker enters the game for L. Barbosa,,33,46
176,2,5:03.0,Turnover by D. Bender (lost ball; steal by G. Hayward),,33,46
177,2,5:03.0,,Personal foul by P. Tucker (drawn by G. Hayward),33,46
178,2,5:03.0,,G. Hayward makes free throw 1 of 2,33,47
179,2,5:03.0,,G. Hayward makes free throw 2 of 2,33,48
180,2,4:50.0,D. Bender misses 3-pt jump shot from 25 ft,,33,48
181,2,4:48.0,Offensive rebound by Team,,33,48
182,2,4:41.0,D. Booker makes 2-pt jump shot from 13 ft (assist by D. Bender),,35,48
183,2,4:24.0,,B. Diaw makes 2-pt hook shot from 7 ft,35,50
184,2,4:06.0,Turnover by E. Bledsoe (bad pass),,35,50
185,2,4:06.0,M. Chriss enters the game for D. Bender,,35,50
186,2,3:57.0,,R. Neto misses 2-pt jump shot from 21 ft,35,50
187,2,3:57.0,Defensive rebound by M. Chriss,,35,50
188,2,3:54.0,D. Booker makes 2-pt jump shot from 4 ft,,37,50
189,2,3:54.0,Shooting foul by R. Hood (drawn by D. Booker),,37,50
190,2,3:54.0,,J. Ingles enters the game for R. Hood,37,50
191,2,3:54.0,D. Booker makes free throw 1 of 1,,38,50
192,2,3:42.0,,G. Hayward misses 2-pt jump shot from 9 ft,38,50
193,2,3:42.0,,Offensive rebound by R. Gobert,38,50
194,2,3:39.0,,R. Gobert makes 2-pt layup from 2 ft,38,52
195,2,3:32.0,Shooting foul by R. Gobert (drawn by T. Chandler),,38,52
196,2,3:32.0,T. Chandler makes free throw 1 of 2,,39,52
197,2,3:32.0,,S. Mack enters the game for R. Neto,39,52
198,2,3:32.0,T. Chandler makes free throw 2 of 2,,40,52
199,2,3:16.0,,R. Gobert makes 2-pt dunk at rim (assist by B. Diaw),40,54
200,2,3:05.0,Def 3 sec tech foul by R. Gobert,,40,54
201,2,3:05.0,E. Bledsoe makes technical free throw,,41,54
202,2,2:57.0,Turnover by D. Booker (bad pass; steal by S. Mack),,41,54
203,2,2:43.0,,G. Hayward misses 2-pt layup from 2 ft,41,54
204,2,2:42.0,,Offensive rebound by R. Gobert,41,54
205,2,2:41.0,,R. Gobert misses 2-pt layup from 2 ft,41,54
206,2,2:40.0,Defensive rebound by T. Chandler,,41,54
207,2,2:32.0,T. Chandler misses 2-pt jump shot from 15 ft,,41,54
208,2,2:31.0,,Defensive rebound by R. Gobert,41,54
209,2,2:19.0,,Turnover by J. Ingles (bad pass; steal by D. Booker),41,54
210,2,2:13.0,E. Bledsoe makes 2-pt layup from 1 ft,,43,54
211,2,1:58.0,,G. Hayward makes 3-pt jump shot from 24 ft,43,57
212,2,1:31.0,E. Bledsoe misses 2-pt jump shot from 6 ft,,43,57
213,2,1:31.0,,Defensive rebound by R. Gobert,43,57
214,2,1:11.0,,B. Diaw makes 2-pt layup from 2 ft,43,59
215,2,1:07.0,Phoenix full timeout,,43,59
216,2,1:07.0,Technical foul by M. Chriss,,43,59
217,2,1:07.0,,G. Hayward makes technical free throw,43,60
218,2,0:52.0,Turnover by M. Chriss (lost ball),,43,60
219,2,0:42.0,,Personal foul by P. Tucker (drawn by G. Hayward),43,60
220,2,0:42.0,,G. Hayward makes free throw 1 of 2,43,61
221,2,0:42.0,,G. Hayward makes free throw 2 of 2,43,62
222,2,0:35.0,Turnover by P. Tucker (step out of bounds),,43,62
223,2,0:30.0,,S. Mack makes 3-pt jump shot from 24 ft (assist by G. Hayward),43,65
224,2,0:08.0,D. Booker makes 2-pt jump shot from 15 ft,,45,65
225,2,0:01.0,,J. Ingles misses 3-pt jump shot from 25 ft,45,65
226,2,0:00.0,,Offensive rebound by Team,45,65
227,3,11:38.0,,G. Hayward makes 2-pt jump shot from 18 ft,45,67
228,3,11:24.0,D. Booker makes 3-pt jump shot from 24 ft,,48,67
229,3,11:07.0,,B. Diaw makes 2-pt jump shot from 15 ft,48,69
230,3,10:55.0,D. Booker makes 2-pt layup from 1 ft,,50,69
231,3,10:39.0,,D. Exum makes 2-pt layup from 3 ft (assist by B. Diaw),50,71
232,3,10:23.0,E. Bledsoe makes 2-pt jump shot from 10 ft,,52,71
233,3,10:01.0,,Turnover by G. Hayward (back court),52,71
234,3,9:50.0,D. Booker makes 2-pt jump shot from 16 ft,,54,71
235,3,9:36.0,,G. Hayward makes 2-pt layup from 2 ft (assist by B. Diaw),54,73
236,3,9:22.0,Turnover by D. Booker (bad pass; steal by G. Hayward),,54,73
237,3,9:18.0,,G. Hayward makes 2-pt dunk at rim,54,75
238,3,9:05.0,Personal foul by D. Exum (drawn by E. Bledsoe),,54,75
239,3,9:05.0,,S. Mack enters the game for D. Exum,54,75
240,3,8:54.0,Shooting foul by J. Ingles (drawn by D. Booker),,54,75
241,3,8:54.0,D. Booker misses free throw 1 of 2,,54,75
242,3,8:54.0,Offensive rebound by Team,,54,75
243,3,8:54.0,D. Booker makes free throw 2 of 2,,55,75
244,3,8:38.0,,J. Johnson enters the game for J. Ingles,55,75
245,3,8:34.0,,G. Hayward makes 2-pt layup from 1 ft (assist by S. Mack),55,77
246,3,8:14.0,E. Bledsoe misses 2-pt jump shot from 6 ft,,55,77
247,3,8:13.0,Offensive rebound by E. Bledsoe,,55,77
248,3,8:11.0,E. Bledsoe makes 2-pt layup from 2 ft,,57,77
249,3,7:53.0,,Turnover by J. Johnson (bad pass),57,77
250,3,7:41.0,D. Booker makes 2-pt layup from 3 ft,,59,77
251,3,7:18.0,,Personal foul by M. Chriss (drawn by G. Hayward),59,77
252,3,7:10.0,,Turnover by R. Gobert (lost ball; steal by E. Bledsoe),59,77
253,3,7:08.0,Personal foul by J. Johnson (drawn by E. Bledsoe),,59,77
254,3,7:02.0,D. Booker misses 3-pt jump shot from 24 ft,,59,77
255,3,7:02.0,,Defensive rebound by Team,59,77
256,3,7:02.0,Loose ball foul by M. Chriss (drawn by B. Diaw),,59,77
257,3,6:48.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by S. Mack),59,80
258,3,6:38.0,T. Chandler makes 2-pt dunk at rim (assist by E. Bledsoe),,61,80
259,3,6:26.0,,Offensive foul by B. Diaw (drawn by M. Chriss),61,80
260,3,6:26.0,,Turnover by B. Diaw (offensive foul),61,80
261,3,6:17.0,E. Bledsoe misses 2-pt layup from 1 ft,,61,80
262,3,6:16.0,Offensive rebound by M. Chriss,,61,80
263,3,6:15.0,M. Chriss makes 2-pt dunk at rim,,63,80
264,3,6:15.0,Violation by Team (jump ball),,63,80
265,3,6:15.0,,Utah full timeout,63,80
266,3,6:02.0,,G. Hayward misses 2-pt jump shot from 23 ft,63,80
267,3,6:02.0,Defensive rebound by E. Bledsoe,,63,80
268,3,5:49.0,M. Chriss misses 3-pt jump shot from 24 ft,,63,80
269,3,5:48.0,,Defensive rebound by J. Johnson,63,80
270,3,5:38.0,,B. Diaw misses 3-pt jump shot from 24 ft,63,80
271,3,5:38.0,Defensive rebound by E. Bledsoe,,63,80
272,3,5:32.0,E. Bledsoe makes 2-pt layup from 2 ft,,65,80
273,3,5:12.0,,R. Gobert makes 2-pt jump shot from 12 ft (assist by B. Diaw),65,82
274,3,4:49.0,M. Chriss makes 2-pt jump shot from 14 ft (assist by D. Booker),,67,82
275,3,4:24.0,,Turnover by J. Johnson (bad pass; steal by P. Tucker),67,82
276,3,4:23.0,Personal foul by G. Hayward (drawn by D. Booker),,67,82
277,3,4:23.0,,T. Lyles enters the game for B. Diaw,67,82
278,3,4:23.0,D. Bender enters the game for P. Tucker,,67,82
279,3,4:15.0,D. Booker makes 2-pt layup from 3 ft,,69,82
280,3,3:59.0,,S. Mack makes 3-pt jump shot from 25 ft (assist by T. Lyles),69,85
281,3,3:43.0,Turnover by T. Chandler (bad pass),,69,85
282,3,3:43.0,J. Dudley enters the game for M. Chriss,,69,85
283,3,3:39.0,,Utah full timeout,69,85
284,3,3:39.0,A. Len enters the game for T. Chandler,,69,85
285,3,3:39.0,,J. Ingles enters the game for G. Hayward,69,85
286,3,3:35.0,,Personal foul by D. Bender (drawn by R. Gobert),69,85
287,3,3:30.0,,Personal foul by D. Bender (drawn by R. Gobert),69,85
288,3,3:22.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by T. Lyles),69,88
289,3,3:04.0,A. Len misses 2-pt layup from 2 ft (block by R. Gobert),,69,88
290,3,3:03.0,,Defensive rebound by S. Mack,69,88
291,3,2:57.0,,J. Johnson misses 3-pt jump shot from 23 ft,69,88
292,3,2:57.0,Defensive rebound by D. Booker,,69,88
293,3,2:48.0,J. Dudley misses 2-pt jump shot from 16 ft,,69,88
294,3,2:48.0,,Defensive rebound by J. Ingles,69,88
295,3,2:35.0,,Personal foul by A. Len (drawn by R. Gobert),69,88
296,3,2:35.0,Phoenix full timeout,,69,88
297,3,2:35.0,,R. Gobert makes free throw 1 of 2,69,89
298,3,2:35.0,B. Knight enters the game for E. Bledsoe,,69,88
299,3,2:35.0,,R. Gobert makes free throw 2 of 2,69,90
300,3,2:21.0,D. Booker misses 2-pt jump shot from 8 ft,,69,90
301,3,2:21.0,,Defensive rebound by R. Gobert,69,90
302,3,2:03.0,,J. Ingles makes 2-pt jump shot from 21 ft (assist by J. Johnson),69,92
303,3,1:46.0,Shooting foul by S. Mack (drawn by B. Knight),,69,92
304,3,1:46.0,B. Knight misses free throw 1 of 2,,69,92
305,3,1:46.0,Offensive rebound by Team,,69,92
306,3,1:46.0,L. Barbosa enters the game for D. Booker,,69,92
307,3,1:46.0,B. Knight makes free throw 2 of 2,,70,92
308,3,1:24.0,,Turnover by J. Johnson (bad pass),70,92
309,3,1:24.0,,J. Withey enters the game for R. Gobert,70,92
310,3,1:11.0,B. Knight misses 2-pt jump shot from 3 ft,,70,92
311,3,1:11.0,Offensive rebound by Team,,70,92
312,3,1:11.0,,Loose ball foul by J. Johnson (drawn by A. Len),70,92
313,3,1:11.0,A. Len makes free throw 1 of 2,,71,92
314,3,1:11.0,A. Len makes free throw 2 of 2,,72,92
315,3,0:57.0,,T. Lyles misses 3-pt jump shot from 23 ft,72,92
316,3,0:56.0,Defensive rebound by D. Bender,,72,92
317,3,0:51.0,Personal foul by S. Mack (drawn by J. Dudley),,72,92
318,3,0:51.0,J. Dudley misses free throw 1 of 2,,72,92
319,3,0:51.0,Offensive rebound by Team,,72,92
320,3,0:51.0,J. Dudley makes free throw 2 of 2,,73,92
321,3,0:40.0,,Turnover by S. Mack (lost ball; steal by J. Dudley),73,92
322,3,0:34.0,J. Dudley misses 3-pt jump shot from 24 ft,,73,92
323,3,0:34.0,,Defensive rebound by J. Ingles,73,92
324,3,0:19.0,,Shooting foul by D. Bender (drawn by J. Johnson),73,92
325,3,0:19.0,,J. Johnson makes free throw 1 of 2,73,93
326,3,0:19.0,,R. Neto enters the game for S. Mack,73,93
327,3,0:19.0,,J. Johnson makes free throw 2 of 2,73,94
328,3,0:01.0,A. Len makes 2-pt dunk at rim (assist by B. Knight),,75,94
329,4,11:38.0,Turnover by J. Dudley (bad pass),,75,94
330,4,11:21.0,,J. Johnson misses 2-pt jump shot from 13 ft,75,94
331,4,11:20.0,Defensive rebound by Team,,75,94
332,4,11:09.0,A. Len makes 2-pt jump shot from 9 ft (assist by B. Knight),,77,94
333,4,10:43.0,,B. Diaw misses 3-pt jump shot from 24 ft,77,94
334,4,10:43.0,Defensive rebound by B. Knight,,77,94
335,4,10:36.0,B. Knight makes 2-pt layup from 2 ft,,79,94
336,4,10:16.0,,D. Exum misses 3-pt jump shot from 25 ft,79,94
337,4,10:15.0,Defensive rebound by D. Bender,,79,94
338,4,10:06.0,A. Len misses 2-pt jump shot from 16 ft,,79,94
339,4,10:05.0,,Defensive rebound by J. Ingles,79,94
340,4,9:54.0,,J. Ingles misses 3-pt jump shot from 25 ft,79,94
341,4,9:54.0,Defensive rebound by J. Dudley,,79,94
342,4,9:47.0,B. Knight makes 2-pt layup from 1 ft,,81,94
343,4,9:47.0,,Utah full timeout,81,94
344,4,9:47.0,,R. Gobert enters the game for J. Withey,81,94
345,4,9:47.0,,G. Hayward enters the game for J. Ingles,81,94
346,4,9:35.0,,Personal foul by D. Bender (drawn by R. Gobert),81,94
347,4,9:26.0,,B. Diaw misses 2-pt hook shot from 5 ft,81,94
348,4,9:26.0,Defensive rebound by A. Len,,81,94
349,4,9:12.0,B. Knight misses 3-pt jump shot from 24 ft,,81,94
350,4,9:12.0,,Defensive rebound by J. Johnson,81,94
351,4,9:00.0,,Personal foul by L. Barbosa (drawn by G. Hayward),81,94
352,4,8:55.0,,Offensive foul by D. Exum (drawn by B. Knight),81,94
353,4,8:55.0,,Turnover by D. Exum (offensive foul),81,94
354,4,8:55.0,,S. Mack enters the game for D. Exum,81,94
355,4,8:46.0,B. Knight misses 2-pt jump shot from 8 ft,,81,94
356,4,8:44.0,Offensive rebound by B. Knight,,81,94
357,4,8:43.0,B. Knight makes 2-pt layup from 1 ft,,83,94
358,4,8:23.0,,Shooting foul by A. Len (drawn by G. Hayward),83,94
359,4,8:23.0,,G. Hayward makes free throw 1 of 2,83,95
360,4,8:23.0,,G. Hayward misses free throw 2 of 2,83,95
361,4,8:23.0,Defensive rebound by A. Len,,83,95
362,4,8:12.0,L. Barbosa misses 2-pt jump shot from 20 ft,,83,95
363,4,8:12.0,Offensive rebound by B. Knight,,83,95
364,4,8:00.0,L. Barbosa misses 2-pt jump shot from 13 ft,,83,95
365,4,8:00.0,,Defensive rebound by R. Gobert,83,95
366,4,7:45.0,,J. Ingles enters the game for J. Johnson,83,95
367,4,7:39.0,,Personal foul by J. Dudley (drawn by G. Hayward),83,95
368,4,7:34.0,,Turnover by R. Gobert (bad pass; steal by L. Barbosa),83,95
369,4,7:32.0,Personal foul by S. Mack (drawn by L. Barbosa),,83,95
370,4,7:32.0,,D. Exum enters the game for S. Mack,83,95
371,4,7:25.0,L. Barbosa makes 3-pt jump shot from 24 ft (assist by J. Dudley),,86,95
372,4,7:00.0,,B. Diaw misses 2-pt jump shot from 15 ft,86,95
373,4,6:59.0,Defensive rebound by L. Barbosa,,86,95
374,4,6:51.0,L. Barbosa makes 2-pt layup from 2 ft,,88,95
375,4,6:38.0,,Personal foul by A. Len (drawn by J. Ingles),88,95
376,4,6:38.0,,J. Ingles makes free throw 1 of 2,88,96
377,4,6:38.0,T. Chandler enters the game for A. Len,,88,95
378,4,6:38.0,,J. Ingles makes free throw 2 of 2,88,97
379,4,6:24.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by B. Knight),,91,97
380,4,6:06.0,,G. Hayward misses 2-pt jump shot from 21 ft,91,97
381,4,6:06.0,Defensive rebound by J. Dudley,,91,97
382,4,5:55.0,T. Chandler misses 2-pt jump shot from 4 ft,,91,97
383,4,5:53.0,Offensive rebound by T. Chandler,,91,97
384,4,5:53.0,T. Chandler misses 2-pt layup from 2 ft,,91,97
385,4,5:53.0,Offensive rebound by T. Chandler,,91,97
386,4,5:49.0,B. Knight misses 3-pt jump shot from 23 ft,,91,97
387,4,5:48.0,,Defensive rebound by G. Hayward,91,97
388,4,5:34.0,,B. Diaw makes 3-pt jump shot from 23 ft (assist by J. Ingles),91,100
389,4,5:12.0,D. Bender makes 3-pt jump shot from 23 ft (assist by L. Barbosa),,94,100
