,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PORTLAND_ACTION,PHOENIX_SCORE,PORTLAND_SCORE
110,2,11:38.0,,Personal foul by D. Jones (drawn by A. Aminu),21,37
111,2,11:33.0,,C. McCollum misses 3-pt jump shot from 25 ft,21,37
112,2,11:32.0,Defensive rebound by A. Williams,,21,37
113,2,11:15.0,J. Dudley makes 2-pt jump shot from 23 ft (assist by T. Ulis),,23,37
114,2,10:58.0,,E. Turner makes 2-pt jump shot from 20 ft (assist by M. Harkless),23,39
115,2,10:47.0,T. Ulis misses 2-pt jump shot from 20 ft,,23,39
116,2,10:45.0,Offensive rebound by D. Jones,,23,39
117,2,10:43.0,D. Jones misses 2-pt layup from 2 ft,,23,39
118,2,10:42.0,,Defensive rebound by A. Aminu,23,39
119,2,10:33.0,,Shooting foul by A. Williams (drawn by E. Turner),23,39
120,2,10:33.0,,E. Turner misses free throw 1 of 2,23,39
121,2,10:33.0,,Offensive rebound by Team,23,39
122,2,10:33.0,,E. Turner makes free throw 2 of 2,23,40
123,2,10:20.0,T. Ulis misses 2-pt layup from 1 ft,,23,40
124,2,10:19.0,Offensive rebound by D. Jones,,23,40
125,2,10:19.0,D. Jones makes 2-pt dunk at rim,,25,40
126,2,9:57.0,,E. Turner makes 3-pt jump shot from 22 ft (assist by C. McCollum),25,43
127,2,9:49.0,Offensive foul by A. Williams (drawn by A. Aminu),,25,43
128,2,9:49.0,Turnover by A. Williams (offensive foul),,25,43
129,2,9:31.0,,M. Harkless makes 2-pt layup from 1 ft (assist by E. Turner),25,45
130,2,9:14.0,J. Dudley misses 2-pt layup from 1 ft (block by M. Harkless),,25,45
131,2,9:14.0,,Defensive rebound by A. Aminu,25,45
132,2,9:07.0,,E. Turner makes 3-pt jump shot from 25 ft,25,48
133,2,8:53.0,D. Jones misses 2-pt jump shot from 20 ft,,25,48
134,2,8:51.0,,Defensive rebound by C. McCollum,25,48
135,2,8:47.0,,Shooting foul by T. Ulis (drawn by C. McCollum),25,48
136,2,8:47.0,Official timeout,,25,48
137,2,8:47.0,,C. McCollum makes free throw 1 of 2,25,49
138,2,8:47.0,M. Chriss enters the game for A. Williams,,25,48
139,2,8:47.0,D. Booker enters the game for R. Price,,25,48
140,2,8:47.0,,C. McCollum makes free throw 2 of 2,25,50
141,2,8:27.0,Shooting foul by M. Harkless (drawn by M. Chriss),,25,50
142,2,8:27.0,M. Chriss makes free throw 1 of 2,,26,50
143,2,8:27.0,T. Warren enters the game for J. Dudley,,26,50
144,2,8:27.0,M. Chriss makes free throw 2 of 2,,27,50
145,2,8:14.0,,A. Crabbe misses 2-pt jump shot from 23 ft,27,50
146,2,8:13.0,Defensive rebound by D. Jones,,27,50
147,2,7:58.0,M. Chriss makes 2-pt jump shot from 20 ft (assist by D. Booker),,29,50
148,2,7:41.0,,C. McCollum misses 2-pt dunk at rim,29,50
149,2,7:40.0,,Offensive rebound by A. Aminu,29,50
150,2,7:40.0,,A. Aminu makes 2-pt layup at rim,29,52
151,2,7:32.0,D. Booker makes 2-pt jump shot from 10 ft,,31,52
152,2,7:32.0,Shooting foul by M. Harkless (drawn by D. Booker),,31,52
153,2,7:32.0,,D. Lillard enters the game for C. McCollum,31,52
154,2,7:32.0,D. Booker makes free throw 1 of 1,,32,52
155,2,7:19.0,,E. Turner misses 2-pt layup from 1 ft,32,52
156,2,7:19.0,,Offensive rebound by M. Harkless,32,52
157,2,7:18.0,,M. Harkless makes 2-pt dunk at rim,32,54
158,2,7:01.0,M. Chriss makes 2-pt jump shot from 6 ft,,34,54
159,2,6:39.0,,A. Aminu misses 3-pt jump shot from 24 ft,34,54
160,2,6:38.0,Defensive rebound by M. Chriss,,34,54
161,2,6:28.0,D. Booker makes 2-pt layup from 3 ft (assist by T. Ulis),,36,54
162,2,6:11.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by D. Lillard),36,57
163,2,5:58.0,Turnover by D. Booker (bad pass; steal by A. Aminu),,36,57
164,2,5:55.0,Offensive charge foul by A. Aminu (drawn by T. Ulis),,36,57
165,2,5:55.0,,Turnover by A. Aminu (offensive foul),36,57
166,2,5:55.0,,Portland full timeout,36,57
167,2,5:55.0,,N. Vonleh enters the game for A. Aminu,36,57
168,2,5:41.0,D. Booker makes 2-pt jump shot from 14 ft,,38,57
169,2,5:25.0,,Turnover by M. Harkless (bad pass; steal by D. Jones),38,57
170,2,5:20.0,Turnover by M. Chriss (lost ball; steal by N. Vonleh),,38,57
171,2,5:08.0,,Turnover by M. Harkless (lost ball),38,57
172,2,4:52.0,D. Jones makes 2-pt layup from 2 ft (assist by T. Warren),,40,57
173,2,4:29.0,,M. Harkless misses 2-pt jump shot from 3 ft (block by T. Warren),40,57
174,2,4:28.0,Defensive rebound by M. Chriss,,40,57
175,2,4:23.0,Turnover by D. Booker (bad pass; steal by E. Turner),,40,57
176,2,4:18.0,,A. Crabbe misses 3-pt jump shot from 26 ft,40,57
177,2,4:17.0,Defensive rebound by T. Ulis,,40,57
178,2,4:12.0,T. Ulis makes 2-pt jump shot from 18 ft,,42,57
179,2,3:52.0,,D. Lillard misses 3-pt jump shot from 25 ft,42,57
180,2,3:51.0,Defensive rebound by D. Booker,,42,57
181,2,3:40.0,M. Chriss makes 2-pt jump shot from 18 ft (assist by D. Booker),,44,57
182,2,3:40.0,,Portland full timeout,44,57
183,2,3:40.0,,C. McCollum enters the game for A. Crabbe,44,57
184,2,3:40.0,,S. Napier enters the game for E. Turner,44,57
185,2,3:24.0,,C. McCollum misses 2-pt layup from 3 ft,44,57
186,2,3:23.0,Defensive rebound by T. Warren,,44,57
187,2,3:04.0,D. Booker makes 2-pt jump shot from 16 ft,,46,57
188,2,2:37.0,,C. McCollum makes 2-pt jump shot from 4 ft,46,59
189,2,2:20.0,Turnover by D. Booker (lost ball; steal by S. Napier),,46,59
190,2,2:02.0,,M. Harkless misses 2-pt jump shot from 7 ft,46,59
191,2,2:01.0,,Offensive rebound by N. Vonleh,46,59
192,2,1:57.0,,N. Vonleh makes 2-pt layup from 2 ft,46,61
193,2,1:56.0,Phoenix full timeout,,46,61
194,2,1:56.0,,M. Leonard enters the game for M. Harkless,46,61
195,2,1:39.0,M. Chriss makes 3-pt jump shot from 25 ft (assist by D. Booker),,49,61
196,2,1:16.0,,D. Lillard misses 3-pt jump shot from 25 ft,49,61
197,2,1:16.0,Defensive rebound by Team,,49,61
198,2,1:16.0,,Loose ball foul by M. Leonard (drawn by M. Chriss),49,61
199,2,1:04.0,T. Ulis misses 2-pt jump shot from 12 ft,,49,61
200,2,1:01.0,Offensive rebound by M. Chriss,,49,61
201,2,1:01.0,M. Chriss makes 2-pt dunk at rim,,51,61
202,2,0:46.0,,C. McCollum misses 2-pt jump shot from 18 ft,51,61
203,2,0:46.0,Defensive rebound by D. Jones,,51,61
204,2,0:43.0,T. Warren makes 2-pt layup from 3 ft (assist by T. Ulis),,53,61
205,2,0:43.0,,Portland full timeout,53,61
206,2,0:43.0,,A. Crabbe enters the game for M. Leonard,53,61
207,2,0:32.0,,Shooting foul by T. Ulis (drawn by D. Lillard),53,61
208,2,0:32.0,,D. Lillard makes free throw 1 of 2,53,62
209,2,0:32.0,,M. Harkless enters the game for S. Napier,53,62
210,2,0:32.0,,D. Lillard makes free throw 2 of 2,53,63
211,2,0:20.0,D. Booker misses 3-pt jump shot from 25 ft,,53,63
212,2,0:18.0,,Defensive rebound by A. Crabbe,53,63
213,2,0:02.0,,A. Crabbe misses 3-pt jump shot from 23 ft,53,63
214,2,0:01.0,,Offensive rebound by N. Vonleh,53,63
215,2,0:01.0,,N. Vonleh misses 2-pt layup from 1 ft,53,63
216,2,0:00.0,Defensive rebound by D. Jones,,53,63
217,3,11:50.0,,Turnover by C. McCollum (bad pass; steal by D. Booker),53,63
218,3,11:48.0,D. Booker makes 2-pt layup from 1 ft,,55,63
219,3,11:31.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by M. Harkless),55,66
220,3,11:15.0,Offensive foul by A. Len (drawn by M. Leonard),,55,66
221,3,11:15.0,Turnover by A. Len (offensive foul),,55,66
222,3,11:01.0,,D. Lillard makes 3-pt jump shot from 24 ft,55,69
223,3,10:53.0,,Violation by M. Leonard (kicked ball),55,69
224,3,10:47.0,T. Warren misses 2-pt jump shot from 5 ft,,55,69
225,3,10:47.0,,Defensive rebound by M. Leonard,55,69
226,3,10:36.0,,Personal foul by T. Ulis (drawn by D. Lillard),55,69
227,3,10:32.0,,D. Lillard makes 3-pt jump shot from 24 ft,55,72
228,3,10:13.0,A. Len misses 2-pt hook shot from 5 ft,,55,72
229,3,10:13.0,,Defensive rebound by N. Vonleh,55,72
230,3,10:02.0,,D. Lillard misses 3-pt jump shot from 28 ft,55,72
231,3,10:01.0,Defensive rebound by M. Chriss,,55,72
232,3,9:54.0,Shooting foul by N. Vonleh (drawn by D. Booker),,55,72
233,3,9:54.0,D. Booker makes free throw 1 of 2,,56,72
234,3,9:54.0,D. Booker makes free throw 2 of 2,,57,72
235,3,9:35.0,,M. Leonard misses 2-pt jump shot from 18 ft,57,72
236,3,9:34.0,,Offensive rebound by C. McCollum,57,72
237,3,9:31.0,,N. Vonleh makes 2-pt layup from 1 ft (assist by C. McCollum),57,74
238,3,9:18.0,Personal foul by N. Vonleh (drawn by M. Chriss),,57,74
239,3,9:11.0,D. Booker makes 2-pt jump shot from 16 ft,,59,74
240,3,8:59.0,,C. McCollum misses 2-pt jump shot from 13 ft,59,74
241,3,8:58.0,Defensive rebound by T. Ulis,,59,74
242,3,8:49.0,D. Booker misses 3-pt jump shot from 26 ft,,59,74
243,3,8:49.0,Offensive rebound by M. Chriss,,59,74
244,3,8:46.0,M. Chriss makes 2-pt hook shot at rim,,61,74
245,3,8:35.0,,Personal foul by A. Len (drawn by M. Harkless),61,74
246,3,8:28.0,,D. Lillard misses 2-pt layup from 2 ft (block by A. Len),61,74
247,3,8:28.0,,Offensive rebound by Team,61,74
248,3,8:25.0,,Shooting foul by T. Warren (drawn by M. Harkless),61,74
249,3,8:25.0,,M. Harkless makes free throw 1 of 2,61,75
250,3,8:25.0,,M. Harkless makes free throw 2 of 2,61,76
251,3,8:13.0,D. Booker misses 2-pt jump shot from 18 ft,,61,76
252,3,8:12.0,,Defensive rebound by D. Lillard,61,76
253,3,8:05.0,,Turnover by D. Lillard (lost ball; steal by D. Booker),61,76
254,3,8:00.0,M. Chriss makes 2-pt layup from 2 ft (assist by D. Booker),,63,76
255,3,7:36.0,,M. Leonard makes 3-pt jump shot from 25 ft (assist by C. McCollum),63,79
256,3,7:23.0,Shooting foul by M. Harkless (drawn by A. Len),,63,79
257,3,7:23.0,A. Len makes 2-pt layup from 2 ft (assist by D. Booker),,65,79
258,3,7:23.0,A. Len makes free throw 1 of 1,,66,79
259,3,7:10.0,,D. Lillard makes 2-pt layup from 1 ft,66,81
260,3,7:03.0,Offensive foul by T. Ulis (drawn by D. Lillard),,66,81
261,3,7:03.0,Turnover by T. Ulis (offensive foul),,66,81
262,3,6:47.0,,M. Leonard misses 3-pt jump shot from 24 ft,66,81
263,3,6:46.0,Defensive rebound by T. Warren,,66,81
264,3,6:40.0,T. Ulis misses 3-pt jump shot from 24 ft,,66,81
265,3,6:39.0,Offensive rebound by A. Len,,66,81
266,3,6:37.0,A. Len makes 2-pt layup from 2 ft,,68,81
267,3,6:37.0,Shooting foul by M. Leonard (drawn by A. Len),,68,81
268,3,6:37.0,D. Jones enters the game for T. Ulis,,68,81
269,3,6:37.0,A. Len makes free throw 1 of 1,,69,81
270,3,6:11.0,,Turnover by C. McCollum (lost ball; steal by D. Jones),69,81
271,3,6:08.0,Turnover by M. Chriss (offensive goaltending),,69,81
272,3,5:57.0,,D. Lillard makes 3-pt jump shot from 28 ft,69,84
273,3,5:57.0,,Shooting foul by D. Jones (drawn by D. Lillard),69,84
274,3,5:57.0,,Portland full timeout,69,84
275,3,5:57.0,,A. Crabbe enters the game for M. Harkless,69,84
276,3,5:57.0,,D. Lillard makes free throw 1 of 1,69,85
277,3,5:46.0,Shooting foul by D. Lillard (drawn by D. Booker),,69,85
278,3,5:46.0,D. Booker misses free throw 1 of 3,,69,85
279,3,5:46.0,Offensive rebound by Team,,69,85
280,3,5:46.0,D. Booker makes free throw 2 of 3,,70,85
281,3,5:46.0,D. Booker makes free throw 3 of 3,,71,85
282,3,5:33.0,,D. Lillard misses 3-pt jump shot from 29 ft,71,85
283,3,5:33.0,Defensive rebound by M. Chriss,,71,85
284,3,5:19.0,T. Warren misses 2-pt jump shot from 9 ft,,71,85
285,3,5:18.0,Offensive rebound by A. Len,,71,85
286,3,5:17.0,A. Len makes 2-pt dunk at rim,,73,85
287,3,5:04.0,,C. McCollum makes 2-pt jump shot from 14 ft,73,87
288,3,5:04.0,,Shooting foul by T. Warren (drawn by C. McCollum),73,87
289,3,5:04.0,,A. Aminu enters the game for N. Vonleh,73,87
290,3,5:04.0,,C. McCollum makes free throw 1 of 1,73,88
291,3,4:46.0,T. Warren makes 2-pt jump shot from 10 ft,,75,88
292,3,4:32.0,,M. Leonard misses 3-pt jump shot from 23 ft,75,88
293,3,4:31.0,Defensive rebound by M. Chriss,,75,88
294,3,4:18.0,A. Len makes 2-pt layup from 1 ft (assist by D. Booker),,77,88
295,3,4:02.0,,A. Crabbe misses 3-pt jump shot from 24 ft,77,88
296,3,4:01.0,Defensive rebound by A. Len,,77,88
297,3,3:50.0,D. Booker misses 2-pt jump shot from 6 ft,,77,88
298,3,3:49.0,Offensive rebound by A. Len,,77,88
299,3,3:49.0,A. Len makes 2-pt layup at rim,,79,88
300,3,3:35.0,,D. Lillard misses 2-pt layup from 1 ft (block by A. Len),79,88
301,3,3:35.0,,Offensive rebound by Team,79,88
302,3,3:35.0,,E. Turner enters the game for C. McCollum,79,88
303,3,3:28.0,,Turnover by D. Lillard (bad pass),79,88
304,3,3:17.0,D. Booker misses 2-pt jump shot from 4 ft,,79,88
305,3,3:16.0,,Defensive rebound by M. Leonard,79,88
306,3,3:06.0,,D. Lillard misses 3-pt jump shot from 24 ft,79,88
307,3,3:05.0,Defensive rebound by A. Len,,79,88
308,3,2:57.0,M. Chriss misses 2-pt hook shot from 4 ft,,79,88
309,3,2:56.0,,Defensive rebound by A. Crabbe,79,88
310,3,2:46.0,,A. Aminu misses 3-pt jump shot from 23 ft,79,88
311,3,2:45.0,,Offensive rebound by Team,79,88
312,3,2:45.0,Loose ball foul by D. Jones (drawn by D. Lillard),,79,88
313,3,2:45.0,Technical foul by T. Warren,,79,88
314,3,2:45.0,Phoenix full timeout,,79,88
315,3,2:45.0,,D. Lillard makes technical free throw,79,89
316,3,2:45.0,,D. Lillard makes free throw 1 of 2,79,90
317,3,2:45.0,,M. Harkless enters the game for M. Leonard,79,88
318,3,2:45.0,,D. Lillard makes free throw 2 of 2,79,91
319,3,2:33.0,T. Warren misses 2-pt jump shot from 16 ft,,79,91
320,3,2:32.0,,Defensive rebound by M. Harkless,79,91
321,3,2:13.0,,A. Aminu misses 2-pt jump shot from 3 ft,79,91
322,3,2:13.0,Defensive rebound by M. Chriss,,79,91
323,3,2:03.0,Turnover by D. Booker (bad pass; steal by A. Aminu),,79,91
324,3,1:57.0,,Shooting foul by D. Jones (drawn by A. Aminu),79,91
325,3,1:57.0,,A. Aminu makes free throw 1 of 2,79,92
326,3,1:57.0,,A. Aminu misses free throw 2 of 2,79,92
327,3,1:57.0,Defensive rebound by M. Chriss,,79,92
328,3,1:57.0,J. Dudley enters the game for A. Len,,79,92
329,3,1:57.0,R. Price enters the game for D. Jones,,79,92
330,3,1:38.0,Shooting foul by A. Crabbe (drawn by D. Booker),,79,92
331,3,1:38.0,D. Booker makes free throw 1 of 2,,80,92
332,3,1:38.0,D. Booker makes free throw 2 of 2,,81,92
333,3,1:15.0,,D. Lillard misses 3-pt jump shot from 25 ft,81,92
334,3,1:14.0,,Offensive rebound by D. Lillard,81,92
335,3,1:00.0,,A. Crabbe makes 3-pt jump shot from 23 ft (assist by D. Lillard),81,95
336,3,0:43.0,T. Warren makes 3-pt jump shot from 25 ft (assist by J. Dudley),,84,95
337,3,0:34.0,,Turnover by D. Lillard (lost ball; steal by J. Dudley),84,95
338,3,0:30.0,D. Booker misses 2-pt jump shot from 7 ft,,84,95
339,3,0:30.0,Offensive rebound by Team,,84,95
340,3,0:30.0,,Loose ball foul by M. Harkless (drawn by M. Chriss),84,95
341,3,0:30.0,M. Chriss makes free throw 1 of 2,,85,95
342,3,0:30.0,,Violation by Team (jump ball),85,95
343,3,0:30.0,,N. Vonleh enters the game for M. Harkless,85,95
344,3,0:30.0,M. Chriss makes free throw 2 of 2,,86,95
345,3,0:15.0,,Personal foul by R. Price (drawn by D. Lillard),86,95
346,3,0:15.0,,D. Lillard makes free throw 1 of 2,86,96
347,3,0:15.0,,D. Lillard makes free throw 2 of 2,86,97
348,3,0:00.0,D. Booker misses 2-pt layup from 1 ft,,86,97
349,3,0:00.0,Offensive rebound by T. Warren,,86,97
350,3,0:00.0,Shooting foul by A. Crabbe (drawn by T. Warren),,86,97
351,3,0:00.0,T. Warren makes free throw 1 of 2,,87,97
352,3,0:00.0,T. Warren misses free throw 2 of 2,,87,97
353,3,0:00.0,,Defensive rebound by A. Aminu,87,97
354,4,11:47.0,J. Dudley makes 2-pt jump shot from 20 ft (assist by R. Price),,89,97
355,4,11:25.0,,C. McCollum misses 2-pt jump shot from 10 ft,89,97
356,4,11:25.0,,Offensive rebound by N. Vonleh,89,97
357,4,11:24.0,,N. Vonleh makes 2-pt dunk at rim,89,99
358,4,11:07.0,J. Dudley misses 3-pt jump shot from 25 ft,,89,99
359,4,11:06.0,,Defensive rebound by C. McCollum,89,99
360,4,10:54.0,,E. Turner misses 3-pt jump shot from 24 ft,89,99
361,4,10:54.0,Defensive rebound by T. Ulis,,89,99
362,4,10:48.0,T. Warren makes 2-pt layup from 1 ft,,91,99
363,4,10:30.0,,A. Crabbe misses 2-pt jump shot from 20 ft,91,99
364,4,10:29.0,Defensive rebound by T. Warren,,91,99
365,4,10:21.0,T. Warren makes 2-pt jump shot from 20 ft,,93,99
366,4,10:12.0,,Personal foul by R. Price,93,99
367,4,10:03.0,,A. Aminu misses 3-pt jump shot from 23 ft,93,99
368,4,10:01.0,Defensive rebound by R. Price,,93,99
369,4,9:55.0,A. Williams makes 2-pt layup from 2 ft (assist by T. Ulis),,95,99
370,4,9:36.0,,Shooting foul by J. Dudley (drawn by E. Turner),95,99
371,4,9:36.0,,E. Turner makes free throw 1 of 2,95,100
372,4,9:36.0,,E. Turner makes free throw 2 of 2,95,101
373,4,9:23.0,T. Ulis misses 2-pt layup from 2 ft,,95,101
374,4,9:22.0,,Defensive rebound by A. Aminu,95,101
375,4,9:18.0,,A. Aminu makes 2-pt dunk at rim (assist by C. McCollum),95,103
376,4,9:18.0,Phoenix full timeout,,95,103
377,4,9:18.0,D. Booker enters the game for T. Warren,,95,103
378,4,9:04.0,A. Williams misses 2-pt jump shot from 7 ft,,95,103
379,4,9:03.0,,Defensive rebound by E. Turner,95,103
380,4,8:48.0,,Shooting foul by D. Booker (drawn by E. Turner),95,103
381,4,8:48.0,,E. Turner makes 2-pt jump shot from 12 ft,95,105
382,4,8:48.0,,D. Lillard enters the game for A. Crabbe,95,105
383,4,8:48.0,,E. Turner makes free throw 1 of 1,95,106
384,4,8:31.0,D. Booker misses 2-pt jump shot from 16 ft,,95,106
385,4,8:30.0,,Defensive rebound by C. McCollum,95,106
386,4,8:19.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by E. Turner),95,109
387,4,8:05.0,D. Booker misses 2-pt jump shot from 4 ft (block by E. Turner),,95,109
388,4,8:04.0,,Defensive rebound by N. Vonleh,95,109
