,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MIAMI_ACTION,ORLANDO_SCORE,MIAMI_SCORE
32,1,8:07.0,,W. Reed makes 2-pt dunk at rim (assist by R. McGruder),12,9
33,1,7:56.0,Turnover by E. Fournier (bad pass),,12,9
34,1,7:46.0,,G. Dragić misses 2-pt jump shot from 13 ft,12,9
35,1,7:45.0,Defensive rebound by A. Gordon,,12,9
36,1,7:26.0,E. Fournier misses 2-pt jump shot from 10 ft,,12,9
37,1,7:25.0,Offensive rebound by S. Ibaka,,12,9
38,1,7:23.0,Personal foul by L. Babbitt (drawn by S. Ibaka),,12,9
39,1,7:15.0,C. Watson makes 2-pt layup from 1 ft,,14,9
40,1,6:52.0,,W. Reed misses 2-pt jump shot from 9 ft,14,9
41,1,6:51.0,,Offensive rebound by W. Reed,14,9
42,1,6:49.0,,R. McGruder makes 2-pt layup from 2 ft,14,11
43,1,6:37.0,Turnover by C. Watson (traveling),,14,11
44,1,6:25.0,,D. Waiters misses 3-pt jump shot from 23 ft,14,11
45,1,6:24.0,Defensive rebound by N. Vučević,,14,11
46,1,6:10.0,C. Watson misses 2-pt jump shot from 8 ft,,14,11
47,1,6:09.0,Offensive rebound by S. Ibaka,,14,11
48,1,6:05.0,S. Ibaka makes 2-pt jump shot from 10 ft,,16,11
49,1,5:52.0,,L. Babbitt makes 3-pt jump shot from 24 ft (assist by D. Waiters),16,14
50,1,5:37.0,E. Fournier makes 2-pt jump shot from 8 ft,,18,14
51,1,5:23.0,,R. McGruder misses 2-pt jump shot from 9 ft,18,14
52,1,5:22.0,Defensive rebound by N. Vučević,,18,14
53,1,5:13.0,C. Watson makes 3-pt jump shot from 24 ft (assist by E. Fournier),,21,14
54,1,4:59.0,,D. Waiters makes 2-pt layup from 2 ft,21,16
55,1,4:44.0,S. Ibaka misses 2-pt jump shot from 16 ft,,21,16
56,1,4:43.0,,Defensive rebound by Team,21,16
57,1,4:42.0,Loose ball foul by A. Gordon (drawn by L. Babbitt),,21,16
58,1,4:42.0,,J. Johnson enters the game for G. Dragić,21,16
59,1,4:42.0,,T. Johnson enters the game for L. Babbitt,21,16
60,1,4:42.0,E. Payton enters the game for C. Watson,,21,16
61,1,4:28.0,,Turnover by D. Waiters (lost ball),21,16
62,1,4:15.0,Shooting foul by W. Reed (drawn by N. Vučević),,21,16
63,1,4:15.0,N. Vučević makes free throw 1 of 2,,22,16
64,1,4:15.0,M. Hezonja enters the game for A. Gordon,,22,16
65,1,4:15.0,N. Vučević makes free throw 2 of 2,,23,16
66,1,3:58.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by T. Johnson),23,19
67,1,3:39.0,S. Ibaka makes 2-pt jump shot from 17 ft (assist by E. Payton),,25,19
68,1,3:22.0,,Turnover by D. Waiters (bad pass; steal by N. Vučević),25,19
69,1,3:15.0,Shooting foul by D. Waiters (drawn by E. Fournier),,25,19
70,1,3:15.0,E. Fournier makes free throw 1 of 2,,26,19
71,1,3:15.0,J. Green enters the game for S. Ibaka,,26,19
72,1,3:15.0,E. Fournier makes free throw 2 of 2,,27,19
73,1,3:01.0,,W. Reed misses 2-pt jump shot from 8 ft,27,19
74,1,3:00.0,Defensive rebound by N. Vučević,,27,19
75,1,2:58.0,Shooting foul by D. Waiters (drawn by J. Green),,27,19
76,1,2:58.0,Orlando full timeout,,27,19
77,1,2:58.0,J. Green makes free throw 1 of 2,,28,19
78,1,2:58.0,,G. Dragić enters the game for R. McGruder,27,19
79,1,2:58.0,,W. Ellington enters the game for D. Waiters,27,19
80,1,2:58.0,,H. Whiteside enters the game for W. Reed,27,19
81,1,2:58.0,J. Green makes free throw 2 of 2,,29,19
82,1,2:45.0,,Turnover by G. Dragić (bad pass; steal by J. Green),29,19
83,1,2:40.0,J. Green makes 2-pt layup from 1 ft,,31,19
84,1,2:32.0,,Personal foul by E. Payton (drawn by G. Dragić),31,19
85,1,2:29.0,,Shooting foul by E. Payton (drawn by G. Dragić),31,19
86,1,2:29.0,,G. Dragić makes free throw 1 of 3,31,20
87,1,2:29.0,,G. Dragić makes free throw 2 of 3,31,21
88,1,2:29.0,,G. Dragić makes free throw 3 of 3,31,22
89,1,2:17.0,M. Hezonja misses 2-pt jump shot from 9 ft (block by J. Johnson),,31,22
90,1,2:16.0,,Defensive rebound by H. Whiteside,31,22
91,1,2:06.0,,W. Ellington misses 3-pt jump shot from 26 ft,31,22
92,1,2:05.0,Defensive rebound by N. Vučević,,31,22
93,1,1:53.0,J. Green misses 3-pt jump shot from 26 ft,,31,22
94,1,1:52.0,,Defensive rebound by H. Whiteside,31,22
95,1,1:46.0,,G. Dragić makes 2-pt layup from 2 ft (assist by T. Johnson),31,24
96,1,1:32.0,E. Payton misses 2-pt jump shot from 10 ft,,31,24
97,1,1:31.0,,Defensive rebound by J. Johnson,31,24
98,1,1:12.0,,H. Whiteside makes 2-pt jump shot from 8 ft,31,26
99,1,1:12.0,Orlando full timeout,,31,26
100,1,1:12.0,B. Biyombo enters the game for N. Vučević,,31,26
101,1,1:12.0,D. Augustin enters the game for E. Fournier,,31,26
102,1,1:02.0,Shooting foul by G. Dragić (drawn by E. Payton),,31,26
103,1,1:02.0,E. Payton makes 2-pt jump shot from 5 ft,,33,26
104,1,1:02.0,E. Payton makes free throw 1 of 1,,34,26
105,1,0:37.0,,J. Johnson misses 2-pt jump shot from 20 ft,34,26
106,1,0:37.0,Defensive rebound by B. Biyombo,,34,26
107,1,0:28.0,Personal foul by J. Johnson (drawn by E. Payton),,34,26
108,1,0:28.0,E. Payton makes free throw 1 of 2,,35,26
109,1,0:28.0,E. Payton makes free throw 2 of 2,,36,26
110,1,0:07.0,,G. Dragić makes 2-pt jump shot from 8 ft,36,28
111,2,11:43.0,B. Biyombo misses 2-pt layup from 1 ft (block by J. Johnson),,36,28
112,2,11:42.0,Offensive rebound by B. Biyombo,,36,28
113,2,11:38.0,Personal foul by J. Johnson (drawn by D. Augustin),,36,28
114,2,11:26.0,D. Augustin misses 2-pt jump shot from 17 ft,,36,28
115,2,11:25.0,Offensive rebound by B. Biyombo,,36,28
116,2,11:23.0,Turnover by M. Hezonja (step out of bounds),,36,28
117,2,11:23.0,,O. White enters the game for J. Johnson,36,28
118,2,11:03.0,,T. Johnson makes 2-pt jump shot from 10 ft,36,30
119,2,10:45.0,Personal foul by O. White (drawn by J. Green),,36,30
120,2,10:35.0,M. Hezonja makes 3-pt jump shot from 24 ft (assist by E. Payton),,39,30
121,2,10:21.0,,Personal foul by D. Augustin (drawn by T. Johnson),39,30
122,2,10:10.0,,T. Johnson makes 2-pt jump shot from 9 ft,39,32
123,2,10:01.0,Personal foul by O. White (drawn by J. Green),,39,32
124,2,9:54.0,J. Green misses 2-pt layup from 1 ft (block by H. Whiteside),,39,32
125,2,9:53.0,Offensive rebound by B. Biyombo,,39,32
126,2,9:52.0,Turnover by B. Biyombo (lost ball; steal by H. Whiteside),,39,32
127,2,9:48.0,,Shooting foul by J. Green (drawn by G. Dragić),39,32
128,2,9:48.0,,G. Dragić makes free throw 1 of 3,39,33
129,2,9:48.0,,G. Dragić makes free throw 2 of 3,39,34
130,2,9:48.0,,G. Dragić makes free throw 3 of 3,39,35
131,2,9:31.0,M. Hezonja misses 2-pt jump shot from 20 ft,,39,35
132,2,9:30.0,Offensive rebound by B. Biyombo,,39,35
133,2,9:18.0,D. Augustin misses 2-pt layup from 3 ft (block by T. Johnson),,39,35
134,2,9:17.0,,Defensive rebound by H. Whiteside,39,35
135,2,9:14.0,,T. Johnson misses 2-pt jump shot from 4 ft (block by B. Biyombo),39,35
136,2,9:11.0,Defensive rebound by J. Green,,39,35
137,2,9:05.0,E. Payton misses 2-pt jump shot from 7 ft (block by H. Whiteside),,39,35
138,2,9:04.0,,Defensive rebound by O. White,39,35
139,2,9:01.0,,Shooting foul by M. Hezonja (drawn by T. Johnson),39,35
140,2,9:01.0,,T. Johnson makes free throw 1 of 2,39,36
141,2,9:01.0,,T. Johnson misses free throw 2 of 2,39,36
142,2,9:01.0,E. Fournier enters the game for M. Hezonja,,39,36
143,2,8:58.0,Defensive rebound by B. Biyombo,,39,36
144,2,8:45.0,J. Green misses 2-pt layup from 1 ft,,39,36
145,2,8:44.0,,Defensive rebound by H. Whiteside,39,36
146,2,8:39.0,,Offensive foul by H. Whiteside (drawn by J. Green),39,36
147,2,8:39.0,,Turnover by H. Whiteside (offensive foul),39,36
148,2,8:39.0,Official timeout,,39,36
149,2,8:39.0,,R. McGruder enters the game for T. Johnson,39,36
150,2,8:25.0,D. Augustin makes 3-pt jump shot from 25 ft (assist by B. Biyombo),,42,36
151,2,8:12.0,,W. Ellington makes 3-pt jump shot from 26 ft (assist by G. Dragić),42,39
152,2,7:45.0,J. Green makes 2-pt layup from 2 ft,,44,39
153,2,7:28.0,,Shooting foul by B. Biyombo (drawn by H. Whiteside),44,39
154,2,7:28.0,,H. Whiteside misses free throw 1 of 2,44,39
155,2,7:28.0,,Offensive rebound by Team,44,39
156,2,7:28.0,,D. Waiters enters the game for G. Dragić,44,39
157,2,7:28.0,,H. Whiteside makes free throw 2 of 2,44,40
158,2,7:15.0,E. Fournier misses 3-pt jump shot from 25 ft,,44,40
159,2,7:14.0,,Defensive rebound by H. Whiteside,44,40
160,2,7:04.0,,O. White misses 3-pt jump shot from 24 ft,44,40
161,2,7:03.0,Defensive rebound by D. Augustin,,44,40
162,2,6:51.0,E. Fournier makes 2-pt jump shot from 18 ft,,46,40
163,2,6:38.0,,Turnover by D. Waiters (bad pass; steal by E. Fournier),46,40
164,2,6:33.0,E. Payton makes 2-pt dunk at rim (assist by E. Fournier),,48,40
165,2,6:33.0,,Miami full timeout,48,40
166,2,6:33.0,A. Gordon enters the game for D. Augustin,,48,40
167,2,6:33.0,,T. Johnson enters the game for W. Ellington,48,40
168,2,6:33.0,,J. Johnson enters the game for O. White,48,40
169,2,6:17.0,,Personal foul by A. Gordon (drawn by D. Waiters),48,40
170,2,6:17.0,,D. Waiters misses free throw 1 of 2,48,40
171,2,6:17.0,,Offensive rebound by Team,48,40
172,2,6:17.0,,D. Waiters makes free throw 2 of 2,48,41
173,2,6:04.0,Turnover by E. Fournier (bad pass),,48,41
174,2,5:54.0,,T. Johnson misses 2-pt jump shot from 20 ft,48,41
175,2,5:53.0,Defensive rebound by B. Biyombo,,48,41
176,2,5:46.0,J. Green makes 2-pt layup from 1 ft,,50,41
177,2,5:29.0,,Turnover by D. Waiters (lost ball; steal by A. Gordon),50,41
178,2,5:13.0,J. Green makes 2-pt layup from 1 ft,,52,41
179,2,5:13.0,Shooting foul by H. Whiteside (drawn by J. Green),,52,41
180,2,5:13.0,N. Vučević enters the game for B. Biyombo,,52,41
181,2,5:13.0,J. Green makes free throw 1 of 1,,53,41
182,2,4:58.0,,J. Johnson misses 3-pt jump shot from 25 ft,53,41
183,2,4:57.0,Defensive rebound by N. Vučević,,53,41
184,2,4:38.0,J. Green misses 2-pt jump shot from 9 ft,,53,41
185,2,4:37.0,,Defensive rebound by H. Whiteside,53,41
186,2,4:21.0,,R. McGruder misses 3-pt jump shot from 24 ft,53,41
187,2,4:20.0,Defensive rebound by N. Vučević,,53,41
188,2,4:10.0,E. Payton makes 2-pt jump shot from 15 ft,,55,41
189,2,3:51.0,,D. Waiters makes 2-pt jump shot from 19 ft,55,43
190,2,3:36.0,E. Fournier makes 2-pt jump shot from 8 ft,,57,43
191,2,3:36.0,Shooting block foul by R. McGruder (drawn by E. Fournier),,57,43
192,2,3:36.0,E. Fournier misses free throw 1 of 1,,57,43
193,2,3:36.0,S. Ibaka enters the game for J. Green,,57,43
194,2,3:36.0,C. Watson enters the game for E. Payton,,57,43
195,2,3:35.0,,Defensive rebound by H. Whiteside,57,43
196,2,3:17.0,,H. Whiteside misses 2-pt layup from 3 ft,57,43
197,2,3:16.0,Defensive rebound by N. Vučević,,57,43
198,2,3:10.0,E. Fournier misses 3-pt jump shot from 25 ft,,57,43
199,2,3:09.0,Offensive rebound by N. Vučević,,57,43
200,2,3:07.0,Orlando full timeout,,57,43
201,2,3:07.0,,G. Dragić enters the game for R. McGruder,57,43
202,2,2:53.0,Turnover by E. Fournier (bad pass; steal by D. Waiters),,57,43
203,2,2:51.0,,D. Waiters makes 2-pt jump shot from 5 ft,57,45
204,2,2:51.0,,Shooting block foul by E. Fournier (drawn by D. Waiters),57,45
205,2,2:51.0,,D. Waiters makes free throw 1 of 1,57,46
206,2,2:42.0,A. Gordon misses 3-pt jump shot from 25 ft,,57,46
207,2,2:41.0,Offensive rebound by N. Vučević,,57,46
208,2,2:40.0,Turnover by N. Vučević (traveling),,57,46
209,2,2:21.0,,Turnover by G. Dragić (bad pass; steal by S. Ibaka),57,46
210,2,2:12.0,N. Vučević misses 2-pt jump shot from 10 ft,,57,46
211,2,2:11.0,,Defensive rebound by G. Dragić,57,46
212,2,2:10.0,,Personal foul by E. Fournier (drawn by G. Dragić),57,46
213,2,2:10.0,,G. Dragić makes free throw 1 of 2,57,47
214,2,2:10.0,,G. Dragić makes free throw 2 of 2,57,48
215,2,1:57.0,C. Watson misses 2-pt layup from 3 ft,,57,48
216,2,1:56.0,,Defensive rebound by H. Whiteside,57,48
217,2,1:45.0,,H. Whiteside makes 2-pt dunk from 2 ft (assist by D. Waiters),57,50
218,2,1:45.0,,Shooting foul by S. Ibaka (drawn by H. Whiteside),57,50
219,2,1:45.0,,H. Whiteside makes free throw 1 of 1,57,51
220,2,1:32.0,Turnover by C. Watson (bad pass; steal by H. Whiteside),,57,51
221,2,1:24.0,,D. Waiters makes 2-pt jump shot from 17 ft,57,53
222,2,1:05.0,N. Vučević misses 2-pt jump shot from 7 ft,,57,53
223,2,1:04.0,,Defensive rebound by H. Whiteside,57,53
224,2,0:59.0,,D. Waiters misses 3-pt jump shot from 25 ft,57,53
225,2,0:57.0,Defensive rebound by S. Ibaka,,57,53
226,2,0:35.0,S. Ibaka makes 3-pt jump shot from 23 ft (assist by N. Vučević),,60,53
227,2,0:15.0,,G. Dragić misses 2-pt jump shot from 9 ft,60,53
228,2,0:14.0,,Offensive rebound by H. Whiteside,60,53
229,2,0:13.0,,H. Whiteside makes 2-pt layup from 2 ft,60,55
230,2,0:06.0,E. Fournier misses 2-pt jump shot from 6 ft,,60,55
231,2,0:05.0,,Defensive rebound by H. Whiteside,60,55
232,2,0:00.0,,G. Dragić makes 2-pt layup from 1 ft,60,57
233,3,11:47.0,N. Vučević makes 2-pt jump shot from 11 ft (assist by E. Fournier),,62,57
234,3,11:28.0,,Turnover by H. Whiteside (bad pass; steal by N. Vučević),62,57
235,3,11:22.0,A. Gordon misses 2-pt layup from 2 ft,,62,57
236,3,11:21.0,,Defensive rebound by L. Babbitt,62,57
237,3,11:11.0,,H. Whiteside misses 2-pt jump shot from 15 ft,62,57
238,3,11:10.0,Defensive rebound by N. Vučević,,62,57
239,3,11:02.0,S. Ibaka makes 2-pt jump shot from 17 ft (assist by A. Gordon),,64,57
240,3,10:44.0,,Turnover by R. McGruder (bad pass; steal by A. Gordon),64,57
241,3,10:41.0,Offensive foul by A. Gordon (drawn by D. Waiters),,64,57
242,3,10:41.0,Turnover by A. Gordon (offensive foul),,64,57
243,3,10:26.0,,D. Waiters makes 2-pt jump shot from 16 ft,64,59
244,3,10:07.0,E. Fournier misses 2-pt jump shot from 10 ft,,64,59
245,3,10:06.0,,Defensive rebound by D. Waiters,64,59
246,3,9:49.0,,G. Dragić misses 2-pt jump shot from 15 ft,64,59
247,3,9:48.0,,Offensive rebound by G. Dragić,64,59
248,3,9:47.0,,G. Dragić makes 2-pt jump shot from 3 ft,64,61
249,3,9:29.0,N. Vučević makes 2-pt jump shot from 6 ft,,66,61
250,3,9:19.0,,G. Dragić makes 2-pt jump shot from 4 ft,66,63
251,3,9:09.0,Shooting foul by H. Whiteside (drawn by A. Gordon),,66,63
252,3,9:09.0,A. Gordon misses free throw 1 of 2,,66,63
253,3,9:09.0,Offensive rebound by Team,,66,63
254,3,9:09.0,A. Gordon makes free throw 2 of 2,,67,63
255,3,8:55.0,,Personal foul by S. Ibaka (drawn by L. Babbitt),67,63
256,3,8:46.0,,Turnover by D. Waiters (bad pass),67,63
257,3,8:35.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by N. Vučević),,70,63
258,3,8:20.0,,Turnover by H. Whiteside (lost ball; steal by N. Vučević),70,63
259,3,8:14.0,C. Watson misses 3-pt jump shot from 26 ft,,70,63
260,3,8:13.0,,Defensive rebound by H. Whiteside,70,63
261,3,8:01.0,,G. Dragić misses 2-pt jump shot from 4 ft,70,63
262,3,8:00.0,Defensive rebound by A. Gordon,,70,63
263,3,7:50.0,N. Vučević misses 2-pt jump shot from 16 ft,,70,63
264,3,7:49.0,Offensive rebound by S. Ibaka,,70,63
265,3,7:27.0,N. Vučević misses 2-pt jump shot from 20 ft,,70,63
266,3,7:26.0,,Defensive rebound by G. Dragić,70,63
267,3,7:12.0,,D. Waiters misses 2-pt jump shot from 9 ft,70,63
268,3,7:11.0,Defensive rebound by N. Vučević,,70,63
269,3,7:08.0,Shooting foul by G. Dragić (drawn by A. Gordon),,70,63
270,3,7:08.0,A. Gordon makes free throw 1 of 2,,71,63
271,3,7:08.0,A. Gordon misses free throw 2 of 2,,71,63
272,3,7:08.0,,J. Johnson enters the game for L. Babbitt,71,63
273,3,7:07.0,,Defensive rebound by R. McGruder,71,63
274,3,6:55.0,,R. McGruder makes 2-pt layup from 2 ft (assist by D. Waiters),71,65
275,3,6:44.0,Shooting foul by R. McGruder (drawn by E. Fournier),,71,65
276,3,6:44.0,E. Fournier misses free throw 1 of 2,,71,65
277,3,6:44.0,Offensive rebound by Team,,71,65
278,3,6:44.0,E. Fournier misses free throw 2 of 2,,71,65
279,3,6:43.0,,Defensive rebound by R. McGruder,71,65
280,3,6:31.0,,H. Whiteside makes 2-pt jump shot from 17 ft (assist by J. Johnson),71,67
281,3,6:16.0,Turnover by A. Gordon (bad pass; steal by D. Waiters),,71,67
282,3,6:10.0,,D. Waiters makes 2-pt dunk at rim,71,69
283,3,6:10.0,Orlando full timeout,,71,69
284,3,6:10.0,E. Payton enters the game for C. Watson,,71,69
285,3,6:10.0,,T. Johnson enters the game for G. Dragić,71,69
286,3,6:00.0,A. Gordon makes 2-pt layup from 2 ft (assist by N. Vučević),,73,69
287,3,5:43.0,,D. Waiters misses 2-pt layup from 2 ft,73,69
288,3,5:42.0,,Offensive rebound by R. McGruder,73,69
289,3,5:31.0,,T. Johnson misses 3-pt jump shot from 25 ft,73,69
290,3,5:30.0,Defensive rebound by S. Ibaka,,73,69
291,3,5:19.0,N. Vučević misses 2-pt jump shot from 19 ft,,73,69
292,3,5:18.0,,Defensive rebound by H. Whiteside,73,69
293,3,5:14.0,,R. McGruder makes 2-pt layup from 2 ft (assist by J. Johnson),73,71
294,3,4:48.0,N. Vučević misses 2-pt jump shot from 12 ft,,73,71
295,3,4:47.0,Offensive rebound by S. Ibaka,,73,71
296,3,4:44.0,S. Ibaka makes 2-pt dunk at rim,,75,71
297,3,4:31.0,,Personal foul by N. Vučević (drawn by H. Whiteside),75,71
298,3,4:31.0,,W. Ellington enters the game for R. McGruder,75,71
299,3,4:14.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by D. Waiters),75,74
300,3,3:59.0,E. Payton makes 2-pt jump shot from 8 ft,,77,74
301,3,3:38.0,,D. Waiters makes 2-pt jump shot from 17 ft,77,76
302,3,3:19.0,N. Vučević makes 2-pt hook shot from 10 ft,,79,76
303,3,3:01.0,,T. Johnson makes 2-pt jump shot from 6 ft,79,78
304,3,2:49.0,Turnover by A. Gordon (lost ball; steal by T. Johnson),,79,78
305,3,2:43.0,,T. Johnson misses 3-pt jump shot from 23 ft,79,78
306,3,2:42.0,Defensive rebound by N. Vučević,,79,78
307,3,2:32.0,Shooting foul by J. Johnson (drawn by E. Payton),,79,78
308,3,2:32.0,,Miami full timeout,79,78
309,3,2:32.0,E. Payton misses free throw 1 of 2,,79,78
310,3,2:32.0,Offensive rebound by Team,,79,78
311,3,2:32.0,,W. Reed enters the game for H. Whiteside,79,78
312,3,2:32.0,J. Green enters the game for A. Gordon,,79,78
313,3,2:32.0,M. Hezonja enters the game for S. Ibaka,,79,78
314,3,2:32.0,E. Payton makes free throw 2 of 2,,80,78
315,3,2:15.0,,W. Ellington misses 2-pt jump shot from 20 ft,80,78
316,3,2:14.0,,Offensive rebound by W. Reed,80,78
317,3,2:13.0,,Turnover by W. Reed (bad pass; steal by M. Hezonja),80,78
318,3,2:00.0,E. Fournier misses 2-pt jump shot from 10 ft,,80,78
319,3,1:59.0,,Defensive rebound by D. Waiters,80,78
320,3,1:47.0,,D. Waiters misses 3-pt jump shot from 24 ft,80,78
321,3,1:47.0,Defensive rebound by Team,,80,78
322,3,1:47.0,,Loose ball foul by W. Reed (drawn by E. Payton),80,78
323,3,1:47.0,E. Payton makes free throw 1 of 2,,81,78
324,3,1:47.0,B. Biyombo enters the game for E. Fournier,,81,78
325,3,1:47.0,D. Augustin enters the game for N. Vučević,,81,78
326,3,1:47.0,,G. Dragić enters the game for D. Waiters,81,78
327,3,1:47.0,E. Payton makes free throw 2 of 2,,82,78
328,3,1:35.0,,J. Johnson makes 2-pt layup from 1 ft,82,80
329,3,1:14.0,J. Green makes 2-pt jump shot from 20 ft (assist by M. Hezonja),,84,80
330,3,1:05.0,,Shooting foul by B. Biyombo (drawn by J. Johnson),84,80
331,3,1:05.0,,J. Johnson makes free throw 1 of 2,84,81
332,3,1:05.0,,J. Johnson makes free throw 2 of 2,84,82
333,3,0:46.0,M. Hezonja makes 3-pt jump shot from 25 ft,,87,82
334,3,0:37.0,,J. Johnson makes 2-pt layup from 1 ft,87,84
335,3,0:37.0,,Shooting foul by J. Green (drawn by J. Johnson),87,84
336,3,0:37.0,,J. Johnson makes free throw 1 of 1,87,85
337,3,0:26.0,E. Payton misses 2-pt jump shot from 16 ft,,87,85
338,3,0:25.0,,Defensive rebound by T. Johnson,87,85
339,3,0:05.0,,J. Johnson makes 2-pt jump shot from 19 ft,87,87
340,3,0:00.0,E. Payton misses 2-pt layup from 3 ft,,87,87
341,3,0:00.0,Offensive rebound by Team,,87,87
342,4,11:41.0,,W. Ellington misses 3-pt jump shot from 25 ft,87,87
343,4,11:40.0,Defensive rebound by M. Hezonja,,87,87
344,4,11:24.0,D. Augustin misses 2-pt jump shot from 18 ft,,87,87
345,4,11:23.0,Offensive rebound by B. Biyombo,,87,87
346,4,11:20.0,B. Biyombo makes 2-pt dunk at rim,,89,87
347,4,11:09.0,,G. Dragić misses 2-pt layup from 1 ft,89,87
348,4,11:08.0,Defensive rebound by J. Green,,89,87
349,4,10:58.0,,Flagrant foul type 1 by D. Augustin (drawn by T. Johnson),89,87
350,4,10:58.0,Turnover by D. Augustin (offensive foul),,89,87
351,4,10:58.0,,T. Johnson makes flagrant free throw 1 of 2,89,88
352,4,10:58.0,,T. Johnson makes flagrant free throw 2 of 2,89,89
353,4,10:48.0,,J. Johnson makes 2-pt jump shot from 16 ft,89,91
354,4,10:31.0,J. Green misses 2-pt jump shot from 8 ft (block by J. Johnson),,89,91
355,4,10:30.0,,Defensive rebound by Team,89,91
356,4,10:30.0,Loose ball foul by B. Biyombo (drawn by W. Reed),,89,91
357,4,10:11.0,,W. Ellington misses 3-pt jump shot from 25 ft,89,91
358,4,10:10.0,Defensive rebound by B. Biyombo,,89,91
359,4,10:04.0,Personal foul by G. Dragić (drawn by B. Biyombo),,89,91
360,4,10:04.0,,O. White enters the game for J. Johnson,89,91
361,4,9:57.0,Personal foul by W. Ellington (drawn by M. Hezonja),,89,91
362,4,9:46.0,E. Payton misses 2-pt jump shot from 15 ft,,89,91
363,4,9:45.0,,Defensive rebound by T. Johnson,89,91
364,4,9:33.0,,T. Johnson makes 2-pt jump shot from 17 ft,89,93
365,4,9:21.0,M. Hezonja makes 3-pt jump shot from 25 ft (assist by E. Payton),,92,93
366,4,8:56.0,,O. White misses 2-pt jump shot from 9 ft,92,93
367,4,8:55.0,Defensive rebound by E. Payton,,92,93
368,4,8:51.0,E. Payton makes 2-pt layup from 2 ft,,94,93
369,4,8:28.0,,W. Reed misses 2-pt hook shot from 4 ft,94,93
370,4,8:27.0,Defensive rebound by E. Payton,,94,93
371,4,8:22.0,E. Payton makes 2-pt layup from 1 ft,,96,93
372,4,8:22.0,,Miami full timeout,96,93
373,4,8:22.0,,H. Whiteside enters the game for W. Reed,96,93
374,4,8:06.0,,T. Johnson misses 2-pt jump shot from 8 ft,96,93
375,4,8:05.0,Defensive rebound by B. Biyombo,,96,93
376,4,7:44.0,J. Green misses 3-pt jump shot from 25 ft,,96,93
377,4,7:43.0,,Defensive rebound by H. Whiteside,96,93
378,4,7:31.0,,Personal foul by J. Green (drawn by H. Whiteside),96,93
379,4,7:31.0,,D. Waiters enters the game for G. Dragić,96,93
380,4,7:31.0,,J. Johnson enters the game for O. White,96,93
381,4,7:17.0,,Turnover by Team (shot clock),96,93
382,4,7:09.0,Personal foul by D. Waiters (drawn by E. Payton),,96,93
383,4,7:01.0,E. Payton misses 2-pt jump shot from 18 ft,,96,93
384,4,7:00.0,,Defensive rebound by H. Whiteside,96,93
385,4,6:51.0,,D. Waiters misses 2-pt layup from 2 ft,96,93
