,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
441,4,4:36.0,,Offensive rebound by N. Jokić,92,100
442,4,4:36.0,,N. Jokić misses 2-pt jump shot from 5 ft (block by A. Aminu),92,100
443,4,4:33.0,Defensive rebound by D. Lillard,,92,100
444,4,4:27.0,Shooting foul by N. Jokić (drawn by A. Aminu),,92,100
445,4,4:27.0,A. Aminu misses free throw 1 of 2,,92,100
446,4,4:27.0,Offensive rebound by Team,,92,100
447,4,4:27.0,,W. Chandler enters the game for N. Jokić,92,100
448,4,4:27.0,A. Aminu makes free throw 2 of 2,,93,100
449,4,4:10.0,,W. Chandler misses 2-pt jump shot from 5 ft (block by C. McCollum),93,100
450,4,4:08.0,Defensive rebound by M. Harkless,,93,100
451,4,3:59.0,A. Aminu misses 3-pt jump shot from 25 ft,,93,100
452,4,3:59.0,,Defensive rebound by W. Barton,93,100
453,4,3:47.0,,W. Barton misses 2-pt jump shot from 17 ft,93,100
454,4,3:47.0,Defensive rebound by A. Aminu,,93,100
455,4,3:36.0,D. Lillard misses 3-pt jump shot from 25 ft,,93,100
456,4,3:34.0,,Defensive rebound by W. Chandler,93,100
457,4,3:12.0,,D. Gallinari makes 2-pt jump shot from 20 ft (assist by E. Mudiay),93,102
458,4,3:00.0,,Offensive charge foul by M. Plumlee (drawn by E. Mudiay),93,102
459,4,3:00.0,Turnover by M. Plumlee (offensive foul),,93,102
460,4,3:00.0,,Denver full timeout,93,102
461,4,2:39.0,,D. Gallinari misses 3-pt jump shot from 27 ft,93,102
462,4,2:38.0,Defensive rebound by A. Aminu,,93,102
463,4,2:29.0,C. McCollum makes 2-pt jump shot from 18 ft,,95,102
464,4,2:06.0,,Shooting foul by C. McCollum (drawn by W. Barton),95,102
465,4,2:06.0,,W. Barton makes free throw 1 of 2,95,103
466,4,2:06.0,A. Crabbe enters the game for M. Plumlee,,95,103
467,4,2:06.0,,W. Barton makes free throw 2 of 2,95,104
468,4,1:57.0,D. Lillard misses 2-pt layup from 1 ft,,95,104
469,4,1:56.0,,Defensive rebound by E. Mudiay,95,104
470,4,1:33.0,,W. Chandler misses 3-pt jump shot from 23 ft,95,104
471,4,1:30.0,Defensive rebound by C. McCollum,,95,104
472,4,1:26.0,Shooting foul by K. Faried (drawn by M. Harkless),,95,104
473,4,1:26.0,M. Harkless makes free throw 1 of 2,,96,104
474,4,1:26.0,M. Harkless misses free throw 2 of 2,,96,104
475,4,1:25.0,,Defensive rebound by K. Faried,96,104
476,4,1:14.0,,E. Mudiay misses 2-pt dunk at rim,96,104
477,4,1:12.0,,Offensive rebound by W. Barton,96,104
478,4,1:00.0,,D. Gallinari misses 2-pt jump shot from 12 ft,96,104
479,4,0:59.0,Defensive rebound by A. Aminu,,96,104
480,4,0:53.0,Turnover by A. Aminu (lost ball; steal by K. Faried),,96,104
481,4,0:49.0,,Turnover by K. Faried (bad pass; steal by A. Crabbe),96,104
482,4,0:47.0,D. Lillard makes 3-pt jump shot from 28 ft (assist by A. Crabbe),,99,104
483,4,0:47.0,,Denver full timeout,99,104
484,4,0:24.0,,D. Gallinari misses 2-pt jump shot from 21 ft,99,104
485,4,0:22.0,Defensive rebound by C. McCollum,,99,104
486,4,0:15.0,C. McCollum makes 2-pt layup from 3 ft (assist by A. Crabbe),,101,104
487,4,0:15.0,Shooting foul by E. Mudiay (drawn by C. McCollum),,101,104
488,4,0:15.0,,N. Jokić enters the game for W. Barton,101,104
489,4,0:15.0,S. Napier enters the game for M. Harkless,,102,104
490,4,0:15.0,,W. Barton enters the game for W. Chandler,102,104
491,4,0:15.0,,J. Nelson enters the game for K. Faried,102,104
492,4,0:15.0,C. McCollum makes free throw 1 of 1,,102,104
493,4,0:15.0,,Denver full timeout,102,104
494,4,0:14.0,,Personal take foul by C. McCollum (drawn by W. Barton),102,104
495,4,0:12.0,,Turnover by E. Mudiay (bad pass),102,104
496,4,0:12.0,Portland full timeout,,102,104
497,4,0:12.0,,W. Chandler enters the game for N. Jokić,102,104
498,4,0:12.0,,K. Faried enters the game for J. Nelson,102,104
499,4,0:12.0,M. Harkless enters the game for S. Napier,,102,104
500,4,0:07.0,Turnover by D. Lillard (lost ball; steal by E. Mudiay),,102,104
501,4,0:04.0,,Personal take foul by A. Crabbe (drawn by W. Chandler),102,104
502,4,0:04.0,,W. Chandler misses free throw 1 of 2,102,104
503,4,0:04.0,,Offensive rebound by Team,102,104
504,4,0:04.0,,W. Chandler misses free throw 2 of 2,102,104
505,4,0:04.0,E. Davis enters the game for A. Aminu,,102,104
506,4,0:04.0,M. Plumlee enters the game for A. Crabbe,,102,104
507,4,0:03.0,Defensive rebound by C. McCollum,,102,104
508,4,0:03.0,Portland full timeout,,102,104
509,4,0:03.0,A. Crabbe enters the game for M. Harkless,,102,104
510,4,0:03.0,M. Leonard enters the game for E. Davis,,102,104
511,4,0:02.0,D. Lillard makes 2-pt layup from 2 ft (assist by M. Plumlee),,104,104
512,4,0:02.0,,Denver full timeout,104,104
513,4,0:02.0,A. Aminu enters the game for M. Plumlee,,104,104
514,4,0:02.0,M. Harkless enters the game for M. Leonard,,104,104
515,4,0:02.0,,N. Jokić enters the game for K. Faried,104,104
516,4,0:01.0,,N. Jokić misses 3-pt jump shot from 25 ft,104,104
517,4,0:00.0,,Offensive rebound by Team,104,104
518,1OT,4:42.0,D. Lillard misses 2-pt jump shot from 17 ft,,104,104
519,1OT,4:41.0,,Defensive rebound by E. Mudiay,104,104
520,1OT,4:26.0,,N. Jokić makes 2-pt jump shot from 15 ft (assist by E. Mudiay),104,106
521,1OT,4:09.0,C. McCollum makes 3-pt jump shot from 26 ft,,107,106
522,1OT,3:51.0,,N. Jokić makes 3-pt jump shot from 25 ft (assist by E. Mudiay),107,109
523,1OT,3:25.0,C. McCollum makes 2-pt jump shot from 13 ft,,109,109
524,1OT,3:08.0,,D. Gallinari misses 3-pt jump shot from 27 ft,109,109
525,1OT,3:07.0,,Offensive rebound by Team,109,109
526,1OT,2:58.0,,Shooting foul by M. Harkless (drawn by E. Mudiay),109,109
527,1OT,2:58.0,,E. Mudiay makes free throw 1 of 2,109,110
528,1OT,2:58.0,A. Crabbe enters the game for M. Harkless,,109,109
529,1OT,2:58.0,,E. Mudiay makes free throw 2 of 2,109,111
530,1OT,2:36.0,C. McCollum misses 2-pt jump shot from 17 ft,,109,111
531,1OT,2:35.0,,Defensive rebound by N. Jokić,109,111
532,1OT,2:19.0,,W. Barton misses 2-pt layup from 2 ft,109,111
533,1OT,2:17.0,Defensive rebound by A. Aminu,,109,111
534,1OT,2:02.0,C. McCollum misses 2-pt layup at rim,,109,111
535,1OT,2:01.0,,Defensive rebound by N. Jokić,109,111
536,1OT,1:46.0,,N. Jokić misses 3-pt jump shot from 25 ft,109,111
537,1OT,1:45.0,Defensive rebound by A. Aminu,,109,111
538,1OT,1:34.0,A. Aminu misses 3-pt jump shot from 26 ft,,109,111
539,1OT,1:31.0,,Defensive rebound by N. Jokić,109,111
540,1OT,1:30.0,,Denver full timeout,109,111
541,1OT,1:16.0,,D. Gallinari makes 2-pt layup from 2 ft,109,113
542,1OT,1:02.0,Shooting foul by K. Faried (drawn by M. Plumlee),,109,113
543,1OT,1:02.0,M. Plumlee makes free throw 1 of 2,,110,113
544,1OT,1:02.0,M. Plumlee makes free throw 2 of 2,,111,113
545,1OT,0:45.0,,N. Jokić misses 3-pt jump shot from 25 ft,111,113
546,1OT,0:43.0,Defensive rebound by C. McCollum,,111,113
547,1OT,0:35.0,C. McCollum makes 2-pt jump shot from 3 ft,,113,113
548,1OT,0:35.0,,Denver full timeout,113,113
549,1OT,0:18.0,,D. Gallinari misses 2-pt layup from 2 ft (block by A. Aminu),113,113
550,1OT,0:16.0,Defensive rebound by C. McCollum,,113,113
551,1OT,0:00.0,D. Lillard makes 2-pt jump shot from 7 ft,,115,113
552,1OT,0:00.0,,Denver full timeout,115,113
553,1OT,0:00.0,,D. Gallinari misses 3-pt jump shot from 29 ft,115,113
554,1OT,0:00.0,,Offensive rebound by Team,115,113
