,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CLEVELAND_ACTION,BROOKLYN_SCORE,CLEVELAND_SCORE
41,1,7:10.0,,T. Thompson makes 2-pt dunk at rim,6,10
42,1,6:59.0,J. Hamilton misses 3-pt jump shot from 23 ft,,6,10
43,1,6:59.0,,Defensive rebound by K. Love,6,10
44,1,6:48.0,,D. Liggins misses 3-pt jump shot from 23 ft,6,10
45,1,6:47.0,Defensive rebound by J. Hamilton,,6,10
46,1,6:40.0,S. Kilpatrick makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),,9,10
47,1,6:23.0,,T. Thompson makes 2-pt jump shot from 9 ft (assist by K. Irving),9,12
48,1,6:11.0,J. Hamilton misses 3-pt jump shot from 28 ft,,9,12
49,1,6:10.0,,Defensive rebound by T. Thompson,9,12
50,1,6:06.0,,Shooting foul by J. Hamilton (drawn by K. Love),9,12
51,1,6:06.0,,K. Love makes free throw 1 of 2,9,13
52,1,6:06.0,L. Scola enters the game for J. Hamilton,,9,13
53,1,6:06.0,J. Harris enters the game for B. Bogdanović,,9,13
54,1,6:06.0,,K. Love makes free throw 2 of 2,9,14
55,1,5:57.0,Turnover by B. Lopez (bad pass; steal by D. Liggins),,9,14
56,1,5:47.0,,T. Thompson makes 2-pt layup at rim (assist by K. Irving),9,16
57,1,5:34.0,B. Lopez misses 2-pt jump shot from 5 ft,,9,16
58,1,5:31.0,Offensive rebound by B. Lopez,,9,16
59,1,5:31.0,B. Lopez misses 2-pt layup from 2 ft,,9,16
60,1,5:29.0,,Defensive rebound by T. Thompson,9,16
61,1,5:26.0,,L. James makes 2-pt layup from 1 ft (assist by K. Irving),9,18
62,1,5:26.0,Brooklyn full timeout,,9,18
63,1,5:26.0,J. Hamilton enters the game for B. Lopez,,9,18
64,1,5:26.0,B. Bogdanović enters the game for S. Kilpatrick,,9,18
65,1,5:12.0,Personal foul by D. Liggins (drawn by J. Harris),,9,18
66,1,5:12.0,,I. Shumpert enters the game for D. Liggins,9,18
67,1,5:06.0,J. Lin misses 2-pt jump shot from 11 ft,,9,18
68,1,5:05.0,,Defensive rebound by K. Love,9,18
69,1,5:04.0,,Turnover by K. Love (lost ball; steal by J. Lin),9,18
70,1,5:01.0,J. Lin makes 2-pt layup from 2 ft,,11,18
71,1,4:44.0,,K. Irving misses 3-pt jump shot from 25 ft,11,18
72,1,4:43.0,Defensive rebound by L. Scola,,11,18
73,1,4:34.0,L. Scola misses 2-pt jump shot from 22 ft,,11,18
74,1,4:34.0,,Defensive rebound by K. Love,11,18
75,1,4:22.0,,K. Love misses 3-pt jump shot from 26 ft,11,18
76,1,4:21.0,,Offensive rebound by T. Thompson,11,18
77,1,4:16.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by T. Thompson),11,21
78,1,4:06.0,S. Dinwiddie enters the game for J. Lin,,11,21
79,1,4:00.0,J. Harris misses 2-pt jump shot from 20 ft,,11,21
80,1,4:00.0,,Defensive rebound by K. Irving,11,21
81,1,3:53.0,,Turnover by T. Thompson (traveling),11,21
82,1,3:28.0,J. Hamilton misses 2-pt jump shot from 7 ft,,11,21
83,1,3:28.0,,Defensive rebound by Team,11,21
84,1,3:28.0,,M. Dunleavy enters the game for K. Irving,11,21
85,1,3:28.0,,R. Jefferson enters the game for L. James,11,21
86,1,3:09.0,,K. Love misses 2-pt jump shot from 13 ft,11,21
87,1,3:06.0,,Offensive rebound by T. Thompson,11,21
88,1,3:06.0,,T. Thompson makes 2-pt dunk at rim,11,23
89,1,2:46.0,B. Bogdanović misses 2-pt jump shot from 15 ft,,11,23
90,1,2:46.0,,Defensive rebound by K. Love,11,23
91,1,2:38.0,,R. Jefferson misses 2-pt jump shot from 21 ft,11,23
92,1,2:38.0,Defensive rebound by B. Bogdanović,,11,23
93,1,2:33.0,,Offensive charge foul by B. Bogdanović (drawn by R. Jefferson),11,23
94,1,2:33.0,Turnover by B. Bogdanović (offensive foul),,11,23
95,1,2:33.0,,Cleveland full timeout,11,23
96,1,2:33.0,B. Lopez enters the game for B. Bogdanović,,11,23
97,1,2:33.0,R. Hollis-Jefferson enters the game for J. Hamilton,,11,23
98,1,2:12.0,,M. Dunleavy makes 2-pt layup from 1 ft (assist by I. Shumpert),11,25
99,1,2:00.0,J. Harris misses 3-pt jump shot from 25 ft,,11,25
100,1,1:59.0,,Defensive rebound by K. Love,11,25
101,1,1:52.0,,I. Shumpert makes 2-pt jump shot from 23 ft,11,27
102,1,1:26.0,B. Lopez makes 2-pt jump shot from 10 ft,,13,27
103,1,1:14.0,,I. Shumpert misses 3-pt jump shot from 26 ft,13,27
104,1,1:10.0,Defensive rebound by L. Scola,,13,27
105,1,1:00.0,R. Hollis-Jefferson misses 2-pt jump shot from 17 ft,,13,27
106,1,1:00.0,,Defensive rebound by K. Love,13,27
107,1,0:40.0,,Turnover by M. Dunleavy (bad pass; steal by R. Hollis-Jefferson),13,27
108,1,0:39.0,,Violation by R. Jefferson (kicked ball),13,27
109,1,0:39.0,,L. James enters the game for K. Love,13,27
110,1,0:30.0,S. Dinwiddie makes 2-pt layup at rim,,15,27
111,1,0:14.0,,I. Shumpert makes 2-pt jump shot from 13 ft,15,29
112,1,0:14.0,,Loose ball foul by T. Thompson (drawn by S. Dinwiddie),15,29
113,1,0:14.0,,C. Frye enters the game for T. Thompson,15,29
114,2,11:42.0,,Turnover by I. Shumpert (bad pass; steal by S. Kilpatrick),15,29
115,2,11:35.0,Shooting foul by I. Shumpert (drawn by S. Kilpatrick),,15,29
116,2,11:35.0,S. Kilpatrick makes free throw 1 of 2,,16,29
117,2,11:35.0,S. Kilpatrick makes free throw 2 of 2,,17,29
118,2,11:27.0,,C. Frye makes 2-pt layup from 3 ft (assist by M. Dunleavy),17,31
119,2,11:05.0,S. Kilpatrick misses 2-pt jump shot from 12 ft,,17,31
120,2,11:03.0,,Defensive rebound by C. Frye,17,31
121,2,10:57.0,,M. Dunleavy misses 3-pt jump shot from 24 ft,17,31
122,2,10:57.0,Defensive rebound by S. Kilpatrick,,17,31
123,2,10:46.0,Shooting foul by M. Dunleavy (drawn by R. Hollis-Jefferson),,17,31
124,2,10:46.0,R. Hollis-Jefferson makes free throw 1 of 2,,18,31
125,2,10:46.0,R. Hollis-Jefferson makes free throw 2 of 2,,19,31
126,2,10:35.0,,Personal foul by J. Hamilton (drawn by C. Frye),19,31
127,2,10:28.0,,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by C. Frye),19,34
128,2,10:16.0,S. Kilpatrick makes 3-pt jump shot from 26 ft (assist by C. LeVert),,22,34
129,2,10:06.0,,L. James makes 2-pt layup from 1 ft (assist by R. Jefferson),22,36
130,2,9:52.0,Personal foul by R. Jefferson (drawn by R. Hollis-Jefferson),,22,36
131,2,9:52.0,J. Lin enters the game for R. Hollis-Jefferson,,22,36
132,2,9:52.0,,K. Irving enters the game for I. Shumpert,22,36
133,2,9:43.0,S. Kilpatrick misses 2-pt jump shot from 18 ft,,22,36
134,2,9:41.0,,Defensive rebound by L. James,22,36
135,2,9:36.0,,R. Jefferson makes 2-pt layup from 2 ft (assist by L. James),22,38
136,2,9:30.0,A. Bennett misses 3-pt jump shot from 25 ft,,22,38
137,2,9:29.0,,Defensive rebound by L. James,22,38
138,2,9:23.0,,M. Dunleavy makes 2-pt layup from 1 ft (assist by L. James),22,40
139,2,9:23.0,Brooklyn full timeout,,22,40
140,2,9:23.0,R. Hollis-Jefferson enters the game for J. Hamilton,,22,40
141,2,9:09.0,S. Kilpatrick misses 3-pt jump shot from 27 ft,,22,40
142,2,9:08.0,,Defensive rebound by C. Frye,22,40
143,2,8:59.0,,R. Jefferson misses 3-pt jump shot from 25 ft,22,40
144,2,8:58.0,Defensive rebound by R. Hollis-Jefferson,,22,40
145,2,8:52.0,Turnover by R. Hollis-Jefferson (bad pass; steal by K. Irving),,22,40
146,2,8:50.0,,R. Jefferson makes 2-pt layup at rim (assist by K. Irving),22,42
147,2,8:50.0,,Shooting foul by J. Lin (drawn by R. Jefferson),22,42
148,2,8:50.0,,R. Jefferson makes free throw 1 of 1,22,43
149,2,8:34.0,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by S. Kilpatrick),,24,43
150,2,8:14.0,,K. Irving makes 2-pt layup at rim,24,45
151,2,8:00.0,J. Lin misses 2-pt jump shot from 18 ft,,24,45
152,2,7:59.0,,Defensive rebound by L. James,24,45
153,2,7:49.0,,M. Dunleavy misses 3-pt jump shot from 24 ft,24,45
154,2,7:48.0,Defensive rebound by C. LeVert,,24,45
155,2,7:40.0,C. LeVert misses 3-pt jump shot from 25 ft,,24,45
156,2,7:40.0,,Defensive rebound by K. Irving,24,45
157,2,7:27.0,,M. Dunleavy makes 3-pt jump shot from 23 ft (assist by C. Frye),24,48
158,2,7:07.0,Turnover by J. Lin (bad pass; steal by L. James),,24,48
159,2,7:02.0,,L. James misses 2-pt layup from 1 ft,24,48
160,2,7:02.0,,Offensive rebound by M. Dunleavy,24,48
161,2,7:02.0,,M. Dunleavy makes 2-pt layup at rim,24,50
162,2,6:55.0,Personal foul by R. Jefferson (drawn by J. Lin),,24,50
163,2,6:55.0,B. Lopez enters the game for S. Kilpatrick,,24,50
164,2,6:55.0,J. Harris enters the game for A. Bennett,,24,50
165,2,6:55.0,,I. Shumpert enters the game for R. Jefferson,24,50
166,2,6:45.0,J. Lin misses 3-pt jump shot from 26 ft,,24,50
167,2,6:44.0,,Defensive rebound by M. Dunleavy,24,50
168,2,6:37.0,,K. Irving misses 2-pt layup from 2 ft (block by J. Harris),24,50
169,2,6:37.0,,Offensive rebound by Team,24,50
170,2,6:32.0,,C. Frye misses 3-pt jump shot from 24 ft,24,50
171,2,6:32.0,Defensive rebound by J. Harris,,24,50
172,2,6:25.0,B. Lopez makes 2-pt layup from 1 ft (assist by R. Hollis-Jefferson),,26,50
173,2,6:25.0,,Cleveland full timeout,26,50
174,2,6:10.0,,C. Frye makes 2-pt jump shot from 7 ft (assist by L. James),26,52
175,2,5:57.0,Turnover by B. Lopez (lost ball; steal by L. James),,26,52
176,2,5:51.0,,L. James makes 2-pt layup from 1 ft,26,54
177,2,5:46.0,Turnover by J. Lin (bad pass),,26,54
178,2,5:38.0,,Personal foul by B. Lopez (drawn by K. Irving),26,54
179,2,5:38.0,B. Bogdanović enters the game for C. LeVert,,26,54
180,2,5:38.0,,T. Thompson enters the game for C. Frye,26,54
181,2,5:38.0,,K. Love enters the game for M. Dunleavy,26,54
182,2,5:30.0,,I. Shumpert misses 2-pt jump shot from 18 ft,26,54
183,2,5:30.0,Defensive rebound by J. Lin,,26,54
184,2,5:20.0,B. Bogdanović misses 2-pt jump shot from 8 ft,,26,54
185,2,5:19.0,,Defensive rebound by I. Shumpert,26,54
186,2,5:02.0,,K. Irving misses 3-pt jump shot from 22 ft,26,54
187,2,5:02.0,,Offensive rebound by K. Irving,26,54
188,2,4:58.0,,Turnover by T. Thompson (lost ball),26,54
189,2,4:53.0,B. Lopez makes 2-pt layup from 2 ft (assist by J. Lin),,28,54
190,2,4:39.0,,L. James misses 3-pt jump shot from 28 ft,28,54
191,2,4:39.0,Defensive rebound by J. Harris,,28,54
192,2,4:31.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by J. Lin),,31,54
193,2,4:29.0,,Cleveland full timeout,31,54
194,2,4:29.0,,D. Liggins enters the game for L. James,31,54
195,2,4:12.0,,K. Irving makes 2-pt jump shot from 15 ft,31,56
196,2,4:01.0,J. Lin makes 2-pt jump shot from 12 ft (assist by B. Lopez),,33,56
197,2,3:40.0,,K. Love misses 2-pt hook shot from 6 ft,33,56
198,2,3:39.0,Defensive rebound by B. Bogdanović,,33,56
199,2,3:31.0,B. Bogdanović misses 3-pt jump shot from 30 ft,,33,56
200,2,3:30.0,,Defensive rebound by T. Thompson,33,56
201,2,3:23.0,,K. Love makes 2-pt layup from 1 ft (assist by K. Irving),33,58
202,2,3:01.0,J. Harris misses 3-pt jump shot from 24 ft,,33,58
203,2,3:01.0,,Defensive rebound by K. Love,33,58
204,2,2:56.0,,Shooting foul by B. Lopez (drawn by K. Irving),33,58
205,2,2:56.0,Official timeout,,33,58
206,2,2:56.0,,K. Irving makes free throw 1 of 2,33,59
207,2,2:56.0,,K. Irving makes free throw 2 of 2,33,60
208,2,2:40.0,Turnover by J. Harris (bad pass; steal by K. Irving),,33,60
209,2,2:31.0,,I. Shumpert misses 2-pt jump shot from 6 ft,33,60
210,2,2:31.0,,Offensive rebound by K. Love,33,60
211,2,2:31.0,,Shooting foul by R. Hollis-Jefferson (drawn by K. Love),33,60
212,2,2:31.0,,K. Love makes free throw 1 of 2,33,61
213,2,2:31.0,S. Kilpatrick enters the game for J. Harris,,33,61
214,2,2:31.0,,L. James enters the game for D. Liggins,33,61
215,2,2:31.0,,K. Love makes free throw 2 of 2,33,62
216,2,2:17.0,Turnover by B. Bogdanović (lost ball; steal by K. Irving),,33,62
217,2,2:04.0,,L. James misses 2-pt hook shot from 8 ft,33,62
218,2,2:02.0,Defensive rebound by R. Hollis-Jefferson,,33,62
219,2,1:53.0,J. Lin misses 3-pt jump shot from 28 ft,,33,62
220,2,1:52.0,,Defensive rebound by K. Love,33,62
221,2,1:41.0,,L. James misses 3-pt jump shot from 27 ft,33,62
222,2,1:39.0,Defensive rebound by R. Hollis-Jefferson,,33,62
223,2,1:32.0,R. Hollis-Jefferson makes 2-pt layup at rim,,35,62
224,2,1:14.0,,K. Love misses 2-pt layup from 1 ft,35,62
225,2,1:13.0,,Offensive rebound by T. Thompson,35,62
226,2,1:11.0,,T. Thompson makes 2-pt dunk at rim,35,64
227,2,0:53.0,B. Lopez makes 3-pt jump shot from 25 ft (assist by S. Kilpatrick),,38,64
228,2,0:33.0,,L. James makes 2-pt jump shot from 9 ft,38,66
229,2,0:29.0,J. Lin makes 2-pt layup from 1 ft,,40,66
230,2,0:07.0,,I. Shumpert misses 3-pt jump shot from 27 ft,40,66
231,2,0:06.0,Defensive rebound by B. Lopez,,40,66
232,2,0:00.0,R. Hollis-Jefferson misses 3-pt jump shot from 27 ft,,40,66
233,2,0:00.0,Offensive rebound by Team,,40,66
234,3,11:37.0,,K. Love misses 3-pt jump shot from 24 ft,40,66
235,3,11:37.0,,Offensive rebound by L. James,40,66
236,3,11:35.0,,Turnover by L. James (bad pass),40,66
237,3,11:19.0,B. Lopez makes 2-pt jump shot from 17 ft (assist by S. Kilpatrick),,42,66
238,3,10:54.0,,K. Love makes 3-pt jump shot from 23 ft (assist by K. Irving),42,69
239,3,10:34.0,B. Bogdanović misses 3-pt jump shot from 29 ft,,42,69
240,3,10:33.0,,Defensive rebound by K. Love,42,69
241,3,10:32.0,,Personal foul by B. Bogdanović (drawn by L. James),42,69
242,3,10:25.0,,L. James makes 2-pt layup from 1 ft,42,71
243,3,10:25.0,,Shooting foul by B. Bogdanović (drawn by L. James),42,71
244,3,10:25.0,,L. James makes free throw 1 of 1,42,72
245,3,10:07.0,R. Hollis-Jefferson misses 2-pt layup from 1 ft,,42,72
246,3,10:07.0,,Defensive rebound by K. Love,42,72
247,3,10:07.0,,Personal foul by R. Hollis-Jefferson (drawn by K. Love),42,72
248,3,9:52.0,,L. James misses 2-pt jump shot from 14 ft,42,72
249,3,9:50.0,Defensive rebound by S. Kilpatrick,,42,72
250,3,9:47.0,S. Kilpatrick misses 2-pt jump shot from 11 ft,,42,72
251,3,9:46.0,,Defensive rebound by K. Irving,42,72
252,3,9:39.0,,D. Liggins makes 3-pt jump shot from 24 ft (assist by K. Irving),42,75
253,3,9:34.0,Personal foul by D. Liggins (drawn by J. Lin),,42,75
254,3,9:26.0,J. Lin makes 2-pt jump shot from 15 ft,,44,75
255,3,9:04.0,,L. James misses 2-pt layup from 1 ft (block by B. Lopez),44,75
256,3,9:03.0,,Offensive rebound by T. Thompson,44,75
257,3,8:57.0,,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),44,77
258,3,8:52.0,Turnover by J. Lin (bad pass),,44,77
259,3,8:39.0,,Turnover by K. Irving (bad pass),44,77
260,3,8:24.0,Turnover by J. Lin (bad pass; steal by K. Irving),,44,77
261,3,8:18.0,,K. Irving makes 2-pt layup from 2 ft,44,79
262,3,7:51.0,S. Kilpatrick makes 2-pt jump shot from 11 ft (assist by J. Lin),,46,79
263,3,7:28.0,,K. Love misses 3-pt jump shot from 24 ft,46,79
264,3,7:28.0,Defensive rebound by S. Kilpatrick,,46,79
265,3,7:13.0,S. Kilpatrick misses 3-pt jump shot from 26 ft,,46,79
266,3,7:12.0,,Defensive rebound by K. Irving,46,79
267,3,7:05.0,,K. Love misses 3-pt jump shot from 24 ft,46,79
268,3,7:05.0,,Offensive rebound by T. Thompson,46,79
269,3,6:53.0,,K. Love makes 2-pt layup from 3 ft,46,81
270,3,6:53.0,Brooklyn full timeout,,46,81
271,3,6:53.0,J. Harris enters the game for B. Bogdanović,,46,81
272,3,6:41.0,B. Lopez misses 2-pt jump shot from 7 ft,,46,81
273,3,6:40.0,,Defensive rebound by K. Love,46,81
274,3,6:37.0,,Shooting foul by J. Harris (drawn by L. James),46,81
275,3,6:37.0,,L. James misses free throw 1 of 2,46,81
276,3,6:37.0,,Offensive rebound by Team,46,81
277,3,6:37.0,,L. James makes free throw 2 of 2,46,82
278,3,6:28.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by J. Lin),,48,82
279,3,6:02.0,,L. James misses 2-pt jump shot from 13 ft,48,82
280,3,6:00.0,,Offensive rebound by Team,48,82
281,3,5:59.0,L. Scola enters the game for B. Lopez,,48,82
282,3,5:50.0,,Personal foul by L. Scola (drawn by T. Thompson),48,82
283,3,5:50.0,,T. Thompson makes free throw 1 of 2,48,83
284,3,5:50.0,J. Hamilton enters the game for R. Hollis-Jefferson,,48,83
285,3,5:50.0,,T. Thompson makes free throw 2 of 2,48,84
286,3,5:28.0,S. Kilpatrick misses 3-pt jump shot from 23 ft,,48,84
287,3,5:28.0,,Defensive rebound by K. Love,48,84
288,3,5:23.0,,Shooting foul by J. Harris (drawn by L. James),48,84
289,3,5:23.0,,L. James makes free throw 1 of 2,48,85
290,3,5:23.0,C. LeVert enters the game for S. Kilpatrick,,48,85
291,3,5:23.0,,L. James makes free throw 2 of 2,48,86
292,3,5:04.0,Turnover by J. Lin (bad pass; steal by L. James),,48,86
293,3,5:00.0,,K. Irving misses 2-pt layup from 3 ft (block by C. LeVert),48,86
294,3,5:00.0,,Offensive rebound by Team,48,86
295,3,5:00.0,S. Dinwiddie enters the game for J. Lin,,48,86
296,3,4:57.0,,L. James makes 2-pt dunk at rim (assist by K. Irving),48,88
297,3,4:39.0,Turnover by C. LeVert (bad pass),,48,88
298,3,4:25.0,,K. Irving makes 2-pt jump shot from 11 ft (assist by L. James),48,90
299,3,4:09.0,Personal foul by D. Liggins (drawn by C. LeVert),,48,90
300,3,4:09.0,,J. McRae enters the game for D. Liggins,48,90
301,3,3:58.0,C. LeVert misses 3-pt jump shot from 24 ft,,48,90
302,3,3:58.0,Offensive rebound by C. LeVert,,48,90
303,3,3:57.0,Personal foul by K. Irving (drawn by C. LeVert),,48,90
304,3,3:57.0,,J. Jones enters the game for K. Love,48,90
305,3,3:57.0,,I. Shumpert enters the game for L. James,48,90
306,3,3:57.0,,K. Felder enters the game for K. Irving,48,90
307,3,3:49.0,J. Harris misses 3-pt jump shot from 25 ft,,48,90
308,3,3:49.0,,Defensive rebound by T. Thompson,48,90
309,3,3:34.0,,Shooting foul by S. Dinwiddie (drawn by J. McRae),48,90
310,3,3:34.0,,J. McRae makes free throw 1 of 2,48,91
311,3,3:34.0,,C. Frye enters the game for T. Thompson,48,91
312,3,3:34.0,,J. McRae makes free throw 2 of 2,48,92
313,3,3:22.0,L. Scola misses 2-pt layup from 1 ft,,48,92
314,3,3:20.0,,Defensive rebound by I. Shumpert,48,92
315,3,3:12.0,,J. McRae misses 2-pt jump shot from 4 ft (block by J. Hamilton),48,92
316,3,3:11.0,Defensive rebound by J. Harris,,48,92
317,3,3:00.0,J. Hamilton makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,50,92
318,3,2:47.0,,I. Shumpert misses 3-pt jump shot from 25 ft,50,92
319,3,2:47.0,Defensive rebound by J. Hamilton,,50,92
320,3,2:33.0,Shooting foul by J. McRae (drawn by C. LeVert),,50,92
321,3,2:33.0,,Cleveland full timeout,50,92
322,3,2:33.0,C. LeVert misses free throw 1 of 2,,50,92
323,3,2:33.0,Offensive rebound by Team,,50,92
324,3,2:33.0,C. LeVert makes free throw 2 of 2,,51,92
325,3,2:19.0,,J. Jones misses 3-pt jump shot from 24 ft,51,92
326,3,2:19.0,Defensive rebound by C. LeVert,,51,92
327,3,2:11.0,C. LeVert misses 2-pt layup from 1 ft,,51,92
328,3,2:08.0,,Defensive rebound by C. Frye,51,92
329,3,2:01.0,,I. Shumpert makes 3-pt jump shot from 25 ft (assist by K. Felder),51,95
330,3,1:42.0,J. Hamilton misses 3-pt jump shot from 23 ft,,51,95
331,3,1:42.0,,Defensive rebound by I. Shumpert,51,95
332,3,1:27.0,,C. Frye makes 2-pt dunk at rim (assist by J. Jones),51,97
333,3,1:13.0,Personal foul by C. Frye (drawn by J. Hamilton),,51,97
334,3,1:13.0,J. Hamilton makes free throw 1 of 2,,52,97
335,3,1:13.0,R. Foye enters the game for J. Harris,,52,97
336,3,1:13.0,J. Hamilton makes free throw 2 of 2,,53,97
337,3,1:01.0,,K. Felder misses 2-pt jump shot from 15 ft,53,97
338,3,0:58.0,Defensive rebound by C. LeVert,,53,97
339,3,0:55.0,R. Foye misses 3-pt jump shot from 25 ft,,53,97
340,3,0:54.0,,Defensive rebound by K. Felder,53,97
341,3,0:51.0,,Shooting foul by C. LeVert (drawn by K. Felder),53,97
342,3,0:51.0,,K. Felder misses free throw 1 of 2,53,97
343,3,0:51.0,,Offensive rebound by Team,53,97
344,3,0:51.0,,K. Felder makes free throw 2 of 2,53,98
345,3,0:37.0,S. Dinwiddie makes 2-pt jump shot from 17 ft,,55,98
346,3,0:37.0,Shooting foul by K. Felder (drawn by S. Dinwiddie),,55,98
347,3,0:37.0,S. Dinwiddie misses free throw 1 of 1,,55,98
348,3,0:37.0,,Defensive rebound by C. Frye,55,98
349,3,0:20.0,,I. Shumpert misses 3-pt jump shot from 24 ft,55,98
350,3,0:20.0,Defensive rebound by J. Hamilton,,55,98
351,3,0:01.0,S. Dinwiddie misses 2-pt layup from 1 ft,,55,98
352,3,0:01.0,Offensive rebound by L. Scola,,55,98
353,3,0:01.0,L. Scola makes 2-pt layup from 1 ft,,57,98
354,4,11:36.0,C. LeVert misses 2-pt jump shot from 6 ft,,57,98
355,4,11:36.0,Offensive rebound by J. Hamilton,,57,98
356,4,11:33.0,J. Hamilton makes 2-pt layup from 1 ft,,59,98
357,4,11:20.0,,C. Frye misses 3-pt jump shot from 26 ft,59,98
358,4,11:19.0,Defensive rebound by Team,,59,98
359,4,11:07.0,L. Scola makes 3-pt jump shot from 24 ft (assist by C. LeVert),,62,98
360,4,10:52.0,,K. Felder makes 2-pt layup from 1 ft,62,100
361,4,10:40.0,J. Hamilton makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,64,100
362,4,10:26.0,R. Hollis-Jefferson enters the game for J. Hamilton,,64,100
363,4,10:22.0,,J. McRae misses 2-pt jump shot from 7 ft (block by R. Foye),64,100
364,4,10:20.0,Defensive rebound by L. Scola,,64,100
365,4,10:15.0,Personal foul by K. Felder (drawn by S. Dinwiddie),,64,100
366,4,10:02.0,,Violation by J. Jones (def goaltending),64,100
367,4,10:02.0,S. Dinwiddie makes 2-pt layup at rim (assist by L. Scola),,66,100
368,4,9:48.0,,J. McRae misses 3-pt jump shot from 27 ft,66,100
369,4,9:48.0,Defensive rebound by C. LeVert,,66,100
370,4,9:35.0,C. LeVert misses 3-pt jump shot from 25 ft,,66,100
371,4,9:34.0,Offensive rebound by L. Scola,,66,100
372,4,9:34.0,Shooting foul by J. Jones (drawn by L. Scola),,66,100
373,4,9:34.0,L. Scola makes 2-pt layup at rim,,68,100
374,4,9:34.0,L. Scola makes free throw 1 of 1,,69,100
375,4,9:20.0,,J. Jones misses 2-pt jump shot from 5 ft,69,100
376,4,9:20.0,Defensive rebound by C. LeVert,,69,100
377,4,9:12.0,Shooting foul by K. Felder (drawn by R. Foye),,69,100
378,4,9:12.0,,Cleveland full timeout,69,100
379,4,9:12.0,R. Foye makes free throw 1 of 2,,70,100
380,4,9:12.0,A. Bennett enters the game for L. Scola,,69,100
381,4,9:12.0,R. Foye makes free throw 2 of 2,,71,100
