,QUARTER,TIME_REMAINING,HOUSTON_ACTION,GOLDEN STATE_ACTION,HOUSTON_SCORE,GOLDEN STATE_SCORE
99,1,0:32.0,Offensive rebound by J. Harden,,23,23
100,1,0:27.0,Shooting foul by S. Livingston (drawn by T. Ariza),,23,23
101,1,0:27.0,T. Ariza makes free throw 1 of 3,,24,23
102,1,0:27.0,T. Ariza misses free throw 2 of 3,,24,23
103,1,0:27.0,Offensive rebound by Team,,24,23
104,1,0:27.0,,K. Thompson enters the game for J. McAdoo,24,23
105,1,0:27.0,T. Ariza makes free throw 3 of 3,,25,23
106,1,0:05.0,,K. Thompson misses 3-pt jump shot from 25 ft,25,23
107,1,0:04.0,Defensive rebound by T. Ariza,,25,23
108,2,11:42.0,L. Williams misses 3-pt jump shot from 27 ft,,25,23
109,2,11:42.0,,Defensive rebound by A. Iguodala,25,23
110,2,11:30.0,,M. Barnes misses 3-pt jump shot from 26 ft,25,23
111,2,11:30.0,Defensive rebound by P. Beverley,,25,23
112,2,11:17.0,P. Beverley misses 2-pt layup from 1 ft,,25,23
113,2,11:16.0,,Defensive rebound by D. West,25,23
114,2,10:55.0,,K. Thompson misses 2-pt jump shot from 19 ft,25,23
115,2,10:55.0,,Offensive rebound by Team,25,23
116,2,10:55.0,,Turnover by Team (shot clock),25,23
117,2,10:34.0,Shooting foul by K. Thompson (drawn by L. Williams),,25,23
118,2,10:34.0,L. Williams makes free throw 1 of 2,,26,23
119,2,10:34.0,L. Williams makes free throw 2 of 2,,27,23
120,2,10:21.0,,Turnover by D. West (lost ball; steal by C. Capela),27,23
121,2,10:13.0,P. Beverley makes 2-pt layup from 2 ft,,29,23
122,2,10:03.0,,I. Clark makes 2-pt jump shot from 10 ft,29,25
123,2,9:55.0,Shooting foul by D. West (drawn by E. Gordon),,29,25
124,2,9:55.0,E. Gordon makes free throw 1 of 2,,30,25
125,2,9:55.0,E. Gordon makes free throw 2 of 2,,31,25
126,2,9:40.0,,K. Thompson misses 2-pt jump shot from 15 ft,31,25
127,2,9:40.0,Defensive rebound by C. Capela,,31,25
128,2,9:30.0,P. Beverley misses 2-pt layup from 2 ft,,31,25
129,2,9:30.0,Offensive rebound by C. Capela,,31,25
130,2,9:29.0,C. Capela makes 2-pt layup from 3 ft,,33,25
131,2,9:16.0,,D. West makes 2-pt jump shot from 20 ft (assist by A. Iguodala),33,27
132,2,9:06.0,L. Williams misses 2-pt layup from 3 ft (block by D. West),,33,27
133,2,9:05.0,Offensive rebound by L. Williams,,33,27
134,2,9:00.0,E. Gordon misses 3-pt jump shot from 27 ft,,33,27
135,2,9:00.0,,Defensive rebound by Team,33,27
136,2,8:59.0,Official timeout,,33,27
137,2,8:44.0,,D. West makes 2-pt jump shot from 19 ft (assist by A. Iguodala),33,29
138,2,8:22.0,E. Gordon makes 2-pt jump shot from 6 ft (assist by C. Capela),,35,29
139,2,8:11.0,,A. Iguodala misses 3-pt jump shot from 25 ft,35,29
140,2,8:11.0,Defensive rebound by Team,,35,29
141,2,8:11.0,,Loose ball foul by D. West (drawn by E. Gordon),35,29
142,2,8:11.0,,D. Green enters the game for A. Iguodala,35,29
143,2,8:11.0,,S. Livingston enters the game for M. Barnes,35,29
144,2,7:54.0,C. Capela misses 2-pt jump shot from 6 ft,,35,29
145,2,7:53.0,,Defensive rebound by D. West,35,29
146,2,7:43.0,,D. West misses 2-pt hook shot from 6 ft,35,29
147,2,7:42.0,Defensive rebound by C. Capela,,35,29
148,2,7:33.0,C. Capela misses 2-pt jump shot from 4 ft (block by D. West),,35,29
149,2,7:33.0,Offensive rebound by Team,,35,29
150,2,7:33.0,Turnover by Team (5 sec inbounds),,35,29
151,2,7:22.0,,S. Livingston makes 2-pt hook shot from 10 ft,35,31
152,2,7:12.0,P. Beverley makes 3-pt jump shot from 26 ft,,38,31
153,2,6:58.0,,K. Thompson misses 2-pt jump shot from 12 ft,38,31
154,2,6:58.0,Defensive rebound by Team,,38,31
155,2,6:46.0,S. Dekker misses 3-pt jump shot from 26 ft,,38,31
156,2,6:45.0,,Defensive rebound by I. Clark,38,31
157,2,6:37.0,,Turnover by I. Clark (bad pass; steal by L. Williams),38,31
158,2,6:18.0,C. Capela makes 2-pt layup from 2 ft,,40,31
159,2,6:00.0,,K. Thompson misses 2-pt jump shot from 12 ft,40,31
160,2,5:59.0,Defensive rebound by L. Williams,,40,31
161,2,5:51.0,P. Beverley misses 3-pt jump shot from 27 ft,,40,31
162,2,5:50.0,Offensive rebound by C. Capela,,40,31
163,2,5:45.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by C. Capela),,43,31
164,2,5:44.0,,Golden State full timeout,43,31
165,2,5:40.0,J. Harden enters the game for C. Capela,,43,31
166,2,5:40.0,M. Harrell enters the game for P. Beverley,,43,31
167,2,5:40.0,T. Ariza enters the game for S. Dekker,,43,31
168,2,5:37.0,,J. McGee enters the game for K. Thompson,43,31
169,2,5:37.0,,S. Curry enters the game for D. West,43,31
170,2,5:27.0,,J. McGee misses 2-pt layup from 3 ft,43,31
171,2,5:26.0,,Offensive rebound by J. McGee,43,31
172,2,5:26.0,,J. McGee makes 2-pt layup from 2 ft,43,33
173,2,5:16.0,M. Harrell makes 2-pt layup from 1 ft (assist by J. Harden),,45,33
174,2,5:03.0,,J. McGee makes 2-pt jump shot from 8 ft (assist by D. Green),45,35
175,2,4:50.0,Turnover by J. Harden (bad pass),,45,35
176,2,4:39.0,,S. Curry misses 3-pt jump shot from 26 ft,45,35
177,2,4:39.0,Defensive rebound by J. Harden,,45,35
178,2,4:28.0,J. Harden misses 3-pt jump shot from 27 ft,,45,35
179,2,4:27.0,,Defensive rebound by D. Green,45,35
180,2,4:21.0,,I. Clark makes 2-pt layup from 2 ft (assist by D. Green),45,37
181,2,4:12.0,Shooting foul by S. Curry (drawn by J. Harden),,45,37
182,2,4:12.0,J. Harden makes free throw 1 of 3,,46,37
183,2,4:12.0,J. Harden makes free throw 2 of 3,,47,37
184,2,4:12.0,J. Harden makes free throw 3 of 3,,48,37
185,2,4:02.0,,J. McGee makes 2-pt layup at rim (assist by D. Green),48,39
186,2,4:02.0,,Shooting foul by E. Gordon (drawn by J. McGee),48,39
187,2,4:02.0,,J. McGee makes free throw 1 of 1,48,40
188,2,3:48.0,L. Williams misses 2-pt layup from 3 ft,,48,40
189,2,3:48.0,Offensive rebound by L. Williams,,48,40
190,2,3:46.0,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),,50,40
191,2,3:46.0,Shooting foul by J. McGee (drawn by M. Harrell),,50,40
192,2,3:46.0,M. Harrell misses free throw 1 of 1,,50,40
193,2,3:44.0,Offensive rebound by J. Harden,,50,40
194,2,3:33.0,J. Harden misses 3-pt jump shot from 26 ft,,50,40
195,2,3:32.0,,Defensive rebound by I. Clark,50,40
196,2,3:25.0,,Turnover by D. Green (bad pass; steal by E. Gordon),50,40
197,2,3:14.0,E. Gordon misses 3-pt jump shot from 28 ft,,50,40
198,2,3:12.0,,Defensive rebound by D. Green,50,40
199,2,3:05.0,,D. Green makes 2-pt jump shot from 5 ft,50,42
200,2,2:57.0,L. Williams makes 2-pt layup from 1 ft (assist by E. Gordon),,52,42
201,2,2:51.0,,Golden State full timeout,52,42
202,2,2:51.0,Houston full timeout,,52,42
203,2,2:51.0,,A. Iguodala enters the game for S. Livingston,52,42
204,2,2:51.0,,K. Thompson enters the game for I. Clark,52,42
205,2,2:51.0,P. Beverley enters the game for E. Gordon,,52,42
206,2,2:42.0,,J. McGee makes 2-pt dunk at rim (assist by D. Green),52,44
207,2,2:19.0,T. Ariza makes 3-pt jump shot from 24 ft (assist by J. Harden),,55,44
208,2,2:06.0,,D. Green misses 2-pt layup from 3 ft,55,44
209,2,2:05.0,,Offensive rebound by J. McGee,55,44
210,2,2:05.0,,J. McGee makes 2-pt layup from 2 ft,55,46
211,2,1:59.0,,Violation by J. McGee (def goaltending),55,46
212,2,1:59.0,T. Ariza makes 2-pt layup from 2 ft,,57,46
213,2,1:41.0,,S. Curry misses 2-pt jump shot from 19 ft,57,46
214,2,1:41.0,Defensive rebound by J. Harden,,57,46
215,2,1:34.0,Shooting foul by J. McGee (drawn by J. Harden),,57,46
216,2,1:34.0,J. Harden makes free throw 1 of 2,,58,46
217,2,1:34.0,J. Harden makes free throw 2 of 2,,59,46
218,2,1:21.0,,K. Thompson makes 2-pt layup from 3 ft (assist by S. Curry),59,48
219,2,1:10.0,J. Harden misses 3-pt jump shot from 26 ft,,59,48
220,2,1:10.0,,Defensive rebound by J. McGee,59,48
221,2,1:05.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by S. Curry),59,51
222,2,0:41.0,M. Harrell misses 2-pt jump shot from 7 ft (block by J. McGee),,59,51
223,2,0:40.0,,Defensive rebound by S. Curry,59,51
224,2,0:32.0,,J. McGee makes 2-pt dunk at rim (assist by K. Thompson),59,53
225,2,0:13.0,T. Ariza misses 3-pt jump shot from 25 ft,,59,53
226,2,0:13.0,Offensive rebound by M. Harrell,,59,53
227,2,0:13.0,M. Harrell makes 2-pt dunk at rim,,61,53
228,2,0:07.0,,Personal foul by M. Harrell (drawn by D. Green),61,53
229,2,0:00.0,,A. Iguodala makes 3-pt jump shot from 27 ft (assist by K. Thompson),61,56
230,3,11:46.0,J. Harden makes 3-pt jump shot from 26 ft (assist by C. Capela),,64,56
231,3,11:28.0,,D. Green misses 3-pt jump shot from 27 ft,64,56
232,3,11:28.0,Defensive rebound by J. Harden,,64,56
233,3,11:19.0,J. Harden misses 2-pt jump shot from 3 ft,,64,56
234,3,11:18.0,Offensive rebound by C. Capela,,64,56
235,3,11:18.0,C. Capela misses 2-pt layup from 1 ft,,64,56
236,3,11:18.0,,Defensive rebound by Team,64,56
237,3,11:07.0,,D. Green misses 2-pt jump shot from 4 ft,64,56
238,3,11:07.0,,Offensive rebound by Team,64,56
239,3,11:04.0,,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),64,58
240,3,10:47.0,T. Ariza misses 3-pt jump shot from 26 ft,,64,58
241,3,10:47.0,,Defensive rebound by K. Thompson,64,58
242,3,10:38.0,,K. Thompson makes 2-pt layup from 2 ft,64,60
243,3,10:25.0,P. Beverley makes 3-pt jump shot from 25 ft,,67,60
244,3,9:59.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),67,63
245,3,9:56.0,Houston full timeout,,67,63
246,3,9:32.0,P. Beverley misses 2-pt jump shot from 23 ft,,67,63
247,3,9:32.0,,Defensive rebound by K. Thompson,67,63
248,3,9:15.0,,S. Curry makes 2-pt layup from 1 ft,67,65
249,3,8:53.0,E. Gordon makes 3-pt jump shot from 30 ft (assist by T. Ariza),,70,65
250,3,8:34.0,,Z. Pachulia misses 2-pt hook shot from 8 ft,70,65
251,3,8:34.0,,Offensive rebound by Team,70,65
252,3,8:19.0,,M. Barnes misses 2-pt jump shot from 23 ft,70,65
253,3,8:19.0,,Offensive rebound by Team,70,65
254,3,8:19.0,Loose ball foul by T. Ariza (drawn by Z. Pachulia),,70,65
255,3,8:15.0,,K. Thompson misses 2-pt jump shot from 4 ft,70,65
256,3,8:14.0,Defensive rebound by C. Capela,,70,65
257,3,8:09.0,Personal foul by Z. Pachulia (drawn by J. Harden),,70,65
258,3,7:59.0,J. Harden misses 2-pt layup from 2 ft,,70,65
259,3,7:58.0,Offensive rebound by C. Capela,,70,65
260,3,7:58.0,C. Capela misses 2-pt layup from 3 ft,,70,65
261,3,7:57.0,Offensive rebound by C. Capela,,70,65
262,3,7:57.0,C. Capela misses 2-pt layup from 1 ft,,70,65
263,3,7:56.0,,Defensive rebound by K. Thompson,70,65
264,3,7:40.0,,K. Thompson misses 2-pt jump shot from 16 ft,70,65
265,3,7:40.0,Defensive rebound by C. Capela,,70,65
266,3,7:19.0,C. Capela makes 2-pt layup from 3 ft (assist by P. Beverley),,72,65
267,3,7:13.0,,Personal foul by J. Harden (drawn by S. Curry),72,65
268,3,7:13.0,,J. McGee enters the game for Z. Pachulia,72,65
269,3,7:04.0,,J. McGee misses 2-pt layup from 1 ft,72,65
270,3,7:03.0,,Offensive rebound by J. McGee,72,65
271,3,7:03.0,,J. McGee misses 2-pt layup from 3 ft,72,65
272,3,7:02.0,Defensive rebound by J. Harden,,72,65
273,3,6:45.0,Turnover by J. Harden (lost ball; steal by D. Green),,72,65
274,3,6:41.0,,Shooting foul by P. Beverley (drawn by M. Barnes),72,65
275,3,6:41.0,,M. Barnes makes free throw 1 of 2,72,66
276,3,6:41.0,,M. Barnes makes free throw 2 of 2,72,67
277,3,6:29.0,J. Harden misses 2-pt layup from 2 ft (block by J. McGee),,72,67
278,3,6:28.0,,Defensive rebound by K. Thompson,72,67
279,3,6:22.0,,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Thompson),72,70
280,3,6:05.0,P. Beverley misses 2-pt layup from 2 ft (block by J. McGee),,72,70
281,3,6:04.0,Offensive rebound by C. Capela,,72,70
282,3,6:04.0,C. Capela misses 2-pt layup from 2 ft (block by J. McGee),,72,70
283,3,6:04.0,,Defensive rebound by Team,72,70
284,3,6:04.0,L. Williams enters the game for P. Beverley,,72,70
285,3,5:55.0,,Offensive foul by D. Green (drawn by J. Harden),72,70
286,3,5:55.0,,Turnover by D. Green (offensive foul),72,70
287,3,5:55.0,,A. Iguodala enters the game for D. Green,72,70
288,3,5:55.0,,S. Livingston enters the game for M. Barnes,72,70
289,3,5:55.0,M. Harrell enters the game for C. Capela,,72,70
290,3,5:44.0,J. Harden makes 2-pt layup from 1 ft,,74,70
291,3,5:31.0,,S. Curry misses 3-pt jump shot from 27 ft,74,70
292,3,5:31.0,,Offensive rebound by Team,74,70
293,3,5:30.0,,Inbound foul by J. Harden,74,70
294,3,5:30.0,,S. Curry makes free throw 1 of 1,74,71
295,3,5:23.0,,K. Thompson misses 3-pt jump shot from 25 ft,74,71
296,3,5:23.0,,Offensive rebound by S. Curry,74,71
297,3,5:09.0,,S. Livingston misses 2-pt jump shot from 13 ft,74,71
298,3,5:07.0,,Offensive rebound by S. Curry,74,71
299,3,4:56.0,,K. Thompson misses 2-pt layup from 1 ft (block by J. Harden),74,71
300,3,4:55.0,,Offensive rebound by K. Thompson,74,71
301,3,4:48.0,,S. Curry misses 3-pt jump shot from 29 ft,74,71
302,3,4:48.0,,Offensive rebound by Team,74,71
303,3,4:48.0,Loose ball foul by E. Gordon (drawn by J. McGee),,74,71
304,3,4:48.0,,J. McGee misses free throw 1 of 2,74,71
305,3,4:48.0,,Offensive rebound by Team,74,71
306,3,4:48.0,,J. McGee misses free throw 2 of 2,74,71
307,3,4:46.0,Defensive rebound by M. Harrell,,74,71
308,3,4:35.0,J. Harden misses 3-pt jump shot from 27 ft,,74,71
309,3,4:35.0,,Defensive rebound by Team,74,71
310,3,4:13.0,,A. Iguodala misses 2-pt layup from 3 ft,74,71
311,3,4:12.0,,Offensive rebound by A. Iguodala,74,71
312,3,4:12.0,,A. Iguodala makes 2-pt layup from 1 ft,74,73
313,3,4:00.0,L. Williams makes 2-pt jump shot from 17 ft (assist by J. Harden),,76,73
314,3,3:49.0,,J. McGee misses 2-pt layup from 2 ft,76,73
315,3,3:48.0,Defensive rebound by J. Harden,,76,73
316,3,3:42.0,M. Harrell makes 2-pt dunk at rim (assist by J. Harden),,78,73
317,3,3:37.0,,Golden State full timeout,78,73
318,3,3:37.0,S. Dekker enters the game for E. Gordon,,78,73
319,3,3:37.0,,D. Green enters the game for K. Thompson,78,73
320,3,3:28.0,,S. Curry makes 2-pt layup from 2 ft,78,75
321,3,2:59.0,S. Dekker misses 2-pt layup from 3 ft (block by J. McGee),,78,75
322,3,2:59.0,Offensive rebound by S. Dekker,,78,75
323,3,2:59.0,S. Dekker makes 2-pt jump shot from 3 ft,,80,75
324,3,2:40.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Iguodala),80,78
325,3,2:25.0,M. Harrell makes 2-pt layup from 3 ft (assist by L. Williams),,82,78
326,3,1:58.0,,Turnover by Team (shot clock),82,78
327,3,1:58.0,,J. McAdoo enters the game for J. McGee,82,78
328,3,1:43.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by S. Dekker),,85,78
329,3,1:31.0,,Shooting block foul by M. Harrell (drawn by S. Curry),85,78
330,3,1:31.0,,S. Curry makes free throw 1 of 2,85,79
331,3,1:31.0,,S. Curry misses free throw 2 of 2,85,79
332,3,1:30.0,Defensive rebound by J. Harden,,85,79
333,3,1:16.0,S. Dekker misses 2-pt layup from 1 ft (block by D. Green),,85,79
334,3,1:16.0,Offensive rebound by Team,,85,79
335,3,1:12.0,M. Harrell misses 2-pt layup from 2 ft (block by D. Green),,85,79
336,3,1:11.0,,Defensive rebound by S. Livingston,85,79
337,3,1:05.0,,S. Livingston makes 2-pt jump shot from 17 ft,85,81
338,3,0:51.0,L. Williams misses 2-pt layup from 2 ft,,85,81
339,3,0:50.0,,Defensive rebound by S. Curry,85,81
340,3,0:34.0,,D. Green misses 3-pt jump shot from 27 ft,85,81
341,3,0:33.0,Defensive rebound by T. Ariza,,85,81
342,3,0:10.0,J. Harden misses 2-pt jump shot from 5 ft,,85,81
343,3,0:09.0,Offensive rebound by Team,,85,81
344,3,0:08.0,Turnover by Team (shot clock),,85,81
345,3,0:08.0,,K. Thompson enters the game for S. Livingston,85,81
346,3,0:08.0,,I. Clark enters the game for J. McAdoo,85,81
347,3,0:02.0,,Shooting foul by M. Harrell (drawn by S. Curry),85,81
348,3,0:02.0,,S. Curry makes free throw 1 of 2,85,82
349,3,0:02.0,,S. Livingston enters the game for K. Thompson,85,82
350,3,0:02.0,,M. Barnes enters the game for I. Clark,85,82
351,3,0:02.0,,S. Curry makes free throw 2 of 2,85,83
352,4,11:39.0,,D. West makes 2-pt layup from 2 ft (assist by M. Barnes),85,85
353,4,11:26.0,Shooting foul by K. Thompson (drawn by L. Williams),,85,85
354,4,11:26.0,L. Williams makes free throw 1 of 2,,86,85
355,4,11:26.0,L. Williams makes free throw 2 of 2,,87,85
356,4,11:10.0,,Offensive foul by D. West (drawn by S. Dekker),87,85
357,4,11:10.0,,Turnover by D. West (offensive foul),87,85
358,4,10:59.0,L. Williams makes 2-pt layup from 3 ft,,89,85
359,4,10:37.0,,I. Clark misses 3-pt jump shot from 25 ft,89,85
360,4,10:36.0,Defensive rebound by E. Gordon,,89,85
361,4,10:24.0,E. Gordon misses 2-pt jump shot from 4 ft (block by A. Iguodala),,89,85
362,4,10:24.0,,Defensive rebound by Team,89,85
363,4,10:16.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. West),89,88
364,4,10:06.0,Turnover by C. Capela (bad pass; steal by M. Barnes),,89,88
365,4,9:57.0,,I. Clark misses 3-pt jump shot from 24 ft,89,88
366,4,9:56.0,Defensive rebound by S. Dekker,,89,88
367,4,9:40.0,S. Dekker makes 3-pt jump shot from 25 ft (assist by P. Beverley),,92,88
368,4,9:13.0,,D. West misses 2-pt jump shot from 3 ft,92,88
369,4,9:13.0,Defensive rebound by P. Beverley,,92,88
370,4,8:53.0,Turnover by C. Capela (lost ball; steal by M. Barnes),,92,88
371,4,8:47.0,,K. Thompson misses 3-pt jump shot from 31 ft,92,88
372,4,8:47.0,Defensive rebound by S. Dekker,,92,88
373,4,8:34.0,C. Capela misses 2-pt jump shot from 6 ft (block by A. Iguodala),,92,88
374,4,8:34.0,,Defensive rebound by Team,92,88
375,4,8:34.0,Official timeout,,92,88
376,4,8:12.0,,A. Iguodala misses 3-pt jump shot from 26 ft,92,88
377,4,8:11.0,Defensive rebound by E. Gordon,,92,88
378,4,7:54.0,L. Williams misses 3-pt jump shot from 28 ft,,92,88
379,4,7:53.0,,Defensive rebound by A. Iguodala,92,88
380,4,7:40.0,,M. Barnes makes 2-pt layup from 1 ft (assist by A. Iguodala),92,90
381,4,7:15.0,E. Gordon misses 3-pt jump shot from 29 ft,,92,90
382,4,7:15.0,,Defensive rebound by A. Iguodala,92,90
383,4,7:07.0,,A. Iguodala makes 2-pt layup from 2 ft,92,92
384,4,7:06.0,Houston full timeout,,92,92
385,4,7:06.0,T. Ariza enters the game for S. Dekker,,92,92
386,4,7:06.0,,S. Livingston enters the game for M. Barnes,92,92
387,4,7:06.0,,D. Green enters the game for A. Iguodala,92,92
388,4,6:44.0,T. Ariza misses 3-pt jump shot from 24 ft,,92,92
389,4,6:42.0,Offensive rebound by C. Capela,,92,92
390,4,6:42.0,Turnover by C. Capela (traveling),,92,92
391,4,6:27.0,,Turnover by D. West (bad pass; steal by E. Gordon),92,92
