,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,ATLANTA_ACTION,CHARLOTTE_SCORE,ATLANTA_SCORE
34,1,7:57.0,M. Kidd-Gilchrist makes free throw 1 of 2,,11,10
35,1,7:57.0,M. Kidd-Gilchrist makes free throw 2 of 2,,12,10
36,1,7:45.0,,D. Howard makes 2-pt dunk at rim (assist by T. Hardaway),12,12
37,1,7:30.0,M. Kidd-Gilchrist misses 2-pt jump shot from 20 ft,,12,12
38,1,7:28.0,Offensive rebound by M. Kidd-Gilchrist,,12,12
39,1,7:23.0,B. Roberts misses 3-pt jump shot from 25 ft,,12,12
40,1,7:22.0,,Defensive rebound by T. Hardaway,12,12
41,1,7:17.0,,P. Millsap misses 2-pt layup from 2 ft,12,12
42,1,7:14.0,Defensive rebound by M. Williams,,12,12
43,1,6:54.0,C. Zeller misses 2-pt jump shot from 20 ft,,12,12
44,1,6:53.0,,Defensive rebound by D. Schröder,12,12
45,1,6:47.0,,T. Prince makes 2-pt layup from 3 ft (assist by D. Schröder),12,14
46,1,6:29.0,N. Batum misses 3-pt jump shot from 24 ft,,12,14
47,1,6:28.0,,Defensive rebound by D. Schröder,12,14
48,1,6:21.0,,P. Millsap makes 2-pt dunk at rim (assist by D. Howard),12,16
49,1,6:02.0,B. Roberts makes 2-pt jump shot from 22 ft,,14,16
50,1,6:01.0,,Atlanta full timeout,14,16
51,1,6:01.0,,K. Bazemore enters the game for T. Prince,14,16
52,1,6:01.0,F. Kaminsky enters the game for M. Kidd-Gilchrist,,14,16
53,1,5:47.0,,Turnover by D. Schröder (bad pass; steal by N. Batum),14,16
54,1,5:40.0,Shooting foul by K. Bazemore (drawn by M. Williams),,14,16
55,1,5:40.0,M. Williams makes free throw 1 of 2,,15,16
56,1,5:40.0,M. Williams makes free throw 2 of 2,,16,16
57,1,5:24.0,,P. Millsap misses 2-pt layup from 3 ft,16,16
58,1,5:22.0,Defensive rebound by N. Batum,,16,16
59,1,5:15.0,M. Williams misses 2-pt jump shot from 6 ft,,16,16
60,1,5:13.0,,Defensive rebound by P. Millsap,16,16
61,1,5:02.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by D. Schröder),16,19
62,1,4:41.0,N. Batum misses 2-pt jump shot from 15 ft,,16,19
63,1,4:39.0,,Defensive rebound by K. Bazemore,16,19
64,1,4:30.0,,Turnover by P. Millsap (bad pass),16,19
65,1,4:30.0,,M. Dunleavy enters the game for P. Millsap,16,19
66,1,4:30.0,,E. İlyasova enters the game for T. Hardaway,16,19
67,1,4:14.0,Shooting foul by D. Schröder (drawn by C. Zeller),,16,19
68,1,4:14.0,C. Zeller makes free throw 1 of 2,,17,19
69,1,4:14.0,,M. Muscala enters the game for D. Howard,17,19
70,1,4:14.0,C. Zeller makes free throw 2 of 2,,18,19
71,1,3:59.0,,D. Schröder makes 2-pt jump shot from 6 ft (assist by E. İlyasova),18,21
72,1,3:51.0,Offensive foul by M. Williams (drawn by K. Bazemore),,18,21
73,1,3:51.0,Turnover by M. Williams (offensive foul),,18,21
74,1,3:51.0,B. Weber enters the game for B. Roberts,,18,21
75,1,3:51.0,M. Plumlee enters the game for C. Zeller,,18,21
76,1,3:42.0,,Shooting foul by M. Plumlee (drawn by D. Schröder),18,21
77,1,3:42.0,,D. Schröder makes free throw 1 of 2,18,22
78,1,3:42.0,,D. Schröder makes free throw 2 of 2,18,23
79,1,3:30.0,Turnover by M. Plumlee (traveling),,18,23
80,1,3:16.0,,M. Muscala makes 2-pt jump shot from 19 ft (assist by D. Schröder),18,25
81,1,3:02.0,Shooting foul by E. İlyasova (drawn by B. Weber),,18,25
82,1,3:02.0,B. Weber makes free throw 1 of 2,,19,25
83,1,3:02.0,T. Graham enters the game for M. Williams,,19,25
84,1,3:02.0,B. Weber makes free throw 2 of 2,,20,25
85,1,2:44.0,,D. Schröder makes 2-pt layup from 2 ft,20,27
86,1,2:27.0,T. Graham makes 2-pt jump shot from 9 ft (assist by F. Kaminsky),,22,27
87,1,2:14.0,,M. Dunleavy makes 3-pt jump shot from 25 ft (assist by D. Schröder),22,30
88,1,1:56.0,T. Graham misses 2-pt layup from 3 ft (block by M. Dunleavy),,22,30
89,1,1:56.0,,Defensive rebound by Team,22,30
90,1,1:56.0,Charlotte full timeout,,22,30
91,1,1:56.0,J. Lamb enters the game for N. Batum,,22,30
92,1,1:56.0,,T. Prince enters the game for D. Schröder,22,30
93,1,1:42.0,,Turnover by M. Muscala (bad pass; steal by T. Graham),22,30
94,1,1:20.0,F. Kaminsky misses 2-pt jump shot from 17 ft,,22,30
95,1,1:19.0,,Defensive rebound by Team,22,30
96,1,1:19.0,Loose ball foul by M. Plumlee (drawn by E. İlyasova),,22,30
97,1,1:19.0,,E. İlyasova makes free throw 1 of 2,22,31
98,1,1:19.0,,E. İlyasova makes free throw 2 of 2,22,32
99,1,1:02.0,M. Plumlee misses 2-pt hook shot from 5 ft,,22,32
100,1,1:00.0,,Defensive rebound by E. İlyasova,22,32
101,1,0:53.0,,K. Bazemore makes 3-pt jump shot from 25 ft (assist by T. Prince),22,35
102,1,0:40.0,J. Lamb makes 2-pt jump shot from 12 ft (assist by B. Weber),,24,35
103,1,0:33.0,,Turnover by K. Bazemore (lost ball; steal by M. Plumlee),24,35
104,1,0:29.0,T. Graham makes 2-pt layup from 1 ft,,26,35
105,1,0:19.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by K. Bazemore),26,38
106,1,0:02.0,J. Lamb misses 3-pt jump shot from 26 ft,,26,38
107,1,0:00.0,Offensive rebound by Team,,26,38
108,2,11:40.0,T. Graham makes 2-pt jump shot from 10 ft (assist by M. Plumlee),,28,38
109,2,11:20.0,,Personal block foul by B. Weber (drawn by T. Prince),28,38
110,2,11:20.0,,J. Calderón enters the game for K. Bazemore,28,38
111,2,11:20.0,,P. Millsap enters the game for E. İlyasova,28,38
112,2,11:13.0,,M. Muscala makes 2-pt dunk at rim (assist by M. Dunleavy),28,40
113,2,11:02.0,Shooting foul by J. Calderón (drawn by B. Weber),,28,40
114,2,11:02.0,B. Weber makes free throw 1 of 2,,29,40
115,2,11:02.0,B. Weber misses free throw 2 of 2,,29,40
116,2,11:02.0,,T. Hardaway enters the game for M. Dunleavy,29,40
117,2,11:01.0,,Defensive rebound by T. Hardaway,29,40
118,2,10:37.0,,T. Prince makes 2-pt layup from 2 ft (assist by J. Calderón),29,42
119,2,10:22.0,J. Lamb misses 2-pt jump shot from 13 ft,,29,42
120,2,10:20.0,,Defensive rebound by T. Hardaway,29,42
121,2,10:10.0,,P. Millsap misses 3-pt jump shot from 25 ft,29,42
122,2,10:09.0,,Offensive rebound by Team,29,42
123,2,10:09.0,Loose ball foul by F. Kaminsky (drawn by M. Muscala),,29,42
124,2,10:02.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by M. Muscala),29,44
125,2,9:39.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,29,44
126,2,9:35.0,,Defensive rebound by P. Millsap,29,44
127,2,9:35.0,,Turnover by P. Millsap (bad pass; steal by B. Weber),29,44
128,2,9:30.0,B. Weber misses 2-pt jump shot from 8 ft,,29,44
129,2,9:27.0,,Defensive rebound by P. Millsap,29,44
130,2,9:17.0,,J. Calderón makes 3-pt jump shot from 25 ft (assist by T. Hardaway),29,47
131,2,9:10.0,Charlotte full timeout,,29,47
132,2,9:10.0,,D. Howard enters the game for M. Muscala,29,47
133,2,9:04.0,J. Lamb misses 2-pt jump shot from 19 ft,,29,47
134,2,9:02.0,,Defensive rebound by P. Millsap,29,47
135,2,8:40.0,,T. Hardaway makes 3-pt jump shot from 25 ft,29,50
136,2,8:17.0,Personal foul by P. Millsap (drawn by T. Graham),,29,50
137,2,8:17.0,,T. Sefolosha enters the game for T. Prince,29,50
138,2,8:10.0,F. Kaminsky makes 2-pt layup from 1 ft (assist by B. Weber),,31,50
139,2,8:10.0,Shooting foul by P. Millsap (drawn by F. Kaminsky),,31,50
140,2,8:10.0,F. Kaminsky misses free throw 1 of 1,,31,50
141,2,8:05.0,Offensive rebound by M. Plumlee,,31,50
142,2,7:48.0,F. Kaminsky misses 2-pt layup from 1 ft,,31,50
143,2,7:46.0,,Defensive rebound by D. Howard,31,50
144,2,7:43.0,Offensive charge foul by P. Millsap (drawn by F. Kaminsky),,31,50
145,2,7:43.0,,Turnover by P. Millsap (offensive foul),31,50
146,2,7:23.0,T. Graham misses 2-pt jump shot from 18 ft,,31,50
147,2,7:21.0,Offensive rebound by J. Lamb,,31,50
148,2,7:11.0,F. Kaminsky misses 3-pt jump shot from 24 ft,,31,50
149,2,7:08.0,Offensive rebound by J. Lamb,,31,50
150,2,6:55.0,T. Graham misses 3-pt jump shot from 24 ft,,31,50
151,2,6:54.0,,Defensive rebound by D. Howard,31,50
152,2,6:44.0,,J. Calderón makes 2-pt jump shot from 22 ft,31,52
153,2,6:29.0,F. Kaminsky makes 2-pt layup from 3 ft,,33,52
154,2,6:17.0,,T. Hardaway misses 3-pt jump shot from 24 ft,33,52
155,2,6:16.0,Defensive rebound by T. Graham,,33,52
156,2,6:08.0,J. Lamb makes 3-pt jump shot from 26 ft (assist by T. Graham),,36,52
157,2,6:07.0,,Atlanta full timeout,36,52
158,2,6:07.0,M. Kidd-Gilchrist enters the game for B. Weber,,36,52
159,2,6:07.0,B. Roberts enters the game for T. Graham,,36,52
160,2,6:07.0,,D. Schröder enters the game for J. Calderón,36,52
161,2,5:45.0,,T. Hardaway makes 2-pt jump shot from 12 ft (assist by D. Schröder),36,54
162,2,5:25.0,M. Plumlee misses 2-pt hook shot from 5 ft,,36,54
163,2,5:25.0,Offensive rebound by Team,,36,54
164,2,5:25.0,,K. Bazemore enters the game for T. Hardaway,36,54
165,2,5:10.0,J. Lamb makes 2-pt jump shot from 12 ft (assist by B. Roberts),,38,54
166,2,4:49.0,,P. Millsap makes 2-pt layup from 1 ft (assist by T. Sefolosha),38,56
167,2,4:47.0,,Technical foul by P. Millsap,38,56
168,2,4:47.0,J. Lamb makes technical free throw,,39,56
169,2,4:47.0,,E. İlyasova enters the game for P. Millsap,39,56
170,2,4:33.0,C. Zeller enters the game for M. Plumlee,,39,56
171,2,4:23.0,J. Lamb misses 2-pt jump shot from 16 ft,,39,56
172,2,4:23.0,Offensive rebound by Team,,39,56
173,2,4:23.0,Turnover by Team (shot clock),,39,56
174,2,4:11.0,,D. Howard makes 2-pt hook shot from 9 ft (assist by K. Bazemore),39,58
175,2,3:55.0,Turnover by F. Kaminsky (bad pass),,39,58
176,2,3:55.0,M. Williams enters the game for F. Kaminsky,,39,58
177,2,3:40.0,,Turnover by D. Schröder (bad pass; steal by M. Williams),39,58
178,2,3:19.0,M. Kidd-Gilchrist misses 2-pt jump shot from 7 ft,,39,58
179,2,3:17.0,Offensive rebound by M. Kidd-Gilchrist,,39,58
180,2,3:16.0,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,,39,58
181,2,3:13.0,Offensive rebound by M. Williams,,39,58
182,2,3:13.0,M. Williams misses 2-pt layup from 1 ft,,39,58
183,2,3:10.0,Offensive rebound by M. Williams,,39,58
184,2,3:10.0,M. Williams misses 2-pt layup at rim,,39,58
185,2,3:08.0,,Defensive rebound by E. İlyasova,39,58
186,2,3:04.0,,D. Schröder makes 2-pt layup from 2 ft,39,60
187,2,2:50.0,B. Roberts misses 2-pt jump shot from 18 ft,,39,60
188,2,2:49.0,,Defensive rebound by D. Howard,39,60
189,2,2:39.0,,E. İlyasova misses 3-pt jump shot from 25 ft,39,60
190,2,2:37.0,Defensive rebound by M. Kidd-Gilchrist,,39,60
191,2,2:31.0,M. Williams misses 3-pt jump shot from 25 ft,,39,60
192,2,2:28.0,Offensive rebound by M. Kidd-Gilchrist,,39,60
193,2,2:28.0,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by D. Howard),,39,60
194,2,2:25.0,Offensive rebound by C. Zeller,,39,60
195,2,2:17.0,M. Kidd-Gilchrist misses 2-pt jump shot from 21 ft,,39,60
196,2,2:15.0,Offensive rebound by C. Zeller,,39,60
197,2,2:11.0,M. Williams makes 3-pt jump shot from 25 ft (assist by C. Zeller),,42,60
198,2,1:51.0,,Shooting foul by M. Kidd-Gilchrist (drawn by D. Howard),42,60
199,2,1:51.0,Official timeout,,42,60
200,2,1:51.0,,D. Howard makes free throw 1 of 2,42,61
201,2,1:51.0,T. Graham enters the game for M. Kidd-Gilchrist,,42,60
202,2,1:51.0,,T. Hardaway enters the game for T. Sefolosha,42,60
203,2,1:51.0,,D. Howard misses free throw 2 of 2,42,61
204,2,1:50.0,Defensive rebound by M. Williams,,42,61
205,2,1:24.0,J. Lamb misses 3-pt jump shot from 24 ft,,42,61
206,2,1:23.0,Offensive rebound by M. Williams,,42,61
207,2,1:21.0,M. Williams misses 2-pt layup at rim,,42,61
208,2,1:20.0,,Defensive rebound by D. Howard,42,61
209,2,1:09.0,,Turnover by D. Schröder (bad pass; steal by J. Lamb),42,61
210,2,1:05.0,J. Lamb makes 2-pt dunk at rim,,44,61
211,2,0:45.0,,D. Howard misses 2-pt dunk at rim,44,61
212,2,0:43.0,Defensive rebound by C. Zeller,,44,61
213,2,0:35.0,Turnover by B. Roberts (bad pass; steal by D. Schröder),,44,61
214,2,0:27.0,,E. İlyasova makes 2-pt jump shot from 14 ft (assist by D. Schröder),44,63
215,2,0:06.0,Turnover by B. Roberts (bad pass),,44,63
216,2,0:00.0,,K. Bazemore misses 3-pt jump shot from 25 ft,44,63
217,2,0:00.0,,Offensive rebound by Team,44,63
218,3,11:42.0,Turnover by B. Roberts (bad pass),,44,63
219,3,11:25.0,,T. Prince makes 2-pt layup from 2 ft (assist by D. Schröder),44,65
220,3,11:01.0,F. Kaminsky misses 2-pt jump shot from 20 ft,,44,65
221,3,10:59.0,,Defensive rebound by D. Howard,44,65
222,3,10:52.0,,D. Schröder misses 2-pt layup from 2 ft,44,65
223,3,10:50.0,Defensive rebound by C. Zeller,,44,65
224,3,10:41.0,B. Roberts misses 3-pt jump shot from 25 ft,,44,65
225,3,10:40.0,,Defensive rebound by P. Millsap,44,65
226,3,10:33.0,,T. Hardaway misses 3-pt jump shot from 26 ft,44,65
227,3,10:30.0,Defensive rebound by M. Kidd-Gilchrist,,44,65
228,3,10:16.0,F. Kaminsky makes 2-pt jump shot from 12 ft (assist by M. Kidd-Gilchrist),,46,65
229,3,9:59.0,,T. Prince misses 3-pt jump shot from 22 ft,46,65
230,3,9:57.0,Defensive rebound by C. Zeller,,46,65
231,3,9:49.0,J. Lamb misses 3-pt jump shot from 25 ft,,46,65
232,3,9:48.0,,Defensive rebound by T. Hardaway,46,65
233,3,9:31.0,,T. Hardaway misses 2-pt layup from 1 ft,46,65
234,3,9:27.0,,Offensive rebound by D. Howard,46,65
235,3,9:27.0,,D. Howard misses 2-pt layup from 1 ft,46,65
236,3,9:26.0,,Offensive rebound by D. Howard,46,65
237,3,9:26.0,,D. Howard makes 2-pt layup from 1 ft,46,67
238,3,9:12.0,Turnover by J. Lamb (bad pass; steal by T. Prince),,46,67
239,3,9:07.0,,Personal foul by J. Lamb (drawn by P. Millsap),46,67
240,3,8:58.0,,Turnover by P. Millsap (bad pass),46,67
241,3,8:47.0,M. Kidd-Gilchrist makes 2-pt jump shot from 17 ft (assist by J. Lamb),,48,67
242,3,8:35.0,,D. Howard makes 2-pt dunk at rim (assist by T. Hardaway),48,69
243,3,8:14.0,M. Kidd-Gilchrist misses 2-pt jump shot from 16 ft,,48,69
244,3,8:13.0,,Defensive rebound by P. Millsap,48,69
245,3,7:49.0,,P. Millsap misses 2-pt jump shot from 11 ft,48,69
246,3,7:47.0,,Offensive rebound by D. Howard,48,69
247,3,7:47.0,,D. Howard makes 2-pt layup from 2 ft,48,71
248,3,7:24.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,48,71
249,3,7:23.0,,Defensive rebound by T. Prince,48,71
250,3,7:13.0,,P. Millsap makes 2-pt jump shot from 7 ft,48,73
251,3,7:13.0,Charlotte full timeout,,48,73
252,3,6:51.0,F. Kaminsky misses 2-pt jump shot from 22 ft,,48,73
253,3,6:49.0,,Defensive rebound by P. Millsap,48,73
254,3,6:46.0,,Shooting foul by C. Zeller (drawn by T. Hardaway),48,73
255,3,6:46.0,,T. Hardaway makes free throw 1 of 2,48,74
256,3,6:46.0,,T. Hardaway makes free throw 2 of 2,48,75
257,3,6:33.0,C. Zeller misses 2-pt hook shot from 8 ft,,48,75
258,3,6:31.0,,Defensive rebound by D. Howard,48,75
259,3,6:23.0,,P. Millsap makes 2-pt jump shot from 14 ft (assist by D. Schröder),48,77
260,3,5:58.0,Shooting foul by D. Schröder (drawn by J. Lamb),,48,77
261,3,5:58.0,J. Lamb makes free throw 1 of 3,,49,77
262,3,5:58.0,J. Lamb makes free throw 2 of 3,,50,77
263,3,5:58.0,,K. Bazemore enters the game for T. Prince,50,77
264,3,5:58.0,J. Lamb makes free throw 3 of 3,,51,77
265,3,5:38.0,,T. Hardaway misses 3-pt jump shot from 25 ft,51,77
266,3,5:38.0,,Offensive rebound by Team,51,77
267,3,5:38.0,Loose ball foul by C. Zeller (drawn by D. Howard),,51,77
268,3,5:31.0,,Turnover by D. Howard (bad pass; steal by B. Roberts),51,77
269,3,5:15.0,J. Lamb makes 2-pt jump shot from 13 ft,,53,77
270,3,4:57.0,,P. Millsap misses 2-pt jump shot from 11 ft,53,77
271,3,4:54.0,Defensive rebound by F. Kaminsky,,53,77
272,3,4:45.0,J. Lamb misses 3-pt jump shot from 25 ft,,53,77
273,3,4:42.0,,Defensive rebound by K. Bazemore,53,77
274,3,4:35.0,,Turnover by K. Bazemore (bad pass; steal by M. Kidd-Gilchrist),53,77
275,3,4:23.0,J. Lamb makes 2-pt hook shot from 8 ft (assist by C. Zeller),,55,77
276,3,4:23.0,,Atlanta full timeout,55,77
277,3,4:23.0,,E. İlyasova enters the game for P. Millsap,55,77
278,3,4:23.0,,M. Dunleavy enters the game for D. Howard,55,77
279,3,4:23.0,,M. Muscala enters the game for T. Hardaway,55,77
280,3,4:09.0,,M. Dunleavy misses 3-pt jump shot from 25 ft,55,77
281,3,4:07.0,Defensive rebound by M. Kidd-Gilchrist,,55,77
282,3,3:53.0,M. Kidd-Gilchrist makes 2-pt jump shot from 19 ft (assist by F. Kaminsky),,57,77
283,3,3:30.0,,E. İlyasova misses 3-pt jump shot from 24 ft,57,77
284,3,3:28.0,Defensive rebound by Team,,57,77
285,3,3:10.0,F. Kaminsky misses 2-pt jump shot from 16 ft,,57,77
286,3,3:09.0,,Defensive rebound by D. Schröder,57,77
287,3,3:00.0,,K. Bazemore makes 2-pt jump shot from 16 ft (assist by D. Schröder),57,79
288,3,2:42.0,B. Roberts misses 2-pt jump shot from 21 ft,,57,79
289,3,2:40.0,,Defensive rebound by M. Dunleavy,57,79
290,3,2:30.0,,E. İlyasova misses 2-pt layup from 1 ft,57,79
291,3,2:30.0,,Offensive rebound by E. İlyasova,57,79
292,3,2:28.0,,Shooting foul by M. Kidd-Gilchrist (drawn by E. İlyasova),57,79
293,3,2:28.0,,E. İlyasova makes free throw 1 of 2,57,80
294,3,2:28.0,,E. İlyasova misses free throw 2 of 2,57,80
295,3,2:28.0,B. Weber enters the game for M. Kidd-Gilchrist,,57,80
296,3,2:28.0,T. Graham enters the game for C. Zeller,,57,80
297,3,2:28.0,M. Plumlee enters the game for B. Roberts,,57,80
298,3,2:28.0,,T. Prince enters the game for D. Schröder,57,80
299,3,2:25.0,,Offensive rebound by E. İlyasova,57,80
300,3,2:24.0,,E. İlyasova misses 2-pt layup from 2 ft,57,80
301,3,2:23.0,Defensive rebound by J. Lamb,,57,80
302,3,2:14.0,T. Graham makes 2-pt jump shot from 18 ft,,59,80
303,3,2:02.0,,M. Dunleavy misses 3-pt jump shot from 24 ft,59,80
304,3,2:00.0,Defensive rebound by T. Graham,,59,80
305,3,1:37.0,T. Graham makes 2-pt jump shot from 7 ft (assist by B. Weber),,61,80
306,3,1:22.0,,M. Muscala makes 2-pt jump shot from 16 ft (assist by K. Bazemore),61,82
307,3,1:05.0,J. Lamb misses 2-pt layup from 4 ft (block by K. Bazemore),,61,82
308,3,1:05.0,Offensive rebound by Team,,61,82
309,3,1:05.0,C. Wood enters the game for F. Kaminsky,,61,82
310,3,1:00.0,J. Lamb misses 2-pt jump shot from 20 ft,,61,82
311,3,0:58.0,,Defensive rebound by K. Bazemore,61,82
312,3,0:53.0,,K. Bazemore misses 2-pt jump shot from 17 ft,61,82
313,3,0:49.0,Defensive rebound by J. Lamb,,61,82
314,3,0:44.0,M. Plumlee misses 2-pt layup from 1 ft,,61,82
315,3,0:39.0,,Defensive rebound by E. İlyasova,61,82
316,3,0:36.0,,T. Prince makes 2-pt layup from 1 ft (assist by E. İlyasova),61,84
317,3,0:36.0,,Shooting foul by M. Plumlee (drawn by T. Prince),61,84
318,3,0:36.0,,T. Prince misses free throw 1 of 1,61,84
319,3,0:35.0,Defensive rebound by M. Plumlee,,61,84
320,3,0:18.0,Personal foul by M. Muscala (drawn by B. Weber),,61,84
321,3,0:06.0,T. Graham misses 2-pt layup from 2 ft (block by M. Dunleavy),,61,84
322,3,0:03.0,,Defensive rebound by E. İlyasova,61,84
323,3,0:01.0,,K. Bazemore misses 3-pt jump shot from 26 ft,61,84
324,3,0:00.0,,Offensive rebound by Team,61,84
325,4,11:45.0,,Personal foul by B. Weber (drawn by M. Muscala),61,84
326,4,11:37.0,,E. İlyasova makes 2-pt layup from 2 ft (assist by M. Muscala),61,86
327,4,11:08.0,B. Roberts misses 3-pt jump shot from 29 ft,,61,86
328,4,11:08.0,Offensive rebound by Team,,61,86
329,4,11:08.0,Turnover by Team (shot clock),,61,86
330,4,10:56.0,,E. İlyasova misses 3-pt jump shot from 25 ft,61,86
331,4,10:54.0,Defensive rebound by T. Graham,,61,86
332,4,10:46.0,,Offensive charge foul by C. Wood (drawn by M. Dunleavy),61,86
333,4,10:46.0,Turnover by C. Wood (offensive foul),,61,86
334,4,10:33.0,,E. İlyasova misses 2-pt jump shot from 4 ft (block by M. Plumlee),61,86
335,4,10:32.0,Defensive rebound by Team,,61,86
336,4,10:32.0,,K. Humphries enters the game for E. İlyasova,61,86
337,4,10:09.0,B. Weber misses 2-pt jump shot from 8 ft,,61,86
338,4,10:07.0,Offensive rebound by M. Plumlee,,61,86
339,4,10:07.0,M. Plumlee misses 2-pt layup from 1 ft,,61,86
340,4,10:07.0,Offensive rebound by M. Plumlee,,61,86
341,4,9:58.0,B. Weber misses 2-pt jump shot from 16 ft,,61,86
342,4,9:55.0,Offensive rebound by C. Wood,,61,86
343,4,9:54.0,C. Wood makes 2-pt layup from 1 ft,,63,86
344,4,9:40.0,,M. Dunleavy misses 3-pt jump shot from 25 ft,63,86
345,4,9:38.0,Defensive rebound by C. Wood,,63,86
346,4,9:31.0,Shooting foul by M. Muscala (drawn by C. Wood),,63,86
347,4,9:31.0,C. Wood misses free throw 1 of 2,,63,86
348,4,9:31.0,Offensive rebound by Team,,63,86
349,4,9:31.0,C. Wood misses free throw 2 of 2,,63,86
350,4,9:31.0,,T. Sefolosha enters the game for T. Prince,63,86
351,4,9:28.0,,Defensive rebound by T. Sefolosha,63,86
352,4,9:16.0,,T. Sefolosha misses 2-pt jump shot from 21 ft,63,86
353,4,9:15.0,Defensive rebound by M. Plumlee,,63,86
354,4,9:07.0,B. Weber makes 2-pt layup from 1 ft,,65,86
355,4,8:53.0,,Shooting foul by B. Weber (drawn by K. Humphries),65,86
356,4,8:53.0,Official timeout,,65,86
357,4,8:53.0,,K. Humphries makes free throw 1 of 2,65,87
358,4,8:53.0,,M. Delaney enters the game for M. Dunleavy,65,86
359,4,8:53.0,,K. Humphries makes free throw 2 of 2,65,88
360,4,8:41.0,Turnover by B. Weber (bad pass),,65,88
361,4,8:20.0,,T. Sefolosha makes 2-pt layup from 1 ft (assist by M. Delaney),65,90
362,4,8:00.0,B. Weber makes 2-pt layup from 2 ft,,67,90
363,4,7:41.0,,M. Delaney makes 2-pt jump shot from 18 ft,67,92
364,4,7:25.0,J. Lamb enters the game for B. Roberts,,67,92
365,4,7:12.0,B. Weber misses 3-pt jump shot from 25 ft,,67,92
366,4,7:11.0,,Defensive rebound by M. Muscala,67,92
367,4,6:53.0,,T. Sefolosha makes 2-pt layup from 2 ft (assist by M. Muscala),67,94
368,4,6:26.0,T. Graham misses 3-pt jump shot from 26 ft,,67,94
369,4,6:24.0,,Defensive rebound by K. Humphries,67,94
370,4,6:10.0,,Turnover by J. Calderón (bad pass; steal by T. Graham),67,94
371,4,6:03.0,Turnover by B. Weber (bad pass; steal by K. Humphries),,67,94
372,4,5:57.0,,M. Delaney makes 2-pt jump shot from 17 ft (assist by J. Calderón),67,96
373,4,5:39.0,C. Wood misses 2-pt jump shot from 15 ft,,67,96
374,4,5:37.0,,Defensive rebound by M. Delaney,67,96
375,4,5:34.0,,M. Muscala makes 2-pt layup from 1 ft (assist by M. Delaney),67,98
376,4,5:34.0,Charlotte full timeout,,67,98
377,4,5:34.0,,M. Dunleavy enters the game for M. Muscala,67,98
