,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MIAMI_ACTION,ATLANTA_SCORE,MIAMI_SCORE
31,1,7:24.0,P. Millsap makes 2-pt jump shot from 7 ft,,11,11
32,1,7:08.0,,R. McGruder misses 2-pt jump shot from 7 ft,11,11
33,1,7:07.0,,Offensive rebound by R. McGruder,11,11
34,1,7:06.0,,Personal foul by K. Bazemore (drawn by R. McGruder),11,11
35,1,6:55.0,,R. McGruder misses 3-pt jump shot from 25 ft,11,11
36,1,6:54.0,Defensive rebound by D. Howard,,11,11
37,1,6:45.0,D. Howard misses 2-pt layup from 2 ft,,11,11
38,1,6:44.0,,Defensive rebound by H. Whiteside,11,11
39,1,6:29.0,,J. Richardson misses 2-pt jump shot from 7 ft,11,11
40,1,6:28.0,,Offensive rebound by J. Richardson,11,11
41,1,6:20.0,,D. Williams misses 2-pt jump shot from 17 ft,11,11
42,1,6:19.0,Defensive rebound by K. Bazemore,,11,11
43,1,6:06.0,D. Schröder makes 3-pt jump shot from 25 ft (assist by P. Millsap),,14,11
44,1,5:54.0,,D. Waiters makes 2-pt layup from 2 ft,14,13
45,1,5:42.0,D. Schröder misses 2-pt jump shot from 7 ft (block by J. Richardson),,14,13
46,1,5:41.0,Offensive rebound by D. Schröder,,14,13
47,1,5:32.0,K. Bazemore misses 2-pt jump shot from 8 ft,,14,13
48,1,5:31.0,,Defensive rebound by H. Whiteside,14,13
49,1,5:29.0,,Turnover by D. Waiters (bad pass),14,13
50,1,5:29.0,,Miami full timeout,14,13
51,1,5:29.0,,T. Johnson enters the game for R. McGruder,14,13
52,1,5:29.0,T. Hardaway enters the game for P. Millsap,,14,13
53,1,5:29.0,M. Muscala enters the game for K. Korver,,14,13
54,1,5:20.0,K. Bazemore makes 2-pt jump shot from 16 ft,,16,13
55,1,5:03.0,,D. Waiters misses 2-pt layup from 2 ft,16,13
56,1,5:02.0,,Offensive rebound by H. Whiteside,16,13
57,1,4:59.0,,H. Whiteside makes 2-pt hook shot from 3 ft,16,15
58,1,4:45.0,Turnover by D. Schröder (bad pass; steal by J. Richardson),,16,15
59,1,4:29.0,,D. Williams misses 2-pt layup from 2 ft,16,15
60,1,4:28.0,Defensive rebound by D. Howard,,16,15
61,1,4:26.0,Turnover by D. Howard (bad pass; steal by D. Waiters),,16,15
62,1,4:23.0,,D. Williams makes 2-pt dunk at rim (assist by D. Waiters),16,17
63,1,4:00.0,Personal foul by J. Richardson (drawn by M. Muscala),,16,17
64,1,4:00.0,,J. Johnson enters the game for D. Williams,16,17
65,1,3:53.0,M. Muscala misses 2-pt layup from 2 ft,,16,17
66,1,3:52.0,,Defensive rebound by H. Whiteside,16,17
67,1,3:47.0,,Shooting foul by M. Muscala (drawn by J. Richardson),16,17
68,1,3:47.0,,J. Richardson makes 2-pt layup from 2 ft,16,19
69,1,3:47.0,M. Delaney enters the game for K. Bazemore,,16,19
70,1,3:47.0,T. Sefolosha enters the game for D. Schröder,,16,19
71,1,3:47.0,,J. Richardson makes free throw 1 of 1,16,20
72,1,3:33.0,M. Muscala makes 2-pt dunk at rim (assist by M. Delaney),,18,20
73,1,3:19.0,,J. Richardson misses 2-pt layup from 1 ft,18,20
74,1,3:18.0,Defensive rebound by D. Howard,,18,20
75,1,3:09.0,T. Hardaway misses 3-pt jump shot from 24 ft,,18,20
76,1,3:08.0,,Defensive rebound by H. Whiteside,18,20
77,1,2:59.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Richardson),18,23
78,1,2:46.0,T. Hardaway misses 3-pt jump shot from 25 ft,,18,23
79,1,2:45.0,,Defensive rebound by H. Whiteside,18,23
80,1,2:40.0,,Turnover by D. Waiters (offensive foul),18,23
81,1,2:40.0,Offensive charge foul by D. Waiters (drawn by T. Hardaway),,18,23
82,1,2:40.0,Atlanta full timeout,,18,23
83,1,2:40.0,,R. McGruder enters the game for D. Waiters,18,23
84,1,2:40.0,P. Millsap enters the game for D. Howard,,18,23
85,1,2:20.0,M. Delaney misses 2-pt jump shot from 7 ft (block by J. Richardson),,18,23
86,1,2:19.0,,Defensive rebound by J. Johnson,18,23
87,1,2:11.0,,H. Whiteside misses 2-pt jump shot from 9 ft,18,23
88,1,2:10.0,Defensive rebound by Team,,18,23
89,1,1:58.0,P. Millsap misses 3-pt jump shot from 25 ft,,18,23
90,1,1:57.0,,Defensive rebound by Team,18,23
91,1,1:44.0,,J. Richardson makes 2-pt jump shot from 19 ft,18,25
92,1,1:37.0,M. Muscala makes 2-pt layup from 2 ft (assist by M. Delaney),,20,25
93,1,1:13.0,,H. Whiteside misses 2-pt layup from 2 ft,20,25
94,1,1:12.0,Defensive rebound by M. Muscala,,20,25
95,1,1:03.0,Turnover by M. Delaney (bad pass; steal by H. Whiteside),,20,25
96,1,0:45.0,,Turnover by T. Johnson (lost ball; steal by M. Muscala),20,25
97,1,0:38.0,T. Hardaway misses 3-pt jump shot from 24 ft,,20,25
98,1,0:37.0,Offensive rebound by T. Hardaway,,20,25
99,1,0:37.0,Personal foul by R. McGruder (drawn by T. Hardaway),,20,25
100,1,0:37.0,,J. McRoberts enters the game for H. Whiteside,20,25
101,1,0:37.0,,L. Babbitt enters the game for J. Richardson,20,25
102,1,0:30.0,Turnover by P. Millsap (bad pass; steal by J. Johnson),,20,25
103,1,0:08.0,,R. McGruder misses 2-pt jump shot from 5 ft,20,25
104,1,0:07.0,Defensive rebound by P. Millsap,,20,25
105,1,0:00.0,P. Millsap makes 2-pt jump shot from 15 ft (assist by M. Muscala),,22,25
106,2,11:40.0,,T. Johnson makes 3-pt jump shot from 24 ft (assist by J. McRoberts),22,28
107,2,11:23.0,M. Delaney misses 2-pt jump shot from 17 ft,,22,28
108,2,11:22.0,,Defensive rebound by J. McRoberts,22,28
109,2,11:06.0,K. Bazemore enters the game for M. Muscala,,22,28
110,2,11:02.0,,T. Johnson makes 2-pt jump shot from 22 ft,22,30
111,2,10:49.0,Personal foul by T. Johnson (drawn by M. Delaney),,22,30
112,2,10:39.0,Personal foul by J. Johnson (drawn by P. Millsap),,22,30
113,2,10:29.0,P. Millsap misses 2-pt jump shot from 8 ft,,22,30
114,2,10:28.0,,Defensive rebound by J. McRoberts,22,30
115,2,10:16.0,,L. Babbitt misses 2-pt layup from 3 ft,22,30
116,2,10:14.0,,Offensive rebound by J. McRoberts,22,30
117,2,10:14.0,,J. McRoberts misses 2-pt layup from 1 ft,22,30
118,2,10:11.0,,Offensive rebound by J. Johnson,22,30
119,2,10:05.0,,L. Babbitt misses 3-pt jump shot from 23 ft,22,30
120,2,10:04.0,Defensive rebound by K. Bazemore,,22,30
121,2,9:54.0,K. Korver misses 3-pt jump shot from 24 ft,,22,30
122,2,9:53.0,,Defensive rebound by J. McRoberts,22,30
123,2,9:44.0,,T. Johnson misses 2-pt layup from 2 ft,22,30
124,2,9:43.0,Defensive rebound by M. Delaney,,22,30
125,2,9:40.0,K. Bazemore makes 2-pt layup from 2 ft (assist by M. Delaney),,24,30
126,2,9:40.0,Away from play foul by R. McGruder (drawn by M. Delaney),,24,30
127,2,9:40.0,M. Delaney makes free throw 1 of 1,,25,30
128,2,9:22.0,,J. Johnson makes 2-pt jump shot from 8 ft,25,32
129,2,9:13.0,Shooting foul by J. Johnson (drawn by P. Millsap),,25,32
130,2,9:13.0,P. Millsap makes free throw 1 of 2,,26,32
131,2,9:13.0,P. Millsap misses free throw 2 of 2,,26,32
132,2,9:12.0,,Defensive rebound by L. Babbitt,26,32
133,2,8:58.0,,T. Johnson misses 3-pt jump shot from 26 ft,26,32
134,2,8:57.0,Defensive rebound by Team,,26,32
135,2,8:57.0,Official timeout,,26,32
136,2,8:41.0,Turnover by K. Korver (bad pass; steal by R. McGruder),,26,32
137,2,8:36.0,,J. Johnson makes 2-pt layup from 2 ft,26,34
138,2,8:21.0,P. Millsap misses 2-pt layup from 1 ft,,26,34
139,2,8:20.0,,Defensive rebound by J. McRoberts,26,34
140,2,8:15.0,,Turnover by T. Johnson (traveling),26,34
141,2,8:15.0,D. Schröder enters the game for M. Delaney,,26,34
142,2,7:51.0,T. Sefolosha misses 3-pt jump shot from 24 ft,,26,34
143,2,7:50.0,,Defensive rebound by J. Johnson,26,34
144,2,7:41.0,,J. Johnson misses 3-pt jump shot from 25 ft,26,34
145,2,7:40.0,Defensive rebound by P. Millsap,,26,34
146,2,7:28.0,K. Bazemore misses 2-pt layup from 2 ft,,26,34
147,2,7:27.0,,Defensive rebound by L. Babbitt,26,34
148,2,7:13.0,,Turnover by L. Babbitt (lost ball; steal by P. Millsap),26,34
149,2,7:04.0,Shooting foul by J. McRoberts (drawn by T. Sefolosha),,26,34
150,2,7:04.0,T. Sefolosha makes free throw 1 of 2,,27,34
151,2,7:04.0,,J. Richardson enters the game for L. Babbitt,27,34
152,2,7:04.0,,H. Whiteside enters the game for J. McRoberts,27,34
153,2,7:04.0,,D. Williams enters the game for J. Johnson,27,34
154,2,7:04.0,D. Howard enters the game for P. Millsap,,27,34
155,2,7:04.0,T. Sefolosha makes free throw 2 of 2,,28,34
156,2,6:44.0,,R. McGruder misses 2-pt layup from 1 ft,28,34
157,2,6:43.0,,Offensive rebound by H. Whiteside,28,34
158,2,6:43.0,,Shooting foul by K. Bazemore (drawn by H. Whiteside),28,34
159,2,6:43.0,,H. Whiteside makes free throw 1 of 2,28,35
160,2,6:43.0,M. Muscala enters the game for T. Sefolosha,,28,35
161,2,6:43.0,,H. Whiteside makes free throw 2 of 2,28,36
162,2,6:30.0,Turnover by K. Bazemore (bad pass; steal by H. Whiteside),,28,36
163,2,6:27.0,,Turnover by H. Whiteside (bad pass; steal by K. Bazemore),28,36
164,2,6:22.0,D. Howard makes 2-pt dunk at rim (assist by K. Bazemore),,30,36
165,2,6:05.0,,J. Richardson makes 2-pt jump shot from 8 ft,30,38
166,2,5:51.0,M. Muscala makes 2-pt layup from 2 ft (assist by D. Schröder),,32,38
167,2,5:43.0,,Miami full timeout,32,38
168,2,5:27.0,,Turnover by J. Richardson (lost ball; steal by D. Howard),32,38
169,2,5:21.0,M. Muscala makes 2-pt jump shot from 16 ft (assist by D. Howard),,34,38
170,2,5:03.0,,H. Whiteside misses 2-pt jump shot from 17 ft,34,38
171,2,5:02.0,Defensive rebound by M. Muscala,,34,38
172,2,4:57.0,D. Howard misses 2-pt layup from 2 ft,,34,38
173,2,4:56.0,Offensive rebound by D. Howard,,34,38
174,2,4:55.0,D. Howard makes 2-pt jump shot from 4 ft,,36,38
175,2,4:55.0,Shooting foul by H. Whiteside (drawn by D. Howard),,36,38
176,2,4:55.0,Atlanta full timeout,,36,38
177,2,4:55.0,,D. Waiters enters the game for R. McGruder,36,38
178,2,4:55.0,T. Hardaway enters the game for K. Bazemore,,36,38
179,2,4:55.0,D. Howard makes free throw 1 of 1,,37,38
180,2,4:32.0,,J. Richardson misses 3-pt jump shot from 25 ft,37,38
181,2,4:31.0,Defensive rebound by M. Muscala,,37,38
182,2,4:19.0,D. Howard misses 2-pt layup from 2 ft (block by H. Whiteside),,37,38
183,2,4:18.0,,Defensive rebound by Team,37,38
184,2,3:55.0,,Turnover by D. Waiters (bad pass; steal by D. Howard),37,38
185,2,3:50.0,T. Hardaway makes 2-pt layup from 2 ft (assist by D. Schröder),,39,38
186,2,3:38.0,Violation by M. Muscala (def goaltending),,39,38
187,2,3:38.0,,D. Williams makes 2-pt layup from 1 ft (assist by T. Johnson),39,40
188,2,3:18.0,T. Hardaway makes 3-pt jump shot from 25 ft,,42,40
189,2,2:57.0,,Personal foul by D. Schröder (drawn by T. Johnson),42,40
190,2,2:57.0,K. Bazemore enters the game for K. Korver,,42,40
191,2,2:50.0,,Shooting foul by D. Howard (drawn by T. Johnson),42,40
192,2,2:50.0,,T. Johnson misses free throw 1 of 2,42,40
193,2,2:50.0,,Offensive rebound by Team,42,40
194,2,2:50.0,,T. Johnson makes free throw 2 of 2,42,41
195,2,2:37.0,D. Schröder misses 2-pt jump shot from 13 ft,,42,41
196,2,2:36.0,,Defensive rebound by T. Johnson,42,41
197,2,2:29.0,,T. Johnson makes 2-pt jump shot from 4 ft,42,43
198,2,2:17.0,T. Hardaway makes 2-pt jump shot from 7 ft,,44,43
199,2,2:17.0,Shooting foul by D. Williams (drawn by T. Hardaway),,44,43
200,2,2:17.0,P. Millsap enters the game for M. Muscala,,44,43
201,2,2:17.0,T. Hardaway makes free throw 1 of 1,,45,43
202,2,1:57.0,,Turnover by T. Johnson (bad pass; steal by D. Howard),45,43
203,2,1:51.0,K. Bazemore misses 2-pt jump shot from 20 ft,,45,43
204,2,1:50.0,,Defensive rebound by D. Williams,45,43
205,2,1:29.0,,D. Waiters misses 2-pt jump shot from 21 ft,45,43
206,2,1:28.0,,Offensive rebound by H. Whiteside,45,43
207,2,1:25.0,,H. Whiteside misses 2-pt hook shot from 4 ft,45,43
208,2,1:24.0,Defensive rebound by D. Howard,,45,43
209,2,1:13.0,D. Howard makes 2-pt jump shot from 4 ft,,47,43
210,2,0:58.0,,Turnover by D. Waiters (bad pass),47,43
211,2,0:58.0,,U. Haslem enters the game for H. Whiteside,47,43
212,2,0:58.0,,R. McGruder enters the game for D. Waiters,47,43
213,2,0:47.0,D. Schröder makes 2-pt layup from 2 ft,,49,43
214,2,0:32.0,,Miami full timeout,49,43
215,2,0:32.0,T. Sefolosha enters the game for K. Bazemore,,49,43
216,2,0:24.0,,Turnover by T. Johnson (bad pass; steal by T. Sefolosha),49,43
217,2,0:04.0,Turnover by D. Schröder (lost ball; steal by J. Richardson),,49,43
218,2,0:00.0,,J. Richardson misses 3-pt jump shot from 34 ft,49,43
219,2,0:00.0,,Offensive rebound by Team,49,43
220,3,11:38.0,,J. Richardson makes 2-pt jump shot from 17 ft,49,45
221,3,11:23.0,K. Bazemore misses 2-pt layup from 2 ft,,49,45
222,3,11:22.0,Offensive rebound by D. Howard,,49,45
223,3,11:21.0,D. Howard makes 2-pt layup at rim,,51,45
224,3,11:04.0,,H. Whiteside misses 2-pt jump shot from 10 ft,51,45
225,3,11:03.0,Defensive rebound by P. Millsap,,51,45
226,3,10:58.0,Personal foul by D. Williams (drawn by D. Howard),,51,45
227,3,10:48.0,K. Korver makes 2-pt jump shot from 19 ft (assist by D. Schröder),,53,45
228,3,10:24.0,,H. Whiteside misses 2-pt hook shot from 4 ft,53,45
229,3,10:23.0,Defensive rebound by D. Howard,,53,45
230,3,10:18.0,Turnover by D. Howard (bad pass; steal by D. Williams),,53,45
231,3,10:14.0,,D. Williams misses 2-pt layup from 2 ft (block by K. Korver),53,45
232,3,10:13.0,,Offensive rebound by Team,53,45
233,3,10:07.0,,Turnover by D. Waiters (bad pass; steal by K. Bazemore),53,45
234,3,10:05.0,Turnover by D. Schröder (lost ball),,53,45
235,3,9:44.0,,D. Williams misses 3-pt jump shot from 24 ft,53,45
236,3,9:43.0,,Offensive rebound by H. Whiteside,53,45
237,3,9:43.0,,Shooting foul by D. Howard (drawn by H. Whiteside),53,45
238,3,9:43.0,,H. Whiteside makes free throw 1 of 2,53,46
239,3,9:43.0,,H. Whiteside misses free throw 2 of 2,53,46
240,3,9:42.0,Defensive rebound by D. Howard,,53,46
241,3,9:30.0,D. Schröder makes 3-pt jump shot from 25 ft,,56,46
242,3,9:16.0,,R. McGruder makes 2-pt layup from 2 ft (assist by H. Whiteside),56,48
243,3,9:08.0,Shooting foul by H. Whiteside (drawn by D. Howard),,56,48
244,3,9:08.0,D. Howard misses free throw 1 of 2,,56,48
245,3,9:08.0,Offensive rebound by Team,,56,48
246,3,9:08.0,D. Howard misses free throw 2 of 2,,56,48
247,3,9:07.0,,Defensive rebound by H. Whiteside,56,48
248,3,8:55.0,,R. McGruder misses 3-pt jump shot from 24 ft,56,48
249,3,8:54.0,Defensive rebound by D. Howard,,56,48
250,3,8:45.0,D. Schröder makes 2-pt layup from 3 ft,,58,48
251,3,8:42.0,,Turnover by J. Richardson (inbound),58,48
252,3,8:42.0,,J. Johnson enters the game for D. Williams,58,48
253,3,8:35.0,Personal foul by J. Johnson (drawn by K. Bazemore),,58,48
254,3,8:34.0,Turnover by K. Korver (bad pass),,58,48
255,3,8:12.0,,D. Waiters makes 2-pt jump shot from 20 ft (assist by R. McGruder),58,50
256,3,8:03.0,D. Schröder misses 2-pt layup from 2 ft (block by J. Richardson),,58,50
257,3,8:02.0,Offensive rebound by Team,,58,50
258,3,7:57.0,D. Schröder misses 2-pt jump shot from 9 ft,,58,50
259,3,7:56.0,,Defensive rebound by H. Whiteside,58,50
260,3,7:40.0,,J. Johnson misses 2-pt layup from 2 ft (block by K. Bazemore),58,50
261,3,7:39.0,,Offensive rebound by R. McGruder,58,50
262,3,7:35.0,,R. McGruder makes 2-pt jump shot from 8 ft,58,52
263,3,7:32.0,Offensive foul by D. Howard (drawn by H. Whiteside),,58,52
264,3,7:32.0,Turnover by D. Howard (offensive foul),,58,52
265,3,7:20.0,,Turnover by J. Johnson (lost ball; steal by P. Millsap),58,52
266,3,7:12.0,K. Korver misses 3-pt jump shot from 23 ft,,58,52
267,3,7:11.0,,Defensive rebound by J. Richardson,58,52
268,3,6:59.0,,D. Waiters misses 2-pt layup from 2 ft,58,52
269,3,6:58.0,,Offensive rebound by H. Whiteside,58,52
270,3,6:53.0,,H. Whiteside makes 2-pt layup from 1 ft,58,54
271,3,6:31.0,Turnover by K. Bazemore (lost ball; steal by D. Waiters),,58,54
272,3,6:26.0,,D. Waiters misses 2-pt layup from 2 ft (block by K. Bazemore),58,54
273,3,6:25.0,,Offensive rebound by Team,58,54
274,3,6:25.0,M. Muscala enters the game for P. Millsap,,58,54
275,3,6:14.0,,H. Whiteside makes 2-pt dunk at rim (assist by R. McGruder),58,56
276,3,6:09.0,Atlanta full timeout,,58,56
277,3,5:51.0,K. Korver makes 2-pt jump shot from 7 ft,,60,56
278,3,5:28.0,,D. Waiters misses 3-pt jump shot from 26 ft,60,56
279,3,5:27.0,Defensive rebound by D. Howard,,60,56
280,3,5:22.0,Personal foul by R. McGruder (drawn by K. Korver),,60,56
281,3,5:07.0,K. Bazemore misses 2-pt jump shot from 13 ft (block by D. Waiters),,60,56
282,3,5:06.0,,Defensive rebound by R. McGruder,60,56
283,3,5:00.0,,J. Richardson misses 2-pt jump shot from 23 ft,60,56
284,3,4:59.0,Defensive rebound by K. Korver,,60,56
285,3,4:53.0,Turnover by D. Howard (step out of bounds),,60,56
286,3,4:53.0,Violation by Team (jump ball),,60,56
287,3,4:53.0,T. Hardaway enters the game for K. Korver,,60,56
288,3,4:53.0,T. Sefolosha enters the game for K. Bazemore,,60,56
289,3,4:36.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by R. McGruder),60,59
290,3,4:13.0,D. Howard misses 2-pt jump shot from 3 ft (block by J. Johnson),,60,59
291,3,4:12.0,,Defensive rebound by H. Whiteside,60,59
292,3,3:55.0,,D. Waiters makes 2-pt layup from 2 ft,60,61
293,3,3:50.0,Technical foul by D. Howard,,60,61
294,3,3:50.0,,J. Richardson makes technical free throw,60,62
295,3,3:50.0,P. Millsap enters the game for D. Howard,,60,62
296,3,3:50.0,,T. Johnson enters the game for R. McGruder,60,62
297,3,3:31.0,P. Millsap misses 2-pt jump shot from 20 ft,,60,62
298,3,3:30.0,,Defensive rebound by J. Richardson,60,62
299,3,3:23.0,,D. Waiters misses 2-pt layup from 2 ft,60,62
300,3,3:22.0,Defensive rebound by M. Muscala,,60,62
301,3,3:11.0,P. Millsap makes 2-pt jump shot from 13 ft,,62,62
302,3,3:06.0,,Miami full timeout,62,62
303,3,3:06.0,M. Delaney enters the game for D. Schröder,,62,62
304,3,2:49.0,,Shooting foul by P. Millsap (drawn by H. Whiteside),62,62
305,3,2:49.0,,H. Whiteside makes free throw 1 of 2,62,63
306,3,2:49.0,,H. Whiteside makes free throw 2 of 2,62,64
307,3,2:32.0,P. Millsap misses 2-pt jump shot from 9 ft,,62,64
308,3,2:31.0,,Defensive rebound by H. Whiteside,62,64
309,3,2:24.0,,Turnover by T. Johnson (bad pass; steal by T. Hardaway),62,64
310,3,2:20.0,T. Hardaway makes 2-pt dunk at rim,,64,64
311,3,2:04.0,,Turnover by J. Johnson (bad pass),64,64
312,3,1:52.0,M. Delaney misses 2-pt jump shot from 20 ft,,64,64
313,3,1:51.0,,Defensive rebound by H. Whiteside,64,64
314,3,1:37.0,,Turnover by J. Richardson (bad pass; steal by T. Sefolosha),64,64
315,3,1:29.0,P. Millsap makes 2-pt layup from 1 ft (assist by T. Hardaway),,66,64
316,3,1:09.0,,Turnover by J. Johnson (lost ball; steal by T. Sefolosha),66,64
317,3,0:59.0,M. Muscala makes 3-pt jump shot from 25 ft (assist by P. Millsap),,69,64
318,3,0:41.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by D. Waiters),69,67
319,3,0:30.0,T. Sefolosha misses 3-pt jump shot from 24 ft,,69,67
320,3,0:29.0,,Defensive rebound by H. Whiteside,69,67
321,3,0:11.0,,D. Waiters misses 3-pt jump shot from 24 ft,69,67
322,3,0:10.0,Defensive rebound by Team,,69,67
323,3,0:10.0,,R. McGruder enters the game for D. Waiters,69,67
324,3,0:10.0,K. Korver enters the game for T. Sefolosha,,69,67
325,3,0:00.0,M. Muscala makes 3-pt jump shot from 25 ft (assist by P. Millsap),,72,67
326,4,11:47.0,T. Hardaway makes 2-pt layup from 2 ft,,74,67
327,4,11:29.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by T. Johnson),74,70
328,4,11:17.0,P. Millsap makes 2-pt layup from 2 ft (assist by M. Muscala),,76,70
329,4,10:54.0,,J. McRoberts misses 2-pt jump shot from 8 ft,76,70
330,4,10:53.0,Defensive rebound by T. Sefolosha,,76,70
331,4,10:41.0,Shooting foul by J. Johnson (drawn by T. Sefolosha),,76,70
332,4,10:41.0,T. Sefolosha misses free throw 1 of 2,,76,70
333,4,10:41.0,Offensive rebound by Team,,76,70
334,4,10:41.0,T. Sefolosha makes free throw 2 of 2,,77,70
335,4,10:28.0,,Turnover by T. Johnson (traveling),77,70
336,4,10:28.0,K. Humphries enters the game for M. Muscala,,77,70
337,4,10:10.0,P. Millsap makes 2-pt layup from 2 ft,,79,70
338,4,10:04.0,,Miami full timeout,79,70
339,4,9:49.0,,Shooting foul by P. Millsap (drawn by T. Johnson),79,70
340,4,9:49.0,,T. Johnson misses free throw 1 of 2,79,70
341,4,9:49.0,,Offensive rebound by Team,79,70
342,4,9:49.0,K. Korver enters the game for T. Sefolosha,,79,70
343,4,9:49.0,,T. Johnson makes free throw 2 of 2,79,71
344,4,9:26.0,P. Millsap misses 2-pt jump shot from 15 ft,,79,71
345,4,9:25.0,Offensive rebound by Team,,79,71
346,4,9:25.0,Turnover by Team (shot clock),,79,71
347,4,9:12.0,,J. McRoberts misses 2-pt layup from 3 ft (block by K. Humphries),79,71
348,4,9:11.0,Defensive rebound by M. Delaney,,79,71
349,4,9:02.0,Turnover by M. Delaney (lost ball),,79,71
350,4,8:42.0,,J. Richardson misses 2-pt jump shot from 10 ft,79,71
351,4,8:41.0,Defensive rebound by T. Hardaway,,79,71
352,4,8:33.0,Shooting foul by J. McRoberts (drawn by T. Hardaway),,79,71
353,4,8:33.0,T. Hardaway makes free throw 1 of 2,,80,71
354,4,8:33.0,T. Hardaway misses free throw 2 of 2,,80,71
355,4,8:33.0,,D. Waiters enters the game for J. Richardson,80,71
356,4,8:33.0,,H. Whiteside enters the game for J. McRoberts,80,71
357,4,8:32.0,Offensive rebound by K. Humphries,,80,71
358,4,8:19.0,Turnover by K. Humphries (bad pass; steal by R. McGruder),,80,71
359,4,8:03.0,,Turnover by H. Whiteside (bad pass; steal by T. Hardaway),80,71
360,4,8:00.0,T. Hardaway misses 2-pt dunk at rim,,80,71
361,4,7:59.0,,Defensive rebound by Team,80,71
362,4,7:48.0,,T. Johnson makes 2-pt jump shot from 13 ft,80,73
363,4,7:32.0,P. Millsap misses 2-pt jump shot from 11 ft,,80,73
364,4,7:31.0,,Defensive rebound by D. Waiters,80,73
365,4,7:27.0,Personal foul by D. Waiters (drawn by M. Delaney),,80,73
366,4,7:27.0,,Personal foul by M. Delaney,80,73
367,4,7:27.0,D. Schröder enters the game for P. Millsap,,80,73
368,4,7:27.0,M. Muscala enters the game for M. Delaney,,80,73
369,4,7:06.0,,R. McGruder misses 2-pt jump shot from 5 ft,80,73
370,4,7:05.0,,Offensive rebound by H. Whiteside,80,73
371,4,6:57.0,,R. McGruder makes 2-pt layup from 2 ft (assist by H. Whiteside),80,75
372,4,6:46.0,K. Humphries misses 3-pt jump shot from 25 ft,,80,75
373,4,6:45.0,,Defensive rebound by Team,80,75
374,4,6:45.0,,Personal foul by M. Muscala (drawn by J. Johnson),80,75
375,4,6:45.0,K. Bazemore enters the game for T. Hardaway,,80,75
376,4,6:45.0,T. Sefolosha enters the game for K. Humphries,,80,75
377,4,6:34.0,,D. Waiters misses 2-pt layup from 2 ft,80,75
378,4,6:33.0,,Offensive rebound by H. Whiteside,80,75
379,4,6:32.0,,H. Whiteside makes 2-pt dunk at rim,80,77
380,4,6:20.0,K. Bazemore makes 3-pt jump shot from 26 ft (assist by M. Muscala),,83,77
381,4,6:05.0,,T. Johnson misses 3-pt jump shot from 25 ft,83,77
382,4,6:04.0,,Offensive rebound by J. Johnson,83,77
383,4,6:04.0,,Shooting foul by K. Bazemore (drawn by H. Whiteside),83,77
