,QUARTER,TIME_REMAINING,UTAH_ACTION,PHOENIX_ACTION,UTAH_SCORE,PHOENIX_SCORE
61,1,4:34.0,,P. Tucker enters the game for A. Len,15,14
62,1,4:34.0,A. Burks enters the game for J. Ingles,,15,14
63,1,4:19.0,Shooting foul by D. Bender (drawn by G. Hayward),,15,14
64,1,4:19.0,G. Hayward makes free throw 1 of 2,,16,14
65,1,4:19.0,G. Hayward makes free throw 2 of 2,,17,14
66,1,4:09.0,,E. Bledsoe makes 2-pt layup from 1 ft,17,16
67,1,4:09.0,,Shooting foul by T. Lyles (drawn by E. Bledsoe),17,16
68,1,4:09.0,D. Favors enters the game for R. Gobert,,17,16
69,1,4:09.0,,E. Bledsoe makes free throw 1 of 1,17,17
70,1,3:58.0,Personal foul by P. Tucker (drawn by G. Hayward),,17,17
71,1,3:58.0,G. Hayward makes free throw 1 of 2,,18,17
72,1,3:58.0,G. Hayward makes free throw 2 of 2,,19,17
73,1,3:42.0,,D. Booker misses 2-pt layup from 2 ft,19,17
74,1,3:39.0,Defensive rebound by T. Lyles,,19,17
75,1,3:22.0,G. Hayward misses 2-pt jump shot from 20 ft,,19,17
76,1,3:17.0,,Defensive rebound by P. Tucker,19,17
77,1,3:17.0,,Shooting foul by A. Burks (drawn by E. Bledsoe),19,17
78,1,3:17.0,,E. Bledsoe makes free throw 1 of 2,19,18
79,1,3:17.0,,E. Bledsoe makes free throw 2 of 2,19,19
80,1,3:06.0,A. Burks misses 2-pt jump shot from 18 ft,,19,19
81,1,3:02.0,,Defensive rebound by E. Bledsoe,19,19
82,1,3:00.0,,D. Booker makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),19,22
83,1,2:40.0,G. Hayward misses 2-pt layup from 2 ft,,19,22
84,1,2:38.0,Offensive rebound by D. Favors,,19,22
85,1,2:38.0,D. Favors makes 2-pt layup from 2 ft,,21,22
86,1,2:22.0,,T. Warren makes 2-pt layup from 1 ft,21,24
87,1,2:02.0,A. Burks misses 2-pt layup at rim,,21,24
88,1,1:59.0,,Defensive rebound by P. Tucker,21,24
89,1,1:58.0,,Shooting foul by T. Lyles (drawn by T. Warren),21,24
90,1,1:58.0,,T. Warren makes free throw 1 of 2,21,25
91,1,1:58.0,,L. Barbosa enters the game for D. Booker,21,25
92,1,1:58.0,G. Hill enters the game for G. Hayward,,21,25
93,1,1:58.0,J. Johnson enters the game for D. Exum,,21,25
94,1,1:58.0,,T. Warren makes free throw 2 of 2,21,26
95,1,1:37.0,G. Hill misses 2-pt jump shot from 19 ft,,21,26
96,1,1:35.0,Offensive rebound by G. Hill,,21,26
97,1,1:35.0,G. Hill makes 2-pt layup from 2 ft,,23,26
98,1,1:17.0,,D. Bender makes 2-pt dunk at rim (assist by L. Barbosa),23,28
99,1,1:00.0,Shooting foul by D. Bender (drawn by T. Lyles),,23,28
100,1,1:00.0,T. Lyles misses free throw 1 of 2,,23,28
101,1,1:00.0,Offensive rebound by Team,,23,28
102,1,1:00.0,T. Lyles makes free throw 2 of 2,,24,28
103,1,0:43.0,,T. Warren misses 2-pt jump shot from 12 ft,24,28
104,1,0:41.0,Defensive rebound by T. Lyles,,24,28
105,1,0:24.0,D. Favors misses 2-pt jump shot from 16 ft,,24,28
106,1,0:22.0,,Defensive rebound by L. Barbosa,24,28
107,1,0:01.0,,E. Bledsoe misses 2-pt layup from 1 ft,24,28
108,1,0:00.0,Defensive rebound by T. Lyles,,24,28
109,2,11:43.0,,A. Williams misses 2-pt layup from 3 ft,24,28
110,2,11:40.0,Defensive rebound by G. Hill,,24,28
111,2,11:33.0,Personal foul by D. Booker (drawn by D. Favors),,24,28
112,2,11:33.0,B. Diaw enters the game for T. Lyles,,24,28
113,2,11:25.0,D. Favors misses 2-pt jump shot from 19 ft,,24,28
114,2,11:23.0,,Defensive rebound by P. Tucker,24,28
115,2,11:14.0,,L. Barbosa makes 2-pt layup from 2 ft,24,30
116,2,10:57.0,D. Favors makes 2-pt dunk at rim (assist by B. Diaw),,26,30
117,2,10:29.0,,T. Ulis misses 3-pt jump shot from 26 ft,26,30
118,2,10:27.0,Defensive rebound by J. Johnson,,26,30
119,2,10:19.0,J. Johnson misses 2-pt jump shot from 17 ft,,26,30
120,2,10:17.0,,Defensive rebound by P. Tucker,26,30
121,2,10:08.0,,P. Tucker misses 3-pt jump shot from 24 ft,26,30
122,2,10:07.0,Defensive rebound by G. Hill,,26,30
123,2,10:02.0,A. Burks misses 2-pt jump shot from 4 ft (block by L. Barbosa),,26,30
124,2,10:02.0,Offensive rebound by Team,,26,30
125,2,10:02.0,R. Gobert enters the game for D. Favors,,26,30
126,2,10:02.0,J. Ingles enters the game for A. Burks,,26,30
127,2,9:47.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,28,30
128,2,9:47.0,Shooting foul by A. Williams (drawn by R. Gobert),,28,30
129,2,9:47.0,R. Gobert makes free throw 1 of 1,,29,30
130,2,9:38.0,,D. Booker makes 2-pt jump shot from 20 ft,29,32
131,2,9:23.0,Turnover by G. Hill (bad pass; steal by P. Tucker),,29,32
132,2,9:20.0,,P. Tucker makes 2-pt dunk at rim,29,34
133,2,9:19.0,Utah full timeout,,29,34
134,2,8:58.0,B. Diaw misses 3-pt jump shot from 23 ft,,29,34
135,2,8:57.0,Offensive rebound by R. Gobert,,29,34
136,2,8:54.0,B. Diaw misses 2-pt layup from 2 ft,,29,34
137,2,8:51.0,Offensive rebound by B. Diaw,,29,34
138,2,8:50.0,B. Diaw makes 2-pt layup from 1 ft,,31,34
139,2,8:45.0,R. Neto enters the game for G. Hill,,31,34
140,2,8:32.0,,A. Williams makes 2-pt hook shot from 9 ft,31,36
141,2,8:23.0,R. Neto makes 2-pt layup from 3 ft,,33,36
142,2,8:11.0,,T. Ulis misses 2-pt jump shot from 10 ft,33,36
143,2,8:10.0,,Offensive rebound by P. Tucker,33,36
144,2,8:07.0,,P. Tucker makes 2-pt layup from 2 ft,33,38
145,2,7:47.0,B. Diaw misses 3-pt jump shot from 24 ft,,33,38
146,2,7:46.0,,Defensive rebound by L. Barbosa,33,38
147,2,7:46.0,Personal foul by A. Williams (drawn by R. Gobert),,33,38
148,2,7:46.0,,Personal foul by R. Gobert,33,38
149,2,7:46.0,,M. Chriss enters the game for A. Williams,33,38
150,2,7:27.0,,Turnover by L. Barbosa (bad pass),33,38
151,2,7:16.0,R. Neto misses 2-pt jump shot from 9 ft,,33,38
152,2,7:14.0,,Defensive rebound by P. Tucker,33,38
153,2,6:56.0,,L. Barbosa misses 3-pt jump shot from 24 ft,33,38
154,2,6:54.0,Defensive rebound by R. Neto,,33,38
155,2,6:43.0,R. Gobert makes 2-pt layup from 1 ft (assist by B. Diaw),,35,38
156,2,6:25.0,Violation by B. Diaw (kicked ball),,35,38
157,2,6:25.0,,E. Bledsoe enters the game for L. Barbosa,35,38
158,2,6:25.0,G. Hayward enters the game for J. Johnson,,35,38
159,2,6:16.0,,D. Bender enters the game for T. Ulis,35,38
160,2,6:11.0,,D. Booker misses 3-pt jump shot from 28 ft,35,38
161,2,6:11.0,Defensive rebound by Team,,35,38
162,2,5:56.0,,Violation by D. Bender (def goaltending),35,38
163,2,5:56.0,B. Diaw makes 2-pt jump shot from 6 ft,,37,38
164,2,5:48.0,,Shooting foul by R. Neto (drawn by E. Bledsoe),37,38
165,2,5:48.0,Official timeout,,37,38
166,2,5:48.0,,E. Bledsoe makes free throw 1 of 2,37,39
167,2,5:48.0,,E. Bledsoe makes free throw 2 of 2,37,40
168,2,5:34.0,B. Diaw makes 2-pt layup from 2 ft (assist by G. Hayward),,39,40
169,2,5:15.0,,D. Booker makes 2-pt jump shot from 6 ft,39,42
170,2,4:59.0,R. Gobert makes 2-pt layup at rim (assist by B. Diaw),,41,42
171,2,4:35.0,,Turnover by D. Booker (bad pass; steal by J. Ingles),41,42
172,2,4:17.0,R. Neto misses 3-pt jump shot from 24 ft,,41,42
173,2,4:15.0,,Defensive rebound by E. Bledsoe,41,42
174,2,4:02.0,,E. Bledsoe misses 2-pt jump shot from 14 ft,41,42
175,2,3:59.0,Defensive rebound by R. Gobert,,41,42
176,2,3:54.0,G. Hayward misses 2-pt jump shot from 6 ft,,41,42
177,2,3:51.0,,Defensive rebound by P. Tucker,41,42
178,2,3:43.0,,P. Tucker makes 2-pt layup from 2 ft (assist by E. Bledsoe),41,44
179,2,3:34.0,G. Hayward misses 2-pt layup from 2 ft (block by D. Bender),,41,44
180,2,3:31.0,Offensive rebound by B. Diaw,,41,44
181,2,3:31.0,B. Diaw makes 2-pt layup from 2 ft,,43,44
182,2,3:28.0,,Turnover by E. Bledsoe (bad pass),43,44
183,2,3:28.0,G. Hill enters the game for R. Neto,,43,44
184,2,3:28.0,J. Johnson enters the game for J. Ingles,,43,44
185,2,3:12.0,Personal foul by P. Tucker (drawn by G. Hill),,43,44
186,2,3:12.0,,T. Warren enters the game for P. Tucker,43,44
187,2,3:12.0,,A. Len enters the game for D. Bender,43,44
188,2,3:05.0,B. Diaw misses 2-pt layup from 2 ft,,43,44
189,2,3:03.0,,Defensive rebound by T. Warren,43,44
190,2,3:03.0,,Personal foul by B. Diaw,43,44
191,2,2:38.0,,E. Bledsoe makes 2-pt jump shot from 15 ft,43,46
192,2,2:23.0,R. Gobert misses 2-pt layup from 2 ft (block by A. Len),,43,46
193,2,2:21.0,,Defensive rebound by E. Bledsoe,43,46
194,2,2:19.0,,M. Chriss makes 2-pt layup from 1 ft (assist by E. Bledsoe),43,48
195,2,2:19.0,,Shooting foul by B. Diaw (drawn by M. Chriss),43,48
196,2,2:19.0,,Phoenix full timeout,43,48
197,2,2:19.0,J. Ingles enters the game for B. Diaw,,43,48
198,2,2:19.0,,M. Chriss makes free throw 1 of 1,43,49
199,2,2:05.0,G. Hill makes 2-pt jump shot from 21 ft (assist by J. Ingles),,45,49
200,2,1:49.0,,M. Chriss misses 3-pt jump shot from 24 ft,45,49
201,2,1:46.0,Defensive rebound by R. Gobert,,45,49
202,2,1:35.0,G. Hill makes 2-pt layup from 2 ft,,47,49
203,2,1:23.0,,M. Chriss makes 2-pt dunk at rim (assist by T. Warren),47,51
204,2,1:03.0,Shooting foul by E. Bledsoe (drawn by R. Gobert),,47,51
205,2,1:03.0,R. Gobert misses free throw 1 of 2,,47,51
206,2,1:03.0,Offensive rebound by Team,,47,51
207,2,1:03.0,R. Gobert misses free throw 2 of 2,,47,51
208,2,1:01.0,,Defensive rebound by E. Bledsoe,47,51
209,2,0:53.0,,Turnover by E. Bledsoe (bad pass; steal by R. Gobert),47,51
210,2,0:42.0,G. Hill misses 3-pt jump shot from 25 ft,,47,51
211,2,0:40.0,,Defensive rebound by M. Chriss,47,51
212,2,0:28.0,,E. Bledsoe makes 2-pt layup at rim,47,53
213,2,0:03.0,J. Johnson misses 3-pt jump shot from 27 ft,,47,53
214,2,0:01.0,Offensive rebound by G. Hill,,47,53
215,2,0:00.0,G. Hill misses 2-pt jump shot from 15 ft,,47,53
216,2,0:00.0,Offensive rebound by Team,,47,53
217,3,11:42.0,,Shooting foul by D. Favors (drawn by A. Len),47,53
218,3,11:42.0,,A. Len makes 2-pt dunk at rim (assist by D. Booker),47,55
219,3,11:42.0,,A. Len misses free throw 1 of 1,47,55
220,3,11:41.0,Defensive rebound by R. Gobert,,47,55
221,3,11:20.0,G. Hill misses 3-pt jump shot from 25 ft,,47,55
222,3,11:18.0,,Defensive rebound by E. Bledsoe,47,55
223,3,11:10.0,,A. Len makes 2-pt jump shot from 19 ft (assist by E. Bledsoe),47,57
224,3,10:58.0,D. Favors misses 2-pt jump shot from 4 ft,,47,57
225,3,10:56.0,Offensive rebound by D. Favors,,47,57
226,3,10:52.0,G. Hill makes 3-pt jump shot from 24 ft (assist by D. Favors),,50,57
227,3,10:39.0,,Offensive foul by D. Booker (drawn by G. Hill),50,57
228,3,10:39.0,,Turnover by D. Booker (offensive foul),50,57
229,3,10:30.0,Turnover by R. Gobert (lost ball; steal by E. Bledsoe),,50,57
230,3,10:23.0,,M. Chriss misses 2-pt layup from 1 ft (block by R. Gobert),50,57
231,3,10:21.0,,Offensive rebound by M. Chriss,50,57
232,3,10:20.0,,M. Chriss misses 2-pt layup from 2 ft,50,57
233,3,10:18.0,Defensive rebound by R. Gobert,,50,57
234,3,10:14.0,J. Ingles makes 2-pt layup from 1 ft (assist by G. Hayward),,52,57
235,3,10:07.0,,D. Booker misses 2-pt layup from 3 ft (block by D. Favors),52,57
236,3,10:07.0,,Offensive rebound by Team,52,57
237,3,10:04.0,,Shooting block foul by G. Hayward (drawn by T. Warren),52,57
238,3,10:04.0,,T. Warren makes free throw 1 of 2,52,58
239,3,10:04.0,,T. Warren makes free throw 2 of 2,52,59
240,3,9:41.0,J. Ingles makes 3-pt jump shot from 24 ft,,55,59
241,3,9:23.0,,E. Bledsoe makes 2-pt layup at rim,55,61
242,3,9:01.0,Shooting foul by M. Chriss (drawn by G. Hill),,55,61
243,3,9:01.0,G. Hill makes free throw 1 of 2,,56,61
244,3,9:01.0,G. Hill makes free throw 2 of 2,,57,61
245,3,8:39.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,57,61
246,3,8:37.0,Defensive rebound by G. Hill,,57,61
247,3,8:15.0,G. Hill misses 2-pt jump shot from 8 ft,,57,61
248,3,8:10.0,,Defensive rebound by A. Len,57,61
249,3,8:07.0,,T. Warren makes 2-pt layup at rim (assist by E. Bledsoe),57,63
250,3,7:50.0,Personal foul by T. Warren,,57,63
251,3,7:43.0,D. Favors makes 2-pt dunk at rim (assist by G. Hayward),,59,63
252,3,7:43.0,Shooting block foul by A. Len (drawn by D. Favors),,59,63
253,3,7:43.0,D. Favors makes free throw 1 of 1,,60,63
254,3,7:30.0,,T. Warren makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),60,66
255,3,7:05.0,J. Ingles misses 2-pt layup from 2 ft,,60,66
256,3,7:03.0,Offensive rebound by D. Favors,,60,66
257,3,7:03.0,D. Favors misses 2-pt layup from 1 ft (block by A. Len),,60,66
258,3,7:00.0,,Defensive rebound by E. Bledsoe,60,66
259,3,6:52.0,,A. Len misses 2-pt jump shot from 17 ft,60,66
260,3,6:51.0,Defensive rebound by Team,,60,66
261,3,6:51.0,,Loose ball foul by M. Chriss (drawn by D. Favors),60,66
262,3,6:51.0,,D. Bender enters the game for M. Chriss,60,66
263,3,6:32.0,G. Hill misses 3-pt jump shot from 25 ft,,60,66
264,3,6:30.0,,Defensive rebound by A. Len,60,66
265,3,6:23.0,,E. Bledsoe makes 2-pt jump shot from 17 ft,60,68
266,3,6:07.0,R. Gobert makes 2-pt layup from 1 ft (assist by J. Ingles),,62,68
267,3,5:57.0,,D. Booker makes 2-pt layup from 2 ft (assist by E. Bledsoe),62,70
268,3,5:50.0,Utah full timeout,,62,70
269,3,5:50.0,J. Johnson enters the game for G. Hayward,,62,70
270,3,5:50.0,B. Diaw enters the game for D. Favors,,62,70
271,3,5:35.0,G. Hill misses 3-pt jump shot from 25 ft,,62,70
272,3,5:33.0,,Defensive rebound by D. Bender,62,70
273,3,5:21.0,,D. Bender misses 3-pt jump shot from 25 ft (block by R. Gobert),62,70
274,3,5:19.0,,Offensive rebound by D. Bender,62,70
275,3,5:12.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,62,70
276,3,5:10.0,Defensive rebound by R. Gobert,,62,70
277,3,4:54.0,J. Johnson makes 3-pt jump shot from 26 ft (assist by B. Diaw),,65,70
278,3,4:38.0,,D. Booker misses 3-pt jump shot from 25 ft,65,70
279,3,4:35.0,Defensive rebound by B. Diaw,,65,70
280,3,4:25.0,J. Ingles misses 3-pt jump shot from 26 ft,,65,70
281,3,4:23.0,,Defensive rebound by A. Len,65,70
282,3,4:11.0,,E. Bledsoe makes 2-pt jump shot from 18 ft,65,72
283,3,3:58.0,G. Hill misses 2-pt layup from 1 ft (block by D. Bender),,65,72
284,3,3:56.0,,Defensive rebound by A. Len,65,72
285,3,3:51.0,,D. Bender misses 3-pt jump shot from 26 ft,65,72
286,3,3:48.0,Defensive rebound by J. Ingles,,65,72
287,3,3:46.0,,Violation by D. Bender (def goaltending),65,72
288,3,3:46.0,G. Hill makes 2-pt layup from 1 ft (assist by J. Ingles),,67,72
289,3,3:27.0,,T. Warren makes 2-pt jump shot from 15 ft,67,74
290,3,2:59.0,J. Johnson misses 2-pt jump shot from 15 ft,,67,74
291,3,2:57.0,Offensive rebound by J. Johnson,,67,74
292,3,2:52.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by J. Johnson),,70,74
293,3,2:42.0,,D. Booker makes 2-pt jump shot from 18 ft,70,76
294,3,2:18.0,B. Diaw makes 2-pt jump shot from 11 ft,,72,76
295,3,1:56.0,,D. Booker misses 2-pt layup from 1 ft (block by G. Hill),72,76
296,3,1:53.0,Defensive rebound by J. Ingles,,72,76
297,3,1:48.0,Turnover by G. Hill (traveling),,72,76
298,3,1:48.0,,Phoenix full timeout,72,76
299,3,1:48.0,,T. Ulis enters the game for A. Len,72,76
300,3,1:48.0,,P. Tucker enters the game for E. Bledsoe,72,76
301,3,1:48.0,R. Neto enters the game for R. Gobert,,72,76
302,3,1:48.0,D. Favors enters the game for G. Hill,,72,76
303,3,1:25.0,,D. Booker misses 2-pt jump shot from 6 ft,72,76
304,3,1:24.0,,Offensive rebound by P. Tucker,72,76
305,3,1:24.0,,Turnover by Team (shot clock),72,76
306,3,1:04.0,J. Johnson makes 2-pt jump shot from 16 ft,,74,76
307,3,0:53.0,,D. Booker makes 2-pt layup from 3 ft,74,78
308,3,0:37.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by B. Diaw),,77,78
309,3,0:19.0,,Shooting foul by R. Neto (drawn by D. Booker),77,78
310,3,0:19.0,,D. Booker makes free throw 1 of 2,77,79
311,3,0:19.0,A. Burks enters the game for J. Ingles,,77,79
312,3,0:19.0,,D. Booker makes free throw 2 of 2,77,80
313,3,0:04.0,R. Neto makes 2-pt layup from 1 ft,,79,80
314,3,0:00.0,,T. Ulis misses 3-pt jump shot from 25 ft,79,80
315,3,0:00.0,,Offensive rebound by Team,79,80
316,4,11:38.0,J. Johnson makes 2-pt jump shot from 14 ft,,81,80
317,4,11:23.0,,Personal foul by R. Neto (drawn by D. Booker),81,80
318,4,11:17.0,,Personal foul by A. Burks (drawn by D. Booker),81,80
319,4,11:15.0,,Personal foul by A. Burks (drawn by D. Booker),81,80
320,4,11:02.0,,D. Booker misses 2-pt jump shot from 6 ft,81,80
321,4,11:00.0,Defensive rebound by D. Favors,,81,80
322,4,10:46.0,Def 3 sec tech foul by D. Bender,,81,80
323,4,10:46.0,A. Burks misses technical free throw,,81,80
324,4,10:46.0,Offensive rebound by Team,,81,80
325,4,10:39.0,Turnover by D. Favors (bad pass; steal by P. Tucker),,81,80
326,4,10:31.0,,D. Booker makes 2-pt layup from 3 ft,81,82
327,4,10:16.0,R. Neto misses 2-pt jump shot from 8 ft,,81,82
328,4,10:13.0,,Defensive rebound by P. Tucker,81,82
329,4,10:08.0,,P. Tucker makes 2-pt jump shot from 12 ft (assist by L. Barbosa),81,84
330,4,9:59.0,A. Burks misses 2-pt layup from 1 ft,,81,84
331,4,9:55.0,,Defensive rebound by P. Tucker,81,84
332,4,9:49.0,,Turnover by L. Barbosa (bad pass; steal by D. Favors),81,84
333,4,9:47.0,Shooting foul by D. Booker (drawn by D. Favors),,81,84
334,4,9:47.0,D. Favors misses free throw 1 of 2,,81,84
335,4,9:47.0,Offensive rebound by Team,,81,84
336,4,9:47.0,D. Favors misses free throw 2 of 2,,81,84
337,4,9:47.0,D. Exum enters the game for A. Burks,,81,84
338,4,9:47.0,G. Hayward enters the game for B. Diaw,,81,84
339,4,9:46.0,,Defensive rebound by L. Barbosa,81,84
340,4,9:31.0,,Shooting foul by D. Exum (drawn by D. Booker),81,84
341,4,9:31.0,,D. Booker makes free throw 1 of 2,81,85
342,4,9:31.0,,D. Booker makes free throw 2 of 2,81,86
343,4,9:20.0,G. Hayward makes 2-pt jump shot from 15 ft,,83,86
344,4,9:05.0,,Turnover by D. Booker (traveling),83,86
345,4,8:48.0,J. Johnson misses 2-pt jump shot from 6 ft,,83,86
346,4,8:44.0,,Defensive rebound by T. Ulis,83,86
347,4,8:35.0,,T. Ulis misses 2-pt jump shot from 7 ft,83,86
348,4,8:33.0,Defensive rebound by J. Johnson,,83,86
349,4,8:22.0,Def 3 sec tech foul by D. Bender,,83,86
350,4,8:22.0,Official timeout,,83,86
351,4,8:22.0,G. Hayward misses technical free throw,,83,86
352,4,8:22.0,Offensive rebound by Team,,83,86
353,4,8:22.0,,E. Bledsoe enters the game for T. Ulis,83,86
354,4,8:22.0,R. Gobert enters the game for D. Favors,,83,86
355,4,8:22.0,G. Hill enters the game for R. Neto,,83,86
356,4,8:12.0,G. Hayward misses 2-pt layup from 1 ft,,83,86
357,4,8:11.0,Offensive rebound by Team,,83,86
358,4,8:01.0,J. Johnson makes 3-pt jump shot from 26 ft,,86,86
359,4,7:42.0,,L. Barbosa makes 2-pt layup from 1 ft,86,88
360,4,7:24.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hill),,88,88
361,4,6:59.0,,E. Bledsoe misses 2-pt layup from 1 ft,88,88
362,4,6:56.0,Defensive rebound by J. Johnson,,88,88
363,4,6:43.0,G. Hayward misses 3-pt jump shot from 25 ft,,88,88
364,4,6:41.0,Offensive rebound by R. Gobert,,88,88
365,4,6:39.0,R. Gobert makes 2-pt dunk at rim,,90,88
366,4,6:25.0,,D. Booker makes 2-pt jump shot from 15 ft,90,90
367,4,6:00.0,D. Exum misses 3-pt jump shot from 24 ft,,90,90
368,4,5:58.0,,Defensive rebound by P. Tucker,90,90
369,4,5:42.0,,D. Booker makes 2-pt jump shot from 17 ft,90,92
370,4,5:42.0,Utah full timeout,,90,92
371,4,5:42.0,,M. Chriss enters the game for D. Bender,90,92
372,4,5:42.0,J. Ingles enters the game for D. Exum,,90,92
373,4,5:42.0,B. Diaw enters the game for J. Johnson,,90,92
374,4,5:26.0,G. Hayward misses 2-pt jump shot from 21 ft,,90,92
375,4,5:23.0,,Defensive rebound by P. Tucker,90,92
376,4,5:12.0,,D. Booker misses 2-pt jump shot from 7 ft,90,92
377,4,5:09.0,Defensive rebound by R. Gobert,,90,92
378,4,4:58.0,G. Hill makes 2-pt jump shot from 7 ft,,92,92
379,4,4:39.0,,M. Chriss misses 2-pt dunk at rim,92,92
380,4,4:38.0,,Offensive rebound by E. Bledsoe,92,92
381,4,4:38.0,,Personal foul by G. Hill (drawn by E. Bledsoe),92,92
382,4,4:38.0,,E. Bledsoe makes free throw 1 of 2,92,93
383,4,4:38.0,,E. Bledsoe makes free throw 2 of 2,92,94
384,4,4:16.0,B. Diaw makes 2-pt hook shot from 6 ft,,94,94
385,4,3:59.0,,M. Chriss misses 3-pt jump shot from 23 ft,94,94
386,4,3:58.0,Defensive rebound by G. Hayward,,94,94
387,4,3:52.0,G. Hayward makes 2-pt layup from 1 ft (assist by B. Diaw),,96,94
388,4,3:44.0,,Phoenix full timeout,96,94
389,4,3:44.0,,T. Warren enters the game for L. Barbosa,96,94
390,4,3:34.0,,E. Bledsoe makes 3-pt jump shot from 25 ft,96,97
391,4,3:16.0,R. Gobert makes 2-pt layup from 1 ft (assist by G. Hill),,98,97
